Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,2465.703,408.578,408.578,0.0,165.536,165.536,,167.053,124.743,41.726,0.584,0.0,24.262,,,,,,765.429,1684.647,2663.476,-978.829,0.0,,15.627,15.627,15.627,0.0,0.0,1700.274,,35.054,35.054,,,,64.922,,,,,68.678,,,68.678,168.654,568.232,,,,286.862,,,,286.862,855.094,1023.748,0.0,947.774,,,0.0,564.963,-70.782,1441.955,0.0,1441.955,2465.703,
06/30/2005,2617.125,487.821,487.821,0.0,169.962,169.962,,179.899,127.449,51.862,0.588,0.0,69.169,,,,,,906.851,1694.709,2684.119,-989.41,0.0,,15.565,15.565,15.565,0.0,0.0,1710.274,,42.371,42.371,,,,64.922,,,,,90.674,,,90.674,197.967,573.18,,,,353.53,,,,353.53,926.71,1124.677,0.0,956.001,,,0.0,607.229,-70.782,1492.448,0.0,1492.448,2617.125,
12/31/2005,2975.183,675.903,675.903,0.0,253.194,253.194,,196.01,169.361,26.172,0.477,0.0,83.025,,,,,,1208.132,1720.734,2622.83,-902.096,0.0,,46.317,46.317,46.317,0.0,0.0,1767.051,,82.935,82.935,,,,64.922,,,,,192.756,,,192.756,340.613,550.326,,,,464.505,,,,464.505,1014.831,1355.444,0.0,983.978,,,0.0,724.096,-88.335,1619.739,0.0,1619.739,2975.183,
03/31/2006,3047.377,553.219,553.219,0.0,336.922,336.922,,236.187,192.585,43.009,0.593,0.0,65.067,,,,,,1191.395,1818.938,2723.072,-904.134,0.0,,37.044,37.044,37.044,0.0,0.0,1855.982,,104.791,104.791,,,,64.922,,,,,230.151,,,230.151,399.864,531.619,,,,455.492,,,,455.492,987.111,1386.975,0.0,988.379,,,0.0,755.683,-83.66,1660.402,0.0,1660.402,3047.377,
06/30/2006,3202.415,488.331,488.331,0.0,375.489,375.489,,263.325,203.932,52.131,7.262,0.0,85.389,,,,,,1212.534,1953.704,2874.806,-921.102,0.0,,36.177,36.177,36.177,0.0,0.0,1989.881,,103.342,103.342,,,,64.922,,,,,256.699,,,256.699,424.963,517.865,,,,495.579,,,,495.579,1013.444,1438.407,0.0,993.359,,,0.0,854.309,-83.66,1764.008,0.0,1764.008,3202.415,
09/30/2006,3285.766,282.874,282.874,0.0,407.022,407.022,,282.107,206.895,71.221,3.991,0.0,241.922,,,,,,1213.925,2035.528,2977.019,-941.491,0.0,,36.313,36.313,36.313,0.0,0.0,2071.841,,110.837,110.837,,,,64.922,64.922,0.0,0.0,,260.333,,,260.333,436.092,499.158,499.158,0.0,0.0,508.045,,,,508.045,1007.203,1443.295,0.0,995.835,,,0.0,930.296,-83.66,1842.471,0.0,1842.471,3285.766,
12/31/2006,3435.398,258.041,258.041,0.0,418.985,418.985,,345.095,260.319,84.466,0.31,0.0,80.728,,,,,,1102.849,2133.226,3093.391,-960.165,0.0,,199.323,43.246,43.246,0.0,156.077,2332.549,,141.206,141.206,,,,64.922,,,,,310.578,,,310.578,516.706,485.404,,,,559.242,,,,559.242,1044.646,1561.352,0.0,1002.806,,,0.0,981.61,-110.37,1874.046,0.0,1874.046,3435.398,
03/31/2007,3554.6,420.217,420.217,0.0,371.769,371.769,,394.587,281.254,113.017,0.316,0.0,70.996,,,,,,1257.569,2191.679,3178.593,-986.914,0.0,,105.352,55.352,55.352,0.0,50.0,2297.031,,124.716,124.716,,,,64.922,,,,,341.192,,,341.192,530.83,466.697,,,,607.067,,,,607.067,1073.764,1604.594,0.0,1005.063,,,0.0,1055.313,-110.37,1950.006,0.0,1950.006,3554.6,
06/30/2007,3646.052,389.762,389.762,0.0,338.165,338.165,,407.104,307.18,98.295,1.629,0.0,107.512,,,,,,1242.543,2303.645,3303.292,-999.647,0.0,,99.864,49.864,49.864,0.0,50.0,2403.509,,103.99,103.99,,,,64.922,,,,,331.877,,,331.877,500.789,452.943,,,,616.83,,,,616.83,1069.773,1570.562,0.0,1013.513,,,0.0,1172.347,-110.37,2075.49,0.0,2075.49,3646.052,
09/30/2007,3794.983,341.274,341.274,0.0,414.069,414.069,,481.722,338.61,142.708,0.404,0.0,90.967,,,,,,1328.032,2375.316,3403.826,-1028.51,0.0,,91.635,41.635,41.635,0.0,50.0,2466.951,,119.899,119.899,,,,64.922,,,,,349.126,,,349.126,533.947,434.236,,,,622.799,,,,622.799,1057.035,1590.982,0.0,1023.238,,,0.0,1292.11,-111.347,2204.001,0.0,2204.001,3794.983,
12/31/2007,3875.305,284.458,284.458,0.0,478.017,478.017,,456.363,343.023,112.924,0.416,0.0,84.129,,,,,,1302.967,2487.811,3544.827,-1057.016,0.0,,84.527,34.527,34.527,0.0,50.0,2572.338,,100.88,100.88,,,,64.922,,,,,329.787,,,329.787,495.589,420.482,,,,610.796,,,,610.796,1031.278,1526.867,0.0,1026.125,,,-0.979,1419.417,-96.125,2348.438,0.0,2348.438,3875.305,
03/31/2008,3966.508,288.926,288.926,0.0,438.417,438.417,,512.498,351.756,160.219,0.523,0.0,66.028,,,,,,1305.869,2626.993,3713.724,-1086.731,0.0,,33.646,33.646,33.646,0.0,0.0,2660.639,,103.754,103.754,,,,64.922,,,,,324.22,,,324.22,492.896,401.775,,,,618.336,,,,618.336,1020.111,1513.007,0.0,1043.658,,,-0.979,1506.947,-96.125,2453.501,0.0,2453.501,3966.508,
06/30/2008,4091.98,179.073,179.073,,491.767,491.767,,521.872,355.781,165.402,0.689,0.0,107.512,,,,,,1300.224,2755.928,3872.071,-1116.143,,,35.828,35.828,35.828,0.0,0.0,2791.756,,150.353,150.353,,,,64.922,,,,,264.057,,,264.057,479.332,388.021,,,,638.66,,,,638.66,1026.681,1506.013,,1067.867,,,-2.08,1616.305,-96.125,2585.967,,2585.967,4091.98,
09/30/2008,4286.893,152.72,152.72,0.0,421.416,421.416,,600.525,386.837,208.277,5.411,0.0,91.639,,,,,,1266.3,2987.539,4111.419,-1123.88,0.0,,33.054,33.054,33.054,0.0,0.0,3020.593,,187.564,187.564,,,,64.922,,,,,304.297,,,304.297,556.783,369.314,,,,668.57,,,,668.57,1037.884,1594.667,0.0,1071.423,,,-2.097,1719.025,-96.125,2692.226,0.0,2692.226,4286.893,
12/31/2008,4548.892,222.428,222.428,,484.962,484.962,,551.429,337.503,213.177,0.749,0.0,110.368,,,,,,1369.187,3147.528,4305.412,-1157.884,,,32.177,32.177,,,0.0,3179.705,,235.048,235.048,,,,64.922,64.922,0.0,0.0,,444.672,,,444.672,744.642,355.56,355.56,0.0,0.0,788.874,,,,788.874,1144.434,1889.076,,1077.343,,,-2.533,1802.022,-217.016,2659.816,,2659.816,4548.892,
03/31/2009,4568.606,192.792,192.792,0.0,443.081,443.081,0.0,564.839,351.8,212.324,0.715,0.0,97.09,,48.163,,,48.927,1297.802,3242.458,4439.835,-1197.377,0.0,,28.346,28.346,,,0.0,3270.804,,238.015,157.746,,,80.269,64.922,0.0,,,64.922,317.38,,,81.45,620.317,336.853,336.853,,,817.123,,,449.073,368.05,1153.976,1774.293,0.0,1080.145,14.144,1066.001,-2.538,1933.722,-217.016,2794.313,0.0,2794.313,4568.606,
06/30/2009,4599.017,213.861,213.861,0.0,368.101,368.101,0.0,521.966,357.378,163.873,0.715,0.0,141.793,,45.145,,,96.648,1245.721,3327.878,4566.015,-1238.137,0.0,,25.418,25.418,,,0.0,3353.296,,193.101,119.155,4.907,,69.039,64.922,0.0,,,64.922,282.534,,,45.179,540.557,323.099,323.099,,,837.989,,,463.316,374.673,1161.088,1701.645,0.0,1087.093,14.233,1072.86,-3.01,2030.305,-217.016,2897.372,0.0,2897.372,4599.017,
09/30/2009,5182.582,681.107,681.107,0.0,361.167,361.167,0.0,480.785,318.244,161.826,0.715,0.0,127.842,,43.647,,,84.195,1650.901,3440.007,4717.846,-1277.839,0.0,,91.674,,,,91.674,3531.681,,180.367,118.275,1.479,,60.613,64.922,0.0,,,64.922,246.814,,,49.377,492.103,801.162,801.162,,,917.25,,,490.135,427.115,1718.412,2210.515,0.0,1083.339,14.233,1069.106,-2.953,2108.697,-217.016,2972.067,0.0,2972.067,5182.582,
12/31/2009,5210.694,639.681,639.681,0.0,343.642,343.642,0.0,451.659,309.682,141.036,0.941,0.0,114.815,0.0,38.071,,,76.744,1549.797,3579.485,4899.894,-1320.409,0.0,,81.412,0.0,0.0,0.0,81.412,3660.897,,338.726,124.562,40.99,20.1,153.074,64.922,0.0,0.0,0.0,64.922,164.624,0.0,0.0,0.0,568.272,787.49,787.49,0.0,0.0,744.562,0.0,214.457,465.7,64.405,1532.052,2100.324,0.0,1092.574,14.237,1078.337,-1.409,2169.526,-150.321,3110.37,0.0,3110.37,5210.694,
03/31/2010,5174.615,522.146,522.146,0.0,420.153,420.153,0.0,427.818,258.418,165.193,4.207,0.0,90.068,,39.153,,,50.915,1460.185,3636.344,4998.097,-1361.753,0.0,,78.086,,,,78.086,3714.43,,220.835,105.434,38.182,,77.219,58.563,0.0,,,58.563,188.214,,,38.364,467.612,775.223,775.223,,,753.47,,,471.006,282.464,1528.693,1996.305,0.0,1095.895,14.299,1081.596,-1.413,2234.149,-150.321,3178.31,0.0,3178.31,5174.615,
06/30/2010,5238.563,610.939,610.939,0.0,352.988,352.988,0.0,381.509,275.76,105.289,0.46,0.0,118.044,,42.253,,,75.791,1463.48,3698.442,5102.396,-1403.954,0.0,,76.641,,,,76.641,3775.083,,200.026,109.5,11.441,19.198,59.887,58.563,0.0,,,58.563,179.771,,,42.128,438.36,761.552,761.552,,,765.822,,,476.028,289.794,1527.374,1965.734,0.0,1102.071,14.315,1087.756,-3.986,2325.065,-150.321,3272.829,0.0,3272.829,5238.563,
09/30/2010,6562.137,892.762,892.762,0.0,406.984,406.984,0.0,382.746,303.593,78.69,0.463,0.0,346.598,,41.514,,,305.084,2029.09,4440.705,5887.745,-1447.04,0.0,,92.342,,,,92.342,4533.047,,215.52,130.93,7.674,22.594,54.322,536.932,0.0,,,536.932,155.991,,,47.84,908.443,1147.345,1147.345,,,822.778,,,406.744,416.034,1970.123,2878.566,0.0,1445.642,15.792,1429.85,-3.986,2392.236,-150.321,3683.571,0.0,3683.571,6562.137,
12/31/2010,6217.457,437.479,437.479,0.0,269.896,269.896,0.0,0.0,0.0,0.0,0.0,0.0,1067.878,0.0,13.043,,378.797,46.911,1775.253,4344.522,5530.402,-1185.88,0.0,,97.682,0.0,0.0,0.0,97.682,4442.204,,206.254,81.715,0.0,0.0,124.539,52.166,0.0,0.0,0.0,52.166,386.545,0.0,0.0,0.0,644.965,1133.745,1133.745,0.0,0.0,686.437,0.0,184.671,435.292,66.474,1820.182,2465.147,0.0,1449.793,15.794,1433.999,-1.509,2449.521,-145.495,3752.31,0.0,3752.31,6217.457,
03/31/2011,6257.993,189.654,189.654,0.0,382.701,382.701,0.0,395.964,299.459,94.232,2.273,0.0,98.002,,36.174,,,61.828,1066.321,5092.22,6620.582,-1528.362,0.0,,99.452,,,,99.452,5191.672,,239.649,147.186,12.272,,80.191,52.149,0.0,,,52.149,232.072,,,42.916,523.87,1121.585,1121.585,,,815.348,,,551.119,264.229,1936.933,2460.803,0.0,1462.903,15.885,1447.018,-1.811,2481.593,-145.495,3797.19,0.0,3797.19,6257.993,
06/30/2011,6645.039,711.327,711.327,0.0,254.682,254.682,0.0,0.0,0.0,0.0,0.0,0.0,420.036,,2.955,,41.467,43.378,1386.045,5162.334,6422.664,-1260.33,0.0,,96.66,,,,96.66,5258.994,,276.715,69.829,141.056,,65.83,52.149,0.0,,,52.149,68.567,,,6.184,397.431,1107.983,1107.983,,,860.95,,,587.729,273.221,1968.933,2366.364,0.0,1481.359,15.94,1465.419,-4.641,2947.452,-145.495,4278.675,0.0,4278.675,6645.039,
09/30/2011,6758.529,892.56,892.56,0.0,325.164,325.164,0.0,0.0,0.0,0.0,0.0,0.0,88.367,,,,34.03,48.427,1306.091,5347.858,6658.322,-1310.464,0.0,,104.58,,,,104.58,5452.438,,356.554,95.574,223.199,11.016,26.765,45.023,0.0,,,45.023,80.443,,,6.692,482.02,1102.935,1102.935,,,775.051,,,483.202,291.849,1877.986,2360.006,,1486.794,15.944,1470.85,-84.037,3141.261,-145.495,4398.523,,4398.523,6758.529,
12/31/2011,6597.845,438.853,438.853,0.0,283.592,283.592,0.0,0.0,0.0,0.0,0.0,0.0,99.27,0.0,27.023,,25.005,44.586,821.715,5678.713,7029.322,-1350.609,0.0,,97.417,0.0,0.0,0.0,97.417,5776.13,,242.123,111.082,0.0,0.0,131.041,45.023,0.0,0.0,0.0,45.023,61.225,0.0,0.0,0.0,348.371,1089.335,1089.335,0.0,0.0,834.152,0.0,273.76,476.443,83.949,1923.487,2271.858,0.0,1494.18,15.947,1478.233,-128.884,3186.362,-225.671,4325.987,0.0,4325.987,6597.845,
03/31/2012,6601.286,342.514,342.514,0.0,331.316,331.316,0.0,0.0,0.0,0.0,0.0,0.0,102.873,,28.416,,21.254,49.118,776.703,5726.785,7135.855,-1409.07,0.0,,97.798,,,,97.798,5824.583,,175.18,87.875,22.804,36.445,28.056,226.141,0.0,,,226.141,70.701,,,13.077,472.022,896.057,896.057,,,851.68,,,477.699,373.981,1747.737,2219.759,0.0,1479.52,15.948,1463.572,-111.59,3235.879,-222.282,4381.527,0.0,4381.527,6601.286,
06/30/2012,7027.191,665.637,665.637,0.0,330.096,330.096,0.0,0.0,0.0,0.0,0.0,0.0,121.692,,22.903,,21.262,72.093,1117.425,5808.976,7274.001,-1465.025,0.0,,100.79,,,,100.79,5909.766,,167.7,74.02,6.585,27.965,59.13,98.844,0.0,,,98.844,73.88,,,16.621,340.424,1392.914,1392.914,,,853.577,,,477.116,376.461,2246.491,2586.915,0.0,1375.345,15.592,1359.753,-1.489,3285.314,-218.894,4440.276,0.0,4440.276,7027.191,
09/30/2012,6988.846,328.29,328.29,0.0,403.465,403.465,0.0,0.0,0.0,0.0,0.0,0.0,134.742,,42.899,,21.255,64.895,866.497,6021.949,7547.032,-1525.083,0.0,,100.4,,,,100.4,6122.349,,171.437,90.101,7.619,17.682,56.035,0.0,0.0,,,0.0,78.266,,,21.036,249.703,1393.151,1393.151,,,867.681,,,487.251,380.43,2260.832,2510.535,0.0,1382.8,15.592,1367.208,-1.914,3312.893,-215.468,4478.311,0.0,4478.311,6988.846,
12/31/2012,7699.487,1024.008,1024.008,0.0,423.839,423.839,0.0,0.0,0.0,0.0,0.0,0.0,104.703,0.0,26.628,,21.255,55.121,1552.55,6071.729,7661.093,-1589.364,0.0,,75.208,0.0,0.0,0.0,75.208,6146.937,,220.499,83.004,0.0,0.0,137.495,0.0,0.0,0.0,0.0,0.0,73.595,0.0,0.0,0.0,294.094,2009.598,2009.598,0.0,0.0,864.071,0.0,292.17,473.872,98.029,2873.669,3167.763,0.0,1387.728,15.593,1372.135,-1.886,3366.964,-221.082,4531.724,0.0,4531.724,7699.487,
03/31/2013,7749.192,1019.252,1019.252,0.0,463.805,463.805,0.0,0.0,0.0,0.0,0.0,0.0,95.358,,26.146,,21.255,45.782,1578.415,6098.623,7734.512,-1635.889,0.0,,72.154,,,,72.154,6170.777,,157.794,64.065,14.138,26.042,53.549,0.0,0.0,,,,84.102,,,12.597,241.896,2009.668,2009.668,,,891.483,,,499.832,391.651,2901.151,3143.047,0.0,1394.499,15.594,1378.905,-5.998,3435.098,-217.454,4606.145,0.0,4606.145,7749.192,
06/30/2013,7864.793,1005.898,1005.898,0.0,470.299,470.299,0.0,0.0,0.0,0.0,0.0,0.0,110.735,,20.387,,21.255,66.789,1586.932,6210.153,7887.865,-1677.712,0.0,,67.708,,,,67.708,6277.861,,166.856,77.627,5.831,27.368,56.03,0.0,0.0,,,,87.932,,,11.593,254.788,2009.152,2009.152,,,897.346,,,495.401,401.945,2906.498,3161.286,0.0,1405.195,15.597,1389.598,-5.833,3517.942,-213.797,4703.507,0.0,4703.507,7864.793,
09/30/2013,7964.285,1008.879,1008.879,0.0,496.356,496.356,0.0,0.0,0.0,0.0,0.0,0.0,97.821,,18.876,,20.122,55.258,1603.056,6297.822,8043.829,-1746.007,0.0,,63.407,,,,63.407,6361.229,,181.458,95.568,4.004,26.692,55.194,0.0,0.0,,,,97.855,,,10.033,279.313,2008.926,2008.926,,,908.461,,,488.822,419.639,2917.387,3196.7,0.0,1413.778,15.597,1398.181,-5.939,3569.842,-210.096,4767.585,0.0,4767.585,7964.285,
12/31/2013,7975.761,1092.844,1092.844,0.0,323.679,323.679,0.0,0.0,0.0,0.0,0.0,0.0,112.355,0.0,22.137,6.759,20.122,59.646,1528.878,6385.755,8197.715,-1811.96,0.0,,61.128,0.0,0.0,0.0,61.128,6446.883,,279.947,123.976,0.0,0.0,155.971,0.0,0.0,0.0,0.0,,74.637,0.0,0.0,0.0,354.584,2008.7,2008.7,0.0,0.0,718.716,0.0,154.604,429.655,134.457,2727.416,3082.0,0.0,1422.628,15.597,1407.031,-5.962,3619.54,-142.445,4893.761,0.0,4893.761,7975.761,
03/31/2014,8784.108,1440.389,1440.389,0.0,323.948,323.948,0.0,0.0,0.0,0.0,0.0,0.0,115.922,,22.901,46.852,0.0,46.169,1880.259,6835.35,8716.205,-1880.855,0.0,,68.499,,,,68.499,6903.849,,249.372,100.088,17.596,35.363,96.325,0.0,,,,,50.545,,,9.532,299.917,2807.967,2807.967,,,719.447,,,430.505,288.942,3527.414,3827.331,0.0,1428.313,15.599,1412.714,-10.343,3679.135,-140.328,4956.777,0.0,4956.777,8784.108,
06/30/2014,8818.885,1247.006,1247.006,0.0,357.198,357.198,0.0,0.0,0.0,0.0,0.0,0.0,137.677,,20.467,49.966,0.0,67.244,1741.881,7009.626,8962.633,-1953.007,0.0,,67.378,,,,67.378,7077.004,,246.552,117.534,0.02,46.767,82.231,0.0,0.0,,,,47.875,,,10.132,294.427,2807.755,2807.755,,,724.431,,,431.921,292.51,3532.186,3826.613,0.0,1438.054,15.604,1422.45,-7.301,3699.423,-137.904,4992.272,0.0,4992.272,8818.885,
09/30/2014,8828.78,707.729,707.729,0.0,433.997,433.997,0.0,0.0,0.0,0.0,0.0,0.0,158.969,,41.899,62.59,,54.48,1300.695,7508.571,9540.591,-2032.02,0.0,,19.514,,,,19.514,7528.085,,220.148,100.453,3.973,35.578,80.144,0.0,0.0,,,,41.944,,,10.141,262.092,2807.54,2807.54,,,649.157,,,410.925,238.232,3456.697,3718.789,0.0,1446.216,15.604,1430.612,-7.227,3806.453,-135.451,5109.991,0.0,5109.991,8828.78,
12/31/2014,8392.35,339.154,339.154,0.0,524.712,524.712,0.0,0.0,0.0,0.0,0.0,0.0,75.073,0.0,27.485,6.315,,41.273,938.939,7432.212,8800.182,-1367.97,0.0,,21.199,0.0,0.0,0.0,21.199,7453.411,,297.032,102.773,13.265,47.414,133.58,0.0,0.0,0.0,0.0,,36.189,0.0,0.0,0.0,333.221,2788.482,2788.482,0.0,0.0,579.248,0.0,263.352,210.982,104.914,3367.73,3700.951,0.0,1452.514,15.604,1436.91,-7.99,3466.993,-220.118,4691.399,0.0,4691.399,8392.35,
03/31/2015,8511.964,56.792,56.792,0.0,486.265,486.265,0.0,0.0,0.0,0.0,0.0,0.0,68.933,,27.144,5.186,,36.603,611.99,7864.026,9315.939,-1451.913,0.0,,35.948,,,,35.948,7899.974,,259.018,118.073,25.565,35.363,80.017,0.0,,,,,59.215,,,21.863,318.233,2807.114,2807.114,,,580.271,,,206.898,373.373,3387.385,3705.618,0.0,1456.431,15.741,1440.69,-11.453,3578.1,-216.732,4806.346,0.0,4806.346,8511.964,
06/30/2015,8656.767,198.554,198.554,0.0,481.978,481.978,0.0,0.0,0.0,0.0,0.0,0.0,83.357,,27.46,3.794,,52.103,763.889,7854.169,9393.504,-1539.335,0.0,,38.709,,,,38.709,7892.878,,293.293,110.216,17.074,46.838,119.165,50.0,50.0,,,,41.102,,,0.0,384.395,2806.901,2806.901,,,577.35,,,204.356,372.994,3384.251,3768.646,0.0,1462.955,15.743,1447.212,-11.692,3650.177,-213.319,4888.121,0.0,4888.121,8656.767,
09/30/2015,8341.675,290.481,290.481,0.0,486.193,486.193,0.0,0.0,0.0,0.0,0.0,0.0,59.674,,,9.9,,49.774,836.348,7468.718,9033.428,-1564.71,0.0,,36.609,,,,36.609,7505.327,,270.467,118.976,,,151.491,0.0,0.0,,,,48.204,,,0.0,318.671,2806.686,2806.686,,,571.38,,,190.822,380.558,3378.066,3696.737,0.0,1468.767,15.743,1453.024,-12.044,3398.078,-209.863,4644.938,0.0,4644.938,8341.675,
12/31/2015,8347.3,484.2,484.2,0.0,395.7,395.7,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,,4.5,,36.9,921.3,7405.8,9068.1,-1662.3,0.0,,20.2,0.0,0.0,0.0,20.2,7426.0,,295.6,109.6,23.9,44.3,117.8,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0,328.7,2692.4,2692.4,0.0,0.0,553.7,0.0,244.6,195.8,113.3,3246.1,3574.8,0.0,1474.2,15.7,1458.5,-12.2,3509.8,-199.3,4772.5,0.0,4772.5,8347.3,
03/31/2016,8392.127,595.2,595.2,0.0,411.754,411.754,0.0,0.0,0.0,0.0,0.0,0.0,34.89,,,4.947,,29.943,1041.844,7332.124,9089.418,-1757.294,0.0,,18.159,,,,18.159,7350.283,,247.456,87.071,,,160.385,21.278,0.0,,,21.278,30.523,,,0.0,299.257,2655.043,2655.043,,,537.794,,,185.396,352.398,3192.837,3492.094,0.0,1472.741,15.743,1456.998,-8.434,3632.596,-196.87,4900.033,0.0,4900.033,8392.127,
06/30/2016,8619.661,761.423,761.423,0.0,532.208,532.208,0.0,0.0,0.0,0.0,0.0,0.0,48.502,,,9.092,,39.41,1342.133,7254.933,9099.369,-1844.436,0.0,,22.595,,,,22.595,7277.528,,284.527,109.644,38.856,42.42,93.607,0.0,,,,,23.619,,,0.0,308.146,2645.367,2645.367,,,539.356,,,190.68,348.676,3184.723,3492.869,0.0,1479.044,15.747,1463.297,-7.251,3849.354,-194.355,5126.792,0.0,5126.792,8619.661,
09/30/2016,8665.0,1037.5,1037.5,0.0,426.9,426.9,0.0,0.0,0.0,0.0,0.0,0.0,42.2,,,6.6,,31.4,1506.6,7143.3,9090.4,-1947.1,0.0,,15.1,,,,15.1,7158.4,,242.3,82.2,37.6,34.2,88.3,357.1,0.0,,,357.1,78.4,,,0.0,677.8,2288.5,2288.5,,,541.5,,,184.8,356.7,2830.0,3507.8,0.0,1483.6,15.7,1467.9,-7.1,3854.8,-174.1,5157.2,0.0,5157.2,8665.0,
12/31/2016,8675.6,1255.5,1255.5,0.0,286.2,286.2,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,,7.7,,24.8,1580.3,7060.0,9100.8,-2040.8,0.0,0.0,35.3,0.0,0.0,0.0,35.3,7095.3,,253.1,94.3,18.3,33.6,106.9,126.8,0.0,0.0,0.0,126.8,103.9,0.0,0.0,0.0,483.8,2553.4,2553.4,0.0,0.0,524.5,0.0,225.3,185.7,113.5,3077.9,3561.7,0.0,1487.7,16.0,1471.7,-7.2,3830.4,-197.0,5113.9,0.0,5113.9,8675.6,
03/31/2017,8553.3,1173.2,1173.2,0.0,297.6,297.6,0.0,0.0,0.0,0.0,0.0,0.0,44.1,,,8.7,,35.4,1514.9,6983.8,9122.2,-2138.4,0.0,,54.6,,,,54.6,7038.4,,231.4,93.1,20.7,39.8,77.8,0.0,0.0,,,0.0,108.2,,,0.0,339.6,2552.5,2552.5,,,329.4,,,8.8,320.6,2881.9,3221.5,0.0,1489.9,16.0,1473.9,-9.3,4047.3,-196.1,5331.8,0.0,5331.8,8553.3,
06/30/2017,8456.1,1145.2,1145.2,0.0,293.8,293.8,0.0,0.0,0.0,0.0,0.0,0.0,45.8,,,9.1,,36.7,1484.8,6901.3,9119.0,-2217.7,0.0,,70.0,,,,70.0,6971.3,,222.7,87.8,23.4,32.1,79.4,0.0,0.0,,,0.0,74.5,,,0.0,297.2,2516.6,2516.6,,,332.2,,,22.4,309.8,2848.8,3146.0,0.0,1496.1,16.0,1480.1,-9.3,4018.6,-195.3,5310.1,0.0,5310.1,8456.1,
09/30/2017,8373.2,1220.0,1220.0,0.0,228.6,228.6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,8.3,,31.7,1488.6,6815.9,9126.0,-2310.1,0.0,,68.7,,,,68.7,6884.6,,212.8,71.4,17.1,39.5,84.8,0.0,0.0,,,0.0,43.8,,,0.0,256.6,2510.2,2510.2,,,311.7,,,19.2,292.5,2821.9,3078.5,0.0,1500.6,16.0,1484.6,-9.3,3997.7,-194.3,5294.7,0.0,5294.7,8373.2,
12/31/2017,8458.3,1332.1,1332.1,0.0,195.8,195.8,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,,8.0,,24.5,1560.4,6552.7,8833.9,-2281.2,270.2,270.2,75.0,0.0,0.0,0.0,75.0,6897.9,,256.3,97.2,15.4,32.0,111.7,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,257.4,2510.3,2510.3,0.0,0.0,304.5,0.0,217.1,10.9,76.5,2814.8,3072.2,0.0,1504.6,16.0,1488.6,-9.3,4109.7,-218.9,5386.1,0.0,5386.1,8458.3,
03/31/2018,8328.0,1214.1,1214.1,0.0,187.8,187.8,0.0,0.0,0.0,0.0,0.0,0.0,30.3,,,8.0,,22.3,1432.2,6554.0,8929.4,-2375.4,270.0,270.0,71.8,,,,71.8,6895.8,,233.1,93.4,12.0,40.9,86.8,0.0,0.0,,,0.0,4.4,,,0.0,237.5,2510.5,2510.5,,,296.8,,,10.8,286.0,2807.3,3044.8,0.0,1504.3,16.0,1488.3,-7.9,4048.5,-261.7,5283.2,0.0,5283.2,8328.0,
06/30/2018,8230.9,1132.7,1132.7,0.0,216.8,216.8,0.0,0.0,0.0,0.0,0.0,0.0,36.4,,,14.5,,21.9,1385.9,6498.0,8969.6,-2471.6,269.6,269.6,77.4,,,,77.4,6845.0,,220.8,89.5,11.3,32.0,88.0,0.0,0.0,,,0.0,6.8,,,0.0,227.6,2510.6,2510.6,,,263.0,,,11.1,251.9,2773.6,3001.2,0.0,1509.6,16.0,1493.6,-7.8,3968.9,-241.0,5229.7,0.0,5229.7,8230.9,
