Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,3768.389,561.549011,561.549011,0.0,724.715027,724.715027,,1078.206055,0.0,1078.206055,0.0,0.0,209.197006,,,,,2573.666992,511.992004,906.672974,-394.681,0.0,,,682.72998,,,,682.72998,1194.721984,,753.655029,753.655029,,,,0.0,,,,,953.524971,,,953.524971,1707.18,347.644989,,,,,485.197998,,,485.197998,832.842987,2540.022987,0.0,474.800995,,,0.0,824.184998,-70.619996,1228.365997,,1228.365997,3768.388984,
12/31/2004,3969.557,604.517,604.517,0.0,761.179,,,1076.687,0.0,1076.687,0.0,0.0,280.931,,,,,2723.314,527.808,937.102,-409.294,85.189,,,633.246,,,,633.246,1246.243,,722.91,722.91,,,,129.94,,,,,911.131,,,911.131,1763.981,347.649,,,,,522.135,,,522.135,869.784,2633.765,0.0,507.978,,,0.0,858.601,-30.787,1335.792,,1335.792,3969.557,
03/31/2005,4207.733,643.05,643.05,0.0,786.35,,,1237.856,,1237.856,,,275.823,,,,,2943.079,516.921,942.45,-425.529,0.0,,,747.733,,,,747.733,1264.654,,785.258,785.258,,,,119.905,,,,,1018.054,,,1018.054,1923.217,347.654,,,,,506.316,,,506.316,853.97,2777.187,0.0,605.923,,,0.0,892.27,-67.647,1430.546,,1430.546,4207.733,
06/30/2005,4094.49,688.985,688.985,0.0,802.148,,,1053.097,,1053.097,,,269.498,,,,,2813.728,519.032,953.572,-434.54,0.0,,,761.73,,,,761.73,1280.762,,726.672,726.672,,,,99.91,,,,,1007.242,,,1007.242,1833.824,347.658,,,,,521.837,,,521.837,869.495,2703.319,0.0,610.567,,,0.0,861.973,-81.369,1391.171,,1391.171,4094.49,
09/30/2005,4223.665,1047.312,1047.312,0.0,671.392,,,942.895,,942.895,,,247.793,,,,,2909.392,549.046,1002.266,-453.22,0.0,,,765.227,,,,765.227,1314.273,,865.627,865.627,,,,0.0,,,,,983.862,,,983.862,1849.489,347.663,,,,,490.786,,,490.786,838.449,2687.938,0.0,616.389,,,0.0,979.274,-59.936,1535.727,,1535.727,4223.665,
12/31/2005,4574.445,789.016,789.016,0.0,850.203,,,1110.65,0.0,1110.65,0.0,0.0,358.353,,,,,3108.222,581.538,1047.593,-466.055,115.871,,,768.814,77.15,77.15,0.0,691.664,1466.223,,1003.886,1003.886,,,,330.0,,,,,1005.449,,,1005.449,2339.335,92.023,,,,,512.529,,,512.529,604.552,2943.887,0.0,630.772,,,0.0,1030.46,-30.674,1630.558,,1630.558,4574.445,
03/31/2006,4854.598,653.984,653.984,,871.993,,,1405.496,,1405.496,,,451.992,,,,,3383.465,600.409,1085.457,-485.048,,,,870.724,,,,870.724,1471.133,,1130.356,1130.356,,,,375.087,,,,,1010.099,,,1010.099,2515.542,106.317,,,,,517.668,,,517.668,623.985,3139.527,0.0,605.727,,,0.0,1101.835,7.509,1715.071,0.0,1715.071,4854.598,
06/30/2006,4812.605,584.834,584.834,,1007.027,,,1204.591,,1204.591,,,484.188,,,,,3280.64,618.98,1117.815,-498.835,,,,912.985,,,,912.985,1531.965,,897.042,897.042,,,,429.969,,,,,1057.232,,,1057.232,2384.243,129.942,,,,,508.233,,,508.233,638.175,3022.418,0.0,620.089,,,0.0,1150.869,19.229,1790.187,0.0,1790.187,4812.605,
09/30/2006,4882.807,895.047,895.047,,750.538,,,1061.68,,1061.68,,,588.686,,,,,3295.951,654.129,1172.294,-518.165,,,,932.727,,,,932.727,1586.856,,802.339,802.339,,,,370.655,,,,,1226.032,,,1226.032,2399.026,134.058,,,,,523.228,,,523.228,657.286,3056.312,0.0,646.074,,,,1160.688,19.733,1826.495,0.0,1826.495,4882.807,
12/31/2006,4874.87,976.05,976.05,,904.364,,,921.062,,921.062,,,522.11,,,,,3323.586,692.126,1233.047,-540.921,143.638,,,715.52,77.636,77.636,0.0,637.884,1551.284,,804.05,804.05,,,,372.501,372.501,0.0,0.0,,1229.716,,,1229.716,2406.267,187.129,187.129,0.0,0.0,,551.002,,,551.002,738.131,3144.398,,655.017,,,0.0,1223.787,-148.332,1730.472,,1730.472,4874.87,
03/31/2007,5043.536,1108.259,1108.259,0.0,893.388,,,942.9,0.0,942.9,0.0,0.0,484.273,,,,,3428.82,693.785,1254.966,-561.181,0.0,,,920.931,,,,920.931,1614.716,,827.784,827.784,,,,376.827,,,,,1259.989,,,1259.989,2464.6,212.273,,,,,606.987,,,606.987,819.26,3283.86,0.0,658.892,,,0.0,1245.985,-145.201,1759.676,,1759.676,5043.536,
06/30/2007,5280.295,1453.955,1453.955,0.0,881.81,,,884.963,0.0,884.963,0.0,0.0,387.961,,,,,3608.689,721.94,1302.76,-580.82,0.0,,,949.666,,,,949.666,1671.606,,898.33,898.33,,,,377.752,,,,,1261.484,,,1261.484,2537.566,238.485,,,,,623.669,,,623.669,862.154,3399.72,0.0,677.13,,,0.0,1323.888,-120.443,1880.575,,1880.575,5280.295,
09/30/2007,5547.398,1570.594,1570.594,0.0,887.42,,,932.162,0.0,932.162,0.0,0.0,418.838,,,,,3809.014,757.313,1354.83,-597.517,0.0,,,981.071,244.405,,,736.666,1738.384,,898.478,898.478,,,,346.36,,,,,1403.632,,,1403.632,2648.47,279.382,,,,,623.605,,,623.605,902.987,3551.457,0.0,694.707,,,0.0,1399.889,-98.655,1995.941,,1995.941,5547.398,
12/31/2007,5796.179,1714.386,1175.144,539.242,946.565,,,977.945,0.0,977.945,0.0,0.0,420.604,,,,,4059.5,784.387,1399.194,-614.807,184.973,,,767.319,78.089,78.089,0.0,689.23,1736.679,,985.247,985.247,,,,307.222,,,,,1567.625,,,1567.625,2860.094,17.704,,,,,643.922,,,643.922,661.626,3521.72,0.0,707.015,,,0.0,1641.616,-74.172,2274.459,,2274.459,5796.179,
03/31/2008,6172.295,1884.806,1129.273,755.533,1090.42,,,1052.859,,1052.859,,,423.558,,,,,4451.643,800.854,1446.299,-645.445,,,,919.798,,,,919.798,1720.652,,1051.869,1051.869,,,,307.222,,,,,1770.802,,,1770.802,3129.893,17.708,,,,,619.509,,,619.509,637.217,3767.11,0.0,714.569,,,0.0,1757.424,-66.808,2405.185,,2405.185,6172.295,
06/30/2008,6670.053,2353.129,1485.583,867.546,1081.907,,,1090.925,,1090.925,,,393.599,,,,,4919.56,809.998,1479.614,-669.616,,,,940.495,,,,940.495,1750.493,,1156.609,1156.609,,,,302.117,,,,,1938.411,,,1938.411,3397.137,17.713,,,,,636.803,,,636.803,654.516,4051.653,0.0,736.354,,,0.0,1944.425,-62.379,2618.4,,2618.4,6670.053,
09/30/2008,6605.12,2224.673,1514.943,709.73,1144.447,,,1068.328,,1068.328,,,370.945,,,,,4808.393,820.573,1504.951,-684.378,,,,976.154,300.313,,,675.841,1796.727,,1070.655,1070.655,,,,140.129,,,,,2017.854,,,2017.854,3228.638,17.717,,,,,617.763,,,617.763,635.48,3864.118,0.0,745.669,,,0.0,2104.795,-109.462,2741.002,,2741.002,6605.12,
12/31/2008,6423.577,2107.894,1834.324,273.57,1227.224,,,981.125,,981.125,,,352.275,,,,,4668.518,799.836,1496.142,-696.306,22.884,,22.884,932.339,87.172,87.172,0.0,845.167,1755.059,,1164.556,1164.556,,,,133.194,,,,,1864.476,,,1864.476,3162.226,17.722,,,,,817.782,,297.337,520.445,538.167,3700.393,0.0,780.353,,,0.0,2247.938,-356.969,2671.322,51.862,2723.184,6423.577,
03/31/2009,6719.52,2047.383,1470.326,577.057,1452.748,,1046.672,0.0,0.0,0.0,0.0,0.0,412.042,2.264,,388.647,260.786,4958.845,801.885,1531.982,-730.097,,,,958.79,,,,567.879,1760.675,,2132.953,1190.791,,,942.162,2.101,2.101,,,,1084.056,,7.644,0.0,3219.11,139.44,139.44,,,,503.023,,,495.379,642.463,3861.573,0.0,723.679,1.799,721.88,0.0,2429.925,-358.413,2795.191,62.756,2857.947,6719.52,
06/30/2009,6907.9,2108.985,1181.894,927.091,1268.764,,1060.881,0.0,0.0,0.0,0.0,0.0,469.349,1.284,,365.461,295.711,4907.979,830.971,1592.865,-761.894,216.501,,216.501,952.449,,,,585.704,1999.921,,2154.788,1243.808,,,910.98,121.713,121.713,,,,1013.806,,3.963,0.0,3290.307,17.731,17.731,,,,539.819,,,535.856,557.55,3847.857,0.0,729.386,1.799,727.587,0.0,2576.599,-309.926,2996.059,63.984,3060.043,6907.9,
09/30/2009,7065.317,2019.765,1328.017,691.748,1168.539,,1309.589,0.0,0.0,0.0,0.0,0.0,413.079,0.556,,345.913,213.934,4910.972,832.034,1628.215,-796.181,340.099,,340.099,982.212,318.314,,318.314,317.429,2154.345,,2290.947,1329.19,,,961.757,118.577,118.577,,,,919.329,,2.684,0.0,3328.853,17.736,17.736,,,,551.701,,,549.017,569.437,3898.29,0.0,685.936,1.794,684.142,0.0,2716.168,-282.942,3119.162,47.865,3167.027,7065.317,
12/31/2009,7178.483,2290.622,1687.028,603.594,988.991,,1405.785,0.0,0.0,0.0,0.0,0.0,436.69,1.482,,247.517,303.912,5122.088,837.034,1655.01,-817.976,335.216,,335.216,884.145,88.056,88.056,0.0,547.09,2056.395,,2205.719,1334.301,0.0,0.0,871.418,109.789,109.789,0.0,0.0,,985.89,0.0,0.072,0.0,3301.398,17.74,17.74,0.0,0.0,,525.452,0.0,248.294,277.086,543.192,3844.59,0.0,684.092,1.788,682.304,0.0,2842.428,-220.987,3305.533,28.36,3333.893,7178.483,
03/31/2010,7253.826,1968.234,1608.989,359.245,1138.132,,1695.805,0.0,0.0,0.0,0.0,0.0,450.276,1.289,,229.036,300.634,5252.447,830.755,1678.013,-847.258,292.027,,292.027,878.597,,,,648.272,2001.379,,2194.691,1311.823,,,882.868,99.709,99.709,,,,962.236,,0.093,0.0,3256.636,17.745,17.745,,,,536.19,,,536.097,553.935,3810.571,0.0,670.533,1.787,668.746,0.0,2956.498,-210.834,3416.197,27.058,3443.255,7253.826,
06/30/2010,7267.885,1761.207,1437.118,324.089,1197.892,,1792.693,0.0,0.0,0.0,0.0,0.0,449.617,0.381,,250.535,302.115,5201.409,838.179,1701.107,-862.928,323.642,,323.642,904.655,,,,653.739,2066.476,,2216.15,1335.744,,,880.406,99.642,99.642,,,,866.306,,0.587,0.0,3182.098,17.749,17.749,,,,506.974,,,506.387,524.723,3706.821,0.0,684.832,1.788,683.044,0.0,3091.348,-247.466,3528.714,32.35,3561.064,7267.885,
09/30/2010,7692.41,2166.687,1977.145,189.542,1092.25,,1848.62,0.0,0.0,0.0,0.0,0.0,456.557,0.492,,222.429,288.976,5564.114,874.555,1751.861,-877.306,309.277,,309.277,944.464,,,,721.543,2128.296,,2553.593,1441.347,,,1112.246,99.222,99.222,,,,945.363,,0.231,0.0,3598.178,17.754,17.754,,,,523.25,,,523.019,541.004,4139.182,0.0,697.234,1.788,695.446,0.0,3015.205,-193.261,3519.178,34.05,3553.228,7692.41,
12/31/2010,7614.923,2328.276,2134.997,193.279,1215.007,,1470.897,0.0,0.0,0.0,0.0,0.0,548.645,1.463,,214.317,409.466,5562.825,866.343,1769.018,-902.675,279.08,,279.08,906.675,87.849,87.849,0.0,603.046,2052.098,,2349.136,1432.502,0.0,0.0,916.634,96.692,96.692,0.0,0.0,,1077.555,0.0,0.032,0.0,3523.383,17.759,17.759,0.0,0.0,,545.156,0.0,220.02,325.104,562.915,4086.298,0.0,563.353,1.764,561.589,0.0,3109.957,-176.311,3496.999,31.626,3528.625,7614.923,
03/31/2011,7550.208,2345.767,2191.665,154.102,1221.143,,1453.755,0.0,0.0,0.0,0.0,0.0,429.731,3.113,,198.245,312.693,5450.396,865.352,1791.199,-925.847,309.03,,309.03,925.43,,,,724.072,2099.812,,2254.508,1416.084,,,838.424,65.187,65.187,,,,1214.241,,0.022,0.0,3533.936,17.763,17.763,,,,549.851,,,549.829,567.614,4101.55,0.0,341.841,1.744,340.097,0.0,3227.008,-153.283,3415.566,33.092,3448.658,7550.208,
06/30/2011,7669.039,2222.927,1945.965,276.962,1420.967,,1555.825,0.0,0.0,0.0,0.0,0.0,392.775,1.547,,169.938,272.153,5592.494,901.186,1838.997,-937.811,265.799,,265.799,909.56,,,,738.075,2076.545,,2361.967,1468.624,,,893.343,25.496,25.496,,,,1153.906,,0.026,0.0,3541.369,17.768,17.768,,,,556.319,,,556.293,574.087,4115.456,0.0,242.092,1.738,240.354,0.0,3371.112,-127.065,3486.139,67.444,3553.583,7669.039,
09/30/2011,8189.819,2465.435,2386.289,79.146,1344.172,,1814.201,0.0,0.0,0.0,0.0,0.0,425.553,0.291,,214.823,248.592,6049.361,877.164,1803.45,-926.286,293.969,,293.969,969.325,,,,754.211,2140.458,,2532.976,1649.471,,,883.505,23.653,23.653,,,,1239.283,,0.065,0.0,3795.912,513.386,513.386,,,,514.87,,,514.805,1028.256,4824.168,0.0,9.578,1.697,7.881,0.0,3485.144,-198.965,3295.757,69.894,3365.651,8189.819,
12/31/2011,8270.276,2257.849,2161.411,96.438,1235.935,,1946.747,0.0,0.0,0.0,0.0,0.0,440.092,0.084,,167.387,226.862,5880.623,921.585,1868.808,-947.223,503.55,,503.55,964.518,95.947,95.947,0.0,701.1,2389.653,,2708.482,1734.686,0.0,0.0,973.796,19.458,19.458,0.0,0.0,,1112.171,0.0,0.053,0.0,3840.111,513.5,513.5,0.0,0.0,,456.759,0.0,161.569,295.137,970.259,4810.37,0.0,4.264,1.69,2.574,0.0,3590.553,-199.292,3395.525,64.381,3459.906,8270.276,
03/31/2012,8521.177,2228.424,1922.286,306.138,1420.646,,2077.657,0.0,0.0,0.0,0.0,0.0,438.202,0.03,,177.155,260.847,6164.929,906.2,1893.65,-987.45,422.259,,422.259,1027.789,,,,850.604,2356.248,,2541.544,1705.146,,,836.398,19.157,19.157,,,,1343.396,,0.003,0.0,3904.097,513.615,513.615,,,,491.042,,,491.039,1004.657,4908.754,0.0,1.691,1.688921,0.002079,0.0,3704.025,-163.604,3542.112,70.311,3612.423,8521.177,
06/30/2012,8392.136,2230.619,1803.569,427.05,1270.842,,2212.634,0.0,0.0,0.0,0.0,0.0,457.078,,,160.424,263.095,6171.173,913.196,1910.47,-997.274,318.74,,318.74,989.027,,,,828.603,2220.963,,2828.809,1896.809,,,932.0,19.155,19.155,,,,895.977,,0.078,0.0,3743.941,513.73,513.73,,,,495.993,,,495.915,1009.723,4753.664,0.0,1.67,1.66962,0.00038,0.0,3743.262,-190.375,3554.557,83.915,3638.472,8392.136,
09/30/2012,8769.44,2529.357,2151.026,378.331,1215.693,,2285.211,0.0,0.0,0.0,0.0,0.0,487.846,0.028,,97.066,203.495,6518.107,962.222,1983.821,-1021.599,310.468,,310.468,978.643,,,,881.549,2251.333,,3026.382,2023.426,,,1002.956,23.702,23.702,,,,896.973,,0.017,0.0,3947.057,524.947,524.947,,,,526.093,,,526.076,1051.04,4998.097,0.0,1.665,1.665,0.0,0.0,3842.313,-163.992,3679.986,91.357,3771.343,8769.44,
12/31/2012,8276.043,2291.668,2154.541,137.127,1242.691,,1942.679,0.0,0.0,0.0,0.0,0.0,617.099,,,79.357,366.525,6094.137,951.255,1983.764,-1032.509,318.355,,318.355,912.296,101.332,101.332,0.0,731.607,2181.906,,2994.03,1954.108,,,1039.922,20.792,20.792,,,,872.292,0.0,0.034,0.0,3887.114,520.205,520.205,,,,441.63,0.0,252.724,188.872,961.835,4848.949,0.0,1.624,1.623599,0.000401,0.0,3597.521,-257.85,3341.295,85.799,3427.094,8276.043,
03/31/2013,8463.034,2175.242,2014.8,160.442,1580.539,,1928.611,0.0,0.0,0.0,0.0,0.0,576.413,,,70.789,327.229,6260.805,947.058,2009.983,-1062.925,319.15,,319.15,936.021,,,,865.232,2202.229,,3091.917,2088.824,,,1003.093,18.472,18.472,,,,810.348,,,0.0,3920.737,496.274,496.274,,,,441.117,,,441.117,937.391,4858.128,0.0,12.359,1.629,10.73,0.0,3737.928,-265.321,3484.966,119.94,3604.906,8463.034,
06/30/2013,8367.597,2297.264,2105.076,192.188,1355.841,,1974.529,0.0,0.0,0.0,0.0,0.0,558.905,,,77.174,307.214,6186.539,929.275,2004.559,-1075.284,298.863,,298.863,952.92,,,,875.746,2181.058,,2927.162,1900.848,,,1026.314,18.469,18.469,,,,746.912,,0.002,0.0,3692.543,496.384,496.384,,,,438.838,,,438.836,935.222,4627.765,0.0,29.199,1.63,27.569,0.0,3873.124,-302.673,3599.65,140.182,3739.832,8367.597,
09/30/2013,8727.168,2695.48,2537.57,157.91,1156.387,,2102.713,0.0,0.0,0.0,0.0,0.0,486.774,,,116.164,218.668,6441.354,937.066,2050.487,-1113.421,281.999,,281.999,1066.749,,,,950.585,2285.814,,2986.697,1974.777,,,1011.92,25.433,25.433,,,,800.051,,0.184,0.0,3812.181,496.494,496.494,,,,474.306,,,474.122,970.8,4782.981,0.0,50.183,1.633,48.55,0.0,4019.91,-276.481,3793.612,150.575,3944.187,8727.168,
12/31/2013,8323.85,2469.605,2283.582,186.023,1274.024,,1740.821,0.0,0.0,0.0,0.0,0.0,519.233,0.142,,139.773,272.286,6003.683,966.953,2073.878,-1106.925,275.402,,275.402,1077.812,114.107,114.107,0.0,823.79,2320.167,,2632.827,1641.109,,,991.718,29.839,29.839,,,,744.494,0.0,,0.0,3407.16,496.604,496.604,,,,539.263,0.0,258.297,280.966,1035.867,4443.027,0.0,14.524,1.613,12.911,0.0,4040.664,-298.201,3756.987,123.836,3880.823,8323.85,
03/31/2014,7991.937,2325.567,2142.058,183.509,1122.629,,1647.19,0.0,0.0,0.0,0.0,0.0,519.365,,,126.457,278.907,5614.751,960.064,2084.623,-1124.559,322.922,,322.922,1094.2,,,,967.743,2377.186,,2453.947,1523.735,,,930.212,29.393,29.393,,,,661.423,,0.008,0.0,3144.763,496.715,496.715,,,,516.025,,256.649,259.368,1012.74,4157.503,0.0,1.593,1.593,0.0,0.0,3996.524,-307.388,3690.729,143.705,3834.434,7991.937,
06/30/2014,8398.951,2342.511,2182.809,159.702,1400.452,,1647.52,0.0,0.0,0.0,0.0,0.0,614.362,0.33,,113.935,284.719,6004.845,984.578,2120.212,-1135.634,333.035,,333.035,1076.493,,,,962.228,2394.106,,2764.248,1645.88,,,1118.368,29.217,29.217,,,,777.293,,0.188,0.0,3570.758,496.825,496.825,,,,542.324,,,542.136,1039.149,4609.907,0.0,1.576,1.575998,2e-06,0.0,3924.27,-279.298,3646.548,142.496,3789.044,8398.951,
09/30/2014,8048.705,2067.52,1900.197,167.323,1150.276,,1743.707,0.0,0.0,0.0,0.0,0.0,697.977,0.038,,97.407,337.465,5659.48,970.605,2086.86,-1116.255,334.008,,334.008,1084.612,,,,987.167,2389.225,,2704.773,1457.605,,,1247.168,29.822,29.822,,,,568.682,,1.235,0.0,3303.277,496.935,496.935,,,,538.815,,,537.58,1035.75,4339.027,0.0,1.565277,1.565277,0.0,0.0,3894.404,-337.088,3558.881277,150.797,3709.678277,8048.705277,
12/31/2014,8194.429,2098.256,1993.125,105.131,1471.705,,1587.275,0.0,0.0,0.0,0.0,0.0,600.811,0.248,,201.004,260.095,5758.047,980.263,2061.461,-1081.198,343.644,,343.644,1112.475,112.952,112.952,0.0,798.271,2436.382,,2727.61,1422.084,,,1305.526,28.742,28.742,,,,574.501,,1.599,0.0,3330.853,991.685,991.685,,,,648.061,,325.145,321.317,1639.746,4970.599,0.0,1.486,1.486,0.0,0.0,3593.597,-484.212,3110.871,112.959,3223.83,8194.429,
03/31/2015,7619.196,1956.861,1811.293,145.568,1256.292,,1486.943,0.0,0.0,0.0,0.0,0.0,679.157,1.497,,106.049,357.482,5379.253,965.935,2036.959,-1071.024,254.761,,254.761,1019.247,,,,911.701,2239.943,,2203.126,1251.95,,,951.176,27.738,27.738,,,,588.832,,2.858,0.0,2819.696,992.231,992.231,,,,606.013,,322.457,280.698,1598.244,4417.94,0.0,1.47,1.469761,0.000239,0.0,3601.071,-533.817,3068.724,132.532,3201.256,7619.196,
06/30/2015,7560.373,1889.842,1723.76,166.082,1265.879,,1507.88,0.0,0.0,0.0,0.0,0.0,539.116,4.695,,210.961,330.832,5202.717,964.409,2042.69,-1078.281,242.57,,242.57,1150.677,,,,935.021,2357.656,,2157.335,1212.814,,,944.521,0.0,0.0,,,,585.214,,5.648,0.0,2742.549,992.46,992.46,,,,603.762,,319.78,278.334,1596.222,4338.771,0.0,1.454,1.454,0.0,0.0,3630.881,-515.73,3116.605,104.997,3221.602,7560.373,
09/30/2015,7625.406,2146.978,1949.886,197.092,1203.024,,1376.471,0.0,0.0,0.0,0.0,0.0,378.927,1.501,,394.832,372.835,5105.4,892.34,1938.417,-1046.077,220.634,,220.634,1407.032,111.646,111.646,0.0,899.053,2520.006,,2166.551,1266.509,,,900.042,0.0,0.0,,,,768.801,,4.12,0.0,2935.352,986.564,986.564,,,,589.991,,329.127,256.744,1576.555,4511.907,0.0,1.39,1.39,0.0,0.0,3428.732,-432.775,2997.347,116.152,3113.499,7625.406,
12/31/2015,7625.406,2146.978,1949.886,197.092,1203.024,,1376.471,0.0,0.0,0.0,0.0,0.0,378.927,1.589,,394.832,371.736,5105.4,892.34,1938.417,-1046.077,558.564,337.93,220.634,1069.102,135.936,111.646,24.29,536.745,2520.006,,2166.739,1266.509,,,900.23,0.0,0.0,,,,768.613,0.0,2.072,0.0,2935.352,986.564,986.564,,,,589.991,0.0,162.53,425.389,1576.555,4511.907,0.0,1.39,1.39,0.0,0.0,3428.732,-432.775,2997.347,116.152,3113.499,7625.406,
03/31/2016,9001.727,1864.621,1697.491,167.13,1496.829,,1606.203,0.0,0.0,0.0,0.0,0.0,435.216,3.214,,362.699,424.433,5402.869,1065.264,2126.126,-1060.862,152.843,,152.843,2380.751,,,,2014.838,3598.858,,2715.11,1578.073,,,1137.037,118.926,118.926,,,,755.894,,2.944,0.0,3589.93,1572.001,1572.001,,,,618.962,,165.855,450.163,2190.963,5780.893,0.0,12.211,1.392,10.819,0.0,3493.789,-417.389,3088.611,132.223,3220.834,9001.727,
06/30/2016,9241.467,1752.14,1627.054,125.086,1676.241,,1796.469,0.0,0.0,0.0,0.0,0.0,426.39,14.442,,339.206,411.545,5651.24,1055.902,2140.026,-1084.124,163.715,,163.715,2370.61,567.264,567.264,0.0,1449.698,3590.227,,2859.75,1714.192,,,1145.558,166.081,166.081,,,,754.199,,18.047,0.0,3780.03,1547.459,1547.459,,,,630.344,,164.647,447.65,2177.803,5957.833,0.0,22.833,1.392,21.441,0.0,3566.143,-449.428,3139.548,144.086,3283.634,9241.467,
09/30/2016,9316.606,1911.195,1780.374,130.821,1670.172,,1623.956,0.0,0.0,0.0,0.0,0.0,536.255,17.88,,314.939,522.167,5741.578,1042.354,2141.152,-1098.798,150.411,,150.411,2382.263,593.161,593.161,0.0,1456.283,3575.028,,3010.02,1642.739,,,1367.281,133.693,133.693,,,,732.484,,19.205,0.0,3876.197,1555.522,1555.522,,,,630.279,,163.358,447.716,2185.801,6061.998,0.0,31.378,1.393,29.985,,3541.253,-466.346,3106.285,148.323,3254.608,9316.606,
12/31/2016,9216.417,1961.473,1850.436,111.037,1700.224,,1537.289,0.0,0.0,0.0,0.0,0.0,411.284,21.545,,454.109,397.97,5610.27,1017.223,2139.414,-1122.191,883.938,740.385,143.553,1704.986,722.536,532.239,190.297,506.796,3606.147,,2953.34,1590.506,,,1362.834,82.243,82.243,,,,780.446,0.0,27.031,0.0,3816.029,1517.949,1517.949,,,,639.608,0.0,167.667,444.91,2157.557,5973.586,0.0,39.71,1.393,38.317,0.0,3582.15,-496.669,3125.191,117.64,3242.831,9216.417,
03/31/2017,9160.335,2042.523,1967.581,74.942,1592.986,,1442.712,0.0,0.0,0.0,0.0,0.0,482.117,19.796,,361.492,464.544,5560.338,1037.461,2182.6,-1145.139,911.326,772.968,138.358,1651.21,545.4,545.4,0.0,724.522,3599.997,,2868.474,1643.925,,,1224.549,40.858,40.858,,,,767.037,,22.736,0.0,3676.369,1526.023,1526.023,,,,611.892,,167.274,421.882,2137.915,5814.284,0.0,59.769,1.398,58.371,0.0,3613.246,-452.18,3220.835,125.216,3346.051,9160.335,
06/30/2017,9221.808,2013.726,1819.799,193.927,1510.881,,1399.22,0.0,0.0,0.0,0.0,0.0,689.991,13.909,,335.48,674.347,5613.818,1067.502,2242.239,-1174.737,910.66,779.534,131.126,1629.828,548.849,548.849,0.0,731.59,3607.99,,2599.625,1527.821,,,1071.804,36.39,36.39,,,,1097.256,,18.664,0.0,3733.271,1560.471,1560.471,,,,616.931,,165.757,432.51,2177.402,5910.673,0.0,69.304,1.399,67.905,0.0,3559.643,-451.261,3177.686,133.449,3311.135,9221.808,
09/30/2017,9193.527,2005.085,1827.029,178.056,1532.959,,1326.791,0.0,0.0,0.0,0.0,0.0,650.059,8.967,,294.382,635.364,5514.894,1080.175,2276.458,-1196.283,977.686,847.055,130.631,1620.772,563.44,563.44,0.0,753.983,3678.633,,2520.124,1398.182,,,1121.942,36.725,36.725,,,,986.725,,13.738,0.0,3543.574,1580.974,1580.974,,,,635.086,,164.731,456.617,2216.06,5759.634,0.0,78.848,1.399,77.449,,3624.554,-420.094,3283.308,150.585,3433.893,9193.527,
12/31/2017,9327.692,1965.209,1804.075,161.134,1602.751,,1458.533,0.0,0.0,0.0,0.0,0.0,574.764,6.472,,316.472,556.097,5601.257,1093.681,2295.61,-1201.929,992.485,878.863,113.622,1640.269,753.035,564.683,188.352,564.29,3726.435,,2653.727,1512.74,,,1140.987,27.361,27.361,,,,893.082,0.0,8.654,0.0,3574.17,1591.598,1591.598,,,,669.525,0.0,152.058,508.813,2261.123,5835.293,0.0,89.621,1.399,88.222,0.0,3654.931,-402.242,3342.31,150.089,3492.399,9327.692,
03/31/2018,9425.226,1828.457,1685.954,142.503,1727.474,,1557.966,0.0,0.0,0.0,0.0,0.0,580.865,3.4,,435.675,564.456,5694.762,1097.833,2302.317,-1204.484,898.724,898.724,0.0,1733.907,581.298,581.298,0.0,713.534,3730.464,,2834.698,1720.943,,,1113.755,28.808,28.808,,,,1214.8,,6.11,0.0,4078.306,1607.653,1607.653,,,,609.96,,150.882,452.968,2217.613,6295.919,0.0,100.434,1.406,99.028,0.0,3268.837,-372.96,2996.311,132.996,3129.307,9425.226,
