Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/31/2004,26738.9,3588.0,3336.4,251.6,3557.7,3557.7,2218.2,570.0,462.0,2145.0,0.0,36.2,,,,,9400.1,3280.7,,,10376.3,,3681.8,1188.7,933.7,255.0,,,112.6,2380.5,17338.8,,3761.0,3761.0,,,,3567.9,,,,,513.6,,,513.6,7842.5,10678.3,,,,3201.5,,,,3201.5,13879.8,21722.3,0,1987.7,,,-957.3,5161.3,-1175.1,5016.6,,5016.6,26738.9,
10/31/2004,28754.0,3427.8,3181.1,246.7,3206.9,3206.9,1999.1,589.0,408.0,2004.0,0.0,17.6,,,,,8651.4,3458.5,7946.9,-4488.4,11232.6,,5411.5,995.0,973.6,21.4,,,,4416.5,20102.6,,3973.6,3973.6,,,,3457.5,,,,,457.4,,,457.4,7888.5,11090.4,,,,3382.3,,,,3382.3,14472.7,22361.2,0,2043.5,,,-1040.4,5445.1,-55.4,6392.8,0.0,6392.8,28754.0,
01/31/2005,28948.1,3129.0,2865.5,263.5,3131.7,,2802.0,719.0,519.0,2568.0,-1004.0,20.1,,,,,9082.8,3392.2,,,11352.3,,5120.8,1005.9,984.5,21.4,,,103.7,4011.2,19865.3,,3614.4,3614.4,,,,3971.8,,,,,444.6,,,444.6,8030.8,10954.7,,,,3464.5,,,,3464.5,14419.2,22450.0,0,2043.5,,,-1099.0,5583.7,-30.1,6498.1,,6498.1,28948.1,
04/30/2005,31693.6,3331.8,3056.7,275.1,4389.6,,2890.0,723.0,475.0,2698.0,-1006.0,21.4,,,,,10632.8,3392.2,,,11769.9,,5898.7,994.8,973.8,21.0,,,109.7,4794.2,21060.8,,4279.2,4279.2,,,,5364.0,,,,,493.6,,,493.6,10136.8,11324.3,,,,3492.8,,,,3492.8,14817.1,24953.9,0,2043.5,,,-1389.0,6106.1,-20.9,6739.7,,6739.7,31693.6,
07/31/2005,33052.0,4104.2,2139.8,1964.4,3966.0,,2560.2,662.0,435.0,2471.0,-1008.0,26.0,,,,,10656.4,3442.4,,,11883.9,,7069.3,1065.9,1043.6,22.3,,,112.5,5890.9,22395.6,,4248.4,4248.4,,,,6115.9,,,,,515.9,,,515.9,10880.2,11738.2,,,,3496.6,,,,3496.6,15234.8,26115.0,0,2043.5,,,-1469.2,6401.0,-38.3,6937.0,,6937.0,33052.0,
10/31/2005,33636.8,4427.3,2258.2,2169.1,3117.8,,2134.9,716.0,425.0,2126.9,-1132.0,541.4,,,,,10221.4,3678.9,8261.6,-4582.7,12869.4,,6867.1,1106.5,1088.5,18.0,,,106.7,5653.9,23415.4,,1213.0,1213.0,,,,6883.8,,,,,3463.0,,,3463.0,11559.8,11738.8,,,,3486.7,,,,3486.7,15225.5,26785.3,0,2081.7,,,-1743.5,6556.1,-42.8,6851.5,,6851.5,33636.8,
01/31/2006,33057.3,3444.9,1477.2,1967.7,3179.1,,2731.7,777.0,456.0,2648.0,-1149.0,385.3,,,,,9741.0,3705.1,,,12527.5,,7083.7,1123.5,1102.5,21.0,,,106.2,5854.0,23316.3,,3778.8,3778.8,,,,6530.2,,,,,348.8,,,348.8,10657.8,12201.4,,,,3319.0,,,,3319.0,15520.4,26178.2,0,2100.7,,,-1910.9,6700.0,-10.7,6879.1,,6879.1,33057.3,
04/30/2006,34094.8,2976.6,1201.9,1774.7,4400.6,,2711.8,723.0,417.0,2696.0,-1124.0,389.4,,,,,10478.4,3810.8,,,13082.9,,6722.7,1136.6,1083.3,53.3,,,109.8,5476.3,23616.4,,4330.7,4330.7,,,,7584.5,,,,,434.2,,,434.2,12349.4,11479.8,,,,2705.3,,,,2705.3,14185.1,26534.5,0,2157.5,,,-1991.5,7353.0,41.3,7560.3,,7560.3,34094.8,
07/31/2006,34767.8,3151.6,1285.9,1865.7,3859.5,,2404.3,698.0,349.0,2481.0,-1124.0,543.9,,,,,9959.3,3954.3,,,13328.4,,7525.8,1169.0,1117.5,51.5,,,112.1,6244.7,24808.5,,4617.9,4617.9,,,,8100.2,,,,,446.4,,,446.4,13164.5,11240.3,,,,2793.7,,,,2793.7,14034.0,27198.5,0,2190.1,,,-2349.3,7697.5,31.0,7569.3,,7569.3,34767.8,
10/31/2006,34720.4,3504.2,1687.5,1816.7,3037.7,,1957.3,712.0,372.0,2013.3,-1140.0,470.4,,,,,8969.6,4257.5,8858.6,-4601.1,14004.0,,7489.3,1166.0,1110.0,56.0,,,124.0,6199.3,25750.8,,1246.0,1246.0,,,,8121.2,,,,,3420.3,,,3420.3,12787.5,11584.0,,,,2857.7,,,,2857.7,14441.7,27229.2,0,2212.0,,,-2673.4,7886.8,65.8,7491.2,,7491.2,34720.4,
01/31/2007,34147.1,2751.1,1341.1,1410.0,3188.2,,2484.1,816.0,448.0,2368.0,-1148.0,432.3,,,,,8855.7,4371.8,,,13683.7,,7235.9,1170.1,1115.7,54.4,,,124.9,5940.9,25291.4,,4027.0,4027.0,,,,9053.1,,,,,223.2,,,223.2,13303.3,10571.1,,,,2696.8,,,,2696.8,13267.9,26571.2,0,2311.3,,,-2817.6,8025.3,56.9,7575.9,,7575.9,34147.1,
04/30/2007,37168.1,3848.5,1983.7,1864.8,4397.6,,2572.8,818.0,443.0,2491.0,-1179.0,433.2,,,,,11252.1,4590.6,,,13314.8,,8010.6,1194.9,1117.1,77.8,,,138.6,6677.1,25916.0,,4803.1,4803.1,,,,9809.7,,,,,466.3,,,466.3,15079.1,11275.6,,,,2853.8,,,,2853.8,14129.4,29208.5,0,2396.1,,,-3155.7,8549.3,169.9,7959.6,,7959.6,37168.1,
07/31/2007,37630.6,3820.6,1773.2,2047.4,3753.7,,2473.7,814.0,427.0,2400.0,-1167.0,540.3,,,,,10588.3,4797.0,,,14342.6,,7902.7,1321.3,1249.4,71.9,,,140.0,6441.4,27042.3,,5103.3,5103.3,,,,10179.6,,,,,395.1,,,395.1,15678.0,11096.1,,,,2795.4,,,,2795.4,13891.5,29569.5,0,2463.0,,,-3638.3,8988.1,248.3,8061.1,,8061.1,37630.6,
10/31/2007,38575.7,3901.9,2278.6,1623.3,3055.0,,2337.3,882.0,425.0,2263.0,-1233.0,625.9,,,,,9920.1,5239.3,10077.3,-4838.0,15631.2,,7785.1,1365.3,1234.3,131.0,,,149.5,6270.3,28655.6,,1691.0,1691.0,,,,9969.4,,,,,4077.7,,,4077.7,15738.1,11798.2,,,,3883.6,,,,3883.6,15681.8,31419.9,0,2777.0,,,-4015.4,9031.7,-637.5,7155.8,,7155.8,38575.7,
01/31/2008,38215.3,2649.9,1496.3,1153.6,3199.3,,3288.8,1052.0,543.0,2941.0,-1247.0,687.9,,,,,9825.9,5280.1,,,15233.1,,7876.2,1379.5,1248.3,131.2,,,157.1,6339.6,28389.4,,5019.2,5019.2,,,,9461.6,,,,,674.5,,,674.5,15155.3,12344.4,,,,3677.2,,,,3677.2,16021.6,31176.9,0,2882.4,,,-4449.4,9243.4,-638.0,7038.4,0.0,7038.4,38215.3,
04/30/2008,40971.9,3269.6,2287.8,981.8,4629.4,,3570.8,1112.0,529.0,3196.0,-1266.0,704.5,,,,,12174.3,5411.2,,,15236.4,,8150.0,1405.3,1277.5,127.8,,,167.4,6577.3,28797.6,,5825.1,5825.1,,,,10417.3,,,,,915.7,,,915.7,17158.1,12752.0,,,,3712.2,,,,3712.2,16464.2,33622.3,0,2908.8,,,-4934.4,9898.7,-523.5,7349.6,0.0,7349.6,40971.9,
07/31/2008,41687.7,3766.8,2822.8,944.0,3982.7,,3474.2,1157.0,507.0,3138.0,-1328.0,723.7,,,,,11947.4,5599.5,,,16023.0,,8117.8,1513.2,1329.8,183.4,,,215.1,6389.5,29740.3,,6059.3,6059.3,,,,10114.2,,,,,824.5,,,824.5,16998.0,13397.4,,,,3752.3,,,,3752.3,17149.7,34147.7,0,2931.0,,,-5277.4,10353.8,-467.4,7540.0,0.0,7540.0,41687.7,
10/31/2008,38734.6,3188.8,2211.4,977.4,3234.6,,3041.8,1170.0,519.0,2677.0,-1324.0,709.6,,,,,10174.8,5766.3,10648.3,-4882.0,16017.0,,6776.5,1385.6,1224.6,161.0,,,224.4,5166.5,28559.8,,1773.0,1773.0,,,,8520.5,8507.5,13.0,13.0,,4789.8,,,4789.8,15083.3,13898.5,13854.5,44.0,44.0,3220.1,,,,3220.1,17118.6,32201.9,0,2934.0,,,-5594.6,10580.6,-1387.3,6532.7,0.0,6532.7,38734.6,
01/31/2009,41339.6,5234.6,5004.1,230.5,3475.4,,3836.6,1346.0,581.0,3242.0,-1332.4,734.1,829.0,,,734.1,13280.7,5693.1,,,13379.3,13379.3,8986.5,1393.0,1241.0,152.0,1419.9,1131.8,213.7,3999.1,28058.9,,5524.5,5524.5,,,,9333.2,9333.2,,,,118.6,,,118.6,14976.3,16574.7,16574.7,,,3228.9,,3062.7,166.2,0.0,19803.6,34779.9,0,2968.2,308.913994,2659.286006,-5582.7,10666.1,-1496.7,6554.9,4.8,6559.7,41339.6,
04/30/2009,41800.8,4983.0,4797.2,185.8,4373.1,,3551.0,1169.0,480.0,3240.0,-1338.0,683.6,691.0,,,683.6,13590.7,5808.0,,,13511.4,13511.4,8890.7,1401.9,1256.7,145.2,1571.9,1150.4,207.6,3867.9,28210.1,,5363.7,5363.7,,,,8929.7,8929.7,,,,327.2,,,101.2,14620.6,16850.2,16850.2,,,3457.1,,3283.6,173.5,0.0,20307.3,34927.9,0,2976.6,423.242381,2553.357619,-5580.1,11020.0,-1548.3,6868.2,4.7,6872.9,41800.8,
07/31/2009,41386.7,4495.8,4314.8,181.0,3230.0,,3020.0,1025.0,426.0,2949.0,-1380.0,733.4,769.0,,,733.4,11479.2,6074.5,,,14122.2,14122.2,9710.8,1435.7,1293.9,141.8,1555.5,1185.1,214.3,4551.2,29907.5,,5369.9,5589.9,,,-220.0,8048.4,8048.4,,,,296.0,,,76.0,13714.3,16720.9,16720.9,,,3523.8,,3362.8,161.0,0.0,20244.7,33959.0,0,2988.1,422.947967,2565.152033,-5573.8,11321.7,-1312.4,7423.6,4.1,7427.7,41386.7,
10/31/2009,41132.6,4843.7,4651.7,192.0,2616.9,,2397.3,940.0,387.0,2437.0,-1366.7,902.9,740.0,,,902.9,10760.8,6265.5,11149.5,-4884.0,15254.7,15254.7,8851.6,1172.8,1036.5,136.3,2804.8,94.4,212.8,3826.8,30371.8,,1917.0,1535.0,60.0,322.0,0.0,7158.9,7158.9,,,,3509.4,0.0,0.0,3075.4,12585.3,17391.7,17391.7,,,6332.8,0.0,6165.5,167.3,0.0,23724.5,36309.8,0,2996.2,536.431204,2459.768796,-5564.7,10980.5,-3593.3,4818.7,4.1,4822.8,41132.6,
01/31/2010,40780.7,5249.7,5043.3,206.4,3120.5,,2752.5,993.0,448.0,2700.0,-1388.5,812.9,528.0,,,812.9,11935.6,6037.9,,,14686.7,14686.7,8120.5,1140.7,1010.1,130.6,2750.2,124.0,220.4,3357.2,28845.1,,4641.3,,,-136.0,4777.3,7679.4,7679.4,,,,213.4,,,77.4,12534.1,17090.6,17090.6,,,6170.0,,6014.6,155.4,0.0,23260.6,35794.7,0,3040.1,848.016726,2192.083274,-5540.8,11105.0,-3624.7,4979.6,6.4,4986.0,40780.7,
04/30/2010,41014.1,3849.1,3614.9,234.2,4014.2,,3002.9,1043.0,457.0,2821.0,-1318.1,648.3,442.0,,,648.3,11514.5,6147.7,,,15039.7,15039.7,8312.2,1135.7,1006.4,129.3,2593.4,169.0,227.0,3745.1,29499.6,,5464.9,,,,5464.9,6260.6,6260.6,,,,312.4,,,151.4,12037.9,17375.8,17375.8,,,5941.0,,5804.5,136.5,0.0,23316.8,35354.7,0,3058.1,849.675796,2208.424204,-5521.5,11533.4,-3419.1,5650.9,8.5,5659.4,41014.1,
07/31/2010,41810.3,3986.0,3753.7,232.3,3527.2,,3175.4,1082.0,454.0,2975.4,-1336.0,725.0,545.0,,,725.0,11413.6,6176.5,,,16236.1,16236.1,7984.1,1119.0,992.9,126.1,2592.5,197.8,232.7,3297.1,30396.7,,5676.5,5855.5,,,-179.0,7485.7,7485.7,,,,340.3,,,161.3,13502.5,16374.2,16374.2,,,5807.8,,5674.6,133.2,0.0,22182.0,35684.5,0,3075.0,423.863048,2651.136952,-5598.0,12023.1,-3384.9,6115.2,10.6,6125.8,41810.3,
10/31/2010,43266.8,4018.5,3790.6,227.9,3464.2,,3063.0,1201.0,483.0,2777.0,-1398.0,964.4,520.0,,746.0,218.4,11510.1,5726.9,10626.9,-4900.0,17682.2,17682.2,8347.6,1115.6,998.6,117.0,2477.1,146.7,244.5,3843.7,31756.7,,2748.0,2277.0,154.0,317.0,0.0,7534.5,7534.5,,,,3937.2,0.0,0.0,3542.2,14219.7,16814.5,16814.5,,,5929.2,0.0,5784.9,144.3,0.0,22743.7,36963.4,0,3106.3,3106.3,0.0,-5789.5,12353.1,-3379.6,6290.3,13.1,6303.4,43266.8,
01/31/2011,42895.8,3672.2,3438.0,234.2,3237.1,,4178.4,1413.0,612.0,3591.0,-1437.6,928.9,379.0,,,928.9,12016.6,5626.9,,,18164.1,18164.1,7088.2,1130.4,997.3,133.1,2664.5,176.9,215.3,2522.1,30879.2,,5784.5,,,133.0,5651.5,7458.1,7458.1,,,,402.9,,,276.9,13645.5,16705.9,16705.9,,,5957.7,,5807.9,149.8,0.0,22663.6,36309.1,0,3154.6,421.041065,2733.558935,-6003.2,12719.2,-3292.0,6578.6,8.1,6586.7,42895.8,
04/30/2011,46585.5,4189.3,3949.8,239.5,4157.4,,4687.0,1445.0,625.0,4050.0,-1433.0,873.7,345.0,,,873.7,13907.4,5913.7,,,18455.4,18455.4,8309.0,1169.4,1038.7,130.7,2825.8,200.8,220.9,3547.1,32678.1,,6777.2,,,,6777.2,9893.4,9893.4,,,,193.5,,,56.5,16864.1,16192.2,16192.2,,,6095.6,,5933.0,162.6,0.0,22287.8,39151.9,0,3211.7,419.709211,2791.990789,-6237.5,13476.3,-3027.2,7423.3,10.3,7433.6,46585.5,
07/31/2011,47135.1,4077.7,3618.3,459.4,3844.5,,4687.7,1628.0,567.0,3954.0,-1461.3,993.2,406.0,,,993.2,13603.1,6083.9,,,19437.0,19437.0,8011.1,1156.6,1023.2,133.4,2825.1,230.9,224.7,3167.8,33532.0,,7121.3,7121.3,,,,10308.8,10308.8,,,,143.8,,,35.8,17573.9,15892.5,15892.5,,,6128.7,,5968.7,160.0,0.0,22021.2,39595.1,0,3231.1,413.924013,2817.175987,-6723.9,14017.7,-2997.3,7527.6,12.4,7540.0,47135.1,
10/31/2011,48207.4,4434.5,3647.2,787.3,3294.5,,4370.6,1626.0,647.0,3584.0,-1486.4,1378.6,485.0,,,1378.6,13478.2,6502.3,11658.3,-5156.0,19923.5,19923.5,8303.4,1127.2,999.8,127.4,2858.6,30.4,201.7,3600.5,34729.2,,3200.0,2675.0,166.0,359.0,,9629.7,9629.7,,,,4722.5,0.0,0.0,4209.5,17552.2,16959.9,16959.9,,,6880.4,0.0,6712.1,168.3,0.0,23840.3,41392.5,0,3251.7,536.431204,2715.268796,-7292.8,14519.4,-3678.0,6800.3,14.6,6814.9,48207.4,
01/31/2012,48576.9,4514.7,3388.3,1126.4,3333.4,,5677.7,1850.0,814.0,4503.0,-1489.3,1294.2,584.0,,,1294.2,14820.0,6356.2,,,19098.3,19098.3,8302.4,1084.3,964.9,119.4,2879.5,29.1,226.0,3499.5,33756.9,,6627.7,,,,6627.7,11120.2,11120.2,,,,302.5,,,113.5,18050.4,16924.0,16924.0,,,6823.3,,6670.5,152.8,0.0,23747.3,41797.7,0,3276.8,401.82615,2874.97385,-7656.6,14887.1,-3743.9,6763.4,15.8,6779.2,48576.9,
04/30/2012,51405.3,4358.7,3019.8,1338.9,5039.2,,6112.4,1890.0,748.0,4902.0,-1427.6,1156.1,534.0,,,1156.1,16666.4,6555.6,,,19452.7,19452.7,8730.6,1079.5,965.3,114.2,2944.6,30.3,233.7,3908.5,34738.9,,7494.4,,,,7494.4,10943.3,10943.3,,,,326.6,,,189.6,18764.3,18719.4,18719.4,,,6525.6,,6360.8,164.8,0.0,25245.0,44009.3,0,3298.9,397.735846,2901.164154,-8005.1,15759.4,-3674.3,7378.9,17.1,7396.0,51405.3,
07/31/2012,53198.6,4943.2,3397.5,1545.7,4572.2,,5867.5,1876.0,639.0,4673.0,-1320.5,1380.0,686.0,,,1380.0,16762.9,6713.1,,,20685.3,20685.3,9037.3,1041.4,933.6,107.8,3029.1,38.8,217.8,4024.2,36435.7,,7860.4,,,,7860.4,10069.0,10069.0,,,,312.5,,,103.5,18241.9,21157.2,21157.2,,,6384.9,,6222.2,162.7,0.0,27542.1,45784.0,0,3320.1,391.667085,2928.432915,-8476.2,16366.5,-3814.6,7395.8,18.8,7414.6,53198.6,
10/31/2012,56265.8,6122.6,4652.2,1470.4,3799.1,,5170.0,1874.0,652.0,4065.0,-1421.0,1850.6,637.0,,971.0,879.6,16942.3,7539.7,13337.8,-5798.1,22159.1,22159.1,9624.7,1026.2,921.2,105.0,3280.4,20.2,215.0,4445.9,39323.5,,8839.9,2138.0,,339.0,6362.9,9967.3,9967.3,,,,284.2,0.0,0.0,135.2,19091.4,22453.1,22453.1,,,7859.3,0.0,7694.9,164.4,0.0,30312.4,49403.8,0,3352.2,536.431204,2815.768796,-8813.8,16875.2,-4571.5,6842.1,19.9,6862.0,56265.8,
01/31/2013,55169.6,5047.7,3672.1,1375.6,3926.4,,6242.7,2045.0,815.0,4775.0,-1392.3,1324.8,600.0,,,1324.8,16541.6,7494.9,,,22070.7,22070.7,9062.4,1032.5,934.0,98.5,3311.6,22.8,201.5,3894.0,38628.0,,7057.3,,,,7057.3,10375.6,10375.6,,,,213.5,,,70.5,17646.4,22170.2,22170.2,,,7867.5,,7698.1,169.4,0.0,30037.7,47684.1,0,3434.3,389.556186,3044.743814,-8817.2,17346.1,-4479.5,7483.7,1.8,7485.5,55169.6,
04/30/2013,58155.1,5050.4,3651.4,1399.0,5398.9,,6173.0,2006.0,726.0,4789.0,-1348.0,1202.3,619.0,,,1202.3,17824.6,7689.5,,,22744.9,22744.9,9896.1,1016.7,922.9,93.8,3373.2,35.8,230.0,4621.4,40330.5,,7976.8,,,,7976.8,12202.4,12202.4,,,,299.3,,,143.3,20478.5,21752.9,21752.9,,,7656.9,,7498.3,158.6,0.0,29409.8,49888.3,0,3474.4,388.044422,3086.355578,-8987.0,18231.5,-4454.0,8264.9,1.9,8266.8,58155.1,
07/31/2013,58336.9,4796.3,3090.3,1706.0,4865.8,,5594.3,1917.0,690.0,4391.0,-1403.7,1057.5,413.0,,,1057.5,16313.9,7933.6,,,24183.1,24183.1,9906.3,1005.4,924.2,81.2,3468.1,31.3,214.2,4774.3,42023.0,,8075.3,,,,8075.3,11993.1,11993.1,,,,311.5,,,80.5,20379.9,21698.7,21698.7,,,7666.7,,7511.2,155.5,0.0,29365.4,49745.3,0,3498.7,382.845951,3115.854049,-9441.6,19031.5,-4498.8,8589.8,1.8,8591.6,58336.9,
10/31/2013,59521.3,5128.8,3504.0,1624.8,3758.2,,4934.7,1954.0,753.0,3757.0,-1529.3,2000.2,394.0,505.0,868.0,627.2,15821.9,8619.1,14823.2,-6204.1,25632.7,25632.7,9447.6,921.9,844.8,77.1,2325.4,551.1,221.4,5033.8,43699.4,,8794.6,2174.0,,322.0,6298.6,12898.0,12898.0,,,,285.9,0.0,0.0,106.9,21978.5,21577.7,21577.7,,,5697.4,0.0,5416.7,160.3,120.4,27275.1,49253.6,0,3524.2,536.431204,2987.768796,-10210.9,19645.6,-2693.1,10265.8,1.9,10267.7,59521.3,
01/31/2014,57659.2,4627.0,3188.6,1438.4,3716.8,,5554.6,2108.0,847.0,4151.0,-1551.4,1192.8,418.0,,,1192.8,15091.2,8377.0,,,25242.3,25242.3,8948.7,909.2,834.6,74.6,2323.4,583.5,297.5,4417.1,42568.0,,7162.0,,,,7162.0,12148.1,12148.1,,,,257.1,,,89.1,19567.2,22265.2,22265.2,,,5569.0,,5414.2,154.8,0.0,27834.2,47401.4,0,3571.3,369.701689,3201.598311,-10643.1,20136.9,-2809.4,10255.7,2.1,10257.8,57659.2,
04/30/2014,60862.4,4650.2,3078.5,1571.7,5119.7,,5849.6,2024.0,956.0,4389.0,-1519.4,1317.2,332.0,84.7,,1232.5,16936.7,8576.9,,,25496.1,25496.1,9852.7,910.8,839.6,71.2,2458.1,580.7,308.5,5262.6,43925.7,,7981.3,,,,7981.3,13092.5,13092.5,,,,303.5,,,134.5,21377.3,23166.9,23166.9,,,5650.6,,5438.8,162.0,49.8,28817.5,50194.8,0,3621.6,363.792961,3257.807039,-11224.1,20931.3,-2663.5,10665.3,2.3,10667.6,60862.4,
07/31/2014,61748.5,4524.1,3034.7,1489.4,4551.8,,5439.0,1848.0,792.0,4361.0,-1562.0,1226.4,348.0,,,1226.4,15741.3,8965.5,,,27079.9,27079.9,9961.8,899.2,829.8,69.4,2564.0,611.7,310.2,5228.7,46007.2,,8298.9,,,,8298.9,12723.6,12723.6,,,,224.4,,,90.4,21246.9,24035.5,24035.5,,,5633.6,,5473.5,160.1,0.0,29669.1,50916.0,0,3652.8,358.420496,3294.379504,-11742.7,21564.6,-2644.7,10830.0,2.5,10832.5,61748.5,
10/31/2014,61336.4,5002.1,3787.0,1215.1,3277.6,,4209.7,1724.0,654.0,3359.7,-1528.0,1530.5,353.0,,697.0,833.5,14019.9,9593.3,15978.3,-6385.0,27422.2,27422.2,10301.0,860.0,791.2,68.8,2776.6,262.0,303.2,5746.2,47316.5,,8444.1,1661.0,,313.0,6470.1,12577.7,12577.7,,,,211.0,0.0,0.0,101.0,21232.8,24380.7,24380.7,,,6657.4,0.0,6496.5,160.9,0.0,31038.1,52270.9,0,3675.4,536.431204,3138.968796,-12834.2,22004.4,-3783.0,9062.6,2.9,9065.5,61336.4,
01/31/2015,58290.1,4468.6,3974.8,493.8,3334.6,,4527.1,1723.0,697.0,3622.1,-1515.0,1333.4,625.0,384.9,,948.5,13663.7,9182.1,,,25805.9,25805.9,9638.4,803.6,741.3,62.3,2584.1,283.5,301.6,5040.6,44626.4,,6292.9,,,,6292.9,12510.6,12510.6,,,,248.2,,,119.2,19051.7,24106.7,24106.7,,,6882.9,,6469.4,146.7,266.8,30989.6,50041.3,0,3714.0,339.496187,3374.503813,-13408.2,22185.2,-4245.0,8246.0,2.8,8248.8,58290.1,
04/30/2015,59594.0,4748.3,4355.4,392.9,4717.1,,4624.2,1675.0,630.0,3831.0,-1511.8,919.8,404.0,,,919.8,15009.4,9440.3,,,24745.8,24745.8,10398.5,797.4,737.0,60.4,2659.4,313.9,299.2,5924.6,44584.6,,7107.2,,,,7107.2,13691.7,13691.7,,,,283.1,,,130.1,21082.0,23622.8,23622.8,,,6713.2,,6563.9,149.3,0.0,30336.0,51418.0,0,3745.2,333.871447,3411.328553,-13951.2,22673.4,-4293.6,8173.8,2.2,8176.0,59594.0,
07/31/2015,58932.2,4551.9,4130.8,421.1,4220.4,,4319.0,1587.0,522.0,3701.0,-1491.0,866.3,425.0,,,866.3,13957.6,9552.4,,,24973.4,24973.4,10448.8,773.7,715.9,57.8,2705.0,335.0,310.6,5899.5,44974.6,,7126.8,7235.8,,,-109.0,13943.3,13943.3,,,,182.7,,,73.7,21252.8,23200.9,23200.9,,,6753.5,,6602.6,150.9,0.0,29954.4,51207.2,0,3806.5,328.16627,3478.33373,-14562.5,22986.5,-4507.4,7723.1,1.9,7725.0,58932.2,
10/31/2015,57947.6,4599.6,4162.2,437.4,3051.1,,3817.0,1559.0,450.0,3234.0,-1426.0,1024.5,428.0,,720.0,304.5,12492.2,10151.9,16848.9,-6697.0,24809.0,24809.0,10494.5,789.6,726.0,63.6,2767.3,215.6,303.5,5990.5,45455.4,,7233.5,1435.0,,304.0,5494.5,13016.6,13016.6,,,,158.6,0.0,0.0,80.6,20408.7,23832.8,23832.8,,,6948.5,0.0,6787.7,160.8,0.0,30781.3,51190.0,0,3825.6,536.431204,3289.168796,-15497.6,23144.8,-4729.4,6743.4,14.2,6757.6,57947.6,
01/31/2016,55972.0,3936.2,3459.9,476.3,3406.8,,4249.5,1638.0,538.0,3480.0,-1406.5,1116.9,558.0,,,1116.9,12709.4,10113.6,,,23630.4,23630.4,9518.6,778.3,718.7,59.6,2516.6,253.7,299.5,5112.5,43262.6,,6110.4,6196.4,,,-86.0,11699.6,11699.6,,,,165.6,,,79.6,17975.6,24474.4,24474.4,,,6918.2,,6768.6,149.6,0.0,31392.6,49368.2,0,3843.1,315.325774,3527.774226,-15601.9,23209.1,-4860.1,6590.2,13.6,6603.8,55972.0,
04/30/2016,59116.2,4608.7,4133.2,475.5,4898.9,,4061.0,1485.0,507.0,3473.0,-1404.0,957.5,705.0,,,957.5,14526.1,10535.2,,,23415.3,23415.3,10639.6,955.5,835.0,120.5,2681.9,285.4,236.7,5775.1,44590.1,,6836.8,6980.8,,,-144.0,13211.0,13211.0,,,,253.5,,,109.5,20301.3,24587.7,24587.7,,,7036.5,,6856.2,180.3,0.0,31624.2,51925.5,0,3862.0,314.258886,3547.741114,-15693.6,23514.7,-4518.8,7164.3,26.4,7190.7,59116.2,
07/31/2016,58539.1,4789.9,4321.0,468.9,3924.6,,3851.3,1394.0,460.0,3395.0,-1397.7,830.6,559.0,,,830.6,13396.4,10650.0,,,22594.8,22594.8,11897.9,933.1,823.6,109.5,2612.6,323.1,246.2,7223.9,45142.7,,6704.5,6799.5,,,-95.0,13083.2,13083.2,,,,169.2,,,74.2,19956.9,24068.9,24068.9,,,7059.2,,6886.9,172.3,0.0,31128.1,51085.0,0,3883.9,314.422919,3569.477081,-15688.3,23815.0,-4582.2,7428.4,25.7,7454.1,58539.1,
10/31/2016,57918.5,4789.3,4335.8,453.5,3011.3,,3340.5,1369.0,453.0,2976.0,-1457.5,1035.0,375.0,,702.0,333.0,12176.1,11072.2,18464.2,-7392.0,23702.3,23702.3,10968.0,919.7,815.7,104.0,2964.4,93.6,232.6,6382.6,45742.5,,6032.0,1598.0,,314.0,4120.0,11908.5,11908.5,,,,1289.6,0.0,0.0,81.6,19230.1,23703.0,23703.0,,,8440.6,0.0,8274.5,166.0,0.1,32143.6,51373.7,0,3911.8,536.431204,3375.368796,-15677.1,23911.3,-5626.0,6520.0,24.8,6544.8,57918.5,
