Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,9749.0,339.0,92.0,247.0,1861.0,1861.0,,1065.0,441.0,691.0,0.0,-67.0,361.0,,,,,3626.0,2100.0,,,0.0,4023.0,3358.0,2722.0,636.0,,665.0,6123.0,,799.0,799.0,,,,417.0,417.0,0.0,0.0,,,1607.0,,,1607.0,2823.0,1725.0,1725.0,0.0,0.0,,1506.0,,,,,,1506.0,3231.0,6054.0,0.0,,,,0.0,,3695.0,3695.0,0.0,3695.0,9749.0,
12/31/2005,10218.0,336.0,110.0,226.0,1785.0,1785.0,,1099.0,469.0,265.0,442.0,-77.0,358.0,,,,,3578.0,2175.0,4655.0,-2480.0,0.0,4465.0,3765.0,3139.0,626.0,,700.0,6640.0,,810.0,810.0,,,,634.0,634.0,0.0,0.0,,,1524.0,,,1524.0,2968.0,1830.0,1830.0,0.0,0.0,,1642.0,,,,,,1642.0,3472.0,6440.0,0.0,2087.0,,,0.0,2376.0,-685.0,3778.0,0.0,3778.0,10218.0,
06/30/2006,10885.0,479.0,125.0,354.0,2035.0,2035.0,,1186.0,486.0,787.0,,-87.0,419.0,,,,,4119.0,2220.0,,,0.0,4546.0,3916.0,3152.0,764.0,,630.0,6766.0,,1012.0,1012.0,,,,908.0,908.0,0.0,0.0,,,1559.0,,,1559.0,3479.0,1514.0,1514.0,0.0,0.0,,1643.0,,,,,,1643.0,3157.0,6636.0,0.0,,,,0.0,,4249.0,4249.0,0.0,4249.0,10885.0,
12/31/2006,11417.0,785.0,114.0,671.0,1928.0,1928.0,,1293.0,570.0,321.0,504.0,-102.0,402.0,,,,,4408.0,2271.0,4946.0,-2675.0,0.0,4738.0,4003.0,3034.0,969.0,,735.0,7009.0,,1050.0,1050.0,,,,812.0,812.0,0.0,0.0,,,1428.0,,,1428.0,3290.0,1774.0,1774.0,0.0,0.0,,2247.0,,,,,,2247.0,4021.0,7311.0,0.0,2187.0,,,0.0,2796.0,-877.0,4106.0,0.0,4106.0,11417.0,
03/31/2007,12240.0,419.0,106.0,313.0,2139.0,2139.0,,1389.0,,,,,458.0,,,,,4405.0,2275.0,,,,5560.0,4810.0,3425.0,1385.0,,750.0,7835.0,,1060.0,1060.0,,,,737.0,,,,,,1338.0,,,1338.0,3135.0,2553.0,,,,,2274.0,,,,,,2274.0,4827.0,7962.0,,,,,0.0,,4278.0,4278.0,,4278.0,12240.0,
06/30/2007,12419.0,494.0,112.0,382.0,2208.0,2208.0,,1382.0,622.0,865.0,,-105.0,451.0,,,,,4535.0,2270.0,,,0.0,5614.0,4864.0,3478.0,1386.0,,750.0,7884.0,,1081.0,1081.0,,,,759.0,759.0,0.0,0.0,,,1329.0,,,1329.0,3169.0,2518.0,2518.0,0.0,0.0,,2285.0,,,,,,2285.0,4803.0,7972.0,0.0,,,,0.0,,4447.0,4447.0,0.0,4447.0,12419.0,
09/30/2007,12739.0,739.0,171.0,568.0,2220.0,2220.0,,1399.0,651.0,859.0,,-111.0,468.0,,,,,4826.0,2252.0,,,0.0,5661.0,4877.0,3486.0,1391.0,,784.0,7913.0,,1126.0,1126.0,,,,553.0,553.0,0.0,0.0,,,1474.0,,,1474.0,3153.0,2547.0,2547.0,0.0,0.0,,2296.0,,,,,,2296.0,4843.0,7996.0,0.0,,,,0.0,,4743.0,4743.0,0.0,4743.0,12739.0,
12/31/2007,13430.0,646.0,142.0,504.0,2208.0,2208.0,,1483.0,674.0,384.0,533.0,-108.0,430.0,,,,,4767.0,2333.0,5242.0,-2909.0,0.0,6330.0,5539.0,3982.0,1557.0,,791.0,8663.0,,1170.0,1170.0,,,,985.0,985.0,0.0,0.0,,,1504.0,,,1504.0,3659.0,2432.0,2432.0,0.0,0.0,,2167.0,,,,,,2167.0,4599.0,8258.0,0.0,2363.0,,,0.0,3257.0,-448.0,5172.0,0.0,5172.0,13430.0,
03/31/2008,14646.0,583.0,157.0,426.0,2561.0,2561.0,,1634.0,713.0,1031.0,,-110.0,471.0,,,,,5249.0,2473.0,,,0.0,6924.0,6089.0,4427.0,1662.0,,835.0,9397.0,,1319.0,1319.0,,,,1461.0,1461.0,0.0,0.0,,,1482.0,,,1482.0,4262.0,2704.0,2704.0,0.0,0.0,,2180.0,,,,,,2180.0,4884.0,9146.0,0.0,,,,0.0,,5500.0,5500.0,0.0,5500.0,14646.0,
06/30/2008,17923.0,718.0,219.0,499.0,3029.0,3029.0,,1844.0,777.0,1181.0,,-114.0,472.0,,,,,6063.0,2699.0,,,0.0,9161.0,8228.0,6181.0,2047.0,,933.0,11860.0,,1468.0,1468.0,,,,1489.0,,,,,,1718.0,,,1718.0,4675.0,3155.0,,,,,2699.0,,,,,,2699.0,5854.0,10529.0,0.0,,,,0.0,,7394.0,7394.0,0.0,7394.0,17923.0,
09/30/2008,16967.0,463.0,181.0,282.0,2845.0,2845.0,,1795.0,741.0,1172.0,,-118.0,484.0,,,,,5587.0,2585.0,,,,8795.0,7799.0,5870.0,1929.0,,996.0,11380.0,,1424.0,1424.0,,,,1441.0,,,,,,1637.0,,,1637.0,4502.0,2921.0,,,,,2565.0,,,,,,2565.0,5486.0,9988.0,,,,,0.0,,6979.0,6979.0,,6979.0,16967.0,
12/31/2008,16655.0,530.0,188.0,342.0,2295.0,2295.0,,1554.0,683.0,285.0,702.0,-116.0,416.0,,,,,4795.0,2639.0,5567.0,-2928.0,,9221.0,7750.0,5232.0,2518.0,,1471.0,11860.0,,1121.0,1121.0,,,,1081.0,,,,,,1543.0,,,1543.0,3745.0,3190.0,,,,,3403.0,,,,,,3403.0,6593.0,10338.0,,3961.0,,,0.0,3917.0,-1561.0,6317.0,,6317.0,16655.0,
03/31/2009,16001.0,434.0,145.0,289.0,2016.0,2016.0,0.0,1490.0,666.0,942.0,0.0,-118.0,487.0,,,,487.0,4427.0,2525.0,,,0.0,9049.0,7639.0,5213.0,2426.0,,1410.0,11574.0,,1214.0,969.0,,,245.0,480.0,211.0,,,,269.0,1236.0,,,1195.0,2930.0,3707.0,3707.0,,,,3257.0,,2314.0,,,,943.0,6964.0,9894.0,0.0,,,,0.0,,6065.0,6065.0,42.0,6107.0,16001.0,
06/30/2009,16191.0,581.0,148.0,433.0,2015.0,2015.0,0.0,1373.0,623.0,865.0,0.0,-115.0,508.0,,,,508.0,4477.0,2542.0,,,0.0,9172.0,7857.0,5376.0,2481.0,,1315.0,11714.0,,1186.0,923.0,,,263.0,643.0,109.0,,,,534.0,1230.0,,,1190.0,3059.0,3399.0,3399.0,,,,3042.0,,2031.0,,,,1011.0,6441.0,9500.0,0.0,,,,0.0,,6647.0,6647.0,44.0,6691.0,16191.0,
09/30/2009,16495.0,665.0,192.0,473.0,2047.0,2047.0,0.0,1359.0,611.0,866.0,0.0,-118.0,517.0,,,,517.0,4588.0,2528.0,,,0.0,9379.0,7974.0,5482.0,2492.0,,1405.0,11907.0,,1338.0,1033.0,,,305.0,392.0,106.0,,,,286.0,1283.0,,,1258.0,3013.0,3391.0,3391.0,,,,3084.0,,1990.0,,,,1094.0,6475.0,9488.0,0.0,,,,0.0,,6961.0,6961.0,46.0,7007.0,16495.0,
12/31/2009,16282.0,773.0,340.0,433.0,1899.0,1899.0,0.0,1326.0,608.0,222.0,601.0,-105.0,526.0,29.0,,973.0,118.0,4524.0,2445.0,5700.0,-3255.0,0.0,9313.0,7876.0,5435.0,2441.0,50.0,385.0,11758.0,,1313.0,1057.0,,,256.0,118.0,113.0,0.0,0.0,,5.0,1258.0,,,1223.0,2689.0,3349.0,3349.0,0.0,0.0,,3426.0,,2340.0,,,550.0,536.0,6775.0,9464.0,0.0,4113.0,166.0,3947.0,0.0,3893.0,-1229.0,6777.0,41.0,6818.0,16282.0,
03/31/2010,15847.0,489.0,151.0,338.0,2052.0,2052.0,0.0,1374.0,614.0,866.0,0.0,-106.0,565.0,33.0,,,533.0,4480.0,2349.0,,,0.0,9018.0,7637.0,5304.0,2333.0,,1348.0,11367.0,,1421.0,1135.0,,,286.0,95.0,90.0,,,,5.0,1254.0,,,1222.0,2770.0,3347.0,3347.0,,,,3008.0,,2014.0,,,,994.0,6355.0,9125.0,0.0,,,,0.0,,6683.0,6683.0,39.0,6722.0,15847.0,
06/30/2010,15927.0,787.0,249.0,538.0,2126.0,2126.0,,1386.0,635.0,859.0,0.0,-108.0,563.0,65.0,,,537.0,4862.0,2270.0,,,0.0,8795.0,7328.0,5125.0,2203.0,,1402.0,11065.0,,1579.0,1229.0,,,350.0,98.0,93.0,,,,5.0,1321.0,,,1282.0,2998.0,3378.0,3378.0,,,,2941.0,,1970.0,,,,971.0,6319.0,9317.0,0.0,,,,0.0,,6570.0,6570.0,40.0,6610.0,15927.0,
09/30/2010,17015.0,888.0,395.0,493.0,2332.0,2332.0,0.0,1533.0,682.0,963.0,0.0,-112.0,600.0,78.0,,,555.0,5353.0,2381.0,,,0.0,9281.0,7800.0,5440.0,2360.0,,1403.0,11662.0,,1790.0,1353.0,,,437.0,98.0,93.0,,,,5.0,1425.0,,,1366.0,3313.0,3406.0,3406.0,,,,3047.0,,2011.0,,,,1036.0,6453.0,9766.0,0.0,,,,0.0,,7207.0,7207.0,42.0,7249.0,17015.0,
12/31/2010,17252.0,1171.0,333.0,838.0,2239.0,2239.0,,1564.0,651.0,229.0,800.0,-116.0,532.0,42.0,,1001.0,178.0,5506.0,2477.0,5979.0,-3502.0,,9269.0,7726.0,5454.0,2272.0,52.0,448.0,11746.0,,1873.0,1408.0,,,465.0,76.0,72.0,0.0,0.0,,4.0,1284.0,,,1260.0,3233.0,3382.0,3382.0,0.0,0.0,,3234.0,,2172.0,,,487.0,575.0,6616.0,9849.0,0.0,4263.0,170.0,4093.0,0.0,4455.0,-1356.0,7362.0,41.0,7403.0,17252.0,
03/31/2011,17337.0,697.0,201.0,496.0,2466.0,2466.0,0.0,1667.0,692.0,245.0,849.0,-119.0,640.0,,,960.0,637.0,5470.0,2523.0,,,0.0,9344.0,7873.0,5569.0,2304.0,,511.0,11867.0,,1756.0,1456.0,,,300.0,97.0,93.0,,,,4.0,1348.0,,,1348.0,3201.0,3354.0,3354.0,,,,2958.0,,1948.0,,,495.0,515.0,6312.0,9513.0,0.0,,,,0.0,,7783.0,7783.0,41.0,7824.0,17337.0,
06/30/2011,18121.0,883.0,282.0,601.0,2625.0,2625.0,0.0,1766.0,721.0,255.0,915.0,-125.0,643.0,44.0,,961.0,592.0,5917.0,2589.0,,,0.0,9615.0,8083.0,5723.0,2360.0,,527.0,12204.0,,1901.0,1534.0,,,367.0,117.0,101.0,,,,16.0,1385.0,,,1351.0,3403.0,3650.0,3650.0,,,,2881.0,,1861.0,,,499.0,521.0,6531.0,9934.0,0.0,,,,0.0,,8152.0,8152.0,35.0,8187.0,18121.0,
09/30/2011,17627.0,814.0,278.0,536.0,2549.0,2549.0,,1769.0,747.0,243.0,907.0,-128.0,601.0,67.0,,971.0,572.0,5733.0,2537.0,,,0.0,9357.0,7824.0,5571.0,2253.0,,495.0,11894.0,,1928.0,1527.0,,,401.0,407.0,86.0,,,,321.0,1445.0,,,1374.0,3780.0,3368.0,3368.0,,,,2733.0,,1816.0,,,456.0,461.0,6101.0,9881.0,0.0,,,,0.0,,7723.0,7723.0,23.0,7746.0,17627.0,
12/31/2011,17873.0,1084.0,385.0,699.0,2444.0,2444.0,0.0,1701.0,706.0,272.0,867.0,-144.0,597.0,68.0,,1134.0,177.0,5826.0,2602.0,6194.0,-3592.0,,9445.0,7729.0,5537.0,2192.0,78.0,436.0,12047.0,,1911.0,1491.0,,,420.0,407.0,86.0,0.0,0.0,,321.0,1319.0,,,1301.0,3637.0,3366.0,3366.0,0.0,0.0,,3378.0,,2435.0,,,442.0,501.0,6744.0,10381.0,0.0,4336.0,167.0,4169.0,0.0,5103.0,-1970.0,7469.0,23.0,7492.0,17873.0,
03/31/2012,17993.0,811.0,367.0,444.0,2588.0,2588.0,0.0,1779.0,747.0,291.0,890.0,-149.0,704.0,,,1057.0,627.0,5882.0,2660.0,,,0.0,9451.0,7797.0,5605.0,2192.0,,597.0,12111.0,,1827.0,1530.0,,,297.0,405.0,86.0,,,,319.0,1333.0,,,1302.0,3565.0,3345.0,3345.0,,,,3129.0,,2151.0,,,450.0,528.0,6474.0,10039.0,0.0,,,,0.0,,7933.0,7933.0,21.0,7954.0,17993.0,
06/30/2012,18554.0,1177.0,525.0,652.0,2683.0,2683.0,0.0,1756.0,747.0,279.0,883.0,-153.0,750.0,80.0,,1024.0,728.0,6366.0,2675.0,,,0.0,9513.0,7867.0,5649.0,2218.0,,542.0,12188.0,,1889.0,1556.0,,,333.0,695.0,86.0,,,,609.0,1246.0,,1.0,1218.0,3830.0,3678.0,3678.0,,,,3088.0,,2126.0,,,416.0,545.0,6766.0,10596.0,0.0,,,,0.0,,7937.0,7937.0,21.0,7958.0,18554.0,
09/30/2012,18800.0,1045.0,425.0,620.0,2645.0,2645.0,0.0,1801.0,779.0,305.0,872.0,-155.0,704.0,92.0,,1064.0,681.0,6195.0,2794.0,,,0.0,9811.0,8091.0,5838.0,2253.0,,564.0,12605.0,,1826.0,1441.0,,,385.0,415.0,108.0,,,,307.0,1467.0,,2.0,1447.0,3708.0,3690.0,3690.0,,,,3160.0,,2154.0,,,569.0,435.0,6850.0,10558.0,0.0,,,,0.0,,8220.0,8220.0,22.0,8242.0,18800.0,
12/31/2012,35810.0,1104.0,577.0,527.0,3474.0,3474.0,0.0,2336.0,915.0,423.0,1131.0,-133.0,986.0,85.0,,353.0,386.0,7900.0,3786.0,7617.0,-3831.0,0.0,24124.0,22023.0,14443.0,7580.0,72.0,1591.0,27910.0,,2341.0,1879.0,0.0,0.0,462.0,1071.0,757.0,0.0,0.0,,314.0,2103.0,,2.0,2068.0,5515.0,9765.0,9765.0,0.0,0.0,,5352.0,,2745.0,,,1548.0,1057.0,15117.0,20632.0,0.0,11276.0,5.0,11271.0,0.0,5805.0,-1968.0,15113.0,65.0,15178.0,35810.0,
03/31/2013,34977.0,1036.0,639.0,397.0,3685.0,3685.0,0.0,2394.0,972.0,417.0,1125.0,-120.0,1081.0,76.0,,1103.0,577.0,8196.0,3841.0,,,0.0,22940.0,20939.0,14275.0,6664.0,,822.0,26781.0,,2296.0,1978.0,,,318.0,653.0,84.0,,,,569.0,1954.0,,2.0,1908.0,4903.0,9473.0,9473.0,,,,5391.0,,2522.0,,,2007.0,860.0,14864.0,19767.0,0.0,,,,0.0,,15167.0,15167.0,43.0,15210.0,34977.0,
06/30/2013,35257.0,996.0,628.0,368.0,3820.0,3820.0,0.0,2405.0,978.0,421.0,1127.0,-121.0,1008.0,43.0,,1169.0,525.0,8229.0,3749.0,,,0.0,23279.0,21235.0,14049.0,7186.0,,832.0,27028.0,,2413.0,2045.0,,,368.0,690.0,115.0,,,,575.0,1878.0,,46.0,1833.0,4981.0,9069.0,9069.0,,,,5776.0,,2541.0,,,2301.0,888.0,14845.0,19826.0,0.0,,,,0.0,,15388.0,15388.0,43.0,15431.0,35257.0,
09/30/2013,35312.0,1340.0,642.0,698.0,3950.0,3950.0,0.0,2403.0,1008.0,400.0,1118.0,-123.0,1073.0,45.0,,328.0,636.0,8766.0,3757.0,,,0.0,22789.0,21507.0,14276.0,7231.0,,909.0,26546.0,,2406.0,1976.0,,,430.0,664.0,88.0,,,,576.0,1984.0,,42.0,1941.0,5054.0,9029.0,9029.0,,,,5112.0,,2534.0,,,1513.0,1023.0,14141.0,19195.0,0.0,,,,0.0,,16071.0,16071.0,46.0,16117.0,35312.0,
12/31/2013,35491.0,1709.0,915.0,794.0,3648.0,3648.0,0.0,2382.0,955.0,428.0,1115.0,-116.0,992.0,36.0,,240.0,380.0,8731.0,3833.0,7965.0,-4132.0,0.0,22927.0,21681.0,14495.0,7186.0,44.0,926.0,26760.0,,2421.0,1960.0,,,461.0,580.0,13.0,0.0,0.0,,567.0,1913.0,0.0,76.0,1883.0,4914.0,8969.0,8969.0,0.0,0.0,,4745.0,0.0,2133.0,,,1313.0,1223.0,13714.0,18628.0,0.0,11488.0,5.0,11483.0,0.0,6866.0,-1563.0,16791.0,72.0,16863.0,35491.0,
03/31/2014,35262.0,1144.0,784.0,360.0,3889.0,3889.0,0.0,2532.0,1103.0,323.0,1226.0,-120.0,1118.0,39.0,,257.0,529.0,8683.0,3806.0,,,0.0,22773.0,21528.0,14450.0,7078.0,,949.0,26579.0,,2410.0,2076.0,,,334.0,324.0,8.0,,,,316.0,2071.0,,49.0,2047.0,4805.0,8991.0,8991.0,,,,4355.0,,1894.0,,,1296.0,1116.0,13346.0,18151.0,0.0,,,,0.0,,17037.0,17037.0,74.0,17111.0,35262.0,
06/30/2014,35258.0,1265.0,631.0,634.0,4010.0,4010.0,0.0,2534.0,1082.0,343.0,1229.0,-120.0,1029.0,60.0,,242.0,445.0,8838.0,3793.0,,,0.0,22627.0,21353.0,14377.0,6976.0,,972.0,26420.0,,2417.0,2044.0,,,373.0,418.0,2.0,,,,416.0,2708.0,,26.0,2685.0,5543.0,8615.0,8615.0,,,,4058.0,,1890.0,,,1047.0,1095.0,12673.0,18216.0,0.0,,,,0.0,,16982.0,16982.0,60.0,17042.0,35258.0,
09/30/2014,34239.0,990.0,655.0,335.0,3972.0,3972.0,0.0,2498.0,1117.0,324.0,1180.0,-123.0,971.0,55.0,,241.0,348.0,8431.0,3702.0,,,0.0,22106.0,20827.0,14088.0,6739.0,,983.0,25808.0,,2462.0,2038.0,,,424.0,413.0,1.0,,,,412.0,2111.0,,32.0,2071.0,4986.0,8587.0,8587.0,,,,4021.0,,1845.0,,,1035.0,1109.0,12608.0,17594.0,0.0,,,,0.0,,16587.0,16587.0,58.0,16645.0,34239.0,
12/31/2014,33529.0,1026.0,781.0,245.0,3667.0,3667.0,0.0,2428.0,924.0,422.0,1201.0,-119.0,979.0,85.0,,228.0,331.0,8100.0,3750.0,7964.0,-4214.0,0.0,21679.0,20449.0,13893.0,6556.0,91.0,826.0,25429.0,,2360.0,1940.0,,,420.0,1010.0,2.0,,,,1008.0,1985.0,0.0,13.0,1928.0,5355.0,8024.0,8024.0,,,,4311.0,0.0,2325.0,,,901.0,1072.0,12335.0,17690.0,0.0,11610.0,5.0,11605.0,0.0,7078.0,-2902.0,15786.0,53.0,15839.0,33529.0,
03/31/2015,32696.0,802.0,663.0,139.0,3733.0,3733.0,0.0,2424.0,1088.0,295.0,1161.0,-120.0,981.0,122.0,,220.0,337.0,7940.0,3634.0,,,0.0,21122.0,19865.0,13548.0,6317.0,,915.0,24756.0,,2251.0,1969.0,,,282.0,1511.0,267.0,,,,1244.0,1904.0,,8.0,1851.0,5666.0,7829.0,7829.0,,,,3937.0,,2036.0,,,881.0,1012.0,11766.0,17432.0,0.0,,,,0.0,,15210.0,15210.0,54.0,15264.0,32696.0,
06/30/2015,32579.0,430.0,303.0,127.0,3840.0,3840.0,0.0,2439.0,1130.0,279.0,1152.0,-122.0,935.0,82.0,,250.0,347.0,7644.0,3680.0,,,0.0,21255.0,19980.0,13698.0,6282.0,,943.0,24935.0,,2258.0,1931.0,,,327.0,981.0,139.0,,,,842.0,1817.0,,12.0,1785.0,5056.0,7770.0,7770.0,,,,3950.0,,2059.0,,,876.0,1003.0,11720.0,16776.0,0.0,,,,0.0,,15753.0,15753.0,50.0,15803.0,32579.0,
09/30/2015,32201.0,568.0,418.0,150.0,3656.0,3656.0,0.0,2395.0,1140.0,242.0,1136.0,-123.0,960.0,137.0,,246.0,351.0,7579.0,3590.0,,,0.0,21032.0,19679.0,13540.0,6139.0,,970.0,24622.0,,2370.0,1997.0,,,373.0,842.0,1.0,,,,841.0,1888.0,,5.0,1858.0,5100.0,7830.0,7830.0,,,,3858.0,,2041.0,,,820.0,992.0,11688.0,16788.0,0.0,,,,0.0,,15366.0,15366.0,47.0,15413.0,32201.0,
12/31/2015,30996.0,445.0,268.0,177.0,3479.0,3479.0,0.0,2323.0,885.0,412.0,1131.0,-105.0,369.0,97.0,,362.0,324.0,6616.0,3565.0,7884.0,-4319.0,0.0,20815.0,19493.0,13479.0,6014.0,68.0,795.0,24380.0,,2124.0,1758.0,,,366.0,668.0,426.0,0.0,0.0,,242.0,1833.0,0.0,8.0,1785.0,4625.0,7746.0,7746.0,0.0,0.0,,3394.0,0.0,2026.0,,,390.0,970.0,11140.0,15765.0,0.0,11706.0,5.0,11701.0,0.0,7346.0,-3866.0,15186.0,45.0,15231.0,30996.0,
03/31/2016,31583.0,573.0,333.0,240.0,3581.0,3581.0,0.0,2391.0,893.0,459.0,1141.0,-102.0,468.0,170.0,,380.0,454.0,7013.0,3583.0,,,0.0,20987.0,19535.0,13588.0,5947.0,,902.0,24570.0,,2071.0,1795.0,,,276.0,1073.0,820.0,,,,253.0,1878.0,,19.0,1850.0,5022.0,7572.0,7572.0,,,,3426.0,,2023.0,,,395.0,989.0,10998.0,16020.0,0.0,,,,0.0,,15519.0,15519.0,44.0,15563.0,31583.0,
06/30/2016,31154.0,469.0,323.0,146.0,3628.0,3628.0,0.0,2323.0,917.0,430.0,1075.0,-99.0,406.0,200.0,,413.0,362.0,6826.0,3551.0,,,0.0,20777.0,19245.0,13450.0,5795.0,,919.0,24328.0,,2118.0,1802.0,,,316.0,809.0,557.0,,,,252.0,1889.0,,33.0,1830.0,4816.0,7605.0,7605.0,,,,3369.0,,1987.0,,,365.0,984.0,10974.0,15790.0,0.0,,,,0.0,,15320.0,15320.0,44.0,15364.0,31154.0,
09/30/2016,31237.0,707.0,494.0,213.0,3659.0,3659.0,0.0,2328.0,910.0,431.0,1083.0,-96.0,393.0,173.0,,412.0,352.0,7087.0,3506.0,,,0.0,20644.0,19123.0,13434.0,5689.0,,936.0,24150.0,,2178.0,1790.0,,,388.0,551.0,1.0,,,,550.0,1866.0,,32.0,1832.0,4595.0,7881.0,7881.0,,,,3315.0,,1961.0,,,366.0,956.0,11196.0,15791.0,0.0,,,,0.0,,15404.0,15404.0,42.0,15446.0,31237.0,
12/31/2016,30476.0,746.0,543.0,203.0,3560.0,3560.0,0.0,2346.0,879.0,395.0,1072.0,0.0,381.0,85.0,,325.0,336.0,7033.0,3443.0,8039.0,-4596.0,0.0,20000.0,18715.0,13201.0,5514.0,67.0,808.0,23443.0,,2097.0,1718.0,,,379.0,1566.0,14.0,0.0,0.0,,1552.0,1822.0,0.0,26.0,1715.0,5485.0,6711.0,6711.0,0.0,0.0,,3282.0,0.0,2027.0,,,321.0,908.0,9993.0,15478.0,0.0,11850.0,5.0,11845.0,0.0,7555.0,-4451.0,14954.0,44.0,14998.0,30476.0,
03/31/2017,30611.0,523.0,222.0,301.0,3673.0,3673.0,0.0,2344.0,884.0,418.0,1140.0,-98.0,435.0,77.0,,439.0,393.0,6975.0,3481.0,8205.0,-4724.0,0.0,20155.0,18737.0,13296.0,5441.0,,902.0,23636.0,,2161.0,1891.0,,,270.0,1536.0,208.0,,,,1328.0,1860.0,,23.0,1810.0,5557.0,6677.0,6677.0,,,,3178.0,,1919.0,1553.0,366.0,319.0,917.0,9855.0,15412.0,0.0,,,,0.0,,15157.0,15157.0,42.0,15199.0,30611.0,
06/30/2017,31355.0,837.0,312.0,525.0,3813.0,3813.0,0.0,2393.0,924.0,432.0,1137.0,-100.0,444.0,77.0,,443.0,392.0,7487.0,3530.0,,,0.0,20338.0,18888.0,13478.0,5410.0,,930.0,23868.0,,2223.0,1885.0,,,338.0,2341.0,846.0,,,,1495.0,1745.0,,17.0,1697.0,6309.0,6264.0,6264.0,,,,3188.0,,1942.0,1578.0,364.0,316.0,913.0,9452.0,15761.0,0.0,,,,0.0,,15552.0,15552.0,42.0,15594.0,31355.0,
09/30/2017,32725.0,1634.0,791.0,843.0,3962.0,3962.0,0.0,2457.0,959.0,434.0,1167.0,-103.0,396.0,62.0,,264.0,371.0,8449.0,3486.0,,,0.0,20790.0,18899.0,13545.0,5354.0,,1565.0,24276.0,,2473.0,2039.0,,,434.0,1499.0,5.0,,,,1494.0,1928.0,,12.0,1879.0,5900.0,7273.0,7273.0,,,,2916.0,,1694.0,1328.0,366.0,327.0,883.0,10189.0,16089.0,0.0,,,,0.0,,16593.0,16593.0,43.0,16636.0,32725.0,
12/31/2017,32623.0,1095.0,561.0,534.0,3943.0,3943.0,0.0,2620.0,953.0,471.0,1196.0,0.0,679.0,48.0,,253.0,631.0,8337.0,3502.0,8505.0,-5003.0,0.0,20784.0,18833.0,13568.0,5265.0,218.0,1432.0,24286.0,,2619.0,2166.0,,,453.0,584.0,6.0,0.0,0.0,,578.0,1872.0,0.0,19.0,1831.0,5075.0,7167.0,7167.0,0.0,0.0,,3091.0,0.0,1588.0,1226.0,362.0,538.0,946.0,10258.0,15333.0,0.0,11991.0,4.0,11987.0,0.0,8669.0,-3407.0,17253.0,37.0,17290.0,32623.0,
03/31/2018,32668.0,827.0,317.0,510.0,4005.0,4005.0,0.0,2745.0,1019.0,523.0,1203.0,0.0,552.0,34.0,,356.0,524.0,8129.0,3543.0,8666.0,-5123.0,0.0,20996.0,18904.0,13698.0,5206.0,,1702.0,24539.0,,2503.0,2203.0,,,300.0,1032.0,185.0,,,,847.0,1861.0,,38.0,1824.0,5396.0,6845.0,6845.0,,,,3126.0,,1584.0,1225.0,359.0,557.0,947.0,9971.0,15367.0,0.0,,,,0.0,,17263.0,17263.0,38.0,17301.0,32668.0,
06/30/2018,31865.0,492.0,256.0,236.0,4092.0,4092.0,0.0,2753.0,1065.0,524.0,1164.0,0.0,576.0,23.0,,296.0,530.0,7913.0,3462.0,8493.0,-5031.0,0.0,20490.0,18477.0,13427.0,5050.0,,1694.0,23952.0,,2545.0,2192.0,,,353.0,932.0,504.0,,,,428.0,1910.0,,55.0,1756.0,5387.0,6753.0,6753.0,,,,3000.0,,1528.0,1174.0,354.0,486.0,931.0,9753.0,15140.0,0.0,,,,0.0,,16690.0,16690.0,35.0,16725.0,31865.0,
09/30/2018,31628.0,505.0,327.0,178.0,4027.0,4027.0,0.0,2835.0,1094.0,531.0,1210.0,0.0,500.0,18.0,,241.0,455.0,7867.0,3446.0,8500.0,-5054.0,0.0,20315.0,18334.0,13385.0,4949.0,,1722.0,23761.0,,2592.0,2165.0,,,427.0,508.0,82.0,,,,426.0,2167.0,,67.0,2111.0,5267.0,6737.0,6737.0,,,,2835.0,,1504.0,1160.0,344.0,347.0,917.0,9572.0,14839.0,0.0,,,,0.0,,16754.0,16754.0,35.0,16789.0,31628.0,
