Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2009,,-20.165255,-1.882008,-13.323062,-11.320039,,7.511866,4566.666667,4.5272,2.519168,2.519168,2.519168,,44.354839,0.0,-20.165255,
09/30/2009,,-12.779701,-1.237913,-7.973497,-10.575122,,8.582156,67.942089,5.730377,1.376721,1.376721,1.376721,,75.975039,0.0,-12.779701,
12/31/2009,,3.320161,0.289982,3.211152,0.855738,,4.51924,406.61157,1.673442,1.720715,1.720715,1.720715,,,0.0,3.320161,
03/31/2010,,3.581044,0.320784,3.375345,1.421188,,8.040702,,5.297287,3.381883,3.381883,3.381883,,36.158192,0.0,3.581044,
06/30/2010,,3.049501,0.331716,3.118049,1.594822,,8.445237,-1.264045,5.434326,3.472514,3.472514,3.472514,,36.100386,0.0,3.049501,
09/30/2010,,3.391282,0.432501,3.523628,1.482425,,10.042755,,7.344418,4.693587,4.693587,4.693587,,36.093144,0.0,3.391282,
12/31/2010,,7.24385,0.914474,6.481774,1.840423,,13.004276,508.839779,10.345789,15.634876,15.634876,15.634876,,,0.0,7.24385,
03/31/2011,,7.292654,0.942203,6.429588,1.825715,,9.492947,40.598291,6.709874,4.327106,4.327106,4.327106,,35.511364,0.0,7.292654,
06/30/2011,,7.075234,0.97269,6.301623,2.015474,,9.757752,25.634518,6.957364,4.496124,4.496124,4.496124,,35.376045,0.0,7.075234,
09/30/2011,,9.201202,1.35441,7.115181,2.299871,,9.029527,-26.744186,6.217878,18.089288,18.089288,18.089288,,,0.0,9.201202,
12/31/2011,,7.510823,1.035767,5.621173,1.991684,,12.406051,-38.461538,9.732661,6.126915,6.126915,6.126915,,37.047898,0.0,7.510823,
03/31/2012,,7.693155,1.073195,5.800486,1.776113,,10.77498,28.781794,8.212474,5.258475,5.258475,5.258475,,35.969664,0.0,7.693155,
06/30/2012,,7.797976,1.121062,5.804397,1.391903,,12.507042,98.484848,9.812207,6.169014,6.169014,6.169014,,37.129187,7.153729,7.24013,
09/30/2012,,3.611163,0.550395,3.148566,0.762622,,-11.857274,,-14.52882,-0.457457,-0.457457,-0.457457,,,,,
12/31/2012,,4.574101,0.659177,3.661722,2.216862,,13.72549,156.701031,11.0954,9.53997,9.53997,9.53997,,14.018692,4.448103,4.370641,
03/31/2013,,3.579225,0.511587,2.966564,1.95704,,5.417469,,3.028181,1.041484,1.041484,1.041484,,65.606936,36.97479,2.255814,
06/30/2013,,3.909441,0.551552,3.096479,1.046279,,13.092926,50.909091,10.60564,7.128988,7.128988,7.128988,,32.781168,8.690013,3.56971,
09/30/2013,,9.426764,1.393293,6.300888,1.945377,,12.8177,33725.0,10.45895,25.873103,25.873103,25.873103,,,2.402827,9.200255,
12/31/2013,,9.5557,1.387277,6.355785,1.011377,,5.733034,,3.54861,9.152133,9.152133,9.152133,,,6.226415,8.960722,
03/31/2014,,4.889719,0.686584,3.573258,-10.518341,,-13.367751,-357.340242,-15.63566,-21.019637,-21.019637,-21.019637,,,,,
06/30/2014,,5.073363,0.696172,3.620497,-8.460937,,12.342177,,10.466606,7.145471,7.145471,7.145471,,31.730769,16.517286,4.235381,
09/30/2014,,1.545969,0.22653,1.466406,-8.759425,,14.912099,,15.966908,12.140641,12.140641,12.140641,,23.963731,10.647359,1.381364,
03/31/2015,,,,,,,10.610242,,8.412552,5.397117,5.397117,5.397117,,35.844471,22.916667,,
06/30/2015,,,,,,,10.213653,-27.640449,7.576863,4.87754,4.87754,4.87754,,35.62586,27.350427,,
09/30/2015,,,,,,,8.4356,-108.64,5.793256,3.736871,3.736871,3.736871,,35.496183,39.402959,,
03/31/2016,,,,,,,7.101208,-198.882682,4.216993,4.737609,4.737609,4.737609,,,27.692308,,
06/30/2016,,,,,,,11.116645,30.630631,8.237872,5.96673,5.96673,5.96673,,27.569528,23.873122,,
09/30/2016,,,,,,,7.746825,2.154399,4.85284,1.830889,1.830889,1.830889,,62.271805,74.944946,,
12/31/2016,,,,,,,21.007065,,17.981889,23.305802,23.305802,23.305802,,,5.935098,,
03/31/2017,,8.490502,1.173977,5.651546,3.119954,,11.908098,53.762466,9.031475,5.818623,5.818623,5.818623,,35.57394,22.47191,6.582524,
06/30/2017,,8.629744,1.228719,5.773381,2.943387,,15.126289,90.789474,12.155898,7.889509,7.889509,7.889509,,35.097276,18.465228,7.036242,
09/30/2017,,10.254386,1.476231,6.796338,2.857005,,14.824423,128.233438,12.035579,9.339387,9.339387,9.339387,,22.401848,15.178571,8.697917,
12/31/2017,,3.762427,0.539598,2.519256,3.537486,,14.384001,,11.503532,-6.50399,-6.50399,-6.50399,,156.539075,,,
03/31/2018,,4.284475,0.605796,2.856851,2.476032,,14.060329,,10.726335,8.364755,8.364755,8.364755,,22.016651,18.149466,3.506866,
06/30/2018,,4.686925,0.662645,3.173925,1.780742,,16.008793,,12.40562,9.767753,9.767753,9.767753,,21.263482,16.340509,3.921057,
09/30/2018,,-9.744048,-1.287299,-3.724093,-0.848287,,-33.823927,,-36.443424,-35.768296,-35.768296,-35.768296,,,,,
12/31/2018,,-7.665726,-0.975986,-2.432351,-0.90231,,9.868928,-25.649247,4.767412,3.636597,3.636597,3.636597,,23.719677,57.95053,-3.223397,
03/31/2019,,-8.219891,-1.067203,-2.714017,0.375882,,10.420332,,6.412512,5.063539,5.063539,5.063539,,21.036585,31.081081,-5.66506,
06/30/2019,,-9.465838,-1.264339,-3.473225,0.841379,,8.80792,-122.105263,4.86834,3.837518,3.837518,3.837518,,21.174004,46.808511,-5.03502,
09/30/2019,,3.907894,0.491937,3.529721,3.514835,,9.639831,,5.667373,4.449153,4.449153,4.449153,,21.495327,40.238095,2.335432,
12/31/2019,,10.174083,1.258324,6.668937,4.754694,,13.33957,22.627235,10.046773,26.005613,26.005613,26.005613,,,5.755396,9.588524,
03/31/2020,,8.848324,1.034291,5.846468,3.502867,,-5.24261,-47.155003,-9.89961,-2.95594,-2.95594,-2.95594,,,,,
06/30/2020,,8.477859,1.141906,5.861247,3.80034,,13.192664,138.081395,10.392428,8.08519,8.08519,8.08519,,22.201139,21.219512,6.678899,
