Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/2010,110.696348,103.977023,103.830029,,0.836299,0.759414,0.819522,0.25,0.23,0.23,0.25,0.23,0.23,0.431,0.445391,0.310825,0.46,0.46,1.405484,11.558502,11.403068,
12/31/2010,118.058988,112.067874,111.746935,,0.825481,0.756701,,0.28,0.24,0.24,0.28,0.24,0.24,0.432,0.775028,-2.913315,0.47,0.47,0.149137,12.700981,12.555241,
03/31/2011,126.828609,119.109044,118.960878,,0.817781,0.737293,0.803449,0.25,0.25,0.25,0.25,0.25,0.25,0.43275,0.349073,-0.917251,0.48,0.48,1.022695,13.897874,13.76221,
06/30/2011,126.865242,126.202047,125.999323,,0.806512,0.729044,0.793838,0.26,0.25,0.25,0.26,0.25,0.25,0.433688,0.75748,-0.457772,0.48,0.48,1.227058,13.742874,13.607249,
09/30/2011,133.202323,126.582609,126.376201,,0.840585,1.206517,0.827474,0.27,0.24,0.24,0.27,0.24,0.24,0.434625,1.576618,-4.485821,1.46,1.46,0.041613,14.474537,14.345365,
12/31/2011,133.223338,132.609319,132.35304,,0.861386,0.782249,0.843373,0.26,0.26,0.26,0.26,0.26,0.26,0.435562,0.753326,-0.691287,0.51,0.51,0.031263,14.316966,14.187814,
03/31/2012,133.40383,132.703954,132.5771,,0.847092,0.761685,0.830837,0.2,0.18,0.18,0.2,0.18,0.18,0.4365,0.379598,0.312369,0.46,0.46,0.038934,13.996517,13.86766,
06/30/2012,133.439028,132.82854,132.592939,,0.853235,0.76842,0.840067,0.25,0.21,0.21,0.25,0.21,0.21,0.437438,0.796475,-0.810292,0.49,0.49,0.045444,13.820042,13.691939,
09/30/2012,133.452011,132.931813,132.764877,,0.905639,0.77861,0.849555,0.2,0.19,0.230016,0.2,0.19,0.230016,0.443375,0.396151,-2.866526,0.48,0.48,0.020936,14.557315,14.429854,
12/31/2012,133.452411,132.979552,132.846497,,0.979619,1.679585,0.94896,0.21,0.19,0.206012,0.21,0.19,0.206012,0.454313,2.45749,-5.237699,1.96,1.96,0.039325,13.368391,13.241417,
03/31/2013,196.226594,172.05388,171.659191,,1.022503,0.828922,0.89666,0.37,0.13,0.203345,0.36,0.13,0.19992,0.514,0.327824,-0.264798,0.6,0.6,0.021195,22.926765,22.845354,
06/30/2013,196.265884,196.09961,195.574014,,0.942451,0.859675,0.922571,0.23,0.21,0.209036,0.23,0.21,0.209036,0.543688,0.844483,-2.478755,0.61,0.6,0.115023,22.62303,22.542354,
09/30/2013,196.33447,196.619866,195.768298,,1.018061,0.868333,0.986707,0.21,0.18,0.177337,0.21,0.18,0.177337,0.544625,0.634597,-2.126923,0.59,0.59,0.05073,22.316499,22.236335,
12/31/2013,207.485073,218.450863,218.390885,,0.989799,0.853703,0.92937,0.26,0.19,0.179275,0.26,0.19,0.179275,0.544834,0.793252,0.126081,0.61,0.61,0.049435,22.92549,22.850015,
03/31/2014,207.631143,207.324363,207.00395,,1.070376,0.95703,1.01928,0.23,0.21,0.206909,0.23,0.21,0.20387,0.547,0.551661,-2.372675,0.65,0.65,0.068111,22.621308,22.546184,
06/30/2014,222.623256,221.360641,220.979955,,1.034691,1.34357,0.988863,0.23,0.23,0.23,0.23,0.23,0.23,0.547438,1.35205,-2.730397,1.29,1.29,0.040014,23.38907,23.319194,
09/30/2014,222.670846,222.236071,222.061661,,1.061475,1.812267,1.003969,0.26,0.26,0.2115,0.26,0.26,0.210616,0.548375,1.981796,-2.885901,1.93,1.93,0.076058,23.141961,23.072194,
12/31/2014,224.881192,223.262633,223.034266,,1.110022,2.19569,1.01857,0.32,0.32,0.207686,0.32,0.32,0.207686,0.732417,2.81433,-2.719685,2.58,2.58,0.017129,23.144003,23.075211,
03/31/2015,227.031104,225.825854,225.346407,,1.0955,0.976403,1.03348,0.27,0.27,0.236418,0.27,0.27,0.236418,0.561,0.522981,-0.382851,0.68,0.68,0.053693,23.086202,23.01826,
06/30/2015,234.857578,232.886185,232.403586,,1.092324,0.973797,,0.26,0.26,0.23942,0.25,0.25,0.23422,0.569,0.877172,-2.2333,0.69,0.69,0.079797,23.63753,23.572018,
09/30/2015,238.085515,236.739942,236.211706,,1.096004,0.976336,1.022316,0.26,0.26,0.247003,0.26,0.26,0.247003,0.57,0.640265,0.044524,0.69,0.69,0.029712,23.650737,19.203067,
12/31/2015,250.416757,249.508956,248.515893,,1.06097,0.951356,1.003529,0.31,0.31,0.291422,0.31,0.31,0.291422,0.571,0.887746,0.039937,0.72,0.71,0.160908,24.450624,20.25866,
03/31/2016,251.081853,250.698023,250.173815,,1.067722,0.950419,0.999657,0.25,0.25,0.252253,0.25,0.25,0.24854,0.588,0.544781,-0.71063,0.68,0.68,0.03463,24.176375,24.115506,
06/30/2016,257.954902,253.973745,253.375546,,1.069713,0.931874,0.987068,0.27,0.27,0.263072,0.27,0.27,0.260594,0.597,0.888551,-0.323891,0.7,0.7,0.07925,24.779103,24.7201,
09/30/2016,258.592608,258.673914,258.085633,,1.073961,0.932365,0.97926,0.27,0.27,0.289555,0.27,0.27,0.287118,0.601,0.84384,-0.752289,0.73,0.73,0.115243,24.540458,20.275785,
12/31/2016,260.168259,259.010432,258.373179,,1.114059,0.979835,1.032317,0.33,0.33,0.320018,0.33,0.33,0.318468,0.6055,0.854009,-2.16142,0.77,0.77,0.036207,24.438239,20.220249,
03/31/2017,273.051486,263.934304,263.340491,,1.13171,0.987133,1.038644,0.27,0.27,0.252475,0.27,0.27,0.250681,0.624,0.820303,-0.616324,0.71,0.71,0.101073,25.764163,21.650902,
06/30/2017,274.064985,273.099487,272.588332,,1.101184,0.974469,1.032363,0.3,0.3,0.295578,0.3,0.3,0.295578,0.633,0.901799,-0.297907,0.75,0.75,0.039936,25.546518,21.18557,
09/30/2017,281.778537,276.050671,275.51187,,1.113999,0.999619,1.050002,0.32,0.32,0.304836,0.32,0.32,0.304836,0.635,0.652273,-0.332095,0.77,0.77,0.011353,26.100033,21.91234,
12/31/2017,284.213685,282.428692,281.92309,,1.10191,0.965171,1.019154,0.22,0.22,0.307704,0.22,0.22,0.307704,0.636,0.836228,-0.766918,0.61,0.61,0.02427,25.936475,21.679466,
03/31/2018,284.380175,284.345328,283.917418,,1.121083,0.957454,1.012696,0.29,0.29,0.331667,0.29,0.29,0.328696,0.651,0.752081,-1.035016,0.79,0.79,0.072533,25.557267,21.066113,
06/30/2018,290.024275,285.372256,284.928969,,1.154274,1.020412,1.083424,0.34,0.34,0.324797,0.34,0.34,0.324797,0.659,0.925634,-0.265705,0.79,0.79,0.105912,25.776291,21.488781,
09/30/2018,295.145532,291.207186,290.664368,,1.163132,1.028957,1.085145,0.34,0.34,0.337324,0.34,0.34,0.336734,0.66,0.731335,-1.377537,0.81,0.81,0.022585,26.008322,21.849221,
12/31/2018,303.74209,298.609734,297.730206,,1.150626,0.972125,1.08692,0.29,0.29,0.270319,0.29,0.29,0.270319,0.662,0.842709,-0.282054,0.73,0.73,0.034197,26.630297,22.632738,
03/31/2019,303.74209,303.819878,303.528336,,1.167486,1.031037,1.080812,0.37,0.37,0.356972,0.37,0.37,0.356972,0.672,0.698541,-1.017839,0.81,0.81,0.009867,26.285112,22.26939,
06/30/2019,303.74209,311.322162,311.032972,,1.174956,1.004594,1.064347,0.31,0.31,0.325895,0.31,0.31,0.325895,0.678,0.892626,-2.629097,0.81,0.81,0.089339,29.095414,24.739416,
09/30/2019,325.910281,320.263017,319.945932,,1.16972,1.012452,1.063899,0.32,0.32,0.352803,0.32,0.32,0.352803,0.68,0.900286,-0.409804,0.82,0.82,0.724322,28.515268,24.439603,
12/31/2019,333.619106,329.364027,328.565734,,1.209892,1.056093,1.105794,0.39,0.39,0.377638,0.39,0.39,0.374157,0.681,0.886371,-3.863416,0.85,0.85,0.161894,29.29825,24.821939,
03/31/2020,343.40203,336.976515,336.624567,,1.23087,1.079223,1.1415,0.44,0.44,0.364257,0.44,0.44,0.364257,0.693,0.787869,-0.628852,0.82,0.82,0.121735,30.250302,25.791341,
06/30/2020,345.023421,343.685259,343.515406,,1.207038,1.034166,1.08966,0.31,0.31,0.350406,0.31,0.31,0.346504,0.699,0.726104,0.260387,0.84,0.84,0.102442,29.981875,25.568957,
09/30/2020,,,,,,,,0.36,0.36,0.354,0.36,0.36,0.354,0.7,,,0.84,0.84,,,,
12/31/2020,,,,,,,,0.37,0.37,0.36,0.37,0.37,0.36,0.703,,,0.851,0.851,,,,
