Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2007,2724.987,101.281,101.281,0.0,366.223,366.223,,446.298,120.997,0.0,325.301,0.0,97.572,,,,,,1011.374,1023.681,2276.046,-1252.365,0.0,,689.932,435.997,263.236,172.761,,,253.935,1713.613,,181.936,181.936,,,,18.774,17.193,1.581,1.581,,,200.553,,,200.553,401.263,679.726,661.724,18.002,18.002,,428.394,,,,,,428.394,1108.12,1509.383,0.0,198.33,,,0,974.349,42.925,1215.604,0.0,1215.604,2724.987,
12/31/2007,2841.018,130.551,130.551,0.0,370.676,370.676,,472.826,73.581,0.0,348.274,50.971,89.953,,,,,,1064.006,1038.543,2314.509,-1275.966,0.0,,738.469,441.539,270.185,171.354,,128.17,168.76,1777.012,,198.817,198.817,,,,16.627,13.176,3.451,3.451,,,198.041,,,198.041,413.485,707.311,697.787,9.524,9.524,,441.917,,,,,,441.917,1149.228,1562.713,0.0,155.398,,,0,1023.022,99.885,1278.305,0.0,1278.305,2841.018,
03/31/2008,2975.395,135.13,135.13,0.0,420.121,420.121,,501.897,88.969,0.0,360.527,52.401,86.299,,,,,,1143.447,1064.768,2373.532,-1308.764,0.0,,767.18,459.785,287.885,171.9,,137.631,169.764,1831.948,,223.001,223.001,,,,19.285,15.795,3.49,3.49,,,166.352,,,166.352,408.638,861.065,847.182,13.883,13.883,,456.372,,,,,,456.372,1317.437,1726.075,0.0,9.944,,,0,1074.394,164.982,1249.32,0.0,1249.32,2975.395,
06/30/2008,3069.164,168.482,168.482,0.0,379.761,379.761,,558.82,100.483,0.0,404.944,53.393,97.081,,,,,,1204.144,1063.435,2394.23,-1330.795,0.0,,801.585,477.186,296.286,180.9,,148.175,176.224,1865.02,,215.341,215.341,,,,21.173,,,,,,193.478,,,193.478,429.992,869.844,,,,,460.647,,,,,,460.647,1330.491,1760.483,0.0,15.682,,,0,1125.066,167.933,1308.681,,1308.681,3069.164,
09/30/2008,3021.589,207.211,207.211,0.0,394.879,394.879,,521.257,107.006,0.0,360.656,53.595,91.223,,,,,,1214.57,1033.817,2365.221,-1331.404,0.0,,773.202,462.633,287.496,175.137,,138.845,171.724,1807.019,,192.21,192.21,,,,24.614,,,,,,160.586,,,160.586,377.41,944.026,,,,,446.392,,,,,,446.392,1390.418,1767.828,0.0,7.11,,,0,1170.296,76.355,1253.761,,1253.761,3021.589,
12/31/2008,2872.717,253.303,253.303,,280.601,280.601,,538.857,95.617,0.0,395.919,47.321,106.162,,,,,,1178.923,1012.348,2322.996,-1310.648,0.0,,681.446,445.778,278.767,167.011,,121.951,113.717,1693.794,,224.333,224.333,,,,26.202,22.751,3.451,3.451,,,187.832,,,187.832,438.367,906.062,896.538,9.524,9.524,,411.805,,,,,,411.805,1317.867,1756.234,0.0,0.91,,,0,1165.503,-100.642,1065.771,50.712,1116.483,2872.717,
03/31/2009,2685.089,183.899,183.899,0.0,279.417,279.417,0.0,440.211,88.844,0.0,303.897,47.47,98.052,,,,,98.052,1001.579,1005.124,2318.778,-1313.654,122.329,122.329,556.057,422.861,263.912,158.949,,,133.196,1683.51,,296.64,158.292,9.733,10.139,118.476,26.256,0.0,,,,26.256,0.0,,,0.0,322.896,891.878,891.878,,,,404.671,,193.814,,,73.073,137.784,1296.549,1619.445,0.0,0.914,0.91397,3e-05,0,1169.352,-156.881,1013.385,52.259,1065.644,2685.089,
06/30/2009,2660.908,172.476,172.476,0.0,273.386,273.386,0.0,385.916,60.43,0.0,277.708,47.778,80.895,,,,,80.895,912.673,1031.129,2379.31,-1348.181,139.0,139.0,578.106,444.0,288.207,155.793,,,134.106,1748.235,,265.121,126.378,7.979,10.595,120.169,26.771,0.0,,,,26.771,0.0,,,0.0,291.892,820.556,820.556,,,,395.326,,197.155,,,77.977,120.194,1215.882,1507.774,0.0,4.839,0.915,3.924,0,1196.402,-89.691,1111.55,41.584,1153.134,2660.908,
09/30/2009,2780.148,260.434,260.434,0.0,293.548,293.548,,364.169,62.776,0.0,254.828,46.565,84.602,,,,,84.602,1002.753,1042.33,2416.735,-1374.405,,,735.065,451.471,297.49,153.981,,145.09,138.504,1777.395,,314.151,160.577,7.084,10.693,135.797,27.721,0.0,,,,27.721,0.0,,,0.0,341.872,793.098,793.098,,,,400.906,,196.334,,,80.578,123.994,1194.004,1535.876,,15.211,0.917,14.294,0,1237.077,-55.225,1197.063,47.209,1244.272,2780.148,
12/31/2009,2771.557,308.791,308.791,0.0,294.192,294.192,,347.506,62.991,0.0,241.127,43.388,81.598,,,,,81.598,1032.087,1026.883,2406.129,-1379.246,,,712.587,443.244,292.721,150.523,,146.084,123.259,1739.47,,316.954,170.287,2.393,11.006,133.268,36.31,0.0,3.721,3.721,,32.589,0.0,,,0.0,353.264,776.403,770.415,5.988,5.988,,388.572,,202.349,,,81.441,104.782,1164.975,1518.239,,9.573,0.915,8.658,0,1287.983,-91.86,1205.696,47.622,1253.318,2771.557,
03/31/2010,2756.888,267.317,267.317,0.0,373.677,373.677,,333.832,64.08,0.0,227.817,41.935,88.805,,,,,88.805,1063.631,1002.758,2388.195,-1385.437,157.054,157.054,533.445,421.91,278.689,143.221,,,111.535,1693.257,,342.552,185.615,5.04,12.393,139.504,8.39,0.0,,,,8.39,0.0,,,0.0,350.942,797.294,797.294,,,,367.499,17.0,179.542,,,77.8,93.157,1164.793,1515.735,,8.445,0.913,7.532,0,1338.503,-146.902,1200.046,41.107,1241.153,2756.888,
06/30/2010,2731.07,324.123,324.123,0.0,357.963,357.963,,324.695,54.81,0.0,227.705,42.18,74.305,,,,,74.305,1081.086,977.344,2365.696,-1388.352,160.042,160.042,512.598,398.587,261.203,137.384,,,114.011,1649.984,,308.545,162.783,9.528,12.439,123.795,8.603,0.0,,,,8.603,0.0,,,0.0,317.148,784.959,784.959,,,,379.501,17.0,173.952,,,95.332,93.217,1164.46,1481.608,,4.418,0.912,3.506,0,1407.48,-214.408,1197.49,51.972,1249.462,2731.07,
09/30/2010,2936.66,424.673,424.673,0.0,339.185,339.185,,373.406,68.165,0.0,261.392,43.849,74.798,,,,,74.798,1212.062,1009.864,2429.616,-1419.752,174.528,174.528,540.206,417.353,278.39,138.963,,,122.853,1724.598,,337.562,169.647,22.119,12.485,133.311,10.182,0.0,,,,10.182,0.0,,,0.0,347.744,755.552,755.552,,,,395.323,17.0,174.819,,,109.451,94.053,1150.875,1498.619,,12.132,0.914,11.218,0,1488.369,-117.766,1382.735,55.306,1438.041,2936.66,
12/31/2010,3068.081,529.65,529.65,0.0,340.888,340.888,,389.21,66.645,0.0,279.365,43.2,88.45,,,,,88.45,1348.198,1006.313,2440.178,-1433.865,,,713.57,407.002,272.238,134.764,,180.69,125.878,1719.883,,355.194,175.183,23.78,12.547,143.684,8.983,0.0,3.86,3.86,,5.123,0.0,,,0.0,364.177,851.927,849.914,2.013,2.013,,376.231,,157.85,,,109.57,108.811,1228.158,1592.335,,19.751,0.916,18.835,0,1560.519,-164.196,1416.074,59.672,1475.746,3068.081,
03/31/2011,3139.881,441.013,441.013,0.0,401.637,401.637,,402.967,63.264,0.0,295.341,44.362,100.757,,,,,100.757,1346.374,1040.005,2506.233,-1466.228,207.379,207.379,546.123,422.759,287.264,135.495,,,123.364,1793.507,,372.514,210.573,15.474,14.814,131.653,9.097,0.0,,,,9.097,0.0,,,0.0,381.611,758.597,758.597,,,,337.005,17.3,107.804,,,123.585,88.316,1095.602,1477.213,,29.773,0.917,28.856,0,1651.976,-85.64,1596.109,66.559,1662.668,3139.881,
06/30/2011,3292.347,490.715,490.715,0.0,419.841,419.841,,443.253,84.567,0.0,313.107,45.579,101.887,,,,,101.887,1455.696,1063.44,2540.701,-1477.261,216.983,216.983,556.228,432.974,295.371,137.603,,,123.254,1836.651,,381.528,205.357,19.109,14.846,142.216,12.885,0.0,,,,12.885,0.0,,,0.0,394.413,758.867,758.867,,,,336.948,17.3,111.048,,,120.842,87.758,1095.815,1490.228,,37.672,0.917,36.755,0,1750.998,-62.642,1726.028,76.091,1802.119,3292.347,
09/30/2011,3269.055,481.258,481.258,0.0,394.159,394.159,,474.787,92.742,0.0,336.739,45.306,99.15,,,,,99.15,1449.354,1090.897,2570.256,-1479.359,201.051,201.051,527.753,415.575,281.404,134.171,,,112.178,1819.701,,389.599,192.924,20.816,14.353,161.506,12.795,0.0,,,,12.795,0.0,,,0.0,402.394,878.384,878.384,,,,317.654,16.8,107.901,,,113.048,79.905,1196.038,1598.432,,4.133,0.888,3.245,0,1714.22,-130.782,1587.571,83.052,1670.623,3269.055,
12/31/2011,3203.824,469.416,469.416,0.0,355.372,355.372,0.0,431.495,74.809,0.0,311.869,44.817,99.337,,0.0,,,99.337,1355.62,1129.48,2619.428,-1489.948,,,718.724,403.426,273.145,130.281,,198.427,116.871,1848.204,,386.762,184.472,11.796,15.237,175.257,14.416,0.0,2.006,2.006,,12.41,0.0,0.0,0.0,0.0,401.178,749.257,749.257,0.0,0.0,,374.562,0.0,185.552,,,77.903,111.107,1123.819,1524.997,0.0,16.082,0.888,15.194,0,1514.866,60.329,1591.277,87.55,1678.827,3203.824,
03/31/2012,3363.499,519.359,519.359,0.0,386.788,386.788,0.0,460.81,82.301,0.0,332.085,46.424,102.599,,,,,102.599,1469.556,1167.222,2681.153,-1513.931,209.406,209.406,517.315,406.986,278.915,128.071,,,110.329,1893.943,,418.9,224.267,8.875,17.483,168.275,14.462,0.0,,,,14.462,0.0,,,0.0,433.362,742.199,742.199,,,,380.564,16.7,184.188,,,81.555,98.121,1122.763,1556.125,0.0,22.582,0.892,21.69,0,1888.336,-187.981,1722.937,84.437,1807.374,3363.499,
06/30/2012,3302.707,461.751,461.751,0.0,379.26,379.26,0.0,499.68,85.598,0.0,369.466,44.616,110.984,,,,,110.984,1451.675,1176.97,2725.084,-1548.114,196.095,196.095,477.967,362.811,265.649,97.162,,,115.156,1851.032,,400.731,194.905,3.615,17.554,184.657,12.572,0.0,,,,12.572,0.0,,,0.0,413.303,742.252,742.252,,,,353.508,,170.086,,,70.501,112.921,1095.76,1509.063,0.0,29.152,0.895,28.257,0,1908.177,-231.639,1705.69,87.954,1793.644,3302.707,
09/30/2012,3362.655,402.642,402.642,0.0,378.938,378.938,0.0,491.93,70.025,0.0,373.095,48.81,113.342,,,,,113.342,1386.852,1253.139,2830.268,-1577.129,199.864,199.864,522.8,367.066,271.566,95.5,,,155.734,1975.803,,369.94,166.564,4.646,17.517,181.213,12.572,0.0,,,,12.572,0.0,,,0.0,382.512,701.162,701.162,,,,377.698,,170.277,,,99.268,108.153,1078.86,1461.372,0.0,11.183,0.893,10.29,0,1989.586,-192.415,1808.354,92.929,1901.283,3362.655,
12/31/2012,3437.291,477.696,477.696,0.0,378.973,378.973,,428.145,57.245,0.0,325.762,45.138,122.499,,,,,122.499,1407.313,1296.571,2818.604,-1522.033,207.141,207.141,526.266,371.43,276.966,94.464,,,154.836,2029.978,,372.309,172.866,4.426,25.287,169.73,12.7,0.0,0.0,0.0,,12.7,0.0,,,0.0,385.009,686.588,686.588,0.0,0.0,,433.686,,256.296,,,63.368,114.022,1120.274,1505.283,,3.65,0.889,2.761,0,1744.684,85.264,1833.598,98.41,1932.008,3437.291,
03/31/2013,3450.445,434.904,434.904,0.0,407.823,407.823,0.0,433.061,56.293,0.0,331.885,44.883,127.712,,,,,127.712,1403.5,1317.759,2850.731,-1532.972,215.9,215.9,513.286,361.544,269.714,91.83,,,151.742,2046.945,,425.023,207.496,7.472,20.889,189.166,9.228,0.0,,,,9.228,0.0,,,0.0,434.251,686.592,686.592,,,,427.362,15.0,254.826,,,66.26,91.276,1113.954,1548.205,0.0,2.888,0.881,2.007,0,1744.1,51.009,1797.997,104.243,1902.24,3450.445,
06/30/2013,3335.949,314.659,314.659,0.0,407.842,407.842,0.0,451.998,52.86,0.0,353.646,45.492,107.379,,,,,107.379,1281.878,1333.765,2895.949,-1562.184,206.755,206.755,513.551,363.504,272.773,90.731,,,150.047,2054.071,,366.228,179.173,7.055,19.175,160.825,9.355,0.0,,,,9.355,0.0,,,0.0,375.583,1067.852,1067.852,,,,427.121,9.452,254.853,,,68.474,94.342,1494.973,1870.556,0.0,3.819,0.814,3.005,0,1292.993,56.182,1352.994,112.399,1465.393,3335.949,
09/30/2013,3470.065,401.427,401.427,0.0,409.206,409.206,0.0,485.804,57.086,0.0,382.298,46.42,98.269,,,,,98.269,1394.706,1348.976,2934.613,-1585.637,208.077,208.077,518.306,369.23,279.668,89.562,,,149.076,2075.359,,391.235,192.897,19.128,19.185,160.025,19.602,0.0,,,,19.602,0.0,,,0.0,410.837,1060.282,1060.282,,,,421.797,,252.104,,,68.768,100.925,1482.079,1892.916,0.0,6.83,0.814,6.016,0,1363.97,96.295,1467.095,110.054,1577.149,3470.065,
12/31/2013,3584.797,477.239,477.239,0.0,446.864,446.864,0.0,436.049,47.784,0.0,340.863,47.402,122.763,,0.0,,,122.763,1482.915,1357.069,2972.084,-1615.015,212.178,212.178,532.635,372.406,284.203,88.203,,,160.229,2101.882,,411.809,208.181,8.015,19.197,176.416,24.554,0.0,0.0,0.0,,24.554,0.0,0.0,0.0,0.0,436.363,1054.31,1054.31,0.0,0.0,,351.348,0.0,111.55,,,129.188,110.61,1405.658,1842.021,0.0,10.758,0.801,9.957,0,1500.358,116.245,1627.361,115.415,1742.776,3584.797,
03/31/2014,3558.728,524.043,524.043,0.0,427.979,427.979,0.0,420.299,50.844,0.0,321.735,47.72,105.081,,,,,105.081,1477.402,1340.338,2975.692,-1635.354,219.076,219.076,521.912,369.126,283.364,85.762,,,152.786,2081.326,,405.136,183.461,5.26,21.488,194.927,18.063,0.0,,,,18.063,0.0,,,0.0,423.199,1052.79,1052.79,,,,355.138,8.216,125.905,,,127.603,93.414,1407.928,1831.127,0.0,3.908,0.795,3.113,0,1493.916,106.927,1604.751,122.85,1727.601,3558.728,
06/30/2014,3454.532,515.119,515.119,0.0,407.298,407.298,0.0,370.564,43.708,0.0,280.886,45.97,232.902,,,,11.178,94.918,1525.883,1239.586,2628.376,-1388.79,224.05,224.05,465.013,308.65,265.231,43.419,,,156.363,1928.649,,427.215,185.024,4.691,21.268,216.232,377.521,0.0,,,,377.521,11.178,,,0.0,815.914,685.845,685.845,,,,327.683,5.912,124.775,,,106.436,90.56,1013.528,1829.442,0.0,3.995,0.782,3.213,0,1399.342,99.644,1502.981,122.109,1625.09,3454.532,
09/30/2014,3393.466,653.12,653.12,0.0,383.325,383.325,,367.911,58.896,0.0,268.276,40.739,103.951,,,,,103.951,1508.307,1230.274,2623.271,-1392.997,196.512,196.512,458.373,298.082,251.964,46.118,,,160.291,1885.159,,444.442,205.809,3.115,21.275,214.243,368.268,0.0,,,,368.268,0.0,,,0.0,812.71,684.107,684.107,,,,309.378,5.564,120.531,,,95.115,88.168,993.485,1806.195,0.0,7.774,0.782,6.992,0,1450.618,-1.651,1456.741,130.53,1587.271,3393.466,
12/31/2014,5223.103,2489.768,2489.768,0.0,385.212,385.212,0.0,358.361,53.152,0.0,262.769,42.44,115.509,41.448,,0.0,,74.061,3348.85,1231.868,2620.67,-1388.802,194.042,194.042,448.343,287.387,243.262,44.125,62.44,,98.516,1874.253,,428.79,231.705,9.453,21.458,166.174,711.096,0.0,0.0,0.0,,711.096,0.0,,,0.0,1139.886,2223.035,2223.035,0.0,0.0,,371.547,4.841,226.958,,,56.884,82.864,2594.582,3734.468,0.0,11.227,0.78,10.447,0,1410.651,-62.413,1359.465,129.17,1488.635,5223.103,
03/31/2015,9794.759,261.421,261.421,0.0,626.965,626.965,0.0,620.177,97.287,58.136,412.391,52.363,177.98,,,,,177.98,1686.543,2617.027,4021.633,-1404.606,652.972,652.972,4838.217,4658.005,2709.67,1948.335,,,180.212,8108.216,,984.535,340.815,57.512,32.261,553.947,471.809,0.0,,,,471.809,0.0,,,0.0,1456.344,3541.312,3541.312,,,,1549.773,32.335,506.49,,,801.312,209.636,5091.085,6547.429,0.0,2050.431,1.122,2049.309,0,1421.234,-362.282,3109.383,137.947,3247.33,9794.759,
06/30/2015,9770.809,207.238,207.238,0.0,638.339,638.339,0.0,602.025,116.342,50.131,380.899,54.653,206.479,,,,0.0,206.479,1654.081,2618.537,4073.722,-1455.185,605.442,605.442,4892.749,4708.8,2769.619,1939.181,,,183.949,8116.728,,940.078,342.482,60.0,32.288,505.308,428.0,0.0,,,,428.0,0.0,,,0.0,1368.078,3562.308,3562.308,,,,1524.513,32.119,511.391,,,766.713,214.29,5086.821,6454.899,0.0,2054.638,1.122,2053.516,0,1440.845,-316.406,3179.077,136.833,3315.91,9770.809,
09/30/2015,9675.064,234.49,234.49,0.0,618.301,618.301,0.0,629.393,113.687,45.14,414.607,55.959,238.731,,,,,238.731,1720.915,2600.852,4096.921,-1496.069,453.869,453.869,4899.428,4708.079,2811.086,1896.993,,,191.349,7954.149,,1038.18,371.649,67.304,32.295,566.932,284.368,0.0,,,,284.368,0.0,,,0.0,1322.548,3558.964,3558.964,,,,1519.038,36.256,506.457,,,761.844,214.481,5078.002,6400.55,0.0,2057.204,1.122,2056.082,0,1473.698,-386.413,3144.489,130.025,3274.514,9675.064,
12/31/2015,9597.954,213.734,213.734,0.0,397.912,397.912,0.0,439.513,122.038,0.0,264.025,53.45,779.843,38.609,,641.932,,99.302,1831.002,2321.095,3700.472,-1379.377,435.584,435.584,5010.273,1844.42,1460.552,383.868,75.813,,3090.04,7766.952,,471.55,239.572,26.956,32.306,172.716,815.537,140.543,0.0,0.0,,674.994,329.598,0.0,0.3,329.598,1616.685,3141.863,3141.863,0.0,0.0,,1438.093,29.993,349.63,,,384.852,673.318,4579.956,6196.641,0.0,2060.273,1.122,2059.151,0,1615.407,-421.288,3254.392,146.921,3401.313,9597.954,
03/31/2016,9438.968,252.382,252.382,0.0,565.724,565.724,0.0,531.23,135.48,0.0,345.779,49.971,266.055,,,110.297,,155.758,1615.391,2489.54,3929.319,-1439.779,476.701,476.701,4857.336,4662.525,2931.293,1731.232,,,194.811,7823.577,,711.726,303.805,58.256,34.016,315.649,484.754,0.0,,,,484.754,28.618,,,28.618,1225.098,3105.351,3105.351,,,,1413.648,34.779,430.36,,,735.111,213.398,4518.999,5744.097,0.0,2062.626,1.123,2061.503,0,1809.342,-331.663,3540.305,154.566,3694.871,9438.968,
06/30/2016,9312.381,193.661,193.661,0.0,446.352,446.352,0.0,517.052,114.978,0.0,352.583,49.491,370.695,,,255.941,0.0,114.754,1527.76,2346.132,3846.686,-1500.554,458.65,458.65,4979.839,1853.537,1472.553,380.984,,,3126.302,7784.621,,520.084,253.067,21.528,34.045,211.444,493.705,0.0,,,,493.705,145.269,,,145.269,1159.058,3019.478,3019.478,,,,1827.499,31.644,342.691,,,799.009,654.155,4846.977,6006.035,0.0,2071.829,1.124,2070.705,0,1460.242,-375.456,3156.615,149.731,3306.346,9312.381,
09/30/2016,9396.944,233.599,233.599,0.0,441.266,441.266,0.0,504.984,117.955,0.0,335.694,51.335,377.854,,,255.577,,122.277,1557.703,2344.967,3890.254,-1545.287,468.765,468.765,5025.509,1864.55,1484.182,380.368,,,3160.959,7839.241,,540.207,241.511,23.967,34.077,240.652,400.892,0.0,,,,400.892,135.735,,,135.735,1076.834,3048.44,3048.44,,,,1820.237,30.595,342.01,,,783.27,664.362,4868.677,5945.511,0.0,2079.293,1.124,2078.169,0,1554.16,-334.431,3299.022,152.411,3451.433,9396.944,
12/31/2016,8161.207,2269.756,2269.756,0.0,486.035,486.035,0.0,450.263,109.706,0.0,289.102,51.455,100.564,42.24,,0.0,,58.324,3306.618,2360.14,3910.522,-1550.382,457.533,457.533,2036.916,1894.596,1540.032,354.564,61.132,,81.188,4854.589,,762.373,281.874,254.416,34.104,191.979,377.73,130.186,0.0,0.0,,247.544,0.0,0.0,0.2,0.0,1140.103,2121.518,2121.518,0.0,0.0,,956.982,32.595,349.233,298.695,50.538,412.739,162.215,3078.5,4218.603,0.0,2085.543,1.125,2084.418,0,2121.931,-412.412,3795.062,147.542,3942.604,8161.207,
03/31/2017,7366.468,1254.536,1254.536,0.0,508.46,508.46,0.0,518.936,120.759,0.0,345.892,52.285,108.322,,,,,108.322,2390.254,2381.38,3965.656,-1584.276,493.406,493.406,2101.428,1954.931,1544.574,410.357,,,146.497,4976.214,,893.447,336.89,267.412,35.215,253.93,314.5,0.0,,,,314.5,0.0,,,0.0,1207.947,1398.386,1398.386,,,,976.163,33.094,351.923,301.304,50.619,422.356,168.79,2374.549,3582.496,0.0,1846.947,1.108,1845.839,0,2137.703,-346.981,3637.669,146.303,3783.972,7366.468,
06/30/2017,7291.989,1006.945,1006.945,0.0,487.921,487.921,0.0,565.894,126.364,0.0,385.798,53.732,143.688,,,0.0,0.0,143.688,2204.448,2416.829,4049.07,-1632.241,505.242,505.242,2165.47,2004.23,1586.45,417.78,,,161.24,5087.541,,676.553,346.417,40.145,35.227,254.764,307.109,0.0,,,,307.109,0.0,,,0.0,983.662,1421.468,1421.468,,,,987.068,33.648,357.398,306.886,50.512,426.564,169.458,2408.536,3392.198,0.0,1852.071,1.104,1850.967,0,2205.592,-296.833,3760.83,138.961,3899.791,7291.989,
09/30/2017,7523.3,1045.339,1045.339,0.0,520.076,520.076,0.0,610.212,135.025,0.0,420.059,55.128,151.697,,,0.0,,151.697,2327.324,2484.285,4167.065,-1682.78,530.227,530.227,2181.464,2032.891,1616.478,416.413,,,148.573,5195.976,,720.659,361.937,46.627,35.142,276.953,382.358,0.0,,,,382.358,0.0,,,0.0,1103.017,1407.171,1407.171,,,,973.54,,360.233,309.787,50.446,414.034,199.273,2380.711,3483.728,0.0,1859.858,1.105,1858.753,0,2288.904,-249.943,3898.819,140.753,4039.572,7523.3,
12/31/2017,7750.772,1137.303,1137.303,0.0,534.326,534.326,0.0,592.781,132.891,0.0,404.239,55.651,213.153,86.348,,39.152,,87.653,2477.563,2493.31,4124.335,-1631.025,534.064,534.064,2245.835,2031.858,1610.355,421.503,25.108,,188.869,5273.209,,508.639,418.537,54.937,35.165,0.0,690.348,268.336,0.0,0.0,,422.012,1.938,0.0,5.0,1.938,1200.925,1410.36,1410.36,0.0,0.0,,1321.791,37.518,346.614,294.611,52.003,370.389,562.27,2732.151,3933.076,0.0,1865.054,1.105,1863.949,0,2035.163,-225.668,3674.549,143.147,3817.696,7750.772,
03/31/2018,7556.34,692.188,692.188,0.0,606.968,606.968,0.0,666.567,154.679,0.0,453.662,58.226,193.002,,,35.829,,157.173,2158.725,2569.206,4247.345,-1678.139,524.687,524.687,2303.722,2073.36,1643.746,429.614,,,230.362,5397.615,,827.471,481.726,45.977,36.885,262.883,39.216,0.0,,,,39.216,2.173,,,2.173,868.86,1436.852,1436.852,,,,1307.198,49.383,348.761,296.671,52.09,369.115,539.939,2744.05,3612.91,0.0,1856.428,1.107,1855.321,0,2118.621,-174.739,3800.31,143.12,3943.43,7556.34,
06/30/2018,7538.363,908.144,908.144,0.0,571.032,571.032,0.0,665.522,156.723,0.0,452.958,55.841,138.372,,,0.0,0.0,138.372,2283.07,2669.66,4375.335,-1705.675,519.518,519.518,2066.115,1991.007,1585.5,405.507,,,75.108,5255.293,,832.98,460.442,63.763,36.22,272.555,208.681,0.0,,,,208.681,0.0,,,0.0,1041.661,1406.724,1406.724,,,,1252.698,47.703,333.357,281.421,51.936,366.212,505.426,2659.422,3701.083,0.0,1610.61,1.084,1609.526,0,2384.645,-301.679,3693.576,143.704,3837.28,7538.363,
09/30/2018,7487.195,641.226,641.226,0.0,550.788,550.788,0.0,727.381,165.874,0.0,503.97,57.537,140.182,,,0.0,,140.182,2059.577,2825.365,4571.779,-1746.414,535.292,535.292,2066.961,1988.907,1590.906,398.001,,,78.054,5427.618,,840.821,474.229,72.759,35.462,258.371,286.188,0.0,,,,286.188,0.0,,,0.0,1127.009,1411.605,1411.605,,,,1262.304,47.791,330.351,278.682,51.669,378.484,505.678,2673.909,3800.918,0.0,1364.324,1.062,1363.262,0,2478.711,-314.191,3528.844,157.433,3686.277,7487.195,
12/31/2018,7581.674,555.32,555.32,0.0,605.712,605.712,0.0,700.54,158.29,0.0,482.355,59.895,136.849,43.172,,0.0,,93.677,1998.421,3021.084,4799.063,-1777.979,528.722,528.722,2033.447,1953.312,1567.169,386.143,17.029,,63.106,5583.253,,618.556,522.516,60.871,35.169,0.0,564.617,257.323,0.0,0.0,,307.294,0.0,0.0,0.0,0.0,1183.173,1397.916,1397.916,0.0,0.0,,1241.477,40.376,331.553,285.396,46.157,382.982,486.566,2639.393,3822.566,0.0,1369.953,1.056,1368.897,0,2566.05,-350.682,3585.321,173.787,3759.108,7581.674,
03/31/2019,7871.062,465.274,465.274,0.0,603.542,603.542,0.0,756.193,159.429,0.0,535.201,61.563,162.167,,,0.0,,162.167,1987.176,3170.19,4983.385,-1813.195,563.03,563.03,2150.666,1939.593,1561.092,378.501,,,211.073,5883.886,,831.208,482.433,46.191,38.716,263.868,446.983,0.0,21.983,0.684,21.299,425.0,0.0,,,0.0,1278.191,1503.962,1390.303,113.659,3.601,110.058,1224.87,38.45,327.944,282.082,45.862,390.977,467.499,2728.832,4007.023,0.0,1369.128,1.059,1368.069,0,2660.684,-357.538,3672.274,191.765,3864.039,7871.062,
06/30/2019,8094.414,398.183,398.183,0.0,624.808,624.808,0.0,814.022,172.607,0.0,574.88,66.535,199.624,,,0.0,0.0,199.624,2036.637,3390.625,5248.994,-1858.369,541.014,541.014,2126.138,1939.546,1566.464,373.082,,,186.592,6057.777,,889.158,558.839,23.611,38.733,267.975,510.823,0.0,20.132,0.691,19.441,490.691,0.0,,,0.0,1399.981,1505.207,1394.96,110.247,3.459,106.788,1214.823,37.15,325.367,279.342,46.025,387.035,465.271,2720.03,4120.011,0.0,1374.272,1.059,1373.213,0,2775.94,-349.411,3800.801,173.602,3974.403,8094.414,
