Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/2017,142.444,138.926,42.541,-39.023,5.328,4.767,-49.118,,,,,0.0,-348.252,-13.385,0.0,0.0,0.0,-13.385,-13.385,0.0,0.0,0.0,0.0,-334.543,0.0,-334.543,0.0,-0.324,51.884,-20.623,58.894,58.894,0.0,0.0,13.613,13.785,-0.172,0.0,6.898,-147.026,
06/30/2017,198.964,150.481,43.843,4.64,8.785,-5.401,1.256,,,,,0.0,-198.445,-14.279,0.0,0.0,0.0,-14.279,-14.279,0.0,0.0,0.0,0.0,-184.091,0.0,-184.091,0.0,-0.075,-75.078,-20.677,-65.71,-65.71,0.0,0.0,11.309,16.611,-5.302,0.0,20.809,-53.75,
09/30/2017,238.986,153.531,44.621,40.834,5.576,21.126,14.132,,,,,0.0,-15.728,-17.966,0.0,0.0,0.0,-17.966,-17.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.238,-19.795,-20.703,-2.785,-2.785,0.0,0.0,3.693,4.949,-1.256,0.0,16.469,219.932,
12/31/2017,252.865,238.532,52.222,-131.62,5.402,-111.697,-25.325,93.731,,,93.731,0.0,-63.392,-29.444,0.0,0.0,0.0,-29.444,-29.444,0.0,0.0,0.0,0.0,-38.0,0.0,-38.0,0.0,4.052,-286.182,-20.732,-270.015,-0.015,0.0,-270.0,4.565,4.702,-0.137,0.0,6.594,-90.115,
03/31/2018,177.402,181.34,48.834,-52.772,5.571,6.761,-65.104,,,,,0.0,-253.574,-12.27,0.0,0.0,0.0,-12.27,-12.27,0.0,0.0,0.0,0.0,-242.081,0.0,-242.081,0.0,0.777,-27.055,-32.302,0.0,0.0,0.0,0.0,9.476,9.594,-0.118,-4.229,13.703,-89.524,
06/30/2018,203.14,193.86,48.943,-39.663,7.384,-12.495,-34.552,,,,,0.0,-148.154,-16.295,0.0,0.0,0.0,-16.295,-16.295,0.0,0.0,0.0,0.0,-132.563,0.0,-132.563,0.0,0.704,-28.493,-32.351,-0.044,-0.044,0.0,0.0,4.781,8.67,-3.889,-0.879,-25.576,0.917,
09/30/2018,248.813,191.213,48.13,9.47,7.145,0.16,2.165,,,,,0.0,-22.525,-18.206,0.717,0.717,0.0,-18.923,-18.923,0.0,0.0,0.0,0.0,-1.604,0.0,-1.604,0.0,-2.715,-261.68,-32.374,-239.035,0.965,0.0,-240.0,10.37,10.397,-0.027,-0.641,-3.58,-38.972,
12/31/2018,296.163,211.52,53.583,31.06,7.215,-68.108,91.953,,,,,0.0,-785.791,-35.305,0.0,0.0,0.0,-35.305,-35.305,0.0,0.0,0.0,0.0,-753.057,0.0,-753.057,0.0,2.571,330.268,-31.884,752.478,257.428,560.05,-65.0,-362.284,1.36,-363.644,-28.042,-5.386,-164.746,
03/31/2019,196.257,204.268,57.5,-65.511,7.121,12.739,-85.371,,,,,0.0,-17.75,-21.417,0.0,0.0,0.0,-21.417,-21.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667,-165.865,-31.766,-156.286,-256.286,100.0,0.0,24.792,24.929,-0.137,-2.605,1.448,14.09,
06/30/2019,246.321,215.503,57.173,-26.355,8.325,-5.392,-29.288,,,,,0.0,-21.861,-21.861,0.0,0.0,0.0,-21.861,-21.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.657,-31.849,-4.516,-4.516,0.0,0.0,14.716,20.901,-6.185,-4.008,1.044,199.847,
09/30/2019,329.636,220.749,55.262,53.625,13.558,6.05,34.017,,,,,0.0,-133.741,-9.984,8.263,8.263,0.0,-18.247,-18.247,0.0,0.0,0.0,0.0,-122.149,0.0,-122.149,0.0,-1.608,-16.404,-31.883,2.591,2.591,0.0,0.0,13.524,13.815,-0.291,-0.636,-12.027,167.464,
12/31/2019,342.208,220.777,64.107,57.324,11.39,5.983,39.951,,,,,0.0,-977.573,-37.778,3.043,3.043,0.0,-40.821,-40.821,0.0,0.0,0.0,0.0,-939.796,0.0,-939.796,0.0,0.001,280.839,-31.998,288.916,388.916,0.0,-100.0,25.432,30.743,-5.311,-1.511,12.18,-342.346,
03/31/2020,270.752,280.616,66.067,-75.931,7.848,-4.042,-79.737,,,,,0.0,115.557,-16.931,0.0,0.0,0.0,-16.931,-16.931,0.0,0.0,0.0,0.0,128.706,245.311,-116.605,0.0,3.782,486.649,-41.165,522.251,22.251,500.0,0.0,6.876,6.977,-0.101,-1.313,-12.606,860.352,
06/30/2020,314.616,166.217,61.337,87.062,11.205,1.066,74.791,,,,,0.0,-10.766,-10.086,0.0,0.0,0.0,-10.086,-10.086,0.0,0.0,0.0,0.0,0.096,0.0,0.096,0.0,-0.776,-430.253,-41.234,-397.022,-397.022,0.0,0.0,9.304,13.699,-4.395,-1.301,3.996,-122.407,
