Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,7026.553,341.061,341.061,0.0,631.32,631.32,,54.887,54.887,0.0,0.0,0.0,116.744,,,,,1144.012,5780.413,10719.464,-4939.051,0.0,102.128,0.0,0.0,0.0,102.128,5882.541,,508.815,508.815,,,,0.0,,,,,,264.443,,,,264.443,773.258,1042.772,,,,,1359.068,,,,,1359.068,2401.84,3175.098,100.0,274.271,,,-140.725,3468.406,149.503,3851.455,0.0,3851.455,7026.553,
12/31/2005,7753.32,643.811,643.811,0.0,762.207,762.207,,63.215,63.215,0.0,0.0,0.0,94.005,,,,,1563.238,6087.179,11173.389,-5086.21,0.0,102.903,0.0,0.0,0.0,102.903,6190.082,,679.548,679.548,,,,126.075,,,,,,366.418,,,,366.418,1172.041,858.992,,,,,1405.995,,,,,1405.995,,,99.062,287.2,,,-131.344,3920.483,,4175.401,0.0,4175.401,,
03/31/2006,8243.39,821.327,821.327,0.0,627.667,627.667,,76.638,76.638,0.0,0.0,0.0,139.126,,,,,1664.758,6472.821,11742.417,-5269.596,0.0,105.811,0.0,0.0,0.0,105.811,6578.632,,673.914,673.914,,,,124.075,,,,,,269.536,,,,269.536,1067.525,808.667,,,,,1623.838,,,,,1623.838,2432.505,3500.03,100.0,262.521,,,-125.676,4330.772,175.743,4743.36,0.0,4743.36,8243.39,
06/30/2006,8642.157,759.108,759.108,0.0,597.564,597.564,,98.43,98.43,0.0,0.0,0.0,143.608,,,,,1598.71,6934.017,12446.522,-5512.505,0.0,109.43,0.0,0.0,0.0,109.43,7043.447,,680.575,680.575,,,,124.075,,,,,,277.867,,,,277.867,1082.517,768.442,,,,,1642.802,,,,,1642.802,2411.244,3493.761,100.0,293.528,,,-133.722,4645.763,242.827,5148.396,0.0,5148.396,8642.157,
09/30/2006,9165.016,595.931,595.931,0.0,656.523,656.523,,117.385,117.385,0.0,0.0,0.0,213.162,,,,,1583.001,7454.176,13188.912,-5734.736,0.0,127.839,0.0,0.0,0.0,127.839,7582.015,,794.588,794.588,,,,124.075,,,,,,340.305,,,,340.305,1258.968,705.442,,,,,1726.373,,,,,1726.373,2431.815,3690.783,100.0,323.033,,,-118.893,4928.453,241.64,5474.233,0.0,5474.233,9165.016,
12/31/2006,9402.16,218.255,218.255,0.0,754.134,754.134,,113.591,113.591,0.0,0.0,0.0,264.1,,,,,1350.08,7944.047,13893.851,-5949.804,0.0,108.033,0.0,0.0,0.0,108.033,8052.08,,896.572,896.572,,,,0.0,,,,,,358.44,,,,358.44,1255.012,733.442,,,,,1814.035,,,,,1814.035,2547.477,3802.489,52.887,332.481,,,-113.435,5151.034,176.704,5599.671,0.0,5599.671,9402.16,
03/31/2007,9826.854,141.7,141.7,0.0,734.231,734.231,,122.461,0.0,0.0,0.0,122.461,129.714,,,,,1128.106,8580.838,14793.485,-6212.647,0.0,117.91,0.0,0.0,0.0,117.91,8698.748,,924.644,924.644,,,,0.0,,,,,,173.902,,,,173.902,1098.546,820.042,,,,,2062.602,,,,,2062.602,2882.644,3981.19,52.919,343.137,,,-101.667,5356.647,194.628,5845.664,0.0,5845.664,9826.854,
06/30/2007,10524.264,58.534,58.534,0.0,741.907,741.907,,116.3,0.0,0.0,0.0,116.3,147.027,,,,,1063.768,9339.856,15890.787,-6550.931,0.0,120.64,,0.0,,120.64,9460.496,,925.829,925.829,,,,0.0,,,,,,232.703,,,,232.703,1158.532,883.842,,,,,2189.301,,,,,2189.301,3073.143,4231.675,52.951,365.089,,,-95.029,5640.66,328.918,6292.589,0.0,6292.589,10524.264,
09/30/2007,11467.707,301.944,301.944,0.0,678.762,678.762,,109.838,0.0,0.0,0.0,109.838,219.681,,,,,1310.225,10034.206,16955.361,-6921.155,0.0,123.276,,0.0,,123.276,10157.482,,964.515,964.515,,,,98.442,,,,,,278.596,,,,278.596,1341.553,1185.0,,,,,2314.006,,,,,2314.006,3499.006,4840.559,43.035,388.751,,,-76.022,5820.884,450.5,6627.148,0.0,6627.148,11467.707,
12/31/2007,12088.907,54.231,54.231,0.0,835.67,835.67,,102.322,0.0,0.0,0.0,,299.816,,,,,1292.039,10429.254,17563.238,-7133.984,0.0,367.614,0.0,0.0,0.0,367.614,10796.868,,1152.14,1152.14,,,,0.0,,,,,,322.03,,,,322.03,1474.17,1185.0,,,,,2439.643,,,,,2439.643,3624.643,5098.813,4.977,423.597,,,-61.903,6156.721,466.702,6990.094,0.0,6990.094,12088.907,
03/31/2008,12950.559,204.938,204.938,,1010.02,1010.02,,98.565,,,,,376.723,,,,,1690.246,11144.551,18533.202,-7388.651,,115.762,,,,115.762,11260.313,,1208.751,1208.751,,,,,,,,,,516.167,,,,516.167,1724.918,1185.0,,,,,2850.12,,,,,2850.12,4035.12,5760.038,,465.589,,,-31.44,6367.524,388.848,7190.521,,7190.521,12950.559,
06/30/2008,14224.767,108.101,108.101,0.0,1228.56,1228.56,,109.971,0.0,0.0,0.0,,641.465,,,,,2088.097,11988.72,19706.716,-7717.996,0.0,147.95,,0.0,,147.95,12136.67,,1379.602,1379.602,,,,0.0,,,,,,1065.438,,,,1065.438,2445.04,1147.0,,,,,3206.556,,,,,3206.556,4353.556,6798.596,0.0,523.521,,,-16.34,6515.795,403.195,7426.171,0.0,7426.171,14224.767,
09/30/2008,15832.73,885.977,885.977,0.0,1048.385,1048.385,,146.571,0.0,0.0,0.0,,395.584,,,,,2476.517,13132.37,21117.377,-7985.007,0.0,223.843,,0.0,,223.843,13356.213,,1340.822,1340.822,,,,37.0,,,,,,455.258,,,,455.258,1833.08,1860.0,,,,,3219.69,,,,,3219.69,5079.69,6912.77,0.0,571.626,,,-5.125,8038.477,314.982,8919.96,0.0,8919.96,15832.73,
12/31/2008,15951.226,331.311,331.311,0.0,722.695,722.695,,187.97,0.0,0.0,0.0,187.97,866.475,,,,,2108.451,13657.302,21861.517,-8204.215,0.0,185.473,0.0,0.0,0.0,185.473,13842.775,,1122.209,1122.209,,,,37.0,,,,,,605.707,,,,605.707,1764.916,1860.0,,,,,3311.813,,,,,3311.813,5171.813,6936.729,0.0,526.303,,,-5.736,8466.143,27.787,9014.497,0.0,9014.497,15951.226,
03/31/2009,15983.709,85.214,85.214,0.0,558.119,558.119,0.0,242.627,,,,,923.779,58.0,,5.199,54.776,1809.739,14006.53,22546.26,-8539.73,0.0,167.44,,,,109.44,14173.97,,889.243,774.434,78.866,35.943,,0.0,0.0,,,,,394.054,,54.0,2965.632,87.976,1283.297,2105.1,2105.1,,,,3479.775,,,,,460.143,5584.875,6868.172,0.0,551.713,202.503,349.21,-3.132,8588.65,-21.694,9115.537,0.0,9115.537,15983.709,
06/30/2009,16792.752,706.964,706.964,0.0,570.262,570.262,0.0,243.614,,,,,689.436,0.0,,19.078,63.763,2210.276,14445.679,23464.653,-9018.974,0.0,136.797,,,,136.797,14582.476,,834.506,720.053,78.47,35.983,,37.0,0.0,,,,37.0,318.114,,66.0,3033.271,92.943,1189.62,2760.0,2760.0,,,,3583.61,,,,,484.339,6343.61,7533.23,0.0,597.633,202.505,395.128,-4.173,8535.559,130.503,9259.522,0.0,9259.522,16792.752,
09/30/2009,17221.293,608.511,608.511,0.0,604.26,604.26,0.0,240.23,,,,,378.688,0.0,,27.134,61.018,1831.689,15252.555,24776.867,-9524.312,0.0,137.049,,,,137.049,15389.604,,906.353,783.764,86.334,36.255,,37.0,0.0,,,,37.0,257.798,,71.0,3133.252,127.124,1201.151,2760.0,2760.0,,,,3742.402,,,,,538.15,6502.402,7703.553,0.0,731.068,202.524,528.544,-7.895,8502.94,291.627,9517.74,0.0,9517.74,17221.293,
12/31/2009,18118.667,685.751,685.751,0.0,771.417,771.417,0.0,261.723,,,,,120.65,0.0,0.0,37.009,62.726,1839.541,16139.225,25964.443,-9825.218,0.0,139.901,0.0,0.0,0.0,139.901,16279.126,,1108.283,979.139,92.858,36.286,0.0,37.0,0.0,0.0,0.0,,37.0,200.277,0.0,58.0,3382.413,137.645,1345.56,2760.0,2760.0,0.0,0.0,,4015.065,0.0,0.0,0.0,0.0,574.652,6775.065,8120.625,0.0,799.228,202.526,596.702,-7.653,8866.747,339.72,9998.042,0.0,9998.042,18118.667,
03/31/2010,18509.068,230.084,230.084,0.0,869.042,869.042,0.0,313.067,,,,,133.664,0.0,,42.23,76.657,1545.857,16816.935,27142.863,-10325.928,0.0,146.276,,,,146.276,16963.211,,1263.233,1134.286,90.182,38.765,,37.0,0.0,,,,37.0,192.776,,51.0,3455.903,131.784,1493.009,2760.0,2760.0,,,,4091.142,,,,,584.239,6851.142,8344.151,0.0,822.898,202.531,620.367,-8.863,8945.648,405.234,10164.917,0.0,10164.917,18509.068,
06/30/2010,19465.683,650.114,650.114,0.0,810.145,810.145,0.0,306.563,,,,,149.321,13.0,,30.684,98.797,1916.143,17424.318,28137.349,-10713.031,0.0,125.222,,,,112.222,17549.54,,1384.561,1255.657,90.051,38.853,,0.0,0.0,,,,0.0,173.576,,42.0,3423.717,121.48,1558.137,3734.067,3734.067,,,,4042.46,,,,,576.743,7776.527,9334.664,0.0,859.064,202.535,656.529,-8.857,8966.181,314.631,10131.019,0.0,10131.019,19465.683,
09/30/2010,19944.859,27.832,27.832,0.0,897.732,897.732,0.0,381.263,,,,,227.618,32.0,,89.357,77.533,1534.445,18249.81,29807.066,-11557.256,0.0,160.604,,,,128.604,18410.414,,1694.977,1541.268,114.763,38.946,,0.0,0.0,,,,0.0,243.323,,48.0,3423.942,168.812,1938.3,3768.638,3768.638,,,,4119.797,,,,,647.855,7888.435,9826.735,0.0,897.586,202.54,695.046,-11.178,8855.869,375.847,10118.124,0.0,10118.124,19944.859,
12/31/2010,21624.233,788.853,788.853,0.0,1113.279,1113.279,0.0,415.792,,,,,209.522,20.0,0.944,54.916,97.193,2527.446,18680.9,30996.882,-12315.982,0.0,415.887,0.0,0.0,0.0,394.943,19096.787,,1786.074,1664.944,82.168,38.962,0.0,220.0,0.0,0.0,0.0,,220.0,214.025,0.0,55.0,3501.706,143.983,2220.099,5003.341,5003.341,0.0,0.0,,4169.161,0.0,0.0,0.0,0.0,612.455,9172.502,11392.601,0.0,932.534,202.542,729.992,-11.152,8870.179,440.071,10231.632,0.0,10231.632,21624.233,
03/31/2011,23545.522,1668.285,1668.285,0.0,1228.549,1228.549,0.0,481.826,,,,,218.943,17.0,,30.546,114.827,3597.603,19641.452,32389.458,-12748.006,0.0,306.467,,,,289.467,19947.919,,2016.103,1838.959,136.897,40.247,,220.0,0.0,,,,220.0,264.088,,60.0,3571.473,150.913,2500.191,5004.725,5004.725,,,,4252.227,,,,,620.754,9256.952,11757.143,0.0,2351.161,202.685,2148.476,-11.721,8963.475,485.464,11788.379,0.0,11788.379,23545.522,
06/30/2011,23959.379,1577.438,1577.438,0.0,1279.74,1279.74,0.0,540.094,,,,,240.678,35.0,,27.694,103.759,3637.95,19996.823,33460.357,-13463.534,0.0,324.606,,,,289.606,20321.429,,2061.793,1870.172,148.645,42.976,,220.0,0.0,,,,220.0,194.445,,66.0,3681.009,131.872,2476.238,5006.251,5006.251,,,,4399.705,,,,,652.696,9405.956,11882.194,0.0,2383.844,202.687,2181.157,-12.895,9213.356,492.88,12077.185,0.0,12077.185,23959.379,
09/30/2011,24794.678,1386.728,1386.728,0.0,1249.649,1249.649,0.0,580.355,,,,,518.63,61.0,,28.013,125.626,3735.362,20736.198,34190.103,-13453.905,0.0,323.118,,,,262.118,21059.316,,2126.767,1926.455,157.297,43.015,,220.0,0.0,,,,220.0,319.556,,51.0,3858.243,179.91,2666.323,5007.746,5007.746,,,,4626.761,,,,,717.518,9634.507,12300.83,0.0,2433.291,202.691,2230.6,-23.098,9711.207,372.448,12493.848,0.0,12493.848,24794.678,
12/31/2011,24838.797,615.726,615.726,0.0,1451.227,1451.227,0.0,590.594,,,,,596.391,35.0,4.941,26.609,119.052,3253.938,21288.824,35814.424,-14525.6,,296.035,0.0,0.0,0.0,256.094,21584.859,,2223.298,2033.615,147.105,42.578,0.0,0.0,0.0,0.0,0.0,,0.0,299.021,,55.0,3867.219,163.032,2522.319,5009.166,5009.166,0.0,0.0,,4666.408,,,,,744.189,9675.574,12197.893,,2474.745,202.693,2272.052,-24.932,9789.345,401.746,12640.904,,12640.904,24838.797,
03/31/2012,25555.536,294.064,294.064,0.0,1543.491,1543.491,0.0,561.512,,,,,642.966,71.0,,24.593,166.974,3042.033,22133.841,37369.381,-15235.54,0.0,379.662,,,,308.662,22513.503,,2458.627,2289.903,123.391,45.333,,0.0,0.0,,,,,313.72,,58.0,3990.407,165.1,2772.347,5010.523,5010.523,,,,4780.823,,,,,732.416,9791.346,12563.693,0.0,2531.135,202.7,2328.435,-36.284,10067.541,429.451,12991.843,0.0,12991.843,25555.536,
06/30/2012,25998.577,280.374,280.374,0.0,1375.092,1375.092,0.0,620.26,,,,,672.332,54.0,,28.448,222.749,2948.058,22689.714,37938.308,-15248.594,0.0,360.805,,,,306.805,23050.519,,2423.301,2235.637,142.223,45.441,,0.0,0.0,,,,,256.639,,55.0,4160.306,135.58,2679.94,5011.893,5011.893,,,,4951.603,,,,,736.297,9963.496,12643.436,0.0,2576.824,202.702,2374.122,-39.174,10417.405,400.086,13355.141,0.0,13355.141,25998.577,
09/30/2012,28032.491,1112.623,1112.623,0.0,1579.841,1579.841,0.0,657.88,,,,,649.818,14.0,,54.049,226.104,4000.162,23686.45,39630.683,-15944.233,0.0,345.879,,,,331.879,24032.329,,2365.437,2151.093,168.691,45.653,,0.0,0.0,,,,,212.946,,67.0,4513.188,209.153,2578.383,6305.277,6305.277,,,,5355.361,,,,,775.173,11660.638,14239.021,0.0,2662.244,202.713,2459.531,-46.984,10726.811,451.399,13793.47,0.0,13793.47,28032.491,
12/31/2012,27336.578,876.435,876.435,0.0,1656.618,1656.618,0.0,683.187,,,,,373.644,0.0,57.236,29.163,178.346,3589.884,23337.681,40866.917,-17529.236,0.0,409.013,0.0,0.0,0.0,351.777,23746.694,,2286.833,2078.948,162.083,45.802,0.0,406.579,0.0,6.579,6.579,,400.0,230.646,0.0,72.0,4327.396,200.191,2924.058,5905.602,5849.213,56.389,56.389,,5222.154,0.0,0.0,0.0,0.0,822.758,11127.756,14051.814,0.0,2703.06,202.72,2500.34,-33.822,10175.631,439.895,13284.764,0.0,13284.764,27336.578,
03/31/2013,28232.613,1108.034,1108.034,0.0,1891.202,1891.202,0.0,697.478,,,,,384.304,,,24.435,225.123,4081.018,23937.97,41844.641,-17906.671,0.0,213.625,,,,213.625,24151.595,,2463.882,2258.232,155.14,50.51,,406.579,0.0,,,,406.579,204.23,,45.0,4631.685,187.958,3074.691,5905.917,5905.917,,,,5495.696,,,,,819.011,11401.613,14476.304,0.0,2742.302,202.724,2539.578,-33.251,10619.426,427.832,13756.309,0.0,13756.309,28232.613,
06/30/2013,29077.152,1228.016,1228.016,0.0,1808.954,1808.954,0.0,657.4,,,,,546.47,7.0,,23.45,260.341,4240.84,24580.388,43109.551,-18529.163,0.0,255.924,,,,248.924,24836.312,,2414.162,2201.94,161.608,50.614,,406.579,0.0,,,,406.579,199.562,,1.0,4970.705,189.77,3020.303,5906.21,5906.21,,,,5766.013,,,,,794.308,11672.223,14692.526,0.0,2779.167,202.726,2576.441,-30.809,11228.011,408.257,14384.626,0.0,14384.626,29077.152,
09/30/2013,30147.27,1318.817,1318.817,0.0,1849.517,1849.517,0.0,566.004,,,,,457.629,3.0,,42.296,243.191,4191.967,25599.191,44841.986,-19242.795,0.0,356.112,,,,353.112,25955.303,,2498.944,2247.714,200.477,50.753,,406.579,0.0,,,,406.579,441.81,,,5185.083,267.162,3347.333,5906.494,5906.494,,,,6031.863,,,,,846.78,11938.357,15285.69,0.0,2817.629,202.731,2614.898,-20.634,11639.302,425.283,14861.58,0.0,14861.58,30147.27,
12/31/2013,30574.238,1318.209,1318.209,0.0,1658.853,1658.853,0.0,563.268,,,,,531.685,0.0,77.968,4.797,274.022,4072.015,26148.836,45788.888,-19640.052,0.0,353.387,0.0,0.0,0.0,275.419,26502.223,,2464.578,2254.418,159.365,50.795,0.0,6.579,0.0,6.579,6.579,,0.0,390.559,0.0,41.0,5522.354,263.017,2861.716,5906.642,5856.034,50.608,50.608,,6387.421,0.0,0.0,0.0,0.0,824.067,12294.063,15155.779,0.0,2849.611,202.732,2646.879,-15.263,12168.277,415.834,15418.459,0.0,15418.459,30574.238,
03/31/2014,32141.288,1667.212,1667.212,0.0,1801.665,1801.665,0.0,635.419,,,,,718.18,12.0,,0.191,288.294,4822.476,26998.437,47452.408,-20453.971,0.0,320.375,,,,308.375,27318.812,,2985.885,2647.209,270.908,67.768,,6.579,0.0,,,,6.579,403.178,,0.0,5886.794,176.142,3395.642,5902.952,5902.952,,,,6809.38,,,,,922.586,12712.332,16107.974,0.0,2903.278,205.471,2697.807,-33.662,12760.895,402.803,16033.314,0.0,16033.314,32141.288,
06/30/2014,33302.434,1230.14,1230.14,0.0,1902.248,1902.248,0.0,667.108,,,,,925.249,5.0,,24.527,415.215,4724.745,28195.431,49645.012,-21449.581,0.0,382.258,,,,377.258,28577.689,,2957.907,2661.473,228.569,67.865,,6.579,0.0,,,,6.579,573.001,,0.0,6162.01,234.683,3537.487,5903.099,5903.099,,,,7153.46,,,,,991.45,13056.559,16594.046,0.0,2933.964,205.482,2728.482,-51.065,13398.901,426.588,16708.388,0.0,16708.388,33302.434,
09/30/2014,34500.883,1481.145,1481.145,0.0,2009.091,2009.091,0.0,672.899,,,,,721.581,6.0,,17.978,332.414,4884.716,29216.833,51484.475,-22267.642,0.0,399.334,,,,393.334,29616.167,,3124.384,2775.342,257.948,91.094,,6.579,0.0,,,,6.579,247.783,,0.0,6414.546,245.339,3378.746,5903.232,5903.232,,,,7499.007,,,,,1084.461,13402.239,16780.985,0.0,2991.204,205.488,2785.716,-69.738,14410.707,387.725,17719.898,0.0,17719.898,34500.883,
12/31/2014,34762.687,2087.213,2087.213,0.0,1779.311,1779.311,0.0,706.597,,,,,842.9,0.0,0.625,71.621,286.533,5416.021,29172.644,50254.49,-21081.846,0.0,174.022,0.0,0.0,0.0,173.397,29346.666,,3092.24,2860.548,140.098,91.594,0.0,6.579,0.0,6.579,6.579,,0.0,285.489,0.0,0.0,6822.946,174.746,3384.308,5903.354,5858.712,44.642,44.642,,7762.443,0.0,0.0,0.0,0.0,939.497,13665.797,17050.105,0.0,3042.642,205.492,2837.15,-70.102,14763.098,-23.056,17712.582,0.0,17712.582,34762.687,
03/31/2015,34692.454,2127.419,2127.419,0.0,1266.582,1266.582,0.0,764.206,,,,,635.161,,,61.12,225.513,4793.368,29721.721,51577.154,-21855.433,0.0,177.365,,,,177.365,29899.086,,2395.05,2182.041,121.729,91.28,,506.579,0.0,,,,506.579,193.123,,,6774.446,130.914,3094.752,6393.69,6393.69,,,,7733.514,,,,,959.068,14127.204,17221.956,0.0,3024.507,205.492,2819.015,-19.391,14501.816,-36.434,17470.498,0.0,17470.498,34692.454,
06/30/2015,33884.096,1367.395,1367.395,0.0,1304.848,1304.848,0.0,661.162,,,,,404.313,,,48.448,209.431,3737.718,29975.178,52776.302,-22801.124,0.0,171.2,,,,171.2,30146.378,,2120.349,1864.483,164.366,91.5,,6.579,0.0,,,,6.579,150.653,,,6798.629,150.653,2277.581,6393.885,6393.885,,,,7785.387,,,,,986.758,14179.272,16456.853,0.0,3063.084,205.496,2857.588,-22.764,14414.926,-28.003,17427.243,0.0,17427.243,33884.096,
09/30/2015,27277.247,742.689,742.689,0.0,1123.111,1123.111,0.0,660.252,,,,,298.906,,,53.667,133.117,2824.958,24275.332,53916.125,-29640.793,0.0,176.957,,,,176.957,24452.289,,1827.848,1561.574,174.897,91.377,,36.279,0.0,,,,36.279,182.834,,,4581.844,182.834,2046.961,6393.931,6393.931,,,,5552.132,,,,,970.288,11946.063,13993.024,0.0,3102.942,205.503,2897.439,-31.089,10247.349,-34.979,13284.223,0.0,13284.223,27277.247,
12/31/2015,26970.47,718.506,718.506,0.0,930.61,930.61,0.0,598.935,,,,,344.193,0.0,6.843,40.704,155.677,2592.244,24210.721,54599.851,-30389.13,0.0,167.505,0.0,0.0,0.0,160.662,24378.226,,1657.117,1471.953,93.618,91.546,0.0,6.579,0.0,6.579,6.579,,0.0,155.591,0.0,0.0,4587.902,155.591,1819.287,6648.911,6610.426,38.485,38.485,,5559.237,0.0,0.0,0.0,0.0,971.335,12208.148,14027.435,0.0,3128.963,205.502,2923.461,-23.406,9870.816,-33.338,12943.035,0.0,12943.035,26970.47,
03/31/2016,26338.423,668.481,668.481,0.0,780.625,780.625,0.0,538.926,,,,,377.78,,,39.045,157.608,2365.812,23801.433,55163.642,-31362.209,0.0,171.178,,,,171.178,23972.611,,1366.671,1182.025,93.077,91.569,,6.579,0.0,,,,6.579,174.722,,,4420.221,174.722,1547.972,6979.029,6979.029,,,,5405.934,,,,,985.713,12384.963,13932.935,0.0,3157.367,205.506,2951.861,-29.211,9308.463,-31.131,12405.488,0.0,12405.488,26338.423,
06/30/2016,25830.538,779.722,779.722,0.0,935.592,935.592,0.0,495.826,,,,,238.981,,,4.88,187.389,2450.121,23212.879,55356.752,-32143.873,0.0,167.538,,,,167.538,23380.417,,1535.725,1305.651,138.395,91.679,,6.579,0.0,,,,6.579,169.957,,,4103.777,168.642,1712.261,6979.286,6979.286,,,,5082.29,,,,,978.513,12061.576,13773.837,0.0,3187.557,205.51,2982.047,-29.258,8923.666,-25.264,12056.701,0.0,12056.701,25830.538,
09/30/2016,25554.921,1048.727,1048.727,0.0,920.189,920.189,0.0,429.667,,,,,339.181,2.5,,0.178,199.72,2737.764,22644.385,54479.581,-31835.196,0.0,172.772,,,,170.272,22817.157,,1531.339,1296.24,143.257,91.842,,6.579,0.0,,,,6.579,195.045,,,4068.345,195.045,1732.963,6979.538,6979.538,,,,5044.108,,,,,975.763,12023.646,13756.609,0.0,3198.401,205.514,2992.887,-16.693,8641.704,-25.1,11798.312,0.0,11798.312,25554.921,
12/31/2016,29299.201,1599.895,1599.895,0.0,1216.32,1216.32,0.0,350.017,,,,,218.984,1.0,16.14,12.305,206.679,3385.216,25707.078,53600.655,-27893.577,0.0,206.907,0.0,0.0,0.0,189.767,25913.985,,1726.357,1511.826,118.411,96.12,0.0,6.579,0.0,6.579,6.579,,0.0,294.355,0.0,0.0,5028.408,232.538,2027.291,6979.779,6947.454,32.325,32.325,,6310.55,0.0,0.0,0.0,0.0,1282.142,13290.329,15317.62,0.0,5626.155,205.77,5420.385,-23.682,8398.118,-19.01,13981.581,0.0,13981.581,29299.201,
03/31/2017,29211.974,1546.566,1546.566,0.0,1187.112,1187.112,0.0,314.194,,,,,346.204,,16.232,80.503,264.559,3394.076,25606.46,54173.329,-28566.869,0.0,211.438,,,,195.206,25817.898,,1796.74,1556.875,143.71,96.155,,6.579,0.0,,,,6.579,228.688,,,5023.626,221.052,2032.007,6980.008,6980.008,,,,6271.728,,,,,1248.102,13251.736,15283.743,0.0,5653.067,205.776,5447.291,-36.123,8329.951,-18.664,13928.231,0.0,13928.231,29211.974,
06/30/2017,29263.617,1649.443,1649.443,0.0,1114.454,1114.454,0.0,336.198,,,,,283.278,3.0,16.888,91.256,187.276,3383.373,25580.16,54857.519,-29277.359,0.0,300.084,0.0,,,280.196,25880.244,,1866.773,1615.17,155.458,96.145,,606.454,0.0,,,,606.454,249.027,,,5059.52,249.027,2722.254,6380.35,6380.35,,,,6259.298,,,,,1199.778,12639.648,15361.902,0.0,5691.609,205.777,5485.832,-28.763,8256.359,-17.49,13901.715,0.0,13901.715,29263.617,
09/30/2017,28805.305,846.138,846.138,0.0,1243.535,1243.535,0.0,344.016,,,,,330.274,1.0,17.406,126.881,200.393,2763.963,25724.589,55651.136,-29926.547,0.0,316.753,,,,298.347,26041.342,,1912.337,1635.711,180.277,96.349,,6.579,0.0,,,,6.579,261.108,,2.0,5107.477,258.281,2180.024,6380.427,6380.427,,,,6322.59,,,,,1213.113,12703.017,14883.041,0.0,5719.417,205.786,5513.631,-39.964,8259.971,-17.16,13922.264,0.0,13922.264,28805.305,
12/31/2017,29833.078,834.228,834.228,0.0,1597.494,1597.494,0.0,483.865,,,,,363.521,0.0,17.506,113.357,242.465,3279.108,25665.037,56516.5,-30851.463,0.0,888.933,0.0,0.0,0.0,871.427,26553.97,,2092.415,1847.131,148.874,96.41,0.0,356.235,0.0,6.644,6.644,,349.591,276.892,0.0,7.0,3518.214,226.463,2725.542,6030.836,6005.26,25.576,25.576,,4793.427,0.0,0.0,0.0,0.0,1268.213,10824.263,13549.805,0.0,5742.335,205.788,5536.547,-33.298,10593.533,-19.297,16283.273,0.0,16283.273,29833.078,
03/31/2018,30740.517,816.094,816.094,0.0,1702.1,1702.1,0.0,584.729,,,,,482.174,0.007,18.182,262.789,218.624,3585.097,26375.648,57937.219,-31561.571,0.0,779.772,0.0,,,761.583,27155.42,,2201.818,1915.651,179.646,106.521,,363.155,0.0,,,,363.155,271.785,,0.0,3689.578,187.657,2836.758,6071.604,6071.604,,,,4991.516,,,,,1301.938,11063.12,13899.878,0.0,5774.987,205.793,5569.194,-45.11,11125.051,-14.289,16840.639,0.0,16840.639,30740.517,
06/30/2018,32092.38,1008.215,1008.215,0.0,1907.99,1907.99,0.0,670.994,,,,,644.653,17.0,17.067,364.119,278.694,4231.852,27153.795,59460.529,-32306.734,0.0,706.733,,,,672.666,27860.528,,2656.982,2336.952,213.461,106.569,,1262.54,0.0,,,,1262.54,377.779,,0.0,3865.804,182.322,4297.301,5172.257,5172.257,,,,5170.428,,,,,1304.624,10342.685,14639.986,0.0,5797.439,205.796,5591.643,-42.189,11714.656,-17.512,17452.394,0.0,17452.394,32092.38,
09/30/2018,33637.736,1274.132,1274.132,0.0,2151.247,2151.247,0.0,766.964,,,,,624.749,0.005,16.88,320.938,302.242,4817.092,27947.741,60991.195,-33043.454,0.0,872.903,,,,856.018,28820.644,,2811.836,2435.773,249.234,126.829,,1262.874,0.0,,,,1262.874,350.437,,0.0,4199.921,217.819,4425.147,5171.949,5171.949,,,,5502.17,,,,,1302.249,10674.119,15099.266,0.0,5832.062,205.803,5626.259,-52.238,12778.104,-19.458,18538.47,0.0,18538.47,33637.736,
