Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2003,14.71579,2486.955645,2671.261625,2419.99031,10.909191,0.463135,7.139859,9.278813,0.734332,7.44335,9.686184,27.96,2420.57743,
06/30/2003,16.941748,2532.692855,2836.296542,2323.834414,9.911564,0.56946,9.850976,14.185979,0.835777,8.455934,10.9527,34.9,2800.605278,
09/30/2003,17.878378,2998.925183,3800.821394,2810.5509,4.958317,0.638192,11.415727,17.657413,1.114614,11.235097,14.51808,39.69,3800.833204,
12/31/2003,17.529661,3847.063458,3960.292531,3735.178704,4.526327,0.659978,10.808464,17.0076,1.099413,10.900552,14.162444,41.37,3918.74835,
03/31/2004,22.193548,4432.95756,5098.05661,3811.160475,5.608132,0.868902,14.314016,22.064096,1.364389,13.372294,17.342194,55.04,5105.541927,
06/30/2004,22.126436,5255.958344,5434.391743,5053.493553,5.461034,0.901748,13.939261,20.374489,1.348198,12.750049,16.568693,57.75,5305.295395,
09/30/2004,21.846442,7148.568379,9048.078493,5000.218893,1.858054,0.963125,13.887288,19.615965,2.132023,20.057808,26.944205,58.33,9166.418453,
12/31/2004,21.964788,9043.654589,9686.366365,8532.041901,1.91289,1.109365,13.916326,18.211484,2.064722,18.504405,25.577441,62.38,9588.982685,
03/31/2005,18.785478,9376.240989,9780.433416,8915.120018,1.723988,1.110405,14.088807,19.263869,1.808383,14.707624,20.284766,56.92,8933.410832,
06/30/2005,20.28125,9401.269183,9879.878941,8790.707003,1.94349,1.414343,15.639403,21.816895,1.869546,13.835594,18.769093,64.9,9769.312846,
09/30/2005,18.25,9604.11865,9928.759969,9328.028612,1.823417,1.398063,13.669111,18.248847,1.800965,12.154977,15.955553,62.05,9603.647499,
12/31/2005,17.231198,9517.506739,10035.194965,8619.720297,1.773487,1.38286,12.323111,15.886144,1.736218,10.707501,13.848724,61.86,9436.520687,
03/31/2006,18.746556,10081.522703,10474.053038,9430.324483,1.885555,1.505009,12.784765,16.487926,1.836076,11.203907,14.32636,68.05,10173.147886,
06/30/2006,19.428192,10615.79373,11303.217144,9947.991253,1.923116,1.591222,14.036124,18.087039,1.960103,12.081896,15.503975,73.05,11100.846282,
09/30/2006,19.707809,11470.519118,11955.718868,10618.167094,1.989434,1.670273,15.157551,19.872779,2.005293,12.0825,15.468873,78.24,11651.154777,
12/31/2006,,12286.783487,12961.22049,11530.744748,,,,,,,,86.58,,
