Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
12/31/2009,,261.2,235.755997,-13.7232420143027,-40.319,236.9185,,-2.81690140845071,,,-9.74119563552832,
03/31/2010,,142.749,149.612,-3.06490832099496,127.996,55.552,,94.6902654867257,,,4.80773945877029,
06/30/2010,,222.571,242.574005,-7.85210581602373,191.811,263.1365,,10.9375,,,8.98724676620045,
09/30/2010,,199.25,175.029999,4.93147461139896,77.543,199.76,,-13.477537437604,,,-12.1555839397742,
12/31/2010,,206.5,242.434006,-2.77346323620583,188.122,242.434,,11.7824773413897,,,17.4014556900726,
03/31/2011,,-162.571,-162.988998,0.197995739814749,-227.284,-162.855,,-13.2897603485839,,,-0.257117198024255,
06/30/2011,,149.375,243.132996,8.64810171446884,225.663,243.133,,53.0612244897959,,,62.7668592468619,
09/30/2011,,115.01,88.810997,-4.02205250361794,42.398,42.835,,-15.1515151515151,,,-22.7797608903574,
12/31/2011,,55.725,-79.625,-0.558507890961261,-515.537,-78.275,,,,,,
03/31/2012,,122.233,165.231,-1.30842824601367,176.628,165.231,,29.3532338308458,,,35.1770798393232,
06/30/2012,,166.6,221.945,-4.79705159705159,221.154,221.94,,30.03663003663,,,33.2202881152461,
09/30/2012,,143.836,188.038,-1.19204658706525,171.902,176.572,,24.2362525458248,,,30.7308323368281,
12/31/2012,,-105.245,38.888,5.78850258274355,81.444,38.883,,,,,,
03/31/2013,,190.364,279.868,-0.923697388009208,350.79,368.474,,44.6345256609642,,,47.0172931856864,
06/30/2013,,192.538,,,272.698,221.591,,,,,,
09/30/2013,,152.2,154.628,-0.518908009347779,135.648,145.992,,-1.30353817504656,,,1.59526938239159,
12/31/2013,,231.857,286.881,-1.76826689224914,300.78,295.605,,22.6993865030675,,,23.7318692124887,
03/31/2014,,210.889,238.649,-2.63479467258602,255.717,287.963,,15.020297699594,,,13.163322885499,
06/30/2014,,218.636,279.576,1.18745632424877,-279.26,441.567,,21.8637992831541,,,27.8728114308714,
09/30/2014,,161.333,187.088,0.0287814025660244,72.384,98.197,,12.9032258064516,,,15.9638759584214,
12/31/2014,,225.727,293.928,3.24823738230175,139.5,406.794,,27.1282633371169,,,30.2139309874317,
03/31/2015,,197.25,194.376,-5.32982944569702,36.281,-26.18,,0.267379679144385,,,-1.45703422053232,
06/30/2015,,222.9,245.797,0.757339055793999,915.039,1006.587,,5.66037735849056,,,10.2723194257515,
09/30/2015,,130.41,70.792,-4.23550165380375,27.282,116.46972,,-45.7547169811321,,,-45.7158193390077,
12/31/2015,,170.8,214.309,-0.406422910744899,228.55,210.233,,12.4567474048443,,,25.4736533957845,
03/31/2016,,154.727,103.388,-0.0264342222587803,21.885,-63.277,,-29.4354838709677,,,-33.1803757585942,
06/30/2016,,54.8,106.447,6.88935595834941,43.782,-16.6215,,174.074074074074,,,94.2463503649635,
09/30/2016,,92.988,122.454,-1.14692437343426,70.601,246.212905,,16.710875331565,,,31.6879597367402,
12/31/2016,,110.744,128.44,7.10930755333156,304.7,614.350375,,35.8381502890173,,,15.9791952611428,
03/31/2017,,147.778,136.143,-0.869945706529505,152.843,199.572,,13.3786848072562,,,-7.87329643113318,
06/30/2017,,233.0,255.08,-1.50822356710573,301.62,383.398,,9.58904109589041,,,9.47639484978541,
09/30/2017,,-1003.333,-1028.862,3.94471171106483,-1043.689,-958.261769,,-2.32796111537478,,,-2.54441944997325,
12/31/2017,,114.0,116.054,2.25586942875078,28.828,147.511183,,26.0504201680672,,,1.80175438596491,
03/31/2018,,251.333,214.359,-3.50138959235823,152.648,222.109,,-14.5833333333333,,,-14.7111600943768,
06/30/2018,,257.75,220.341,-8.05605629429987,318.996,262.605393,,-6.7702552719201,,,-14.513676042677,
09/30/2018,,196.0,,,,,,,,,,
12/31/2018,,270.5,,,,,,,,,,
