Date,Revenue,Sales & Services Revenue,Financing Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Cost of Financing Revenue,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/28/2011,558.045,466.709,57.713,33.623,-457.467,400.937,56.53,100.578,0.0,-98.527,98.527,,0.0,2.051,34.27,,22.079,,,-13.186,-43.163,36.321,2.405,38.726,0.0,0.0,0.0,38.726,-11.32,27.406,0.0,0.0,27.406,-3.8551,-31.2611,187.8381,0.147059,0.147059,-0.020524,198.75618,0.137255,0.137255,-0.020524,
05/31/2011,764.493,662.476,59.422,42.595,-623.029,566.102,56.927,141.464,0.0,-117.48,117.48,,0.0,23.984,1.816,,22.468,,,-2.417,-21.867,25.8,-0.953,24.847,0.0,0.0,0.0,24.847,-11.062,13.785,0.0,0.0,13.785,10.73,-3.055,188.31342,0.068627,0.068627,0.056979,199.2111,0.068627,0.068627,0.053292,
08/31/2011,820.193,711.754,66.374,42.065,-654.578,596.192,58.386,165.615,0.0,-123.055,123.055,,0.0,42.56,-18.481,,24.107,,,11.057,-16.683,24.079,-0.579,23.5,0.0,0.0,0.0,23.5,-2.77,20.73,0.0,0.0,20.73,20.73,0.0,188.3583,0.107843,0.107843,0.107843,199.05504,0.107843,0.107843,0.107843,
11/30/2011,952.654,834.185,72.009,46.46,-776.323,713.377,62.946,176.331,0.0,-140.992,140.992,,0.0,35.339,-23.565,,21.996,,,72.203,-70.634,11.774,13.697,25.471,0.0,0.0,0.0,25.471,4.807,30.278,0.0,0.0,30.278,30.32285,0.04485,188.41746,0.156863,0.156863,0.160934,199.3335,0.156863,0.156863,0.157087,
02/29/2012,724.856,624.433,68.215,32.208,-586.993,527.028,59.965,137.863,0.0,-117.929,117.929,,0.0,19.934,-13.481,,24.849,,,-19.541,8.173,6.453,1.524,7.977,0.0,0.0,0.0,7.977,6.991,14.968,0.0,0.0,14.968,14.968,0.0,189.71694,0.078431,0.078431,0.078431,218.08926,0.078431,0.078431,0.078431,
05/31/2012,930.155,808.088,88.595,33.472,-727.267,656.652,70.615,202.888,0.0,-134.556,134.556,,0.0,68.332,-16.229,,23.803,,,9.381,-16.955,52.103,402.321,454.424,0.0,0.0,0.0,454.424,-1.721,452.703,0.0,0.0,452.703,443.603,-9.1,190.16064,2.382353,2.382353,2.33278,222.37122,2.019608,2.019608,1.978685,
08/31/2012,1099.758,955.8,106.764,37.194,-866.09,784.649,81.441,233.668,0.0,-144.465,144.465,,0.0,89.203,-30.568,,22.659,,,-7.56,15.469,58.635,12.776,71.411,0.0,0.0,0.0,71.411,15.698,87.109,0.0,0.0,87.109,87.109,0.0,190.49622,0.45098,0.45098,0.45098,223.9716,0.392157,0.392157,0.392157,
11/30/2012,1350.184,1192.911,121.044,36.229,-1036.115,948.3,87.815,314.069,0.0,-169.115,169.115,,0.0,144.954,-40.031,,23.042,,,8.48,8.509,104.923,18.597,123.52,0.0,0.0,0.0,123.52,0.824,124.344,0.0,0.0,124.344,124.344,0.0,191.20818,0.637255,0.637255,0.637255,227.84454,0.54902,0.54902,0.54902,
02/28/2013,990.243,868.444,95.88,25.919,-791.809,712.031,79.778,198.434,0.0,-133.512,133.512,,0.0,64.922,-11.601,,26.031,,,-5.306,-9.124,53.321,3.637,56.958,0.0,0.0,0.0,56.958,0.534,57.492,0.0,0.0,57.492,26.75585,-30.73615,193.33896,0.294118,0.294118,0.138388,230.53734,0.254902,0.254902,0.121578,
05/31/2013,1426.881,1269.844,119.096,37.941,-1095.709,1005.785,89.924,331.172,0.0,-170.461,170.461,,0.0,160.711,1.578,,25.109,,,-17.966,-8.721,162.289,-19.491,142.798,0.0,0.0,0.0,142.798,-5.362,137.436,0.0,-6.073,131.363,78.01525,-53.34775,193.8102,0.696078,0.696078,0.402534,231.1881,0.598039,0.598039,0.367284,
08/31/2013,1602.767,1461.626,112.638,28.503,-1226.822,1137.676,89.146,375.945,0.0,-185.886,185.886,,0.0,190.059,-0.7,,22.23,,,-15.544,-5.986,189.359,-67.205,122.154,0.0,0.0,0.0,122.154,-1.492,120.662,0.0,0.0,120.662,116.66385,-3.99815,194.61498,0.607843,0.607843,0.59946,229.8417,0.529412,0.529412,0.512017,
11/30/2013,1915.203,1755.033,99.728,60.442,-1429.396,1346.688,82.708,485.807,0.0,-215.663,215.663,,0.0,270.144,6.828,,20.543,,,-7.069,-20.302,276.972,-93.956,183.016,0.0,0.0,0.0,183.016,-18.932,164.084,0.0,0.0,164.084,116.09525,-47.98875,195.36876,0.823529,0.823529,0.594236,230.18442,0.715686,0.715686,0.507207,
02/28/2014,1363.095,1231.385,76.952,54.758,-1063.24,990.753,72.487,299.855,0.0,-173.217,173.217,,0.0,126.638,-0.762,,12.691,,,-10.269,-1.66,125.876,-45.911,79.965,0.0,0.0,0.0,79.965,-1.848,78.117,0.0,-0.94,77.177,75.35115,-1.82585,205.9941,0.372549,0.372549,0.365793,232.1877,0.343137,0.343137,0.335274,
05/31/2014,1818.745,1634.785,111.016,72.944,-1417.413,1324.69,92.723,401.332,0.0,-211.423,211.423,,0.0,189.909,13.721,,10.287,,,-18.151,-5.857,203.63,-81.013,122.617,0.0,0.0,0.0,122.617,15.102,137.719,0.0,-4.911,132.808,150.969,18.161,206.04,0.656863,0.656863,0.732717,232.5702,0.598039,0.598039,0.676127,
08/31/2014,2014.034,1830.771,128.379,54.884,-1539.632,1438.397,101.235,474.402,0.0,-231.12,231.12,,0.0,243.282,19.053,,8.381,,,-32.839,5.405,262.335,-88.895,173.44,0.0,0.0,0.0,173.44,4.317,177.757,0.0,-2.233,175.524,180.24235,4.71835,206.40108,0.852941,0.852941,0.873263,232.79256,0.764706,0.764706,0.784975,
11/30/2014,2583.938,2328.189,138.034,117.715,-1945.505,1837.707,107.798,638.433,0.0,-276.224,276.224,,0.0,362.209,15.734,,5.192,,,-12.117,-8.809,377.943,-125.272,252.671,0.0,0.0,0.0,252.671,-7.348,245.323,0.0,-7.46,237.863,240.96285,3.09985,206.57652,1.151452,1.151452,1.166458,233.66976,1.017945,1.017945,1.031211,
02/28/2015,1644.139,1441.658,124.827,77.654,-1296.863,1187.563,109.3,347.276,0.0,-204.008,204.008,,0.0,143.268,33.375,,4.071,,,-31.385,-6.061,176.643,-59.726,116.917,0.0,0.0,0.0,116.917,-1.954,114.963,0.0,-1.275,113.688,114.0949,0.4069,206.9886,0.54902,0.54902,0.551214,234.92232,0.490196,0.490196,0.491928,
05/31/2015,2392.604,2115.812,169.885,106.907,-1862.061,1731.229,130.832,530.543,0.0,-259.226,259.226,,0.0,271.317,8.493,,3.818,,,-13.4,1.089,279.81,-95.226,184.584,0.0,0.0,0.0,184.584,-1.568,183.016,0.0,-2.005,181.011,180.5352,-0.4758,207.05082,0.872549,0.872549,0.871936,235.66182,0.77451,0.77451,0.772491,
08/31/2015,2491.698,2232.318,168.748,90.632,-1923.99,1794.679,129.311,567.708,0.0,-275.493,275.493,,0.0,292.215,28.443,,2.812,,,-25.894,-5.361,320.658,-95.621,225.037,0.0,0.0,0.0,225.037,-1.725,223.312,0.0,-2.404,220.908,224.327,3.419,210.56778,1.04902,1.04902,1.065343,235.15896,0.941176,0.941176,0.955716,
11/30/2015,2945.567,2677.157,157.067,111.343,-2257.784,2134.495,123.289,687.783,0.0,-308.567,308.567,0.0,0.0,379.216,53.289,,1.753,,0.0,-34.505,-20.537,432.505,-139.843,292.662,0.0,0.0,0.0,292.662,-11.059,281.603,0.0,-3.048,278.555,269.65,-8.905,212.56494,1.313725,1.313725,1.268554,235.96782,1.186275,1.186275,1.148536,
02/29/2016,1993.664,1786.481,123.956,83.227,-1577.309,1468.284,109.025,416.355,0.0,-237.516,237.516,,0.0,178.839,22.854,,1.157,,,-24.183,0.172,201.693,-56.241,145.452,0.0,0.0,0.0,145.452,-1.372,144.08,0.0,-1.509,142.571,128.47055,-14.10045,214.49784,0.666667,0.666667,0.598936,233.49432,0.617647,0.617647,0.557258,
05/31/2016,2745.815,2450.885,175.94,118.99,-2142.785,2010.933,131.852,603.03,0.0,-280.577,280.577,,0.0,322.453,5.386,,1.193,,,-11.239,4.66,327.839,-103.801,224.038,0.0,0.0,0.0,224.038,-5.569,218.469,0.0,-2.205,216.264,209.0516,-7.2124,217.87302,0.990196,0.990196,0.959511,234.51534,0.931373,0.931373,0.900618,
08/31/2016,2833.894,2496.969,191.444,145.481,-2220.409,2082.213,138.196,613.485,0.0,-289.291,289.291,,0.0,324.194,15.364,,0.973,,,6.998,-23.335,339.558,-106.427,233.131,0.0,0.0,0.0,233.131,2.711,235.842,0.0,-2.313,233.529,246.9892,13.4602,228.01998,1.019608,1.019608,1.083191,236.45436,0.990196,0.990196,1.047122,
11/30/2016,3376.626,3007.002,195.915,173.709,-2615.654,2471.089,144.565,760.972,0.0,-324.095,324.095,0.0,0.0,436.877,24.502,,1.3,,0.0,-26.781,0.979,461.379,-150.909,310.47,0.0,0.0,0.0,310.47,2.983,313.453,0.0,-3.135,310.318,311.61215,1.29415,235.51596,1.313725,1.313725,1.323104,241.59312,1.284314,1.284314,1.289671,
02/28/2017,2337.428,2018.694,148.043,170.691,-1884.488,1757.109,127.379,452.94,0.0,-264.713,264.713,,0.0,188.227,-138.584,,1.2,,0.0,-12.335,149.719,49.643,-19.969,29.674,0.0,0.0,0.0,29.674,8.406,38.08,0.0,-0.385,37.695,136.9331,99.2381,241.58904,0.156863,0.156863,0.566802,241.59108,0.156863,0.156863,0.566802,
05/31/2017,3261.892,2885.741,208.363,167.788,-2593.538,2428.902,164.636,668.354,0.0,-335.129,335.129,,0.0,333.225,-23.625,,1.3,,,6.349,15.976,309.6,-108.892,200.708,0.0,0.0,0.0,200.708,12.937,213.645,0.0,-2.063,211.582,221.722,10.14,241.6125,0.872549,0.872549,0.917676,241.61454,0.872549,0.872549,0.914517,
08/31/2017,3261.476,2885.195,215.056,161.225,-2551.056,2385.057,165.999,710.42,0.0,-335.327,335.327,,0.0,375.093,-6.708,,2.3,,,-6.852,11.26,368.385,-124.795,243.59,0.0,0.0,0.0,243.59,5.575,249.165,0.0,-2.446,246.719,250.489,3.77,242.0766,1.019608,1.019608,1.034751,242.07762,1.019608,1.019608,1.034751,
11/30/2017,3785.569,3410.612,198.647,176.31,-2976.551,2819.98,156.571,809.018,0.0,-366.568,366.568,0.0,0.0,442.45,19.533,,2.4,,0.0,-36.64,14.707,461.983,-164.201,297.782,0.0,0.0,0.0,297.782,11.808,309.59,0.0,-2.934,306.656,333.66649,27.01049,237.562,1.29,1.29,1.404545,237.564,1.29,1.29,1.403698,
02/28/2018,2980.791,2662.093,171.14,147.558,-2440.952,2289.507,151.445,539.839,0.0,-429.117,324.922,,104.195,110.722,158.706,,2.4,,,2.431,-163.537,269.428,-132.611,136.817,0.0,0.0,0.0,136.817,-0.602,136.215,0.0,-1.397,134.818,287.269803,152.451803,253.665,0.53,0.53,1.132477,254.448,0.53,0.53,1.129147,
05/31/2018,5459.061,5063.997,249.709,145.355,-4514.736,4320.801,193.935,944.325,0.0,-541.238,517.363,,23.875,403.087,-12.277,,3.0,,,-6.171,15.448,390.81,-75.961,314.849,0.0,0.0,0.0,314.849,-4.592,310.257,0.0,-2.656,307.601,317.142,9.541,325.259,0.95,0.95,0.975045,326.818,0.94,0.94,0.969194,
08/31/2018,5672.569,5285.742,236.268,150.559,-4546.771,4367.131,179.64,1125.798,0.0,-555.053,543.061,,11.992,570.745,-4.827,,3.1,,,11.855,-10.128,565.918,-98.298,467.62,0.0,0.0,0.0,467.62,-14.409,453.211,0.0,-3.738,449.473,523.117,73.644,327.214,1.37,1.37,1.5987,327.237,1.37,1.37,1.595048,
11/30/2018,6459.21,6065.765,228.288,165.157,-5105.069,4935.506,169.563,1354.141,0.0,-283.259,566.748,0.0,-283.489,1070.882,-34.354,,2.7,,0.0,6.662,24.992,1036.528,-238.301,798.227,0.0,0.0,0.0,798.227,-2.079,796.148,0.0,-6.874,789.274,611.396,-177.878,325.735,2.42,2.42,1.876974,325.755,2.42,2.42,1.873952,
02/28/2019,3868.082,3623.721,143.311,101.05,-3121.093,2996.754,124.339,746.989,0.0,-422.602,422.602,,0.0,324.387,-5.263,,3.0,,,-5.155,7.418,319.124,-79.7,239.424,0.0,0.0,0.0,239.424,0.486,239.91,0.0,-1.959,237.951,225.706,-12.245,321.339,0.74,0.74,0.702392,321.349,0.74,0.74,0.701895,
05/31/2019,5562.89,5195.599,204.216,163.075,-4448.252,4300.253,147.999,1114.638,0.0,-511.835,511.835,,0.0,602.803,-43.404,,2.867,,,-11.618,52.155,559.399,-140.53,418.869,0.0,0.0,0.0,418.869,2.603,421.472,0.0,-3.157,418.315,418.315,0.0,320.329,1.31,1.31,1.31,320.33,1.3,1.3,1.3,
08/31/2019,5857.058,5435.032,224.502,197.524,-4671.366,4521.562,149.804,1185.692,0.0,-537.335,537.335,,0.0,648.357,18.726,,5.6,,,-6.327,-17.999,667.083,-154.44,512.643,0.0,0.0,0.0,512.643,0.723,513.366,0.0,-4.52,508.846,498.892,-9.954,318.103,1.6,1.6,1.568335,318.104,1.59,1.59,1.558708,
11/30/2019,6971.531,6534.898,252.781,183.852,-5492.31,5314.284,178.026,1479.221,0.0,-584.527,584.527,0.0,0.0,894.694,-6.008,,6.1,,0.0,9.707,-9.799,888.686,-217.503,671.183,0.0,0.0,0.0,671.183,3.121,674.304,0.0,-6.559,667.745,667.666,-0.079,313.904,2.13,2.13,2.126975,313.906,2.13,2.13,2.126975,
02/29/2020,4505.337,4172.116,198.661,134.56,-3607.606,3456.262,151.344,897.731,0.0,-465.739,465.739,,0.0,431.992,-8.44,,5.934,,,-2.089,4.595,423.552,-32.329,391.223,0.0,0.0,0.0,391.223,7.229,398.452,0.0,-4.426,394.026,394.026,0.0,311.213,1.27,1.27,1.27,311.215,1.27,1.27,1.27,
05/31/2020,5287.373,4949.484,196.263,141.626,-4139.968,4029.613,110.355,1147.405,0.0,-490.642,490.642,,0.0,656.763,19.814,,5.743,,,36.024,-61.581,676.577,-160.479,516.098,0.0,0.0,0.0,516.098,1.308,517.406,0.0,-6.288,511.118,529.683,18.565,308.373,1.66,1.66,1.71767,308.373,1.65,1.65,1.710203,
08/31/2020,5502.154,,,,,,,1182.19280844,,,,,,668.25,,,,,,,,620.429,,481.7,,,,,,481.7,,,481.7,484.929,,,1.568,1.568,1.572,,1.568,1.568,1.572,
11/30/2020,6035.385,,,,,,,1316.25711465,,,,,,821.25,,,,,,,,783.5,,600.9,,,,,,600.9,,,600.9,600.2,,,1.974,1.974,1.931,,1.974,1.974,1.931,
