Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,1857.099976,44.799999,44.799999,0.0,289.5,289.5,,412.700012,161.399994,,265.700012,0.0,98.599998,,,,,,,845.599976,402.600006,,,0.0,,608.900024,513.099976,433.200012,79.899963,,95.800049,1011.500031,,336.600006,336.600006,,,,50.5,,,,,,199.800018,,,199.800018,586.900024,390.399994,,,,,249.699997,,,,,249.699997,640.099991,1227.000015,0.0,13.9,,,,643.799988,-27.700012,629.999975,0.1,630.099975,1857.09999,
09/30/2004,1909.6,32.2,32.2,0.0,330.0,330.0,,448.7,181.7,,282.7,0.0,93.7,,,,,,,904.6,399.2,,,0.0,,605.8,513.1,434.1,79.0,,92.7,1005.0,,327.9,327.9,,,,85.7,,,,,,214.6,,,214.6,628.2,383.4,,,,,253.9,,,,,253.9,637.3,1265.5,0.0,13.9,,,,653.5,-23.3,644.1,0.0,644.1,1909.6,
12/31/2004,2038.6,150.4,150.4,,351.5,351.5,,426.0,192.0,,258.9,-24.9,68.9,,,,,,,996.8,415.8,874.3,-458.5,,,626.0,515.4,437.0,78.4,,110.6,1041.8,,399.8,399.8,,,,42.3,36.3,6.0,6.0,,,229.9,,,229.9,672.0,407.4,397.7,9.7,9.7,,271.1,,,,,271.1,678.5,1350.5,,14.2,,,0.0,682.3,-8.5,688.0,0.1,688.1,2038.6,
03/31/2005,2043.5,112.800003,112.800003,0.0,333.899994,333.899994,,483.600006,219.800003,,297.0,-33.200001,79.300003,,,,,,,1009.599976,408.100006,,,0.0,,625.799988,514.599976,436.100006,78.499969,,111.200012,1033.899994,,409.899994,409.899994,,,,50.400002,,,,,,218.200005,,,218.200005,678.5,413.299988,,,,,269.600006,,,,,269.600006,682.899994,1361.399994,0.0,15.0,,,,683.799988,-16.700012,682.099976,0.0,682.099976,2043.499969,
06/30/2005,2002.800049,83.400002,83.400002,0.0,343.799988,343.799988,,477.299988,212.800003,,299.100006,-34.599998,75.099998,,,,,,,979.599976,404.5,,,0.0,,618.700012,512.099976,434.399994,77.699982,,106.600037,1023.200012,,383.700012,383.700012,,,,48.400002,,,,,,215.599998,,,215.599998,647.700012,412.100006,,,,,265.5,,,,,265.5,677.600006,1325.300018,0.0,15.1,,,,691.299988,-28.899963,677.500025,0.0,677.500025,2002.800043,
09/30/2005,2066.100098,85.0,85.0,0.0,351.399994,351.399994,,522.900024,,,,-33.5,82.599998,,,,,,,1041.900024,409.600006,,,0.0,,614.599976,511.899994,435.0,76.899994,,102.699982,1024.199982,,383.0,383.0,,,,81.800003,,,,,,234.199997,,,234.199997,699.0,405.399994,,,,,274.399994,,,,,274.399994,679.799988,1378.799988,0.0,15.2,,,,701.099976,-29.0,687.299975,0.0,687.299975,2066.099963,
12/31/2005,2094.0,166.5,166.5,0.0,366.0,366.0,,449.2,204.9,,279.3,-35.0,92.0,,,,,,,1073.7,399.4,847.0,-447.6,0.0,,620.9,510.1,434.2,75.9,,110.8,1020.3,,394.3,394.3,,,,61.0,57.5,3.5,3.5,,,249.4,,,249.4,704.7,406.2,399.0,7.2,7.2,,279.8,,,,,279.8,686.0,1390.7,0.0,15.4,,,,729.6,-41.7,703.3,0.0,703.3,2094.0,
03/31/2006,2036.1,128.8,128.8,0.0,342.0,342.0,,461.8,211.4,,292.7,-42.3,97.8,,,,,,,1030.4,362.4,,,0.0,,643.3,509.2,434.1,75.1,,134.1,1005.7,,377.5,377.5,,,,88.7,,,,,,217.2,,,217.2,683.4,379.9,,,,,279.8,,,,,279.8,659.7,1343.1,0.0,16.9,,,,710.9,-35.0,692.8,0.2,693.0,2036.1,
06/30/2006,2020.2,112.0,112.0,0.0,355.9,355.9,,456.8,208.0,,289.6,-81.6,86.1,,,,,,,1010.8,364.5,,,0.0,,644.9,509.7,435.2,74.5,,135.2,1009.4,,367.3,367.3,,,,75.0,,,,,,223.2,,,223.2,665.5,373.1,,,,,275.9,,,,,275.9,649.0,1314.5,0.0,17.8,,,,711.6,-23.9,705.5,0.2,705.7,2020.2,
09/30/2006,2116.5,105.599998,105.599998,0.0,406.100006,406.100006,,523.0,198.5,,275.0,49.5,83.900002,,,,,,,1118.599976,360.5,,,0.0,,637.400024,509.600006,435.899994,73.700012,,127.800018,997.900024,,425.399994,425.399994,,,,85.599998,,,,,,235.900032,,,235.900032,746.900024,373.0,,,,,276.799988,,,,,276.799988,649.799988,1396.700012,0.0,18.5,,,,726.5,-25.299988,719.700012,0.1,719.800012,2116.500024,
12/31/2006,2156.3,196.7,196.7,0.0,401.5,401.5,,484.9,228.7,,225.5,30.7,70.7,,,,,,,1153.8,371.4,857.7,-486.3,0.0,,631.1,512.0,437.8,74.2,,119.1,1002.5,,432.1,432.1,,,,56.6,52.9,3.7,3.7,,,262.3,,,262.3,751.0,359.9,348.6,11.3,11.3,,252.3,,,,,252.3,612.2,1363.2,0.0,20.8,,,,792.5,-20.2,793.1,0.0,793.1,2156.3,
03/31/2007,2088.0,117.2,117.2,0.0,394.1,394.1,,499.3,218.1,,329.4,-48.2,75.1,,,,,,,1085.7,372.1,,,0.0,,630.2,511.9,438.5,73.4,,118.3,1002.3,,391.4,391.4,,,,61.5,,,,,,200.8,,,200.8,653.7,370.4,,,,,272.5,,,,,272.5,642.9,1296.6,0.0,21.3,,,,785.3,-15.2,791.4,0.0,791.4,2088.0,
06/30/2007,2232.1,253.8,253.8,0.0,390.5,390.5,,510.6,223.7,,334.9,-48.0,77.2,,,,,,,1232.1,371.5,,,0.0,,628.5,512.3,439.7,72.6,,116.2,1000.0,,390.9,390.9,,,,90.5,,,,,,214.0,,,214.0,695.4,456.8,,,,,272.0,,,,,272.0,728.8,1424.2,0.0,21.8,,,,791.1,-5.0,807.9,0.0,807.9,2232.1,
09/30/2007,2351.5,240.100006,240.100006,0.0,465.799988,465.799988,,580.599976,228.899994,,306.200012,45.5,79.300003,,,,,,,1365.800049,361.5,,,0.0,,624.200012,513.0,441.299988,71.700012,,111.200012,985.700012,,463.5,463.5,,,,101.0,,,,,,234.900024,,,234.900024,799.400024,449.799988,,,,,269.100006,,,,,269.100006,718.899994,1518.300018,0.0,22.299999,,,,808.099976,2.800049,833.200024,0.0,833.200024,2351.500042,
12/31/2007,2427.3,281.2,281.2,,512.5,512.5,,550.4,451.5,,155.3,-56.4,89.8,,,,,,,1433.9,374.2,846.8,-472.6,,,619.2,512.9,441.9,71.0,,106.3,993.4,,505.0,505.0,,,,67.1,,,,,,284.2,,,284.2,856.3,439.5,,,,,240.1,,,,,240.1,679.6,1535.9,0.0,22.4,,,,854.9,14.1,891.4,,891.4,2427.3,
03/31/2008,2427.5,222.3,222.3,,476.0,476.0,,613.4,259.1,,391.4,-37.1,117.0,,,,,,,1428.7,378.3,,,,,620.5,514.5,444.2,70.3,,106.0,998.8,,498.9,498.9,,,,136.2,,,,,,239.0,,,239.0,874.1,419.1,,,,,236.7,,,,,236.7,655.8,1529.9,,22.9,,,,853.1,21.6,897.6,,897.6,2427.5,
06/30/2008,2367.8,187.5,187.5,,474.6,474.6,,572.5,262.7,,351.1,-41.3,124.3,,,,,,,1358.9,385.3,,,,,623.6,514.6,445.2,69.4,,109.0,1008.9,,460.7,460.7,,,,101.6,,,,,,254.1,,,254.1,816.4,415.7,,,,,225.0,,,,,225.0,640.7,1457.1,0.0,23.3,,,,851.2,36.1,910.6,0.1,910.7,2367.8,
09/30/2008,2337.0,171.5,171.5,,462.9,462.9,,595.2,255.8,,386.5,-47.1,109.0,,,,,,,1338.6,381.4,,,,,617.0,507.9,439.4,68.5,,109.1,998.4,,500.3,500.3,,,,106.5,,,,,,240.5,,,240.5,847.3,409.8,,,,,218.8,,,,,218.8,628.6,1475.9,0.0,23.2,,,,829.6,8.0,860.8,0.3,861.1,2337.0,
12/31/2008,1687.9,138.2,138.2,,418.1,418.1,,479.0,374.3,,145.5,-40.8,105.9,,,,,,,1141.2,349.2,770.0,-420.8,,,197.5,66.4,,,,131.1,546.7,,375.9,375.9,,,,48.8,44.6,4.2,4.2,,,250.6,,,250.6,675.3,400.3,213.172,187.128,187.128,,255.4,,,,,255.4,655.7,1331.0,0.0,22.7,,,0.0,399.3,-65.3,356.7,0.2,356.9,1687.9,
03/31/2009,1550.0,155.8,155.8,0.0,294.9,294.9,0.0,452.5,346.2,0.0,146.4,-40.1,98.6,,,22.8,,,63.7,1001.8,346.5,,,0.0,,201.7,65.9,,65.9,,113.0,548.2,,323.4,265.7,,,57.7,114.7,66.0,,,,48.7,144.1,,20.6,107.0,582.2,380.6,380.6,,,,246.3,,98.2,,,127.5,626.9,1209.1,0.0,22.9,8.3,14.6,,385.9,-68.1,340.7,0.2,340.9,1550.0,
06/30/2009,1469.5,178.8,178.8,0.0,284.7,284.7,0.0,377.5,264.9,0.0,146.5,-33.9,84.0,,,16.5,,,51.1,925.0,345.2,,,0.0,,199.3,65.2,,65.2,,117.6,544.5,,274.9,216.5,,,58.4,81.7,36.1,,,,45.6,129.7,,15.1,102.5,486.3,381.6,381.6,,,,229.4,,89.8,,,124.5,611.0,1097.3,0.0,22.7,8.3,14.4,,383.2,-34.1,371.8,0.4,372.2,1469.5,
09/30/2009,1517.6,187.6,187.6,0.0,313.6,313.6,0.0,393.8,249.5,0.0,174.8,-30.5,74.1,,,21.4,,,42.9,969.1,340.3,,,0.0,,208.2,64.4,,64.4,,122.4,548.5,,335.1,279.6,,,55.5,70.9,26.4,,,,44.5,136.5,,16.4,111.0,542.5,380.7,380.7,,,,225.0,,83.0,,,125.6,605.7,1148.2,0.0,22.9,8.3,14.6,,375.0,-28.8,369.1,0.3,369.4,1517.6,
12/31/2009,1488.7,256.2,256.2,0.0,315.0,315.0,0.0,336.7,242.0,0.0,124.0,-29.3,83.0,0.0,23.3,11.8,,,35.0,990.9,303.2,746.7,-443.5,0.0,,194.6,63.5,0.0,63.5,,119.3,497.8,,316.0,271.7,0.0,0.0,44.3,31.9,9.5,1.8,1.8,,20.6,131.4,0.0,0.0,117.0,479.3,377.6,373.4,4.2,4.2,,234.7,0.0,98.5,,,136.2,612.3,1091.6,0.0,24.4,8.3,16.1,0.0,413.3,-41.1,396.6,0.5,397.1,1488.7,
03/31/2010,1450.1,233.3,233.3,0.0,317.3,317.3,0.0,330.1,230.0,0.0,128.4,-28.3,87.6,,,13.3,,,64.7,968.3,288.3,,,0.0,,193.5,62.8,,62.8,,117.4,481.8,,329.8,268.7,,,61.1,43.9,19.4,,,,24.5,99.3,,15.7,77.4,473.0,372.4,372.4,,,,216.2,,88.7,,,111.8,588.6,1061.6,0.0,25.0,8.3,16.7,,420.7,-57.6,388.1,0.4,388.5,1450.1,
06/30/2010,1482.2,270.0,270.0,0.0,314.9,314.9,0.0,335.9,232.3,0.0,128.9,-25.3,95.9,,,12.6,,,64.9,1016.7,277.0,,,0.0,,188.5,61.4,,61.4,,114.5,465.5,,374.3,305.7,,,68.6,47.2,24.5,,,,22.7,101.3,,12.5,80.0,522.8,367.7,367.7,,,,204.4,,81.2,,,110.7,572.1,1094.9,0.0,25.8,8.3,17.5,,432.2,-71.2,386.8,0.5,387.3,1482.2,
09/30/2010,1617.4,215.9,215.9,0.0,411.4,411.4,0.0,454.3,295.9,0.0,182.9,-24.5,90.7,,,6.8,,,59.9,1172.3,274.3,,,0.0,,170.8,60.6,,60.6,,103.4,445.1,,488.7,415.2,,,73.5,27.5,7.5,,,,20.0,120.7,,13.4,97.6,636.9,363.5,363.5,,,,207.4,,79.7,,,114.3,570.9,1207.8,0.0,26.4,8.3,18.1,,441.4,-58.5,409.3,0.3,409.6,1617.4,
12/31/2010,1658.3,261.9,261.9,0.0,425.9,425.9,0.0,447.4,324.4,0.0,144.0,-21.0,79.0,0.0,23.7,5.2,,,28.4,1214.2,270.4,722.6,-452.2,0.0,,173.7,60.0,0.0,60.0,,108.5,444.1,,475.5,414.5,0.0,0.0,61.0,36.2,13.7,,,,22.5,151.8,0.0,11.6,130.3,663.5,355.3,355.0,0.3,0.3,,191.3,0.0,77.8,,,101.9,546.6,1210.1,0.0,31.0,8.4,22.6,0.0,475.4,-59.0,447.4,0.8,448.2,1658.3,
03/31/2011,1727.2,249.8,249.8,0.0,465.7,465.7,0.0,485.2,504.7,0.0,0.0,-19.5,82.7,,23.7,5.0,,,40.7,1283.4,268.2,,,0.0,,175.6,59.6,,59.6,,111.0,443.8,,466.9,422.8,,,44.1,41.0,21.0,,,,20.0,154.0,,10.8,140.2,661.9,354.0,354.0,,,,194.6,,71.2,,7.5,105.1,548.6,1210.5,0.0,31.8,8.4,23.4,,533.8,-49.7,515.9,0.8,516.7,1727.2,
06/30/2011,1754.4,301.5,301.5,0.0,437.6,437.6,0.0,491.2,382.7,0.0,128.2,-19.7,81.1,,23.7,3.7,,,37.8,1311.4,270.9,,,0.0,,172.1,59.1,,59.1,,109.3,443.0,,456.1,414.0,,,42.1,97.3,23.5,,,,73.8,166.1,,6.2,138.6,719.5,300.8,300.8,,,,192.9,,67.3,,7.7,111.7,493.7,1213.2,0.0,32.5,8.4,24.1,,548.5,-40.5,540.5,0.7,541.2,1754.4,
09/30/2011,1757.5,217.6,217.6,0.0,483.1,483.1,0.0,540.7,403.9,0.0,160.1,-23.3,89.6,,31.4,2.3,,,38.7,1331.0,257.0,,,0.0,,169.5,58.5,,58.5,,108.7,426.5,,523.5,474.8,,,48.7,148.4,23.5,,,,124.9,170.7,,,157.0,842.6,188.4,188.4,,,,178.7,,56.2,,3.4,119.1,367.1,1209.7,0.0,33.2,8.4,24.8,,569.8,-55.9,547.1,0.7,547.8,1757.5,
12/31/2011,1808.7,153.7,153.7,0.0,96.7,96.7,0.0,161.3,13.1,0.0,0.0,148.2,964.4,0.0,31.4,,,158.7,14.2,1376.1,107.2,213.2,-106.0,0.0,,325.4,57.9,0.0,57.9,,48.9,432.6,,113.3,94.2,0.0,0.0,19.1,73.7,67.0,,,,6.7,704.2,0.0,0.4,41.7,891.2,74.5,71.4,3.1,3.1,,266.0,0.0,29.3,,20.0,57.6,340.5,1231.7,0.0,31.1,8.4,22.7,0.0,619.7,-74.6,576.2,0.8,577.0,1808.7,
03/31/2012,1749.8,314.9,314.9,0.0,445.4,445.4,0.0,477.9,201.7,0.0,167.6,108.6,103.2,,10.0,3.7,,,57.1,1341.4,253.3,,,0.0,,155.1,57.3,,57.3,,94.1,408.4,,455.7,412.0,,,43.7,274.9,45.0,,,,229.9,139.9,,0.3,131.5,870.5,63.5,63.5,,,,205.1,,75.7,,17.1,112.0,268.6,1139.1,0.0,31.6,8.4,23.2,,640.4,-62.1,609.9,0.8,610.7,1749.8,
06/30/2012,1704.8,303.2,303.2,0.0,416.8,416.8,0.0,474.8,192.4,0.0,160.3,122.1,79.3,,10.0,4.0,,,46.543,1274.1,274.7,,,0.0,,156.0,56.8,,56.8,,95.2,430.7,,439.7,396.6,,,43.1,99.7,62.7,,,,37.0,150.9,,,140.622,690.3,207.8,207.8,,,,190.0,,72.2,,3.6,114.2,397.8,1088.1,0.0,32.7,8.4,24.3,,657.6,-74.4,615.9,0.8,616.7,1704.8,
09/30/2012,822.0,155.7,155.7,0.0,107.7,107.7,0.0,205.4,16.4,0.0,0.0,189.0,40.3,,1.5,,,,14.9,509.1,193.5,,,0.0,,119.4,79.4,7.5,71.9,,40.0,312.9,,152.4,134.4,,,18.0,49.0,42.0,,,,7.0,42.4,,,39.956,243.8,158.4,158.4,,,,94.1,,24.5,,24.0,45.6,252.5,496.3,0.0,33.3,8.4,24.9,,321.3,-28.9,325.7,0.0,325.7,822.0,
12/31/2012,776.306,139.855,139.855,0.0,121.147,121.147,0.0,169.44,17.311,0.0,0.0,152.129,56.4,0.0,,,,,41.065,486.842,182.985,294.463,-111.478,0.0,,106.479,69.752,6.399,63.353,,36.727,289.464,,153.845,127.469,2.088,0.0,24.288,42.249,35.288,0.5,0.5,,6.461,31.075,0.0,0.0,30.615,227.169,135.448,124.248,11.2,11.2,,132.358,0.0,15.801,,27.313,89.244,267.806,494.975,0.0,32.965,8.353,24.612,0.0,270.227,-21.861,281.331,0.0,281.331,776.306,
03/31/2013,713.728,96.87,96.87,0.0,90.24,90.24,0.0,162.234,14.685,0.0,0.0,147.549,57.518,,,,,,46.709,406.862,184.062,,,0.0,,122.804,68.711,6.399,62.312,,54.093,306.866,,104.166,90.576,,,13.59,49.719,42.754,,,,6.965,27.366,,,27.139,181.251,123.839,123.839,,,,128.145,,23.735,,24.632,79.778,251.984,433.235,0.0,28.373,8.338,20.035,,315.77,-63.65,280.493,0.0,280.493,713.728,
06/30/2013,698.117,85.058,85.058,0.0,81.271,81.271,0.0,167.47,22.154,0.0,0.0,145.316,58.841,0.7,,,,,44.75,392.64,185.626,,,0.0,,119.851,65.666,,65.666,,53.485,305.477,,108.712,90.334,,,18.378,34.233,27.264,,,,6.969,30.51,,,30.51,173.455,129.687,129.687,,,,126.949,,14.573,,22.961,89.415,256.636,430.091,0.0,12.222,8.037,4.185,,275.662,-19.858,268.026,0.0,268.026,698.117,
09/30/2013,778.089,79.353,79.353,0.0,107.63,107.63,0.0,207.349,21.048,0.0,0.0,186.301,60.623,0.565,,,,,46.004,454.955,193.864,,,0.0,,129.27,64.59,3.973,60.617,,64.115,323.134,,164.388,141.919,,,22.469,45.662,37.812,,,,7.85,40.418,,,40.418,250.468,129.123,129.123,,,,122.777,,15.466,,23.074,84.237,251.9,502.368,0.0,8.305,7.938,0.367,,327.746,-60.33,275.721,0.0,275.721,778.089,
12/31/2013,809.956,95.39,95.39,0.0,120.789,120.789,0.0,184.445,24.71,0.0,0.0,159.735,60.666,0.809,,,,,46.003,461.29,219.256,342.688,-123.432,0.0,,129.41,59.685,0.0,59.685,,68.916,348.666,,170.923,133.016,8.877,0.0,29.03,31.319,23.46,1.43,1.43,,6.429,35.877,0.0,0.0,35.877,238.119,152.431,140.794,11.637,11.637,,121.626,0.0,7.648,,24.786,89.192,274.057,512.176,0.0,8.812,7.871,0.941,0.0,301.227,-12.259,297.78,0.0,297.78,809.956,
03/31/2014,780.0,70.07,70.07,0.0,74.788,74.788,0.0,193.913,29.521,0.0,0.0,164.392,64.466,0.491,,,,,53.517,403.237,245.858,,,0.0,,130.905,58.92,,58.92,,71.494,376.763,,113.993,103.642,,,10.351,55.232,47.364,,,,7.868,32.836,,,32.79,202.061,168.069,168.069,,,,120.327,,7.409,,22.918,90.0,288.396,490.457,0.0,7.799,7.799,,,294.183,-12.439,289.543,0.0,289.543,780.0,
06/30/2014,788.793,60.907,60.907,0.0,85.001,85.001,0.0,188.148,24.377,0.0,0.0,163.771,72.286,,,,,,59.546,406.342,254.362,,,0.0,,128.089,57.929,,57.929,,70.16,382.451,,114.156,99.319,,,14.837,82.401,74.524,,,,7.877,37.868,,,37.868,234.425,147.257,147.257,,,,132.324,,7.355,,23.026,101.943,279.581,514.006,0.0,7.627,7.626828,0.000172,,279.922,-12.762,274.787,0.0,274.787,788.793,
09/30/2014,829.16,50.598,50.598,0.0,97.639,97.639,0.0,220.607,25.749,0.0,0.0,194.858,81.599,,,,,,70.113,450.443,252.039,,,0.0,,126.678,57.017,,57.017,,69.661,378.717,,168.479,149.343,,,19.136,77.691,69.805,,,,7.886,41.325,,,41.325,287.495,138.958,138.958,,,,133.465,,7.312,,23.304,102.849,272.423,559.918,0.0,7.395,7.395,,0.0,274.297,-12.45,269.242,0.0,269.242,829.16,
12/31/2014,770.52,61.135,61.135,0.0,123.466,123.466,0.0,190.382,29.576,0.0,0.0,160.806,72.164,0.142,1.319,34.372,,,70.514,447.147,159.644,282.303,-122.659,0.0,,163.729,67.074,6.253,60.821,,62.141,323.373,,171.149,133.668,4.015,0.0,33.466,56.467,55.0,1.467,1.467,,0.0,27.065,0.0,0.291,26.944,254.681,191.431,181.26,10.171,10.171,,112.934,0.0,10.616,,,102.027,304.365,559.046,0.0,7.235,7.235506,-0.000506,0.0,224.428,-20.189,211.474,0.0,211.474,770.52,
03/31/2015,653.637,29.312,29.312,0.0,92.007,92.007,0.0,187.096,26.306,0.0,0.0,160.79,29.037,,1.319,29.222,,,27.084,337.452,156.551,,,0.0,,159.634,65.99,6.253,59.737,,64.422,316.185,,131.269,101.011,,,30.258,23.988,22.512,,,,1.476,29.96,,,28.718,185.217,164.935,164.935,,,,100.535,,10.498,,,90.037,265.47,450.687,0.0,7.148,7.147461,0.000539,0.0,216.927,-21.125,202.95,0.0,202.95,653.637,
06/30/2015,651.399,19.323,19.323,0.0,88.295,88.295,0.0,203.167,25.235,0.0,0.0,177.932,48.819,,,11.775,,,21.588,359.604,154.02,,,0.0,,137.775,65.039,6.253,58.786,,60.961,291.795,,145.73,116.246,,,29.484,12.825,11.34,,,,1.485,34.248,,,33.297,192.803,166.239,166.239,,,,100.263,,9.831,,0.0,90.432,266.502,459.305,0.0,6.98,6.979739,0.000261,0.0,206.4,-21.286,192.094,0.0,192.094,651.399,
09/30/2015,702.717,11.847,11.847,0.0,118.097,118.097,0.0,234.214,20.565,0.0,0.0,213.649,47.135,,,15.984,,,23.747,411.293,151.767,,,0.0,,139.657,63.903,6.253,57.65,,59.77,291.424,,195.376,161.04,,,34.336,15.353,13.858,,,,1.495,45.27,,,43.466,255.999,158.65,158.65,,,,103.324,,9.711,,0.0,93.613,261.974,517.973,0.0,6.849,6.84899,1e-05,0.0,200.853,-22.958,184.744,0.0,184.744,702.717,
12/31/2015,655.408,52.499,52.499,0.0,111.02,111.02,0.0,165.016,16.652,0.0,0.0,148.364,32.899,0.002,17.497,42.013,,,15.012,361.434,132.539,262.661,-130.122,0.0,,161.435,63.096,6.253,56.843,,56.324,293.974,,153.765,100.3,1.935,,51.53,9.869,8.365,1.504,1.504,,0.0,28.112,0.0,0.409,27.125,191.746,160.113,151.447,8.666,8.666,,102.411,0.0,10.046,,0.0,91.956,262.524,454.27,0.0,6.837,6.837173,-0.000173,0.0,217.745,-23.444,201.138,0.0,201.138,655.408,
03/31/2016,606.514,35.718,35.718,0.0,73.851,73.851,0.0,164.334,16.305,0.0,0.0,148.029,41.863,,17.593,33.588,,,21.929,315.766,132.345,,,0.0,,158.403,62.111,6.253,55.858,,62.704,290.748,,109.741,90.247,,,19.494,5.683,4.17,,,,1.513,25.373,,,23.523,140.797,157.468,157.468,,,,106.23,,13.088,,,93.142,263.698,404.495,0.0,7.591,6.879,0.712,0.0,218.743,-24.315,202.019,0.0,202.019,606.514,
06/30/2016,609.523,34.257,34.257,0.0,77.173,77.173,0.0,167.589,18.533,0.0,0.0,149.056,41.945,,15.57,29.997,,,18.877,320.964,132.29,,,0.0,,156.269,61.287,6.253,55.034,,64.985,288.559,,126.608,100.878,,,25.73,7.681,6.158,,,,1.523,27.395,,,24.609,161.684,143.471,143.471,,,,105.396,,12.747,,,92.649,248.867,410.551,0.0,6.813,6.813,0.0,0.0,217.728,-25.569,198.972,0.0,198.972,609.523,
09/30/2016,664.11,44.266,44.266,0.0,97.613,97.613,0.0,201.309,12.951,0.0,0.0,188.358,41.061,,5.005,23.812,,,28.336,384.249,124.626,,,0.0,,155.235,60.124,6.253,53.871,,71.299,279.861,,192.164,157.253,,,34.911,6.782,5.25,,,,1.532,30.56,,,28.746,229.506,130.524,130.524,,,,107.772,,12.361,,,95.411,238.296,467.802,0.0,6.776,6.776,0.0,0.0,214.666,-25.134,196.308,0.0,196.308,664.11,
12/31/2016,668.021,69.308,69.308,0.0,13.389,13.389,0.0,28.927,13.137,0.0,0.0,15.79,270.108,,2.016,10.876,,55.757,15.677,381.732,115.106,195.552,-80.446,0.0,0.0,171.183,45.678,0.0,45.678,31.054,25.158,286.289,,26.042,6.995,,,19.047,1.744,0.0,,,,1.744,194.042,0.0,,13.797,221.828,94.295,94.295,,,,131.605,0.0,14.271,13.578,0.0,47.999,225.9,447.728,0.0,6.779,6.779,0.0,0.0,239.441,-25.927,220.293,0.0,220.293,668.021,
03/31/2017,620.291,56.426,56.426,0.0,79.718,79.718,0.0,158.982,13.155,0.0,0.0,145.827,35.769,,1.824,26.333,,,24.887,330.895,132.158,,,0.0,,157.238,58.279,6.253,52.026,35.906,36.72,289.396,,107.835,87.119,,,20.716,32.735,30.978,,,,1.757,26.634,,,26.042,167.204,125.313,125.313,,,,103.248,,13.783,,,89.465,228.561,395.765,0.0,6.834,6.834,0.0,0.0,242.379,-24.687,224.526,0.0,224.526,620.291,
06/30/2017,621.26,60.209,60.209,0.0,85.025,85.025,0.0,163.759,12.653,0.0,0.0,151.106,34.966,,,,,,,343.959,132.126,,,0.0,,145.175,57.315,6.253,51.062,27.254,60.606,277.301,,104.794,104.794,,,,23.488,,,,,,57.767,,,57.767,186.049,99.918,,,,,104.333,,,,,104.333,,,0.0,6.836,,,0.0,248.239,,255.075,0.0,255.075,,
09/30/2017,384.949,93.938,93.938,0.0,9.07,9.07,0.0,30.58,14.695,0.0,0.0,15.885,30.66,,1.373,7.145,,,29.287,164.248,116.336,,,0.0,,104.365,44.036,,44.036,27.281,25.903,220.701,,27.536,8.466,3.442,,15.628,1.168,0.0,,,,1.168,14.519,,,14.519,43.223,57.573,57.573,,,,77.09,,12.924,13.571,,50.595,134.663,177.886,0.0,9.065,6.846,2.219,0.0,207.447,-9.449,207.063,0.0,207.063,384.949,
12/31/2017,389.552,101.6,101.6,0.0,17.468,17.468,0.0,30.015,13.416,0.0,0.0,16.599,27.905,,0.0,5.962,,0.0,27.905,176.988,120.068,207.721,-87.653,0.0,0.0,92.496,43.554,0.0,43.554,16.335,26.645,212.564,,26.704,7.575,,,19.129,16.125,14.088,0.912,0.912,,1.125,11.147,0.0,,11.147,53.976,42.021,41.571,0.45,0.45,,74.107,0.0,11.827,12.939,0.0,49.341,116.128,170.104,0.0,11.299,6.852,4.447,0.0,216.49,-8.341,219.448,0.0,219.448,389.552,
03/31/2018,374.176,83.403,83.403,0.0,14.004,14.004,0.0,30.115,12.371,0.0,0.0,17.744,34.767,,0.0,4.465,,,34.767,162.289,119.811,,,0.0,,92.076,42.87,,42.87,18.679,26.062,211.887,,14.421,8.174,,,6.247,16.081,15.0,,,,1.081,10.337,,,10.337,40.839,34.687,34.687,,,,73.768,,11.293,12.939,,49.536,108.455,149.294,0.0,11.476,6.939,4.537,0.0,226.513,-13.107,224.882,0.0,224.882,374.176,
