Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1595.406,18.382,18.382,0.0,81.942,81.942,,9.168,,,,,26.844,,,,,,136.336,1439.641,2156.449,-716.808,0.0,,19.429,0.0,0.0,0.0,,19.429,1459.07,,78.723,78.723,,,,0.0,,,,,,98.439,,,,98.439,177.162,620.561,620.556,0.005,0.005,,231.343,,,,,,231.343,851.904,1029.066,,708.681,,,0.0,-89.597,-52.744,566.34,0.0,566.34,1595.406,
03/31/2005,1617.154,18.979,18.979,,63.725,63.725,,7.691,,,,,44.423,,,,,,134.818,1458.828,2203.416,-744.588,,,23.508,,0.0,,,23.508,1482.336,,62.323,62.323,,,,0.0,0.0,0.0,0.0,,,143.257,,,,143.257,205.58,609.629,609.627,0.002,0.002,,257.85,,,,,,257.85,867.479,1073.059,,713.605,,,0.0,-69.224,-100.286,544.095,,544.095,1617.154,
06/30/2005,1802.678,4.941,4.941,,64.862,64.862,,15.903,,,,,36.89,,,,,,122.596,1655.662,2429.869,-774.207,,,24.42,,0.0,,,24.42,1680.082,,68.224,68.224,,,,0.0,0.0,0.0,0.0,,,132.133,,,,132.133,200.357,612.499,612.499,0.0,0.0,,307.206,,,,,,307.206,919.705,1120.062,,826.35,,,-2.416,-49.196,-92.122,682.616,,682.616,1802.678,
09/30/2005,1970.424,1.388,1.388,,99.953,99.953,,14.243,,,,14.243,97.1,,,,,,212.684,1732.84,2532.733,-799.893,,,24.9,,0.0,,,24.9,1757.74,,101.317,101.317,,,,0.0,0.0,0.0,0.0,,,297.285,,,,297.285,398.602,626.673,626.673,0.0,0.0,,377.493,,,,,,377.493,1004.166,1402.768,,832.444,,,-1.482,-26.258,-237.048,567.656,,567.656,1970.424,
12/31/2005,2018.985,4.75,4.75,0.0,128.532,128.532,,12.593,,,,,62.102,,,,,,207.977,1780.426,2613.3,-832.874,0.0,,30.582,0.0,0.0,0.0,,30.582,1811.008,,119.907,119.907,,,,0.0,0.0,0.0,0.0,,,201.853,,,,201.853,321.76,616.148,616.148,0.0,0.0,,384.154,,,,,,384.154,1000.302,1322.062,0.0,846.818,,,-0.081,13.8,-163.614,696.923,0.0,696.923,2018.985,
03/31/2006,2034.953,1.349,1.349,,92.508,92.508,,14.255,,,,14.255,37.169,,,,,,145.281,1845.302,2712.195,-866.893,,,44.37,,0.0,,,44.37,1889.672,,97.829,97.829,,,,0.0,0.0,0.0,0.0,,,110.555,,,,110.555,208.384,593.125,593.125,0.0,0.0,,418.801,,,,,,418.801,1011.926,1220.31,,860.844,,,,66.573,-112.774,814.643,,814.643,2034.953,
06/30/2006,2871.786,6.788,6.788,,100.52,100.52,,14.68,,,,14.68,180.857,,,,,,302.845,2475.768,3378.962,-903.194,,,93.173,,0.0,,12.268,80.905,2568.941,,143.346,143.346,,,,0.0,0.0,0.0,0.0,,,134.765,,,,134.765,278.111,894.702,894.702,0.0,0.0,,612.154,,,,,,612.154,1506.856,1784.967,,1062.224,,,-21.129,115.494,-69.77,1086.819,,1086.819,2871.786,
09/30/2006,3051.25,2.251,2.251,,121.362,121.362,,15.493,,,,,172.48,,,,,,311.586,2590.337,3536.616,-946.279,,,149.327,,0.0,,12.523,136.804,2739.664,,150.996,150.996,,,,0.0,0.0,0.0,0.0,,,65.012,,,,65.012,216.008,981.394,981.394,0.0,0.0,,629.719,,,,,,629.719,1611.113,1827.121,,1070.148,,,,164.054,-10.073,1224.129,,1224.129,3051.25,
12/31/2006,3187.674,2.382,2.382,0.0,125.421,125.421,,10.069,0.0,0.0,0.0,,251.053,,,,,,388.925,2655.231,3439.159,-783.928,0.0,,143.518,0.0,0.0,0.0,13.618,129.9,2798.749,,171.914,171.914,,,,0.0,0.0,0.0,0.0,,,79.771,,,,79.771,251.685,1048.782,1048.782,0.0,0.0,,631.046,,,,,,631.046,1679.828,1931.513,0.0,1059.327,,,0.0,160.313,36.521,1256.161,0.0,1256.161,3187.674,
03/31/2007,3280.884,167.855,167.855,0.0,134.132,134.132,,12.819,0.0,0.0,0.0,12.819,30.443,,,,,,345.249,2840.971,3884.426,-1043.455,0.0,,94.664,,0.0,,14.761,79.903,2935.635,,122.028,122.028,,,,0.0,0.0,0.0,0.0,,,62.916,,,,62.916,184.944,1134.374,1134.374,0.0,0.0,,662.652,,,,,,662.652,1797.026,1981.97,0.0,1094.49,,,0.0,229.267,-24.843,1298.914,0.0,1298.914,3280.884,
06/30/2007,3675.676,16.594,16.594,0.0,144.973,144.973,,10.238,,,,10.238,65.285,,,,,,237.09,3249.595,4159.445,-909.85,0.0,,188.991,0.0,0.0,0.0,109.992,78.999,3438.586,,189.548,189.548,,,,0.0,0.0,0.0,0.0,,,60.767,,,,60.767,250.315,1043.467,1043.467,0.0,0.0,,733.785,,,,,,733.785,1777.252,2027.567,0.0,1384.21,,,-36.361,289.021,11.239,1648.109,0.0,1648.109,3675.676,
09/30/2007,3848.426,0.187,0.187,0.0,146.618,146.618,,12.102,0.0,0.0,0.0,12.102,72.153,,,,,,231.06,3420.703,4385.435,-964.732,0.0,,196.663,,0.0,,,196.663,3617.366,,182.483,182.483,,,,0.0,0.0,0.0,0.0,,,61.484,,,,61.484,243.967,1113.062,1113.062,0.0,0.0,,782.585,,,,,,782.585,1895.647,2139.614,0.0,1393.931,,,-5.334,343.473,-23.258,1708.812,0.0,1708.812,3848.426,
12/31/2007,4016.508,4.018,4.018,0.0,166.484,166.484,,11.387,0.0,0.0,0.0,11.387,79.925,,,,,,261.814,3564.934,4548.379,-983.445,0.0,,189.76,0.0,0.0,0.0,,189.76,3754.694,,212.514,212.514,,,,0.0,0.0,0.0,0.0,,,92.919,,,,92.919,305.433,1150.658,1150.658,0.0,0.0,,832.395,,,,,,832.395,1983.053,2288.486,0.0,1388.381,,,-5.334,371.8,-26.825,1728.022,0.0,1728.022,4016.508,
03/31/2008,4487.695,0.09,0.09,0.0,195.013,195.013,,9.381,0.0,0.0,0.0,9.381,68.549,,,,,,273.033,4026.16,5048.013,-1021.853,0.0,,188.502,,0.0,,114.766,73.736,4214.662,,234.008,234.008,,,,0.0,0.0,0.0,0.0,,,268.048,,,,268.048,502.056,1439.757,1439.757,0.0,0.0,,901.884,,,,,,901.884,2341.641,2843.697,0.0,1393.602,,,-5.334,366.263,-110.533,1643.998,0.0,1643.998,4487.695,
06/30/2008,4879.656,0.073,0.073,0.0,253.512,253.512,,40.371,0.0,0.0,0.0,,144.155,,,,,,438.111,4233.711,5326.253,-1092.542,0.0,,207.834,0.0,0.0,0.0,127.812,80.022,4441.545,,273.083,273.083,,,,0.0,,,,,,599.293,,,,599.293,872.376,1303.356,,,,,980.069,,,,,,980.069,2283.425,3155.801,0.0,1683.129,,,-5.334,325.488,-279.428,1723.855,0.0,1723.855,4879.656,
09/30/2008,5271.194,0.265,0.265,0.0,246.682,246.682,,15.869,0.0,0.0,0.0,,52.54,,,,,,315.356,4740.218,5909.312,-1169.094,0.0,,215.62,,0.0,,140.394,75.226,4955.838,,301.992,301.992,,,,0.0,0.0,0.0,0.0,,,120.496,,,,120.496,422.488,1647.459,1647.459,0.0,0.0,,947.294,,,,,,947.294,2594.753,3017.241,0.0,1689.227,,,-8.557,604.604,-31.321,2253.953,0.0,2253.953,5271.194,
12/31/2008,5551.879,0.753,0.753,0.0,162.201,162.201,,19.927,,,,,221.43,,,,,,404.311,4928.274,6171.642,-1243.368,0.0,,219.294,0.0,0.0,0.0,147.126,72.168,5147.568,,250.64,250.64,,,,,0.0,0.0,0.0,,,102.874,,,,102.874,353.514,1790.668,1790.668,0.0,0.0,,956.355,,,,,,956.355,2747.023,3100.537,0.0,1696.824,,,-8.557,685.568,77.507,2451.342,0.0,2451.342,5551.879,
03/31/2009,5715.258,0.756,0.756,0.0,110.372,110.372,0.0,22.052,,,,,279.383,1.461,,,,0.0,412.563,5084.847,6411.766,-1326.919,0.0,,217.848,,,,152.132,64.255,5302.695,,265.177,197.457,,28.258,39.462,0.0,0.0,0.0,0.0,,,48.793,,0.364,798.04,2.313,313.97,1904.77,1904.77,0.0,0.0,,987.947,,,,,103.482,86.061,2892.717,3206.687,0.0,1707.363,1.565,1705.798,-8.557,718.41,91.355,2508.571,0.0,2508.571,5715.258,
06/30/2009,5435.999,2.152,2.152,0.0,99.065,99.065,0.0,22.179,,,,,169.856,,,,,0.0,293.252,4916.633,6318.9,-1402.267,0.0,,226.114,,,,150.979,75.135,5142.747,,208.804,131.436,,23.134,54.234,0.0,0.0,0.0,0.0,,,28.462,,2.534,773.277,2.064,237.266,1786.134,1786.134,0.0,0.0,,969.773,,,,,109.73,84.232,2755.907,2993.173,0.0,1730.763,1.573,1729.19,-8.557,665.752,54.868,2442.826,0.0,2442.826,5435.999,
09/30/2009,5396.382,0.859,0.859,0.0,97.172,97.172,0.0,20.735,,,,,78.41,,,,,0.0,197.176,4966.217,6465.048,-1498.831,0.0,,232.989,,,,151.824,81.165,5199.206,,232.211,135.881,,37.002,59.328,0.0,0.0,0.0,0.0,,,14.153,,5.301,759.406,2.118,246.364,1781.48,1781.48,0.0,0.0,,983.209,,,,,132.517,85.985,2764.689,3011.053,0.0,1744.852,1.576,1743.276,-8.557,629.632,19.402,2385.329,0.0,2385.329,5396.382,
12/31/2009,5395.881,0.767,0.767,0.0,123.622,123.622,0.0,21.292,,,,,29.599,4.107,,8.054,,0.0,175.28,4990.654,6469.741,-1479.087,0.0,,229.947,0.0,0.0,0.0,146.809,79.031,5220.601,,297.17,214.548,,24.037,58.585,0.0,0.0,0.0,0.0,,,16.934,0.0,0.271,776.965,2.446,314.104,1707.833,1707.833,0.0,0.0,,995.355,0.0,0.0,0.0,0.0,135.541,82.578,2703.188,3017.292,0.0,1773.603,1.583,1772.02,-7.964,606.529,6.421,2378.589,0.0,2378.589,5395.881,
03/31/2010,5642.101,286.514,286.514,0.0,113.467,113.467,0.0,21.743,,,,,139.222,29.131,18.011,0.0,,0.0,560.946,4823.366,6256.189,-1432.823,0.0,,257.789,,,,147.662,80.996,5081.155,,308.135,214.854,,37.263,56.018,0.0,0.0,0.0,0.0,,,29.771,,,832.491,2.446,337.906,1738.194,1738.194,0.0,0.0,,1031.065,,,,,127.749,70.825,2769.259,3107.165,0.0,1806.845,1.594,1805.251,-7.894,677.735,58.25,2534.936,0.0,2534.936,5642.101,
06/30/2010,5762.845,166.858,166.858,0.0,101.299,101.299,0.0,21.391,,,,,83.864,26.032,,0.0,,0.0,373.412,5136.32,6657.994,-1521.674,0.0,,253.113,,,,150.748,76.333,5389.433,,338.442,254.405,,23.763,60.274,0.0,0.0,0.0,0.0,,,13.179,,,839.245,2.446,351.621,1859.562,1859.562,0.0,0.0,,1024.823,,,,,113.247,72.331,2884.385,3236.006,0.0,1811.566,1.6,1809.966,-7.741,680.392,42.622,2526.839,0.0,2526.839,5762.845,
09/30/2010,5837.165,2.078,2.078,0.0,97.601,97.601,0.0,23.699,,,,,153.585,46.412,,0.0,,0.0,276.963,5273.753,6885.847,-1612.094,0.0,,286.449,,,,152.269,87.768,5560.202,,338.206,232.332,,39.863,66.011,0.0,0.0,0.0,0.0,,,40.441,,0.0,842.228,2.446,378.647,1851.26,1851.26,0.0,0.0,,1031.988,,,,,116.601,73.159,2883.248,3261.895,0.0,1817.176,1.6,1815.576,-7.716,665.822,99.988,2575.27,0.0,2575.27,5837.165,
12/31/2010,5511.714,2.848,2.848,0.0,88.536,88.536,0.0,21.352,,,,,1000.834,0.0,,,3.901,0.0,1113.57,4158.062,5525.371,-1367.309,0.0,,240.082,0.0,0.0,0.0,155.105,84.977,4398.144,,393.233,289.109,0.0,32.189,71.935,0.0,0.0,0.0,0.0,,,50.457,0.0,13.412,672.041,4.02,443.69,1960.536,1960.536,0.0,0.0,,883.727,0.0,0.0,0.0,0.0,134.488,59.885,2844.263,3287.953,0.0,1822.104,1.601,1820.503,-7.512,341.699,67.47,2223.761,0.0,2223.761,5511.714,
03/31/2011,5615.247,1.681,1.681,0.0,75.53,75.53,0.0,18.605,,,,,920.12,62.286,,1.639,2.226,0.0,1015.936,4356.11,5791.065,-1434.955,0.0,,243.201,,,,142.353,38.562,4599.311,,329.571,245.446,,39.496,44.629,0.0,0.0,0.0,0.0,,,20.901,,30.242,646.427,4.02,350.472,2166.816,2166.816,0.0,0.0,,914.341,,,,,169.278,66.168,3081.157,3431.629,0.0,1836.868,1.607,1835.261,-7.19,310.246,43.694,2183.618,0.0,2183.618,5615.247,
06/30/2011,5309.907,288.839,288.839,0.0,66.772,66.772,0.0,11.912,,,,,76.365,11.843,,6.34,,0.0,443.888,4609.811,6121.57,-1511.759,0.0,,256.208,,,,139.935,104.43,4866.019,,328.639,246.549,,29.013,53.077,0.0,0.0,0.0,0.0,,,23.401,,4.427,685.2,4.02,352.04,1787.398,1787.398,0.0,0.0,,925.542,,,,,159.024,76.891,2712.94,3064.98,0.0,1850.377,1.61,1848.767,-6.489,355.099,45.94,2244.927,0.0,2244.927,5309.907,
09/30/2011,5476.478,51.884,51.884,0.0,86.172,86.172,0.0,13.6,,,,,139.114,47.121,,,,0.0,290.77,4901.099,6542.009,-1640.91,0.0,,284.609,,,,136.244,101.244,5185.708,,392.25,299.097,,33.805,59.348,0.0,0.0,0.0,0.0,,,14.677,,0.0,714.677,4.02,406.927,1787.678,1787.678,0.0,0.0,,958.12,,,,,165.81,77.633,2745.798,3152.725,0.0,1860.591,1.611,1858.98,-6.456,383.409,86.209,2323.753,0.0,2323.753,5476.478,
12/31/2011,5845.47,0.092,0.092,0.0,127.18,127.18,0.0,14.07,,,,,173.921,77.579,,,,0.0,315.263,5210.244,6907.376,-1697.132,0.0,,319.963,0.0,0.0,0.0,138.13,104.254,5530.207,,449.679,311.369,0.0,29.201,109.109,0.0,0.0,0.0,0.0,,,62.253,0.0,0.173,710.49,5.005,511.932,1974.967,1974.967,0.0,0.0,,966.151,0.0,0.0,0.0,0.0,169.188,86.3,2941.118,3453.05,0.0,1868.167,1.613,1866.554,-6.343,373.969,156.627,2392.42,0.0,2392.42,5845.47,
03/31/2012,6277.945,122.898,122.898,0.0,108.884,108.884,0.0,14.589,,,,,216.508,67.898,,,,0.0,462.879,5489.585,7281.845,-1792.26,0.0,,325.481,,,,137.873,119.71,5815.066,,460.679,300.284,,34.948,125.447,0.0,0.0,0.0,0.0,,,93.856,,3.792,685.078,5.005,554.535,2388.26,2388.26,0.0,0.0,,942.061,,,,,165.958,87.233,3330.321,3884.856,0.0,1873.512,1.622,1871.89,-6.278,325.696,200.159,2393.089,0.0,2393.089,6277.945,
06/30/2012,6543.894,0.158,0.158,0.0,104.952,104.952,0.0,15.997,,,,,251.236,97.75,,,,0.0,372.343,5817.658,7713.949,-1896.291,0.0,,353.893,,,,135.825,120.318,6171.551,,450.042,266.412,,38.865,144.765,0.0,0.0,0.0,0.0,,,90.458,,2.405,698.429,5.005,540.5,2623.562,2623.562,0.0,0.0,,963.111,,,,,170.763,91.514,3586.673,4127.173,0.0,1890.465,1.624,1888.841,-5.655,374.873,157.038,2416.721,0.0,2416.721,6543.894,
09/30/2012,6657.72,0.151,0.151,0.0,120.12,120.12,0.0,18.423,,,,,131.841,20.648,,,,0.0,270.535,6102.369,8118.209,-2015.84,0.0,,284.816,,,,135.867,128.301,6387.185,,499.145,318.492,,47.284,133.369,0.0,0.0,0.0,0.0,,,46.599,,8.939,656.849,5.005,545.744,2849.869,2849.869,0.0,0.0,,980.28,,,,,198.082,116.41,3830.149,4375.893,0.0,1904.875,1.626,1903.249,-4.879,314.534,67.297,2281.827,0.0,2281.827,6657.72,
12/31/2012,6728.735,0.252,0.252,0.0,167.495,167.495,0.0,22.315,,,,,137.552,15.715,,,,0.0,327.614,6137.751,8229.492,-2091.741,0.0,,263.37,0.0,0.0,0.0,132.449,115.206,6401.121,,410.278,234.651,0.0,36.248,139.379,0.0,0.0,0.0,0.0,,,44.865,0.0,3.463,698.302,2.47,455.143,2878.185,2878.185,0.0,0.0,,1038.015,0.0,0.0,0.0,0.0,187.604,148.646,3916.2,4371.343,0.0,1917.253,1.626,1915.627,-4.76,360.99,83.909,2357.392,0.0,2357.392,6728.735,
03/31/2013,6866.531,0.194,0.194,0.0,152.67,152.67,0.0,16.6,,,,,201.176,4.387,165.478,12.646,,0.0,370.64,6222.247,8244.648,-2022.401,0.0,,273.644,,,,129.954,139.303,6495.891,,577.289,363.273,,38.678,175.338,0.0,0.0,0.0,0.0,,,30.374,,8.37,683.857,10.712,607.663,2936.505,2936.505,0.0,0.0,,1064.971,,,,,222.7,150.044,4001.476,4609.139,0.0,1926.249,1.63,1924.619,-3.767,278.859,56.051,2257.392,0.0,2257.392,6866.531,
06/30/2013,6930.182,0.284,0.284,0.0,159.981,159.981,0.0,16.131,,,,,97.052,30.467,,,,0.0,273.448,6369.998,8486.219,-2116.221,0.0,,286.736,,,,132.115,124.154,6656.734,,480.698,303.618,,44.016,133.064,0.0,0.0,0.0,0.0,,,23.678,,0.0,735.166,2.366,504.376,2948.835,2948.835,0.0,0.0,,1091.188,,,,,207.906,148.116,4040.023,4544.399,0.0,1936.34,1.634,1934.706,-3.751,416.306,36.888,2385.783,0.0,2385.783,6930.182,
09/30/2013,7030.63,0.255,0.255,0.0,151.407,151.407,0.0,12.898,,,,,58.172,18.074,,2.179,,0.0,222.732,6542.218,8785.248,-2243.03,0.0,,265.68,,,,127.236,120.37,6807.898,,443.246,251.635,,31.914,159.697,0.0,0.0,0.0,0.0,,,10.337,,0.103,759.556,2.366,453.583,3067.17,3067.17,0.0,0.0,,1118.876,,,,,207.404,151.813,4186.046,4639.629,0.0,1946.071,1.634,1944.437,-3.751,428.948,19.733,2391.001,0.0,2391.001,7030.63,
12/31/2013,7299.086,0.348,0.348,0.0,179.667,179.667,0.0,12.451,,,,,55.835,9.233,,51.414,,0.0,248.301,6791.221,9151.506,-2360.285,76.7,76.7,182.864,0.0,0.0,0.0,129.034,44.597,7050.785,,464.326,258.431,0.0,44.375,161.52,0.0,0.0,0.0,0.0,,,31.235,0.0,0.025,771.98,5.037,495.561,3140.516,3140.516,0.0,0.0,,1248.557,0.0,0.0,0.0,0.0,247.537,229.015,4389.073,4884.634,0.0,1961.27,1.634,1959.636,-3.637,450.583,6.236,2414.452,0.0,2414.452,7299.086,
03/31/2014,7482.775,0.246,0.246,0.0,221.304,221.304,0.0,17.353,,,,,40.442,15.917,,40.362,,0.0,279.345,6944.735,9429.779,-2485.044,0.0,,258.695,,,,123.791,118.987,7203.43,,470.644,273.756,,32.303,164.585,0.0,0.0,0.0,0.0,,,77.891,,0.142,778.955,5.037,548.535,3234.866,3234.866,0.0,0.0,,1249.693,,,,,235.307,235.289,4484.559,5033.094,0.0,1971.586,1.638,1969.948,-3.455,476.554,4.996,2449.681,0.0,2449.681,7482.775,
06/30/2014,7800.558,0.292,0.292,0.0,183.749,183.749,0.0,18.664,,,,,44.874,4.76,,39.411,,0.0,247.579,7434.008,9855.481,-2421.473,0.0,,118.971,,,,0.0,114.211,7552.979,,490.868,291.107,,41.243,158.518,0.0,0.0,0.0,0.0,,,68.002,,7.101,894.115,5.037,558.87,2830.0,2830.0,0.0,0.0,,1391.514,,,,,240.787,249.511,4221.514,4780.384,0.0,2379.941,1.687,2378.254,-3.096,641.379,1.95,3020.174,0.0,3020.174,7800.558,
09/30/2014,8034.45,0.468,0.468,0.0,172.429,172.429,0.0,16.961,,,,,46.784,17.034,,2.01,,0.0,236.642,7668.64,10227.753,-2559.113,0.0,,129.168,,,,0.0,112.134,7797.808,,461.375,266.702,,23.328,171.345,0.0,0.0,0.0,0.0,,,5.037,,0.0,948.904,5.037,466.412,2999.0,2999.0,0.0,0.0,,1400.121,,,,,197.277,253.94,4399.121,4865.533,0.0,2391.178,1.687,2389.491,-3.088,781.049,-0.222,3168.917,0.0,3168.917,8034.45,
12/31/2014,8704.604,0.448,0.448,0.0,188.941,188.941,0.0,17.854,,,,,363.049,40.314,,,,0.0,570.292,8015.154,10695.779,-2680.625,78.844,78.844,40.314,0.0,0.0,0.0,,0.0,8134.312,,624.61,396.942,0.0,39.695,187.973,0.0,0.0,0.0,0.0,,,15.067,0.0,0.0,1113.081,15.067,639.677,3030.824,3030.824,0.0,0.0,,1576.674,0.0,0.0,0.0,0.0,178.599,284.994,4607.498,5247.175,0.0,2402.162,1.687,2400.475,-3.088,1058.355,0.0,3457.429,0.0,3457.429,8704.604,
03/31/2015,8844.887,0.519,0.519,0.0,134.261,134.261,0.0,17.315,,,,,358.544,71.311,,,,0.0,510.639,8140.96,10815.655,-2674.695,0.0,,193.288,,,,,121.977,8334.248,,471.276,278.248,,22.994,170.034,0.0,0.0,0.0,0.0,,,140.029,,,1014.25,17.689,611.305,3262.0,3262.0,0.0,0.0,,1482.126,,,,,173.134,294.742,4744.126,5355.431,0.0,2412.938,1.69,2411.248,-2.762,1079.28,0.0,3489.456,0.0,3489.456,8844.887,
06/30/2015,8805.931,0.521,0.521,0.0,115.006,115.006,0.0,20.914,,,,,237.167,31.654,,,,0.0,373.608,8272.972,11094.358,-2821.386,0.0,,159.351,,,,0.0,127.697,8432.323,,415.122,206.748,,45.65,162.724,0.0,0.0,0.0,0.0,,,91.63,,0.125,999.532,17.689,506.752,3464.0,3464.0,0.0,0.0,,1453.765,,,,,156.46,297.648,4917.765,5424.517,0.0,2429.861,1.693,2428.168,-2.358,953.911,0.0,3381.414,0.0,3381.414,8805.931,
09/30/2015,8397.904,0.49,0.49,0.0,110.792,110.792,0.0,23.038,,,,,289.108,44.067,,,,0.0,423.428,7814.629,10785.156,-2970.527,0.0,,159.847,,,,,115.78,7974.476,,352.328,147.87,,31.756,172.702,0.0,0.0,,,,,113.484,,0.111,843.189,17.689,465.812,3587.0,3587.0,,,,1260.41,,,,,117.137,299.973,4847.41,5313.222,0.0,2440.768,1.693,2439.075,-2.275,646.189,0.0,3084.682,0.0,3084.682,8397.904,
12/31/2015,6900.031,0.471,0.471,0.0,123.842,123.842,0.0,33.217,,,,,281.544,7.218,,,,0.0,439.074,6380.76,9106.349,-2725.589,72.979,72.979,7.218,0.0,0.0,0.0,,0.0,6460.957,,335.513,117.346,,30.139,188.028,0.0,0.0,0.0,0.0,,,16.207,0.0,0.021,777.947,15.071,351.72,2651.303,2651.303,0.0,0.0,,1137.35,0.0,0.0,0.0,0.0,104.792,254.59,3788.653,4140.373,0.0,2444.316,1.693,2442.623,-2.245,317.587,0.0,2759.658,0.0,2759.658,6900.031,
03/31/2016,6705.15,0.529,0.529,0.0,104.894,104.894,0.0,25.224,,,,,261.079,5.43,,,,0.0,391.726,6234.616,9075.823,-2841.207,0.0,,78.808,,,,,73.378,6313.424,,322.971,133.853,,28.953,160.165,0.0,0.0,0.0,0.0,,,15.263,,1.27,735.971,15.071,338.234,2589.065,2589.065,0.0,0.0,,1106.507,,,,,115.152,254.114,3695.572,4033.806,0.0,2450.733,1.698,2449.035,-1.871,222.482,0.0,2671.344,0.0,2671.344,6705.15,
06/30/2016,6380.179,0.382,0.382,0.0,81.418,81.418,0.0,20.662,,,,,43.25,0.813,,,,0.0,145.712,6157.142,9116.106,-2958.964,0.0,,77.325,,,,0.0,76.512,6234.467,,303.893,92.081,,32.0,179.812,0.0,0.0,0.0,0.0,,,35.72,,19.243,606.482,15.071,339.613,2566.961,2566.961,0.0,0.0,,1008.678,,,,,127.09,255.863,3575.639,3915.252,0.0,2472.515,1.701,2470.814,-1.733,-5.855,0.0,2464.927,0.0,2464.927,6380.179,
09/30/2016,11327.259,0.542,0.542,0.0,183.883,183.883,0.0,36.445,,,,,158.34,21.48,,,,0.0,379.21,9224.408,12315.293,-3090.885,0.0,,1723.641,1630.981,1630.981,0.0,,71.18,10948.049,,439.786,124.348,,21.185,294.253,0.0,0.0,0.0,0.0,,,22.348,,3.934,1176.353,15.071,462.134,3826.709,3826.709,0.0,0.0,,1577.603,,,,,119.645,277.671,5404.312,5866.446,0.0,5515.198,2.471,5512.727,-1.701,-52.684,0.0,5460.813,0.0,5460.813,11327.259,
12/31/2016,11282.245,0.314,0.314,0.0,241.718,241.718,0.0,26.573,,,,,13.278,0.205,,,,0.0,281.883,9273.21,12498.949,-3225.739,72.6,72.6,1654.552,1654.292,1654.292,0.0,,0.055,11000.362,,530.373,229.19,,35.34,265.843,0.0,0.0,0.0,0.0,,,172.28,0.0,24.491,943.343,7.271,702.653,3773.517,3773.517,0.0,0.0,,1397.707,0.0,0.0,0.0,0.0,119.231,310.642,5171.224,5873.877,0.0,5526.894,2.471,5524.423,-1.209,-117.317,0.0,5408.368,0.0,5408.368,11282.245,
03/31/2017,11421.745,0.545,0.545,0.0,246.392,246.392,0.0,20.146,,,,,30.454,15.791,,,,0.0,297.537,9376.613,12665.749,-3289.136,0.0,,1747.595,1654.292,1654.292,0.0,,77.512,11124.208,,568.096,299.839,,36.689,231.568,0.0,0.0,0.0,0.0,,,62.984,,1.515,1055.737,7.271,631.08,3738.795,3738.795,,,,1469.394,,,,,110.455,301.687,5208.189,5839.269,0.0,5535.687,2.476,5533.211,-1.054,47.843,,5582.476,0.0,5582.476,11421.745,
06/30/2017,11621.336,0.52,0.52,0.0,261.129,261.129,0.0,18.406,,,,,80.559,16.87,,,,0.0,360.614,9521.602,12958.089,-3436.487,0.0,,1739.12,1646.71,1646.71,0.0,0.0,75.54,11260.722,,584.821,286.619,,41.975,256.227,0.0,0.0,0.0,0.0,,,12.171,,0.541,1114.583,7.271,596.992,3848.589,3848.589,0.0,0.0,,1513.864,,,,,96.854,301.886,5362.453,5959.445,0.0,5550.06,2.481,5547.579,-0.599,112.43,,5661.891,0.0,5661.891,11621.336,
09/30/2017,11637.739,0.529,0.529,0.0,285.166,285.166,0.0,21.379,,,,,30.176,0.512,,,,0.0,337.25,9584.38,13175.463,-3591.083,0.0,,1716.109,1641.197,1641.197,0.0,0.0,74.4,11300.489,,631.562,317.112,,37.095,277.355,0.0,0.0,0.0,0.0,,,39.804,,16.292,1042.889,7.271,671.366,3981.962,3981.962,0.0,0.0,,1446.931,,,,,91.014,296.736,5428.893,6100.259,0.0,5558.311,2.481,5555.83,-0.599,-20.232,,5537.48,0.0,5537.48,11637.739,
