Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2015,188.7,10.6,35.6,-74.6,-2.6,-72.0,217.1,156.5,141.2,-80.6,,-23.2,-23.5,0.0,0.0,0.0,-23.5,-23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-170.2,-12.8,-129.5,-36.9,0.0,-92.6,0.0,0.0,0.0,-27.9,-1.3,-6.0,,,
12/31/2015,97.4,-60.3,34.9,24.1,-0.2,24.3,98.7,76.0,14.2,8.5,,-46.0,-22.9,0.0,,,-22.9,-22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.1,-37.2,-12.8,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,487.6,0.8,15.0,,,
03/31/2016,-126.5,108.0,35.2,-170.0,,-170.0,-114.4,38.5,-66.1,-86.8,0.0,-4.9,-10.4,0.0,0.0,0.0,-10.4,-10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-93.4,0.0,-72.9,-72.9,0.0,0.0,0.0,0.0,0.0,-20.5,-0.5,-225.3,,,
06/30/2016,107.2,12.8,26.9,-0.5,0.0,-0.5,68.0,65.1,13.9,-11.0,0.0,-9.4,-9.8,0.0,0.0,0.0,-9.8,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-49.1,0.0,-22.7,,,,0.0,0.0,0.0,-26.4,-0.4,48.3,,,
09/30/2016,91.4,-25.8,26.8,21.0,,21.0,69.4,33.9,73.8,-38.3,0.0,-25.2,-25.6,0.0,0.0,0.0,-25.6,-25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-43.5,0.0,-301.0,0.0,0.0,-301.0,287.6,287.6,0.0,-30.1,1.3,24.0,,,
12/31/2016,230.9,79.1,26.5,21.2,,21.2,104.1,-94.3,136.2,62.2,,-18.4,-23.3,0.0,,,-23.3,-23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,-20.4,0.0,-4.4,0.0,0.0,-4.4,-0.2,,,-15.8,-0.9,191.2,,,
03/31/2017,-25.1,-28.1,23.2,70.2,,70.2,-73.5,86.5,-70.0,-90.0,0.0,-27.4,-27.9,0.0,0.0,0.0,-27.9,-27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,23.0,0.0,-615.5,0.0,500.0,-1115.5,661.3,661.3,0.0,-22.8,1.4,-28.1,,,
06/30/2017,92.9,31.8,21.6,43.5,,43.5,-20.9,-18.2,-36.6,33.9,0.0,-20.9,-21.5,0.0,0.0,0.0,-21.5,-21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-46.8,0.0,-38.5,,,,0.0,0.0,0.0,-8.3,1.0,26.2,,,
09/30/2017,138.9,53.4,21.5,16.6,,16.6,28.4,0.6,80.5,-52.7,0.0,-36.1,-29.5,0.0,0.0,0.0,-29.5,-29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6,-164.8,0.0,-8.9,,,,0.0,0.0,0.0,-155.9,1.3,-60.7,,,
12/31/2017,112.6,309.9,21.4,72.6,,72.6,-253.5,-315.2,21.9,39.8,,-71.6,-72.8,0.0,0.0,0.0,-72.8,-72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,687.5,0.0,713.7,0.0,713.7,0.0,0.0,0.0,0.0,-26.2,-0.4,728.1,,,
03/31/2018,-142.9,-84.3,23.9,-40.8,,-40.8,-67.6,196.3,-193.0,-70.9,0.0,-71.4,-71.4,0.0,0.0,0.0,-71.4,-71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.2,-221.1,,,
06/30/2018,93.6,165.1,25.5,-70.3,,-70.3,-0.8,-134.5,67.4,66.3,,-28.4,-43.0,0.0,0.0,0.0,-43.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,-18.7,0.0,-15.3,,0.0,-15.3,0.0,0.0,0.0,-3.4,-1.2,45.3,,,
09/30/2018,238.0,437.8,19.2,-247.9,,-247.9,28.9,34.4,68.5,-74.0,0.0,-73.9,-80.3,0.0,0.0,0.0,-80.3,-80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,-82.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-81.0,-1.3,80.8,,,
12/31/2018,306.8,609.5,20.4,53.9,,53.9,72.2,-44.5,100.6,16.1,0.0,-99.4,-101.4,0.0,0.0,0.0,-101.4,-101.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-267.5,0.0,-218.2,0.0,0.0,-218.2,-47.5,0.0,-47.5,-1.8,0.0,-60.1,,,
03/31/2019,-111.2,-22.1,19.9,4.1,-4.1,8.2,-113.1,204.0,-228.9,-88.2,0.0,-125.6,-134.1,0.0,0.0,0.0,-134.1,-134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,-157.8,-14.8,-10.3,0.0,0.0,-10.3,-124.3,0.0,-124.3,-8.4,0.0,-394.6,,,
06/30/2019,262.3,160.8,21.0,33.5,,33.5,47.0,-72.1,93.7,25.4,0.0,-166.8,-166.8,0.0,0.0,0.0,-166.8,-166.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.1,-14.1,1.9,0.0,720.9,-719.0,-128.6,0.0,-128.6,-9.3,0.0,-54.6,,,
09/30/2019,237.0,90.9,22.2,101.1,,101.1,22.8,28.7,1.7,-7.6,0.0,-157.1,-159.8,0.0,0.0,0.0,-159.8,-159.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,-59.0,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.8,0.0,20.9,,,
12/31/2019,179.8,63.2,22.0,35.1,16.8,18.3,80.7,98.0,-6.9,-10.4,,-194.9,-195.3,0.0,0.0,0.0,-195.3,-195.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-27.2,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-42.3,0.2,97.6,
03/31/2020,-160.5,-52.1,34.4,-43.6,-47.5,3.9,-99.2,254.1,-244.1,-109.2,,-1007.5,-138.1,0.0,0.0,0.0,-138.1,-138.1,0.0,0.0,0.0,0.0,-869.3,0.0,-869.3,0.0,-0.1,1005.1,-16.9,1086.3,0.0,1516.2,-429.9,0.0,0.0,0.0,-64.3,0.0,-162.9,,,
06/30/2020,-138.7,-123.9,77.1,-102.8,-25.0,-77.8,10.9,111.6,118.0,-218.7,0.0,-144.9,-144.8,0.0,0.0,0.0,-144.8,-144.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,166.0,-23.9,227.1,0.0,1046.7,-819.6,0.0,0.0,0.0,-37.2,0.0,-117.6,,,
