Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,101825.0,8501.0,7450.0,1051.0,24258.0,,3049.0,,1052.0,1997.0,0.0,6811.0,,,,42619.0,14612.0,37188.0,-22576.0,10283.0,,,34311.0,7371.0,6868.0,503.0,,,26940.0,59206.0,,22745.0,22745.0,,,,7568.0,,,,,,5072.0,,,5072.0,35385.0,16098.0,,,,,22157.0,,,22157.0,38255.0,73640.0,0.0,16951.0,,,-25706.0,38733.0,-1793.0,28185.0,0.0,28185.0,101825.0,
06/30/2004,99582.0,8193.0,7715.0,478.0,23418.0,23418.0,3182.0,,2089.0,1093.0,0.0,6616.0,,,,41409.0,14569.0,36812.0,-22243.0,10004.0,,,33600.0,8055.0,7483.0,572.0,,,25545.0,58173.0,,22537.0,22537.0,,,,7505.0,,,,,,4315.0,,,4315.0,34357.0,14421.0,,,,,21974.0,,,21974.0,36395.0,70752.0,0.0,17406.0,,,-26989.0,40309.0,-1896.0,28830.0,0.0,28830.0,99582.0,
09/30/2004,100676.0,9671.0,9178.0,493.0,22689.0,,3331.0,,2162.0,1169.0,,6739.0,,,,42430.0,14608.0,37156.0,-22548.0,16660.0,,,26978.0,8478.0,7678.0,800.0,,,18500.0,58246.0,,22445.0,22445.0,,,,8427.0,,,,,,4295.0,,,4295.0,35167.0,13524.0,,,,,22283.0,,,22283.0,35807.0,70974.0,,17691.0,,,-28254.0,41829.0,-1564.0,29702.0,,29702.0,100676.0,
12/31/2004,111003.0,10570.0,10053.0,517.0,26323.0,,3316.0,,2137.0,1179.0,0.0,6934.0,,,,47143.0,15175.0,36385.0,-21210.0,18065.0,,,30620.0,10226.0,8437.0,1789.0,,,20394.0,63860.0,,9444.0,9444.0,,,,8099.0,8053.0,46.0,46.0,,,22243.0,,,22243.0,39786.0,14828.0,14818.0,10.0,10.0,,24701.0,,,24701.0,39529.0,79315.0,0.0,26673.0,,,-31072.0,38148.0,-2061.0,31688.0,0.0,31688.0,111003.0,
03/31/2005,104899.0,8651.0,8637.0,14.0,23041.0,,3417.0,,2241.0,1176.0,0.0,6234.0,,,,41343.0,14708.0,35506.0,-20798.0,16737.0,,,32111.0,9668.0,8593.0,1075.0,,,22443.0,63556.0,,23655.0,23655.0,,,,6329.0,,,,,,3838.0,,,3838.0,33822.0,17083.0,,,,,24074.0,,,24074.0,41157.0,74979.0,0.0,27296.0,,,-34432.0,39219.0,-2163.0,29920.0,0.0,29920.0,104899.0,
06/30/2005,103388.0,8659.0,8648.0,11.0,21936.0,,3248.0,,2075.0,1173.0,0.0,6667.0,,,,40510.0,14212.0,34648.0,-20436.0,16227.0,,,32439.0,10259.0,9165.0,1094.0,,,22180.0,62878.0,,22233.0,22233.0,,,,6134.0,,,,,,3830.0,,,3830.0,32197.0,17584.0,,,,,23482.0,,,23482.0,41066.0,73263.0,0.0,27725.0,,,-35993.0,40717.0,-2324.0,30125.0,0.0,30125.0,103388.0,
09/30/2005,101009.0,8254.0,8252.0,2.0,21760.0,,3290.0,,2090.0,1200.0,0.0,5839.0,,,,39143.0,14042.0,34334.0,-20292.0,15256.0,,,32568.0,11061.0,9324.0,1737.0,,,21507.0,61866.0,,22016.0,22016.0,,,,4050.0,,,,,,3898.0,,,3898.0,29964.0,17372.0,,,,,23438.0,,,23438.0,40810.0,70774.0,0.0,28191.0,,,-37642.0,41897.0,-2211.0,30235.0,0.0,30235.0,101009.0,
12/31/2005,105748.0,13686.0,12568.0,1118.0,23290.0,,2841.0,,1939.0,902.0,0.0,5844.0,,,,45661.0,13756.0,34261.0,-20505.0,14602.0,,,31729.0,11104.0,9441.0,1663.0,,,20625.0,60087.0,,7349.0,7349.0,,,,7216.0,7112.0,104.0,104.0,,,20587.0,,,20587.0,35152.0,15425.0,15077.0,348.0,348.0,,22073.0,,,22073.0,37498.0,72650.0,0.0,28926.0,,,-38546.0,44734.0,-2016.0,33098.0,0.0,33098.0,105748.0,
03/31/2006,102469.0,12302.0,9135.0,3167.0,20921.0,,2952.0,,1848.0,1104.0,0.0,5408.0,,,,41583.0,13712.0,34378.0,-20666.0,14256.0,,,32918.0,11836.0,10121.0,1715.0,,,21082.0,60886.0,,22213.0,22213.0,,,,7160.0,,,,,,3895.0,,,3895.0,33268.0,15325.0,,,,,21144.0,,,21144.0,36469.0,69737.0,0.0,29431.0,,,-41037.0,46096.0,-1758.0,32732.0,0.0,32732.0,102469.0,
06/30/2006,103377.0,9990.0,7100.0,2890.0,21274.0,,3111.0,,2238.0,873.0,0.0,5216.0,,,,39591.0,13963.0,35237.0,-21274.0,14550.0,,,35273.0,11981.0,10324.0,1657.0,,,23292.0,63786.0,,22395.0,22395.0,,,,7907.0,,,,,,3816.0,,,3816.0,34118.0,13872.0,,,,,21838.0,,,21838.0,35710.0,69828.0,0.0,29823.0,,,-43567.0,47647.0,-354.0,33549.0,0.0,33549.0,103377.0,
09/30/2006,104155.0,10901.0,8484.0,2417.0,21635.0,,3134.0,,2292.0,842.0,0.0,4999.0,,,,40669.0,14059.0,35645.0,-21586.0,14289.0,,,35138.0,11936.0,10337.0,1599.0,,,23202.0,63486.0,,22249.0,22249.0,,,,8555.0,,,,,,4125.0,,,4125.0,34929.0,13436.0,,,,,21542.0,,,21542.0,34978.0,69907.0,0.0,30257.0,,,-45096.0,49402.0,-315.0,34248.0,0.0,34248.0,104155.0,
12/31/2006,103234.0,10656.0,8022.0,2634.0,25885.0,,2810.0,,2304.0,506.0,0.0,5309.0,,,,44660.0,14440.0,36521.0,-22081.0,10068.0,,,34066.0,15056.0,12854.0,2202.0,,,19010.0,58574.0,,7964.0,7964.0,,,,8902.0,8819.0,83.0,83.0,,,23225.0,,,23225.0,40091.0,13780.0,13501.0,279.0,279.0,,20857.0,,,20857.0,34637.0,74728.0,0.0,31271.0,,,-46296.0,52432.0,-8901.0,28506.0,0.0,28506.0,103234.0,
03/31/2007,101621.0,10782.0,6953.0,3829.0,23125.0,,2912.0,,2150.0,762.0,0.0,5628.0,,,,42447.0,14414.0,36722.0,-22308.0,18506.0,,,26254.0,15259.0,13103.0,2156.0,,,10995.0,59174.0,,6859.0,6859.0,,,,9661.0,,,,,,20243.0,,,20243.0,36763.0,14285.0,,,,,22764.0,,,22764.0,37049.0,73812.0,0.0,32264.0,,,-49726.0,53878.0,-8607.0,27809.0,0.0,27809.0,101621.0,
06/30/2007,102548.0,10189.0,7010.0,3179.0,23346.0,,2848.0,,2082.0,766.0,0.0,5910.0,,,,42293.0,14479.0,37126.0,-22647.0,19108.0,,,26668.0,15290.0,13201.0,2089.0,,,11378.0,60255.0,,6653.0,6653.0,,,,20543.0,,,,,,20888.0,,,20888.0,48084.0,14179.0,,,,,23530.0,,,23530.0,37709.0,85793.0,0.0,33374.0,,,-64125.0,55503.0,-7997.0,16755.0,0.0,16755.0,102548.0,
09/30/2007,108609.0,13823.0,9295.0,4528.0,23715.0,,2855.0,,2051.0,804.0,0.0,6195.0,,,,46588.0,14837.0,38316.0,-23479.0,19274.0,,,27910.0,16007.0,13843.0,2164.0,,,11903.0,62021.0,,6732.0,6732.0,,,,16546.0,,,,,,21732.0,,,21732.0,45010.0,18775.0,,,,,24277.0,,,24277.0,43052.0,88062.0,0.0,34705.0,,,-63943.0,57298.0,-7513.0,20547.0,0.0,20547.0,108609.0,
12/31/2007,120431.0,16146.0,14991.0,1155.0,27717.0,,2664.0,,1996.0,668.0,0.0,6650.0,,,,53177.0,15082.0,38585.0,-23503.0,18364.0,,,33808.0,16392.0,14285.0,2107.0,,,17416.0,67254.0,,8054.0,8054.0,,,,12235.0,12147.0,88.0,88.0,,,24021.0,,,24021.0,44310.0,23039.0,22831.0,208.0,208.0,,24613.0,,,24613.0,47652.0,91962.0,0.0,35188.0,,,-63945.0,60640.0,-3414.0,28469.0,0.0,28469.0,120431.0,
03/31/2008,121823.0,12027.0,10786.0,1241.0,25835.0,,2976.0,,2224.0,752.0,0.0,7587.0,,,,48425.0,15470.0,40009.0,-24539.0,17722.0,,,40206.0,21746.0,18624.0,3122.0,,,18460.0,73398.0,,7329.0,7329.0,,,,15235.0,,,,,,24484.0,,,24484.0,47048.0,19951.0,,,,,26096.0,,,26096.0,46047.0,93095.0,0.0,36252.0,,,-66619.0,62378.0,-3283.0,28728.0,0.0,28728.0,121823.0,
06/30/2008,120928.0,9847.0,9626.0,221.0,26194.0,,2915.0,,2248.0,667.0,0.0,7356.0,,,,46312.0,15386.0,40320.0,-24934.0,17302.0,,,41928.0,22902.0,19624.0,3278.0,,,19026.0,74616.0,,7531.0,7531.0,,,,12710.0,,,,,,24442.0,,,24442.0,44683.0,21522.0,,,,,26458.0,,,26458.0,47980.0,92663.0,0.0,37882.0,,,-71068.0,64456.0,-3005.0,28265.0,0.0,28265.0,120928.0,
09/30/2008,115910.0,9756.0,9755.0,1.0,23876.0,,3000.0,,2323.0,677.0,0.0,7555.0,,,,44187.0,14659.0,39012.0,-24353.0,16381.0,,,40683.0,21910.0,18861.0,3049.0,,,18773.0,71723.0,,6770.0,6770.0,,,,16181.0,,,,,,21802.0,,,21802.0,44753.0,18232.0,,,,,25407.0,,,25407.0,43639.0,88392.0,0.0,38874.0,,,-73571.0,66600.0,-4385.0,27518.0,0.0,27518.0,115910.0,
12/31/2008,109524.0,12907.0,12741.0,166.0,26383.0,,2701.0,,2176.0,525.0,0.0,7013.0,,,,49004.0,14304.0,38444.0,-24140.0,16241.0,,,29975.0,21104.0,18226.0,2878.0,,,8871.0,60520.0,,7014.0,7014.0,,,,11236.0,11179.0,57.0,57.0,,,24185.0,,,24185.0,42435.0,22689.0,22533.0,156.0,156.0,,30934.0,,,30934.0,53623.0,96058.0,0.0,39129.0,,,-74171.0,70353.0,-21845.0,13466.0,0.0,13466.0,109524.0,
03/31/2009,101944.0,12295.0,12294.0,1.0,22122.0,,2759.0,,,568.0,2191.0,6819.0,1130.0,6523.0,4777.0,43995.0,13727.0,37592.0,-23865.0,10035.0,,10035.0,34187.0,20791.0,18070.0,2721.0,1946.0,,3797.0,57949.0,,16259.0,5878.0,2032.0,,8349.0,9870.0,9870.0,,,,,11296.0,3230.0,2749.0,0.0,37425.0,18924.0,18924.0,,,,31902.0,,18276.0,7647.0,50826.0,88251.0,0.0,39430.0,420.216974,39009.783026,-76148.0,71968.0,-21649.0,13601.0,92.0,13693.0,101944.0,
06/30/2009,103655.0,12526.0,11678.0,848.0,22677.0,,2691.0,,,565.0,2126.0,6541.0,669.0,6762.0,4679.0,44435.0,13948.0,38669.0,-24721.0,10197.0,,10197.0,35075.0,21317.0,18737.0,2580.0,2182.0,,4145.0,59220.0,,16605.0,5869.0,2259.0,,8477.0,8504.0,8504.0,,,,,11321.0,3283.0,3296.0,0.0,36430.0,18311.0,18311.0,,,,33441.0,,18459.0,8403.0,51752.0,88182.0,0.0,39774.0,421.023953,39352.976047,-77679.0,74327.0,-21043.0,15379.0,94.0,15473.0,103655.0,
09/30/2009,103675.0,11512.0,9532.0,1980.0,22370.0,,2546.0,,,554.0,1992.0,7018.0,741.0,6341.0,5037.0,43446.0,14189.0,39789.0,-25600.0,10229.0,,10229.0,35811.0,21708.0,19272.0,2436.0,2711.0,,4310.0,60229.0,,17211.0,6145.0,2213.0,,8853.0,4885.0,4885.0,,,,,10865.0,3348.0,3690.0,0.0,32961.0,17896.0,17896.0,,,,34325.0,,18427.0,8860.0,52221.0,85182.0,0.0,40482.0,422.742807,40059.257193,-78411.0,76811.0,-20487.0,18395.0,98.0,18493.0,103675.0,
12/31/2009,109022.0,13974.0,12183.0,1791.0,25650.0,,2493.0,,,533.0,1960.0,6818.0,565.0,4195.0,4815.0,48935.0,14165.0,39596.0,-25431.0,11121.0,477.0,10644.0,34801.0,22703.0,20190.0,2513.0,3001.0,115.0,4222.0,60087.0,,20083.0,7436.0,3826.0,0.0,8821.0,4168.0,1882.0,64.0,64.0,,2222.0,11751.0,3562.0,3267.0,0.0,36002.0,19314.0,19213.0,101.0,101.0,,30951.0,0.0,15953.0,8169.0,50265.0,86267.0,0.0,41810.0,425.403334,41384.596666,-81243.0,80900.0,-18830.0,22637.0,118.0,22755.0,109022.0,
03/31/2010,105208.0,13977.0,12472.0,1505.0,22407.0,,2524.0,,,555.0,1969.0,6789.0,815.0,3537.0,4908.0,45697.0,13840.0,39018.0,-25178.0,9542.0,,9542.0,36129.0,23507.0,20889.0,2618.0,3289.0,,4981.0,59511.0,,17580.0,6345.0,2775.0,,8460.0,5014.0,5014.0,,,,,11981.0,3456.0,2785.0,0.0,34575.0,18800.0,18800.0,,,,29684.0,,15216.0,8227.0,48484.0,83059.0,0.0,42665.0,427.009463,42237.990537,-85238.0,82784.0,-18178.0,22033.0,116.0,22149.0,105208.0,
06/30/2010,103420.0,12241.0,10325.0,1916.0,22352.0,,2595.0,,,493.0,2102.0,7707.0,1301.0,3122.0,5402.0,44895.0,13534.0,38292.0,-24758.0,9185.0,,9185.0,35806.0,23070.0,20544.0,2526.0,3575.0,,4738.0,58525.0,,18219.0,7233.0,2895.0,,8091.0,5633.0,5633.0,,,,,11141.0,3341.0,2580.0,0.0,34993.0,18655.0,18655.0,,,,28596.0,,14598.0,8077.0,47251.0,82244.0,0.0,43522.0,429.016042,43092.983958,-89276.0,85323.0,-18510.0,21059.0,117.0,21176.0,103420.0,
09/30/2010,107174.0,11086.0,9859.0,1227.0,23309.0,,2629.0,,,516.0,2113.0,7445.0,977.0,2953.0,5322.0,44469.0,14009.0,39936.0,-25927.0,9448.0,,9448.0,39248.0,25750.0,22703.0,3047.0,4379.0,,5189.0,62705.0,,18626.0,7084.0,2908.0,,8634.0,5556.0,5556.0,,,,,11261.0,3487.0,2802.0,0.0,35443.0,19317.0,19317.0,,,,30056.0,,15145.0,8622.0,49373.0,84816.0,0.0,44328.0,430.508588,43897.491412,-92707.0,88095.0,-17479.0,22237.0,121.0,22358.0,107174.0,
12/31/2010,113452.0,11651.0,10661.0,990.0,27091.0,,2450.0,,,432.0,2018.0,6924.0,587.0,3220.0,4849.0,48116.0,14096.0,40289.0,-26193.0,11079.0,531.0,10548.0,40161.0,28624.0,25136.0,3488.0,3068.0,122.0,4540.0,65336.0,,21333.0,7804.0,4216.0,0.0,9313.0,6778.0,2736.0,25.0,25.0,,4017.0,12451.0,3666.0,1881.0,0.0,40562.0,20100.0,20013.0,87.0,87.0,,29618.0,0.0,15978.0,8093.0,49718.0,90280.0,0.0,45418.0,432.360011,44985.639989,-96161.0,92532.0,-18743.0,23046.0,126.0,23172.0,113452.0,
03/31/2011,112960.0,13245.0,12763.0,482.0,24513.0,,2549.0,,,548.0,2001.0,7216.0,556.0,3076.0,5229.0,47523.0,14208.0,40765.0,-26557.0,10254.0,,10254.0,40975.0,28732.0,25408.0,3324.0,3788.0,,4823.0,65437.0,,18166.0,6747.0,2531.0,,8888.0,8508.0,8508.0,,,,,13714.0,3724.0,1985.0,0.0,40388.0,19841.0,19841.0,,,,29956.0,,15995.0,8252.0,49797.0,90185.0,0.0,46278.0,433.837704,45844.162296,-100078.0,94590.0,-18119.0,22671.0,104.0,22775.0,112960.0,
06/30/2011,113474.0,11764.0,11714.0,50.0,25254.0,,2573.0,,,560.0,2013.0,7346.0,572.0,2877.0,5558.0,46937.0,14239.0,41126.0,-26887.0,10422.0,,10422.0,41876.0,28814.0,25609.0,3205.0,4855.0,,4758.0,66537.0,,18501.0,7112.0,2363.0,,9026.0,7858.0,7858.0,,,,,13484.0,3641.0,2031.0,0.0,39843.0,19958.0,19958.0,,,,30462.0,,16014.0,8776.0,50420.0,90263.0,0.0,46975.0,435.118921,46539.881079,-104073.0,97334.0,-17109.0,23127.0,84.0,23211.0,113474.0,
09/30/2011,110158.0,11303.0,11303.0,0.0,23864.0,,2663.0,,,618.0,2045.0,7542.0,900.0,2570.0,5803.0,45372.0,13887.0,40139.0,-26252.0,9830.0,,9830.0,41069.0,27946.0,24913.0,3033.0,5131.0,,4522.0,64786.0,,18257.0,7093.0,2360.0,,8804.0,6071.0,6071.0,,,,,11700.0,3634.0,2027.0,0.0,36028.0,22174.0,22174.0,,,,29578.0,,15375.0,8542.0,51752.0,87780.0,0.0,47558.0,435.823796,47122.176204,-107434.0,100266.0,-18099.0,22291.0,87.0,22378.0,110158.0,
12/31/2011,116433.0,11922.0,11922.0,0.0,28080.0,,2595.0,,,588.0,2007.0,8331.0,754.0,3503.0,6184.0,50928.0,13883.0,40124.0,-26241.0,10903.0,127.0,10776.0,40719.0,29605.0,26213.0,3392.0,2843.0,131.0,3883.0,65505.0,,21099.0,8517.0,3313.0,0.0,9269.0,8463.0,4138.0,19.0,19.0,,4306.0,12562.0,3847.0,2050.0,0.0,42124.0,20973.0,20906.0,67.0,67.0,,33101.0,0.0,18374.0,8830.0,54074.0,96198.0,0.0,48129.0,436.493968,47692.506032,-110963.0,104857.0,-21885.0,20138.0,97.0,20235.0,116433.0,
03/31/2012,115347.0,12335.0,11835.0,500.0,25172.0,,2754.0,,,696.0,2058.0,8586.0,727.0,3100.0,6518.0,48847.0,13946.0,40442.0,-26496.0,10549.0,,10549.0,42005.0,31109.0,27468.0,3641.0,2974.0,,4095.0,66500.0,,18424.0,7416.0,2184.0,,8824.0,6293.0,6293.0,,,,,13492.0,3904.0,2446.0,0.0,38209.0,23410.0,23410.0,,,,32945.0,,17579.0,9016.0,56355.0,94564.0,0.0,48800.0,437.631726,48362.368274,-114020.0,107036.0,-21115.0,20701.0,82.0,20783.0,115347.0,
06/30/2012,113832.0,11187.0,10864.0,323.0,25154.0,,2758.0,,,752.0,2006.0,8294.0,758.0,2795.0,6218.0,47393.0,13865.0,40158.0,-26293.0,10795.0,,10795.0,41779.0,31392.0,27735.0,3657.0,2862.0,,3972.0,66439.0,,18563.0,7482.0,2183.0,,8898.0,7669.0,7669.0,,,,,12671.0,3889.0,1841.0,0.0,38903.0,23076.0,23076.0,,,,31290.0,,16544.0,9016.0,54366.0,93269.0,0.0,49157.0,438.512531,48718.487469,-117116.0,109928.0,-21498.0,20471.0,92.0,20563.0,113832.0,
09/30/2012,115779.0,12254.0,11909.0,345.0,24697.0,,2586.0,,,649.0,1937.0,8604.0,810.0,2555.0,6664.0,48141.0,14028.0,40716.0,-26688.0,10791.0,,10791.0,42819.0,31835.0,28270.0,3565.0,3424.0,,4195.0,67638.0,,18611.0,7085.0,2147.0,,9379.0,9334.0,9334.0,,,,,11554.0,4263.0,1804.0,0.0,39499.0,22604.0,22604.0,,,,32009.0,,16682.0,9260.0,54613.0,94112.0,0.0,49603.0,438.95839,49164.04161,-120115.0,112773.0,-20720.0,21541.0,126.0,21667.0,115779.0,
12/31/2012,119213.0,11129.0,10412.0,717.0,28705.0,,2287.0,,,475.0,1812.0,7312.0,585.0,3973.0,5564.0,49433.0,13997.0,40502.0,-26505.0,13038.0,226.0,12812.0,42745.0,33034.0,29247.0,3787.0,945.0,120.0,4088.0,69780.0,,22066.0,7952.0,4948.0,0.0,9166.0,9181.0,3575.0,13.0,13.0,,5593.0,12378.0,4491.0,3113.0,0.0,43625.0,21053.0,21006.0,47.0,47.0,,35551.0,0.0,20418.0,7529.0,56604.0,100229.0,0.0,50110.0,439.512232,49670.487768,-123131.0,117640.0,-25759.0,18860.0,124.0,18984.0,119213.0,
03/31/2013,117258.0,11992.0,10585.0,1407.0,26225.0,,2421.0,,,519.0,1902.0,8311.0,542.0,4227.0,6200.0,48949.0,13597.0,40056.0,-26459.0,11946.0,,11946.0,42766.0,32626.0,29025.0,3601.0,903.0,,4468.0,68309.0,,20188.0,7203.0,4678.0,,8307.0,8725.0,8725.0,,,,,13209.0,4409.0,1826.0,0.0,42122.0,22904.0,22904.0,,,,33018.0,,19069.0,7714.0,55922.0,98044.0,0.0,50522.0,440.257464,50081.742536,-125677.0,119713.0,-25466.0,19092.0,122.0,19214.0,117258.0,
06/30/2013,115153.0,10357.0,9558.0,799.0,26938.0,,2388.0,,,482.0,1906.0,8228.0,384.0,4150.0,6091.0,47911.0,13356.0,39552.0,-26196.0,11828.0,,11828.0,42058.0,32264.0,28846.0,3418.0,922.0,,4338.0,67242.0,,20600.0,6821.0,4708.0,,9071.0,7830.0,7830.0,,,,,12607.0,4166.0,2341.0,0.0,41037.0,24066.0,24066.0,,,,32167.0,,17962.0,7698.0,56233.0,97270.0,0.0,50886.0,440.98572,50445.01428,-129239.0,121883.0,-25774.0,17756.0,127.0,17883.0,115153.0,
09/30/2013,117845.0,10232.0,10072.0,160.0,26651.0,,2492.0,,,528.0,1964.0,8158.0,396.0,3682.0,6010.0,47533.0,13877.0,40808.0,-26931.0,11675.0,,11675.0,44760.0,34885.0,30882.0,4003.0,1476.0,,4321.0,70312.0,,19430.0,6263.0,4746.0,,8421.0,7702.0,7702.0,,,,,12090.0,4087.0,2447.0,0.0,39222.0,26181.0,26181.0,,,,32434.0,,17994.0,7906.0,58615.0,97837.0,0.0,51203.0,441.163837,50761.836163,-131240.0,124885.0,-24971.0,19877.0,131.0,20008.0,117845.0,
12/31/2013,126223.0,11066.0,10716.0,350.0,30252.0,,2310.0,,,444.0,1866.0,7723.0,401.0,3051.0,5755.0,51351.0,13821.0,40475.0,-26654.0,12955.0,200.0,12755.0,48096.0,35055.0,31184.0,3871.0,5551.0,110.0,3928.0,74872.0,,20363.0,7461.0,4633.0,0.0,8269.0,6862.0,2992.0,16.0,16.0,,3854.0,12929.0,4108.0,6240.0,0.0,40154.0,26745.0,26703.0,42.0,42.0,,36395.0,0.0,16242.0,9805.0,63140.0,103294.0,0.0,51594.0,441.50451,51152.49549,-137242.0,130042.0,-21602.0,22792.0,137.0,22929.0,126223.0,
03/31/2014,122646.0,9704.0,9409.0,295.0,28011.0,,2456.0,,,472.0,1984.0,7788.0,476.0,3034.0,5879.0,47959.0,13683.0,40478.0,-26795.0,11918.0,,11918.0,49086.0,34912.0,31214.0,3698.0,6110.0,,4554.0,74687.0,,17696.0,6865.0,2245.0,,8586.0,9312.0,9312.0,,,,,14051.0,4042.0,6187.0,0.0,41059.0,28552.0,28552.0,,,,36295.0,,16031.0,10035.0,64847.0,105906.0,0.0,51943.0,442.125555,51500.874445,-145612.0,131432.0,-21156.0,16607.0,133.0,16740.0,122646.0,
06/30/2014,124314.0,9720.0,9715.0,5.0,28522.0,,2338.0,,,449.0,1889.0,7602.0,597.0,2828.0,5643.0,48182.0,13748.0,40936.0,-27188.0,12140.0,,12140.0,50244.0,35153.0,31568.0,3585.0,6894.0,,4772.0,76132.0,,17071.0,6271.0,2335.0,,8465.0,12462.0,6985.0,,,,5477.0,12900.0,4152.0,6146.0,0.0,42433.0,27894.0,27894.0,,,,36474.0,,15984.0,10192.0,64368.0,106801.0,0.0,52163.0,442.579123,51720.420877,-148900.0,134483.0,-20369.0,17377.0,136.0,17513.0,124314.0,
09/30/2014,118911.0,9565.0,9561.0,4.0,26533.0,,2356.0,,,508.0,1848.0,8709.0,495.0,2697.0,5852.0,47163.0,11068.0,39950.0,-28882.0,10993.0,,10993.0,49687.0,34418.0,31045.0,3373.0,7443.0,,4634.0,71748.0,,17800.0,5855.0,2475.0,,9470.0,12876.0,6803.0,,,,6073.0,11630.0,3683.0,6908.0,0.0,42306.0,25951.0,25951.0,,,,36258.0,,15093.0,10574.0,62209.0,104515.0,0.0,52446.0,442.775327,52003.224673,-150616.0,133404.0,-20978.0,14256.0,140.0,14396.0,118911.0,
12/31/2014,117271.0,8476.0,8476.0,0.0,28925.0,,2103.0,,,430.0,1673.0,7873.0,682.0,6675.0,7122.0,47377.0,10771.0,39035.0,-28264.0,11605.0,496.0,11109.0,47518.0,33660.0,30556.0,3104.0,2160.0,98.0,4243.0,69894.0,,21808.0,6864.0,5084.0,0.0,9860.0,5731.0,1117.0,13.0,13.0,,4601.0,12042.0,3691.0,7772.0,0.0,39581.0,27244.0,27229.0,15.0,15.0,,38432.0,0.0,18261.0,8708.0,65676.0,105257.0,0.0,52666.0,443.041915,52222.958085,-150715.0,137792.0,-27875.0,11868.0,146.0,12014.0,117271.0,
03/31/2015,112037.0,8804.0,8796.0,8.0,25109.0,,1970.0,0.0,0.0,371.0,1599.0,10433.0,788.0,4374.0,7425.0,46316.0,10510.0,38303.0,-27793.0,9820.0,,9820.0,45391.0,32862.0,29871.0,2991.0,2690.0,,4677.0,65721.0,,18782.0,6314.0,3539.0,,8929.0,4532.0,460.0,,,,4072.0,12326.0,3811.0,6434.0,0.0,35640.0,27879.0,27879.0,,,,36228.0,,17211.0,8772.0,64107.0,99747.0,0.0,52928.0,443.467027,52484.532973,-151975.0,139031.0,-27842.0,12142.0,148.0,12290.0,112037.0,
06/30/2015,112729.0,8760.0,8393.0,367.0,25520.0,,1912.0,0.0,0.0,364.0,1548.0,8994.0,612.0,4211.0,6268.0,45186.0,10703.0,38639.0,-27936.0,10339.0,,10339.0,46501.0,33473.0,30535.0,2938.0,3440.0,,4765.0,67543.0,,18688.0,5943.0,3639.0,,9106.0,5329.0,1403.0,,,,3926.0,11518.0,3892.0,6654.0,0.0,35535.0,26711.0,26711.0,,,,36646.0,,17298.0,8802.0,63357.0,98892.0,0.0,53059.0,443.827854,52615.172146,-153162.0,141219.0,-27432.0,13684.0,153.0,13837.0,112729.0,
09/30/2015,108649.0,9568.0,9480.0,88.0,24182.0,,1613.0,0.0,0.0,388.0,1225.0,6749.0,781.0,3690.0,4587.0,42112.0,10661.0,29229.0,-18568.0,9517.0,,9517.0,46359.0,33050.0,30275.0,2775.0,4033.0,,4805.0,66537.0,,15568.0,5166.0,2883.0,,7519.0,7538.0,2252.0,,,,5286.0,10626.0,3593.0,7772.0,0.0,33732.0,24413.0,24413.0,,,,37053.0,,17012.0,8676.0,61466.0,95198.0,0.0,53220.0,443.911825,52776.088175,-154669.0,142898.0,-28155.0,13294.0,157.0,13451.0,108649.0,
12/31/2015,110495.0,8194.0,7686.0,508.0,27353.0,,1551.0,,,352.0,1199.0,5406.0,701.0,4822.0,5113.0,42504.0,10726.0,29341.0,-18615.0,10406.0,393.0,10013.0,46859.0,35508.0,32021.0,3487.0,1734.0,82.0,4012.0,67991.0,,16624.0,6028.0,2847.0,0.0,7749.0,6461.0,1183.0,7.0,7.0,,5271.0,11184.0,3771.0,7967.0,0.0,34269.0,25483.0,25476.0,7.0,7.0,,36319.0,0.0,16504.0,8077.0,61802.0,96071.0,0.0,53262.0,444.24469,52817.75531,-155518.0,146125.0,-29607.0,14262.0,162.0,14424.0,110495.0,
