Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2003,8848.939453,384.064015,375.653015,8.411,1862.187988,,,230.009003,97.353996,56.493999,76.161003,0.0,179.347,,,,,,2655.60791,638.151978,1476.937012,-838.784973,1651.509033,,,3903.669922,892.096008,892.096008,0.0,,,3011.573914,6193.330933,,1280.359009,1280.359009,,,1533.078003,,,,,,531.100098,,,531.100098,3344.537109,2422.424072,,,,,1876.369019,,,,1876.369019,4298.793091,7643.3302,311.44101,323.338013,,,-3236.881104,4057.654053,-249.942932,1205.609039,0.0,1205.609039,8848.93924,
06/30/2003,8872.320312,365.630992,358.166992,7.464,1805.405029,,,231.425003,95.050003,57.444,78.931,0.0,192.679001,,,,,,2595.139893,647.682007,1516.560059,-868.877991,1637.67395,,,3991.823975,911.346985,911.346985,0.0,,,3080.47699,6277.179932,,1319.718994,1319.718994,,,582.203003,,,,,,544.559937,,,544.559937,2446.481934,3240.110107,,,,,1905.755981,,,,1905.755981,5145.866089,7592.348022,311.386993,323.338013,,,-3245.249023,3930.969971,-40.473938,1279.972015,0.0,1279.972015,8872.320038,
09/30/2003,8651.708984,290.930998,285.253998,5.677,1777.140991,,,228.513,86.550003,63.034,78.929001,0.0,194.042999,,,,,,2490.62793,631.320007,1560.478027,-929.15802,1608.751953,,,3921.009033,899.02301,899.02301,0.0,,,3021.986023,6161.080994,,1338.237061,1338.237061,,,565.124023,,,,,,564.931885,,,564.931885,2468.292969,3004.287109,,,,,1911.824951,,,,1911.824951,4916.112061,7384.405029,311.363007,323.338013,,,-3286.733887,3977.073975,-57.737061,1267.304047,0.0,1267.304047,8651.709076,
12/31/2003,8891.387695,293.840012,293.812012,0.028,1817.796997,,,209.526993,86.821999,55.159,67.545998,0.0,192.011002,,,,,,2513.175049,653.661011,1617.479004,-963.817993,1654.418945,,,4070.133057,956.283997,956.283997,0.0,,,3113.84906,6378.213013,,1392.597046,1392.597046,,,728.65802,726.75602,1.902,1.902,,,525.713928,,,525.713928,2646.968994,2840.943115,,,,,2006.114014,,,,2006.114014,4847.057129,7494.026123,311.334015,323.338013,,,-3313.0271,4057.654053,18.063049,1397.36203,0.0,1397.36203,8891.388153,
03/31/2004,9181.930664,300.890999,298.710999,2.18,1853.689941,,,215.035995,95.008003,60.014,60.014,0.0,204.487,,,,,,2574.100098,667.887024,1646.51001,-978.619995,1819.969971,,,4119.97998,1201.170044,995.028992,206.141052,,,2918.809937,6607.836975,,1350.380005,1350.380005,,,995.156006,,,,,,589.42395,,,589.42395,2934.959961,2691.090088,,,,,2101.52002,,,,2101.52002,4792.610107,7727.570068,311.311005,323.338013,,,-3378.889893,4103.859863,94.735046,1454.354034,0.0,1454.354034,9181.924103,
06/30/2004,9082.370117,330.233013,328.282013,1.951,1819.579956,,,207.949997,95.695,63.293999,48.960999,0.0,198.011002,,,,,,2555.77002,662.010986,1632.079956,-970.070984,1799.069946,,,4065.51001,1211.609985,1003.0,208.609985,,,2853.900024,6526.590942,,1312.469971,1312.469971,,,1151.359985,,,,,,571.690063,,,571.690063,3035.52002,2463.929932,,,,,2137.179932,,,,2137.179932,4601.109863,7636.629883,311.286987,323.338013,,,-3389.090088,4161.620117,38.579956,1445.734985,0.0,1445.734985,9082.364868,
09/30/2004,9545.009766,350.280003,346.522003,3.758,1851.140015,,,214.395996,92.511002,64.434998,57.450001,0.0,199.912003,,,,,,2615.72998,680.047974,1682.969971,-1002.919983,1794.560059,,,4454.680176,1588.719971,1298.939941,289.780029,,,2865.960205,6929.288208,,1320.800049,1320.800049,,,1097.550049,,,,,,609.369873,,,609.369873,3027.719971,2823.290039,,,,,2165.840088,,,,2165.840088,4989.130127,8016.850098,311.273987,323.338013,,,-3402.179932,4233.049805,62.680115,1528.161987,0.0,1528.161987,9545.012085,
12/31/2004,10211.625977,320.150011,316.21701,3.933,1964.041016,567.771973,,206.697006,143.173996,0.0,63.522999,0.0,197.873993,,,,,,2688.761963,644.494995,1756.47998,-1111.984985,1779.805054,,,5098.563965,1735.118042,1411.380981,323.737061,,,3363.445923,7522.864014,,1487.239014,1487.239014,,,1210.474976,,,,,,640.42395,,,640.42395,3338.137939,3164.687988,,,,,2108.718994,,,,2108.718994,5273.406982,8611.544922,311.270996,323.338013,,,-3413.458008,4243.403809,135.526184,1600.080994,0.0,1600.080994,10211.625916,
03/31/2005,9818.72,336.25,322.544,13.706,1954.341,596.435,,224.095,157.66,,66.435,0.0,201.748,,,,,,2716.434,638.811,1784.054,-1145.243,1795.644,,,4667.831,1753.272,1437.679,315.593,,,2914.559,7102.286,,1419.783,1419.783,,,747.268,747.268,0.0,0.0,,,726.226,,,726.226,2893.277,3176.025,3176.025,0.0,0.0,,2116.846,,,,2116.846,5292.871,8186.148,311.252,323.338,,,-3440.171,4316.613,121.54,1632.572,0.0,1632.572,9818.72,
06/30/2005,10162.467,349.72,276.884,72.836,1959.124,617.066,,237.146,160.937,0.0,76.209,0.0,210.791,,,,,,2756.781,633.991,1844.532,-1210.541,1803.482,,,4968.213,2018.961,1609.849,409.112,,,2949.252,7405.686,,1478.953,1478.953,,,1459.078,1459.078,0.0,0.0,,,599.634,,,599.634,3537.665,2881.637,2881.637,0.0,0.0,,2098.135,,,,2098.135,4979.772,8517.437,311.19,323.338,,,-3493.927,4381.273,123.156,1645.03,0.0,1645.03,10162.467,
09/30/2005,10155.267578,345.230007,294.527008,50.702999,1998.435059,637.054016,,228.707993,162.837006,0.0,65.871002,0.0,214.087006,,,,,,2786.459961,626.737,1737.666016,-1110.928955,1794.907959,,,4947.163086,1984.089966,1623.505005,360.584961,,,2963.07312,7368.808044,,1458.521973,1458.521973,,,931.684998,931.684998,0.0,0.0,,,603.206116,,,603.206116,2993.413086,3351.731934,3351.731934,0.0,0.0,,2129.593994,,,,2129.593994,5481.325928,8474.739014,311.177002,323.338013,,,-3524.958984,4452.852051,118.120972,1680.529053,0.0,1680.529053,10155.268066,
12/31/2005,10621.382,299.702,243.509,56.193,2000.644,658.198,,220.918,160.11,0.0,60.808,0.0,221.051,,,,,,2742.315,1646.596,3427.533,-1780.937,3311.698,,,2920.773,1959.2,1611.786,347.414,,,961.573,7879.067,,1538.86,1538.86,,,857.742,857.742,0.0,0.0,,,514.295,,,514.295,2910.897,3849.623,3849.623,0.0,0.0,,2186.613,,,,2186.613,6036.236,8947.133,1.175,546.246,,,-3584.54,4324.451,76.917,1364.249,310.0,1674.249,10621.382,
03/31/2006,10588.462,266.136,195.341,70.795,2086.223,660.27,,225.87,166.52,,59.35,,215.225,,,,,,2793.454,615.544,1760.977,-1145.433,1831.442,,,5348.022,1996.447,1646.883,349.564,,,3351.575,7795.008,,1453.641,1453.641,,,894.232,,,,,,582.34,,,582.34,2930.213,3778.208,,,,,2221.442,,,,2221.442,5999.65,8929.863,1.157,547.962,,,-3703.05,4405.405,97.125,1348.599,310.0,1658.599,10588.462,
06/30/2006,9712.621,277.819,196.315,81.504,1945.999,660.092,,243.225,183.346,,59.879,,1444.023,,,,,,3911.066,621.627,1745.772,-1124.145,1767.446,,,3412.482,2129.638,1753.812,375.826,,,1282.844,5801.555,,1478.114,1478.114,,,707.05,,,,,,2160.48,,,2160.48,4345.644,3363.665,,,,,798.439,,,,798.439,4162.104,8507.748,1.122,553.083,,,-3819.467,3978.614,181.521,894.873,310.0,1204.873,9712.621,
09/30/2006,9420.939,1033.576,202.865,830.711,2000.031,674.267,,244.523,189.374,,55.149,,239.94,,,,,,3518.07,614.817,1822.34,-1207.523,1522.162,,,3765.89,2166.36,1788.081,378.279,,,1599.53,5902.869,,1568.61,1568.61,,,1007.712,,,,,,1474.211,,,1474.211,4050.533,3348.99,,,,,754.288,,,,754.288,4103.278,8153.811,1.104,550.778,,,-3814.438,4056.278,163.406,957.128,310.0,1267.128,9420.939,
12/31/2006,8608.944,301.614,239.102,62.512,2148.143,744.073,,237.817,180.539,0.0,57.278,0.0,285.881,,,,,,2973.455,1116.551,2994.845,-1878.294,1745.524,,,2773.414,2156.349,1791.157,365.192,,,617.065,5635.489,,1677.501,1677.501,,,490.54,490.54,0.0,0.0,,,608.697,,,608.697,2776.738,3847.617,3847.617,0.0,0.0,,901.235,,,,901.235,4748.852,7525.59,1.075,558.896,,,-3869.166,4140.128,-131.744,699.189,384.165,1083.354,8608.944,
03/31/2007,8474.503,296.015,232.245,63.77,2140.525,747.533,,248.617,188.6,,60.017,,228.745,,,,,,2913.902,605.962,1799.565,-1193.603,1729.166,,,3225.473,2175.533,1812.022,363.511,,,1049.94,5560.601,,1534.864,1534.864,,,577.361,,,,,,619.257,,,619.257,2731.482,3738.074,,,,,954.282,,,,954.282,4692.356,7423.838,1.066,564.487,,,-3909.114,4127.834,-117.773,666.5,384.165,1050.665,8474.503,
06/30/2007,9190.875,349.808998,251.966995,97.842003,2249.263916,795.872986,,248.587997,179.684006,0.0,68.903999,0.0,246.649994,,,,,,3094.311035,1130.78894,3003.306885,-1872.517944,1783.828979,,,3181.946045,2633.60498,2140.810059,492.794922,,,548.341064,6096.563965,,1613.886963,1613.886963,,,1180.814941,,,,,,663.206055,,,663.206055,3457.907959,3636.998047,,,,,943.760986,,,,943.760986,4580.759033,8038.666992,1.05,568.038025,,,-3954.846924,4207.571777,-53.769852,768.043027,384.165009,1152.208035,9190.875027,
09/30/2007,9516.878906,436.863998,338.763,98.100998,2319.065918,826.916992,,257.085999,175.218994,0.0,81.866997,0.0,257.670013,,,,,,3270.686035,1170.654053,3078.10498,-1907.45105,1822.921997,,,3252.616943,2676.781982,2197.014893,479.76709,,,575.834961,6246.192993,,1748.182983,1748.182983,,,1102.052979,,,,,,672.351929,,,672.351929,3522.587891,3793.974121,,,,,978.947021,,,,978.947021,4772.921143,8295.509033,1.033,573.416992,,,-4043.937012,4263.275879,43.416138,837.204997,384.165009,1221.370006,9516.879039,
12/31/2007,9465.731,440.455,377.176,63.279,2339.558,841.072,,197.962,56.228,0.0,58.014,83.72,257.426,,,,,,3235.401,1063.845,3067.568,-2003.723,1782.964,,,3383.521,2757.046,2299.858,457.188,,,626.475,6230.33,,1965.567,1965.567,,,953.767,,,,,,552.893,,,552.893,3472.227,3802.075,,,,,1147.095,,,,1147.095,4949.17,8421.397,1.01,575.523,,,-4155.642,4150.622,88.656,660.169,384.165,1044.334,9465.731,
03/31/2008,9629.55,465.898,397.786,68.112,2337.578,853.236,,218.036,95.71,,58.996,63.33,357.81,,,,,,3379.322,1048.214,3028.224,-1980.01,1522.087,,,3679.927,2787.169,2343.049,444.12,,239.847,652.911,6250.228,,1893.884,1893.884,,,818.503,,,,,,738.811,,,738.811,3451.198,4047.013,,,,,1193.54,,,,1193.54,5240.553,8691.751,0.994,570.33,,,-4326.578,4178.725,130.163,553.634,384.165,937.799,9629.55,
06/30/2008,9653.639,456.254,429.412,26.842,2362.076,880.918,,214.11,162.293,0.0,51.817,0.0,356.198,,,,,,3388.638,1040.335,3086.653,-2046.318,1749.489,,,3475.177,2832.634,2393.229,439.405,,,642.543,6265.001,,1915.896,1915.896,,,866.862,,,,,,706.305,,,706.305,3489.063,4013.91,,,,,1222.783,,,,1222.783,5236.693,8725.756,0.99,572.019,,,-4398.586,4234.666,134.629,543.718,384.165,927.883,9653.639,
09/30/2008,9374.378,481.383,458.786,22.597,2280.944,829.963,,204.606,87.737,,52.021,64.848,332.979,,,,,,3299.912,999.16,2983.235,-1984.075,1697.374,,,3377.932,2722.674,2311.588,411.086,,,655.258,6074.466,,1876.174,1876.174,,,985.196,,,,,,707.34,,,707.34,3568.71,3872.58,,,,,1183.21,,,,1183.21,5055.79,8624.5,0.984,577.331,,,-4455.64,4260.15,-7.112,375.713,374.165,749.878,9374.378,
12/31/2008,8810.236,398.222,376.671,21.551,2335.368,879.622,,161.321,41.171,0.0,42.132,78.018,148.171,,,,,,3043.082,972.209,2821.951,-1849.742,1419.964,,,3374.981,2627.652,2251.83,375.822,,201.921,545.408,5767.154,,323.959,323.959,,,770.501,,,,,,2131.812,,,2131.812,3226.272,3934.865,,,,,1561.713,,,,1561.713,5496.578,8722.85,0.983,582.644,,,-4453.969,4179.904,-596.341,-286.779,374.165,87.386,8810.236,
03/31/2009,8485.122,442.934,423.217,19.717,2179.929,837.608,1342.321,170.228,51.838,0.0,43.891,74.499,132.476,26.27,,53.018,,78.863,2925.567,941.643,2742.309,-1800.666,1371.318,,1371.318,3246.594,2563.202,2209.599,353.603,,195.34,461.782,5559.555,,1821.026,,138.895,1682.131,384.382,384.382,,,,,484.164,,,0.0,2689.572,4227.697,4227.697,,,,1396.017,,,270.63,1125.387,5623.714,8313.286,0.979,578.873,323.338,255.535,-4446.185,4308.909,-644.905,-202.329,374.165,171.836,8485.122,
06/30/2009,8568.179,468.661,445.262,23.399,2161.307,842.766,1318.541,171.267,47.303,0.0,45.591,78.373,194.376,8.374,,91.465,,102.164,2995.611,912.657,2563.309,-1650.652,1382.681,,1382.681,3277.23,2617.763,2276.151,341.612,,212.235,438.858,5572.568,,1789.266,,103.042,1686.224,292.869,292.869,,,,,527.253,,0.259,0.0,2609.388,4209.129,4209.129,,,,1405.797,,,320.842,1084.696,5614.926,8224.314,0.976,572.65,323.338,249.312,-4422.2,4351.845,-533.571,-30.3,374.165,343.865,8568.179,
09/30/2009,8544.021,458.788,441.128,17.66,2137.708,818.389,1319.319,176.626,43.803,0.0,51.089,81.734,172.122,18.054,,73.386,,97.49,2945.244,903.1,2555.571,-1652.471,1370.46,,1370.46,3325.217,2613.634,2294.594,319.04,,231.088,462.441,5598.777,,1778.37,,112.908,1665.462,170.783,170.783,,,,,480.615,,,0.0,2429.768,4218.646,4218.646,,,,1443.947,,,366.721,1077.226,5662.593,8092.361,0.88,574.611,323.338,251.273,-4416.959,4380.513,-461.55,77.495,374.165,451.66,8544.021,
12/31/2009,8571.039,427.419,412.737,14.682,2187.77,859.633,1328.137,156.502,36.331,0.0,50.665,69.506,199.545,13.284,,101.248,,95.907,2971.236,875.111,2556.704,-1681.593,1355.442,,1355.442,3369.25,2603.321,2286.904,316.417,0.484,233.359,518.802,5599.803,,1889.589,308.505,144.385,1436.699,226.022,226.022,,,,,450.836,0.0,0.0,0.0,2566.447,4213.64,4213.64,,,,1497.734,0.0,323.183,347.402,827.149,5711.374,8277.821,0.872,579.471,323.338,256.133,-4415.096,4291.393,-459.792,-3.152,296.37,293.218,8571.039,
03/31/2010,8368.349,496.151,476.94,19.211,2101.466,804.929,1296.537,162.07,42.105,0.0,50.867,69.098,183.109,15.831,,82.095,,98.855,2942.796,832.608,2517.785,-1685.177,1307.67,,1307.67,3285.275,2548.129,2254.115,294.014,,242.666,478.649,5425.553,,1812.304,,155.871,1656.433,103.533,103.533,,,,,487.883,,,0.0,2403.72,4215.728,4215.728,,,,1458.19,,,313.991,1144.199,5673.918,8077.638,0.845,570.26,323.338,246.922,-4402.717,4309.185,-483.232,-5.659,296.37,290.711,8368.349,
06/30/2010,8277.067,481.29,459.451,21.839,2039.019,744.584,1294.435,182.974,47.046,0.0,65.556,70.372,246.715,33.992,,146.859,,95.965,2949.998,786.103,2462.539,-1676.436,1226.406,,1226.406,3314.56,2492.373,2211.544,280.829,,232.82,555.375,5327.069,,1799.437,,139.593,1659.844,149.082,149.082,,,,,467.529,,,0.0,2416.048,4233.469,4233.469,,,,1451.861,,,320.1,1131.761,5685.33,8101.378,0.828,568.0,323.338,244.662,-4386.737,4280.409,-583.181,-120.681,296.37,175.689,8277.067,
09/30/2010,8315.907,407.397,386.046,21.351,2034.488,760.532,1273.956,187.875,50.82,0.0,63.831,73.224,215.557,12.398,,112.719,,101.153,2845.317,774.255,2482.282,-1708.027,1245.798,,1245.798,3450.537,2616.49,2312.304,304.186,,241.125,580.524,5470.59,,1823.579,,130.114,1693.465,135.674,135.674,,,,,462.853,,,0.0,2422.106,4242.845,4242.845,,,,1424.526,,,304.765,1119.761,5667.371,8089.477,0.808,571.138,323.338,247.8,-4483.555,4293.549,-451.88,-69.94,296.37,226.43,8315.907,
12/31/2010,8444.023,514.972,484.363,30.609,2113.731,824.015,1289.716,168.967,60.465,0.0,68.941,39.561,210.571,10.28,,103.542,,104.142,3008.241,726.671,2450.842,-1724.171,1244.499,,1244.499,3464.612,2604.236,2306.793,297.443,0.537,251.006,598.553,5435.782,,2014.772,333.22,192.924,1488.628,50.0,0.0,,,,50.0,488.807,0.0,0.0,0.0,2553.579,4239.248,4239.248,,,,1451.407,0.0,330.344,261.118,859.945,5690.655,8244.234,0.756,574.266,323.338,250.928,-4480.113,4282.316,-473.806,-96.581,296.37,199.789,8444.023,
03/31/2011,8496.854,680.467,652.069,28.398,2038.893,780.066,1258.827,180.292,55.518,0.0,63.588,61.186,182.361,8.86,,66.678,,113.353,3082.013,710.398,,,1207.055,,1207.055,3497.388,2617.708,2331.022,286.686,,258.905,611.915,5414.841,,1958.533,,206.134,1752.399,45.45,45.45,,,,,513.133,,,0.0,2517.116,4236.437,4236.437,,,,1472.021,,,273.379,1198.642,5708.458,8225.574,0.745,559.971,323.338,236.633,-4464.508,4293.198,-414.496,-25.09,296.37,271.28,8496.854,
06/30/2011,8368.954,624.115,578.448,45.667,2005.408,756.198,1249.21,177.504,54.395,0.0,61.871,61.238,183.942,13.827,,70.89,,109.923,2990.969,712.713,,,1173.859,,1173.859,3491.413,2610.626,2336.796,273.83,,262.052,604.908,5377.985,,1977.598,,231.982,1745.616,2.477,2.477,,,,,484.251,,,0.0,2464.326,4239.965,4239.965,,,,1369.462,,,294.656,1074.806,5609.427,8073.753,0.745,558.842,323.338,235.504,-4500.286,4318.692,-379.162,-1.169,296.37,295.201,8368.954,
09/30/2011,8163.067,769.06,715.194,53.866,1936.608,707.12,1229.488,178.553,58.581,0.0,64.558,55.414,185.454,18.795,,67.263,,115.557,3069.675,681.531,,,1116.336,,1116.336,3295.525,2492.291,2248.942,243.349,,133.995,650.444,5093.392,,2002.464,,341.349,1661.115,1.941,1.941,,,,,453.976,,,0.0,2458.381,4243.547,4243.547,,,,1210.052,,,151.539,1058.513,5453.599,7911.98,0.728,561.651,323.338,238.313,-4546.877,4416.646,-477.431,-45.283,296.37,251.087,8163.067,
12/31/2011,8147.104,869.209,856.238,12.971,1974.72,749.297,1225.423,178.599,63.216,0.0,71.958,43.425,237.33,15.465,,102.556,,130.544,3259.858,662.857,2287.152,-1624.295,1105.791,,1105.791,3118.598,2359.691,2147.088,212.603,0.928,138.271,604.243,4887.246,,2081.998,334.036,242.972,1504.99,550.0,0.0,,,,550.0,459.864,0.0,0.0,0.0,3091.862,3683.909,3683.909,,,,1113.949,0.0,412.663,175.944,525.342,4797.858,7889.72,0.663,563.922,323.338,240.584,-4542.143,4600.217,-661.645,-38.986,296.37,257.384,8147.104,
03/31/2012,8062.258,951.416,915.553,35.863,1919.031,725.446,1193.585,179.321,70.472,0.0,64.177,44.672,244.491,14.468,,116.247,,127.344,3294.259,665.045,,,1081.815,,1081.815,3021.139,2364.58,2162.689,201.891,,32.977,609.114,4767.999,,1966.291,,295.283,1671.008,577.83,577.83,,,,,498.212,,,0.0,3042.333,3682.798,3682.798,,,,949.714,,,107.175,842.539,4632.512,7674.845,0.657,549.207,323.338,225.869,-4525.664,4683.949,-617.106,91.043,296.37,387.413,8062.258,
06/30/2012,7344.997,538.321,499.772,38.549,1850.404,691.332,1159.072,187.562,68.456,0.0,72.535,46.571,145.029,11.036,,20.107,,119.112,2721.316,643.146,,,1052.681,,1052.681,2927.854,2322.216,2133.559,188.657,,32.725,561.877,4623.681,,1926.427,,230.242,1696.185,375.0,375.0,,,,,471.876,,,0.0,2773.303,3306.473,3306.473,,,,887.585,,,30.472,857.113,4194.058,6967.361,0.657,550.474,323.338,227.136,-4520.692,4708.485,-657.658,81.266,296.37,377.636,7344.997,
09/30/2012,7274.166,461.027,424.789,36.238,1858.932,695.575,1163.357,187.082,64.333,0.0,74.653,48.096,167.031,11.643,,22.044,,139.424,2674.072,632.16,,,1029.176,,1029.176,2938.758,2303.109,2127.114,175.995,,34.373,589.633,4600.094,,1862.573,,220.236,1642.337,375.0,375.0,,,,,450.109,,,0.0,2687.682,3305.504,3305.504,,,,859.977,,,25.017,834.96,4165.481,6853.163,0.657,545.958,323.338,222.62,-4505.875,4709.761,-625.868,124.633,296.37,421.003,7274.166,
12/31/2012,7859.891,949.887,913.276,36.611,1916.542,728.25,1188.292,179.678,66.221,0.0,68.335,45.122,166.02,10.117,0.0,51.836,,111.602,3212.127,626.569,2250.843,-1624.274,1026.489,,1026.489,2994.706,2302.352,2136.138,166.214,0.705,34.546,646.986,4647.764,,2048.733,362.938,240.681,1445.114,375.0,0.0,0.0,0.0,,375.0,453.304,0.0,0.0,0.0,2877.037,3642.375,3642.375,0.0,0.0,,933.478,0.0,385.522,69.222,478.734,4575.853,7452.89,0.652,547.185,323.338,223.847,-4500.795,4744.802,-681.213,110.631,296.37,407.001,7859.891,
03/31/2013,7616.106,947.376,909.664,37.712,1784.709,663.357,1121.352,167.469,60.389,0.0,63.925,43.155,162.224,3.98,,49.082,,111.488,3061.778,613.272,,,980.036,,980.036,2961.02,2268.89,2115.45,153.44,,34.236,653.914,4554.328,,1790.75,,207.081,1583.669,375.0,0.0,,,,375.0,469.965,,,0.0,2635.715,3657.634,3657.634,,,,953.2,,,94.883,858.317,4610.834,7246.549,0.652,526.792,323.338,203.454,-4479.244,4736.961,-711.974,73.187,296.37,369.557,7616.106,
06/30/2013,7133.202,631.466,608.568,22.898,1721.058,604.068,1116.99,141.061,53.187,0.0,50.583,37.291,260.442,3.23,71.052,30.578,,152.265,2754.027,582.365,,,950.656,,950.656,2846.154,2156.203,2012.752,143.451,,33.606,653.115,4379.175,,1767.826,,208.063,1559.763,0.0,0.0,,,,0.0,518.911,,,67.476,2286.737,3654.032,3654.032,,,,873.722,,,44.46,829.262,4527.754,6814.491,0.617,522.276,323.338,198.938,-4466.998,4689.969,-723.523,22.341,296.37,318.711,7133.202,
09/30/2013,7149.932,780.107,759.636,20.471,1538.103,433.265,1104.838,134.266,46.663,0.0,58.337,29.266,752.128,1.855,550.641,28.419,,171.223,3204.604,470.707,,,947.028,,947.028,2527.593,1857.766,1729.178,128.588,,34.858,633.114,3945.328,,1787.646,,291.93,1495.716,299.57,0.0,,,,299.57,541.881,,,118.177,2629.097,3351.02,3351.02,,,,862.208,,,19.192,843.016,4213.228,6842.325,0.612,524.981,323.338,201.643,-4464.356,4646.593,-696.593,11.237,296.37,307.607,7149.932,
12/31/2013,6772.708,938.934,907.806,31.128,1572.721,482.949,1089.772,103.58,33.92,0.0,38.515,31.145,222.977,,46.976,28.934,,145.709,2838.212,471.317,1638.2,-1166.883,1255.877,293.514,962.363,2207.302,1855.258,1734.871,120.387,12.146,,339.898,3934.496,,1798.913,270.067,157.34,1371.506,0.0,0.0,0.0,0.0,,0.0,428.842,,,0.0,2227.755,3346.295,3346.295,0.0,0.0,,697.112,,203.605,39.701,453.806,4043.407,6271.162,0.595,520.315,323.338,196.977,-4456.742,4715.564,-574.556,205.176,296.37,501.546,6772.708,
03/31/2014,6631.336,930.402,903.342,27.06,1501.825,444.149,1057.676,100.956,34.084,0.0,38.652,28.22,282.109,,127.038,30.006,,124.144,2815.292,457.413,,,874.839,,874.839,2483.792,1837.474,1726.596,110.878,,33.69,612.628,3816.044,,1645.39,,163.08,1482.31,274.879,0.0,,,,274.879,469.466,,,1.116,2389.735,3066.69,3066.69,,,,688.763,,,58.975,629.788,3755.453,6145.188,0.564,493.376,323.338,170.038,-4436.304,4705.475,-573.333,189.778,296.37,486.148,6631.336,
06/30/2014,6596.083,1029.877,1005.901,23.976,1458.077,423.103,1034.974,101.252,35.723,0.0,35.218,30.311,204.096,,46.976,31.58,,124.608,2793.302,458.535,,,874.999,,874.999,2469.247,1831.145,1728.385,102.76,,33.431,604.671,3802.781,,1693.065,,191.687,1501.378,274.879,0.0,,,,274.879,442.547,,,0.0,2410.491,2964.843,2964.843,,,,642.623,,,39.509,603.114,3607.466,6017.957,0.564,495.903,323.338,172.565,-4433.866,4778.506,-559.351,281.756,296.37,578.126,6596.083,
09/30/2014,6424.037,959.024,923.676,35.348,1417.293,412.702,1004.591,94.879,41.338,0.0,31.037,22.504,220.906,,55.118,29.815,,132.883,2692.102,472.914,,,830.589,,830.589,2428.432,1786.784,1694.987,91.797,,32.465,609.183,3731.935,,1582.122,,153.809,1428.313,274.879,0.0,,,,274.879,399.393,,,0.0,2256.394,2962.997,2962.997,,,,629.93,,,57.83,572.1,3592.927,5849.321,0.56,498.121,323.338,174.783,-4478.469,4872.875,-614.741,278.346,296.37,574.716,6424.037,
12/31/2014,6499.702,1103.253,1054.118,49.135,1437.579,448.017,989.562,84.827,30.986,6.189,26.992,20.66,138.028,0.0,52.271,28.584,,55.787,2763.687,485.471,1608.722,-1123.251,1152.173,332.452,819.721,2098.371,1754.894,1672.721,82.173,6.113,,337.364,3736.015,,1600.51,268.527,30.527,1301.456,324.879,0.0,0.0,0.0,,324.879,389.834,0.0,0.0,0.0,2315.223,2927.127,2927.127,0.0,0.0,,883.723,0.0,413.523,114.95,355.25,3810.85,6126.073,0.549,502.19,323.338,178.852,-4477.032,4897.708,-846.156,77.259,296.37,373.629,6499.702,
03/31/2015,6109.443,913.428,871.687,41.741,1341.651,389.744,951.907,95.029,36.982,0.0,28.692,29.355,148.374,,43.75,36.743,,65.047,2498.482,482.049,,,775.223,,775.223,2353.689,1707.343,1635.171,72.172,,,646.346,3610.961,,1452.518,,102.347,1350.171,520.914,100.0,,,,420.914,414.086,,,0.0,2387.518,2554.317,2554.317,,,,816.303,,,66.775,749.528,3370.62,5758.138,0.544,476.207,323.338,152.869,-4453.674,4940.505,-908.647,54.935,296.37,351.305,6109.443,
06/30/2015,6254.157,800.427,754.171,46.256,1352.934,411.492,941.442,101.072,36.804,0.0,32.445,31.823,109.114,,0.0,37.035,,71.241,2363.547,498.929,,,780.968,,780.968,2610.713,1971.27,1747.95,223.32,,,639.443,3890.61,,1508.556,,92.803,1415.753,521.103,0.0,,,,521.103,377.313,,,0.0,2406.972,2473.087,2473.087,,,,886.364,,,119.634,766.73,3359.451,5766.423,0.523,478.709,323.338,155.371,-4449.804,5054.442,-892.506,191.364,296.37,487.734,6254.157,
