Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2011,1795.601,1394.75,1220.165,174.585,14.516,14.516,0.0,,0.0,0.0,0.0,0.0,0.0,115.874,,,,,,115.48,1525.14,194.771,,,0.0,75.69,54.495,54.495,0.0,,,21.195,270.461,,156.995,13.076,,,143.919,0.0,0.0,,,,494.769,219.083,,326.112,0.0,651.764,584.965,584.965,,,,563.075,,,,,17.88,1148.04,1799.804,,20331.168,0.316,20330.852,,-20333.307,-2.064,-4.203,0.0,-4.203,1795.601,
09/30/2011,1657.709,1234.924,1202.788,32.136,14.831,14.831,0.0,,0.0,0.0,0.0,0.0,0.0,113.935,11.296,,,,,13.515,1363.69,205.304,,,0.0,88.715,54.172,54.172,0.0,,,34.543,294.019,,137.307,16.954,,,120.353,0.0,0.0,0.0,0.0,,501.924,221.019,,336.88,0.0,639.231,586.566,586.566,,,,598.65,,,,,40.751,1185.216,1824.447,,20110.838,0.316,20110.522,,-20274.391,-3.185,-166.738,0.0,-166.738,1657.709,
12/31/2011,1856.179,1346.209,1313.349,32.86,14.974,14.974,0.0,,0.0,0.0,0.0,0.0,0.0,86.598,12.016,0.0,,8.569,,9.782,1447.781,327.136,594.232,-267.096,0.0,81.262,53.848,53.848,0.0,,,18.845,408.398,,156.385,19.283,0.0,0.0,137.102,0.0,0.0,0.0,0.0,,502.538,226.033,0.0,325.527,0.0,658.923,690.086,690.086,0.0,0.0,,595.277,0.0,0.0,0.0,0.0,43.717,1285.363,1944.286,,20135.554,0.317,20135.237,,-20220.577,-3.084,-88.107,0.0,-88.107,1856.179,
03/31/2012,1882.76,1385.843,1353.04,32.803,13.553,13.553,0.0,,0.0,0.0,0.0,0.0,0.0,74.287,10.548,,,,,63.488,1473.683,328.474,,,0.0,80.603,53.525,53.525,0.0,,,27.078,409.077,,99.64,15.693,,,83.947,0.0,,,,,542.976,240.314,,333.181,0.0,642.616,692.821,692.821,,,,618.656,,,,,45.161,1311.477,1954.093,0.0,20084.329,0.318,20084.011,,-20152.568,-3.094,-71.333,0.0,-71.333,1882.76,
06/30/2012,1942.024,1438.018,315.621,1122.397,12.653,12.653,0.0,,0.0,0.0,0.0,0.0,0.0,79.94,15.182,,,,,64.222,1530.611,329.328,,,0.0,82.085,53.202,53.202,0.0,,,28.883,411.413,,112.508,16.019,,,96.489,0.0,0.0,,,,560.127,243.622,,341.733,0.0,672.635,697.935,697.935,,,,630.649,,,,,45.294,1328.584,2001.219,0.0,20027.983,0.318,20027.665,,-20084.096,-3.082,-59.195,0.0,-59.195,1942.024,
09/30/2012,1983.264,1492.252,270.455,1221.797,11.27,11.27,0.0,,0.0,0.0,0.0,0.0,0.0,26.967,13.029,,,55.193,,13.759,1530.489,329.358,,,0.0,123.417,53.062,53.062,0.0,,,15.162,452.775,,106.137,11.135,,,95.002,603.113,603.113,,,,908.11,244.939,,3.322,0.0,1617.36,100.0,100.0,,,,292.516,,,,,44.255,392.516,2009.876,0.0,19980.177,0.319,19979.858,,-20006.186,-0.603,-26.612,0.0,-26.612,1983.264,
12/31/2012,2062.476,1556.436,130.736,1425.7,11.477,11.477,0.0,,0.0,0.0,0.0,0.0,0.0,75.551,15.413,0.0,,7.299,,15.311,1643.464,333.861,603.002,-269.141,0.0,85.151,52.527,52.527,0.0,,,25.325,419.012,,129.626,23.519,0.0,0.0,106.107,0.0,0.0,0.0,0.0,,565.392,247.955,0.0,386.914,0.0,695.018,697.614,697.614,0.0,0.0,,679.167,0.0,0.0,0.0,0.0,44.298,1376.781,2071.799,0.0,19891.61,0.319,19891.291,,-19900.545,-0.388,-9.323,0.0,-9.323,2062.476,
03/31/2013,2071.113,1562.447,78.62,1483.827,13.617,13.617,0.0,,0.0,0.0,0.0,0.0,0.0,39.135,12.272,,,52.793,,26.21,1615.199,333.183,,,0.0,122.731,52.527,52.527,0.0,,,17.411,455.914,,119.82,23.41,,,96.41,606.142,606.142,,,,980.445,255.438,,3.657,0.0,1706.407,100.0,100.0,,,,303.842,,,,,44.747,403.842,2110.249,0.0,19777.571,0.32,19777.251,,-19816.032,-0.675,-39.136,0.0,-39.136,2071.113,
06/30/2013,2524.841,1997.462,578.301,1419.161,13.556,13.556,0.0,,0.0,0.0,0.0,0.0,0.0,42.273,15.663,,,51.976,,25.792,2053.291,337.879,,,0.0,133.671,52.527,52.527,0.0,,,29.168,471.55,,138.517,26.296,,,112.221,606.282,606.282,,,,995.835,259.515,,3.698,0.0,1740.634,750.0,750.0,,,,308.139,,,,,44.926,1058.139,2798.773,0.0,19458.503,0.32,19458.183,,-19729.142,-3.293,-273.932,0.0,-273.932,2524.841,
09/30/2013,2329.951,1806.814,117.591,1689.223,14.823,14.823,0.0,,0.0,0.0,0.0,0.0,0.0,40.106,13.941,,,48.391,,25.597,1861.743,337.785,,,0.0,130.423,52.527,52.527,0.0,,,29.505,468.208,,145.122,23.986,,,121.136,613.751,613.751,,,,1005.197,260.963,,3.832,0.0,1764.07,750.0,750.0,,,,309.698,,,,,44.903,1059.698,2823.768,0.0,19157.634,0.32,19157.314,,-19648.244,-3.207,-493.817,0.0,-493.817,2329.951,
12/31/2013,2660.767,1723.285,339.223,1384.062,13.631,13.631,0.0,,0.0,0.0,0.0,0.0,0.0,66.283,13.502,,,437.643,,50.897,1803.199,339.653,655.751,-316.098,0.0,517.915,52.527,52.527,0.0,,,27.745,857.568,,149.145,24.843,,,124.302,624.056,624.056,0.0,0.0,,1255.985,260.615,,0.0,0.0,2029.186,750.0,750.0,0.0,0.0,,305.139,0.0,0.0,0.0,0.0,44.524,1055.139,3084.325,0.0,18935.622,0.32,18935.302,,-19356.095,-3.085,-423.558,0.0,-423.558,2660.767,
03/31/2014,2609.349,1717.208,267.053,1450.155,15.437,15.437,0.0,,0.0,0.0,0.0,0.0,0.0,57.553,17.3,,,409.616,,40.163,1790.198,329.711,,,0.0,489.44,52.527,52.527,0.0,,,27.297,819.151,,108.778,22.688,,,86.09,621.061,621.061,,,,1313.958,265.627,,,0.0,2043.797,750.0,750.0,,,,273.171,,,,,7.544,1023.171,3066.968,0.0,18807.125,0.321,18806.804,,-19261.672,-3.072,-457.619,0.0,-457.619,2609.349,
06/30/2014,2322.634,1545.471,237.361,1308.11,13.81,13.81,0.0,,0.0,0.0,0.0,0.0,0.0,37.762,16.889,,,322.596,,20.749,1597.043,323.782,,,0.0,401.809,52.527,52.527,0.0,,,26.686,725.591,,129.416,26.051,,,103.365,618.136,618.136,,,,1095.518,266.591,,,0.0,1843.07,750.0,750.0,,,,362.416,,,,,95.825,1112.416,2955.486,0.0,18531.751,0.321,18531.43,,-19161.496,-3.107,-632.852,0.0,-632.852,2322.634,
09/30/2014,2207.422,1474.718,233.949,1240.769,16.081,16.081,0.0,,0.0,0.0,0.0,0.0,0.0,32.188,12.789,,,286.429,8.033,11.137,1522.987,318.808,,,0.0,365.627,52.527,52.527,0.0,,,26.671,684.435,,133.209,21.314,,,111.895,627.068,627.068,,,,1088.989,268.066,,,0.0,1849.266,750.0,750.0,,,,356.91,,,,,88.844,1106.91,2956.176,0.0,18320.602,0.322,18320.28,,-19066.307,-3.049,-748.754,0.0,-748.754,2207.422,
12/31/2014,1901.15,1424.684,191.608,1233.076,13.448,13.448,0.0,,0.0,0.0,0.0,0.0,0.0,41.658,14.823,,,33.887,23.448,3.057,1479.79,319.028,694.105,-375.077,0.0,102.332,52.527,52.527,0.0,,,15.918,421.36,,190.109,29.335,0.0,0.0,160.774,620.62,620.62,0.0,0.0,,621.476,269.047,,244.467,0.0,1432.205,740.175,740.175,0.0,0.0,,612.236,0.0,0.0,0.0,0.0,98.722,1352.411,2784.616,0.0,18120.367,0.322,18120.045,,-19000.835,-2.998,-883.466,0.0,-883.466,1901.15,
03/31/2015,2607.71,1871.322,705.879,1165.443,14.656,14.656,0.0,,0.0,0.0,0.0,0.0,0.0,54.006,21.401,,,266.508,20.839,11.037,1939.984,311.87,,,0.0,355.856,52.527,52.527,0.0,,,36.821,667.726,,150.482,22.778,,,127.704,635.453,635.453,,,,1136.256,276.497,,,0.0,1922.191,1250.0,1250.0,,,,383.396,,,,,106.899,1633.396,3555.587,0.0,17967.635,0.323,17967.312,,-18912.597,-2.915,-947.877,0.0,-947.877,2607.71,
06/30/2015,2570.664,1884.809,187.286,1697.523,14.418,14.418,0.0,,0.0,0.0,0.0,0.0,0.0,31.28,16.06,,,260.892,14.372,0.726,1930.507,304.36,,,0.0,335.797,52.527,52.527,0.0,4.941,,17.437,640.157,,166.109,24.14,,,141.969,624.767,624.767,,,,1154.655,277.828,,,0.0,1945.531,1234.368,1234.368,,,,385.081,,,,,107.253,1619.449,3564.98,0.0,17828.398,0.323,17828.075,,-18819.586,-3.128,-994.316,0.0,-994.316,2570.664,
09/30/2015,2577.305,1890.958,177.871,1713.087,14.714,14.714,0.0,,0.0,0.0,0.0,0.0,0.0,35.468,16.018,,,262.243,18.458,0.708,1941.14,297.299,,,0.0,338.866,52.527,52.527,0.0,,,24.096,636.165,,179.973,18.362,,,161.611,626.59,626.59,,,,1173.329,279.724,,,0.0,1979.892,1234.89,1234.89,,,,393.933,,,,,114.209,1628.823,3608.715,0.0,17698.308,0.323,17697.985,,-18727.129,-2.589,-1031.41,0.0,-1031.41,2577.305,
12/31/2015,2357.737,1915.43,228.659,1686.771,12.638,12.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.856,14.823,,,17.361,23.098,1.705,1967.924,295.57,721.323,-425.753,0.0,94.243,52.527,52.527,0.0,,,24.355,389.813,,188.007,23.298,,,164.709,634.326,634.326,0.0,0.0,,680.647,280.859,0.0,294.194,0.0,1502.98,1235.354,1235.354,0.0,0.0,,689.85,0.0,0.0,0.0,0.0,114.797,1925.204,3428.184,0.0,17559.145,0.323,17558.822,,-18625.599,-3.993,-1070.447,0.0,-1070.447,2357.737,
03/31/2016,2323.673,1895.829,234.025,1661.804,16.188,16.188,0.0,,0.0,0.0,0.0,0.0,0.0,34.04,15.718,,,15.324,13.948,4.374,1946.057,286.202,,,0.0,91.414,52.527,52.527,0.0,,,23.563,377.616,,148.181,19.117,,,129.064,629.437,629.437,,,,704.095,288.741,,310.856,0.0,1481.713,1235.813,1235.813,,,,714.17,,,,,114.573,1949.983,3431.696,0.0,17413.244,0.324,17412.92,,-18518.143,-3.124,-1108.023,0.0,-1108.023,2323.673,
06/30/2016,2314.173,1906.996,170.966,1736.03,15.086,15.086,0.0,,0.0,0.0,0.0,0.0,0.0,22.573,18.194,,,13.205,2.104,1.712,1944.655,277.942,,,0.0,91.576,52.527,52.527,0.0,18.194,,7.65,369.518,,144.296,17.661,,,126.635,632.308,632.308,,,,699.521,288.232,,326.112,0.0,1476.125,1236.272,1236.272,,,,729.106,,,,,114.762,1965.378,3441.503,0.0,17279.792,0.324,17279.468,,-18404.933,-2.189,-1127.33,0.0,-1127.33,2314.173,
09/30/2016,2297.979,1757.711,177.785,1579.926,15.767,15.767,0.0,,0.0,0.0,0.0,0.0,0.0,21.49,16.043,,,12.819,3.714,1.609,1794.968,270.165,,,0.0,232.846,52.527,52.527,0.0,,,167.5,503.011,,161.882,16.028,,,145.854,626.862,626.862,,,,693.682,287.214,,344.179,0.0,1482.426,1236.731,1236.731,,,,748.06,,,,,116.667,1984.791,3467.217,0.0,17123.953,0.324,17123.629,,-18290.506,-2.685,-1169.238,0.0,-1169.238,2297.979,
12/31/2016,2334.572,1797.907,231.945,1565.962,13.051,13.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.384,14.385,0.0,,9.385,15.328,1.429,1842.342,266.125,730.909,-464.784,0.0,226.105,52.527,52.527,0.0,,,164.193,492.23,,203.833,19.455,,,184.378,629.764,629.764,0.0,0.0,,688.352,287.424,0.0,371.433,0.0,1521.949,1237.189,1237.189,0.0,0.0,,776.029,0.0,0.0,0.0,0.0,117.172,2013.218,3535.167,0.0,16987.812,0.324,16987.488,,-18184.954,-3.453,-1200.595,0.0,-1200.595,2334.572,
03/31/2017,2315.519,1786.372,454.592,1331.78,8.054,8.054,,,0.0,0.0,0.0,0.0,0.0,22.798,16.076,,,20.264,5.262,1.42,1817.224,262.352,,,0.0,235.943,52.527,52.527,0.0,,,163.152,498.295,,154.626,18.938,,,135.688,625.893,625.893,,,,718.868,293.89,,359.137,0.0,1499.387,1237.648,1237.648,,,,766.233,,,,,113.206,2003.881,3503.268,0.0,16838.527,0.325,16838.202,,-18023.169,-3.107,-1187.749,0.0,-1187.749,2315.519,
06/30/2017,2344.251,1808.443,242.426,1566.017,9.496,9.496,0.0,,0.0,0.0,0.0,0.0,0.0,26.151,20.745,,,20.646,3.958,1.448,1844.09,261.87,,,0.0,238.291,52.527,52.527,0.0,20.745,,144.373,500.161,,178.25,27.989,,,150.261,628.908,628.908,,,,715.981,292.323,,381.513,0.0,1523.139,1238.107,1238.107,,,,786.163,,,,,112.327,2024.27,3547.409,0.0,16699.801,0.325,16699.476,,-17900.069,-2.89,-1203.158,0.0,-1203.158,2344.251,
09/30/2017,2908.363,2365.727,286.822,2078.905,12.584,12.584,0.0,,0.0,0.0,0.0,0.0,0.0,27.709,20.004,,,20.458,4.026,3.679,2406.02,265.306,,,0.0,237.037,52.527,52.527,0.0,20.004,,144.048,502.343,,193.462,18.218,,,175.244,624.474,624.474,,,,717.586,289.262,,401.359,0.0,1535.522,1781.912,1781.912,,,,820.867,,,,,130.246,2602.779,4138.301,0.0,16570.843,0.325,16570.518,,-17797.627,-3.154,-1229.938,0.0,-1229.938,2908.363,
12/31/2017,2941.188,2414.751,465.851,1948.9,9.268,9.268,0.0,,0.0,0.0,0.0,0.0,0.0,22.134,15.787,,,15.392,6.347,0.0,2446.153,263.513,752.163,-488.65,0.0,231.522,52.527,52.527,0.0,,,163.603,495.035,,219.603,10.519,,47.357,161.727,627.616,627.616,0.0,0.0,,713.309,286.097,,444.108,0.0,1560.528,1782.529,1782.529,0.0,0.0,,858.402,0.0,0.0,0.0,0.0,128.197,2640.931,4201.459,0.0,16437.46,0.325,16437.135,,-17694.79,-2.941,-1260.271,0.0,-1260.271,2941.188,
03/31/2018,2905.323,2356.462,1703.722,652.74,6.117,6.117,,,0.0,0.0,0.0,0.0,0.0,45.949,37.746,,,15.425,3.996,4.207,2408.528,257.536,,,0.0,239.259,52.527,52.527,0.0,,,171.307,496.795,,181.567,8.921,,,172.646,630.824,630.824,,,,736.555,289.97,,214.4,0.0,1548.946,1783.159,1783.159,,,,807.952,,,,,303.582,2591.111,4140.057,0.0,16305.979,0.326,16305.653,,-17538.015,-2.698,-1234.734,0.0,-1234.734,2905.323,
06/30/2018,1911.585,1171.275,256.396,914.879,6.403,6.403,0.0,,0.0,0.0,0.0,0.0,0.0,51.237,21.935,,,201.9,4.085,25.217,1228.915,256.064,,,0.0,426.606,52.527,52.527,0.0,21.935,,150.244,682.67,,183.521,6.937,,,176.584,0.0,0.0,,,,737.706,288.996,,0.0,0.0,921.227,1783.788,1783.788,,,,587.559,,,,,298.563,2371.347,3292.574,0.0,16031.356,0.352,16031.004,,-17409.664,-2.681,-1380.989,0.0,-1380.989,1911.585,
09/30/2018,1884.628,1178.966,231.571,947.395,8.397,8.397,0.0,,0.0,0.0,0.0,0.0,0.0,48.619,40.337,,,167.772,3.672,4.61,1235.982,256.269,,,0.0,392.377,52.527,52.527,0.0,19.582,,152.496,648.646,,176.121,6.972,,,169.149,0.0,0.0,,,,737.515,286.735,,0.0,0.0,913.636,1784.417,1784.417,,,,587.676,,,,,300.941,2372.093,3285.729,0.0,15873.886,0.352,15873.534,,-17271.984,-3.003,-1401.101,0.0,-1401.101,1884.628,
12/31/2018,1914.504,1269.669,357.415,912.254,8.109,8.109,0.0,,0.0,0.0,0.0,0.0,0.0,39.256,34.805,,,104.992,4.451,0.0,1317.034,253.905,751.168,-497.263,0.0,343.565,52.527,52.527,0.0,7.779,,178.267,597.47,,215.208,17.263,,24.318,173.627,0.0,0.0,0.0,0.0,,732.382,285.72,,,0.0,947.59,1785.047,1785.047,0.0,0.0,,567.341,0.0,0.0,0.0,0.0,281.621,2352.388,3299.978,0.0,15707.126,0.352,15706.774,,-17089.789,-2.811,-1385.474,0.0,-1385.474,1914.504,
03/31/2019,1919.676,1252.99,779.625,473.365,7.532,7.532,0.0,,0.0,0.0,0.0,0.0,0.0,54.745,35.327,,,120.192,4.697,14.721,1315.267,260.352,,,0.0,344.057,52.527,52.527,0.0,,,171.338,604.409,,180.813,7.028,,,173.785,3.183,0.0,3.183,,3.183,757.284,289.73,,,0.0,941.28,1790.608,1785.676,4.932,,4.932,593.917,,,,,304.187,2384.525,3325.805,0.0,15523.895,0.353,15523.542,,-16927.262,-2.762,-1406.129,0.0,-1406.129,1919.676,
06/30/2019,1889.898,1224.942,751.58,473.362,5.257,5.257,0.0,,0.0,0.0,0.0,0.0,0.0,65.183,44.106,,,109.917,4.656,16.421,1295.382,259.959,,,0.0,334.557,52.527,52.527,0.0,7.884,,164.229,594.516,,167.335,8.018,12.073,24.469,122.775,3.88,0.0,3.88,,3.88,763.466,286.143,,0.0,0.0,934.681,1791.549,1786.306,5.243,,5.243,588.835,,,,,302.692,2380.384,3315.065,0.0,15357.288,0.353,15356.935,,-16779.728,-2.727,-1425.167,0.0,-1425.167,1889.898,
09/30/2019,1886.73,1230.011,109.288,1120.723,5.626,5.626,0.0,,0.0,0.0,0.0,0.0,0.0,62.509,43.799,,,100.564,3.989,14.721,1298.146,260.547,,,0.0,328.037,52.527,52.527,0.0,7.8,,167.146,588.584,,195.38,4.849,,33.021,157.51,4.981,0.0,4.981,,4.981,760.517,281.735,,0.0,0.0,960.878,1792.272,1786.935,5.337,,5.337,585.499,,,,,303.764,2377.771,3338.649,0.0,15176.315,0.353,15175.962,,-16625.815,-2.419,-1451.919,0.0,-1451.919,1886.73,
12/31/2019,1854.009,1218.059,508.196,709.863,3.163,3.163,0.0,,0.0,0.0,0.0,0.0,0.0,57.367,41.535,,,87.798,1.111,14.721,1278.589,259.416,776.07,-516.654,0.0,316.004,52.527,52.527,0.0,7.753,,167.926,575.42,,205.357,15.907,,24.318,165.132,4.631,0.0,4.631,,4.631,755.178,278.702,,,0.0,965.166,1792.129,1787.565,4.564,,4.564,586.814,0.0,0.0,0.0,0.0,308.112,2378.943,3344.109,0.0,14990.011,0.353,14989.658,,-16477.49,-2.621,-1490.1,0.0,-1490.1,1854.009,
03/31/2020,1753.861,1138.632,498.693,639.939,7.966,7.966,0.0,,0.0,0.0,0.0,0.0,0.0,38.897,38.897,,,84.388,,0.0,1185.495,256.409,,,0.0,311.957,52.527,52.527,0.0,,,175.042,568.366,,180.015,10.434,,,169.581,0.0,0.0,,,,775.657,281.03,,,0.0,955.672,1792.415,1788.194,4.221,,4.221,414.888,,,,,133.858,2207.303,3162.975,0.0,14734.618,0.353577,14734.264423,,-16143.374,-0.358,-1409.114,0.0,-1409.114,1753.861,
06/30/2020,1820.126,1194.573,306.701,887.872,8.041,8.041,0.0,,0.0,0.0,0.0,0.0,0.0,47.034,47.034,,,82.048,0.0,0.0,1249.648,260.518,,,0.0,309.96,52.527,52.527,0.0,7.904,,167.481,570.478,,235.671,14.964,78.242,24.318,118.147,0.0,0.0,,,,782.661,281.649,,0.0,0.0,1018.332,1793.579,1788.824,4.755,,4.755,408.539,,,,,126.89,2202.118,3220.45,0.0,14592.929,0.353637,14592.575363,,-15990.895,-2.358,-1400.324,0.0,-1400.324,1820.126,
