Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,7500.5,416.8,416.8,0.0,1007.0,1007.0,,,668.8,225.0,155.5,299.4,-11.1,888.6,,,,,,2981.2,623.6,1184.8,-561.2,0.0,3895.7,3253.5,2702.9,550.6,,642.2,4519.3,,549.3,549.3,,,,92.7,,,,,,935.4,,,935.4,1577.4,2436.7,,,,,1342.6,,,,,,1342.6,3779.3,5356.7,0.0,1885.8,,,-633.8,751.1,138.8,2141.9,1.9,2143.8,7500.5,
12/31/2004,7588.5,581.4,581.4,0.0,980.4,980.4,,,509.5,180.1,131.7,210.2,-12.5,1799.5,,,,,,3870.8,497.0,944.4,-447.4,0.0,3220.7,2076.8,2076.8,0.0,,1143.9,3717.7,,516.7,516.7,,,,111.8,,,,,,1185.6,,,1185.6,1814.1,2414.3,,,,,1228.4,,,,,,1228.4,3642.7,5456.8,0.0,1888.5,,,-677.6,622.6,294.3,2127.8,3.9,2131.7,7588.5,
03/31/2005,7088.7,1157.3,1157.3,,905.0,905.0,,,520.5,205.2,133.8,195.0,-13.5,877.6,,,,,,3460.4,490.2,948.6,-458.4,,3138.1,2513.5,2029.4,484.1,,624.6,3628.3,,466.7,466.7,,,,408.9,,,,,,1215.9,,,1215.9,2091.5,1025.0,,,,,1275.7,,,,,,1275.7,2300.7,4392.2,0.0,1931.4,,,-678.4,1287.2,151.9,2692.1,4.4,2696.5,7088.7,
06/30/2005,6349.7,1017.4,1017.4,0.0,940.6,940.6,,,502.3,195.1,132.9,188.8,-14.5,288.3,,,,,,2748.6,473.2,941.9,-468.7,0.0,3127.9,2528.5,2017.7,510.8,,599.4,3601.1,,490.1,490.1,,,,392.5,,,,,,1003.3,,,1003.3,1885.9,424.4,,,,,1249.2,,,,,,1249.2,1673.6,3559.5,0.0,1953.2,,,-768.0,1590.6,12.1,2787.9,2.3,2790.2,6349.7,
09/30/2005,5905.5,731.4,731.4,0.0,926.6,926.6,,,482.2,193.6,129.6,173.9,-14.9,337.5,,,,,,2477.7,456.7,928.4,-471.7,0.0,2971.1,2336.8,1903.1,433.7,,634.3,3427.8,,456.9,456.9,,,,391.7,,,,,,931.6,,,931.6,1780.2,423.4,,,,,1141.5,,,,,,1141.5,1564.9,3345.1,0.0,1990.1,,,-1039.2,1610.5,-2.6,2558.8,1.6,2560.4,5905.5,
12/31/2005,5306.4,576.3,576.3,0.0,961.8,961.8,,,463.4,193.0,109.8,179.2,-18.6,226.8,,,,,,2228.3,474.2,955.9,-481.7,0.0,2603.9,2249.6,1812.2,437.4,,354.3,3078.1,,535.0,535.0,,,,67.5,,,,,,868.2,,,868.2,1470.7,720.9,,,,,1001.7,,,,,,1001.7,1722.6,3193.3,0.0,2005.6,,,-1307.3,1642.0,-229.1,2111.2,1.9,2113.1,5306.4,
03/31/2006,5437.1,477.2,477.2,0.0,1127.0,1127.0,,,514.3,221.9,114.0,204.8,-26.4,340.0,,,,,,2458.5,374.6,766.2,-391.6,0.0,2604.0,1929.4,1762.2,167.2,,674.6,2978.6,,521.1,521.1,,,,211.0,,,,,,980.6,,,980.6,1712.7,753.6,,,,,857.9,,,,,,857.9,1611.5,3324.2,0.0,2071.9,,,-1630.1,1754.2,-86.6,2109.4,3.5,2112.9,5437.1,
12/31/2006,5437.1,477.2,477.2,0.0,1127.0,1127.0,,,514.3,221.9,114.0,204.8,-26.4,340.0,,,,,,2458.5,374.6,766.2,-391.6,0.0,2604.0,2250.2,1762.2,488.0,,353.8,2978.6,,521.1,521.1,,,,211.0,,,,,,991.3,,,991.3,1723.4,753.6,,,,,847.2,,,,,,847.2,1600.8,3324.2,0.0,2071.9,,,-1630.1,1754.2,-86.6,2109.4,3.5,2112.9,5437.1,
03/31/2007,5248.9,286.5,286.5,0.0,1086.9,1086.9,,,576.4,234.1,143.9,226.5,-28.1,327.1,,,,,,2276.9,386.5,789.7,-403.2,0.0,2585.5,1927.1,1762.7,164.4,,658.4,2972.0,,527.3,527.3,,,,173.4,,,,,,889.9,,,889.9,1590.6,741.5,,,,,805.8,,,,,,805.8,1547.3,3137.9,0.0,2123.8,,,-1765.9,1818.9,-72.6,2104.2,6.8,2111.0,5248.9,
12/31/2007,6237.4,354.1,354.1,,1299.9,1299.9,,,703.8,343.8,151.2,240.0,-31.2,271.6,,,,,,2629.4,492.2,908.2,-416.0,,3115.8,2706.5,1979.1,727.4,,409.3,3608.0,,733.8,733.8,,,,334.4,,,,,,1088.8,,,1088.8,2157.0,1240.7,,,,,823.3,,,,,,823.3,2064.0,4221.0,,2259.5,,,-2337.5,2045.9,38.1,2006.0,10.4,2016.4,6237.4,
03/29/2008,6537.0,384.8,384.8,,1392.6,1392.6,,,738.5,356.2,151.4,263.4,-32.5,380.5,,,,,,2896.4,501.5,937.5,-436.0,,3139.1,2309.0,2004.8,304.2,,830.1,3640.6,,738.8,738.8,,,,392.2,,,,,,1166.0,,,1166.0,2297.0,1231.3,,,,,814.5,,,,,,814.5,2045.8,4342.8,0.0,2287.7,,,-2344.0,2094.0,142.1,2179.8,14.4,2194.2,6537.0,
06/28/2008,6689.6,419.6,419.6,,1463.7,1463.7,,,764.3,366.6,173.3,259.3,-34.9,423.6,,,,,,3071.2,505.0,958.0,-453.0,,3113.4,2703.1,1991.2,711.9,,410.3,3618.4,,706.8,706.8,,,,383.8,,,,,,1243.8,,,1243.8,2334.4,1212.5,,,,,816.0,,,,,,816.0,2028.5,4362.9,0.0,2327.0,,,-2321.1,2175.3,130.7,2311.9,14.8,2326.7,6689.6,
09/27/2008,6563.2,466.4,466.4,,1419.0,1419.0,,,721.3,317.4,208.4,233.3,-37.8,406.4,,,,,,3013.1,503.9,955.1,-451.2,0.0,3046.2,2637.7,1945.5,692.2,,408.5,3550.1,,628.4,628.4,,,,336.7,,,,,,1213.6,,,1213.6,2178.7,1194.0,,,,,781.7,,,,,,781.7,1975.7,4154.4,0.0,2352.4,,,-2301.1,2278.7,64.6,2394.6,14.2,2408.8,6563.2,
12/31/2008,6138.1,475.9,475.9,,1306.0,1306.0,,,666.8,229.3,165.0,312.7,-40.2,390.1,,,,,,2838.8,500.4,937.7,-437.3,,2798.9,2416.6,1769.8,646.8,,382.3,3299.3,,633.7,633.7,,,,189.3,,,,,,1202.0,,,1202.0,2025.0,1155.4,,,,,912.9,,,,,,912.9,2068.3,4093.3,0.0,2366.2,,,-2416.0,2240.5,-179.9,2010.8,34.0,2044.8,6138.1,
03/28/2009,5834.0,430.9,430.9,0.0,1221.8,1221.8,0.0,,649.1,304.3,150.9,235.3,-41.4,264.0,,,,,129.7,2565.8,494.8,937.1,-442.3,0.0,2773.4,2388.9,1757.2,631.7,,384.5,3268.2,,1582.6,545.3,41.9,,995.4,211.7,0.0,,,,211.7,10.7,,-1.2,0.0,1805.0,1270.5,1270.5,,,,875.2,1.2,,,,87.5,787.7,2145.7,3950.7,0.0,2367.9,975.2,1392.7,-2523.7,2252.7,-243.6,1853.3,30.0,1883.3,5834.0,
06/27/2009,5809.9,434.5,434.5,0.0,1210.2,1210.2,0.0,,616.6,291.4,127.8,240.1,-42.7,241.1,,,,,104.9,2502.4,508.4,956.5,-448.1,0.0,2799.1,2412.5,1772.3,640.2,,386.6,3307.5,,1504.8,476.8,43.9,,984.1,211.2,135.2,,,,76.0,15.1,,-1.2,0.0,1731.1,1238.8,1238.8,,,,866.1,1.2,,,,83.8,782.3,2104.9,3836.0,0.0,2377.7,976.0,1401.7,-2523.5,2273.8,-185.0,1943.0,30.9,1973.9,5809.9,
09/26/2009,5771.9,438.1,438.1,0.0,1112.2,1112.2,0.0,,592.0,273.4,136.0,225.6,-43.0,251.6,,,,,124.0,2393.9,520.4,993.3,-472.9,0.0,2857.6,2467.5,1815.2,652.3,,390.1,3378.0,,1499.0,480.0,35.0,,984.0,121.4,45.4,,,,76.0,17.5,,-1.0,0.0,1637.9,1125.0,1125.0,,,,901.8,1.0,,,,112.4,789.4,2026.8,3664.7,0.0,2394.2,978.1,1416.1,-2523.5,2307.5,-88.6,2089.6,17.6,2107.2,5771.9,
12/31/2009,5725.0,522.9,522.9,0.0,1044.7,1044.7,0.0,,559.3,196.7,117.6,276.7,-31.7,185.7,0.0,,115.3,,120.8,2312.6,546.3,1001.5,-455.2,0.0,2866.1,2308.3,1600.0,708.3,,442.5,3412.4,,1501.9,475.0,40.3,0.0,986.6,150.4,74.4,0.0,0.0,,76.0,7.6,0.0,39.8,0.0,1659.9,1128.6,1128.6,0.0,0.0,,1055.0,-1.4,548.5,412.6,135.9,92.1,376.0,2183.6,3843.5,0.0,2404.7,979.0,1425.7,-2523.3,2203.0,-213.6,1870.8,10.7,1881.5,5725.0,
04/03/2010,5662.3,464.1,464.1,0.0,1047.8,1047.8,0.0,,569.2,277.8,114.9,208.7,-32.2,201.7,1.0,,117.6,,142.8,2282.8,535.8,997.3,-461.5,0.0,2843.7,2278.5,1583.1,695.4,,446.6,3379.5,,1445.2,457.6,49.1,,938.5,177.9,101.9,,,,76.0,0.0,,43.1,0.0,1623.1,1135.1,1135.1,,,,1047.1,1.1,,,,92.9,910.0,2182.2,3805.3,0.0,2405.0,982.6,1422.4,-2516.4,2212.6,-254.5,1846.7,10.3,1857.0,5662.3,
07/03/2010,5557.9,408.1,408.1,0.0,1070.6,1070.6,0.0,,543.9,258.3,109.8,208.1,-32.3,226.3,,,94.1,,166.3,2248.9,520.0,975.2,-455.2,0.0,2789.0,2235.3,1555.5,679.8,,459.6,3309.0,,1401.5,476.9,27.6,,897.0,174.4,76.9,,,,97.5,0.0,,54.2,0.0,1575.9,1107.4,1107.4,,,,1029.3,-4.0,,,,93.7,885.4,2136.7,3712.6,0.0,2418.8,983.6,1435.2,-2516.3,2279.0,-344.9,1836.6,8.7,1845.3,5557.9,
10/02/2010,5912.1,391.0,391.0,0.0,1234.5,1234.5,0.0,,582.4,281.5,117.7,215.7,-32.5,219.3,,,85.9,,161.6,2427.2,535.3,1019.3,-484.0,0.0,2949.6,2381.7,1639.0,742.7,,482.0,3484.9,,1556.3,531.2,44.2,,980.9,155.5,132.9,,,,22.6,0.0,,32.0,0.0,1711.8,1154.8,1154.8,,,,1011.8,-1.8,,,,96.9,884.7,2166.6,3878.4,0.0,2428.7,984.4,1444.3,-2516.1,2305.9,-193.9,2024.6,9.1,2033.7,5912.1,
12/31/2010,5993.3,455.4,455.4,0.0,1164.8,1164.8,0.0,,564.3,190.3,113.9,292.5,-32.4,244.0,0.0,,,,173.0,2428.5,545.2,1072.0,-526.8,0.0,3019.6,2354.1,1634.6,719.5,,665.5,3564.8,,1635.2,538.8,16.3,0.0,1080.1,87.1,36.3,0.0,0.0,,50.8,0.0,0.0,39.3,0.0,1722.3,1110.5,1110.5,0.0,0.0,,1056.5,-4.3,463.2,326.9,136.3,86.9,471.4,2167.0,3889.3,0.0,2447.8,986.7,1461.1,-2516.1,2358.6,-192.6,2097.7,6.3,2104.0,5993.3,
04/02/2011,6103.5,372.0,372.0,0.0,1198.4,1198.4,0.0,,614.9,295.1,138.7,213.5,-32.4,253.7,,,,,176.1,2439.0,552.6,1099.4,-546.8,0.0,3111.9,2438.7,1690.3,748.4,,673.2,3664.5,,1592.4,560.9,16.3,,1015.2,110.9,88.2,,,,22.7,0.0,,33.9,0.0,1703.3,1111.0,1111.0,,,,1066.3,-7.4,,,,89.5,950.3,2177.3,3880.6,0.0,2462.4,991.0,1471.4,-2510.4,2369.0,-103.5,2217.5,5.4,2222.9,6103.5,
07/02/2011,6247.8,395.1,395.1,0.0,1301.3,1301.3,0.0,,665.9,316.4,145.3,236.4,-32.2,200.9,,,11.7,,142.4,2563.2,569.2,1133.8,-564.6,0.0,3115.4,2430.7,1688.5,742.2,,673.0,3684.6,,1656.9,638.0,9.7,,1009.2,136.1,134.8,,,,1.3,0.0,,29.3,0.0,1793.0,1110.7,1110.7,,,,1050.4,-5.3,,,,80.0,946.4,2161.1,3954.1,0.0,2476.5,992.0,1484.5,-2510.4,2390.5,-69.2,2287.4,6.3,2293.7,6247.8,
10/01/2011,6185.8,396.2,396.2,0.0,1276.3,1276.3,0.0,,695.4,314.3,161.5,252.0,-32.4,193.3,,,11.1,,125.8,2561.2,589.8,1161.9,-572.1,0.0,3034.8,2361.4,1645.8,715.6,,662.3,3624.6,,1705.6,664.1,16.7,,1024.8,86.8,85.5,,,,1.3,0.0,,50.3,0.0,1792.4,1114.8,1114.8,,,,1014.8,-33.7,,,,71.0,927.2,2129.6,3922.0,0.0,2489.4,992.8,1496.6,-2510.4,2438.5,-160.9,2256.6,7.2,2263.8,6185.8,
12/31/2011,7391.8,551.0,551.0,0.0,1221.2,1221.2,0.0,,587.2,270.2,177.6,162.4,-23.0,929.6,0.0,,,,130.6,3289.0,649.5,1125.6,-476.1,0.0,3453.3,2744.2,1772.1,972.1,,709.1,4102.8,,1643.7,640.8,26.7,0.0,976.2,75.5,67.1,4.2,4.2,,4.2,242.8,0.0,15.6,0.0,1962.0,1925.6,1903.8,21.8,21.8,,1266.9,-0.8,506.7,373.7,133.0,131.1,614.3,3192.5,5154.5,0.0,2495.8,993.6,1502.2,-2510.3,2488.3,-246.5,2227.3,10.0,2237.3,7391.8,
03/31/2012,7462.2,337.1,337.1,0.0,1291.7,1291.7,0.0,,628.1,298.5,172.4,180.9,-23.7,992.3,,,,,156.8,3249.2,665.6,1161.0,-495.4,0.0,3547.4,2802.9,1833.5,969.4,,744.5,4213.0,,1584.6,550.8,27.4,,1006.4,522.0,190.6,,,,331.4,211.2,,16.8,0.0,2317.8,1596.8,1596.8,,,,1257.2,,,,,143.9,1096.5,2854.0,5171.8,0.0,2525.0,996.5,1528.5,-2551.5,2489.0,-181.6,2280.9,9.5,2290.4,7462.2,
06/30/2012,7343.9,327.5,327.5,0.0,1305.1,1305.1,0.0,,613.1,288.5,169.9,179.0,-24.3,987.6,,,,,159.6,3233.3,644.3,1146.8,-502.5,0.0,3466.3,2727.2,1776.4,950.8,,739.1,4110.6,,1566.2,535.1,29.2,,1001.9,569.0,237.4,,,,331.6,208.9,,14.2,0.0,2344.1,1594.5,1594.5,,,,1230.0,,,,,144.7,1071.1,2824.5,5168.6,0.0,2536.9,997.2,1539.7,-2583.2,2523.7,-312.2,2165.2,10.1,2175.3,7343.9,
09/29/2012,7469.1,346.3,346.3,0.0,1355.9,1355.9,0.0,,629.0,288.4,181.7,183.1,-24.2,957.2,,,,,150.1,3288.4,656.9,1173.4,-516.5,0.0,3523.8,2777.8,1810.7,967.1,,746.0,4180.7,,1572.3,534.2,28.3,,1009.8,554.9,223.8,,,,331.1,199.0,,12.9,0.0,2326.2,1594.3,1594.3,,,,1236.5,,,,,167.9,1055.7,2830.8,5157.0,0.0,2547.5,998.0,1549.5,-2583.2,2568.8,-233.1,2300.0,12.1,2312.1,7469.1,
12/31/2012,7130.1,984.1,984.1,0.0,1311.8,1311.8,0.0,,522.9,253.2,161.7,127.7,-19.7,383.7,0.0,,,,148.7,3202.5,728.8,1209.6,-480.8,0.0,3198.8,2465.1,1509.8,955.3,,733.7,3927.6,,1704.6,553.1,172.8,0.0,978.7,42.1,33.4,8.7,8.7,,,36.2,0.0,0.0,0.0,1782.9,1649.9,1576.3,73.6,73.6,,1461.8,0.0,605.5,471.4,134.1,249.3,607.0,3111.7,4894.6,0.0,2552.6,998.9,1553.7,-2751.6,2138.4,284.8,2224.2,11.3,2235.5,7130.1,
03/30/2013,6804.9,755.1,755.1,0.0,1284.0,1284.0,0.0,,585.8,266.5,185.0,157.5,-23.2,249.2,6.6,,,,155.4,2874.1,726.8,1236.7,-509.9,0.0,3204.0,2462.2,1544.4,917.8,,735.2,3930.8,,1515.7,562.3,9.8,,943.6,39.2,30.7,,,,8.5,5.9,,3.1,0.0,1560.8,1651.5,1651.5,,,,1517.9,,,,,327.2,1187.6,3169.4,4730.2,0.0,2557.9,1002.4,1555.5,-2878.4,2687.5,-304.1,2062.9,11.8,2074.7,6804.9,
06/29/2013,6399.9,352.9,352.9,0.0,1236.5,1236.5,0.0,,624.2,262.9,219.3,165.5,-23.5,222.6,0.5,,,,144.4,2436.2,720.2,1241.5,-521.3,0.0,3243.5,2471.3,1552.2,919.1,,771.7,3963.7,,1440.2,527.2,6.3,,906.7,115.2,34.3,,,,80.9,3.8,,2.5,0.0,1559.2,1577.0,1577.0,,,,1252.1,,,,,320.3,929.3,2829.1,4388.3,0.0,2567.6,1002.9,1564.7,-2995.9,2714.8,-287.8,1998.7,12.9,2011.6,6399.9,
09/28/2013,6548.9,490.7,490.7,0.0,1200.2,1200.2,0.0,,570.1,238.6,191.7,160.0,-20.2,375.6,,,,,141.2,2636.6,701.5,1211.2,-509.7,0.0,3210.8,2439.1,1511.9,927.2,,771.7,3912.3,,1425.2,482.3,15.0,,927.9,128.1,29.7,,,,98.4,38.7,,,0.0,1592.0,1558.7,1558.7,,,,1256.7,,,,,323.7,933.0,2815.4,4407.4,0.0,2571.6,1003.9,1567.7,-2997.5,2766.3,-213.0,2127.4,14.1,2141.5,6548.9,
12/31/2013,6856.2,691.8,691.8,0.0,1210.4,1210.4,0.0,,505.9,213.0,165.1,148.7,-20.9,324.9,0.0,,,,103.7,2733.0,696.5,1230.3,-533.8,0.0,3426.7,2477.4,1549.1,928.3,,949.3,4123.2,,1561.4,497.5,73.1,0.0,990.8,585.6,26.9,58.7,58.7,,500.0,27.4,0.0,2.1,0.0,2174.4,1090.0,1075.7,14.3,14.3,,1419.8,0.0,314.6,196.8,117.8,427.2,675.9,2509.8,4684.2,0.0,2576.0,1004.5,1571.5,-3008.6,2303.1,287.5,2158.0,14.0,2172.0,6856.2,
03/29/2014,6566.2,486.0,486.0,0.0,1180.7,1180.7,0.0,,547.8,237.8,168.6,161.8,-20.4,385.1,0.8,,,,122.1,2599.6,686.7,1237.5,-550.8,0.0,3279.9,2442.1,1521.0,921.1,,837.0,3966.6,,1665.4,488.9,238.8,,937.7,37.7,35.3,,,,2.4,30.0,,2.4,0.0,1733.1,1088.9,1088.9,,,,1381.1,,,,,389.7,989.0,2470.0,4203.1,0.0,2589.9,1006.9,1583.0,-3138.8,2605.0,293.5,2349.6,13.5,2363.1,6566.2,
06/28/2014,6440.5,466.2,466.2,0.0,1172.8,1172.8,0.0,,551.2,240.6,164.3,167.1,-20.8,314.4,,,,,123.5,2504.6,683.4,1246.8,-563.4,0.0,3252.5,2434.6,1519.6,915.0,,817.9,3935.9,,1559.0,495.6,134.1,,929.3,83.9,74.5,,,,9.4,14.5,,1.9,0.0,1657.4,1181.3,1181.3,,,,1345.4,,,,,358.2,985.3,2526.7,4184.1,0.0,2597.1,1007.4,1589.7,-3278.1,2640.1,284.7,2243.8,12.6,2256.4,6440.5,
09/27/2014,6335.8,501.9,501.9,0.0,1152.0,1152.0,0.0,,563.6,243.6,187.9,152.5,-20.4,274.9,0.9,,,,101.2,2492.4,671.4,1252.5,-581.1,0.0,3172.0,2351.9,1471.0,880.9,,819.2,3843.4,,1464.8,488.4,83.2,,893.2,280.7,264.2,,,,16.5,11.8,,1.2,0.0,1757.3,1173.0,1173.0,,,,1350.3,,,,,370.9,978.2,2523.3,4280.6,0.0,2603.8,1007.8,1596.0,-3417.2,2687.7,169.0,2043.3,11.9,2055.2,6335.8,
12/31/2014,5894.3,237.2,237.2,0.0,473.5,473.5,0.0,,167.4,80.0,59.5,40.0,-12.1,1337.0,1.2,0.0,0.0,1032.2,51.5,2215.1,237.9,521.7,-283.8,0.0,3441.3,543.6,374.4,169.2,,621.8,3679.2,,650.5,210.0,8.3,0.0,432.2,185.6,154.5,2.0,2.0,,29.1,773.8,0.0,0.7,0.0,1609.9,547.5,535.9,11.6,11.6,,1925.0,0.0,203.9,89.4,114.5,69.1,619.1,2472.5,4082.4,0.0,2609.0,1.0,2608.0,-3491.5,2628.6,62.6,1808.7,3.2,1811.9,5894.3,
03/28/2015,5779.8,363.1,363.1,0.0,1026.2,1026.2,0.0,,525.4,217.9,178.5,148.4,-19.4,278.5,3.0,,,,143.0,2193.2,657.7,1231.7,-574.0,0.0,2928.9,2192.0,1401.0,791.0,,733.9,3586.6,,1317.4,432.8,42.9,,841.7,336.2,298.5,,,,37.7,4.4,,0.7,0.0,1658.0,1149.9,1149.9,,,,1284.2,,,,,283.1,1000.4,2434.1,4092.1,0.0,2627.6,1009.2,1618.4,-3487.1,2615.3,-68.0,1687.8,-0.1,1687.7,5779.8,
06/27/2015,5889.2,328.9,328.9,0.0,1081.8,1081.8,0.0,,546.7,237.2,174.1,155.7,-20.3,295.8,6.6,,,,165.0,2253.2,663.8,1255.1,-591.3,0.0,2972.2,2215.3,1416.1,799.2,,750.3,3636.0,,1355.9,461.7,42.1,,852.1,331.6,294.1,,,,37.5,0.0,,2.7,0.0,1687.5,1143.3,1143.3,,,,1299.3,,,,,292.2,1004.4,2442.6,4130.1,0.0,2636.8,1.0,2635.8,-3487.0,2638.7,-27.2,1761.3,-2.2,1759.1,5889.2,
09/26/2015,2278.8,82.5,82.5,0.0,433.9,433.9,0.0,,211.6,86.6,78.9,59.2,-13.1,150.5,2.3,,,,100.9,878.5,225.6,517.3,-291.7,0.0,1174.7,532.7,368.5,164.2,,639.7,1400.3,,676.8,185.5,2.4,0.0,488.9,75.0,70.2,,,,4.8,0.0,,5.8,0.0,751.8,347.0,347.0,,,,860.9,,,,,57.0,798.1,1207.9,1959.7,0.0,2646.1,1.0,2645.1,-3486.1,910.1,286.6,356.7,-37.6,319.1,2278.8,
12/31/2015,2179.3,97.2,97.2,0.0,305.1,305.1,0.0,,161.3,75.4,53.7,57.5,-25.3,218.7,,107.1,31.3,24.0,27.4,782.3,205.3,457.1,-251.8,0.0,1191.7,497.0,342.8,154.2,,627.6,1397.0,,508.4,157.0,1.6,0.0,349.8,31.2,22.1,,,,9.1,115.2,0.0,,73.9,654.8,340.6,340.6,,,,875.6,0.0,191.3,82.5,108.8,39.7,620.6,1216.2,1871.0,0.0,2650.6,1.0,2649.6,-3486.3,897.8,283.3,345.4,-37.1,308.3,2179.3,
04/02/2016,2052.2,97.9,97.9,0.0,339.5,339.5,0.0,,189.3,78.2,59.3,64.3,-12.5,39.0,,0.0,51.8,,39.0,665.7,217.0,497.8,-280.8,0.0,1169.5,492.7,344.9,147.8,,625.0,1386.5,,517.3,147.6,2.7,,367.0,51.9,38.4,,,,13.5,0.0,,,0.0,569.2,337.6,337.6,,,,860.1,,,,,49.8,810.3,1197.7,1766.9,0.0,2634.9,1.0,2633.9,-3468.5,910.8,245.6,322.8,-37.5,285.3,2052.2,
07/02/2016,2038.9,102.0,102.0,0.0,340.5,340.5,0.0,,181.5,77.8,61.6,54.7,-12.6,36.2,,0.0,51.8,,36.2,660.2,213.4,501.6,-288.2,0.0,1165.3,490.0,343.7,146.3,,623.5,1378.7,,536.2,148.8,4.2,,383.2,39.4,21.5,,,,17.9,0.0,,,0.0,575.6,334.5,334.5,,,,856.2,,,,,48.7,807.5,1190.7,1766.3,0.0,2584.2,1.0,2583.2,-3468.6,914.8,242.2,272.6,0.0,272.6,2038.9,
10/01/2016,1989.5,83.4,83.4,0.0,318.0,318.0,0.0,,176.7,74.7,58.4,56.6,-13.0,50.7,,0.0,45.9,,50.7,628.8,210.1,501.4,-291.3,0.0,1150.6,488.8,343.7,145.1,,615.9,1360.7,,501.7,143.3,2.0,,356.4,32.8,14.9,,,,17.9,0.0,,,0.0,534.5,331.2,331.2,,,,850.4,,,,,46.4,804.0,1181.6,1716.1,0.0,2589.0,1.0,2588.0,-3467.7,916.7,235.4,273.4,0.0,273.4,1989.5,
12/31/2016,1912.5,99.6,99.6,0.0,251.7,251.7,0.0,,145.7,64.9,50.0,43.0,-12.2,30.6,,0.0,50.6,0.0,30.6,527.6,195.5,462.5,-267.0,0.0,1189.4,458.3,340.4,117.9,,680.5,1384.9,,443.6,137.6,1.7,,304.3,32.7,14.8,,,,17.9,0.0,0.0,,0.0,476.3,323.5,323.5,,,,921.1,0.0,184.5,80.9,103.6,42.4,694.2,1244.6,1720.9,0.0,1308.4,0.5,1307.9,-520.3,-831.6,235.1,191.6,0.0,191.6,1912.5,
04/01/2017,1898.4,92.7,92.7,0.0,232.7,232.7,0.0,,159.2,68.0,55.4,47.9,-12.1,26.5,,,62.8,,26.5,511.1,193.6,465.3,-271.7,0.0,1193.7,459.9,341.9,118.0,,671.0,1387.3,,415.8,133.1,6.0,,276.7,35.1,17.1,,,,18.0,0.0,,,0.0,450.9,319.4,319.4,,,,917.1,,,,,43.0,874.1,1236.5,1687.4,0.0,1295.5,0.5,1295.0,-504.4,-814.2,234.1,211.0,0.0,211.0,1898.4,
07/01/2017,1929.4,83.5,83.5,0.0,252.0,252.0,0.0,,168.3,70.9,59.8,49.7,-12.1,35.1,,,64.5,,35.1,538.9,191.6,469.0,-277.4,0.0,1198.9,462.5,344.1,118.4,,671.9,1390.5,,433.3,140.8,1.3,,291.2,52.0,33.9,,,,18.1,0.0,,,0.0,485.3,315.4,315.4,,,,920.0,,,,,45.6,874.4,1235.4,1720.7,0.0,1302.0,0.5,1301.5,-504.3,-823.2,234.2,208.7,0.0,208.7,1929.4,
09/30/2017,1932.8,87.2,87.2,0.0,266.6,266.6,0.0,,165.6,69.1,60.3,48.3,-12.1,39.6,,,46.9,,39.6,559.0,188.8,470.5,-281.7,0.0,1185.0,463.1,345.4,117.7,,675.0,1373.8,,429.0,143.3,1.4,,284.3,57.0,39.0,,,,18.0,0.0,,,0.0,486.0,311.0,311.0,,,,880.8,,,,,39.6,841.2,1191.8,1677.8,0.0,1306.2,0.5,1305.7,-503.6,-800.9,253.3,255.0,0.0,255.0,1932.8,
12/31/2017,2040.4,124.3,124.3,0.0,267.5,267.5,0.0,,143.0,66.4,56.0,33.0,-12.4,97.7,0.0,0.0,50.9,0.0,93.3,632.5,186.6,466.7,-280.1,0.0,1221.3,463.5,345.9,117.6,,706.9,1407.9,,353.4,159.7,1.2,,192.5,7.5,7.0,,,,0.5,100.1,0.0,0.0,0.0,461.0,349.3,349.3,,,,915.4,0.0,150.6,81.7,68.9,29.6,735.2,1264.7,1725.7,0.0,1310.3,0.5,1309.8,-503.4,-742.3,250.1,314.7,0.0,314.7,2040.4,
