Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/2004,8652.0,2600.0,2600.0,0.0,343.0,,,2607.0,0.0,0.0,2607.0,0.0,174.0,,,,,5724.0,2244.0,3574.0,-1330.0,0.0,,,684.0,514.0,477.0,37.0,170.0,2928.0,,2535.0,2535.0,,,,368.0,355.0,13.0,13.0,,,1598.0,,,1598.0,4501.0,482.0,479.0,3.0,3.0,,247.0,,,,,,247.0,729.0,5230.0,0.0,868.0,,,0.0,2468.0,86.0,3422.0,0.0,3422.0,8652.0,
05/29/2004,8550.0,2070.0,2070.0,0.0,371.0,,,2915.0,0.0,0.0,2915.0,0.0,246.0,,,,,5602.0,2239.0,3668.0,-1429.0,0.0,,,709.0,504.0,467.0,37.0,205.0,2948.0,,2710.0,2710.0,,,,369.0,,,,,,1259.0,,,1259.0,4338.0,477.0,,,,,251.0,,,,,,251.0,728.0,5066.0,0.0,864.0,,,0.0,2550.0,70.0,3484.0,0.0,3484.0,8550.0,
08/28/2004,8644.0,3275.0,1962.0,1313.0,328.0,,,2987.0,0.0,0.0,2987.0,0.0,312.0,,,,,5596.0,2251.0,3773.0,-1522.0,41.0,,,756.0,523.0,485.0,38.0,233.0,3048.0,,2698.0,2698.0,,,,11.0,,,,,,1599.0,,,1599.0,4308.0,478.0,,,,,257.0,,,,,,257.0,735.0,5043.0,0.0,834.0,,,0.0,2667.0,100.0,3601.0,0.0,3601.0,8644.0,
11/27/2004,11622.0,2513.0,2435.0,78.0,742.0,,,4826.0,0.0,0.0,4826.0,0.0,251.0,,,,,8332.0,2319.0,3910.0,-1591.0,141.0,,,830.0,582.0,540.0,42.0,248.0,3290.0,,5150.0,5150.0,,,,8.0,,,,,,1734.0,,,1734.0,6892.0,478.0,,,,,292.0,,,,,,292.0,770.0,7662.0,0.0,978.0,,,0.0,2780.0,202.0,3960.0,0.0,3960.0,11622.0,
02/26/2005,10294.0,3348.0,470.0,2878.0,375.0,375.0,,2851.0,0.0,0.0,2851.0,0.0,329.0,,,,,6903.0,2464.0,4192.0,-1728.0,148.0,,,779.0,593.0,513.0,80.0,186.0,3391.0,,2824.0,2824.0,,,,72.0,,,,,,2063.0,,,2063.0,4959.0,528.0,,,,,358.0,,,,,,358.0,886.0,5845.0,0.0,985.0,,,0.0,3315.0,149.0,4449.0,0.0,4449.0,10294.0,
02/25/2006,11864.0,3732.0,681.0,3051.0,506.0,506.0,,3338.0,0.0,0.0,3338.0,0.0,409.0,,,,,7985.0,2712.0,4836.0,-2124.0,218.0,,,949.0,645.0,557.0,88.0,304.0,3879.0,,3234.0,3234.0,,,,418.0,,,,,,2404.0,,,2404.0,6056.0,178.0,,,,,373.0,,,,,,373.0,551.0,6607.0,0.0,692.0,,,0.0,4304.0,261.0,5257.0,0.0,5257.0,11864.0,
05/27/2006,11269.0,2326.0,772.0,1554.0,409.0,409.0,,3737.0,0.0,0.0,,0.0,406.0,,,,,6878.0,2712.0,4957.0,-2245.0,302.0,,,1377.0,1018.0,955.0,63.0,359.0,4391.0,,3055.0,3055.0,,,,418.0,,,,,,1824.0,,,1824.0,5297.0,180.0,,,,,383.0,,,,,,383.0,563.0,5860.0,0.0,594.0,,,0.0,4500.0,315.0,5409.0,0.0,5409.0,11269.0,
08/26/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2006,15684.0,3010.0,1208.0,1802.0,1115.0,1115.0,,6084.0,0.0,0.0,6084.0,0.0,759.0,,,,,10968.0,2971.0,5427.0,-2456.0,335.0,,,1410.0,1074.0,991.0,83.0,336.0,4716.0,,6332.0,6332.0,,,,459.0,,,,,,2661.0,,,2661.0,9452.0,191.0,,,,,405.0,,,,,,405.0,596.0,10048.0,0.0,529.0,,,0.0,4793.0,280.0,5602.0,34.0,5636.0,15684.0,
03/03/2007,13570.0,3793.0,1205.0,2588.0,548.0,548.0,,4028.0,0.0,0.0,4028.0,0.0,712.0,,,,,9081.0,2938.0,4904.0,-1966.0,318.0,,,1233.0,1081.0,919.0,162.0,152.0,4489.0,,3934.0,3934.0,,,,60.0,,,,,,2307.0,,,2307.0,6301.0,590.0,,,,,443.0,,,,,,443.0,1033.0,7334.0,0.0,478.0,,,0.0,5507.0,216.0,6201.0,35.0,6236.0,13570.0,
06/02/2007,13142.0,2802.0,1366.0,1436.0,476.0,476.0,,4298.0,,,,,730.0,,,,,8306.0,3026.0,5131.0,-2105.0,332.0,,,1478.0,1142.0,1049.0,93.0,336.0,4836.0,,3957.0,3957.0,,,,67.0,,,,,,1662.0,,,1662.0,5686.0,598.0,,,,,655.0,,,,,,655.0,1253.0,6939.0,,148.0,,,0.0,5638.0,384.0,6170.0,33.0,6203.0,13142.0,
09/01/2007,12237.0,1511.0,1390.0,121.0,554.0,554.0,,4650.0,0.0,0.0,4650.0,0.0,733.0,,,,,7448.0,3118.0,5328.0,-2210.0,200.0,,,1471.0,1146.0,1053.0,93.0,325.0,4789.0,,4312.0,4312.0,,,,1377.0,,,,,,1778.0,,,1778.0,7467.0,600.0,,,,,751.0,,,,,,751.0,1351.0,8818.0,0.0,42.0,,,0.0,3147.0,192.0,3381.0,38.0,3419.0,12237.0,
12/01/2007,15474.0,1614.0,1319.0,295.0,739.0,739.0,,7451.0,0.0,0.0,7451.0,0.0,673.0,,,,,10477.0,3260.0,5498.0,-2238.0,230.0,,,1507.0,1182.0,1086.0,96.0,325.0,4997.0,,7597.0,7597.0,,,,346.0,,,,,,2293.0,,,2293.0,10236.0,642.0,,,,,811.0,,,,,,811.0,1453.0,11689.0,0.0,116.0,,,0.0,3320.0,310.0,3746.0,39.0,3785.0,15474.0,
03/01/2008,12758.0,1502.0,1438.0,64.0,549.0,549.0,,4708.0,0.0,0.0,4708.0,0.0,583.0,,,,,7342.0,3306.0,5608.0,-2302.0,605.0,,,1505.0,1185.0,1088.0,97.0,320.0,5416.0,,4297.0,4297.0,,,,189.0,,,,,,2283.0,,,2283.0,6769.0,627.0,,,,,838.0,,,,,,838.0,1465.0,8234.0,0.0,49.0,,,0.0,3933.0,502.0,4484.0,40.0,4524.0,12758.0,
05/31/2008,13231.0,1543.0,1475.0,68.0,533.0,533.0,0.0,5005.0,,,,,652.0,,,,652.0,7733.0,3456.0,5879.0,-2423.0,529.0,398.0,131.0,1513.0,1183.0,1085.0,98.0,330.0,5498.0,,6037.0,4697.0,40.0,,1300.0,509.0,469.0,,,,40.0,481.0,,,481.0,7027.0,650.0,650.0,,,,880.0,,,,,,880.0,1530.0,8557.0,0.0,113.0,41.0,72.0,0.0,4058.0,463.0,4634.0,40.0,4674.0,13231.0,
08/30/2008,17522.0,544.0,544.0,0.0,1785.0,1785.0,,6105.0,,,,,894.0,,,,894.0,9328.0,4119.0,6671.0,-2552.0,501.0,501.0,,3574.0,2724.0,2536.0,188.0,850.0,8194.0,,7969.0,5924.0,44.0,,2001.0,1554.0,1515.0,,,,39.0,457.0,,,457.0,9980.0,1136.0,1136.0,,,,929.0,,,,,,929.0,2065.0,12045.0,,153.0,41.0,112.0,0.0,4205.0,394.0,4752.0,725.0,5477.0,17522.0,
11/29/2008,20647.0,594.0,569.0,25.0,2638.0,2638.0,,8207.0,,,,,879.0,,,,879.0,12318.0,4268.0,7513.0,-3245.0,435.0,435.0,,3626.0,2596.0,2414.0,182.0,1030.0,8329.0,,10526.0,8219.0,148.0,,2159.0,2201.0,2153.0,,,,48.0,468.0,,,468.0,13195.0,1125.0,1125.0,,,,1093.0,,,,,,1093.0,2218.0,15413.0,,213.0,41.0,172.0,0.0,4202.0,145.0,4560.0,674.0,5234.0,20647.0,
02/28/2009,15826.0,509.0,498.0,11.0,1868.0,1868.0,0.0,4753.0,,,,,1062.0,0.0,,,1062.0,8192.0,4174.0,6940.0,-2766.0,395.0,395.0,,3065.0,2698.0,2203.0,495.0,367.0,7634.0,,7119.0,4997.0,281.0,0.0,1841.0,837.0,783.0,,,,54.0,479.0,0.0,0.0,479.0,8435.0,1126.0,1061.0,65.0,65.0,,1109.0,0.0,0.0,0.0,0.0,,1109.0,2235.0,10670.0,0.0,246.0,41.0,205.0,0.0,4714.0,-317.0,4643.0,513.0,5156.0,15826.0,
05/30/2009,16214.0,543.0,535.0,8.0,1427.0,1427.0,0.0,5486.0,,,,,954.0,,,,951.0,8410.0,4184.0,,,421.0,421.0,,3199.0,2768.0,2296.0,472.0,431.0,7804.0,,6857.0,4996.0,92.0,,1769.0,1071.0,1017.0,,,,54.0,428.0,,,422.0,8356.0,1121.0,1121.0,,,,1236.0,,,,,,1236.0,2357.0,10713.0,,336.0,42.0,294.0,0.0,4808.0,-154.0,4990.0,511.0,5501.0,16214.0,
08/29/2009,17191.0,761.0,668.0,93.0,1770.0,1770.0,,5738.0,,,,,1035.0,,,,1026.0,9304.0,4162.0,,,334.0,334.0,,3391.0,2928.0,2442.0,486.0,463.0,7887.0,,7428.0,5407.0,51.0,,1970.0,1136.0,1091.0,,,,45.0,400.0,,,399.0,8964.0,1111.0,1111.0,,,,1217.0,,,,,,1217.0,2328.0,11292.0,,371.0,42.0,329.0,0.0,4908.0,27.0,5306.0,593.0,5899.0,17191.0,
11/28/2009,21100.0,657.0,564.0,93.0,2630.0,2630.0,0.0,8978.0,,,,,1002.0,,,,998.0,13267.0,4123.0,,,332.0,332.0,,3378.0,2876.0,2421.0,455.0,502.0,7833.0,,11476.0,9083.0,55.0,,2338.0,777.0,741.0,,,,36.0,425.0,,,424.0,12678.0,1104.0,1104.0,,,,1194.0,,,,,,1194.0,2298.0,14976.0,0.0,446.0,42.0,404.0,0.0,5076.0,7.0,5529.0,595.0,6124.0,21100.0,
02/27/2010,18302.0,1916.0,1826.0,90.0,2020.0,2020.0,0.0,5486.0,,,,,1144.0,0.0,,,1137.0,10566.0,4070.0,7453.0,-3383.0,324.0,324.0,,3342.0,2890.0,2452.0,438.0,452.0,7736.0,,7817.0,5276.0,316.0,0.0,2225.0,698.0,663.0,,,,35.0,463.0,0.0,0.0,460.0,8978.0,1104.0,1055.0,49.0,49.0,,1256.0,0.0,0.0,0.0,0.0,,1256.0,2360.0,11338.0,0.0,483.0,42.0,441.0,0.0,5797.0,40.0,6320.0,644.0,6964.0,18302.0,
05/29/2010,17956.0,1444.0,1239.0,205.0,1579.0,1579.0,0.0,6335.0,,,,,1030.0,,,,1026.0,10388.0,3982.0,,,323.0,236.0,87.0,3263.0,2786.0,2386.0,400.0,477.0,7568.0,,7948.0,5860.0,51.0,,2037.0,231.0,197.0,,,,34.0,424.0,,,422.0,8603.0,1093.0,1093.0,,,,1253.0,,,,,,1253.0,2346.0,10949.0,0.0,516.0,42.0,474.0,0.0,5892.0,-40.0,6368.0,639.0,7007.0,17956.0,
08/28/2010,17362.0,845.0,843.0,2.0,1720.0,1720.0,0.0,6346.0,,,,,1048.0,,,,1032.0,9959.0,3915.0,,,293.0,196.0,97.0,3195.0,2739.0,2365.0,374.0,456.0,7403.0,,7656.0,5573.0,27.0,,2056.0,415.0,383.0,,,,32.0,400.0,,,396.0,8471.0,1088.0,1088.0,,,,1181.0,,,,,,1181.0,2269.0,10740.0,,40.0,40.0,0.0,0.0,6000.0,-25.0,6015.0,607.0,6622.0,17362.0,
11/27/2010,22352.0,927.0,925.0,2.0,2793.0,2793.0,,10064.0,,,,,1045.0,,,,1035.0,14829.0,3994.0,,,343.0,198.0,145.0,3186.0,2806.0,2441.0,365.0,380.0,7523.0,,12273.0,9858.0,31.0,,2384.0,723.0,690.0,,,,33.0,424.0,,,423.0,13420.0,1101.0,1101.0,,,,1166.0,,,,,,1166.0,2267.0,15687.0,,39.0,39.0,0.0,0.0,5824.0,138.0,6001.0,664.0,6665.0,22352.0,
02/26/2011,17849.0,1125.0,1103.0,22.0,2348.0,2348.0,0.0,5897.0,,,,,1103.0,0.0,,98.0,839.0,10473.0,3823.0,7905.0,-4082.0,328.0,328.0,,3225.0,2790.0,2454.0,336.0,337.0,7376.0,,7191.0,4894.0,256.0,0.0,2041.0,998.0,557.0,,,,441.0,474.0,0.0,0.0,470.0,8663.0,711.0,632.0,79.0,79.0,,1183.0,0.0,0.0,0.0,0.0,68.0,1115.0,1894.0,10557.0,0.0,57.0,39.0,18.0,0.0,6372.0,173.0,6602.0,690.0,7292.0,17849.0,
05/28/2011,18673.0,2228.0,2208.0,20.0,1742.0,1742.0,0.0,6356.0,,,,,967.0,,,,956.0,11293.0,3767.0,,,318.0,173.0,145.0,3295.0,2816.0,2488.0,328.0,479.0,7380.0,,7816.0,5714.0,66.0,,2036.0,480.0,39.0,,,,441.0,440.0,,,440.0,8736.0,1700.0,1700.0,,,,1184.0,,,,,,1184.0,2884.0,11620.0,0.0,38.0,37.7963,0.2037,0.0,6045.0,236.0,6319.0,734.0,7053.0,18673.0,
08/27/2011,18829.0,2120.0,2040.0,80.0,1945.0,1945.0,,6403.0,,,,,1033.0,,,,1026.0,11501.0,3761.0,,,284.0,162.0,122.0,3283.0,2799.0,2486.0,313.0,484.0,7328.0,,7901.0,5830.0,2.0,,2069.0,836.0,392.0,,,,444.0,410.0,,,410.0,9147.0,1696.0,1696.0,,,,1176.0,,,,,,1176.0,2872.0,12019.0,,37.0,36.5556,0.4444,0.0,5839.0,211.0,6087.0,723.0,6810.0,18829.0,
11/26/2011,22748.0,2392.0,2392.0,,3212.0,3212.0,,9220.0,,,,,1085.0,,,,1081.0,15909.0,3567.0,,,146.0,145.0,1.0,3126.0,2714.0,2420.0,294.0,412.0,6839.0,,12548.0,10064.0,11.0,,2473.0,590.0,163.0,,,,427.0,428.0,,,428.0,13566.0,1687.0,1687.0,,,,1119.0,,,,,,1119.0,2806.0,16372.0,0.0,35.0,35.0,0.0,0.0,5663.0,12.0,5710.0,666.0,6376.0,22748.0,
03/03/2012,16005.0,1199.0,1199.0,0.0,2288.0,2288.0,0.0,5731.0,,,,,1079.0,0.0,,53.0,852.0,10297.0,3471.0,8252.0,-4781.0,140.0,140.0,,2097.0,1694.0,1335.0,359.0,350.0,5708.0,,7876.0,5364.0,288.0,0.0,2224.0,523.0,480.0,,,,43.0,456.0,0.0,0.0,454.0,8855.0,1685.0,1685.0,,,,1099.0,0.0,0.0,0.0,0.0,16.0,1083.0,2784.0,11639.0,0.0,34.0,34.0,0.0,0.0,3621.0,90.0,3745.0,621.0,4366.0,16005.0,
05/05/2012,16011.0,1386.0,1386.0,0.0,1846.0,1846.0,0.0,6065.0,,,,,1019.0,,,,1019.0,10316.0,3407.0,,,128.0,128.0,,2160.0,1689.0,1335.0,354.0,471.0,5695.0,,8236.0,5731.0,272.0,,2233.0,349.0,306.0,,,,43.0,416.0,,,416.0,9001.0,1678.0,1678.0,,,,1025.0,,,,,,1025.0,2703.0,11704.0,0.0,54.0,34.0,20.0,0.0,3520.0,98.0,3672.0,635.0,4307.0,16011.0,
08/04/2012,15849.0,680.0,680.0,0.0,2135.0,2135.0,0.0,6299.0,,,,,1070.0,,,,1070.0,10184.0,3407.0,,,91.0,91.0,,2167.0,1693.0,1342.0,351.0,474.0,5665.0,,8002.0,6055.0,7.0,,1940.0,1061.0,519.0,,,,542.0,385.0,,,383.0,9448.0,1165.0,1165.0,,,,1125.0,,,,,,1125.0,2290.0,11738.0,0.0,34.0,34.0,0.0,0.0,3395.0,86.0,3515.0,596.0,4111.0,15849.0,
11/03/2012,17556.0,309.0,309.0,0.0,2250.0,2250.0,0.0,8156.0,,,,,1131.0,,,,1129.0,11846.0,3407.0,,,91.0,91.0,,2212.0,1688.0,1344.0,344.0,524.0,5710.0,,9902.0,7933.0,9.0,,1960.0,854.0,310.0,,,,544.0,392.0,,,391.0,11148.0,1158.0,1158.0,,,,1122.0,,,,,,1122.0,2280.0,13428.0,0.0,74.0,34.0,40.0,0.0,3328.0,105.0,3507.0,621.0,4128.0,17556.0,
02/02/2013,16787.0,1826.0,1826.0,0.0,2704.0,2704.0,0.0,6571.0,,,,,946.0,0.0,,66.0,717.0,12047.0,3270.0,8375.0,-5105.0,0.0,,,1470.0,862.0,528.0,334.0,542.0,4740.0,,8788.0,6951.0,129.0,0.0,1708.0,1143.0,596.0,,,,547.0,879.0,0.0,0.0,428.0,10810.0,1153.0,1153.0,,,,1109.0,0.0,0.0,0.0,0.0,10.0,1099.0,2262.0,13072.0,0.0,88.0,34.0,54.0,0.0,2861.0,112.0,3061.0,654.0,3715.0,16787.0,
05/04/2013,14331.0,908.0,908.0,0.0,937.0,937.0,0.0,5461.0,,,,,2700.0,,1879.0,,821.0,10006.0,2830.0,,,0.0,,,1495.0,708.0,528.0,180.0,787.0,4325.0,,5864.0,4776.0,8.0,,1080.0,544.0,0.0,,,,544.0,2153.0,,,1758.0,8561.0,1142.0,1142.0,,,,1080.0,,,,,,1080.0,2222.0,10783.0,0.0,111.0,34.0,77.0,0.0,2723.0,82.0,2916.0,632.0,3548.0,14331.0,
08/03/2013,13284.0,1910.0,1910.0,0.0,1188.0,1188.0,0.0,5437.0,,,,,879.0,,,,879.0,9414.0,2744.0,,,0.0,,,1126.0,705.0,528.0,177.0,421.0,3870.0,,6217.0,4968.0,130.0,,1119.0,44.0,0.0,,,,44.0,767.0,,,358.0,7028.0,1634.0,1634.0,,,,1017.0,,,,,,1017.0,2651.0,9679.0,0.0,143.0,34.0,109.0,0.0,2930.0,529.0,3602.0,3.0,3605.0,13284.0,
11/02/2013,15068.0,2170.0,2170.0,0.0,1123.0,1123.0,0.0,6978.0,,,,,963.0,,,,963.0,11234.0,2726.0,,,0.0,,,1108.0,703.0,528.0,175.0,405.0,3834.0,,7834.0,6578.0,91.0,,1165.0,45.0,0.0,,,,45.0,786.0,,,368.0,8665.0,1624.0,1624.0,,,,1035.0,,,,,,1035.0,2659.0,11324.0,0.0,288.0,35.0,253.0,0.0,2926.0,528.0,3742.0,2.0,3744.0,15068.0,
02/01/2014,14013.0,2901.0,2678.0,223.0,1308.0,1308.0,0.0,5376.0,,,,,900.0,0.0,,44.0,637.0,10485.0,2598.0,7575.0,-4977.0,0.0,,,930.0,526.0,425.0,101.0,360.0,3528.0,,6586.0,5122.0,147.0,0.0,1317.0,45.0,0.0,,,,45.0,805.0,0.0,0.0,401.0,7436.0,1612.0,1612.0,,,,976.0,0.0,0.0,0.0,0.0,21.0,955.0,2588.0,10024.0,0.0,335.0,35.0,300.0,0.0,3159.0,492.0,3986.0,3.0,3989.0,14013.0,
05/03/2014,13911.0,3066.0,2569.0,497.0,871.0,871.0,0.0,5255.0,,,,,926.0,,0.0,,926.0,10118.0,2525.0,,,0.0,,,1268.0,525.0,425.0,100.0,743.0,3793.0,,6080.0,4952.0,47.0,,1081.0,44.0,0.0,,,,44.0,756.0,,,362.0,6880.0,1604.0,1604.0,,,,1003.0,,,,,,1003.0,2607.0,9487.0,0.0,365.0,35.0,330.0,0.0,3562.0,494.0,4421.0,3.0,4424.0,13911.0,
08/02/2014,14349.0,3080.0,2141.0,939.0,1005.0,1005.0,0.0,5583.0,,,,,943.0,,0.0,,943.0,10611.0,2532.0,,,0.0,,,1206.0,525.0,425.0,100.0,681.0,3738.0,,6395.0,5244.0,68.0,,1083.0,43.0,0.0,,,,43.0,813.0,,,371.0,7251.0,1592.0,1592.0,,,,976.0,,,,,,976.0,2568.0,9819.0,0.0,383.0,35.0,348.0,0.0,3649.0,494.0,4526.0,4.0,4530.0,14349.0,
11/01/2014,15762.0,3138.0,1929.0,1209.0,1066.0,1066.0,0.0,6900.0,,,,,959.0,,0.0,,959.0,12063.0,2524.0,,,0.0,,,1175.0,524.0,425.0,99.0,651.0,3699.0,,7752.0,6626.0,33.0,,1093.0,44.0,0.0,,,,44.0,830.0,,,381.0,8626.0,1591.0,1591.0,,,,972.0,,,,,,972.0,2563.0,11189.0,0.0,412.0,35.0,377.0,0.0,3689.0,468.0,4569.0,4.0,4573.0,15762.0,
01/31/2015,15245.0,3888.0,2432.0,1456.0,1280.0,1280.0,0.0,5174.0,,,,,1130.0,1.0,681.0,574.0,419.0,11472.0,2295.0,7660.0,-5365.0,0.0,,,1478.0,482.0,425.0,57.0,421.0,3773.0,,6414.0,5030.0,230.0,0.0,1154.0,41.0,0.0,,,,41.0,1322.0,0.0,0.0,996.0,7777.0,1572.0,1572.0,,,,896.0,0.0,0.0,0.0,0.0,8.0,888.0,2468.0,10245.0,0.0,472.0,35.0,437.0,0.0,4141.0,382.0,4995.0,5.0,5000.0,15245.0,
05/02/2015,13712.0,3739.0,2173.0,1566.0,995.0,995.0,0.0,4930.0,,,,,465.0,7.0,,,452.0,10129.0,2244.0,,,0.0,,,1339.0,443.0,425.0,18.0,889.0,3583.0,,5649.0,4584.0,45.0,,1020.0,383.0,0.0,,,,383.0,689.0,,2.0,380.0,6721.0,1217.0,1217.0,,,,906.0,,,,,,904.0,2123.0,8844.0,0.0,529.0,35.0,494.0,0.0,4009.0,330.0,4868.0,0.0,4868.0,13712.0,
08/01/2015,13559.0,3495.0,1800.0,1695.0,1025.0,1025.0,0.0,4995.0,,,,,465.0,13.0,,,444.0,9980.0,2235.0,,,0.0,,,1344.0,443.0,425.0,18.0,888.0,3579.0,,5769.0,4680.0,26.0,,1063.0,382.0,0.0,,,,382.0,687.0,,0.0,371.0,6838.0,1220.0,1123.0,97.0,97.0,,879.0,,,,,,879.0,2099.0,8937.0,0.0,232.0,34.0,198.0,0.0,4092.0,298.0,4622.0,0.0,4622.0,13559.0,
10/31/2015,15169.0,3347.0,1697.0,1650.0,1061.0,1061.0,0.0,6651.0,,,,,409.0,10.0,,,395.0,11468.0,2329.0,,,0.0,,,1372.0,443.0,425.0,18.0,919.0,3701.0,,7303.0,6184.0,23.0,,1096.0,383.0,0.0,,,,383.0,709.0,,0.0,379.0,8395.0,1250.0,1120.0,130.0,130.0,,874.0,,,,,,874.0,2124.0,10519.0,0.0,219.0,34.0,185.0,0.0,4135.0,296.0,4650.0,0.0,4650.0,15169.0,
01/30/2016,13519.0,3281.0,1976.0,1305.0,1162.0,1162.0,0.0,5051.0,,,,,392.0,25.0,,510.0,374.0,9886.0,2346.0,8107.0,-5761.0,0.0,,,1287.0,443.0,425.0,18.0,309.0,3633.0,,5764.0,4450.0,128.0,0.0,1186.0,395.0,0.0,45.0,45.0,,350.0,766.0,0.0,0.0,408.0,6925.0,1339.0,1168.0,171.0,171.0,,877.0,0.0,0.0,0.0,0.0,,877.0,2216.0,9141.0,0.0,32.0,32.0,0.0,0.0,4130.0,216.0,4378.0,0.0,4378.0,13519.0,
04/30/2016,12901.0,3065.0,1845.0,1220.0,1097.0,1097.0,0.0,4719.0,,,,,401.0,15.0,,,401.0,9282.0,2332.0,,,0.0,,,1287.0,443.0,425.0,18.0,829.0,3619.0,,5562.0,4397.0,97.0,,1068.0,44.0,0.0,,,,44.0,728.0,,0.0,366.0,6334.0,1334.0,1115.0,219.0,219.0,,807.0,,,,,,807.0,2141.0,8475.0,0.0,32.0,32.0,0.0,0.0,4078.0,316.0,4426.0,0.0,4426.0,12901.0,
07/30/2016,13254.0,3451.0,1861.0,1590.0,926.0,926.0,0.0,4908.0,,,,,409.0,27.0,,,408.0,9694.0,2295.0,,,0.0,,,1265.0,443.0,425.0,18.0,795.0,3560.0,,6008.0,4800.0,96.0,,1112.0,43.0,0.0,,,,43.0,749.0,,0.0,364.0,6800.0,1341.0,1128.0,213.0,213.0,,794.0,,,,,,794.0,2135.0,8935.0,0.0,32.0,32.0,0.0,0.0,3991.0,296.0,4319.0,0.0,4319.0,13254.0,
10/29/2016,14542.0,3118.0,1341.0,1777.0,1174.0,1174.0,0.0,6331.0,,,,,398.0,13.0,,,393.0,11021.0,2298.0,,,0.0,,,1223.0,443.0,425.0,18.0,767.0,3521.0,,7366.0,6233.0,43.0,,1090.0,43.0,0.0,,,,43.0,757.0,,0.0,374.0,8166.0,1324.0,1115.0,209.0,209.0,,791.0,,,,,,791.0,2115.0,10281.0,0.0,31.0,31.0,0.0,0.0,3953.0,277.0,4261.0,0.0,4261.0,14542.0,
01/28/2017,13856.0,3921.0,2240.0,1681.0,1347.0,1347.0,0.0,4864.0,,,,,384.0,13.0,,317.0,382.0,10516.0,2293.0,8143.0,-5850.0,0.0,,,1047.0,443.0,425.0,18.0,274.0,3340.0,,6233.0,4984.0,26.0,0.0,1223.0,44.0,0.0,44.0,44.0,,0.0,845.0,34.0,0.0,424.0,7122.0,1321.0,1158.0,163.0,163.0,,704.0,0.0,0.0,0.0,0.0,,670.0,2025.0,9147.0,0.0,31.0,31.0,0.0,0.0,4399.0,279.0,4709.0,0.0,4709.0,13856.0,
04/29/2017,12955.0,3599.0,1651.0,1948.0,1011.0,1011.0,0.0,4637.0,,,,,409.0,4.0,,,402.0,9656.0,2287.0,,,0.0,,,1012.0,443.0,425.0,18.0,565.0,3299.0,,5665.0,4599.0,93.0,,973.0,45.0,0.0,,,,45.0,760.0,,1.0,389.0,6470.0,1302.0,1302.0,,,,684.0,,,,,,683.0,1986.0,8456.0,0.0,31.0,31.0,0.0,0.0,4202.0,266.0,4499.0,0.0,4499.0,12955.0,
07/29/2017,13444.0,3490.0,1365.0,2125.0,965.0,965.0,0.0,5167.0,,,,,456.0,16.0,,,456.0,10078.0,2327.0,,,0.0,,,1039.0,443.0,425.0,18.0,580.0,3366.0,,6251.0,5072.0,83.0,,1096.0,44.0,0.0,,,,44.0,810.0,,2.0,370.0,7105.0,1310.0,1118.0,192.0,192.0,,682.0,,,,,,680.0,1992.0,9097.0,0.0,30.0,30.0,0.0,0.0,3996.0,321.0,4347.0,0.0,4347.0,13444.0,
10/28/2017,14785.0,3340.0,1103.0,2237.0,971.0,971.0,0.0,6663.0,,,,,431.0,2.0,,,425.0,11405.0,2352.0,,,0.0,,,1028.0,443.0,425.0,18.0,583.0,3380.0,,7806.0,6587.0,,,1219.0,545.0,0.0,,,,545.0,801.0,,3.0,370.0,9152.0,784.0,602.0,182.0,182.0,,697.0,,,,,,694.0,1481.0,10633.0,0.0,30.0,30.0,0.0,0.0,3818.0,304.0,4152.0,0.0,4152.0,14785.0,
