Date,Revenue,Rental Income,Base Rent,Recoveries from Tenants,Percentage Rent,Other Rental Income,Real Estate Sales,Com & Fee Earn/Inc from REO,Mortgage Income,Other Operating Income,Operating Expenses,Property Operating Expenses,Real Estate Tax,Maintenance Expense,Other Property Expense,General & Administrative,Depreciation & Amortization,Provision for Loan Losses,Cost of Real Estate Sold,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Interest Expense,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",FFO Reconciliation,D&A of Con Real Estate,D&A of Uncon Real Estate,Disposal of Con Assets,Disposal of Uncon Assets,Disposal of Assets from Disc Ops,Abnormal Losses/(Gains),Net Income to Partners,Other FFO Adjustments,Funds from Operations,Other Abnormal Gains/(Losses),Adjusted Funds from Operations,Straight-Line Rent,Stock-Based Compensation,Amortization of Financing Costs,Recurring Capital Expenditure,Accounting Adjustments,Tenant Improv & Leasing Com,Funds Available For Distribution,AFFO Per Diluted Share,FAD Per Diluted Share,Dividend Per Share,AFFO Payout Ratio,FAD Payout Ratio,FFO Payout Ratio,Source: Bloomberg
12/31/2007,1035.581,924.197,,,,,0.0,40.371,0.0,71.013,-561.732,257.595,,,,4.682,235.092,4.462,,59.901,473.849,-286.882,241.565,-0.397,45.714,186.967,12.727,125.005,27.894,,,171.8,40.131,125.005,-17.438,0.0,112.929,112.929,,233.532397,0.486995,0.611131,0.849854,234.347641,0.477446,0.601582,0.840305,,232.162,107.411,,20.471,,,,,507.742,,403.015,-8.5,,,-94.99,18.1,-32.508,285.117,1.621892,1.147424,0.80211,49.455191,69.905281,36.900564,
03/31/2008,895.298,817.581,,,,,0.0,33.02,0.0,44.697,-212.862,245.675,,,,-39.395,228.043,6.582,,57.921,351.775,-222.776,229.917,-7.141,0.0,128.999,0.023,129.022,,,,129.022,,99.284,-16.255,0.0,87.933,87.933,,234.011018,0.372408,0.372408,0.372408,234.656719,0.372408,0.372408,0.372408,,225.056,84.33,,,,,-2.101,,420.052,,347.841,-8.2,,,-4.001,18.6,-25.375,328.865,1.398412,1.322123,0.859403,61.455665,65.001748,47.877361,
06/30/2008,922.947,843.838,,,,,0.0,34.879,0.0,44.23,-256.821,244.945,,,,5.095,236.617,6.781,,50.471,379.038,-264.058,232.335,11.393,20.33,114.98,-0.627,114.353,0.0,,,114.353,,87.917,-15.573,0.0,76.572,76.572,0.0,235.610354,0.324663,0.324663,0.324663,236.226975,0.324663,0.324663,0.324663,,232.449,99.318,,,,,-2.692,,427.855,,340.878,-13.3,,,-20.515,19.0,-26.213,299.85,1.366908,1.202387,0.859403,62.872054,71.474737,47.325446,
09/30/2008,935.594,860.849,,,,,0.0,33.35,0.0,41.395,-263.989,254.95,,,,5.035,235.915,4.004,,52.338,383.352,-222.643,239.955,-17.312,0.0,160.709,-0.972,159.737,0.0,,,159.737,,124.093,-15.55,0.0,112.809,112.809,0.0,236.001534,0.477446,0.477446,0.477446,236.597893,0.477446,0.477446,0.477446,,232.524,89.944,,,,,-2.758,,463.897,,370.157,-9.5,,,-31.134,13.6,-22.241,320.882,1.482243,1.284928,0.859403,57.979911,66.883371,43.721013,
12/31/2008,1029.316,935.83,,,,,0.0,31.222,0.0,62.264,-261.846,249.623,,,,5.555,268.902,6.668,,53.196,445.372,-246.919,244.933,-19.186,21.172,198.453,-2.005,196.423,0.025,,,196.423,,152.342,-11.34,0.0,145.203,145.203,21.172,238.259303,0.611131,0.611131,0.697071,250.175829,0.611131,0.611131,0.687523,,264.465,94.519,,,,,-3.54,,540.527,,432.646,-8.6,,,-38.347,13.3,-25.373,373.626,1.729368,1.493454,0.859403,49.694646,57.544684,37.881697,
03/31/2009,918.492,842.676,571.414,258.762,0.0,12.5,0.0,30.651,0.0,45.165,-554.276,235.484,88.243,22.588,124.653,4.048,256.337,13.015,0.0,45.392,364.216,-220.491,226.036,-5.545,0.0,143.725,2.523,146.248,0.0,0.0,0.0,146.248,,113.297,-10.706,0.0,106.768,106.768,0.0,241.293541,0.439957,0.439957,0.439957,241.51847,0.439957,0.439957,0.439957,,252.913,91.416,,,,,-3.039,,476.832,,392.149,-0.0105,,,-6.193,10.7,-13.647,382.9985,1.574256,1.537521,0.084022,5.337257,5.464773,4.251808,
06/30/2009,903.612,838.658,567.633,257.532,0.0,13.493,0.0,30.055,0.0,34.899,-678.914,229.921,83.076,20.186,126.659,5.31,251.685,7.066,0.0,184.932,224.698,-238.949,244.443,-5.494,0.0,-14.251,0.143,-14.108,0.0,0.0,0.0,-14.108,,-14.231,-10.682,0.0,-20.76,119.718,140.478,271.944966,-0.078925,-0.078925,0.440229,271.944966,-0.078925,-0.078925,0.437643,,248.042,92.222,,,,,-2.325,,313.149,140.478,405.91,-7.0,,,-12.225,9.9,-7.3,389.285,1.44429,1.385135,0.591935,40.984504,42.734809,51.404835,
09/30/2009,924.932,858.517,570.1,268.611,0.0,19.806,0.0,29.988,0.0,36.427,-532.755,236.046,79.854,19.151,137.041,4.509,250.151,-0.745,0.0,42.794,392.177,-253.226,257.881,-4.655,0.0,138.951,0.238,139.189,0.0,0.0,0.0,139.189,,112.086,-8.662,0.0,105.547,105.547,0.0,283.219672,0.377599,0.377599,0.377599,284.270264,0.377599,0.377599,0.377599,,247.236,98.01,,0.0,,,-2.7,,473.073,0.0,400.581,-7.8,,,-12.838,9.2,-30.578,358.565,1.37175,1.22787,0.596209,43.463419,48.556384,35.6939,
12/31/2009,1028.18,924.136,607.691,277.322,0.0,39.123,0.0,33.365,0.0,70.679,-602.579,243.51,82.784,29.811,130.915,4.257,239.425,3.319,0.0,112.068,425.601,-311.984,263.705,5.582,42.697,113.617,2.316,387.262,0.0,0.0,0.0,115.933,,98.255,-38.194,0.0,91.543,191.115,99.572,283.968,0.32,0.32,0.673016,292.667,0.32,0.32,0.660223,,983.487,391.113,,30.108,,,-5.496,,1748.28,99.572,1570.146,-5.6,,,-14.96,9.9,-20.458,1539.028,5.686874,5.574169,0.6,10.550611,10.763937,9.745624,
03/31/2010,925.071,840.749,571.61,255.928,0.0,13.211,0.0,28.568,0.0,55.754,-498.155,231.078,89.729,23.745,117.604,5.112,228.909,-3.451,0.0,36.507,426.916,-405.96,263.959,-17.582,159.583,20.956,-0.202,20.754,0.0,0.0,0.0,20.754,,14.983,-6.828,0.0,9.373,168.956,159.583,286.124631,0.03,0.03,0.590498,286.438373,0.03,0.03,0.587129,,225.43,94.907,,-6.042,,,-2.663,,325.558,165.625,442.37,-4.5,,,-9.743,8.6,-37.08,399.647,1.505085,1.359727,0.6,39.864864,44.126492,52.732471,
06/30/2010,933.566,850.327,580.157,255.693,0.0,14.477,0.0,28.349,0.0,54.89,-518.099,222.779,78.658,20.605,123.516,5.627,234.19,4.487,0.0,51.016,415.467,-230.825,261.463,-10.614,-20.024,184.642,0.51,185.152,0.0,0.0,0.0,185.152,,151.839,0.525,0.0,151.174,131.15,-20.024,292.323804,0.52,0.52,0.448646,292.613735,0.52,0.52,0.448646,,230.724,93.845,,-20.024,,,-2.56,,487.662,,405.23,-9.6,,,-8.255,7.6,-39.228,355.747,1.382174,1.213396,0.6,43.409866,49.448007,35.966362,
09/30/2010,979.275,905.424,605.146,274.013,0.0,26.265,0.0,29.98,0.0,43.871,-581.481,243.962,86.68,20.2,137.082,5.17,243.303,-3.096,0.0,92.142,397.794,-117.511,249.264,-22.533,-109.22,280.283,0.249,280.532,0.0,0.0,0.0,280.532,,231.458,-1.313,0.0,230.624,121.404,-109.22,292.830418,0.79,0.79,0.414588,293.089128,0.79,0.79,0.414588,,239.828,95.877,,-294.283,,,-2.119,,318.522,185.063,450.08,-9.7,,,-15.26,8.0,-22.28,410.84,1.535643,1.401759,0.6,39.071587,42.803378,55.160476,
12/31/2010,1119.718,1027.42,672.606,298.146,0.0,56.668,0.0,34.31,0.0,57.988,-615.656,262.024,90.893,37.875,133.256,5.358,276.418,5.19,0.0,66.666,504.062,-234.695,252.405,-25.879,8.169,269.367,-2.291,753.514,0.0,0.0,0.0,267.076,,218.758,-8.929,0.0,217.923,217.923,8.169,292.931,0.74,0.74,0.771827,293.161,0.74,0.74,0.767865,,968.695,380.718,,-321.036,,,-10.64,,1762.322,8.169,1478.863,-8.3,,,-34.223,8.4,-29.734,1415.006,5.041515,4.823824,0.8,15.868245,16.584354,13.297502,
03/31/2011,1019.874,942.899,644.332,281.425,0.0,17.142,0.0,30.492,0.0,46.483,-568.984,245.528,93.264,30.835,121.429,7.667,266.31,1.405,0.0,48.074,450.89,-230.082,248.119,-18.621,0.584,220.808,-1.142,219.666,0.0,0.0,0.0,219.666,,180.246,-1.313,0.0,179.412,179.412,0.0,293.080205,0.61,0.61,0.61,293.290496,0.61,0.61,0.61,,262.546,91.271,,0.584,,,-2.111,,570.643,,473.451,-7.3,,,-12.234,8.4,-32.285,430.032,1.614276,1.466235,0.8,49.557821,54.561521,41.087714,
06/30/2011,1040.861,957.173,649.57,285.623,0.0,21.98,0.0,31.259,0.0,52.429,-573.289,252.064,93.424,24.657,133.983,8.974,261.298,0.274,0.0,50.679,467.572,-216.347,244.517,-13.821,-14.349,251.225,-0.703,250.522,0.0,0.0,0.0,250.522,,205.955,-1.313,0.0,205.121,205.121,0.0,293.367771,0.7,0.7,0.7,293.402353,0.7,0.7,0.7,,257.77,92.276,,-14.349,,,-1.939,,582.967,,483.716,-8.1,,,-32.787,8.0,-44.521,406.308,1.64864,1.384812,0.8,48.524837,57.769574,40.258577,
09/30/2011,1074.36,995.682,664.724,294.305,0.0,36.653,0.0,31.249,0.0,47.429,-590.762,259.948,87.264,24.465,148.219,14.974,260.802,1.501,0.0,53.537,483.598,-148.957,244.384,-17.12,-78.307,334.641,-0.86,333.781,0.0,0.0,0.0,333.781,,274.834,-1.313,0.0,274.0,274.0,0.0,293.735663,0.93,0.93,0.93,293.758135,0.93,0.93,0.93,,257.172,96.731,,,,-78.307,-1.829,,606.235,,502.264,-10.8,,,-34.211,8.3,-29.176,436.377,1.709788,1.485498,0.8,46.789418,53.853984,38.761954,
12/31/2011,1171.337,1087.083,706.099,315.916,0.0,65.068,0.0,35.009,0.0,49.245,-634.948,269.284,95.803,33.539,139.942,14.705,277.536,3.325,0.0,70.098,536.389,-90.273,246.507,-31.677,-124.557,446.116,-4.185,441.931,0.0,0.0,0.0,441.931,,363.764,-1.313,0.0,362.93,362.93,0.0,293.832555,1.24,1.24,1.24,293.832555,1.24,1.24,1.24,,270.081,95.456,,-124.557,,,-2.679,,678.919,,562.495,-11.0,,,-66.49,8.2,-35.581,457.624,1.914336,1.557429,1.1,57.461186,70.629228,47.607419,
03/31/2012,1118.969,1036.166,702.098,306.388,0.0,27.68,0.0,32.287,0.0,50.516,-602.248,250.181,98.702,25.641,125.838,13.889,285.109,3.545,0.0,49.524,516.721,267.111,258.079,-30.353,-494.837,783.832,-2.003,781.829,0.0,0.0,0.0,781.829,,646.244,-1.313,0.0,645.41,645.41,0.0,295.69341,2.18,2.18,2.18,295.69452,2.18,2.18,2.18,,281.349,83.733,,,,-494.837,-2.109,,648.652,,537.825,-8.8,,,-17.369,11.8,-33.161,490.295,1.818851,1.658111,0.95,52.230791,57.294129,43.30654,
06/30/2012,1188.066,1108.095,746.198,330.47,0.0,31.427,0.0,28.347,0.0,51.624,-663.739,278.009,106.777,26.665,144.567,14.733,311.863,2.906,0.0,56.228,524.327,-259.428,288.56,-29.132,0.0,264.899,-3.963,260.936,0.0,0.0,0.0,260.936,,216.279,-1.314,0.0,215.445,215.445,0.0,303.252359,0.71,0.71,0.71,303.253401,0.71,0.71,0.71,,308.187,122.815,,,,,-1.854,,688.77,,573.307,-11.4,,,-33.43,19.0,-52.008,495.469,1.890524,1.633847,1.0,52.895395,61.205242,44.028102,
09/30/2012,1228.617,1152.652,759.039,342.443,0.0,51.17,0.0,32.294,0.0,43.671,-663.664,292.742,105.694,26.556,160.492,14.165,310.244,-1.18,0.0,47.693,564.953,-254.678,288.896,-37.129,2.911,310.275,-3.904,306.371,0.0,0.0,0.0,306.371,,255.755,-1.312,0.0,254.921,254.921,0.0,304.107489,0.84,0.84,0.84,304.108559,0.84,0.84,0.84,,306.611,107.935,,,,2.911,-2.464,,720.052,,603.845,-11.5,,,-32.331,15.1,-35.926,539.188,1.985405,1.772817,1.05,52.885939,59.227783,44.345806,
12/31/2012,1344.431,1254.988,808.533,361.006,0.0,85.449,0.0,35.438,0.0,54.005,-729.833,303.047,108.094,37.306,157.647,14.358,350.353,7.538,0.0,54.537,614.598,-238.094,291.492,-35.294,-18.104,376.504,-6.008,370.496,0.0,0.0,0.0,370.496,,316.217,-1.313,0.0,315.383,315.383,0.0,309.417,1.01,1.01,1.01,309.418,1.01,1.01,1.01,,346.594,131.861,,,,-18.104,-2.092,,827.442,,707.809,-12.6,,,-62.575,16.9,-72.844,576.69,2.287254,1.863549,1.1,48.092607,59.027172,41.133844,
03/31/2013,1215.058,1154.575,777.907,338.969,0.0,37.699,0.0,29.729,0.0,30.754,-657.369,270.599,109.705,29.725,131.169,14.509,316.633,2.734,0.0,52.894,557.689,-210.028,285.026,-54.231,-20.767,347.661,-13.193,334.468,0.0,0.0,0.0,334.468,-2.173,283.972,-1.313,0.0,283.138,283.138,0.0,309.986506,0.91,0.91,0.91,309.986709,0.91,0.91,0.91,,312.585,121.549,,,,-20.767,-2.461,,741.888,,635.201,-12.8,16.9,10.8,-8.928,21.6,-34.59,628.183,2.049121,2.026482,1.15,56.121613,56.748599,48.050984,
06/30/2013,1084.993,1021.09,674.654,307.359,0.0,39.077,0.0,31.814,0.0,32.089,-575.054,232.194,91.014,21.604,119.576,15.421,273.537,-0.495,0.0,54.397,509.939,-141.851,266.229,-56.31,-68.068,368.088,-8.959,400.525,-41.396,-41.396,0.0,400.525,-2.204,340.77,-1.313,0.0,339.936,298.54,0.0,310.261278,1.1,0.99,0.99,310.261278,1.1,0.99,0.99,,314.622,124.828,,,,-68.068,-2.097,,766.293,,655.946,-13.275,17.66,11.569,-36.155,16.806,-39.557,612.994,2.114161,1.975724,1.15,54.395095,58.206516,46.561886,
09/30/2013,1146.877,1066.198,690.904,320.179,0.0,55.115,0.0,33.613,0.0,47.066,-598.399,243.195,93.001,22.746,127.448,14.546,279.302,2.398,0.0,58.958,548.478,-212.066,270.7,-47.563,-11.071,336.412,-7.7,367.294,-38.581,-38.581,0.0,367.293,-2.218,312.509,-1.313,0.0,311.675,273.094,0.0,310.332777,1.0,0.89,0.89,310.332777,1.0,0.89,0.89,,321.962,130.055,,,,-11.071,-1.959,,802.75,,687.31,-13.55,16.72,10.937,-39.46,15.758,-46.768,630.947,2.214736,2.033116,1.15,51.924932,56.563428,44.457514,
12/31/2013,1251.155,1159.761,737.433,337.028,0.0,85.3,0.0,31.816,0.0,59.578,-623.386,261.703,94.925,29.53,137.248,15.327,283.526,3.219,0.0,59.611,627.769,-217.668,273.846,-48.569,-7.609,410.101,-9.764,449.304,-48.967,-48.967,0.0,449.304,-2.391,382.389,-1.313,0.0,381.555,332.588,0.0,310.434,1.229102,1.071365,1.071365,362.455,1.052696,0.917598,0.917598,,324.478,134.768,,,,-7.609,-2.474,,894.763,,766.344,-18.132,13.433,11.593,-45.994,15.461,-60.756,681.949,2.468621,2.19676,1.2,48.610128,54.625903,41.63346,
03/31/2014,1157.022,1079.428,722.283,325.471,0.0,31.674,0.0,30.607,0.0,46.987,-596.057,241.637,94.305,29.766,117.566,14.855,280.493,4.423,0.0,54.649,560.965,-194.501,254.234,-57.078,-2.655,366.464,-6.863,401.103,-41.502,-41.502,0.0,401.103,-0.897,342.482,-1.313,0.0,341.648,300.146,0.0,310.62257,1.1,0.99,0.99,310.62257,1.1,0.99,0.99,,322.604,147.256,,,,-2.897,-0.523,,865.333,,740.455,-14.048,18.206,12.162,-6.959,21.583,-40.063,731.336,2.383774,2.354417,1.25,52.437859,53.091705,44.870381,
06/30/2014,1181.982,1109.896,728.486,342.25,0.0,39.16,0.0,34.142,0.0,37.944,-620.451,251.831,99.396,21.656,130.779,15.599,287.214,2.442,0.0,63.365,561.531,-65.296,254.93,-55.764,-133.87,496.235,-6.626,477.468,12.141,12.141,0.0,477.468,-0.966,407.421,-1.313,0.0,406.587,418.728,0.0,310.743242,1.31,1.34,1.34,310.743242,1.31,1.34,1.34,,314.5,128.461,,,,-133.87,-0.447,,783.833,,669.83,-13.263,15.664,10.515,-24.257,8.294,-45.199,621.584,2.155576,2.000315,1.3,60.30872,64.989752,51.537281,
09/30/2014,1234.694,1143.311,740.214,350.595,0.0,52.502,0.0,36.396,0.0,54.987,-627.137,263.876,97.359,21.416,145.101,14.388,281.661,1.769,0.0,65.443,607.557,-304.005,249.78,-55.631,109.856,303.552,-6.589,296.963,0.0,0.0,0.0,296.963,-0.869,252.802,-1.313,0.0,251.968,379.541,127.573,310.772019,0.81,0.81,1.221284,310.772019,0.81,0.81,1.220503,,277.936,135.131,,,,-17.717,-0.75,,689.381,127.6,716.695,-17.581,13.872,9.647,-37.129,8.971,-35.005,659.47,2.306176,2.122038,1.3,56.370367,61.261862,58.603824,
12/31/2014,1297.12,1199.177,771.312,344.096,0.0,83.769,0.0,37.081,0.0,60.862,-641.832,262.117,93.131,27.178,141.808,15.116,294.458,3.366,0.0,66.775,655.288,-171.288,233.655,-58.301,-4.066,484.0,-8.008,475.992,0.0,0.0,0.0,475.992,-0.968,405.882,-1.313,0.0,405.048,402.4051,-2.6429,310.784,1.30331,1.30331,1.294806,363.635,1.113886,1.113886,1.106618,,289.584,138.291,,,,-4.066,-0.772,,896.748,,766.439,-14.207,13.186,8.972,-50.027,8.617,-28.68,704.3,2.466147,2.266204,1.3,52.71381,57.364646,45.053817,
03/31/2015,1216.235,1132.572,753.445,340.17,0.0,38.957,0.0,35.078,0.0,48.585,-617.064,255.135,106.888,29.734,118.513,14.999,288.106,3.847,0.0,54.977,599.171,-167.301,232.173,-64.872,0.0,431.87,-6.362,425.508,0.0,0.0,0.0,425.508,-0.885,363.008,-1.313,0.0,362.174,362.174,0.0,311.101297,1.16,1.16,1.16,311.101297,1.16,1.16,1.16,,284.227,123.884,,,,0.0,-0.69,,830.731,,710.426,-16.35,12.52,9.982,-10.435,10.577,-35.003,681.717,2.283586,2.191304,1.4,61.307075,63.888886,52.428742,
06/30/2015,1349.11,1169.476,768.138,364.309,0.0,37.029,0.0,40.027,0.0,139.607,-646.725,270.219,106.487,22.676,141.056,15.345,295.778,2.685,0.0,62.698,702.385,-144.439,230.974,-70.196,-16.339,557.946,-3.42,554.526,0.0,0.0,0.0,554.526,-0.946,473.778,-1.313,0.0,472.944,456.605,-16.339,310.499,1.52,1.52,1.470552,310.499,1.52,1.52,1.467378,,291.853,128.184,,,,-16.339,-0.609,,955.356,-80.2,737.474,-16.889,12.533,9.922,-27.56,8.629,-35.398,688.711,2.032942,1.89852,1.5,73.784703,79.008902,48.751303,
09/30/2015,1320.137,1209.024,788.368,373.223,0.0,47.433,0.0,38.568,0.0,72.545,-662.55,289.91,114.145,21.189,154.576,14.838,289.36,-0.361,0.0,68.803,657.587,-161.433,229.654,-68.221,0.0,496.154,-3.658,492.496,0.0,0.0,0.0,492.496,-0.895,420.843,-1.313,0.0,420.009,420.009,0.0,309.417298,1.36,1.36,1.36,309.417298,1.36,1.36,1.36,,285.49,143.747,,,,0.0,-0.839,,918.686,,786.896,-14.958,12.394,9.456,-35.37,8.848,-36.122,731.144,2.543157,2.362973,1.55,60.94787,65.595334,52.20465,
12/31/2015,1380.621,1270.968,832.396,367.921,0.0,70.651,0.0,44.792,0.0,64.861,-670.891,279.782,105.321,27.77,146.691,15.147,304.325,0.463,0.0,71.174,709.73,-243.082,230.896,-81.517,93.703,466.648,-6.731,459.917,0.0,0.0,0.0,459.917,-0.906,393.131,-1.313,0.0,392.297,486.0,93.703,309.419,1.27,1.27,1.570686,309.419,1.27,1.27,1.570686,,299.346,137.515,,,,-27.25,-0.845,,866.464,,866.464,-17.508,13.204,10.496,-59.373,11.625,-22.001,802.907,2.398616,2.222672,1.6,66.705137,71.985423,57.136869,
03/31/2016,1336.715,1219.065,818.536,371.613,0.0,28.916,0.0,33.4,0.0,84.25,-651.814,273.586,109.423,26.065,138.098,14.864,300.614,3.664,0.0,59.086,684.901,-105.876,219.19,-90.626,-22.688,579.025,-15.186,563.839,0.0,0.0,0.0,563.839,-2.714,481.829,-1.313,0.0,480.995,458.307,-22.688,309.416,1.55,1.55,1.4812,309.416,1.55,1.55,1.476675,,297.196,118.242,,,,-22.688,-0.729,,951.833,,951.833,-15.115,12.666,10.684,-17.535,-6.803,-34.417,901.313,2.633775,2.493983,1.6,60.749312,64.154406,52.011813,
06/30/2016,1315.38,1220.536,822.224,367.062,0.0,31.25,0.0,34.478,0.0,60.366,-656.144,268.275,107.505,22.842,137.928,15.125,303.585,4.944,0.0,64.215,659.236,-124.796,213.995,-84.99,-4.209,534.44,-7.115,527.325,0.0,0.0,0.0,527.325,-3.439,456.223,-1.313,0.0,455.389,451.18,-4.209,313.399467,1.45,1.45,1.439632,313.399467,1.45,1.45,1.43657,,300.179,134.893,,,,-4.209,-0.565,,952.871,,952.871,-15.856,12.806,10.436,-33.955,-6.034,-18.686,901.582,2.633972,2.492197,1.6,60.74476,64.200394,52.624033,
09/30/2016,1357.168,1261.077,842.801,378.187,0.0,40.089,0.0,41.721,0.0,54.37,-680.977,290.699,111.727,23.178,155.794,15.154,311.757,-0.747,0.0,64.114,676.191,-81.926,214.861,-83.374,-49.561,594.265,-6.325,587.94,0.0,0.0,0.0,587.94,-3.271,505.578,-1.313,0.0,504.744,455.183,-49.561,314.234418,1.61,1.61,1.448546,314.234418,1.61,1.61,1.448546,,308.392,134.795,,,,-45.162,-5.361,,976.02,,976.02,-13.306,12.662,9.543,-36.257,-8.327,-47.869,892.466,2.697947,2.466984,1.65,61.15762,66.883287,53.122558,
12/31/2016,1425.966,1314.131,874.937,377.941,0.0,61.253,0.0,34.277,0.0,77.558,-725.465,281.387,110.374,27.638,143.375,19.939,336.717,-0.542,0.0,87.964,700.501,-243.847,209.508,-94.344,128.683,456.654,-1.052,455.602,0.0,0.0,0.0,455.602,-4.159,395.265,-1.313,0.0,394.431,523.114,128.683,313.685,1.26,1.26,1.667641,313.685,1.26,1.26,1.667641,,330.708,140.046,,,,-8.094,-0.563,,912.227,136.777,1049.004,-12.56,18.273,11.261,-56.134,-7.389,-30.213,972.242,2.904324,2.691797,1.65,56.811847,61.297347,56.738098,
03/31/2017,1345.763,1253.917,846.798,378.915,0.0,28.204,0.0,30.547,0.0,61.299,-669.092,272.256,106.659,25.601,139.996,14.001,310.832,5.21,0.0,66.793,676.671,-129.117,198.202,-69.085,0.0,547.554,3.521,551.075,0.0,0.0,0.0,551.075,-3.9,478.57,-1.313,0.0,477.736,477.736,0.0,312.81,1.53,1.53,1.53,312.81,1.53,1.53,1.53,,307.688,131.218,,,,,0.244,,985.012,,985.012,-10.19,10.631,10.41,-10.518,-1.747,-58.306,925.292,2.735157,2.569328,1.75,63.981708,68.111202,55.574704,
06/30/2017,1361.548,1261.843,851.552,380.527,0.0,29.764,0.0,31.367,0.0,68.338,-675.399,278.982,113.415,21.7,143.867,13.074,322.396,2.659,0.0,58.288,686.149,-238.786,207.174,-92.017,123.629,447.363,-5.99,441.373,0.0,0.0,0.0,441.373,-4.315,382.824,-1.313,0.0,381.99,505.619,123.629,311.579301,1.23,1.23,1.622762,311.579301,1.23,1.23,1.622762,,318.585,135.476,,,,,-0.074,,,128.6,,-5.068,7.946,9.353,-28.696,-1.546,-24.188,,,,1.75,,,,
09/30/2017,1403.638,1284.531,861.184,386.713,0.0,36.634,0.0,28.946,0.0,90.161,-713.57,292.118,111.953,25.352,154.813,13.014,317.037,2.895,0.0,88.506,690.068,-82.922,199.032,-116.11,0.0,607.146,-14.511,592.634,0.0,0.0,0.0,592.635,-4.606,514.617,-1.313,0.0,513.783,513.783,0.0,310.853,1.65,1.65,1.65,310.853,1.65,1.65,1.65,,313.195,134.998,,,,,0.551,,1035.459,,1035.459,-11.851,10.943,8.982,-32.406,-1.459,-31.275,978.393,2.891536,2.732178,1.8,62.250654,65.881502,54.037427,
12/31/2017,1427.692,1320.112,880.475,386.767,0.0,52.87,0.0,30.4,0.0,77.18,-678.24,287.59,107.976,24.247,155.367,11.883,325.187,0.539,0.0,53.041,749.452,-83.269,204.986,-123.059,1.342,666.183,-6.362,659.82,0.0,0.0,0.0,659.821,-4.249,571.95,-1.313,0.0,571.116,572.458,1.342,310.855573,1.84,1.84,1.841556,310.855573,1.84,1.84,1.841556,,321.398,139.026,,,,1.342,-0.733,,1115.291,,1115.291,-7.42,9.725,9.197,-56.207,-1.425,-43.67,1025.491,3.11512,2.8643,1.85,59.387752,64.588207,51.563476,
03/31/2018,1394.182,1267.893,,,0.0,,0.0,28.181,0.0,98.108,-692.249,290.119,114.187,27.684,148.248,12.628,316.936,,,72.566,701.933,19.811,205.492,-90.026,-135.277,721.744,-6.22,715.524,0.0,0.0,0.0,715.524,-4.648,621.488,-1.313,0.0,620.654,620.654,0.0,310.583643,2.0,2.0,2.0,310.583643,2.0,2.0,2.0,,314.006,134.925,,,,-135.277,0.092,3.029,1026.338,,1026.338,-8.605,9.252,9.49,-33.578,-1.361,-37.156,964.38,2.871301,2.697966,1.95,67.91346,72.27666,59.009615,
06/30/2018,1385.059,1258.698,,,0.0,,0.0,28.541,0.0,97.82,-657.076,273.082,111.449,22.191,139.442,10.913,320.198,,0.0,52.883,727.983,-86.432,206.624,-100.828,-19.364,641.551,-10.137,631.414,0.0,0.0,0.0,631.414,-4.537,547.838,-1.313,0.0,547.004,537.332,-9.672,309.355,1.77,1.77,1.736943,309.355,1.77,1.77,1.736943,,317.364,137.279,,,,-9.672,-0.279,-9.692,1060.564,,1060.564,-43.845,13.843,15.138,-69.825,-2.79,-69.825,903.26,2.97759,2.535951,1.95,65.489202,76.894239,56.879382,
09/30/2018,1404.021,1284.674,,,0.0,,0.0,28.784,0.0,90.563,-681.178,298.656,119.315,23.632,155.709,12.172,316.175,,,54.175,722.843,-70.513,199.469,-134.408,5.452,652.33,-10.118,642.212,0.0,0.0,0.0,642.212,-4.38,557.101,-1.313,0.0,556.267,556.267,0.0,309.294045,1.8,1.8,1.8,309.294045,1.8,1.8,1.8,,313.245,131.573,,,,5.452,-0.497,,1086.292,,1086.292,-6.739,8.371,9.187,-49.331,-0.611,-51.557,995.612,3.050756,2.79609,2.0,65.557511,71.528467,56.944918,
12/31/2018,1462.027,1347.155,,,,,0.0,30.78,0.0,84.092,-691.515,297.349,112.79,26.081,158.478,10.83,329.145,,0.0,54.191,770.512,73.102,204.341,-149.987,-127.456,843.614,-10.422,833.192,0.0,0.0,0.0,833.192,-5.082,713.63,-1.313,0.0,712.796,568.917,-143.879,309.293708,2.3,2.3,1.839407,309.293708,2.3,2.3,1.834814,,326.273,129.818,,,,-120.84,-10.642,,1151.406,,1151.406,-6.732,2.873,6.593,-67.66,-1.428,-32.301,1052.751,3.230693,2.95388,2.0,61.906226,67.707559,53.724526,
