Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2013,,0.0,4210.305,19059.538,21599.908,-2540.37,189.663,0.0,189.663,0.0,0.0,23459.506,121.693,137.879,,1027.977,42.488,24789.543,,692.241,,,,9119.317,7050.192,2069.125,714.463,10526.021,100.0,510.429,17957.597,-4304.504,14263.522,24789.543,
12/31/2013,,0.0,4430.239,18255.479,20824.477,-2568.998,188.0,0.0,188.0,0.0,0.0,22873.718,491.129,107.955,0.0,1099.505,0.0,24572.307,,563.993,,,,9011.216,6349.144,2662.072,820.645,10395.854,100.0,465.295,17979.497,-4368.339,14176.453,24572.307,
03/31/2014,,0.0,4687.922,18340.747,21038.79,-2698.043,191.703,0.0,191.703,0.0,0.0,23220.372,188.886,114.88,,1121.26,9.75,24655.148,,572.754,,,,8870.635,6957.999,1912.636,718.516,10161.905,100.0,922.208,18010.318,-4539.283,14493.243,24655.148,
06/30/2014,,0.0,5575.423,17133.057,19781.923,-2648.866,0.0,0.0,0.0,0.0,0.0,22708.48,267.427,123.961,,1031.694,,24131.562,,615.849,,,,8529.453,7231.103,1298.35,709.41,9854.712,78.235,705.106,18067.368,-4573.859,14276.85,24131.562,
09/30/2014,,0.0,5814.056,16770.837,19466.582,-2695.745,0.0,0.0,0.0,0.0,0.0,22584.893,311.879,132.464,,1042.867,,24072.103,,556.965,,,,8822.952,7655.116,1167.836,555.437,9935.354,78.235,696.648,18086.751,-4724.885,14136.749,24072.103,
12/31/2014,,0.0,4824.724,19399.364,22190.145,-2790.781,0.0,0.0,0.0,0.0,0.0,24224.088,350.692,0.0,0.0,1200.221,0.0,25775.001,,627.999,,,,9336.977,7087.462,2249.515,626.426,10591.402,78.235,1208.09,18472.104,-4574.83,15183.599,25775.001,
03/31/2015,,0.0,4559.721,18923.021,21800.499,-2877.478,197.5,0.0,197.5,0.0,0.0,23680.242,192.013,,,1588.566,,25460.821,,459.845,,,,8641.421,6692.257,1949.164,566.748,9668.014,78.235,1177.834,19057.802,-4521.064,15792.807,25460.821,
06/30/2015,,0.0,4911.505,24387.611,27463.049,-3075.438,197.5,0.0,197.5,0.0,0.0,29496.616,351.025,,,1754.756,,31602.397,,537.432,,,,12121.305,9499.527,2621.778,589.636,13248.373,78.235,3643.273,19134.589,-4502.073,18354.024,31602.397,
09/30/2015,,0.0,4841.225,24112.913,27269.358,-3156.445,197.5,0.0,197.5,0.0,0.0,29151.638,310.433,,,1957.283,,31419.354,,697.86,,,,11934.355,9288.914,2645.441,602.168,13234.383,78.25,3553.401,19155.563,-4602.243,18184.971,31419.354,
12/31/2015,,0.0,4755.62,24247.084,27521.368,-3274.284,235.05,0.0,235.05,0.0,0.0,29237.754,264.08,0.0,0.0,1892.933,0.0,31394.767,,712.725,,,,11626.831,8631.849,2994.982,634.375,12973.931,78.235,3752.901,19307.612,-4717.912,18420.836,31394.767,
03/31/2016,,0.0,4866.664,24204.537,27628.68,-3424.143,37.55,0.0,37.55,0.0,0.0,29108.751,369.737,,,1897.26,,31375.748,,698.678,,,,11687.171,8886.815,2800.356,649.275,13035.124,78.235,3707.963,19307.638,-4753.212,18340.624,31375.748,
06/30/2016,,0.0,4483.804,24035.212,27556.41,-3521.198,33.8,0.0,33.8,0.0,0.0,28552.816,332.221,,,1860.897,,30745.934,,627.441,,,,11139.415,8447.787,2691.628,696.044,12462.9,78.25,3570.843,19367.037,-4733.096,18283.034,30745.934,
09/30/2016,,0.0,4580.584,23932.016,27570.704,-3638.688,33.8,0.0,33.8,0.0,0.0,28546.4,375.12,,,1966.689,,30888.209,,672.111,,,,11256.997,8516.802,2740.195,675.831,12604.939,78.25,3484.103,19438.272,-4717.355,18283.27,30888.209,
12/31/2016,,0.0,4230.429,23360.958,27119.33,-3758.372,32.1,0.0,32.1,0.0,0.0,27623.487,807.316,0.0,0.0,1819.129,0.0,30249.932,,556.179,,,,10608.294,7951.516,2656.778,627.319,11791.792,78.235,3467.059,19460.326,-4547.48,18458.14,30249.932,
03/31/2017,,0.0,4305.881,23216.412,27131.229,-3914.817,17.006,0.0,17.006,0.0,0.0,27539.299,395.829,,,1879.83,,29814.958,,549.836,,,,10966.932,8311.512,2655.42,629.769,12146.537,78.235,2921.554,19252.064,-4583.432,17668.421,29814.958,
06/30/2017,,0.0,4617.724,23474.915,27501.284,-4026.369,19.536,0.0,19.536,0.0,0.0,28112.175,271.354,,,1766.866,,30150.395,,554.775,,,,11081.922,8695.887,2386.035,653.46,12290.157,78.25,3012.942,19310.495,-4541.449,17860.238,30150.395,
09/30/2017,,0.0,5371.758,21999.49,25977.157,-3977.667,0.0,0.0,0.0,0.0,0.0,27371.248,568.726,,,1714.176,,29654.15,,707.049,,,,9721.065,8508.79,1212.275,666.78,11094.894,78.25,3015.505,19355.949,-3890.448,18559.256,29654.15,
12/31/2017,,0.0,5496.45,21779.296,25838.644,-4059.348,34.26,0.0,34.26,,,27310.006,447.046,,0.0,1724.023,0.0,29481.075,,702.804,,,,9412.631,8445.16,967.471,659.899,10775.334,68.948,3074.583,19368.329,-3806.119,18705.741,29481.075,
03/31/2018,,0.0,5675.999,21676.843,25876.002,-4199.159,0.0,0.0,0.0,0.0,0.0,27352.842,458.099,,,1860.544,,29671.485,,692.853,,,,9460.177,8502.444,957.733,730.335,10883.365,68.948,3108.045,19309.24,-3698.113,18788.12,29671.485,
06/30/2018,,0.0,5414.623,21271.466,25555.343,-4283.877,0.0,0.0,0.0,0.0,0.0,26686.089,527.83,,,2288.963,,29502.882,,719.679,,,,9427.124,8518.042,909.082,629.576,10776.379,68.95,3087.933,19327.347,-3757.727,18726.503,29502.882,
09/30/2018,,0.0,5618.178,29834.349,34285.783,-4451.434,0.0,0.0,0.0,,,35452.527,275.562,,,2540.073,,38268.162,,873.412,,,,11467.951,10367.311,1100.64,724.966,13066.329,68.948,3407.056,25680.952,-3719.301,25437.655,38503.984,
12/31/2018,,0.0,5745.294,29930.307,34586.987,-4656.68,0.0,0.0,0.0,0.0,0.0,35675.601,343.856,,0.0,2398.207,0.0,38417.664,,760.515,,,,11089.815,10276.075,813.74,766.446,12616.776,68.948,3502.795,25692.283,-3463.138,25800.888,38417.664,
03/31/2019,,0.0,5613.06,29910.791,34779.402,-4868.611,0.0,0.0,,0.0,0.0,35523.851,251.03,,,2617.231,,38392.112,,695.761,,,,11098.48,9752.201,1346.279,773.81,12568.051,68.948,3489.578,25660.756,-3395.221,25824.061,38392.112,
06/30/2019,,0.0,5813.582,30204.435,35289.654,-5085.219,0.0,0.0,,0.0,0.0,36018.017,401.19,,,2287.543,,38706.75,,740.941,,,,11371.49,10379.654,991.836,816.886,12929.317,68.948,3446.625,25657.977,-3396.117,25777.433,38706.75,
09/30/2019,,0.0,5886.82,30061.048,35348.688,-5287.64,0.0,0.0,,0.0,0.0,35947.868,1024.994,,,2475.323,,39448.185,,808.898,,,,11891.345,10875.621,1015.724,812.365,13512.608,68.948,3418.367,25699.969,-3251.707,25935.577,39448.185,
12/31/2019,,0.0,6237.371,30273.082,35710.744,-5437.662,0.0,0.0,0.0,0.0,0.0,36510.453,1088.855,0.0,0.0,2432.542,0.0,40031.85,,704.954,,,,12377.511,11286.707,1090.804,877.601,13960.066,68.948,3418.657,25725.745,-3141.566,26071.784,40031.85,
03/31/2020,,0.0,6834.758,42960.139,48622.49,-5662.351,0.0,0.0,,0.0,0.0,49794.897,807.871,,,4404.479,,55007.247,,888.341,,,,16174.704,15028.558,1146.146,1168.332,18231.377,68.948,4516.428,35423.727,-3233.233,36775.87,55007.247,
06/30/2020,,0.0,7201.006,43145.236,49076.614,-5931.378,0.0,0.0,0.0,,,50346.242,549.129,,,4326.486,,55221.857,,1140.569,,,,16155.422,15015.526,1139.896,1179.657,18475.648,68.948,4503.281,35431.788,-3257.808,36746.209,55221.857,
