Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2006,29.748,70.775,20.908,,-30.826,-31.109,,194.467,-77.15,,,14.589,,-4.791,,127.115,-111.265,-39.596,-6.565,-66.946,-54.0,-12.946,1.637,,0.205,45.598,
06/30/2006,79.029,37.046,21.99,0.0,7.752,12.241,,25.165,-101.569,0.0,0.0,0.012,0.0,2.312,0.0,-74.08,-56.411,-39.81,-6.428,-11.06,-5.0,-6.06,0.985,0.0,-0.098,-51.462,
09/30/2006,54.421,44.311,22.254,0.0,-1.768,-10.376,,88.722,-146.064,0.0,0.0,0.152,0.0,-2.115,0.0,-59.305,6.65,-42.311,-0.552,49.46,,,0.169,0.0,-0.116,1.766,
12/31/2006,53.617,66.378,22.261,0.0,-38.685,3.663,,147.618,-99.39,0.0,0.0,0.017,0.0,-3.744,0.0,44.501,-102.432,-40.116,-14.744,-53.101,,,3.203,0.0,2.326,-4.314,
03/31/2007,37.46,56.988,21.518,0.0,-13.877,-27.169,,65.734,-158.056,0.0,0.0,0.009,0.0,-1.157,0.0,-93.47,51.128,-44.638,-0.432,99.663,115.0,-15.337,2.332,0.0,-5.797,-4.882,
06/30/2007,83.683,49.284,22.024,0.0,-8.682,21.057,,107.579,-261.891,0.0,0.0,0.018,0.0,-5.231,0.0,-159.525,101.773,-44.847,-6.256,156.089,,,0.0,0.0,-3.213,25.931,
09/30/2007,50.882,41.899,24.374,0.0,0.089,-15.48,,37.711,-120.363,0.0,0.0,0.503,0.0,-17.023,0.0,-99.172,26.766,-48.966,-6.438,78.795,,,0.04,0.0,3.335,-21.524,
12/31/2007,46.142,55.48,25.592,0.0,-23.517,-11.413,,59.957,-142.089,0.0,0.0,0.015,0.0,22.123,0.0,-59.994,-1.051,-40.874,-16.478,56.297,,,0.011,0.0,-0.007,-14.903,
03/31/2008,40.184,31.638,25.522,0.0,10.985,-27.961,,26.878,-107.108,0.0,0.0,12.129,0.0,-5.248,0.0,-73.349,43.709,-49.448,-6.194,100.502,101.667,-1.165,0.799,0.0,-1.95,10.544,
06/30/2008,73.766,36.785,27.032,0.0,8.931,1.018,,25.718,-120.495,0.0,0.0,12.115,0.0,1.508,0.0,-81.154,19.78,-49.563,-6.177,86.139,,,0.218,0.0,-10.837,12.392,
09/30/2008,68.179,48.819,27.378,0.0,-13.096,5.078,,147.761,-114.854,0.0,0.0,3.543,0.0,-8.68,0.0,27.77,-117.333,-49.57,-6.203,-57.712,,,0.0,0.0,-3.848,-21.384,
12/31/2008,37.04,18.944,27.914,1.197,27.493,-38.508,,74.06,-46.326,0.0,0.0,0.5,0.0,-7.276,0.0,20.958,-56.685,-49.584,-20.323,-1.5,,,0.003,0.0,14.719,1.313,
03/31/2009,39.793,24.482,28.083,,7.156,-19.928,,6.512,-46.093,0.0,0.0,3.45,0.0,-10.258,0.0,-46.389,9.732,-49.633,-6.174,65.649,70.0,-4.351,0.002,0.0,-0.112,3.136,
06/30/2009,63.6,-12.261,29.876,,25.125,20.86,,3.136,-46.587,,0.0,8.94,,-3.915,,-38.426,76.949,-36.327,-6.081,-191.289,-140.0,-51.289,310.869,,-0.223,102.123,
09/30/2009,59.46,-79.175,29.809,,119.539,-10.713,,23.32,-27.609,0.0,0.0,1.182,0.0,-2.282,0.0,-5.389,-7.065,-36.348,-6.068,39.148,-116.053,155.201,0.001,0.0,-3.798,47.006,
12/31/2009,32.951,30.249013,30.211,,-2.023013,-25.486,,147.339,-22.7,0.0,5.569,0.0,0.0,11.294,0.247,141.749,-243.895,-36.382,-6.057,-233.506,-362.667,129.161,34.928,0.0,-2.878,-69.195,
03/31/2010,44.089,16.318,31.333,2.279,9.74,-15.581,,30.633,-7.473,0.0,-0.226,0.0,0.0,-3.717,0.044,19.261,-43.289,-37.044,-7.132,0.086,,0.086,0.0,0.0,0.801,20.061,
06/30/2010,40.776,12.667,31.499,0.082,-13.605,10.133,,3.868,-15.51,0.0,0.278,0.0,0.0,-126.704,0.062,-138.006,84.125,-37.216,-4.858,-20.345,,-20.345,0.0,0.0,-2.405,-13.105,
09/30/2010,45.587,12.838,30.477,0.149,9.974,-7.851,,,-27.958,0.0,-0.681,0.0,0.0,-21.541,0.056,-50.124,-63.058,-37.18,-5.933,-20.34,-20.445,0.105,,0.0,0.395,-67.595,
12/31/2010,8.007,-32.980802,30.624,1.444,11.870198,-11.268,,12.832,-39.517,0.0,-0.128,0.883,,10.207,0.135,-15.588,-10.575,-37.209,-5.945,188.676,-30.835,219.511,0.0,0.0,-7.148,-18.156,
03/31/2011,49.307,7.104,35.19,,20.816,-13.803,,1.303,-13.135,0.0,-0.07,0.0,0.0,5.246,0.051,-6.605,0.422,-37.23,-5.932,-172.108,-171.691,-0.417,215.369,0.0,0.323,43.124,
06/30/2011,53.015,17.78,32.057,,13.961,-10.783,,0.764,-24.346,,-1.519,0.0,,-44.021,0.047,-69.075,-31.701,-40.958,-5.928,14.177,193.481,-179.304,0.0,,1.008,-47.761,
09/30/2011,80.653,13.429,33.271,,13.441,20.512,,16.281,-90.343,,0.29,0.0,,-6.295,0.036,-80.031,0.885,-40.982,-5.936,53.553,-108.481,162.034,0.0,0.0,-5.75,1.507,
12/31/2011,34.658,13.057,33.238,,15.301,-26.938,,67.885,-24.874,0.0,0.068,-0.078,0.0,34.896,0.091,77.988,-115.175,-40.984,-5.928,-67.991,-520.0,452.009,0.0,0.0,-0.272,-2.529,
03/31/2012,43.206,27.118,32.929,,0.855,-17.696,,28.907,-32.352,0.0,-0.199,-0.684,0.0,-14.38,0.029,-18.679,-8.814,-41.035,-0.49,40.9,-107.375,148.275,241.45,-248.125,-1.514,15.713,
06/30/2012,68.065,11.093,33.133,,23.455,0.384,,20.02,-47.989,0.0,0.464,0.018,0.0,-26.712,0.048,-54.151,-17.999,-41.058,-7.021,28.212,372.375,-344.163,,-0.064,1.932,-4.085,
09/30/2012,196.054,57.657,96.217,,36.057,6.123,,315.235,-175.565,,0.265,-0.579,,-24.124,0.13,115.362,-301.468,-123.155,-14.023,-173.861,-167.377,-6.484,335.182,-323.125,-2.486,9.948,
12/31/2012,61.161,-31.913,31.622,,66.207,-4.755,,37.472,-145.049,,-0.118,0.027,,-4.186,0.115,-111.739,51.577,-41.268,-9.959,102.893,-645.0,747.893,0.26,0.0,-0.349,0.999,
03/31/2013,41.282,20.82,32.764,,12.48,-24.782,,0.096,-32.348,0.0,-5.02,4.024,0.0,3.127,0.033,-30.088,-11.141,-41.29,-0.09,-18.809,-25.0,6.191,51.608,0.0,-2.56,0.053,
06/30/2013,68.061,37.129,32.406,,-3.785,2.311,,84.603,-78.537,0.0,-0.027,2.001,0.0,0.27,0.037,8.347,-39.658,-42.006,-5.346,-38.183,-20.0,-18.183,46.67,0.0,-0.793,36.75,
09/30/2013,91.228,40.264,33.45,,-8.263,25.777,,52.298,-78.21,0.0,-0.016,-0.01,0.0,17.216,0.025,-8.697,-78.972,-42.232,-10.606,-27.549,-25.0,-2.549,1.475,0.0,-0.06,3.559,
12/31/2013,50.16,51.592,35.834,,-22.352,-14.914,,75.635,-131.977,0.0,-0.09,21.339,0.0,55.615,0.099,20.621,-52.808,-42.245,-5.342,-9.599,-25.0,15.401,0.0,0.0,4.378,17.973,
03/31/2014,52.264,24.655,37.905,,3.484,-13.78,,4.472,-125.591,0.0,-0.121,0.0,0.0,4.16,0.027,-117.053,19.264,-42.947,-5.344,68.281,70.0,-1.719,0.0,-0.3,-0.426,-45.525,
06/30/2014,67.332,30.748,36.023,,7.316,-6.755,,3.318,-47.617,0.0,-14.372,0.0,0.0,13.049,0.039,-45.583,-20.172,-42.981,-5.339,31.051,38.705,-7.654,0.0,0.0,-2.903,1.577,
09/30/2014,98.214,53.208,36.427,,-18.896,27.475,,54.998,-85.362,0.0,-0.029,0.0,0.0,6.695,0.034,-23.664,-10.578,-43.116,-5.342,-7.157,-10.0,2.843,49.3,0.0,-4.263,63.972,
12/31/2014,59.932,78.779,37.436,,-43.622,-12.661,,55.999,-91.787,0.0,21.984,0.0,0.0,-10.329,0.143,-23.99,-22.874,-43.556,-5.337,-26.357,0.0,-26.357,53.153,0.0,-0.777,13.068,
03/31/2015,54.458,30.44,35.992,,9.368,-21.342,,3.414,-59.047,0.0,-0.858,0.0,0.0,1.373,0.031,-55.087,-76.658,-45.273,-5.342,-25.907,30.0,-55.907,0.992,0.0,-1.128,-77.287,
06/30/2015,72.955,37.744,36.226,,1.364,-2.379,,23.153,-54.571,0.0,-2.554,,,12.297,0.056,-21.619,-60.711,-45.352,-5.34,-5.642,15.0,-20.642,0.0,-0.037,-4.34,-9.375,
09/30/2015,89.35,58.995,37.031,,-26.076,19.4,,67.16,-82.582,0.0,0.033,1.0,,-17.3,0.041,-31.648,-60.936,-45.383,-5.338,-7.377,-6.84,-0.537,0.042,0.0,-2.88,-3.234,
12/31/2015,68.78,22.877,37.58,,17.845,-9.522,,15.095,-54.136,0.0,-0.162,1.719,0.0,7.377,0.115,-30.992,-24.812,-45.384,-5.341,-150.644,-150.0,-0.644,197.497,,-20.94,12.976,
03/31/2016,76.819,53.143,38.716,,-7.066,-7.974,,32.261,-38.289,0.0,-0.739,0.0,0.0,15.858,-16.424,-7.333,-79.205,-48.51,-5.343,-28.853,0.0,-28.853,13.197,-7.984,-1.712,-9.719,
06/30/2016,74.478,40.075,40.299,,4.262,-10.158,,4.49,-335.979,0.0,0.172,0.0,0.0,6.065,16.561,-308.691,232.015,-48.551,-5.342,149.207,145.0,4.207,137.495,0.0,-0.794,-2.198,
09/30/2016,74.036,10.571,40.706,,-2.305,25.064,,46.924,-104.475,0.0,1.453,0.0,0.0,17.486,0.052,-38.56,-19.513,-52.217,-5.112,-346.177,-45.0,-301.177,399.81,-0.029,-15.788,15.963,
12/31/2016,71.844,61.135,42.606,,-11.344,-20.553,,51.486,-88.678,0.0,1.481,0.0,0.0,-18.478,0.141,-54.048,-44.586,-51.751,-5.572,15.606,-285.0,300.606,8.013,-0.625,-10.257,-26.79,
03/31/2017,32.656,-21.367,60.053,,11.257,-17.287,,1.683,-63.257,0.0,0.481,-0.51,0.0,23.74,-648.652,-686.515,680.822,-53.289,-3.32,1015.212,1026.424,-11.212,0.076,-268.275,-9.582,26.963,
06/30/2017,144.414,49.492,92.231,,0.408,2.283,,11.587,-97.077,0.0,0.543,-2.327,0.0,3.808,1.796,-81.67,-2.885,-89.655,-1.31,109.363,211.691,-102.328,0.0,-0.723,-20.56,59.859,
09/30/2017,168.356,62.813,91.473,,10.194,3.876,,0.053,-82.952,0.0,-3.061,-0.623,0.0,-3.241,0.266,-89.558,-152.858,-89.852,-0.849,15.248,15.0,0.248,0.024,-75.253,-2.176,-74.06,
12/31/2017,124.358,85.139,90.444,,-26.518,-24.707,,96.692,-233.215,0.0,-646.91,-1.776,0.0,-11.233,646.955,-149.487,43.869,-89.854,-0.185,46.36,45.0,1.36,89.06,0.0,-1.512,18.74,
03/31/2018,149.868,52.66,88.525,,12.933,-4.25,,3.227,-72.039,0.0,-1.001,-0.462,0.0,-37.002,0.071,-107.206,1.593,-94.849,-0.194,238.478,239.511,-1.033,0.099,-131.744,-10.197,44.255,
06/30/2018,151.038,47.84,89.104,,26.61,-12.516,,39.281,-136.331,0.0,0.251,16.11,0.0,-6.121,0.105,-86.705,-114.729,-93.71,-2.354,-8.939,150.0,-158.939,0.0,0.0,-9.726,-50.396,
09/30/2018,163.849,69.722,89.183,,1.339,3.605,,108.634,-51.691,0.0,-0.557,0.0,0.0,-9.761,0.105,46.73,-209.333,-93.717,-3.65,-114.092,-5.0,-109.092,0.0,-0.017,2.143,1.246,
12/31/2018,145.572,78.905,92.876,,-14.253,-11.956,,99.303,-51.419,0.0,-0.27,0.0,0.0,-6.707,0.25,41.157,-186.025,-93.702,-0.195,-2.197,-150.0,147.803,0.0,-82.09,-7.841,0.704,
03/31/2019,131.364,90.446,97.194,,-32.044,-24.232,,82.533,-56.901,0.0,-0.747,0.0,0.0,22.0,0.116,47.001,-180.771,-97.608,-0.204,-28.567,263.983,-292.55,0.008,-38.926,-15.474,-2.406,
06/30/2019,157.959,51.728,93.589,,9.212,3.43,,0.927,-53.433,0.0,0.077,0.0,0.0,-8.23,0.148,-60.511,-102.868,-97.638,-1.173,-5.542,10.0,-15.542,0.001,0.0,1.484,-5.42,
09/30/2019,180.033,56.965,91.856,,11.936,19.276,,14.546,-240.581,0.0,-2.537,0.0,0.0,-24.363,0.136,-252.799,82.863,-97.675,-1.46,185.69,189.588,-3.898,0.0,-0.016,-3.676,10.097,
12/31/2019,151.915,40.291,91.644,,26.487,-6.507,,39.566,-71.666,0.0,-0.712,-0.547,0.0,7.365,9.61,-16.384,-67.43,-97.677,-1.581,31.868,-215.0,246.868,0.0,-0.04,0.0,68.101,
03/31/2020,125.678,-25.332,89.295,,94.552,-32.837,,103.522,-73.076,0.0,0.056,-0.167,0.0,-32.972,0.084,-2.553,498.158,-99.409,-0.455,478.562,485.0,-6.438,125.822,-5.298,-1.064,621.283,
06/30/2020,91.741,19.046,85.058,,-11.217,-1.146,,12.092,-51.543,0.0,-0.024,-0.273,0.0,14.119,0.056,-25.573,-215.655,-100.562,-2.099,-108.751,-106.17,-2.581,0.0,-0.251,-3.992,-149.487,
