Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/30/2010,12388.0,12388.0,,-8030.0,8030.0,397.0,4358.0,0.0,-3490.0,3093.0,,0.0,868.0,-82.0,82.0,87.0,-5.0,,,0.0,786.0,-297.0,489.0,0.0,0.0,0.0,489.0,,489.0,,0.0,489.0,489.0,0.0,1438.0,0.34,0.34,0.34,1441.0,0.34,0.34,0.34,
07/30/2010,14361.0,14361.0,,-9355.0,9355.0,398.0,5006.0,0.0,-3587.0,3189.0,,0.0,1419.0,-84.0,84.0,91.0,-7.0,,,0.0,1335.0,-503.0,832.0,0.0,0.0,0.0,832.0,,832.0,0.0,0.0,832.0,838.5,6.5,1417.0,0.58,0.58,0.591743,1419.0,0.58,0.58,0.584581,
10/29/2010,11587.0,11587.0,,-7526.0,7526.0,399.0,4061.0,0.0,-3330.0,2931.0,,0.0,731.0,-80.0,80.0,88.0,-8.0,,,0.0,651.0,-247.0,404.0,0.0,0.0,0.0,404.0,,404.0,0.0,0.0,404.0,429.35,25.35,1390.0,0.29,0.29,0.308885,1392.0,0.29,0.29,0.308211,
01/28/2011,10480.0,10480.0,,-6754.0,6754.0,392.0,3726.0,0.0,-3184.0,2792.0,0.0,0.0,542.0,-86.0,86.0,88.0,-2.0,0.0,0.0,0.0,456.0,-171.0,285.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,0.0,285.0,298.65,13.65,1358.0,0.209867,0.209867,0.219919,1361.0,0.209405,0.209405,0.219434,
04/29/2011,12185.0,12185.0,,-7866.0,7866.0,371.0,4319.0,0.0,-3491.0,3120.0,,0.0,828.0,-88.0,88.0,94.0,-6.0,,,0.0,740.0,-279.0,461.0,0.0,0.0,0.0,461.0,,461.0,0.0,0.0,461.0,461.0,0.0,1324.0,0.35,0.35,0.35,1328.0,0.34,0.34,0.34,
07/29/2011,14543.0,14543.0,,-9527.0,9527.0,365.0,5016.0,0.0,-3597.0,3232.0,,0.0,1419.0,-90.0,90.0,95.0,-5.0,,,0.0,1329.0,-499.0,830.0,0.0,0.0,0.0,830.0,,830.0,0.0,0.0,830.0,883.95,53.95,1275.0,0.65,0.65,0.693294,1278.0,0.64,0.64,0.682214,
10/28/2011,11852.0,11852.0,,-7815.0,7815.0,361.0,4037.0,0.0,-3594.0,3233.0,,0.0,443.0,-91.0,91.0,97.0,-6.0,,,0.0,352.0,-127.0,225.0,0.0,0.0,0.0,225.0,,225.0,,0.0,225.0,394.65,169.65,1250.0,0.18,0.18,0.31572,1252.0,0.18,0.18,0.315503,
02/03/2012,11629.0,11629.0,,-7650.0,7650.0,383.0,3979.0,0.0,-3392.0,3009.0,,0.0,587.0,-102.0,102.0,107.0,-5.0,,,0.0,485.0,-163.0,322.0,0.0,0.0,0.0,322.0,0.0,322.0,0.0,0.0,322.0,350.6,28.6,1239.0,0.26,0.26,0.28297,1241.0,0.26,0.26,0.28297,
05/04/2012,13153.0,13153.0,,-8589.0,8589.0,370.0,4564.0,0.0,-3611.0,3241.0,,0.0,953.0,-103.0,103.0,109.0,-6.0,,,0.0,850.0,-323.0,527.0,0.0,0.0,0.0,527.0,,527.0,0.0,0.0,527.0,539.08,12.08,1206.0,0.43,0.43,0.446998,1208.0,0.43,0.43,0.44,
08/03/2012,14249.0,14249.0,,-9415.0,9415.0,369.0,4834.0,0.0,-3541.0,3172.0,,0.0,1293.0,-96.0,96.0,122.0,-26.0,,,0.0,1197.0,-450.0,747.0,0.0,0.0,0.0,747.0,,747.0,0.0,-5.0,742.0,753.59,11.59,1157.0,0.64,0.64,0.651331,1159.0,0.64,0.64,0.65,
11/02/2012,12073.0,12073.0,,-7930.0,7930.0,371.0,4143.0,0.0,-3394.0,3023.0,,0.0,749.0,-114.0,114.0,117.0,-3.0,,,0.0,635.0,-239.0,396.0,0.0,0.0,0.0,396.0,,396.0,0.0,-3.0,393.0,449.4,56.4,1126.0,0.35,0.35,0.399112,1128.0,0.35,0.35,0.399112,
02/01/2013,11046.0,11046.0,,-7261.0,7261.0,412.0,3785.0,0.0,-3221.0,2809.0,,0.0,564.0,-109.0,109.0,113.0,-4.0,,,0.0,455.0,-167.0,288.0,0.0,0.0,0.0,288.0,0.0,288.0,0.0,0.0,288.0,288.0,0.0,1109.0,0.26,0.26,0.26,1112.0,0.26,0.26,0.26,
05/03/2013,13088.0,13088.0,,-8533.0,8533.0,352.0,4555.0,0.0,-3574.0,3222.0,,0.0,981.0,-113.0,113.0,115.0,-2.0,,,0.0,868.0,-328.0,540.0,0.0,0.0,0.0,540.0,,540.0,0.0,-3.0,537.0,537.0,0.0,1088.0,0.49,0.49,0.49,1090.0,0.49,0.49,0.49,
08/02/2013,15711.0,15711.0,,-10314.0,10314.0,367.0,5397.0,0.0,-3781.0,3414.0,,0.0,1616.0,-110.0,110.0,114.0,-4.0,,,0.0,1506.0,-565.0,941.0,0.0,0.0,0.0,941.0,,941.0,0.0,-6.0,935.0,938.25,3.25,1067.0,0.88,0.88,0.879335,1068.0,0.88,0.88,0.879335,
11/01/2013,12957.0,12957.0,,-8476.0,8476.0,373.0,4481.0,0.0,-3557.0,3184.0,,0.0,924.0,-125.0,125.0,127.0,-2.0,,,0.0,799.0,-300.0,499.0,0.0,0.0,0.0,499.0,,499.0,0.0,-4.0,495.0,500.85,5.85,1047.0,0.47,0.47,0.478367,1049.0,0.47,0.47,0.475577,
01/31/2014,11660.0,11660.0,,-7618.0,7618.0,370.0,4042.0,0.0,-3415.0,3045.0,0.0,0.0,627.0,-128.0,128.0,128.0,0.0,,,0.0,499.0,-193.0,306.0,0.0,0.0,0.0,306.0,0.0,306.0,0.0,0.0,306.0,326.74,20.74,1035.0,0.29,0.29,0.315691,1037.0,0.29,0.29,0.31,
05/02/2014,13403.0,13403.0,,-8645.0,8645.0,373.0,4758.0,0.0,-3692.0,3319.0,,0.0,1066.0,-124.0,124.0,125.0,-1.0,,,0.0,942.0,-318.0,624.0,0.0,0.0,0.0,624.0,0.0,624.0,0.0,-4.0,620.0,634.95,14.95,1015.0,0.61,0.61,0.625567,1017.0,0.61,0.61,0.6247,
08/01/2014,16599.0,16599.0,,-10864.0,10864.0,375.0,5735.0,0.0,-3916.0,3541.0,,0.0,1819.0,-126.0,126.0,127.0,-1.0,,,0.0,1693.0,-654.0,1039.0,0.0,0.0,0.0,1039.0,,1039.0,0.0,0.0,1039.0,1039.0,0.0,995.0,1.04,1.04,1.04,996.0,1.04,1.04,1.04,
10/31/2014,13681.0,13681.0,,-8963.0,8963.0,375.0,4718.0,0.0,-3630.0,3255.0,,0.0,1088.0,-134.0,134.0,135.0,-1.0,,,0.0,954.0,-369.0,585.0,0.0,0.0,0.0,585.0,0.0,585.0,0.0,-3.0,582.0,578.75,-3.25,978.0,0.59,0.59,0.591769,980.0,0.59,0.59,0.586684,
01/30/2015,12540.0,12540.0,,-8194.0,8194.0,362.0,4346.0,0.0,-3527.0,3165.0,,0.0,819.0,-132.0,132.0,136.0,-4.0,,,0.0,687.0,-237.0,450.0,0.0,0.0,0.0,450.0,0.0,450.0,0.0,-3.0,447.0,463.25,16.25,964.0,0.46,0.46,0.48055,967.0,0.46,0.46,0.476805,
05/01/2015,14129.0,14129.0,,-9117.0,9117.0,365.0,5012.0,0.0,-3780.0,3415.0,,0.0,1232.0,-134.0,134.0,135.0,-1.0,,,0.0,1098.0,-425.0,673.0,0.0,0.0,0.0,673.0,0.0,673.0,0.0,-3.0,670.0,677.8,7.8,950.0,0.7,0.7,0.713474,952.0,0.7,0.7,0.708193,
07/31/2015,17348.0,17348.0,,-11367.0,11367.0,375.0,5981.0,0.0,-4009.0,3634.0,,0.0,1972.0,-133.0,133.0,135.0,-2.0,,,0.0,1839.0,-713.0,1126.0,0.0,0.0,0.0,1126.0,0.0,1126.0,0.0,-5.0,1121.0,1129.45,8.45,931.0,1.2,1.2,1.213158,933.0,1.2,1.2,1.209057,
10/30/2015,14360.0,14360.0,,-9370.0,9370.0,375.0,4990.0,0.0,-3662.0,3287.0,,0.0,1328.0,-141.0,141.0,144.0,-3.0,,,0.0,1187.0,-451.0,736.0,0.0,0.0,0.0,736.0,0.0,736.0,0.0,-3.0,733.0,734.3,1.3,918.0,0.8,0.8,0.799891,921.0,0.8,0.8,0.799891,
01/29/2016,13236.0,13236.0,,-8648.0,8648.0,369.0,4588.0,0.0,-4149.0,3780.0,,0.0,439.0,-144.0,144.0,146.0,-2.0,,,0.0,295.0,-284.0,11.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,550.1,539.1,910.0,0.01,0.01,0.604505,912.0,0.01,0.01,0.601118,
04/29/2016,15234.0,15234.0,,-9897.0,9897.0,357.0,5337.0,0.0,-3751.0,3394.0,,0.0,1586.0,-156.0,156.0,159.0,-3.0,,,0.0,1430.0,-546.0,884.0,0.0,0.0,0.0,884.0,0.0,884.0,0.0,0.0,884.0,792.26,-91.74,897.0,0.98,0.98,0.883233,899.0,0.98,0.98,0.877953,
07/29/2016,18260.0,18260.0,,-11972.0,11972.0,366.0,6288.0,0.0,-4237.0,3871.0,,0.0,2051.0,-166.0,166.0,171.0,-5.0,,,0.0,1885.0,-718.0,1167.0,0.0,0.0,0.0,1167.0,,1167.0,0.0,-5.0,1162.0,1174.8,12.8,883.0,1.32,1.32,1.330464,885.0,1.31,1.31,1.324463,
10/28/2016,15739.0,15739.0,,-10332.0,10332.0,384.0,5407.0,0.0,-4468.0,4084.0,,0.0,939.0,-163.0,163.0,167.0,-4.0,,,0.0,776.0,-397.0,379.0,0.0,0.0,0.0,379.0,,379.0,0.0,0.0,379.0,718.77,339.77,873.0,0.43,0.43,0.823333,874.0,0.43,0.43,0.818753,
02/03/2017,15784.0,15784.0,,-11142.0,11142.0,338.0,4642.0,0.0,-3373.0,3035.0,,0.0,1269.0,-159.0,159.0,163.0,-4.0,,,0.0,1110.0,-447.0,663.0,0.0,0.0,0.0,663.0,0.0,663.0,0.0,-29.0,634.0,642.45,8.45,866.0,0.732102,0.732102,0.741859,866.0,0.732102,0.732102,0.741859,
05/05/2017,16860.0,16860.0,,-11060.0,11060.0,365.0,5800.0,0.0,-4241.0,3876.0,,0.0,1559.0,-625.0,161.0,165.0,-4.0,,,464.0,934.0,-332.0,602.0,0.0,0.0,0.0,602.0,0.0,602.0,0.0,0.0,602.0,892.29,290.29,857.0,0.7,0.7,1.041179,858.0,0.7,0.7,1.038333,
08/04/2017,19495.0,19495.0,,-12825.0,12825.0,357.0,6670.0,0.0,-4288.0,3931.0,,0.0,2382.0,-159.0,159.0,166.0,-7.0,,,0.0,2223.0,-804.0,1419.0,0.0,0.0,0.0,1419.0,0.0,1419.0,0.0,-6.0,1413.0,1321.68,-91.32,841.0,1.68,1.68,1.571558,842.0,1.68,1.68,1.571544,
11/03/2017,16770.0,16770.0,,-11057.0,11057.0,358.0,5713.0,0.0,-4166.0,3808.0,,0.0,1547.0,-160.0,160.0,164.0,-4.0,,,0.0,1387.0,-515.0,872.0,0.0,0.0,0.0,872.0,0.0,872.0,0.0,-2.0,870.0,875.2,5.2,831.0,1.05,1.05,1.053189,832.0,1.05,1.05,1.053189,
02/02/2018,15494.0,15494.0,,-10530.0,10530.0,356.0,4964.0,0.0,-3866.0,3510.0,,0.0,1098.0,-154.0,154.0,165.0,-11.0,0.0,,0.0,944.0,-390.0,554.0,0.0,0.0,0.0,554.0,0.0,554.0,0.0,0.0,554.0,625.2673,71.2673,828.0,0.67,0.67,0.755154,829.0,0.67,0.67,0.755154,
05/04/2018,17360.0,17360.0,,-11612.0,11612.0,349.0,5748.0,0.0,-4283.0,3934.0,,0.0,1465.0,-160.0,160.0,164.0,-4.0,,,0.0,1305.0,-317.0,988.0,0.0,0.0,0.0,988.0,0.0,988.0,0.0,-3.0,985.0,989.74,4.74,825.0,1.19,1.19,1.199685,826.0,1.19,1.19,1.195738,
08/03/2018,20888.0,20888.0,,-14003.0,14003.0,336.0,6885.0,0.0,-4722.0,4386.0,,0.0,2163.0,-153.0,153.0,163.0,-10.0,,,0.0,2010.0,-490.0,1520.0,0.0,0.0,0.0,1520.0,0.0,1520.0,0.0,-5.0,1515.0,1716.45,201.45,813.0,1.86,1.86,2.111255,814.0,1.86,1.86,2.107482,
11/02/2018,17415.0,17415.0,,-12038.0,12038.0,423.0,5377.0,0.0,-4420.0,3997.0,,0.0,957.0,-153.0,153.0,162.0,-9.0,,,0.0,804.0,-175.0,629.0,0.0,0.0,0.0,629.0,0.0,629.0,0.0,-1.0,628.0,947.63,319.63,806.0,0.78,0.78,1.17572,807.0,0.78,0.78,1.17572,
02/01/2019,15647.0,15647.0,,-10749.0,10749.0,368.0,4898.0,0.0,-5465.0,5097.0,,0.0,-567.0,-158.0,158.0,168.0,-10.0,0.0,,0.0,-725.0,-99.0,-824.0,0.0,0.0,0.0,-824.0,0.0,-824.0,0.0,0.0,-824.0,803.45,1627.45,801.0,-1.03,-1.03,1.003059,801.0,-1.03,-1.03,1.001773,
05/03/2019,17741.0,17454.0,287.0,-12160.0,12160.0,302.0,5581.0,0.0,-4164.0,3862.0,,0.0,1417.0,-162.0,162.0,169.0,-7.0,,,0.0,1255.0,-209.0,1046.0,0.0,0.0,0.0,1046.0,0.0,1046.0,0.0,-3.0,1043.0,971.42,-71.58,796.0,1.31,1.31,1.220377,797.0,1.31,1.31,1.220188,
08/02/2019,20992.0,20992.0,,-14252.0,14238.0,311.0,6740.0,0.0,-4359.0,4048.0,,0.0,2381.0,-169.0,169.0,182.0,-13.0,,,0.0,2212.0,-536.0,1676.0,0.0,0.0,0.0,1676.0,0.0,1676.0,0.0,-6.0,1670.0,1712.6,42.6,781.0,2.14,2.14,2.19283,781.0,2.14,2.14,2.19283,
11/01/2019,17388.0,17388.0,,-11748.0,11748.0,310.0,5640.0,0.0,-4082.0,3772.0,,0.0,1558.0,-177.0,177.0,182.0,-5.0,,,0.0,1381.0,-332.0,1049.0,0.0,0.0,0.0,1049.0,0.0,1049.0,0.0,-3.0,1046.0,1169.82,123.82,769.0,1.36,1.36,1.521222,770.0,1.36,1.36,1.520805,
01/31/2020,16027.0,16027.0,,-11046.0,11046.0,338.0,4981.0,0.0,-4023.0,3685.0,,0.0,958.0,-183.0,183.0,185.0,-2.0,0.0,,0.0,775.0,-266.0,509.0,0.0,0.0,0.0,509.0,0.0,509.0,0.0,0.0,509.0,767.88,258.88,763.0,0.67,0.67,1.006396,764.0,0.66,0.66,0.998848,
05/01/2020,19675.0,19419.0,256.0,-13162.0,13162.0,326.0,6513.0,0.0,-4522.0,4196.0,,0.0,1991.0,-205.0,205.0,210.0,-5.0,,,0.0,1786.0,-449.0,1337.0,0.0,0.0,0.0,1337.0,0.0,1337.0,0.0,-4.0,1333.0,1353.99,20.99,755.0,1.76,1.76,1.793364,756.0,1.76,1.76,1.787765,
07/31/2020,27302.0,27302.0,,-17998.0,17998.0,327.0,9304.0,0.0,-5347.0,5020.0,,0.0,3957.0,-219.0,219.0,227.0,-8.0,,,0.0,3738.0,-910.0,2828.0,0.0,0.0,0.0,2828.0,0.0,2828.0,0.0,-12.0,2816.0,2873.3,57.3,752.0,3.74,3.74,3.820878,753.0,3.74,3.74,3.816096,
10/31/2020,20054.222,,,,,,6590.61951808,,,,,,2015.833,,,,,,,,1833.667,,1336.696,,,,,,1336.696,,,1336.696,1336.696,,,1.802,1.802,1.802,,1.802,1.802,1.802,
01/31/2021,17377.741,,,,,,5578.77619323,,,,,,1311.333,,,,,,,,1122.05,,842.652,,,,,,842.652,,,842.652,842.652,,,1.111,1.111,1.111,,1.111,1.111,1.111,
