Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,10087.06,472.067,116.411,355.656,,,,,7726.52,0.0,0.0,7726.52,0.0,0.0,,,,,8198.587,0.0,0.0,0.0,0.0,1888.473,445.21,307.693,137.517,,,,1443.263,1888.473,,2134.26,2134.26,,,,567.3,,,,,,408.64,,,408.64,3110.2,2861.22,,,,,13.03,,,,,13.03,2874.25,5984.45,0.0,1102.51,,,0.0,3040.79,-40.69,4102.61,0.0,4102.61,10087.06,
12/31/2004,10406.897,1011.711,314.634,697.077,,,,,7497.171,0.0,0.0,7390.791,0.0,118.471,,,,,8627.353,0.0,0.0,0.0,0.0,1779.544,443.147,307.693,135.454,,,,1336.397,1779.544,,609.039,609.039,,,,617.415,,,,,,1781.033,,,1781.033,3007.487,2861.55,,,,,15.586,,,,,15.586,2877.136,5884.623,0.0,1117.297,,,0.0,3419.401,-14.424,4522.274,0.0,4522.274,10406.897,
03/31/2005,10901.107,758.79,350.716,408.074,0.0,,,,8090.804,0.0,7224.486,866.318,0.0,,,,,,8849.594,0.0,0.0,0.0,0.0,2051.513,441.085,307.693,133.392,,,309.321,1301.107,2051.513,,1780.488,1780.488,,,,338.671,,,,,,501.626,,,501.626,2620.785,3510.455,,,,,0.0,,,,,0.0,3510.455,6131.24,0.0,1161.403,,,0.0,3621.147,-12.683,4769.867,0.0,4769.867,10901.107,
06/30/2005,11631.073,970.322,450.772,519.55,,0.0,,,8703.503,0.0,7798.718,,904.785,0.0,,,,,9673.825,0.0,0.0,0.0,0.0,1957.248,444.304,312.975,131.329,,,242.08,1270.864,1957.248,,1941.984,1941.984,,,,455.837,,,,,,637.953,,,637.953,3035.774,3510.813,,,,,0.0,,,,,0.0,3510.813,6546.587,0.0,1185.234,,,0.0,3909.793,-10.541,5084.486,0.0,5084.486,11631.073,
09/30/2005,12283.757,769.797,214.897,554.9,0.0,,,,9379.528,4431.128,4108.258,0.0,840.142,0.0,,,,,9594.425,0.0,0.0,0.0,0.0,2689.332,442.242,312.975,129.267,,,289.771,1957.319,2689.332,,2147.569,2147.569,,,,461.74,,,,,,695.98,,,695.98,3305.289,3511.17,,,,,0.0,,,,,0.0,3511.17,6816.459,0.0,1200.201,,,0.0,4276.919,-9.822,5467.298,0.0,5467.298,12283.757,
12/31/2005,13048.174,2040.774,1002.268,1038.506,0.0,0.0,,,8912.756,5619.385,3293.371,,0.0,257.724,,,,,11211.254,153.6,283.8,-130.2,0.0,1683.32,434.897,307.693,127.204,,,,1248.423,1836.92,,789.399,789.399,,,,893.001,,,,,,2014.165,,,2014.165,3696.565,3386.527,,,,,7.74,,,,,7.74,3394.267,7090.832,0.0,1211.718,,,0.0,4751.12,-5.496,5957.342,0.0,5957.342,13048.174,
03/31/2006,12703.016,121.013,121.013,,,,,,9791.302,6041.273,3750.029,0.0,0.0,,,,,,9912.315,,,,,2790.701,501.079,375.937,125.142,,,246.479,2043.143,2790.701,,876.865,876.865,,,,471.522,,,,,,1756.372,,,1756.372,3104.759,3386.882,,,,,28.051,,,,,28.051,3414.933,6519.692,0.0,1226.698,,,0.0,4959.942,-3.316,6183.324,0.0,6183.324,12703.016,
06/30/2006,13623.693,104.459,104.459,,,,,,10676.352,6211.939,4464.413,0.0,,,,,,,10780.811,,,,,2842.882,500.119,377.04,123.079,,,222.228,2120.535,2842.882,,938.718,938.718,,,,1091.528,,,,,,1671.6,,,1671.6,3701.846,3537.237,,,,,,,,,,,3537.237,7239.083,0.0,1238.109,,,0.0,5150.546,-4.045,6384.61,0.0,6384.61,13623.693,
09/30/2006,13916.223,94.633,94.633,,,,,,10826.766,6453.813,4372.953,0.0,0.0,,,,,,10921.399,,,,,2994.824,498.057,377.04,121.017,,,249.448,2247.319,2994.824,,883.223,883.223,,,,1288.146,,,,,,1639.788,,,1639.788,3811.157,3537.592,,,,,,,,,,,3537.592,7348.749,0.0,1257.513,,,0.0,5314.092,-4.131,6567.474,0.0,6567.474,13916.223,
12/31/2006,13176.874,1422.642,551.292,871.35,0.0,,,,9446.932,6767.722,2679.21,0.0,0.0,465.823,,,,,11335.397,164.7,344.9,-180.2,0.0,1676.777,494.631,375.677,118.954,,,,1182.146,1841.477,,576.321,576.321,,,,814.707,,,,,,1670.538,,,1670.538,3061.566,3537.947,,,,,0.0,,,,,0.0,3537.947,6599.513,0.0,1287.24,,,0.0,5293.107,-2.986,6577.361,0.0,6577.361,13176.874,
03/31/2007,12151.02,116.948,116.948,,,,,,9422.845,6536.337,2886.508,0.0,0.0,454.932,,,,,9994.725,,,,,2156.295,492.569,375.677,116.892,,,213.824,1449.902,2156.295,,586.115,586.115,,,,286.59,,,,,,1270.489,,,1270.489,2143.194,3538.303,,,,,,,,,,,3538.303,5681.497,0.0,1311.592,,,0.0,5161.766,-3.835,6469.523,0.0,6469.523,12151.02,
06/30/2007,11951.648,74.652,74.652,,,,,,9088.899,5854.662,3234.237,0.0,0.0,461.6,,,,,9625.151,,,,,2326.497,490.506,375.677,114.829,,,165.217,1670.774,2326.497,,609.803,609.803,,,,506.071,,,,,,1388.073,,,1388.073,2503.947,3477.534,,,,,,,,,,,3477.534,5981.481,0.0,1330.109,,,0.0,4643.698,-3.64,5970.167,0.0,5970.167,11951.648,
09/30/2007,10932.454,439.727,101.786,337.941,0.0,,,,8130.891,5095.779,3035.112,0.0,0.0,448.951,,,,,9019.569,0.0,,,0.0,1912.885,152.835,40.068,112.767,,,,1760.05,1912.885,,560.904,560.904,,,,311.08,,,,,,1393.739,,,1393.739,2265.723,3477.882,,,,,0.0,,,,,0.0,3477.882,5743.605,0.0,1347.366,,,0.0,3845.504,-4.021,5188.849,0.0,5188.849,10932.454,
12/31/2007,10225.703,1507.4,1060.311,447.089,0.0,,,38.714,6835.945,4720.843,2115.102,0.0,0.0,515.726,,,,,8859.071,123.929,341.029,-217.1,0.0,1242.703,116.358,5.654,110.704,,,105.479,1020.866,1366.632,,418.637,418.637,,,,440.611,,,,,,1568.032,,,1568.032,2427.28,3478.23,,,,,0.0,,,,,0.0,3478.23,5905.51,0.0,1365.075,,,0.0,2960.001,-4.883,4320.193,0.0,4320.193,10225.703,
03/31/2008,9047.124,1355.269,1071.165,284.104,0.0,,,,6208.864,4051.866,2156.998,0.0,0.0,324.801,,,,,7888.934,0.0,,,0.0,1158.19,,0.0,,,,109.991,1048.199,1158.19,,360.571,360.571,,,,257.139,,,,,,1326.455,,,1326.455,1944.165,3478.577,,,,,0.0,,,,,0.0,3478.577,5422.742,0.0,1376.656,,,0.0,2251.162,-3.436,3624.382,0.0,3624.382,9047.124,
06/30/2008,8579.164,1285.081,988.345,296.736,0.0,,,,5758.247,3668.564,2089.683,0.0,0.0,316.36,,,,,7359.688,0.0,,,0.0,1219.476,,0.0,,,,,1219.476,1219.476,,359.338,359.338,,,,261.505,,,,,,1323.011,,,1323.011,1943.854,3165.691,,,,,0.0,,,,,0.0,3165.691,5109.545,0.0,1389.524,,,0.0,2082.482,-2.387,3469.619,0.0,3469.619,8579.164,
09/30/2008,8183.031,1173.892,1173.892,,,,,,5245.294,3240.338,2004.956,0.0,0.0,539.853,,,,,6959.039,,,,0.0,1223.992,,,,,,144.95,1079.042,1223.992,,334.568,334.568,,,,192.407,,,,,,1306.699,,,1306.699,1833.674,3165.998,,,,,,,,,,,3165.998,4999.672,0.0,1394.849,,,0.0,1791.528,-3.018,3183.359,0.0,3183.359,8183.031,
12/31/2008,7708.458,1655.264,1655.264,,,,,,4213.277,2875.617,1337.66,,,336.055,,,,,6204.596,,,,,1503.862,102.554,,,,,134.886,1266.422,1503.862,,218.135,218.135,,,,237.56,,,,,,1250.76,,,1250.76,1706.455,3166.305,,,,,,,,,,,3166.305,4872.76,,1397.372,,,0.0,1442.425,-4.099,2835.698,,2835.698,7708.458,
03/31/2009,6814.933,1745.796,1745.796,0.0,0.0,0.0,0.0,5.821,3854.041,2673.284,1180.757,0.0,0.0,292.067,,101.02,9.66,181.387,5897.725,0.0,,,0.0,917.208,,,,,,91.754,825.454,917.208,,1212.677,165.515,131.853,,915.309,66.968,66.968,,,,,40.889,,,40.889,1320.534,3166.612,3166.612,,,,0.0,,,,,0.0,3166.612,4487.146,0.0,1405.494,2.586,1402.908,0.0,926.887,-4.594,2327.787,0.0,2327.787,6814.933,
06/30/2009,6402.909,1636.04,1636.04,0.0,0.0,0.0,0.0,2.755,3677.085,2596.293,1080.792,0.0,0.0,243.604,,77.204,7.04,159.36,5559.484,0.0,,,0.0,843.425,,,,,,94.635,748.79,843.425,,1193.532,175.087,133.203,,885.242,28.351,28.351,,,,,57.147,,,57.147,1279.03,2974.373,2974.373,,,,0.0,,,,,0.0,2974.373,4253.403,0.0,1414.003,2.586,1411.417,0.0,737.395,-1.892,2149.506,0.0,2149.506,6402.909,
09/30/2009,10282.473,1516.623,1516.623,0.0,0.0,0.0,0.0,15.124,5630.816,3692.76,1938.056,0.0,0.0,557.011,,318.991,,238.02,7719.574,0.0,,,0.0,2562.899,1588.788,1394.965,193.823,,37.587,70.614,865.91,2562.899,,2531.962,333.467,285.596,,1912.899,63.59,63.59,,,,,93.596,,,93.596,2689.148,4279.915,4279.915,,,,0.0,,,,,0.0,4279.915,6969.063,0.0,2935.676,3.804,2931.872,0.0,374.187,-0.474,3309.389,4.021,3313.41,10282.473,
12/31/2009,10051.222,1858.234,1858.234,0.0,0.0,0.0,0.0,2.153,4940.358,3447.464,1492.894,0.0,0.0,1220.339,5.836,58.645,955.186,206.508,8021.084,82.419,312.619,-230.2,0.0,1947.719,1084.466,895.918,188.548,,,73.815,783.602,2030.138,,2482.263,278.333,360.921,0.0,1843.009,18.394,18.394,0.0,0.0,,,74.593,0.0,0.0,74.057,2575.25,4281.532,4281.532,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4281.532,6856.782,0.0,2939.544,3.807,2935.737,0.0,257.145,-2.249,3194.44,0.0,3194.44,10051.222,
03/31/2010,9908.984,2581.652,2581.652,0.0,0.0,0.0,0.0,0.0,5022.642,3512.776,1509.866,0.0,0.0,297.783,6.017,60.979,191.175,45.629,7902.077,0.0,,,0.0,2006.907,1081.191,895.918,185.273,,,70.875,848.824,2006.907,,2288.882,262.724,381.12,,1645.038,58.644,58.644,,,,,81.754,,,81.34,2429.28,4283.149,4283.149,,,,0.0,,,,,0.0,4283.149,6712.429,0.0,2954.546,3.825,2950.721,0.0,244.156,-2.147,3196.555,0.0,3196.555,9908.984,
06/30/2010,9915.496,2746.626,2746.626,0.0,0.0,0.0,0.0,23.538,4883.049,3426.171,1456.878,0.0,0.0,390.47,,297.727,,92.743,8043.683,0.0,,,0.0,1871.813,1077.462,895.464,181.998,,,87.135,707.216,1871.813,,2183.936,275.974,298.432,,1609.53,75.402,75.402,,,,,89.606,,,89.606,2348.944,4284.766,4284.766,,,,0.0,,,,,0.0,4284.766,6633.71,0.0,2963.414,3.827,2959.587,0.0,320.443,-2.071,3281.786,0.0,3281.786,9915.496,
09/30/2010,9092.636,2623.282,2623.282,0.0,0.0,0.0,0.0,9.843,4920.754,3386.619,1534.135,0.0,0.0,150.494,,55.157,,95.337,7704.373,0.0,,,0.0,1388.263,419.264,240.541,178.723,,,85.219,883.78,1388.263,,2431.328,280.135,318.312,,1832.881,0.0,0.0,,,,,78.502,,,78.502,2509.83,4286.383,4286.383,,,,0.0,,,,,0.0,4286.383,6796.213,0.0,2973.188,3.824,2969.364,0.0,-674.767,-1.998,2296.423,0.0,2296.423,9092.636,
12/31/2010,7699.376,1470.625,1470.625,0.0,0.0,0.0,0.0,12.765,4781.813,3450.195,1331.618,0.0,0.0,403.908,9.292,247.219,81.307,75.382,6669.111,59.3,296.3,-237.0,0.0,970.965,415.989,240.541,175.448,,,46.313,499.371,1030.265,,2120.077,226.466,294.408,0.0,1599.203,0.0,0.0,0.0,0.0,,,52.464,0.0,0.0,51.727,2172.541,3391.668,3391.668,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3391.668,5564.209,0.0,2976.739,3.82,2972.919,0.0,-840.053,-1.519,2135.167,0.0,2135.167,7699.376,
03/31/2011,7516.629,1292.949,1292.949,0.0,0.0,0.0,0.0,12.473,4767.216,3463.216,1304.0,0.0,0.0,352.814,,96.69,79.449,176.675,6425.452,0.0,,,0.0,1091.177,412.714,240.541,172.173,,,45.47,632.993,1091.177,,1969.087,206.067,289.605,,1473.415,0.0,0.0,,,,,66.422,,,66.422,2035.509,3380.98,3380.98,,,,0.0,,,,,0.0,3380.98,5416.489,0.0,2981.246,3.828,2977.418,0.0,-879.545,-1.561,2100.14,0.0,2100.14,7516.629,
06/30/2011,7425.605,1075.223,1075.223,0.0,0.0,0.0,0.0,13.634,4905.123,3473.373,1431.75,0.0,0.0,128.234,,0.0,,128.234,6122.214,0.0,,,0.0,1303.391,409.439,240.541,168.898,,,41.011,852.941,1303.391,,1959.045,218.853,292.002,,1448.19,0.0,0.0,,,,,84.57,,,84.57,2043.615,3332.263,3332.263,,,,0.0,,,,,0.0,3332.263,5375.878,0.0,2986.179,3.828,2982.351,0.0,-934.955,-1.497,2049.727,0.0,2049.727,7425.605,
09/30/2011,7228.654,1142.513,1142.513,0.0,0.0,0.0,0.0,16.529,4889.668,3444.355,1445.313,0.0,0.0,273.281,3.648,134.563,,138.718,6321.991,0.0,,,0.0,906.663,165.623,,,,,37.184,700.208,906.663,,1887.833,224.956,221.128,,1441.749,0.0,0.0,,,,,81.991,,,78.435,1969.824,3335.363,3335.363,,,,0.0,,,,,0.0,3335.363,5305.187,0.0,2989.1,3.828,2985.272,0.0,-1064.2,-1.433,1923.467,0.0,1923.467,7228.654,
12/31/2011,6885.62,1083.071,1083.071,0.0,0.0,0.0,0.0,,4636.468,3425.751,1210.717,0.0,0.0,262.072,3.648,135.307,,126.765,5981.611,0.0,,,0.0,904.009,162.348,0.0,162.348,,,35.988,702.025,904.009,,1808.145,196.447,203.313,,1408.385,0.0,0.0,0.0,0.0,,0.0,50.516,0.0,0.0,46.96,1858.661,3088.344,3088.344,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3088.344,4947.005,0.0,2990.066,3.826,2986.24,0.0,-1050.145,-1.306,1938.615,0.0,1938.615,6885.62,
03/31/2012,6859.443,1211.735,1211.735,0.0,0.0,0.0,0.0,0.0,4584.416,3402.378,1182.038,0.0,0.0,281.895,5.509,136.232,29.673,115.99,6078.046,0.0,,,0.0,781.397,159.073,,159.073,,,34.146,582.669,781.397,,1767.719,170.609,215.15,,1381.96,0.0,0.0,,,,,71.95,,,71.58,1839.669,3090.946,3090.946,,,,0.0,,,,,0.0,3090.946,4930.615,0.0,2992.005,3.836,2988.169,0.0,-1061.928,-1.249,1928.828,0.0,1928.828,6859.443,
06/30/2012,6952.825,1310.478,1310.478,0.0,0.0,0.0,0.0,,4551.893,3265.342,1286.551,0.0,0.0,236.623,8.298,139.346,,97.277,6098.994,0.0,,,0.0,853.831,155.798,,155.798,,,31.576,658.159,853.831,,1763.402,214.254,212.477,,1336.671,0.0,0.0,,,,,120.828,,,117.32,1884.23,3093.548,3093.548,,,,0.0,,,,,0.0,3093.548,4977.778,0.0,2995.735,3.837,2991.898,0.0,-1019.497,-1.191,1975.047,,1975.047,6952.825,
09/30/2012,7140.58,1563.651,1563.651,0.0,0.0,0.0,0.0,,4470.571,3112.344,1358.227,0.0,0.0,217.307,14.802,129.523,,87.784,6251.529,0.0,,,0.0,889.051,152.523,,152.523,,,30.794,690.932,889.051,,1784.685,210.332,202.28,,1372.073,0.0,0.0,,,,,131.012,,,122.144,1915.697,2999.837,2999.837,,,,103.0,,,,,103.0,3102.837,5018.534,0.0,3026.068,3.862,3022.206,0.0,-902.889,-1.133,2122.046,0.0,2122.046,7140.58,
12/31/2012,6734.409,1404.76,1404.76,0.0,0.0,0.0,0.0,,4214.046,3097.862,1116.184,0.0,0.0,194.12,6.32,91.104,,103.016,5812.926,44.2,234.3,-190.1,0.0,877.283,149.248,0.0,149.248,74.737,,45.629,601.349,921.483,,1794.202,178.274,198.865,28.713,1388.35,0.0,0.0,0.0,0.0,,0.0,102.183,0.0,0.0,101.183,1896.385,2509.613,2509.613,0.0,0.0,,138.795,0.0,0.0,0.0,0.0,138.795,2648.408,4544.793,0.0,3034.755,3.866,3030.889,0.0,-844.147,-0.992,2189.616,0.0,2189.616,6734.409,
03/31/2013,6741.141,1592.924,1592.924,0.0,0.0,0.0,0.0,0.0,4112.797,2962.338,1150.459,0.0,0.0,197.718,7.321,92.153,0.0,105.565,5903.439,0.0,,,0.0,837.702,145.973,,,,,44.744,639.664,837.702,,1769.383,176.696,196.863,,1395.824,0.0,0.0,,,,,127.883,,,126.069,1897.266,2511.729,2511.729,,,,56.631,,,,,56.631,2568.36,4465.626,0.0,3042.681,3.875,3038.806,0.0,-766.222,-0.944,2275.515,0.0,2275.515,6741.141,
06/30/2013,6452.271,1212.668,1212.668,0.0,0.0,0.0,0.0,0.0,4183.069,2881.261,1301.808,0.0,0.0,189.959,20.423,89.765,,100.194,5585.696,0.0,,,0.0,866.575,142.698,,,,,44.378,659.076,866.575,,1812.729,207.75,200.646,,1404.333,0.0,0.0,,,,,169.399,,,167.076,1982.128,2082.062,2082.062,,,,59.866,,,,,59.866,2141.928,4124.056,0.0,3058.83,3.884,3054.946,0.0,-729.819,-0.796,2328.215,0.0,2328.215,6452.271,
09/30/2013,8693.722,1349.994,1349.994,0.0,0.0,0.0,0.0,,4150.964,2873.316,1277.648,0.0,0.0,162.133,12.358,65.1,,97.033,5663.091,0.0,,,0.0,3030.631,139.423,,,,2108.756,45.006,725.088,3030.631,,1847.284,214.098,196.87,,1436.316,0.0,0.0,,,,,182.998,,,173.665,2030.282,2056.657,2056.657,,,,115.098,,,,,115.098,2171.755,4202.037,0.0,3061.771,3.831,3057.94,0.0,1430.633,-0.719,4491.685,0.0,4491.685,8693.722,
12/31/2013,8734.143,1580.329,1580.329,0.0,0.0,0.0,0.0,,3978.561,2936.414,1042.147,0.0,0.0,158.474,8.191,61.735,,96.739,5717.364,53.1,235.1,-182.0,0.0,2963.679,136.148,0.0,136.148,65.965,2086.754,45.323,621.298,3016.779,,1785.894,202.736,206.015,22.283,1354.86,0.0,0.0,0.0,0.0,,0.0,135.465,0.0,0.0,134.858,1921.359,2058.168,2058.168,0.0,0.0,,105.664,0.0,0.0,0.0,0.0,105.664,2163.832,4085.191,0.0,3055.829,3.813,3052.016,0.0,1593.918,-0.795,4648.952,0.0,4648.952,8734.143,
03/31/2014,8351.411,1268.162,1268.162,0.0,0.0,0.0,0.0,0.0,4034.294,2919.013,1115.281,0.0,0.0,170.327,5.107,72.531,0.0,97.796,5472.783,0.0,,,0.0,2878.628,132.873,,,,2034.668,40.12,665.86,2878.628,,1668.323,205.234,205.81,,1257.279,0.0,0.0,,,,,169.148,,,168.573,1837.471,1849.877,1849.877,,,,0.0,,,,,0.0,1849.877,3687.348,0.0,3065.248,3.792,3061.456,0.0,1599.57,-0.755,4664.063,0.0,4664.063,8351.411,
06/30/2014,8467.336,1170.934,1170.934,0.0,0.0,0.0,0.0,0.0,4197.121,2888.397,1308.724,0.0,0.0,209.229,8.037,80.328,,128.901,5577.284,0.0,,,0.0,2890.052,129.598,,,,2001.726,40.131,710.56,2890.052,,1743.915,253.915,193.146,,1296.854,0.0,0.0,,,,,211.323,,,206.991,1955.238,1874.054,1874.054,,,,0.0,,,,,0.0,1874.054,3829.292,0.0,3069.779,3.764,3066.015,0.0,1568.999,-0.734,4638.044,0.0,4638.044,8467.336,
09/30/2014,8614.645,1221.817,1221.817,0.0,0.0,0.0,0.0,,4431.801,3027.424,1404.377,0.0,0.0,134.982,6.839,93.162,,41.82,5788.6,0.0,,,0.0,2826.045,126.34,,,,1922.294,40.295,730.277,2826.045,,1823.037,299.004,196.214,,1327.819,0.0,0.0,,,,,192.551,,,192.551,2015.588,1888.648,1888.648,,,,0.0,,,,,0.0,1888.648,3904.236,0.0,3071.781,3.738,3068.043,0.0,1639.341,-0.713,4710.409,0.0,4710.409,8614.645,
12/31/2014,8569.41,1292.862,1292.862,0.0,0.0,0.0,0.0,,4392.1,3307.963,1084.137,0.0,0.0,117.548,4.423,101.19,,16.358,5802.51,75.2,267.4,-192.2,0.0,2691.7,123.115,0.0,123.115,72.585,1720.668,40.368,730.541,2766.9,,1658.675,270.516,48.722,20.446,1318.991,0.0,0.0,0.0,0.0,,,146.979,0.0,0.0,142.642,1805.654,1958.802,1958.802,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1958.802,3764.456,0.0,3076.691,3.695,3072.996,0.0,1728.953,-0.69,4804.954,0.0,4804.954,8569.41,
03/31/2015,8433.285,1053.927,1053.927,0.0,0.0,0.0,0.0,0.0,4633.05,3495.126,1137.924,0.0,0.0,167.124,6.756,90.529,,76.595,5854.101,0.0,,,0.0,2579.184,119.89,,,,1679.863,41.474,731.201,2579.184,,1623.403,271.165,47.346,,1304.892,0.0,0.0,,,,,180.258,,,177.763,1803.661,1887.63,1887.63,,,,0.0,,,,,0.0,1887.63,3691.291,0.0,3096.093,3.654,3092.439,0.0,1646.57,-0.669,4741.994,0.0,4741.994,8433.285,
06/30/2015,8157.956,460.361,460.361,0.0,0.0,0.0,0.0,0.0,4888.56,3512.723,1375.837,0.0,0.0,203.951,9.433,88.513,,115.438,5552.872,0.0,,,0.0,2605.084,116.665,,116.665,,1617.609,40.232,821.145,2605.084,,1630.634,290.436,48.774,,1291.424,0.0,0.0,,,,,218.212,,,217.315,1848.846,1702.851,1702.851,,,,0.0,,,,,0.0,1702.851,3551.697,0.0,3099.803,3.548,3096.255,0.0,1507.104,-0.648,4606.259,0.0,4606.259,8157.956,
09/30/2015,8801.578,734.153,734.153,0.0,0.0,0.0,0.0,,5240.932,3635.403,1605.529,0.0,0.0,213.62,11.376,85.13,,128.49,6188.705,0.0,,,0.0,2612.873,113.44,,,,1549.304,41.509,897.244,2612.873,,1791.841,372.498,50.906,,1368.437,0.0,0.0,,,,,246.52,,,241.047,2038.361,2191.612,2191.612,,,,0.0,,,,,0.0,2191.612,4229.973,0.0,3106.043,3.492,3102.551,0.0,1466.189,-0.627,4571.605,0.0,4571.605,8801.578,
12/31/2015,9189.406,754.161,754.161,0.0,0.0,0.0,0.0,,5450.058,4041.798,1408.26,0.0,0.0,102.766,7.39,81.492,,21.274,6306.985,86.3,272.1,-185.8,0.0,2796.121,110.215,0.0,110.215,109.113,1394.879,41.267,1133.257,2882.421,,1894.168,327.725,57.05,20.541,1488.852,0.0,0.0,0.0,0.0,,,193.531,0.0,0.0,186.141,2087.699,2342.382,2342.382,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2342.382,4430.081,0.0,3097.293,3.491,3093.802,0.0,1662.641,-0.609,4759.325,0.0,4759.325,9189.406,
03/31/2016,9843.48,995.696,995.696,0.0,0.0,,0.0,0.0,6202.479,4381.157,1821.322,0.0,0.0,107.436,9.271,85.017,0.0,22.419,7305.611,0.0,,,0.0,2537.869,163.185,,163.185,,1344.853,53.09,967.47,2537.869,,1656.644,331.932,33.46,,1291.252,0.0,0.0,,,,,227.332,,,223.692,1883.976,3185.977,3185.977,,,,0.0,,,,,0.0,3185.977,5069.953,0.0,3112.346,3.463,3108.883,0.0,1661.769,-0.588,4773.527,0.0,4773.527,9843.48,
06/30/2016,9507.056,229.187,229.187,0.0,0.0,0.0,0.0,0.0,6629.464,4570.985,2058.479,0.0,0.0,112.265,12.103,85.781,,26.484,6970.916,0.0,,,0.0,2536.14,161.372,,,,1277.096,52.5,1033.069,2536.14,,1636.83,340.847,33.98,,1262.003,0.0,0.0,,,,,259.519,,,252.259,1896.349,2792.59,2792.59,,,,0.0,,,,,0.0,2792.59,4688.939,0.0,3118.479,3.438,3115.041,0.0,1700.206,-0.568,4818.117,0.0,4818.117,9507.056,
09/30/2016,9871.532,434.205,434.205,0.0,0.0,0.0,0.0,,6950.242,4690.412,2259.83,0.0,0.0,84.452,11.416,57.468,,26.984,7468.899,0.0,,,0.0,2402.633,158.242,,,,1195.905,51.768,985.302,2402.633,,1678.906,378.423,33.562,,1266.921,0.0,0.0,,,,,251.734,,,248.302,1930.64,3268.86,3268.86,,,,0.0,,,,,0.0,3268.86,5199.5,0.0,3124.205,3.324,3120.881,0.0,1548.375,-0.548,4672.032,0.0,4672.032,9871.532,
12/31/2016,10178.2,698.882,698.882,0.0,0.0,0.0,0.0,,6770.655,4849.396,1921.259,0.0,0.0,56.094,18.414,31.728,,24.366,7525.631,77.4,270.3,-192.9,0.0,2575.169,154.792,0.0,154.792,106.748,1049.408,51.447,1194.36,2652.569,,1867.659,405.455,34.86,50.793,1376.551,0.0,0.0,0.0,0.0,,,190.259,0.0,0.0,187.891,2057.918,3460.919,3460.919,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3460.919,5518.837,0.0,3119.681,3.191,3116.49,0.0,1540.208,-0.526,4659.363,0.0,4659.363,10178.2,
03/31/2017,9920.814,397.758,397.758,0.0,0.0,0.0,0.0,,7028.335,4878.536,2149.799,0.0,0.0,74.668,13.176,48.563,0.0,26.105,7500.761,0.0,,,0.0,2420.053,151.342,,151.342,,1028.414,65.293,1161.828,2420.053,,1765.618,367.18,41.941,,1356.497,0.0,0.0,,,,,244.666,,,240.745,2010.284,3250.385,3250.385,,,,0.0,,,,,0.0,3250.385,5260.669,0.0,3144.591,3.161,3141.43,0.0,1516.059,-0.505,4660.145,0.0,4660.145,9920.814,
06/30/2017,9812.878,208.203,208.203,0.0,0.0,0.0,0.0,,7090.164,4625.356,2464.808,0.0,0.0,136.304,12.291,104.652,,31.652,7434.671,0.0,,,0.0,2378.207,147.892,,,,986.787,59.617,1171.62,2378.207,,1812.745,407.691,,,1405.054,0.0,0.0,,,,,292.434,,,290.89,2105.179,3263.697,3263.697,,,,0.0,,,,,0.0,3263.697,5368.876,0.0,3155.95,3.037,3152.913,0.0,1288.537,-0.485,4444.002,0.0,4444.002,9812.878,
