Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2017,199.192,24.345,132.542,82.09,7.761,-18.683,93.012,-42.148,-32.603,,21.953,-31.498,0.0,-262.431,-78.149,0.39,0.39,0.0,-78.539,-78.539,0.0,0.0,0.0,0.0,-155.905,0.0,-155.905,0.0,-28.377,103.064,-145.587,1449.391,5.805,5.805,0.0,-1206.545,7.042,46.867,11.794,132.054,
12/31/2017,202.099,9.013,148.022,24.685,7.166,-11.136,28.655,17.379,,,,6.729,0.0,-116.047,-98.985,8.881,8.881,0.0,-107.866,-107.866,0.0,0.0,0.0,0.0,1.236,26.813,-25.577,0.0,-18.298,498.945,-147.019,619.525,7.29,7.29,0.0,19.149,2.816,587.813,36.782,59.111,
03/31/2018,91.568,44.684,164.131,-42.363,7.384,-0.387,-49.36,-74.884,,,,-74.884,0.0,-1562.012,-114.992,0.0,0.0,0.0,-114.992,-114.992,0.0,0.0,0.0,0.0,-1428.974,0.0,-1428.974,0.0,-18.046,985.252,-169.006,1085.835,0.0,0.0,0.0,68.423,1.984,-483.208,22.292,122.027,
06/30/2018,301.761,91.761,160.247,-40.273,8.689,-0.354,-48.608,90.503,,,,78.532,,-359.484,-102.402,0.207,0.207,0.0,-102.609,-102.609,0.0,0.0,0.0,0.0,-237.895,0.0,-237.895,0.0,-19.187,-186.499,-168.046,-18.215,0.0,0.0,0.0,-0.238,-10.077,-254.299,11.566,63.777,
09/30/2018,231.214,65.869,161.754,-26.373,7.279,-1.958,-31.694,30.482,,,,30.482,0.0,-181.297,-111.846,0.0,0.0,0.0,-111.846,-111.846,0.0,0.0,0.0,0.0,-43.123,1.019,-44.142,0.0,-26.328,-29.194,-168.351,143.226,-2.8,0.0,-2.8,-1.269,-11.239,9.484,15.203,137.182,
12/31/2018,311.006,157.846,169.057,53.831,7.815,-1.54,47.556,-82.155,,,,-70.184,0.0,-119.085,-44.663,85.952,85.952,0.0,-130.615,-130.615,0.0,0.0,0.0,0.0,-47.546,0.0,-47.546,0.0,-35.126,-218.881,-168.232,-51.371,1.658,,,-0.936,-5.231,-32.191,15.432,65.454,
03/31/2019,117.067,29.561,166.591,-45.947,8.519,1.423,-55.889,-33.138,,,,-33.138,0.0,-311.217,-184.66,0.105,0.105,0.0,-184.765,-184.765,0.0,0.0,0.0,0.0,-39.423,0.0,-39.423,0.0,-87.134,187.736,-178.023,372.22,0.0,0.0,0.0,-6.461,2.404,-4.01,15.141,136.667,
06/30/2019,312.664,92.441,168.431,71.692,12.501,1.33,57.861,-19.9,,,,-19.9,0.0,-158.456,-135.639,46.727,46.727,0.0,-182.366,-182.366,0.0,0.0,,,-5.228,0.0,-5.228,0.0,-22.65,-148.634,-175.334,22.965,0.0,0.0,0.0,3.735,-5.053,0.521,23.161,64.935,
09/30/2019,218.414,107.675,161.639,-79.817,7.12,-0.11,-86.827,28.917,,,,28.917,0.0,-165.962,-131.167,0.0,0.0,0.0,-131.167,-131.167,0.0,0.0,0.0,0.0,-11.848,0.0,-11.848,0.0,-22.947,-19.217,-175.551,157.9,-2.059,0.0,-2.059,0.493,-8.453,24.782,16.144,140.537,
12/31/2019,318.51,37.7,178.28,73.109,7.514,-3.267,68.862,29.525,,,,29.525,0.0,-95.25,-75.374,119.311,119.311,0.0,-194.685,-194.685,0.0,0.0,0.0,0.0,-1.738,0.0,-1.738,0.0,-18.138,-218.858,-175.618,-40.882,3.086,,,-5.444,2.375,6.777,7.245,52.845,
03/31/2020,125.415,63.975,167.097,-60.063,6.527,-0.107,-66.483,-45.594,,,,-45.594,0.0,-231.171,-95.898,1.246,1.246,0.0,-97.144,-97.144,0.0,0.0,0.0,0.0,-118.069,0.0,-118.069,0.0,-17.204,73.758,-181.302,260.864,0.0,0.0,0.0,-5.804,-8.873,-40.871,14.004,157.541,
06/30/2020,313.659,-7.086,168.338,117.607,20.145,-2.306,99.768,34.8,,,,34.8,0.0,-113.04,-94.358,8.656,8.656,0.0,-103.014,-103.014,0.0,0.0,,,-0.443,0.0,-0.443,0.0,-18.239,543.154,-178.159,738.044,0.0,0.0,0.0,-16.731,10.723,754.496,-12.206,68.135,
