Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/02/2011,1012.498,984.308,28.19,-486.615,486.615,525.883,0.0,-455.644,387.735,,67.909,0.0,70.239,-38.817,7.673,8.667,-0.994,-6.707,1.494,36.357,31.422,-18.6,12.822,18.788,18.788,0.0,-5.966,-0.016,-5.982,-0.226,-0.19,-6.398,48.8438,36.4538,7.802,-0.82,1.59,6.26042,7.883,-0.82,1.59,6.214356,
12/31/2011,435.273,434.33,0.943,-124.12,124.12,311.153,0.0,-193.63,151.452,,42.178,0.0,117.523,-5.823,7.464,8.638,-1.174,0.412,-0.568,-1.485,111.7,-44.5,67.2,5.469,5.469,0.0,61.731,-0.017,61.714,0.0,0.835,62.549,62.7456,-5.2724,7.604,8.225802,8.945029,8.251657,7.683,8.141221,8.853052,8.16681,
03/31/2012,955.501,927.92,27.581,-460.3,460.3,495.201,0.0,-473.903,408.106,,65.797,0.0,21.298,4.382,8.094,9.163,-1.069,-2.66,-3.888,-5.928,25.68,-11.7,13.98,-17.588,-17.588,0.0,31.568,-0.07,31.498,-0.451,-0.501,30.546,7.72445,-5.23355,7.514,4.07,1.72,1.028008,7.615,4.07,1.72,1.028008,
06/30/2012,989.103,956.007,33.096,-461.788,461.788,527.315,0.0,-464.294,397.465,,66.829,0.0,63.021,-5.525,8.204,8.979,-0.775,2.6,-3.314,-1.965,57.496,-21.2,36.296,-15.751,-15.751,0.0,52.047,-0.011,52.036,-0.222,-0.711,51.103,18.78555,-16.56645,7.431,6.877002,4.757368,2.527998,7.545,6.773095,4.685487,2.489801,
09/30/2012,877.637,842.877,34.76,-407.364,407.364,470.273,0.0,-377.037,314.359,,62.678,0.0,93.236,0.172,8.09,8.738,-0.648,-3.111,-4.099,-1.052,93.408,-37.0,56.408,-37.539,-37.539,0.0,93.947,0.071,94.018,-0.222,-1.117,92.679,61.03345,5.89345,7.272,12.744637,7.582508,8.392939,7.376,12.64,7.550656,8.34966,
12/31/2012,895.891,895.891,,-725.882,725.882,170.009,0.0,-192.934,,,81.341,111.593,-22.925,-22.95,8.163,9.064,-0.901,-3.1,-2.785,20.672,-45.875,-5.1,-50.975,-5.6,-5.6,0.0,-45.375,-0.064,-45.439,0.0,0.0,-45.439,81.5789,132.6179,7.223,-6.29,-7.07,11.294324,7.223,-6.29,-7.07,11.290501,
03/31/2013,820.592,783.727,36.865,-376.545,376.545,444.047,0.0,-396.9,334.224,,62.676,0.0,47.147,-9.115,8.45,8.96,-0.51,4.614,-3.418,-0.531,38.032,-15.8,22.232,16.973,16.973,0.0,5.259,-0.097,5.162,-0.444,-0.569,4.149,26.73225,5.61025,7.227,0.574097,2.92,3.698941,7.266,0.571016,2.92,3.692124,
06/30/2013,870.504,820.401,50.103,-394.841,394.841,475.663,0.0,-379.362,319.17,,60.192,0.0,96.301,-17.516,8.526,9.048,-0.522,12.622,-3.868,0.236,78.785,-31.7,47.085,1.951,1.951,0.0,45.134,-0.253,44.881,-0.206,-1.21,43.465,49.443,4.027,7.229,6.012588,6.28,6.839535,7.283,5.968008,6.28,6.832931,
09/30/2013,856.101,807.45,48.651,-393.01,393.01,463.091,0.0,-384.202,327.062,,57.14,0.0,78.889,5.423,8.579,9.221,-0.642,-7.886,-5.892,-0.224,84.312,-29.9,54.412,23.988,23.988,0.0,30.424,-0.075,30.349,-0.205,0.0,30.144,57.91035,3.77835,7.231,4.168718,7.486102,8.008623,7.337,4.108491,7.377947,7.892919,
12/31/2013,867.242,824.607,42.635,-372.471,372.471,494.771,0.0,-397.347,331.814,,62.283,3.25,97.424,-23.131,8.248,8.838,-0.59,4.032,-0.037,10.888,74.293,-24.1,50.193,-106.335,-106.335,0.0,156.528,-0.055,156.473,0.0,0.0,156.473,-26.9792,-77.1172,7.266,21.534957,6.900358,-3.713075,7.347,21.297536,6.824282,-3.713075,
03/31/2014,836.541,791.529,45.012,-376.463,376.463,460.078,0.0,-381.209,325.275,0.0,55.934,0.0,78.869,129.104,8.221,8.82,-0.599,-5.037,-4.052,-128.236,207.973,-77.4,130.573,-1.732,-1.732,0.0,132.305,0.219,132.524,-0.426,-2.181,129.917,50.25725,-77.92775,7.275,17.858007,17.619931,6.908213,7.352,17.435392,17.19981,6.600279,
06/30/2014,874.411,813.162,61.249,-395.627,395.627,478.784,0.0,-377.224,322.24,,54.984,0.0,101.56,351.701,7.916,8.557,-0.641,-2.9,-91.503,-265.214,453.261,-78.6,374.661,-375.189,-375.189,0.0,749.85,0.499,750.349,-0.212,0.0,750.137,59.00995,-315.93805,7.284,102.984212,51.475563,8.101311,7.363,49.845579,-1.110417,-44.019292,
09/30/2014,703.205,616.869,86.336,-326.395,326.395,376.81,0.0,-335.601,309.583,,26.018,0.0,41.209,-14.879,8.769,9.298,-0.529,10.6,-4.613,0.123,26.33,-16.1,10.23,-66.209,-66.209,0.0,76.439,0.121,76.56,-0.209,0.0,76.351,18.862,8.72,5.671,13.46341,1.788397,3.326045,5.757,13.262289,1.761681,3.276359,
12/31/2014,727.625,642.942,84.683,-317.687,317.687,409.938,0.0,-310.914,269.779,,23.833,17.302,99.024,378.993,8.555,8.922,-0.367,8.5,-0.202,-395.846,478.017,-172.0,306.017,-28.649,-28.649,0.0,334.666,-0.256,334.41,0.0,0.0,334.41,69.048,-236.713,5.678,58.895738,53.850123,12.16062,5.77,57.956672,52.991508,11.966724,
03/31/2015,647.425,567.056,80.369,-309.223,309.223,338.202,0.0,-329.34,302.405,,26.935,0.0,8.862,-9.451,7.942,8.501,-0.559,6.827,0.404,-5.722,-0.589,-0.9,-1.489,-23.289,-23.289,0.0,21.8,-0.774,21.026,-0.42,0.0,20.606,0.515,3.198,5.704,3.612553,-0.47,0.090288,5.791,-0.574167,-0.47,0.082236,
06/30/2015,680.89,593.762,87.128,-311.121,311.121,369.769,0.0,-313.544,276.412,,30.256,6.876,56.225,3.3,8.025,8.348,-0.323,-3.608,0.353,-8.07,59.525,-19.6,39.925,-18.502,-18.502,0.0,58.427,-0.434,57.993,-0.211,0.0,57.782,49.38,10.1,5.72,10.101748,6.867133,8.632867,5.805,6.643583,3.456331,5.19621,
09/30/2015,641.432,550.585,90.847,-302.029,302.029,339.403,0.0,-553.126,285.563,,18.972,248.591,-213.723,-47.712,7.349,7.83,-0.481,12.972,-0.095,27.486,-261.435,30.5,-230.935,-0.379,-0.379,0.0,-230.556,-0.287,-230.843,0.0,469.41,238.567,485.4,247.212,5.738,41.576682,41.510631,84.593935,5.837,-39.632859,-39.69779,2.654788,
12/31/2015,616.367,495.926,120.441,-283.78,283.78,332.587,0.0,-264.776,239.783,,20.76,4.233,67.811,13.798,7.429,7.975,-0.546,-0.627,0.035,-20.635,81.609,-30.5,51.109,0.0,0.0,0.0,51.109,0.06,51.169,0.0,0.0,51.169,47.21,-3.959,5.746,8.905151,8.905151,8.21615,5.834,8.770826,8.770826,8.092218,
03/31/2016,601.74,469.164,132.576,-291.632,291.632,310.108,0.0,-258.236,235.213,,23.023,0.0,51.872,8.743,7.357,7.948,-0.591,5.443,-1.004,-20.539,60.615,-22.4,38.215,0.0,0.0,0.0,38.215,-0.435,37.78,0.0,-0.511,37.269,24.269,-13.0,5.623,6.627957,6.63,4.316023,5.652,6.593949,6.59,4.289929,
06/30/2016,628.933,490.045,138.888,-296.033,296.033,332.9,0.0,-258.76,236.437,,22.323,0.0,74.14,10.859,7.25,7.971,-0.721,-24.084,0.891,5.084,84.999,-23.8,61.199,0.0,0.0,0.0,61.199,-0.433,60.766,0.0,0.0,60.766,6.9967,-53.7693,5.544,10.960678,10.960678,1.262031,5.574,10.758163,10.758163,1.111715,
09/30/2016,621.638,473.467,148.171,-293.194,293.194,328.444,0.0,-260.411,237.694,,22.717,0.0,68.033,-27.107,7.874,8.614,-0.74,3.797,1.008,14.428,40.926,-7.8,33.126,0.0,0.0,0.0,33.126,0.0,33.126,0.0,-0.431,32.695,34.009,1.314,5.544,5.9,5.9,6.13438,5.574,5.87,5.87,6.105737,
12/31/2016,629.579,481.968,147.611,-300.086,300.086,329.493,0.0,-220.004,195.173,,23.228,1.603,109.489,-45.371,9.816,10.857,-1.041,6.567,7.042,21.946,64.118,-27.2,36.918,0.0,0.0,0.0,36.918,0.0,36.918,0.0,0.0,36.918,51.19895,14.28095,5.527,6.679573,6.679573,9.263425,5.556,6.57,6.57,9.140365,
03/31/2017,582.717,582.717,,-325.687,325.687,257.03,0.0,-246.777,225.289,,21.488,0.0,10.253,13.533,6.766,8.129,-1.363,-1.728,-0.649,-17.922,23.786,-2.7,21.086,0.0,0.0,0.0,21.086,0.0,21.086,0.0,0.0,21.086,21.52605,0.44005,5.535,3.809575,3.809575,3.889079,5.569,3.786317,3.786317,3.865335,
06/30/2017,676.087,460.23,215.857,-358.252,358.252,317.835,0.0,-249.474,213.848,,26.402,9.224,68.361,-2.462,7.862,9.035,-1.173,3.466,-1.331,-7.535,65.899,-23.9,41.999,0.0,0.0,0.0,41.999,-0.003,41.996,0.0,0.0,41.996,47.85055,5.85455,5.539,7.581874,7.581874,8.638843,5.577,7.46,7.46,8.509767,
09/30/2017,657.225,657.225,,-374.987,374.987,282.238,0.0,-255.288,228.051,,26.925,0.312,26.95,11.294,7.758,8.619,-0.861,-1.414,0.532,-18.17,38.244,-13.4,24.844,0.0,0.0,0.0,24.844,-0.06,24.784,0.0,0.0,24.784,25.0531,0.2691,5.518,4.491482,4.491482,4.54025,5.554,4.420958,4.420958,4.46941,
12/31/2017,675.817,675.817,,-597.399,597.399,78.418,0.0,-28.959,,,28.881,0.078,49.459,5.401,4.919,8.103,-3.184,3.298,4.697,-18.315,54.86,159.7,214.56,0.0,0.0,0.0,214.56,-0.382,214.178,0.0,0.0,214.178,41.2207,-172.9573,5.473,39.133565,39.133565,7.531646,5.509,38.877836,38.877836,7.482428,
03/31/2018,659.436,659.436,,-365.151,365.151,294.285,0.0,-250.071,225.045,,25.026,0.0,44.214,12.351,6.699,8.071,-1.372,-0.177,-2.579,-16.294,56.565,-13.6,42.965,0.0,0.0,0.0,42.965,-0.074,42.891,0.0,0.0,42.891,49.51845,6.62745,5.436,7.84,7.84,9.109354,5.473,7.78,7.78,8.990936,
06/30/2018,672.677,672.677,,-440.655,440.655,232.022,0.0,-166.396,141.378,,25.018,0.0,65.626,-2.891,15.264,17.165,-1.901,-2.266,-0.931,-9.176,62.735,-16.1,46.635,0.0,0.0,0.0,46.635,-0.069,46.566,0.0,-0.311,46.255,55.20814,8.95314,5.325,8.69,8.69,10.367726,5.362,8.63,8.63,10.299739,
09/30/2018,674.766,674.766,,-448.92,448.92,225.846,0.0,-165.107,131.081,,25.917,8.109,60.739,74.331,5.524,6.135,-0.611,0.116,-9.537,-70.434,135.07,-10.0,125.07,0.0,0.0,0.0,125.07,-0.006,125.064,0.0,-0.823,124.241,40.18398,-84.05702,5.302,23.43,23.43,7.579023,5.337,23.28,23.28,7.530137,
12/31/2018,689.087,689.087,,-585.33,585.33,103.757,0.0,-28.175,,,28.175,0.0,75.582,-6.444,5.062,6.531,-1.469,1.639,-1.426,1.169,69.138,-12.4,56.738,0.0,0.0,0.0,56.738,-0.053,56.685,0.0,0.0,56.685,74.308,17.623,5.27,10.756167,10.756167,14.10019,5.309,10.633829,10.633829,13.953287,
03/31/2019,692.199,692.199,,-451.355,451.355,240.844,0.0,-200.841,174.258,,26.583,0.0,40.003,69.299,5.725,7.425,-1.7,-0.514,-1.679,-72.831,109.302,-27.6,81.702,0.0,0.0,0.0,81.702,0.046,81.748,0.0,0.0,81.748,40.575,-41.173,5.284,15.470855,15.470855,7.678842,5.326,15.26211,15.26211,7.531543,
06/30/2019,737.602,737.602,,-503.763,503.763,233.839,0.0,-175.876,148.419,,26.764,0.693,57.963,15.932,6.807,8.386,-1.579,0.109,-1.467,-21.381,73.895,-16.7,57.195,0.0,0.0,0.0,57.195,-0.114,57.081,0.0,-0.323,56.758,50.33619,-6.42181,5.285,10.74,10.74,9.52435,5.329,10.65,10.65,9.444932,
09/30/2019,738.82,738.82,,-517.935,517.935,220.885,0.0,-204.617,175.322,,28.923,0.372,16.268,41.897,5.302,6.776,-1.474,0.661,-4.683,-43.177,58.165,-15.2,42.965,0.0,0.0,0.0,42.965,0.18,43.145,0.0,-0.239,42.906,25.04296,-17.86304,5.285,8.12,8.12,4.738498,5.329,8.05,8.05,4.697956,
12/31/2019,763.478,763.478,,-694.853,694.853,68.625,0.0,-38.313,,,30.226,8.087,30.312,154.805,5.794,7.192,-1.398,2.353,-3.835,-159.117,185.117,-39.1,146.017,0.0,0.0,0.0,146.017,-0.136,145.881,0.0,0.0,145.881,114.005,-31.876,5.284,27.608062,27.608062,21.575511,5.324,27.256762,27.256762,21.269534,
03/31/2020,732.257,732.257,,-497.427,497.427,234.83,0.0,-226.745,179.475,,30.869,16.401,8.085,-87.376,6.527,7.678,-1.151,-4.29,1.547,83.592,-79.291,45.4,-33.891,0.0,0.0,0.0,-33.891,0.646,-33.245,0.0,0.0,-33.245,-16.47172,16.77328,5.274,-6.32,-6.32,-3.123193,5.274,-6.32,-6.32,-3.139628,
06/30/2020,652.871,652.871,,-433.767,433.767,219.104,0.0,-213.227,164.476,,37.24,11.511,5.877,54.885,6.423,7.377,-0.954,-1.07,-1.182,-59.056,60.762,-41.9,18.862,0.0,0.0,0.0,18.862,-0.008,18.854,0.0,-0.105,18.749,-3.22564,-21.97464,5.196,3.61,3.61,-0.620793,5.201,3.6,3.6,-0.62508,
09/30/2020,677.0,,,,,,,,,,,,20.5,,,,,,,,34.4,,,,,,,,,,,,26.0,,,,,5.02,,,,5.02,
12/31/2020,731.0,,,,,,,,,,,,45.3,,,,,,,,59.5,,,,,,,,,,,,44.8,,,,,8.71,,,,8.71,
