Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2011,1031.122,1031.122,-785.908,785.908,245.214,0.0,-219.375,85.702,134.0,-0.327,25.839,-7.263,5.404,8.104,-2.7,,1.859,18.576,0.3,,18.876,0.0,0.0,0.0,18.876,0.0,18.876,0.0,0.0,18.876,23.92045,5.04445,71.222,0.27,0.27,0.335858,71.97,0.26,0.26,0.330091,
09/30/2011,1050.603,1050.603,-762.961,762.961,287.642,0.0,-213.464,130.552,83.2,-0.288,74.178,-10.944,5.276,7.4,-2.124,4.224,1.444,63.234,-14.867,,48.367,0.0,0.0,0.0,48.367,0.0,48.367,0.0,0.0,48.367,49.48955,1.12255,71.283,0.68,0.68,0.694269,71.882,0.67,0.67,0.685617,
12/31/2011,1127.029,1127.029,-821.49,821.49,305.539,0.0,-210.161,133.574,76.6,-0.013,95.378,-13.387,4.059,6.2,-2.141,7.373,1.955,81.991,-22.736,,59.255,0.0,0.0,0.0,59.255,0.0,59.255,0.0,0.0,59.255,59.8296,0.5746,71.463,0.83,0.83,0.837211,72.299,0.82,0.82,0.827948,
03/31/2012,1095.675,1095.675,-803.045,803.045,292.63,0.0,-232.755,151.155,81.6,0.0,59.875,-6.344,5.394,6.7,-1.306,0.109,0.841,53.531,119.125,,172.656,0.0,0.0,0.0,172.656,0.0,172.656,0.0,0.0,172.656,177.5362,4.8802,71.622,2.41,2.41,2.478794,72.604,2.38,2.38,2.447217,
06/30/2012,1090.771,1090.771,-792.436,792.436,298.335,0.0,-227.52,68.419,159.1,0.001,70.815,-8.418,5.397,6.7,-1.303,1.446,1.575,62.397,-13.134,,49.263,0.0,0.0,0.0,49.263,0.0,49.263,0.0,0.0,49.263,48.399252,-0.863748,71.054,0.69,0.69,0.681162,71.878,0.69,0.69,0.677983,
09/30/2012,998.193,998.193,-719.946,719.946,278.247,0.0,-199.156,121.156,78.0,0.0,79.091,-7.325,5.995,6.8,-0.805,0.151,1.179,71.766,-17.211,0.0,54.555,0.0,0.0,0.0,54.555,0.0,54.555,0.0,0.0,54.555,54.773,0.218,68.682,0.79,0.79,0.797487,69.471,0.79,0.79,0.793138,
12/31/2012,1055.642,1055.642,-783.849,783.849,271.793,0.0,-203.411,131.911,71.5,0.0,68.382,-6.105,3.687,4.3,-0.613,0.988,1.43,62.277,-14.788,0.0,47.489,0.0,0.0,0.0,47.489,0.0,47.489,0.0,0.0,47.489,39.929,-7.56,69.009,0.69,0.69,0.578606,69.734,0.68,0.68,0.571588,
03/31/2013,1061.772,1061.772,-792.577,792.577,269.195,0.0,-230.933,230.933,,0.0,38.262,-1.143,1.614,2.1,-0.486,-1.645,1.174,37.119,-2.207,-0.039,34.873,0.0,0.0,0.0,34.873,0.0,34.873,0.0,0.0,34.873,55.96855,21.09555,69.109,0.5,0.5,0.809859,69.892,0.5,0.5,0.801831,
06/30/2013,1182.235,1182.235,-897.35,897.35,284.885,0.0,-269.369,269.369,,0.0,15.516,-12.408,1.572,2.1,-0.528,2.819,8.017,3.108,2.477,-0.095,5.49,0.0,0.0,0.0,5.49,0.0,5.49,0.0,0.0,5.49,49.916,44.426,69.164,0.08,0.08,0.721705,69.965,0.08,0.08,0.714975,
09/30/2013,1171.805,1171.805,-850.156,850.156,321.649,0.0,-252.267,181.167,71.1,0.0,69.382,-4.16,1.97,2.4,-0.43,0.861,1.329,65.222,-18.676,-0.094,46.452,0.0,0.0,0.0,46.452,0.0,46.452,0.0,0.0,46.452,66.6699,20.2179,69.547,0.67,0.67,0.958631,70.371,0.66,0.66,0.947304,
12/31/2013,1328.024,1328.024,-948.574,948.574,379.45,0.0,-277.594,189.294,88.3,0.0,101.856,-6.757,1.855,2.6,-0.745,3.11,1.792,95.099,-23.47,0.0,71.629,0.0,0.0,0.0,71.629,0.0,71.629,0.0,0.0,71.629,75.3986,3.7696,68.715,1.04,1.04,1.097266,69.578,1.03,1.03,1.084178,
03/31/2014,1404.235,1404.235,-1039.462,1039.462,364.773,0.0,-263.34,182.94,80.4,0.0,101.433,-5.567,2.111,2.5,-0.389,0.774,2.682,95.866,-22.369,-0.112,73.385,0.0,0.0,0.0,73.385,0.0,73.385,0.0,0.0,73.385,77.72945,4.34445,68.939,1.06,1.06,1.127511,69.888,1.05,1.05,1.112163,
06/30/2014,1444.419,1444.419,-1053.624,1053.624,390.795,0.0,-333.739,229.739,104.0,0.0,57.056,-5.848,2.09,2.6,-0.51,1.19,2.568,51.208,-8.095,0.0,43.113,0.0,0.0,0.0,43.113,0.113,43.226,0.0,0.0,43.226,87.04495,43.81895,69.088,0.63,0.63,1.259914,70.058,0.62,0.62,1.245467,
09/30/2014,1428.922,1428.922,-1014.29,1014.29,414.632,0.0,-298.849,206.549,92.3,0.0,115.783,-5.077,2.677,3.1,-0.423,0.06,2.34,110.706,-27.772,,82.934,0.0,0.0,0.0,82.934,0.039,82.973,0.0,0.0,82.973,90.7432,7.7702,69.301,1.2,1.2,1.309407,70.194,1.18,1.18,1.290696,
12/31/2014,1583.549,1583.549,-1090.383,1090.383,493.166,0.0,-344.409,256.509,87.9,0.0,148.757,-3.461,2.183,2.7,-0.517,-1.02,2.298,145.296,-29.132,,116.164,0.0,0.0,0.0,116.164,0.071,116.235,0.0,0.0,116.235,144.30665,28.07165,69.432,1.67,1.67,2.078388,70.258,1.65,1.65,2.049551,
03/31/2015,1464.193,1464.193,-1046.063,1046.063,418.13,0.0,-326.623,252.023,74.6,0.0,91.507,-1.889,3.001,3.5,-0.499,-3.406,2.294,89.618,-19.346,-0.023,70.249,0.0,0.0,0.0,70.249,0.046,70.295,0.0,0.0,70.295,85.0448,14.7498,69.946,1.0,1.0,1.215864,70.795,0.99,0.99,1.198345,
06/30/2015,1678.633,1678.633,-1187.457,1187.457,491.176,0.0,-377.629,262.329,115.3,0.0,113.547,-12.886,6.068,6.8,-0.732,3.643,3.175,100.661,-27.019,0.0,73.642,0.0,0.0,0.0,73.642,-0.465,73.177,0.0,0.0,73.177,86.7113,13.5343,71.923,1.02,1.02,1.205613,72.694,1.01,1.01,1.196182,
09/30/2015,1630.888,1630.888,-1143.49,1143.49,487.398,0.0,-355.931,250.731,105.2,0.0,131.467,-10.401,8.259,8.8,-0.541,-1.845,3.987,121.066,-33.549,0.0,87.517,0.0,0.0,0.0,87.517,-0.418,87.099,0.0,0.0,87.099,96.461236,9.362236,72.032,1.21,1.21,1.339144,72.556,1.2,1.2,1.329035,
12/31/2015,1772.157,1772.157,-1227.065,1227.065,545.092,0.0,-385.939,282.839,103.1,0.0,159.153,-12.916,7.666,8.6,-0.934,0.887,4.363,146.237,-33.05,0.0,113.187,0.0,0.0,0.0,113.187,-0.289,112.898,0.0,0.0,112.898,121.41625,8.51825,72.079,1.57,1.57,1.684489,72.83,1.55,1.55,1.666961,
03/31/2016,1628.082,1628.082,-1135.215,1135.215,492.867,0.0,-357.514,256.514,101.0,0.0,135.353,-15.115,8.633,9.7,-1.067,3.57,2.912,120.238,-31.419,0.0,88.819,0.0,0.0,0.0,88.819,0.005,88.824,0.0,0.0,88.824,94.57442,5.75042,72.02,1.23,1.23,1.313169,72.642,1.22,1.22,1.299161,
06/30/2016,1880.549,1880.549,-1312.815,1312.815,567.734,0.0,-413.68,289.88,123.8,0.0,154.054,-11.087,8.924,9.9,-0.976,-1.927,4.09,142.967,-70.039,0.0,72.928,0.0,0.0,0.0,72.928,-0.015,72.913,0.0,0.0,72.913,81.2361,8.3231,71.321,1.02,1.02,1.139021,71.958,1.01,1.01,1.125666,
09/30/2016,1759.522,1759.522,-1218.251,1218.251,541.271,0.0,-390.46,282.26,108.2,0.0,150.811,-11.252,9.324,10.2,-0.876,-0.967,2.895,139.559,-37.423,0.981,103.117,0.0,0.0,0.0,103.117,0.0,103.117,0.0,0.0,103.117,123.259645,20.142645,70.889,1.45,1.45,1.73877,71.358,1.45,1.45,1.732276,
12/31/2016,1947.474,1947.474,-1339.513,1339.513,607.961,0.0,-433.947,323.947,110.0,0.0,174.014,-13.495,9.214,10.1,-0.886,2.365,1.916,160.519,-60.865,-0.205,99.449,0.0,0.0,0.0,99.449,0.0,99.449,0.0,0.0,99.449,149.7935,50.3445,70.986,1.4,1.4,2.110184,71.712,1.39,1.39,2.092037,
