Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2007,,12.507553,10.488462,10.071587,,77.619785,23.925241,20.977157,16.175378,26.395318,16.468945,16.468945,16.468945,,37.606569,0.0,12.507553,
09/30/2007,,11.10282,9.200627,10.117867,,77.097255,25.765245,22.642455,27.763352,18.078801,8.847102,8.847102,8.847102,,51.063668,0.0,11.10282,
12/31/2007,,9.873031,8.134694,8.912329,,77.14484,18.48376,14.923079,,18.900145,11.512868,11.512868,11.512868,,39.085824,0.0,9.873031,
03/31/2008,,9.740727,7.9125,8.845892,,76.94623,18.432711,14.765522,,18.277502,11.150489,11.150489,11.150489,,38.993365,0.0,9.740727,
06/30/2008,,9.158305,7.413675,8.566568,,76.943564,20.064619,16.419362,,18.663526,11.555395,11.555395,11.555395,,38.085685,0.0,9.158305,
09/30/2008,,9.985116,7.892813,9.437981,,77.278805,21.692368,18.036587,,17.010096,11.50336,11.50336,11.50336,,32.373335,0.0,9.985116,
12/31/2008,,10.06071,7.883753,9.38588,,78.242908,20.34016,16.4288,36.820378,18.167652,12.939016,12.939016,12.939016,,28.77992,0.0,10.06071,
03/31/2009,,10.643207,8.250535,10.208431,,76.268416,20.100682,15.09773,-4.507212,16.483402,12.316655,12.316655,12.316655,,25.278445,0.0,10.643207,
06/30/2009,,11.000819,8.492153,10.620836,,78.724144,23.730495,19.784366,,21.697392,14.394145,14.394145,14.394145,,33.65956,0.0,11.000819,
09/30/2009,,12.065678,9.117631,11.446132,,79.183464,26.334723,22.922972,239.332816,23.883401,16.187975,16.187975,16.187975,,32.220814,0.0,12.065678,
12/31/2009,,12.506913,9.349335,11.695769,,79.530331,26.002846,22.867187,64.528862,23.759129,15.316809,15.316809,15.316809,,35.53295,0.0,12.506913,
03/31/2010,,13.914526,10.464994,13.139027,,79.90178,27.152202,24.194926,51.204761,25.306695,16.084011,16.084011,16.084011,,36.443652,0.0,13.914526,
06/30/2010,,15.299176,11.490239,14.534547,,80.657688,28.621016,26.089277,39.898675,27.634354,17.570312,17.570312,17.570312,,36.41859,0.0,15.299176,
09/30/2010,,16.769456,12.436293,16.063754,,81.583646,32.332445,30.00818,45.686344,30.034923,18.969694,18.969694,18.969694,,36.841209,0.0,16.769456,
12/31/2010,,18.456265,13.575339,17.815145,,81.793674,31.645683,29.693531,46.470724,30.63986,20.697643,20.697643,20.697643,,32.448635,0.0,18.456265,
03/31/2011,,19.99801,14.673142,19.421918,,81.744196,31.883619,29.979249,46.649139,30.544147,20.021832,20.021832,20.021832,,34.449529,0.0,19.99801,
06/30/2011,,21.077004,15.502127,20.620971,,81.958839,32.141665,30.360183,46.700642,31.009965,21.515722,21.515722,21.515722,,30.61675,0.0,21.077004,
09/30/2011,,22.890627,16.473445,22.10019,,82.225895,33.216153,31.572239,38.163106,32.871287,21.489757,21.489757,21.489757,,34.624533,0.0,22.890627,
12/31/2011,,22.46713,15.890624,21.849346,,82.754193,32.754503,30.948851,37.259337,31.526027,20.622023,20.622023,20.622023,,34.587309,0.0,22.46713,
03/31/2012,,22.776528,16.093939,22.19578,,83.041735,33.50578,30.822503,34.594682,31.24297,20.210999,20.210999,20.210999,,35.31025,0.0,22.776528,
06/30/2012,,22.479872,16.015312,21.943565,,82.903804,34.044363,31.193816,35.107637,31.679588,20.513053,20.513053,20.513053,,35.24836,0.0,22.479872,
09/30/2012,,22.604069,15.816424,22.438259,,82.711504,33.645834,30.845738,26.078341,31.096456,18.677512,18.677512,18.677512,,39.936848,0.0,22.604069,
12/31/2012,,21.763207,14.890879,21.432099,,83.339764,32.56743,29.849145,21.606732,30.273279,19.015682,19.015682,19.015682,,37.186579,0.0,21.763207,
03/31/2013,,20.636449,14.275374,20.282566,,82.78227,29.253466,26.404212,,27.008954,18.105713,18.105713,18.105713,,32.964036,0.0,20.636449,
06/30/2013,,19.405462,13.487648,19.019048,,82.469174,30.750307,28.105978,,28.882102,18.411459,18.411459,18.411459,,36.25305,0.0,19.405462,
09/30/2013,,19.337739,13.391135,19.234773,,83.066509,34.270443,31.665018,40.729326,31.85018,19.282926,19.282926,19.282926,,39.457403,0.0,19.337739,
12/31/2013,,19.424871,12.974466,19.242517,,82.068485,29.664019,26.850157,0.119509,26.910681,16.741952,16.741952,16.741952,,37.786961,0.0,19.424871,
03/31/2014,,19.84427,13.33132,19.749449,,81.987082,29.069643,26.393488,26.339689,26.398964,16.579493,16.579493,16.579493,,37.196425,0.0,19.84427,
06/30/2014,,20.311745,13.572679,20.312592,,81.952145,31.219778,28.63577,31.439064,28.906731,18.050354,18.050354,18.050354,,37.556572,0.0,20.311745,
09/30/2014,,21.401695,14.095016,21.215469,,82.38599,34.291567,31.698211,31.88584,32.197496,20.20801,20.20801,20.20801,,37.237323,0.0,21.401695,
12/31/2014,,23.646199,14.926595,23.457675,,82.854538,31.408643,28.590536,41.14588,29.151046,19.247482,19.247482,19.247482,,33.973271,0.0,23.646199,
03/31/2015,,25.457336,15.876953,25.107598,,82.506148,30.937025,28.138721,42.209213,28.83046,18.157423,18.157423,18.157423,,37.020004,0.0,25.457336,
06/30/2015,,26.541233,16.314168,26.265796,,82.286708,31.659519,28.977266,32.449597,29.126153,19.266894,19.266894,19.266894,,33.850195,0.0,26.541233,
09/30/2015,,27.178618,16.232801,26.554138,,83.112342,32.107855,29.443189,0.327459,29.815221,19.357033,19.357033,19.357033,,35.076674,0.0,27.178618,
12/31/2015,,27.930589,16.063859,27.494355,,82.495311,29.564073,26.752348,,26.984224,18.328614,18.328614,18.328614,,32.076557,0.0,27.930589,
03/31/2016,,28.40005,15.922323,28.069538,,82.998985,26.674206,23.762346,,23.789843,15.592017,15.592017,15.592017,,34.459354,0.0,28.40005,
06/30/2016,,28.157,15.675221,27.831209,,83.01324,30.874563,27.966938,,28.163908,18.486391,18.486391,18.486391,,34.361413,0.0,28.157,
09/30/2016,,29.245121,15.842635,28.704468,,83.829987,33.715682,30.957135,62.516633,31.008149,20.735739,20.735739,20.735739,,33.128096,0.0,29.245121,
12/31/2016,,30.140699,15.715815,29.835353,,83.475012,29.525853,26.640541,24.573134,27.152792,18.260789,18.260789,18.260789,,32.748025,0.0,30.140699,
03/31/2017,,32.810295,16.763509,32.356526,,83.036693,29.698909,26.729095,68.236383,26.980326,17.971705,17.971705,17.971705,,33.389594,0.0,32.810295,
06/30/2017,,32.943731,16.863145,32.374631,,82.664429,29.829657,26.870231,1.323012,27.370196,18.859603,18.859603,18.859603,,31.094382,0.0,32.943731,
09/30/2017,,34.850625,17.594712,34.255235,,83.170755,30.554017,27.664601,,28.598991,25.231135,25.231135,25.231135,,11.776137,0.0,34.850625,
12/31/2017,,34.264468,16.969376,34.044673,,83.297304,30.041992,27.140566,62.809346,27.55055,16.901858,16.901858,16.901858,,38.651469,0.0,34.264468,
03/31/2018,,35.788537,17.592842,35.429564,,83.190638,29.669007,26.880916,32.106801,27.40407,20.557881,20.557881,20.557881,,24.982381,0.0,35.788537,
06/30/2018,,36.958984,18.336714,36.587639,,83.214958,30.613073,28.025112,52.569154,28.441746,22.637831,22.637831,22.637831,,20.406324,0.0,36.958984,
09/30/2018,,36.080312,17.854865,35.998412,,83.394614,30.033641,27.295103,19.250536,28.302195,23.614515,23.614515,23.614515,,16.562957,0.0,36.080312,
12/31/2018,,37.64007,18.425497,37.378451,,84.053184,31.670927,29.096125,78.813353,30.400905,24.073597,24.073597,24.073597,,20.812892,0.0,37.64007,
03/31/2019,,37.31343,18.252447,36.720078,,83.817433,28.819864,26.205599,,27.569899,21.304472,21.304472,21.304472,,22.725609,0.0,37.31343,
06/30/2019,,32.236482,16.233891,31.462073,,83.88925,21.501649,18.235906,,19.074041,15.247766,15.247766,15.247766,,20.060114,0.0,32.236482,
09/30/2019,,28.075848,14.267904,26.955382,,84.600297,23.133262,19.430273,,20.005657,16.063504,16.063504,16.063504,,19.705193,0.0,28.075848,
12/31/2019,,23.683613,11.684381,20.615723,,84.429787,26.810234,21.488482,,22.405389,17.30654,17.30654,17.30654,,22.757242,0.0,23.683613,
03/31/2020,,19.658807,9.168032,15.703986,,82.648355,20.705494,14.345384,,14.321217,10.520028,10.520028,10.520028,,26.54236,0.0,19.658807,
06/30/2020,,17.18594,8.376478,14.137224,,81.819179,21.821957,15.022837,,15.047012,11.979727,11.979727,11.979727,,20.384677,0.0,17.18594,
