Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2010,5399.4,675.6,675.6,0.0,697.1,697.1,0.0,495.8,94.5,112.6,337.8,-49.1,171.5,6.0,,179.6,,24.7,2040.0,948.3,3148.8,-2200.5,0.0,,2411.1,2023.9,1945.9,78.0,,201.6,3359.4,,299.2,232.0,28.0,31.3,7.9,30.0,23.5,,,,6.5,1118.5,0.0,0.2,8.0,1112.7,1447.7,1399.2,1399.2,,,,150.9,0.0,85.1,57.6,1550.1,2997.8,0.0,1171.5,18.8,1152.7,-362.7,1706.1,-110.3,2404.6,-3.0,2401.6,5399.4,
03/31/2011,5490.3,696.0,696.0,0.0,696.1,696.1,0.0,559.0,104.5,127.7,374.8,-48.0,171.0,5.3,,167.3,,28.2,2122.1,958.3,3248.8,-2290.5,0.0,,2409.9,2031.1,1952.1,79.0,,206.2,3368.2,,265.5,265.5,,,,14.0,9.1,,,,4.9,1161.5,,0.2,,1155.1,1441.0,1398.8,1398.8,,,,154.9,,,154.7,1553.7,2994.7,,1179.5,18.9,1160.6,-374.7,1744.8,-50.4,2499.2,-3.6,2495.6,5490.3,
06/30/2011,5587.3,705.0,705.0,0.0,731.5,731.5,0.0,601.8,115.0,143.8,396.9,-53.9,169.5,7.7,,172.2,,30.7,2207.8,957.0,3287.8,-2330.8,0.0,,2422.5,2031.9,1954.2,77.7,,210.7,3379.5,,269.2,263.6,,,5.6,11.7,9.8,,,,1.9,1178.4,,,9.9,1171.5,1459.3,1401.9,1401.9,,,,153.4,,,143.5,1555.3,3014.6,,1187.3,18.9,1168.4,-375.5,1788.5,-23.4,2576.9,-4.2,2572.7,5587.3,
09/30/2011,5618.3,800.3,800.3,0.0,717.1,717.1,0.0,575.9,112.7,133.1,383.4,-53.3,197.3,9.5,,167.0,,28.3,2290.6,915.2,3202.6,-2287.4,0.0,,2412.5,2025.2,1947.6,77.6,,210.8,3327.7,,279.2,279.2,,,,24.1,22.3,,,,1.8,1232.5,,,,1232.3,1535.8,1403.6,1403.6,,,,145.8,,,145.8,1549.4,3085.2,,1191.9,18.9,1173.0,-375.5,1841.1,-119.3,2538.2,-5.1,2533.1,5618.3,
12/31/2011,11432.0,703.6,703.6,0.0,1314.2,1314.2,0.0,777.5,150.8,121.0,559.0,-53.3,554.9,18.0,279.0,112.3,,99.1,3350.2,1269.2,3557.9,-2288.7,0.0,,6812.6,6245.3,4209.6,2035.7,62.3,374.7,8081.8,,722.9,554.9,65.9,65.8,36.3,36.4,34.5,,,,1.9,1746.9,0.0,0.0,439.7,1727.4,2506.2,4966.7,4966.7,,,,1006.7,0.0,292.9,274.1,5973.4,8479.6,0.0,1711.7,22.1,1689.6,-375.6,1766.5,-145.1,2957.5,-5.1,2952.4,11432.0,
03/31/2012,11321.0,538.2,538.2,0.0,1330.6,1330.6,0.0,891.0,154.7,140.6,652.0,-56.3,250.8,,,134.6,,91.5,3010.6,1329.8,3679.6,-2349.8,0.0,,6980.6,6376.3,4273.4,2102.9,,469.7,8310.4,,668.3,621.5,,,46.8,36.1,34.5,,,,1.6,1529.9,,,443.3,1506.9,2234.3,4988.0,4988.0,,,,1056.6,,,613.3,6044.6,8278.9,0.0,1702.8,22.3,1680.5,-352.8,1735.2,-37.3,3047.9,-5.8,3042.1,11321.0,
06/30/2012,11108.8,503.9,503.9,0.0,1359.9,1359.9,0.0,883.3,161.9,142.2,635.9,-56.7,292.0,59.7,,126.5,,142.2,3039.1,1286.8,3601.3,-2314.5,0.0,,6782.9,6203.8,4184.2,2019.6,,392.9,8069.7,,675.7,621.2,,,54.5,51.2,50.0,,,,1.2,1595.9,,,411.5,1571.6,2322.8,4935.6,4935.6,,,,988.3,,,576.8,5923.9,8246.7,0.0,1709.6,22.3,1687.3,-353.1,1696.2,-183.9,2868.8,-6.7,2862.1,11108.8,
09/30/2012,10177.7,540.8,540.8,0.0,1354.5,1354.5,0.0,861.0,155.0,147.0,614.2,-55.2,725.6,,264.1,118.5,,76.3,3481.9,1233.9,3607.5,-2373.6,0.0,,5461.9,4889.8,3117.4,1772.4,,453.6,6695.8,,618.9,545.9,,,73.0,451.0,49.0,,,,402.0,1845.9,,,528.3,1812.0,2915.8,4486.3,4486.3,,,,1075.1,,,546.8,5561.4,8477.2,0.0,1707.9,22.3,1685.6,-353.1,438.4,-93.3,1699.9,0.6,1700.5,10177.7,
12/31/2012,9437.2,679.6,679.6,0.0,1326.0,1326.0,0.0,736.4,128.4,117.0,542.4,-51.4,480.4,4.9,0.0,255.8,,86.9,3222.4,1212.8,3646.7,-2433.9,0.0,,5002.0,4331.1,3191.4,1139.7,33.4,376.8,6214.8,,556.2,483.8,0.0,0.0,72.4,41.0,39.2,,,,1.8,1736.4,0.0,0.0,472.5,1695.7,2333.6,4540.8,4540.8,,,,1118.5,0.0,367.8,278.2,5659.3,7992.9,0.0,1707.3,22.4,1684.9,-353.4,254.8,-164.9,1443.8,0.5,1444.3,9437.2,
03/31/2013,9273.3,625.8,625.8,0.0,1325.3,1325.3,0.0,803.9,141.6,124.4,590.3,-52.4,521.7,33.4,,150.5,,123.2,3276.7,1181.4,3627.0,-2445.6,0.0,,4815.2,4252.4,3160.1,1092.3,,378.9,5996.6,,634.5,573.9,,,60.6,231.4,77.0,,,,154.4,1647.9,,5.7,325.5,1630.1,2513.8,4376.5,4376.5,,,,957.0,,,625.8,5333.5,7847.3,0.0,1703.1,22.5,1680.6,-327.6,231.9,-181.6,1425.8,0.2,1426.0,9273.3,
06/30/2013,9219.4,640.1,640.1,0.0,1373.4,1373.4,0.0,819.4,139.3,132.3,597.4,-49.6,499.3,30.9,,153.2,,114.9,3332.2,1140.1,3593.2,-2453.1,0.0,,4747.1,4193.4,3133.6,1059.8,,369.6,5887.2,,614.6,557.5,,,57.1,229.9,76.3,,,,153.6,1720.2,,11.7,309.6,1699.5,2564.7,4351.7,4351.7,,,,929.7,,,608.4,5281.4,7846.1,0.0,1711.3,22.5,1688.8,-327.6,262.4,-272.7,1373.4,-0.1,1373.3,9219.4,
09/30/2013,9343.8,776.7,776.7,0.0,1216.4,1216.4,0.0,829.9,133.3,133.0,614.0,-50.4,611.5,5.3,0.0,161.3,,228.9,3434.5,1145.4,3649.8,-2504.4,0.0,,4763.9,4203.8,3157.1,1046.7,,393.5,5909.3,,152.4,75.2,,,77.2,705.0,525.0,,,,180.0,1774.3,,35.1,314.1,1757.1,2631.7,4335.2,4335.2,,,,960.9,,,611.7,5296.1,7927.8,0.0,1716.4,22.4,1694.0,-327.6,274.5,-249.0,1414.3,1.7,1416.0,9343.8,
12/31/2013,9134.2,992.4,992.4,0.0,1126.4,1126.4,0.0,688.4,116.6,110.9,514.5,-53.6,610.5,10.5,0.0,63.1,,232.8,3417.7,1134.5,3625.7,-2491.2,0.0,,4582.0,4131.5,3114.6,1016.9,21.7,355.2,5716.5,,697.1,524.5,35.6,67.4,69.6,283.1,81.6,,,,201.5,1720.6,0.0,51.5,278.6,1712.5,2700.8,4116.4,4116.4,,,,926.5,0.0,324.1,272.3,5042.9,7743.7,0.0,1717.7,22.4,1695.3,-327.6,276.4,-277.4,1389.1,1.4,1390.5,9134.2,
03/31/2014,8570.3,413.1,413.1,0.0,911.6,911.6,0.0,774.0,121.4,124.0,579.7,-51.1,571.8,15.2,,83.4,,474.0,2670.5,1118.4,3638.6,-2520.2,0.0,,4781.4,4105.9,3115.7,990.2,,576.9,5899.8,,629.8,573.0,,,56.8,695.6,685.0,,,,10.6,800.0,,46.2,227.7,790.3,2125.4,4110.5,4110.5,,,,854.0,,,580.1,4964.5,7089.9,0.0,1731.3,22.5,1708.8,-297.1,319.7,-274.9,1479.0,1.4,1480.4,8570.3,
06/30/2014,8532.3,356.5,356.5,0.0,961.0,961.0,0.0,783.5,116.6,127.0,590.1,-50.2,786.4,3.7,,80.6,,685.5,2887.4,1099.7,3646.1,-2546.4,0.0,,4545.2,4084.3,3123.1,961.2,,376.6,5644.9,,646.3,592.0,,,54.3,713.8,644.0,,,,69.8,857.4,,38.7,231.6,847.7,2217.5,4054.9,4054.9,,,,844.3,,,574.0,4899.2,7116.7,0.0,1744.2,22.5,1721.7,-427.2,352.6,-255.3,1414.3,1.3,1415.6,8532.3,
09/30/2014,8354.5,420.7,420.7,0.0,1042.7,1042.7,0.0,765.7,115.9,126.1,576.7,-53.0,683.6,3.7,,78.0,,581.8,2912.7,1024.3,3483.0,-2458.7,0.0,,4417.5,3966.6,3057.0,909.6,,369.2,5441.8,,706.4,660.2,,,46.2,418.3,417.0,,,,1.3,895.6,,29.2,231.3,886.1,2020.3,4197.7,4197.7,,,,809.2,,,548.7,5006.9,7027.2,0.0,1755.5,22.5,1733.0,-431.3,383.9,-380.8,1327.3,0.0,1327.3,8354.5,
12/31/2014,7953.2,286.4,286.4,0.0,1002.0,1002.0,0.0,688.5,103.9,100.7,483.9,0.0,641.7,63.4,106.4,122.9,277.0,258.3,2618.6,943.0,3179.5,-2236.5,0.0,,4391.6,3869.1,2996.9,872.2,0.0,336.2,5334.6,,764.1,624.2,38.1,46.0,55.8,144.3,143.3,,,,1.0,818.8,0.0,68.0,77.1,818.8,1727.2,4282.0,4282.0,,,,781.2,0.0,114.3,521.8,5063.2,6790.4,0.0,1809.5,22.5,1787.0,-481.4,448.5,-613.8,1162.8,0.0,1162.8,7953.2,
03/31/2015,7853.5,536.3,536.3,0.0,975.5,975.5,0.0,744.3,104.8,116.3,523.2,0.0,420.5,5.5,47.3,100.6,44.9,171.8,2676.6,913.7,3104.1,-2190.4,0.0,,4263.2,3792.1,2954.6,837.5,,365.0,5176.9,,739.7,686.8,,,52.9,86.5,85.2,,,,1.3,768.0,,31.9,154.9,761.9,1594.2,4261.8,4261.8,,,,847.8,,,661.0,5109.6,6703.8,0.0,1832.3,22.6,1809.7,-524.9,517.6,-675.3,1149.7,0.0,1149.7,7853.5,
06/30/2015,7955.4,569.2,569.2,0.0,1040.9,1040.9,0.0,765.2,120.0,120.8,524.4,0.0,369.7,79.3,5.8,120.4,44.0,227.7,2745.0,928.4,3222.4,-2294.0,0.0,,4282.0,3792.1,2959.7,832.4,,290.2,5210.4,,788.7,733.3,,,55.4,94.3,92.7,,,,1.6,771.0,,90.0,156.3,763.3,1654.0,4369.0,4369.0,,,,857.7,,,611.4,5226.7,6880.7,0.0,1852.4,22.6,1829.8,-611.5,517.9,-684.1,1074.7,0.0,1074.7,7955.4,
09/30/2015,7586.3,334.3,334.3,0.0,898.6,898.6,0.0,765.5,131.5,130.8,503.2,0.0,487.2,74.7,5.5,102.7,55.8,326.5,2485.6,905.9,3175.6,-2269.7,0.0,,4194.8,3729.8,2917.0,812.8,,287.6,5100.7,,782.3,716.6,,,65.7,315.2,280.5,,,,34.7,885.7,,58.4,146.3,877.1,1983.2,4334.9,4334.9,,,,826.2,,,621.5,5161.1,7144.3,0.0,1866.2,22.6,1843.6,-1188.9,577.9,-813.2,442.0,0.0,442.0,7586.3,
12/31/2015,7405.0,351.7,351.7,0.0,758.4,758.4,0.0,660.8,109.6,112.4,438.8,0.0,444.8,72.2,10.3,204.7,22.7,411.8,2215.7,945.7,3164.8,-2219.1,0.0,,4243.6,3693.8,2909.5,784.3,0.0,272.9,5189.3,,811.1,669.0,49.7,38.8,53.6,294.8,248.2,,,,46.6,701.2,0.0,56.8,75.0,701.2,1807.1,4266.8,4266.8,,,,804.0,0.0,119.0,553.2,5070.8,6877.9,0.0,1937.6,22.6,1915.0,-1265.7,675.2,-820.0,527.1,0.0,527.1,7405.0,
03/31/2016,7539.3,315.7,315.7,0.0,787.6,787.6,0.0,736.5,130.8,122.2,483.5,0.0,479.3,54.5,3.5,201.6,25.3,450.5,2319.1,954.4,3226.1,-2271.7,0.0,,4265.8,3713.0,2929.4,783.6,,296.7,5220.2,,780.9,719.7,,,61.2,414.7,353.1,,,,61.6,704.3,,59.3,63.6,704.3,1899.9,4280.0,4280.0,,,,798.3,,,675.4,5078.3,6978.2,0.0,1959.3,22.7,1936.6,-1284.7,740.8,-854.3,561.1,0.0,561.1,7539.3,
06/30/2016,7526.7,297.5,297.5,0.0,839.9,839.9,0.0,748.0,127.8,127.7,492.5,0.0,474.6,35.7,3.4,170.3,24.0,447.2,2360.0,980.0,3245.7,-2265.7,0.0,,4186.7,3671.2,2906.8,764.4,,309.5,5166.7,,822.1,777.6,,,44.5,357.6,281.0,,,,76.6,713.7,,32.4,61.4,713.7,1893.4,4259.1,4259.1,,,,787.2,,,693.4,5046.3,6939.7,0.0,1976.6,22.7,1953.9,-1304.7,758.6,-843.5,587.0,0.0,587.0,7526.7,
09/30/2016,7605.8,332.8,332.8,0.0,779.4,779.4,0.0,766.0,133.3,131.3,501.4,0.0,497.9,33.6,7.0,178.4,25.0,465.9,2376.1,1033.5,3324.7,-2291.2,0.0,,4196.2,3655.3,2913.5,741.8,,328.9,5229.7,,864.2,823.3,,,40.9,660.8,332.2,,,,328.6,758.8,,37.9,58.6,758.8,2283.8,4000.7,4000.7,,,,768.5,,,672.0,4769.2,7053.0,0.0,1981.6,22.7,1958.9,-1470.2,900.3,-858.9,552.8,0.0,552.8,7605.8,
12/31/2016,7389.1,363.7,363.7,0.0,898.7,898.7,0.0,659.9,115.3,116.4,428.2,0.0,293.0,40.2,3.3,210.5,21.8,267.9,2215.3,1060.3,3315.9,-2255.6,0.0,,4113.5,3565.7,2855.6,710.1,0.0,297.1,5173.8,,1026.0,885.7,57.6,37.9,44.8,420.7,92.6,,,,328.1,672.2,0.0,16.9,51.0,672.2,2118.9,3938.3,3938.3,,,,722.2,0.0,115.3,539.0,4660.5,6779.4,0.0,1996.9,22.8,1974.1,-1478.1,1040.0,-949.1,609.7,0.0,609.7,7389.1,
03/31/2017,7421.2,258.4,258.4,0.0,450.5,450.5,0.0,507.0,88.1,128.8,290.1,0.0,3071.6,39.9,2891.8,122.4,10.3,169.5,4287.5,910.1,3118.8,-2208.7,0.0,,2223.6,1924.0,1884.7,39.3,,137.3,3133.7,,616.2,581.1,,,35.1,393.4,96.9,,,,296.5,1652.0,,9.8,4.3,1652.0,2661.6,3762.7,3762.7,,,,402.1,,,388.0,4164.8,6826.4,0.0,2006.5,23.0,1983.5,-1478.1,965.4,-899.0,594.8,0.0,594.8,7421.2,
06/30/2017,7626.9,243.0,243.0,0.0,310.3,310.3,0.0,532.1,85.0,144.0,303.1,0.0,3361.5,33.8,3016.4,129.7,15.9,329.2,4446.9,926.7,3193.9,-2267.2,0.0,,2253.3,1930.1,1889.1,41.0,,159.7,3180.0,,676.4,646.7,,,29.7,655.5,358.0,,,,297.5,1738.1,,60.0,4.4,1738.1,3070.0,3790.1,3790.1,,,,427.3,,,362.9,4217.4,7287.4,0.0,1966.7,23.0,1943.7,-1729.4,1022.8,-920.6,339.5,0.0,339.5,7626.9,
09/30/2017,5939.4,1304.7,1304.7,0.0,540.5,540.5,0.0,547.7,91.6,143.6,312.5,0.0,182.8,3.6,20.8,275.7,16.7,145.3,2575.7,951.0,3257.6,-2306.6,0.0,,2412.7,1943.1,1898.3,44.8,,190.3,3363.7,,977.9,778.2,183.6,,16.1,86.0,84.0,,,,2.0,453.0,,14.3,4.7,453.0,1516.9,3219.4,3219.4,,,,442.5,,,423.5,3661.9,5178.8,0.0,1956.3,23.0,1933.3,-2155.8,1796.0,-835.9,760.6,0.0,760.6,5939.4,
12/31/2017,5280.3,594.0,594.0,0.0,552.4,552.4,0.0,506.8,82.8,125.7,298.3,0.0,213.2,4.1,4.0,176.2,85.1,124.1,1866.4,998.4,3323.9,-2325.5,0.0,,2415.5,2023.4,1939.8,83.6,0.0,211.8,3413.9,,825.0,723.8,47.3,38.5,15.4,27.5,25.3,0.0,0.0,,2.2,525.7,,5.7,28.5,525.7,1378.2,3230.5,3230.5,0.0,0.0,,519.3,,102.2,382.9,3749.8,5128.0,0.0,1962.6,23.0,1939.6,-2700.6,1735.2,-844.9,152.3,0.0,152.3,5280.3,
03/31/2018,5041.1,326.9,326.9,0.0,465.1,465.1,0.0,563.8,95.9,138.8,329.1,0.0,309.4,7.9,1.7,127.0,13.4,294.3,1665.2,1013.6,3382.9,-2369.3,0.0,,2362.3,2030.5,1943.3,87.2,,196.9,3375.9,,796.7,729.9,46.2,,20.6,157.3,155.7,,,,1.6,468.8,,10.2,27.4,468.8,1422.8,3247.9,3247.9,,,,735.2,,,697.6,3983.1,5405.9,0.0,2049.0,23.2,2025.8,-3090.9,1502.9,-825.8,-364.8,0.0,-364.8,5041.1,
06/30/2018,4859.2,180.1,180.1,0.0,495.5,495.5,0.0,580.2,98.3,145.2,336.7,0.0,275.2,4.7,0.7,113.6,19.9,254.6,1531.0,983.7,3309.9,-2326.2,0.0,,2344.5,2017.6,1932.0,85.6,,208.6,3328.2,,875.6,790.7,64.5,,20.4,118.6,117.1,,,,1.5,379.9,,4.7,19.4,379.9,1374.1,3217.1,3217.1,,,,640.4,,,616.3,3857.5,5231.6,0.0,2058.2,23.2,2035.0,-3165.0,1593.2,-858.8,-372.4,0.0,-372.4,4859.2,
09/30/2018,4997.0,191.3,191.3,0.0,508.8,508.8,0.0,605.4,94.6,154.1,356.7,0.0,289.9,2.1,0.6,113.6,32.7,256.6,1595.4,1022.0,3372.9,-2350.9,0.0,,2379.6,2054.2,1951.9,102.3,,209.7,3401.6,,853.2,775.3,58.6,,19.3,313.4,308.3,,,,5.1,400.0,,3.9,18.5,400.0,1566.6,3242.5,3242.5,,,,633.6,,,611.2,3876.1,5442.7,0.0,2066.4,23.2,2043.2,-3288.1,1646.7,-870.7,-445.7,0.0,-445.7,4997.0,
12/31/2018,5050.2,271.7,271.7,0.0,473.4,473.4,0.0,544.9,79.9,142.4,322.6,0.0,264.8,3.5,0.6,170.5,58.4,205.8,1554.8,1036.2,3386.2,-2350.0,0.0,,2459.2,2049.3,1947.6,101.7,0.0,235.9,3495.4,,860.2,765.0,23.5,38.2,33.5,237.7,232.8,0.0,0.0,,4.9,390.7,0.0,2.9,20.4,390.7,1488.6,3236.5,3236.5,0.0,0.0,,673.7,0.0,41.1,609.3,3910.2,5398.8,0.0,2072.8,23.2,2049.6,-3336.5,1835.5,-920.4,-348.6,0.0,-348.6,5050.2,
03/31/2019,5155.0,236.0,236.0,0.0,464.0,464.0,0.0,597.4,90.4,153.6,353.4,0.0,257.8,3.3,0.6,166.4,46.7,210.5,1555.2,1102.6,3459.8,-2357.2,0.0,,2497.2,2053.3,1950.0,103.3,,274.2,3599.8,,830.3,769.1,25.1,,36.1,306.1,244.7,30.2,7.0,23.2,31.2,344.7,,3.2,20.8,344.7,1481.1,3339.8,3257.8,82.0,26.8,55.2,626.5,,,602.5,3966.3,5447.4,0.0,2071.0,23.2,2047.8,-3332.8,1868.0,-898.6,-292.4,0.0,-292.4,5155.0,
06/30/2019,5216.5,222.2,222.2,0.0,485.2,485.2,0.0,596.1,93.2,150.6,352.3,0.0,273.1,2.7,0.6,175.5,53.4,219.1,1576.6,1127.0,3519.9,-2392.9,0.0,,2512.9,2057.7,1957.2,100.5,,277.0,3639.9,,830.0,753.0,24.6,,52.4,320.6,257.4,31.6,7.9,23.7,31.6,436.8,,4.0,20.6,436.8,1587.4,3347.1,3264.4,82.7,27.3,55.4,623.2,,,598.6,3970.3,5557.7,0.0,2076.2,23.2,2053.0,-3382.4,1876.4,-911.4,-341.2,0.0,-341.2,5216.5,
09/30/2019,5676.4,200.0,200.0,0.0,449.0,449.0,0.0,618.3,117.0,143.0,358.3,0.0,324.1,3.9,,175.8,43.1,281.0,1591.4,1196.1,3565.9,-2369.8,0.0,,2888.9,2395.2,2213.1,182.1,,314.0,4085.0,,776.1,712.7,22.3,,41.1,243.8,194.7,34.9,10.3,24.6,14.2,482.4,,6.7,20.3,482.4,1502.3,3751.4,3663.6,87.8,30.4,57.4,726.8,,,699.8,4478.2,5980.5,0.0,2087.9,23.2,2064.7,-3382.4,1919.2,-928.8,-304.1,0.0,-304.1,5676.4,
12/31/2019,5765.2,262.4,262.4,0.0,556.5,556.5,0.0,570.3,99.2,136.2,334.9,0.0,174.8,2.6,2.8,238.6,32.8,139.2,1564.0,1232.0,3638.9,-2406.9,0.0,,2969.2,2399.0,2216.9,182.1,0.0,329.0,4201.2,,821.9,738.5,12.3,41.6,29.5,141.8,88.5,36.6,10.4,26.2,16.7,472.5,0.0,9.3,30.7,472.5,1436.2,3764.3,3669.9,94.4,28.7,65.7,760.9,0.0,38.2,682.7,4525.2,5961.4,0.0,2096.7,23.2,2073.5,-3382.4,1998.5,-909.0,-196.2,0.0,-196.2,5765.2,
03/31/2020,5671.0,274.6,274.6,0.0,491.5,491.5,0.0,568.2,100.4,130.4,337.4,0.0,225.9,12.0,1.8,228.8,15.9,208.2,1560.2,1184.0,3543.4,-2359.4,0.0,,2926.8,2371.7,2195.8,175.9,,314.3,4110.8,,752.3,715.3,18.7,,18.3,211.3,154.6,35.9,11.8,24.1,20.8,404.2,,10.0,31.4,404.2,1367.8,3747.1,3659.8,87.3,27.4,59.9,738.0,,,696.6,4485.1,5852.9,0.0,2082.8,23.2,2059.6,-3346.3,2099.9,-1018.3,-181.9,0.0,-181.9,5671.0,
06/30/2020,5756.3,289.7,289.7,0.0,515.8,515.8,0.0,638.2,105.5,146.7,386.0,0.0,188.4,6.7,0.7,236.1,14.8,172.9,1632.1,1196.9,3620.1,-2423.2,0.0,,2927.3,2368.2,2196.4,171.8,,316.3,4124.2,,790.4,724.1,43.4,,22.9,128.4,71.2,35.4,10.5,24.9,21.8,435.9,,1.8,31.6,435.9,1354.7,3751.4,3665.3,86.1,27.4,58.7,720.3,,,686.9,4471.7,5826.4,0.0,2094.1,23.2,2070.9,-3346.3,2175.1,-993.0,-70.1,0.0,-70.1,5756.3,
