Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2009,1712.948429,-5613.0,0.0,0.0,5781.0,1880.948429,0.207899,8.01693,1.098077,3.073449,2.207686,2.207686,,0.256855,1724.610972,1892.610972,7.346132,,
06/30/2009,5199.020823,-2539.0,,0.0,5230.0,7890.020823,0.935125,,1.517597,0.662863,6.116295,6.116295,,0.869424,4516.141016,7207.141016,26.117852,,
09/30/2009,7826.733946,-3161.0,800.0,0.0,5189.0,10654.733946,1.291577,,1.361326,0.487014,10.294429,10.294429,,0.98146,8033.133369,10861.133369,35.271948,,
12/31/2009,7519.315231,-4025.0,806.0,0.0,5400.0,9700.315231,1.141294,,1.290053,0.556683,10.352524,10.352524,,0.890427,7751.443168,9932.443168,32.096519,,
03/31/2010,9285.737944,-3445.0,812.0,0.0,5161.0,11813.737944,1.328222,,1.272245,0.436864,6.399641,6.399641,31.311259,1.022303,9581.117902,12109.117902,39.057936,,
06/30/2010,7691.731639,-3700.0,,0.0,5964.0,9955.731639,1.035287,67.712791,1.294342,0.599052,7.304279,7.304279,12.549769,0.787762,7641.916566,9905.916566,31.439568,,
09/30/2010,7576.757618,-3547.0,0.0,0.0,6044.0,10073.757618,0.992743,12.807594,1.32956,0.599975,6.588461,6.588461,11.366081,0.742957,7790.355754,10287.355754,31.803087,,
12/31/2010,8780.132987,-2741.0,,0.0,5750.0,11789.132987,1.132819,13.04573,1.342706,0.487737,6.854147,,12.03464,0.920594,8993.161869,12002.161869,37.34064,,
03/31/2011,9416.242993,-2216.0,,0.0,5721.0,12921.242993,1.219227,12.598251,1.372229,0.442759,8.642972,,12.785714,0.987108,9698.844533,13203.844533,41.221763,,
06/30/2011,8784.582754,-2912.0,,0.0,5980.0,11852.582754,1.097472,9.921561,1.349248,0.504531,6.871062,,11.185903,0.872412,9114.380316,12182.380316,38.440082,,
09/30/2011,4714.932905,-4833.0,0.0,0.0,5898.0,5779.932905,0.538475,6.52769,1.225878,1.020427,3.82777,,5.979653,0.387421,4876.523785,5941.523785,19.160474,,
12/31/2011,5657.419291,-4510.0,,0.0,5691.0,6838.419291,0.642709,8.453074,1.208752,0.83221,5.359263,5.359263,29.732258,0.482803,5891.150721,7072.150721,23.473972,,
03/31/2012,7523.468307,-3516.0,0.0,0.0,5906.0,9913.468307,0.932418,13.982653,1.317673,0.595755,8.139137,8.139137,62.348857,0.747566,7800.178848,10190.178848,34.733851,,
06/30/2012,6105.425396,-5257.0,0.0,0.0,6019.0,6867.425396,0.640439,10.108237,1.124807,0.876457,6.785993,6.785993,39.019462,0.484235,6341.43701,7103.43701,24.59953,,
09/30/2012,6654.030819,-4373.0,0.0,0.0,5694.0,7975.030819,0.716535,7.618605,1.198526,0.713978,7.911737,7.911737,17.682995,0.523399,6885.688628,8206.688628,28.992351,,
12/31/2012,7029.326977,-4230.0,0.0,0.0,5639.0,8438.326977,0.731541,6.419109,1.200446,0.66826,6.649588,6.649588,6.431652,0.56357,7281.473475,8690.473475,31.09155,,
03/31/2013,8754.400966,-3107.0,0.0,0.0,5595.0,11242.400966,0.963442,7.895404,1.2842,0.497669,15.275001,15.275001,8.595108,0.756453,9084.888348,11572.888348,41.877759,,
06/30/2013,9639.61692,-2574.0,0.0,0.0,5556.0,12621.61692,1.072355,9.113123,1.309348,0.440197,17.776925,17.776925,9.679154,0.947782,10053.259952,13035.259952,47.751936,,
09/30/2013,11015.755822,-2650.0,0.0,0.0,5868.0,14233.755822,1.2037,11.055391,1.292127,0.412259,12.857955,12.857955,11.734341,1.063093,11492.411396,14710.411396,54.256414,,
12/31/2013,13570.727706,-2364.0,0.0,0.0,5821.0,17027.727706,1.422058,13.492042,1.254739,0.341854,21.311299,21.311299,13.687884,1.265814,14079.988635,17536.988635,64.769652,,
03/31/2014,13360.775149,-1849.0,0.0,0.0,5380.0,16891.775149,1.372645,11.708225,1.264281,0.318498,12.865023,12.865023,12.6625,1.166076,13788.067253,17319.067253,64.061122,,
06/30/2014,13417.18306,-1509.0,0.0,0.0,5420.0,17328.18306,1.376454,10.785046,1.291492,0.312785,15.540971,15.540971,12.246066,1.121493,13834.045566,17745.045566,66.434343,,
09/30/2014,13919.357777,-1821.0,0.0,0.0,5436.0,17534.357777,1.349731,9.755957,1.25971,0.31002,12.614646,12.614646,11.558575,1.134763,14294.346247,17909.346247,67.495276,,
12/31/2014,14795.321545,-3919.0,0.0,0.0,5520.0,16396.321545,1.209614,9.729778,1.10821,0.336661,6.491022,6.491022,10.829803,1.041698,15168.340851,16769.340851,63.910464,,
03/31/2015,14533.271725,-3487.0,0.0,0.0,5877.0,16923.271725,1.23681,10.045379,1.16445,0.347273,6.613236,6.613236,11.396143,1.043165,14971.875512,17361.875512,66.909311,,
06/30/2015,14859.416843,-2327.0,0.0,0.0,5529.0,18061.416843,1.310508,10.677596,1.215486,0.306122,6.598983,6.598983,12.621535,1.228751,15109.408566,18311.408566,71.981096,,
09/30/2015,11746.35,-3772.0,0.0,0.0,5604.0,13578.35,0.963892,10.829067,1.155963,0.412716,4.653307,4.653307,11.138925,0.942875,12017.375598,13849.375598,54.86202,,
12/31/2015,12255.191982,-3146.0,0.0,0.0,5553.0,14662.191982,1.080247,11.534266,1.196407,0.378729,6.536867,6.536867,12.705539,1.076756,12509.714,14916.714,60.131393,,
03/31/2016,9369.005878,-3177.0,0.0,0.0,5650.0,11842.005878,0.876407,10.080687,1.263955,0.477115,5.274836,5.274836,11.150665,0.807887,9608.750217,12081.750217,49.547053,,
06/30/2016,9025.06247,-4113.0,0.0,0.0,5710.0,10622.06247,0.79045,10.539906,1.176952,0.53756,4.834803,4.834803,10.184144,0.667215,9300.804325,10897.804325,45.630417,,
09/30/2016,10736.305903,-3444.0,0.0,0.0,5707.0,12999.305903,0.981302,9.506304,1.21078,0.439023,9.052441,9.052441,10.131961,0.79638,10977.442216,13240.442216,56.882451,,
12/31/2016,14999.227408,-2722.0,0.0,0.0,5345.0,17622.227408,1.322097,12.81164,1.174876,0.30331,13.853952,13.853952,14.808594,1.217173,15302.660773,17925.660773,77.859011,,
03/31/2017,14718.936552,-1923.0,0.0,0.0,5333.0,18128.936552,1.334384,10.520998,1.231674,0.294171,16.739554,16.739554,12.793886,1.210775,15060.274402,18470.274402,80.613086,,
06/30/2017,15018.794166,-1978.0,0.0,0.0,5351.0,18391.794166,1.327352,9.694756,1.224585,0.290945,19.607456,19.607456,12.236723,1.149775,15361.872146,18734.872146,82.757473,,
09/30/2017,16132.138531,-1965.0,0.0,0.0,5350.0,19517.138531,1.409994,10.330589,1.20983,0.274118,16.25074,16.25074,13.423066,1.196343,16450.115736,19835.115736,88.898278,,
12/31/2017,16764.587063,-1628.0,0.0,0.0,5344.0,20480.587063,1.436529,4.234219,1.221658,0.26093,25.990593,25.990593,9.851172,1.182345,17187.710522,20903.710522,93.908828,,
03/31/2018,15977.891477,-2257.0,0.0,0.0,5898.0,19618.891477,1.365647,3.945998,1.227877,0.300629,23.95469,23.95469,9.755789,1.227331,16240.33001,19881.33001,89.708721,,
06/30/2018,13526.554675,-1775.0,0.0,0.0,5826.0,17577.554675,1.186951,3.332239,1.299485,0.331445,14.43149,14.43149,8.855191,1.158171,13794.885479,17845.885479,80.89294,,
09/30/2018,14531.798694,-1460.0,0.0,0.0,5804.0,18875.798694,1.212942,3.564453,1.298931,0.307484,15.561252,15.561252,9.176373,1.252541,14781.628034,19125.628034,87.885648,,
12/31/2018,10562.818216,-2345.0,0.0,0.0,5839.0,14056.818216,0.855871,6.163073,1.330783,0.415386,7.234595,7.234595,8.566007,0.979569,11030.119884,14524.119884,68.282472,,
03/31/2019,11915.350342,-1593.0,0.0,0.0,6076.0,16398.350342,0.977256,6.798628,1.376237,0.370525,34.742268,34.742268,10.74597,0.998864,12089.949618,16572.949618,80.785133,,
06/30/2019,12939.995863,-3314.0,0.0,0.0,6119.0,15744.995863,0.922378,7.177464,1.21677,0.388631,,,10.468747,0.853156,13077.286093,15882.286093,78.420812,,
09/30/2019,11963.09972,-2939.0,0.0,0.0,6581.0,15605.09972,0.894583,9.441973,1.304436,0.421721,,,18.294372,0.780294,12158.170257,15800.170257,78.683588,,
12/31/2019,12147.961468,-2563.0,0.0,0.0,6607.0,16191.961468,0.938284,8.887114,1.332895,0.408042,,,18.296002,0.822386,11802.31889,15846.31889,78.654155,,
03/31/2020,5085.240982,-6202.0,0.0,0.0,6748.0,5631.240982,0.317844,3.901608,1.10737,1.198315,,,8.22079,0.339743,5192.010641,5738.010641,29.145966,,
06/30/2020,7109.560919,-4201.0,0.0,0.0,6736.0,9644.560919,0.569875,6.877541,1.356562,0.698425,11.386731,11.386731,42.300706,0.465224,7129.035669,9664.035669,49.90792,,
09/12/2020,6653.5327716,-4201.0,0.0,0.0,6736.0,9188.5327716,0.542929140368707,6.43636102866167,1.3810006032916,0.733087661266192,10.8483267669421,10.8483267669421,40.3005823315789,0.443226702599971,6671.72330149588,9206.72330149588,49.9079198065391,,
09/30/2020,,,,,,,0.503400786383897,3.72256460157855,,,,,5.66622211782814,0.446525567947344,,,,,
12/31/2020,,,,,,,0.50308382532002,3.63838106308782,,,,,5.46123790288261,0.438128360419489,,,,,
