Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1993,173.136002,,-122.885002,,50.250999,,-25.9,,,,,,24.351,-0.802,,0.802,,0.0,0.0,23.549,-8.9,14.649,0.0,,,14.649,0.0,14.649,0.0,,14.649,14.649,,77.577003,0.19,0.19,,77.577003,0.19,0.19,0.19,
12/31/1993,174.431,,-123.666,,50.764999,,-25.584,,,,,,25.181,-0.89,,0.89,,0.0,0.0,24.291,-9.0,15.291,0.0,,,15.291,0.0,15.291,0.0,,15.291,15.291,,77.779999,0.2,0.2,,77.779999,0.2,0.2,0.2,
03/31/1994,163.554993,,-115.094002,,48.460991,,-26.635,,,,,,21.826,-0.856,,0.856,,0.0,0.0,20.97,-7.7,13.27,0.0,,,13.27,0.0,13.27,0.0,,13.27,13.27,,77.696999,0.17,0.17,,77.696999,0.17,0.17,0.17,
06/30/1994,158.210007,,-113.313004,,44.897003,,-26.006001,,,,,,18.891001,-0.842,,0.842,,0.0,0.0,18.049001,-6.5,11.549,0.0,,,11.549001,0.0,11.549,0.0,,11.549,11.549,,77.285004,0.15,0.15,,77.285004,0.15,0.15,0.15,
09/30/1994,182.684998,,-128.348999,,54.335999,,-29.962,,,,,,24.374001,-1.005,,1.005,,0.0,0.0,23.369001,-8.6,14.769,0.0,,,14.769,0.0,14.769,0.0,,14.769,14.769,,77.208,0.19,0.19,,77.208,0.19,0.19,0.19,
12/31/1994,174.720993,,-125.265999,,49.454994,,-28.195,,,,,,21.26,-1.008,,1.008,,0.0,0.0,20.252,-7.4,12.852,0.0,,,12.852,0.0,12.852,0.0,,12.852,12.852,,77.185997,0.17,0.17,,77.185997,0.17,0.17,0.17,
03/31/1995,185.266006,,-136.554993,,48.711014,,-29.072001,,,,,,19.639,-1.616,,1.616,,0.0,0.0,18.023,-6.6,11.423,0.0,,,11.423,0.0,11.423,0.0,,11.423,11.423,,77.185997,0.15,0.15,,77.185997,0.15,0.15,0.15,
06/30/1995,174.404999,,-130.095001,,44.309998,,-28.089001,,,,,,16.221001,-7.731,,1.784,,0.0,5.947,8.490001,-3.1,5.39,0.0,,,5.390001,0.0,5.39,0.0,,5.39,5.39,,77.175003,0.07,0.07,,77.175003,0.07,0.07,0.07,
09/30/1995,205.147003,,-149.770996,,55.376007,,-31.719999,,,,,,23.656,-4.366,,1.742,,0.0,2.624,19.29,-7.1,12.19,0.0,,,12.19,0.0,12.19,0.0,,12.19,12.19,,77.191002,0.16,0.16,0.18,77.191002,0.16,0.16,0.18,
12/31/1995,200.990997,,-146.623001,,54.367996,,-31.545,,,,,,22.823,-3.661,,1.672,,0.0,1.989,19.162,-7.0,12.162,0.0,,,12.162,0.0,12.162,0.0,,12.162,12.162,,77.208,0.16,0.16,0.17,77.208,0.16,0.16,0.17,
03/31/1996,196.326004,,-144.923996,,51.402008,,-31.601999,,,,,,19.799999,-3.166,,1.317,,0.0,1.849,16.633999,-6.0,10.634,0.0,,,10.633999,0.0,10.634,0.0,,10.634,10.634,,77.214996,0.14,0.14,0.15,77.214996,0.14,0.14,0.15,
06/30/1996,175.656998,,-133.488007,,42.168991,,-29.136,,,,,,13.033,-5.577,,0.948,,0.0,4.629,7.456,-2.6,4.856,0.0,,,4.856,0.0,4.856,0.0,,4.856,4.856,,77.188004,0.06,0.06,0.1,77.188004,0.06,0.06,0.1,
09/30/1996,212.173996,,-156.880005,,55.293991,,-34.955002,,,,,,20.339001,-3.452,,0.683,,0.0,2.769,16.887001,-6.17,10.717,0.0,,,10.717001,0.0,10.717,0.0,,10.717,10.717,,76.414001,0.14,0.14,0.163,77.166,0.14,0.14,0.163,
12/31/1996,221.664993,,-159.016998,,62.647995,,-37.759998,,,,,,24.888,-3.277,,0.388,,0.0,2.889,21.611001,-7.92,13.691,0.0,,,13.691,0.0,13.691,0.0,,13.691,13.691,,76.526001,0.18,0.18,0.204,77.214996,0.18,0.18,0.204,
06/30/1997,196.171997,,-143.162994,,53.009003,,-36.485001,,,,,,16.524,-2.355,,,,0.0,2.355,14.169,-5.185,8.984,0.0,,,8.984,0.0,8.984,0.0,,8.984,8.984,,76.512001,0.12,0.12,0.141,77.377998,0.12,0.12,0.14,
03/31/1998,223.675995,,-167.468002,,56.207993,,-38.464001,,,,,,17.743999,-2.418,,0.688,,0.0,1.73,15.325999,-5.851,9.475,0.0,,,9.475,0.0,9.475,0.0,,9.475,9.475,,74.622002,0.13,0.13,0.14,75.320999,0.13,0.13,0.14,
06/30/1998,214.449997,,-164.552994,,49.897003,,-46.132,,,,,,3.765,-128.633,,2.467,,0.0,126.166,-124.868,36.106998,-88.761002,0.0,,,-88.761002,0.0,-88.761002,0.0,,-88.761002,-88.761002,,74.661003,-1.19,-1.19,-0.03,74.661003,-1.19,-0.19,-0.03,
10/03/1998,212.298,,-176.993,,35.305,0.0,-48.392,37.007,,,,11.385,-13.087,-4.205,3.217,,,0.0,0.988,-17.292,4.916,-12.376,0.0,,,-12.376,0.0,-12.376,0.0,0.0,-12.376,-12.376,,73.429,-0.17,-0.17,-0.03,73.429,-0.17,-0.17,-0.03,
01/02/1999,226.121,,-171.826,,54.295,,-40.791,,,,,,13.504,-3.506,2.82,2.82,,0.0,0.686,9.998,-2.875,7.123,0.0,,,7.123,0.0,7.123,0.0,,7.123,7.123,,73.219,0.1,0.1,0.11,73.489,0.1,0.1,0.11,
04/03/1999,251.426,,-193.563,,57.863,,-38.558,,,,,,19.305,-4.955,3.001,3.001,,0.0,1.954,14.35,-4.638,9.712,0.0,,,9.712,0.0,9.712,0.0,,9.712,9.712,,73.265,0.13,0.13,0.15,73.519,0.13,0.13,0.15,
07/03/1999,187.742004,,-149.511002,,38.231003,,-37.713001,,,,,,0.518,-3.56,4.98,4.98,,0.0,-1.42,-3.042,0.129,-2.913,0.0,,,-2.913,0.0,-2.913,0.0,,-2.913,-2.913,,73.32,-0.04,-0.04,0.06,73.32,-0.04,-0.04,0.06,
10/02/1999,212.320007,,-162.526993,,49.793015,,-31.979,,,,,,17.813999,-2.462,,,,0.0,2.462,15.351999,-5.327,10.025,0.0,,,10.024999,0.0,10.025,0.0,0.0,10.025,10.025,,73.327003,0.14,0.14,0.14,73.528,0.14,0.14,0.14,
01/01/2000,200.688004,,-152.615997,,48.072006,,-29.045,,,,,,19.027,-2.049,,,,0.0,2.049,16.978,-6.014,10.964,0.0,,,10.964,0.0,10.964,0.0,0.0,10.964,10.964,,73.348,0.15,0.15,0.15,73.525002,0.15,0.15,0.15,
04/01/2000,184.528,,-148.264,,36.264,,-26.277,,,,,,9.987,-0.01,,,,0.0,0.01,9.977,-3.602,6.375,0.0,,,6.375,0.0,6.375,0.0,0.0,6.375,6.375,,73.367,0.09,0.09,0.09,73.537,0.09,0.09,0.09,
07/01/2000,149.781998,,-137.804993,,11.977005,,-25.992001,,,,,,-14.015,2.633,,,,0.0,-2.633,-11.382,3.316,-8.066,0.0,,,-8.066,0.0,-8.066,0.0,,-8.066,-8.066,,73.330002,-0.11,-0.11,-0.03,73.330002,-0.11,-0.11,-0.03,
09/30/2000,192.142,,-146.394,,45.748,,-29.001,,,,,,16.747,0.174,,,,0.0,-0.174,16.921,-6.387,10.534,0.0,,,10.534,0.0,10.534,0.0,0.0,10.534,10.534,,73.505,0.14,0.14,0.14,73.929,0.14,0.14,0.14,
12/30/2000,189.550003,,-158.987,,30.563004,,-30.072001,,,,,,0.491,1.418,,,,0.0,-1.418,1.909,-1.089,0.82,0.0,,,0.82,0.0,0.82,0.0,0.0,0.82,0.82,,73.522003,0.01,0.01,0.01,73.953003,0.01,0.01,0.01,
03/31/2001,190.898,,-144.472,,46.426,,-33.434,,,,,,12.992,2.225,,,,0.0,-2.225,15.217,-5.116,10.101,0.0,,,10.101,0.0,10.101,0.0,0.0,10.101,10.101,,73.468,0.14,0.14,0.14,74.552,0.14,0.14,0.14,
06/30/2001,180.897995,,-139.341003,,41.556992,,-33.096001,,,,,,8.461,1.351,,,,0.0,-1.351,9.812,-3.611,6.201,0.0,,,6.201,0.0,6.201,0.0,0.0,6.201,6.201,,73.75,0.08,0.08,0.05,75.720001,0.08,0.08,0.05,
09/29/2001,217.116,,-164.777,,52.339,,-31.889,,,,,,20.45,0.163,,,,,-0.163,20.613,-7.523,13.09,,,,13.09,,13.09,,,13.09,13.09,,74.314,0.18,0.18,0.18,76.925,0.17,0.17,0.17,
12/29/2001,228.694,,-165.99,,62.704,0.0,-38.45,25.732,,,,12.718,24.254,0.113,,,,,-0.113,24.367,-9.153,15.214,,,,15.214,,15.214,0.0,0.0,15.214,15.214,,73.343,0.21,0.21,0.21,74.56,0.2,0.2,0.2,
03/30/2002,198.491,,-141.883,,56.608,0.0,-28.261,26.264,,,,1.997,28.347,0.22,,,,,-0.22,28.567,-10.657,17.91,,,,17.91,,17.91,0.0,0.0,17.91,17.91,,72.69,0.25,0.25,0.25,73.859,0.24,0.24,0.24,
06/29/2002,182.021,,-137.42,,44.601,,-37.149,,,,,,7.452,4.323,,,,0.0,-4.323,11.775,-10.494,1.281,0.0,,,1.281,0.0,1.281,0.0,0.0,1.281,1.281,,72.307,0.017716,0.017716,0.05117,72.307,0.017716,0.017716,0.05117,
09/28/2002,213.215,,-151.536,,61.679,,-31.95,,,,,,29.729,0.208,,,,,-0.208,29.937,-11.159,18.778,,,,18.778,,18.778,,0.0,18.778,18.778,,70.719,0.27,0.27,0.27,71.745,0.26,0.26,0.26,
12/28/2002,227.520996,,-163.225006,,64.29599,,-37.951,,,,,,26.344999,0.514,,,,,-0.514,26.858999,-10.045,16.813999,,,,16.813999,,16.813999,,,16.813999,16.813999,,69.273003,0.24,0.24,0.24,70.393997,0.24,0.24,0.24,
03/29/2003,202.616,,-143.91,,58.706,0.0,-36.181,26.899,,,,9.282,22.525,0.373,,,,,-0.373,22.898,-8.766,14.132,,,,14.132,,14.132,0.0,0.0,14.132,14.132,,69.337,0.2,0.2,0.2,70.601,0.2,0.2,0.2,
06/28/2003,182.635,,-137.405,,45.23,0.0,-39.948,,,,,,5.246,-0.015,,,,,0.015,5.231,-2.14,3.091,0.0,,,3.091,,3.091,0.0,0.0,3.091,3.091,,69.614,0.06,0.06,0.06,71.439,0.06,0.06,0.06,
09/27/2003,211.839,,-151.819,,60.02,,-34.675,,,,,,25.345,0.449,,,,,-0.449,25.794,-9.286,16.508,,,,16.508,,16.508,,,16.508,16.508,,70.04,0.24,0.24,0.24,71.809,0.23,0.23,0.23,
12/27/2003,245.094,,-171.198,,73.896,,-35.126,,,,,,38.77,0.504,,,,,-0.504,39.274,-1.039,38.235,,,,38.235,,38.235,,,38.235,38.235,,69.967,0.55,0.55,0.55,71.5,0.53,0.53,0.53,
03/27/2004,230.74,,-164.108,,66.632,,-40.12,,,,,,26.512,1.206,-0.324,,-0.324,0.0,-0.882,27.718,-9.979,17.739,0.0,,,17.739,0.0,17.739,0.0,0.0,17.739,17.739,,70.296,0.25,0.25,0.25,72.598,0.24,0.24,0.24,
06/26/2004,212.565,,-143.115,,69.45,,-57.181,,,,,,12.269,0.928,,,,0.0,-0.928,13.197,-5.112,8.085,0.0,,,8.085,0.0,8.085,0.0,0.0,8.085,8.085,,70.671,0.11,0.11,0.11,73.277,0.11,0.11,0.11,
09/25/2004,227.719,,-163.006,,64.713,,-38.087,,,,,,26.626,0.84,,,,,-0.84,27.466,-9.888,17.578,,,,17.578,,17.578,,,17.578,17.578,,70.948,0.25,0.25,0.25,73.043,0.24,0.24,0.24,
12/25/2004,251.748,,-184.692,,67.056,,-42.907,,,,,,24.149,0.604,-0.594,,-0.594,0.0,-0.01,24.753,-8.915,15.838,0.0,,,15.838,0.0,15.838,0.0,0.0,15.838,15.838,,71.206,0.22,0.22,0.3,73.285,0.22,0.22,0.29,
03/26/2005,220.093,,-157.132,,62.961,0.0,-438.79,32.552,,,,406.238,-375.829,1.545,,,-0.454,,-1.091,-374.284,-5.152,-379.436,,,,-379.436,,-379.436,0.0,0.0,-379.436,-379.436,,73.66,-5.15,-5.15,0.22,73.66,-5.15,-5.15,0.22,
06/25/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/24/2005,319.734,,-232.818,,86.916,0.0,-66.187,53.538,,,,12.649,20.729,-2.78,2.78,8.258,-5.478,0.0,0.0,17.949,-5.038,12.911,0.0,,,12.911,0.0,12.911,0.0,0.0,12.911,12.911,,93.188,0.14,0.14,0.1798,94.314,0.14,0.14,0.1793,
12/24/2005,359.696991,,-254.126999,,105.569992,,-66.261002,,,,,,39.308998,0.675,-0.675,,,0.0,0.0,39.983998,-14.618,25.365999,0.0,,,25.365998,0.0,25.365999,0.0,0.0,25.365999,25.365999,,92.833,0.27,0.27,0.24,93.962997,0.27,0.27,0.24,
03/25/2006,332.321,,-235.043,,97.278,0.0,-66.923,54.663,,,,12.26,30.355,-0.155,2.465,7.884,-5.419,0.0,-2.31,30.2,-9.339,20.861,0.0,,,20.861,0.0,20.861,0.0,0.0,20.861,20.861,,92.683,0.23,0.23,0.216,94.044,0.22,0.22,0.2062,
07/01/2006,355.069,,-247.092,,107.977,,-78.192,,,,,,29.785,-19.306,10.637,7.323,-5.419,0.0,17.402,10.479,-5.54,12.262,0.0,,,4.939,0.0,12.262,0.0,0.0,12.262,12.262,,94.004,0.13,0.13,0.19,94.004,0.13,0.13,0.19,
09/30/2006,340.214996,,-245.598007,,94.616989,,-68.904999,,,,,,25.712,-4.525,4.525,,,0.0,0.0,21.187,-4.305,16.882,0.0,,,16.882,0.0,16.882,0.0,0.0,16.882,16.882,,92.167999,0.18,0.18,0.18,93.521004,0.18,0.18,0.18,
12/30/2006,370.628998,,-272.303986,,98.325012,,-71.295998,,,,,,27.028999,-1.684,3.3,,,0.0,-1.616,25.344999,-4.257,21.087999,0.0,,,21.087999,0.0,21.087999,0.0,0.0,21.087999,21.087999,,91.835999,0.23,0.23,0.24,93.505997,0.23,0.23,0.24,
03/31/2007,362.287994,,-262.07901,,100.208984,,-76.678001,,,,,,23.531,-1.776,-5.234,,-5.234,0.0,7.01,21.755,-4.699,17.056,0.0,,,17.056,0.0,17.056,0.0,0.0,17.056,17.056,,91.642998,0.19,0.19,0.24,93.297997,0.18,0.18,0.24,
06/30/2007,374.296,,-272.421,,101.875,,-69.363,,,,,,32.512,-13.429,13.429,,-14.844,0.0,26.589,20.767,-1.996,18.771,0.0,,,18.771,0.0,18.771,0.0,0.0,18.771,18.771,,93.273,0.201248,0.201248,0.201248,94.903,0.197791,0.197791,0.201248,
09/29/2007,382.74,,-265.469,,117.271,0.0,-70.612,7.074,,,,63.538,46.659,-4.082,4.655,9.844,-5.189,,-0.573,42.577,-8.558,34.019,0.0,,,34.019,0.0,34.019,0.0,0.0,34.019,34.019,,93.142,0.37,0.37,0.37,94.884,0.36,0.36,0.36,
12/29/2007,435.483,,-304.674,,130.809,0.0,-81.513,65.37,,,,16.143,49.296,-3.161,3.674,9.002,-5.328,,-0.513,46.135,-11.846,34.289,0.0,,,34.289,0.0,34.289,0.0,0.0,34.289,34.289,,93.147,0.37,0.37,0.37,95.283,0.36,0.36,0.36,
03/29/2008,480.64,,-330.337,,150.303,0.0,-87.155,61.47,,,,25.685,63.148,-7.173,3.686,8.759,-5.073,,3.487,55.975,-15.745,40.23,0.263,,,39.967,0.0,39.967,0.0,0.0,39.967,39.967,,92.854,0.43,0.43,0.48,94.955,0.42,0.42,0.47,
06/28/2008,431.058,,-311.713,,119.345,,-78.492,,,,,,40.853,-7.594,,,,0.0,7.594,33.259,-1.6,31.659,4.161,,,27.498,0.0,27.498,0.0,0.0,27.498,27.498,,93.09,0.3,0.35,0.5,95.076,0.29,0.34,0.48,
09/27/2008,455.548,455.548,-319.561,319.561,135.987,0.0,-76.9,52.408,,,18.224,6.268,59.087,-6.293,5.986,13.145,-7.159,,0.307,52.794,-14.487,38.307,0.349,0.349,0.0,37.958,0.0,37.958,0.0,0.0,37.958,38.946,0.639,92.787,0.41,0.41,0.419736,94.568,0.4,0.41,0.416757,
12/27/2008,537.203,537.203,-390.638,390.638,146.565,0.0,-85.766,59.486,,,19.923,6.357,60.799,-23.715,7.513,13.705,-6.192,,16.202,37.084,-13.042,24.042,-0.951,-0.951,0.0,24.993,0.0,24.993,0.0,0.0,24.993,41.765,17.723,92.044,0.27,0.261201,0.45375,93.587,0.27,0.259838,0.449213,
03/28/2009,505.902,505.902,-356.31,356.31,149.592,0.0,-77.695,53.638,,,17.89,6.167,71.897,-8.126,6.966,,,,1.16,63.771,-17.302,46.469,0.572,0.572,0.0,45.897,0.0,45.897,0.0,0.0,45.897,46.999,0.53,91.967,0.5,0.51,0.511042,93.153,0.49,0.5,0.50569,
06/27/2009,508.209,508.209,-344.356,344.356,163.853,0.0,-108.329,66.106,,,21.886,20.337,55.524,-5.393,6.689,12.105,-5.416,,-1.296,50.131,-17.851,32.28,-2.921,-2.921,0.0,35.201,,35.201,0.0,0.0,35.201,46.927,14.647,91.979,0.382707,0.35095,0.510193,93.275,0.377389,0.346073,0.503104,
09/26/2009,528.333,528.333,-365.121,365.121,163.212,0.0,-91.083,51.86,,,18.752,20.471,72.129,-7.199,6.495,11.809,-5.314,,0.704,64.93,-13.83,51.1,-0.761,-0.761,0.0,51.861,,51.861,0.0,0.0,51.861,129.445,78.345,92.044,0.56,0.56,1.406338,93.396,0.56,0.55,1.388847,
12/26/2009,582.425,582.425,-384.8,384.8,197.625,0.0,-99.592,71.822,,,20.686,7.084,98.033,-4.424,5.447,10.728,-5.281,,-1.023,93.609,-30.818,62.791,1.978,1.978,0.0,60.813,,60.813,0.0,0.0,60.813,63.242732,0.451732,91.634,0.66,0.69,0.690167,92.999,0.65,0.68,0.684857,
03/27/2010,537.632,537.632,-350.237,350.237,187.395,0.0,-98.243,65.135,,,17.715,15.393,89.152,-4.56,5.927,11.206,-5.279,,-1.367,84.592,-23.051,61.541,-0.64,-0.64,0.0,62.181,,62.181,0.0,0.0,62.181,70.956929,9.415929,91.179,0.68,0.67,0.778216,92.589,0.67,0.66,0.761696,
06/26/2010,619.76,619.76,-421.759,421.759,198.001,0.0,-121.416,81.157,,,26.362,13.897,76.585,-11.067,10.546,15.993,-5.447,,0.521,65.518,-16.516,49.002,0.058,0.058,0.0,48.944,,48.944,0.0,0.0,48.944,66.001772,16.999772,91.312,0.536008,0.536644,0.722816,92.923,0.526716,0.52734,0.710285,
09/25/2010,641.322,641.322,-427.368,427.368,213.954,0.0,-102.187,76.127,,,17.727,8.333,111.767,-9.528,10.087,11.573,-1.486,,-0.559,102.239,-28.561,73.678,-0.697,-0.697,0.0,74.375,,74.375,0.0,0.0,74.375,155.028,81.35,91.824,0.81,0.8,1.688317,93.269,0.8,0.79,1.662208,
12/25/2010,717.515,717.515,-468.015,468.015,249.5,0.0,-117.261,83.793,,,24.604,8.864,132.239,-10.083,10.716,11.006,-0.29,,-0.633,122.156,-32.377,89.779,-0.388,-0.388,0.0,90.167,,90.167,0.0,0.0,90.167,90.670485,0.891485,92.232,0.98,0.97,0.98307,93.363,0.97,0.96,0.969549,
03/26/2011,691.563,691.563,-452.429,452.429,239.134,0.0,-116.221,84.185,,,23.511,8.525,122.913,-10.162,10.915,11.243,-0.328,,-0.753,112.751,-21.22,91.531,2.446,2.446,0.0,89.085,,89.085,0.0,0.0,89.085,92.273748,0.742748,92.459,0.96,0.99,0.997996,93.549,0.95,0.98,0.98794,
06/25/2011,704.629,704.629,-462.295,462.295,242.334,0.0,-119.048,85.645,,,23.408,9.995,123.286,-9.878,10.594,11.726,-1.132,,-0.716,113.408,-27.838,85.57,0.0,0.0,0.0,85.57,,85.57,0.0,0.0,85.57,87.681449,2.111449,92.727,0.922816,0.922816,0.945587,94.003,0.91029,0.91029,0.932752,
09/24/2011,725.295,725.295,-497.716,497.716,227.579,0.0,-126.027,96.125,,,19.638,10.264,101.552,-12.799,12.57,13.697,-1.127,,0.229,88.753,-18.295,70.458,0.0,0.0,0.0,70.458,,70.458,0.0,0.0,70.458,96.832336,26.374336,92.9,0.76,0.76,1.042329,93.953,0.75,0.75,1.030719,
12/31/2011,838.17,838.17,-543.295,543.295,294.875,0.0,-134.207,93.964,,,31.148,9.095,160.668,-16.393,15.641,16.493,-0.852,,0.752,144.275,-44.536,99.739,0.0,0.0,0.0,99.739,,99.739,0.0,0.0,99.739,100.153103,0.414103,93.221,1.07,1.07,1.074362,94.043,1.06,1.06,1.064403,
03/31/2012,778.017,778.017,-498.744,498.744,279.273,0.0,-133.203,87.991,,,27.95,17.262,146.07,-11.449,16.651,17.572,-0.921,,-5.202,134.621,-18.894,115.727,0.0,0.0,0.0,115.727,,115.727,0.0,0.0,115.727,120.41357,4.68657,93.33,1.24,1.24,1.290191,94.124,1.23,1.23,1.279791,
06/30/2012,831.767,831.767,-537.896,537.896,293.871,0.0,-132.935,94.641,,,27.038,11.256,160.936,-16.596,15.874,16.963,-1.089,,0.722,144.34,-37.29,107.05,-8.639,-8.639,0.0,115.689,,115.689,0.0,0.0,115.689,108.162797,1.112797,94.296,1.226871,1.135255,1.147056,94.296,1.226871,1.135255,1.147056,
09/29/2012,769.81,769.81,-484.541,484.541,285.269,0.0,-128.696,90.534,,,27.395,10.767,156.573,-15.791,15.853,17.128,-1.275,,-0.062,140.782,-35.202,105.58,0.0,0.0,0.0,105.58,,105.58,0.0,0.0,105.58,106.839344,1.259344,93.607,1.13,1.13,1.141361,94.335,1.12,1.12,1.13335,
12/29/2012,882.959,882.959,-575.794,575.794,307.165,0.0,-143.308,103.286,,,28.323,11.699,163.857,-18.439,15.314,16.779,-1.465,,3.125,145.418,-39.463,105.955,0.0,0.0,0.0,105.955,,105.955,0.0,0.0,105.955,114.004875,8.049875,93.903,1.13,1.13,1.214071,94.45,1.12,1.12,1.205229,
03/30/2013,919.825,919.825,-588.464,588.464,331.361,0.0,-152.755,111.66,,,28.526,12.569,178.606,-18.519,16.07,16.929,-0.859,,2.449,160.087,-48.163,111.924,0.0,0.0,0.0,111.924,,111.924,0.0,0.0,111.924,114.744407,2.820407,93.989,1.19,1.19,1.220828,94.519,1.18,1.18,1.20984,
06/29/2013,967.2,967.2,-611.0,611.0,356.2,0.0,-176.1,120.8,,,30.9,24.4,180.1,-18.7,18.6,19.201,-0.601,,0.1,161.4,-43.0,118.4,0.0,0.0,0.0,118.4,,118.4,0.0,0.0,118.4,128.966741,10.566741,94.6,1.25,1.25,1.363285,94.6,1.25,1.25,1.361699,
03/29/2014,1004.2,1004.2,-689.2,689.2,315.0,0.0,-211.7,133.6,,,44.7,33.4,103.3,-40.6,26.2,26.6,-0.4,,14.4,62.7,-14.6,48.1,0.0,0.0,0.0,48.1,,48.1,0.0,0.0,48.1,84.526877,36.426877,133.7,0.36,0.36,0.632213,134.3,0.36,0.36,0.631235,
06/28/2014,1144.2,1144.2,-728.5,728.5,415.7,0.0,-218.3,155.6,,,38.1,24.6,197.4,-31.9,26.3,26.3,0.0,,5.6,165.5,-33.8,131.7,0.0,0.0,0.0,131.7,,131.7,0.0,0.0,131.7,138.525,6.825,134.3,0.98,0.98,1.031459,134.3,0.98,0.98,1.030819,
