Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,676.195,28.778,28.778,0.0,161.721,161.721,,157.789,26.162,0.0,131.627,0.0,11.967,,,,,360.255,166.229,777.105,-610.876,0.0,149.711,56.282,,,,93.429,315.94,,75.719,75.719,,,,5.616,5.616,0.0,0.0,,,58.848,,,58.848,140.183,183.837,179.399,4.438,4.438,,120.293,,,,,,120.293,304.13,444.313,0.0,84.724,,,0,169.028,-21.87,231.882,0.0,231.882,676.195,
03/31/2005,668.127,25.38,25.38,0.0,157.917,157.917,,165.871,26.42,0.0,139.451,0.0,15.578,,,,,364.746,162.595,776.084,-613.489,0.0,140.786,54.606,,,,86.18,303.381,,71.649,71.649,,,,3.344,,,,,,52.171,,,52.171,127.164,186.179,181.89,4.289,4.289,,119.261,,,,,,119.261,305.44,432.604,0.0,84.728,,,0,173.79,-22.995,235.523,0.0,235.523,668.127,
06/30/2005,682.545,31.453,31.453,0.0,177.377,177.377,,157.083,17.561,0.0,131.207,8.315,18.443,,,,,384.356,159.937,774.454,-614.517,0.0,138.252,53.054,0.0,53.054,,85.198,298.189,,70.898,70.898,,,,6.791,6.791,0.0,0.0,,,53.431,,,53.431,131.12,187.518,183.38,4.138,4.138,,117.591,,,,,,117.591,305.109,436.229,0.0,84.951,,,0,186.857,-25.492,246.316,0.0,246.316,682.545,
09/30/2005,674.879,40.305,40.305,0.0,171.692,171.692,,150.331,18.428,0.0,123.525,8.378,14.996,,,,,377.324,159.979,775.998,-616.019,0.0,137.576,51.876,,,,85.7,297.555,,71.257,71.257,,,,5.291,5.291,0.0,0.0,,,71.303,,,71.303,147.851,153.355,149.37,3.985,3.985,,114.909,,,,,,114.909,268.264,416.115,0.0,85.077,,,0,200.258,-26.571,258.764,0.0,258.764,674.879,
12/31/2005,701.532,56.413,56.413,0.0,186.678,186.678,,151.999,22.44,0.0,121.493,8.066,16.609,,,,,411.699,154.006,764.945,-610.939,0.0,135.827,49.874,,,,85.953,289.833,,88.35,88.35,,,,4.862,,,,,,73.575,,,73.575,166.787,153.189,149.36,3.829,3.829,,115.496,,,,,,115.496,268.685,435.472,0.0,85.162,,,0,211.409,-30.511,266.06,0.0,266.06,701.532,
03/31/2006,702.617,56.465,56.465,0.0,174.072,174.072,,168.989,37.037,0.0,131.952,0.0,17.049,,,,,416.575,153.68,756.159,-602.479,0.0,132.362,48.761,0.0,48.761,,83.601,286.042,,87.391,87.391,,,,4.236,4.236,0.0,0.0,,,64.947,,,64.947,156.574,153.02,149.35,3.67,3.67,,113.691,,,,,,113.691,266.711,423.285,0.0,86.2,,,0,223.033,-29.901,279.332,0.0,279.332,702.617,
06/30/2006,722.394,63.872,63.872,0.0,194.376,194.376,,168.099,32.002,0.0,136.097,0.0,13.365,,,,,439.712,155.103,737.479,-582.376,0.0,127.579,47.692,,,,79.887,282.682,,84.636,84.636,,,,4.774,,,,,,64.707,,,64.707,154.117,152.849,,,,,115.706,,,,,,115.706,268.555,422.672,0.0,86.522,,,0,241.245,-28.045,299.722,0.0,299.722,722.394,
09/30/2006,752.578,86.67,86.67,0.0,190.793,190.793,,180.766,35.788,0.0,144.978,0.0,15.376,,,,,473.605,154.915,742.593,-587.678,0.0,124.058,46.617,0.0,46.617,,77.441,278.973,,83.249,83.249,,,,4.937,4.937,0.0,0.0,,,76.295,,,76.295,164.481,152.675,149.329,3.346,3.346,,116.778,,,,,,116.778,269.453,433.934,0.0,87.379,,,0,257.999,-26.734,318.644,0.0,318.644,752.578,
12/31/2006,744.793,60.3,60.3,0.0,198.243,198.243,,185.581,35.113,0.0,150.468,0.0,17.836,,,,,461.96,162.114,751.355,-589.241,0.0,120.719,51.708,,,,69.011,282.833,,81.623,81.623,,,,3.24,,,,,,75.32,,,75.32,160.183,152.748,149.559,3.189,3.189,,130.46,,,,,,130.46,283.208,443.391,0.0,88.263,,,0,260.304,-47.165,301.402,0.0,301.402,744.793,
03/31/2007,749.741,72.901,72.901,0.0,185.523,185.523,,180.39,34.55,0.0,145.84,0.0,21.702,,,,,460.516,170.928,766.584,-595.656,0.0,118.297,50.17,0.0,50.17,,68.127,289.225,,83.618,83.618,,,,4.07,4.07,0.0,0.0,,,62.85,,,62.85,150.538,152.319,149.298,3.021,3.021,,129.44,,,,,,129.44,281.759,432.297,0.0,88.29,,,0,274.384,-45.23,317.444,0.0,317.444,749.741,
06/30/2007,786.789,108.365,108.365,0.0,208.653,208.653,,179.63,31.624,0.0,148.006,0.0,20.608,,,,,517.256,175.247,780.788,-605.541,0.0,94.286,48.631,0.0,48.631,,45.655,269.533,,84.623,84.623,,,,9.368,,,,,,63.458,,,63.458,157.449,152.136,149.287,2.849,2.849,,128.925,,,,,,128.925,281.061,438.51,0.0,88.29,,,0,303.148,-43.159,348.279,0.0,348.279,786.789,
09/30/2007,777.769,82.947,82.947,0.0,212.49,212.49,,191.833,32.701,0.0,159.132,0.0,23.955,,,,,511.225,179.469,779.814,-600.345,0.0,87.075,47.093,0.0,47.093,,39.982,266.544,,96.948,96.948,,,,4.249,,,,,,72.218,,,72.218,173.415,156.886,154.22,2.666,2.666,,127.124,,,,,,127.124,284.01,457.425,0.0,38.389,,,0,322.283,-40.328,320.344,0.0,320.344,777.769,
12/31/2007,770.934,71.872,71.872,0.0,207.19,207.19,,193.694,35.408,0.0,158.286,,22.285,,,,,495.041,183.562,789.634,-606.072,0.0,92.331,45.555,0.0,45.555,,46.776,275.893,,104.636,104.636,,,,6.985,,,,,,66.04,,,66.04,177.661,157.061,,,,,119.205,,,,,,119.205,276.266,453.927,0.0,5.235,,,0,346.132,-34.36,317.007,0.0,317.007,770.934,
03/31/2008,800.514,48.03,48.03,0.0,236.107,236.107,,206.282,39.093,0.0,167.189,0.0,21.561,,,,,511.98,195.336,804.479,-609.143,0.0,93.198,44.017,,,,49.181,288.534,,118.608,118.608,,,,5.083,,,,,,59.985,,,59.985,183.676,162.216,159.898,2.318,2.318,,123.627,,,,,,123.627,285.843,469.519,0.0,0.864,,,0,361.232,-31.101,330.995,0.0,330.995,800.514,
06/30/2008,830.628,39.792,39.792,0.0,254.539,254.539,,214.544,45.616,0.0,168.928,0.0,19.88,,,,,528.755,208.773,823.922,-615.149,0.0,93.1,42.479,,,,50.621,301.873,,127.59,127.59,,,,4.799,,,,,,57.949,,,57.949,190.338,172.522,170.386,2.136,2.136,,120.615,,,,,,120.615,293.137,483.475,0.0,1.131,,,0,375.757,-29.735,347.153,0.0,347.153,830.628,
09/30/2008,863.025,33.491,33.491,0.0,248.18,248.18,,228.052,51.773,0.0,176.279,0.0,19.531,,,,,529.254,226.985,838.237,-611.252,0.0,106.786,55.941,,,,50.845,333.771,,127.429,127.429,,,,5.383,,,,,,70.824,,,70.824,203.636,213.361,211.41,1.951,1.951,,114.759,,,,,,114.759,328.12,531.756,0.0,0.0,,,0,370.439,-39.17,331.269,0.0,331.269,863.025,
12/31/2008,811.452,21.761,21.761,0.0,203.551,203.551,,201.072,42.747,,158.325,,19.794,,,,,446.178,241.736,848.011,-606.275,0.0,123.538,54.069,,,,69.469,365.274,,60.505,60.505,,,,1.783,,,,,,73.625,,,73.625,135.913,236.378,,,,,148.038,,,,,,148.038,384.416,520.329,0.0,0.115,,,0,386.758,-95.75,291.123,0.0,291.123,811.452,
03/31/2009,816.141,59.51,59.51,0.0,193.169,193.169,0.0,159.757,25.103,0.0,126.751,7.903,23.019,,39.704,,8.797,435.455,253.325,859.249,-605.924,0.0,127.361,51.688,0.861,50.827,0.021,35.948,380.686,,116.756,80.636,12.28,2.74,21.1,3.322,2.526,,,,0.796,34.633,,,31.784,154.711,200.82,199.248,1.572,1.572,,146.942,,,,,,146.942,347.762,502.473,0.0,0.137,,,0,412.405,-98.874,313.668,0.0,313.668,816.141,
06/30/2009,915.958,112.048,112.048,0.0,208.083,208.083,0.0,168.446,24.544,0.0,135.998,7.904,25.813,,42.631,,8.252,514.39,272.09,892.059,-619.969,0.0,129.478,49.479,0.861,48.618,0.028,37.34,401.568,,139.343,87.251,25.976,3.416,22.7,3.219,2.41,,,,0.809,36.53,,11.931,34.25,179.092,218.2,216.823,1.377,1.377,,159.002,,,,,,147.071,377.202,556.294,0.0,0.137,,,0,439.262,-79.735,359.664,0.0,359.664,915.958,
09/30/2009,1005.141,134.07,133.77,0.3,229.439,229.439,0.0,182.457,30.582,0.0,144.371,7.504,36.982,,40.154,,9.141,582.948,293.449,922.941,-629.492,0.0,128.744,47.271,0.861,46.41,0.036,41.283,422.193,,148.407,100.447,22.341,3.319,22.3,88.951,2.896,,,,86.055,44.692,,15.748,43.052,282.05,150.358,149.179,1.179,1.179,,160.283,,,,,,144.535,310.641,592.691,0.0,0.266,,,0,492.147,-79.963,412.45,0.0,412.45,1005.141,
12/31/2009,1025.192,152.131,151.831,0.3,214.723,214.723,0.0,192.903,27.269,0.0,158.457,7.177,43.382,0.0,34.67,,39.1,603.139,302.415,934.382,-631.967,0.0,119.638,45.063,0.861,44.202,2.43,37.475,422.053,,120.166,88.186,4.988,4.992,22.0,36.111,2.23,,,,33.881,41.775,0.0,11.44,41.354,198.052,216.2,216.2,,,,152.755,0.0,54.628,0.0,54.628,38.788,47.899,368.955,567.007,0.0,0.275,0.275,,0,532.694,-74.784,458.185,0.0,458.185,1025.192,
03/31/2010,1014.831,88.271,87.971,0.3,214.026,214.026,0.0,202.787,33.051,0.0,162.746,6.99,39.724,,36.756,,35.66,544.808,299.058,932.595,-633.537,0.0,170.965,42.885,0.861,42.024,3.228,88.096,470.023,,129.824,87.025,16.163,4.936,21.7,6.351,2.994,,,,3.357,34.871,,14.567,34.871,171.046,215.611,214.836,0.775,0.775,,154.457,,,,,,139.89,370.068,541.114,0.0,,,,0,555.194,-81.477,473.717,0.0,473.717,1014.831,
06/30/2010,1020.202,46.906,46.606,0.3,251.103,251.103,0.0,221.434,34.109,0.0,180.622,6.703,30.863,,35.955,,24.924,550.306,329.41,961.803,-632.393,0.0,140.486,50.88,5.091,45.789,4.085,49.566,469.896,,146.536,108.37,10.274,4.692,23.2,6.994,3.795,,,,3.199,37.548,,26.243,37.548,191.078,232.935,232.367,0.568,0.568,,158.181,,,,,,131.938,391.116,582.194,0.0,,,,0,524.727,-86.719,438.008,0.0,438.008,1020.202,
09/30/2010,1079.357,50.583,50.283,0.3,266.513,266.513,0.0,261.866,46.149,0.0,209.077,6.64,23.167,,35.589,,17.959,602.129,331.999,980.486,-648.487,0.0,145.229,48.706,5.091,43.615,5.522,55.412,477.228,,150.481,113.3,10.919,4.662,21.6,5.695,2.657,,,,3.038,46.196,,30.586,46.196,202.372,234.246,233.888,0.358,0.358,,164.112,,,,,,133.526,398.358,600.73,0.0,,,,0,555.458,-76.831,478.627,0.0,478.627,1079.357,
12/31/2010,1062.741,49.492,49.192,0.3,257.748,257.748,0.0,273.215,50.853,0.0,215.764,6.598,22.32,0.0,21.974,,15.444,602.775,333.976,988.18,-654.204,0.0,125.99,46.526,5.091,41.435,8.597,48.893,459.966,,151.897,109.25,14.843,5.304,22.5,5.432,1.063,,,,4.369,49.058,0.0,22.112,49.058,206.387,217.544,217.544,,,,147.17,0.0,40.663,0.0,40.663,,84.395,364.714,571.101,0.0,,,,0,565.46,-73.82,491.64,0.0,491.64,1062.741,
03/31/2011,1131.667,49.803,49.803,0.0,292.513,292.513,0.0,295.468,237.883,0.0,51.236,6.349,19.827,,19.318,,15.202,657.611,352.08,1019.474,-667.394,0.0,121.976,44.358,5.091,39.267,10.734,47.566,474.056,,170.168,116.279,26.5,5.189,22.2,7.259,2.912,,,,4.347,37.845,,18.171,37.845,215.272,253.829,253.829,,,,141.764,,,,,,123.593,395.593,610.865,0.0,0.004,,,0,584.869,-64.071,520.802,0.0,520.802,1131.667,
06/30/2011,1208.626,60.888,60.888,0.0,313.818,313.818,0.0,327.844,61.102,0.0,260.352,6.39,26.748,,17.188,,21.069,729.298,354.702,1031.536,-676.834,0.0,124.626,42.623,5.212,37.411,12.578,52.237,479.328,,185.917,127.163,29.446,7.108,22.2,14.93,9.821,,,,5.109,42.475,,23.234,42.475,243.322,260.1,260.1,,,,142.516,,,,,,119.282,402.616,645.938,0.0,,,,0,625.832,-63.144,562.688,0.0,562.688,1208.626,
09/30/2011,1212.834,54.462,54.462,0.0,307.702,307.702,0.0,314.191,52.941,0.0,254.702,6.548,40.815,,17.891,,35.578,717.17,352.303,1029.559,-677.256,0.0,143.361,40.291,5.169,35.122,14.41,70.769,495.664,,155.597,97.065,29.429,6.903,22.2,15.872,6.182,,,,9.69,66.943,,34.622,66.943,238.412,266.358,266.358,,,,151.497,,,,,,116.875,417.855,656.267,0.0,,,,0,624.617,-68.05,556.567,0.0,556.567,1212.834,
12/31/2011,1191.662,50.37,50.37,0.0,278.332,278.332,0.0,306.785,50.037,0.0,249.826,6.922,44.244,0.0,35.805,,36.983,679.731,352.966,1034.472,-681.506,0.0,158.965,38.047,5.132,32.915,11.494,73.619,511.931,,146.532,103.217,13.086,8.529,21.7,12.646,1.68,0.0,0.0,,10.966,56.846,0.0,35.79,56.846,216.024,232.601,232.601,0.0,0.0,,193.444,0.0,59.532,0.0,59.532,,98.122,426.045,642.069,0.0,0.064,,,0,648.261,-98.732,549.593,0.0,549.593,1191.662,
03/31/2012,1253.497,72.746,72.746,0.0,311.888,311.888,0.0,315.101,47.854,0.0,260.484,6.763,45.266,,34.242,,39.932,745.001,353.825,1046.349,-692.524,0.0,154.671,36.355,5.197,31.158,12.596,71.478,508.496,,178.66,119.608,28.931,8.521,21.6,18.51,7.712,,,,10.798,43.783,,31.431,43.783,240.953,209.831,209.831,,,,188.542,,,,,,157.111,398.373,639.326,0.0,0.064,,,0,704.754,-90.647,614.171,0.0,614.171,1253.497,
06/30/2012,1240.217,49.355,49.355,0.0,320.582,320.582,0.0,317.564,51.406,0.0,258.458,7.7,46.792,,35.354,,39.667,734.293,350.747,1041.669,-690.922,0.0,155.177,34.031,4.901,29.13,13.002,72.79,505.924,,162.116,119.525,13.428,8.563,20.6,4.588,2.99,,,,1.598,48.709,,33.754,48.709,215.413,188.0,188.0,,,,186.514,-0.13,,,,,152.89,374.514,589.927,0.0,0.064,,,0,749.969,-99.743,650.29,0.0,650.29,1240.217,
09/30/2012,1267.214,79.707,79.707,0.0,307.448,307.448,0.0,334.721,53.183,0.0,274.054,7.484,40.653,,37.066,,34.307,762.529,353.534,1057.266,-703.732,0.0,151.151,32.423,5.018,27.405,14.538,67.124,504.685,,161.119,116.494,15.845,8.58,20.2,12.875,6.633,,,,6.242,51.452,,32.953,51.452,225.446,138.0,138.0,,,,186.481,,,,,,153.528,324.481,549.927,0.0,0.404,,,0,804.62,-87.737,717.287,0.0,717.287,1267.214,
12/31/2012,1264.248,89.129,89.129,0.0,297.055,297.055,0.0,322.674,48.881,0.0,265.017,8.776,26.637,0.0,55.123,,18.185,735.495,358.371,1070.967,-712.596,0.0,170.382,30.542,5.002,25.54,12.71,72.007,528.753,,149.022,119.298,10.024,0.0,19.7,0.0,0.0,0.0,0.0,,,67.649,0.0,32.761,67.649,216.671,424.407,424.407,0.0,0.0,,220.965,0.0,67.578,0.0,67.578,56.837,63.789,645.372,862.043,0.0,0.721,,,0,512.173,-110.689,402.205,0.0,402.205,1264.248,
03/31/2013,1281.389,64.013,64.013,0.0,331.155,331.155,0.0,321.339,51.97,0.0,260.682,8.687,41.707,,53.96,,34.256,758.214,360.594,1078.658,-718.064,0.0,162.581,28.378,4.879,23.499,12.8,67.443,523.175,,170.751,115.675,25.294,10.282,19.5,10.342,5.149,,,,5.193,46.049,,29.548,46.049,227.142,425.422,425.422,,,,210.256,-0.9,,,,,181.608,635.678,862.82,0.0,,,,0,545.95,-127.381,418.569,0.0,418.569,1281.389,
06/30/2013,1276.879,73.545,73.545,0.0,327.67,327.67,0.0,312.179,45.688,0.0,258.017,8.474,143.224,,53.45,0.666,33.059,856.618,272.531,986.293,-713.762,0.0,147.73,26.487,4.836,21.651,14.411,53.382,420.261,,176.651,132.184,14.289,10.778,19.4,16.534,8.748,,,,7.786,52.237,,24.521,51.571,245.422,364.437,364.437,,,,200.575,-2.2,,,,,178.254,565.012,810.434,0.0,0.139,,,0,594.301,-127.995,466.445,0.0,466.445,1276.879,
09/30/2013,1345.238,247.265,247.265,0.0,323.669,323.669,0.0,312.773,48.834,0.0,255.626,8.313,42.37,,50.05,,33.538,926.077,282.339,1006.31,-723.971,0.0,136.822,24.789,4.878,19.911,17.371,44.612,419.161,,190.991,126.874,33.377,10.74,20.0,12.745,5.275,,,,7.47,59.68,,22.717,59.68,263.416,349.452,349.452,,,,193.284,-1.0,,,,,171.567,542.736,806.152,0.0,,,,0,647.468,-108.382,539.086,0.0,539.086,1345.238,
12/31/2013,1327.274,238.703,238.703,0.0,309.847,309.847,0.0,307.518,41.799,0.0,257.446,8.273,41.251,0.0,22.961,,32.984,897.319,285.036,985.196,-700.16,0.0,144.919,23.319,4.945,18.374,55.087,43.552,429.955,,236.539,134.132,11.419,12.996,77.992,0.0,0.0,0.0,0.0,,,11.075,0.0,21.211,11.075,247.614,349.467,349.467,0.0,0.0,,157.745,0.0,29.543,0.0,29.543,6.483,100.508,507.212,754.826,0.0,,,,0,632.534,-60.086,572.448,0.0,572.448,1327.274,
03/31/2014,1283.228,146.657,146.657,0.0,340.407,340.407,0.0,324.519,44.725,0.0,271.403,8.391,42.212,,20.772,,37.32,853.795,285.788,990.703,-704.915,0.0,143.645,21.787,4.971,16.816,58.254,42.832,429.433,,223.179,128.083,16.284,12.765,66.047,0.0,0.0,,,,,7.854,,20.901,7.854,231.033,355.482,355.482,,,,160.228,,,,,,139.327,515.71,746.743,0.0,,,,0,594.84,-58.355,536.485,0.0,536.485,1283.228,
06/30/2014,1272.35,113.644,113.644,0.0,347.63,347.63,0.0,329.383,47.346,0.0,273.464,8.573,42.375,,21.73,,36.029,833.032,290.447,1003.519,-713.072,0.0,148.871,20.338,5.039,15.299,61.882,44.921,439.318,,235.035,137.479,11.972,12.578,73.006,0.0,0.0,,,,,11.023,,23.229,11.023,246.058,353.497,353.497,,,,159.298,,,,,,136.069,512.795,758.853,0.0,,,,0,562.304,-48.807,513.497,0.0,513.497,1272.35,
09/30/2014,1288.318,141.536,141.536,0.0,327.641,327.641,0.0,333.596,47.07,0.0,277.747,8.779,41.369,,20.913,,34.871,844.142,297.447,1003.51,-706.063,0.0,146.729,18.538,4.923,13.615,65.812,41.466,444.176,,237.484,128.834,8.339,12.446,87.865,0.0,0.0,,,,,13.097,,20.596,13.097,250.581,384.512,384.512,,,,158.708,,,,,,138.112,543.22,793.801,0.0,,,,0,561.449,-66.932,494.517,0.0,494.517,1288.318,
12/31/2014,1231.925,103.003,103.003,0.0,302.803,302.803,0.0,348.42,46.673,0.0,292.214,9.533,42.965,,48.499,,35.128,797.191,307.859,1016.868,-709.009,0.0,126.875,16.859,4.804,12.055,16.082,45.435,434.734,,246.41,137.688,6.462,15.721,86.539,0.0,0.0,0.0,0.0,,,13.264,0.0,23.389,13.264,259.674,363.526,363.526,0.0,0.0,,187.684,0.0,40.419,0.0,40.419,48.737,75.139,551.21,810.884,0.0,0.0,0.0,0.0,0,560.201,-139.16,421.041,0.0,421.041,1231.925,
03/31/2015,1257.67,119.243,119.243,0.0,303.334,303.334,0.0,345.414,44.056,0.0,291.866,9.492,43.36,,50.544,,37.873,811.351,318.57,1025.54,-706.97,0.0,127.749,15.26,4.722,10.538,16.693,45.252,446.319,,251.961,136.325,21.237,15.738,78.661,0.0,0.0,,,,,5.173,,23.294,5.173,257.134,373.541,373.541,,,,184.105,,,,,,160.811,557.646,814.78,0.0,0.426,,,0,605.931,-163.467,442.89,0.0,442.89,1257.67,
06/30/2015,1291.117,126.172,126.172,0.0,312.433,312.433,0.0,335.798,41.877,0.0,283.933,9.988,43.042,,49.215,,36.329,817.445,348.258,1061.745,-713.487,0.0,125.414,14.035,4.816,9.219,19.355,42.809,473.672,,247.539,132.204,9.561,16.013,89.761,0.0,0.0,,,,,5.715,,21.835,5.715,253.254,361.556,361.556,,,,179.918,,,,,,158.083,541.474,794.728,0.0,0.0,0.0,0.0,0,639.987,-143.598,496.389,0.0,496.389,1291.117,
09/30/2015,1288.98,110.327,110.327,0.0,311.087,311.087,0.0,340.494,39.057,0.0,291.574,9.863,42.133,,37.394,,35.236,804.041,370.431,1090.986,-720.555,0.0,114.508,12.411,4.7,7.711,21.009,43.694,484.939,,247.297,126.266,11.553,15.396,94.082,0.0,0.0,,,,,10.46,,22.807,10.46,257.757,507.571,507.571,,,,147.471,,,,,,124.664,655.042,912.799,0.0,0.0,0.0,0.0,0,514.047,-137.866,376.181,0.0,376.181,1288.98,
12/31/2015,1289.915,93.424,93.424,0.0,287.967,287.967,0.0,351.631,48.728,0.0,292.978,9.925,41.745,,38.354,,35.37,774.767,402.446,1128.989,-726.543,0.0,112.702,10.907,4.656,6.251,20.43,43.011,515.148,,258.623,128.745,12.773,17.594,99.511,0.0,0.0,0.0,0.0,,,5.057,0.0,21.734,5.057,263.68,494.586,494.586,0.0,0.0,,144.085,14.907,36.379,0.0,36.379,35.073,35.992,638.671,902.351,0.0,0.0,0.0,0.0,0,532.09,-144.526,387.564,0.0,387.564,1289.915,
03/31/2016,1317.44,122.256,122.256,0.0,314.171,314.171,0.0,302.871,39.243,0.0,253.441,10.187,34.493,,41.158,,34.493,773.791,431.813,1170.539,-738.726,0.0,111.836,9.762,4.605,5.157,23.025,37.891,543.649,,234.94,112.966,15.678,17.389,88.907,0.0,0.0,0.0,0.0,,,5.165,,23.106,5.165,240.105,541.124,536.066,5.058,5.058,,145.063,,,,,,121.957,686.187,926.292,0.0,0.428,,,0,539.507,-148.787,391.148,0.0,391.148,1317.44,
06/30/2016,1358.282,158.136,158.136,0.0,303.899,303.899,0.0,303.475,44.378,0.0,249.237,9.86,31.142,,40.741,,31.142,796.652,445.661,1192.321,-746.66,0.0,115.969,9.242,4.476,4.766,26.538,39.448,561.63,,250.987,135.639,17.596,17.449,80.303,0.0,0.0,,,,,7.024,,24.785,7.024,258.011,521.264,516.213,5.051,5.051,,146.793,,,,,,122.008,668.057,926.068,0.0,1.109,,,0,584.943,-153.838,432.214,0.0,432.214,1358.282,
09/30/2016,1403.385,187.908,187.908,0.0,302.931,302.931,0.0,328.523,46.269,0.0,270.082,12.172,29.785,,32.084,,29.785,849.147,474.719,1232.343,-757.624,0.0,79.519,8.835,4.41,4.425,29.135,9.465,554.238,,256.422,127.953,17.388,17.46,93.621,0.0,0.0,,,,,11.671,,0.0,11.671,268.093,531.404,526.359,5.045,5.045,,126.925,,,,,,126.925,658.329,926.422,0.0,2.096,,,0,637.438,-162.571,476.963,0.0,476.963,1403.385,
12/31/2016,1416.436,192.154,192.154,0.0,306.916,306.916,0.0,311.512,45.581,0.0,254.068,11.863,26.301,0.0,29.063,,26.301,836.883,503.745,1264.957,-761.212,0.0,75.808,10.436,4.295,6.141,25.8,10.509,579.553,,281.002,141.869,17.573,17.478,104.082,0.0,0.0,,,,,13.588,0.0,0.0,13.588,294.59,507.275,502.505,4.77,4.77,,131.32,13.796,37.681,0.0,37.681,19.829,60.014,638.595,933.185,0.0,1.603,0.0,1.603,0,664.158,-182.51,483.251,0.0,483.251,1416.436,
03/31/2017,1557.785,251.244,251.244,0.0,331.577,331.577,0.0,330.494,46.736,0.0,273.568,10.19,28.625,,24.961,,28.625,941.94,539.227,1313.737,-774.51,0.0,76.618,10.314,4.363,5.951,31.021,10.322,615.845,,282.691,153.515,16.348,19.117,93.711,0.0,0.0,,,,,9.912,,0.0,9.912,292.603,601.413,596.652,4.761,4.761,,132.754,,,,,,132.754,734.167,1026.77,0.0,2.22,0.0,2.22,0,707.354,-178.559,531.015,0.0,531.015,1557.785,
06/30/2017,1636.783,278.035,278.035,0.0,332.372,332.372,0.0,356.152,49.336,0.0,296.593,10.223,28.756,,23.284,,28.756,995.315,561.139,1352.487,-791.348,0.0,80.329,10.217,4.444,5.773,36.994,9.834,641.468,,278.344,157.531,12.969,19.125,88.719,0.0,0.0,,,,,12.138,,0.0,12.138,290.482,627.976,623.224,4.752,4.752,,134.62,,,,,,134.62,762.596,1053.078,0.0,2.961,0.0,2.961,0,749.341,-168.597,583.705,0.0,583.705,1636.783,
09/30/2017,1705.193,104.996,104.996,0.0,325.216,325.216,0.0,383.711,59.994,0.0,311.817,11.9,33.853,,21.102,,33.853,847.776,636.637,1444.885,-808.248,0.0,220.78,147.094,119.818,27.276,41.222,11.362,857.417,,301.598,158.683,18.336,19.129,105.45,0.0,0.0,,,,,7.832,,0.0,7.832,309.43,611.687,606.945,4.742,4.742,,155.626,,,,,,155.626,767.313,1076.743,0.0,3.999,0.0,3.999,0,788.371,-163.92,628.45,0.0,628.45,1705.193,
12/31/2017,1712.154,84.166,84.166,0.0,335.317,335.317,0.0,383.097,51.485,0.0,319.036,12.576,31.074,,4.349,,31.074,833.654,652.281,1474.962,-822.681,0.0,226.219,144.337,122.541,21.796,66.495,11.038,878.5,,302.802,159.408,16.34,19.055,107.999,0.0,0.0,,,,,13.991,,,13.991,316.793,602.9,597.091,5.809,5.809,,190.812,11.753,39.113,0.0,39.113,30.954,108.992,793.712,1110.505,0.0,0.0,0.0,0.0,0,747.643,-145.994,601.649,0.0,601.649,1712.154,
03/31/2018,1779.465,72.83,72.83,0.0,378.442,378.442,0.0,402.817,61.229,0.0,328.782,12.806,32.401,,4.316,,32.401,886.49,662.469,1502.591,-840.122,0.0,230.506,142.137,123.208,18.929,73.241,10.812,892.975,,290.312,162.651,17.207,18.997,91.457,0.0,0.0,,,,,12.715,,0.0,12.715,303.027,624.894,619.238,5.656,5.656,,196.759,,,,,,196.759,821.653,1124.68,0.0,0.036,0.0,0.036,0,787.44,-132.691,654.785,0.0,654.785,1779.465,
06/30/2018,1773.83,109.789,109.789,0.0,372.156,372.156,0.0,379.551,56.194,0.0,310.444,12.913,31.343,,4.149,,31.343,892.839,649.437,1450.101,-800.664,0.0,231.554,139.179,123.025,16.154,77.731,10.495,880.991,,268.798,143.918,11.722,18.523,94.635,0.0,0.0,,,,,11.221,,,11.221,280.019,759.843,754.384,5.459,5.459,,181.487,,,,,,181.487,941.33,1221.349,0.0,0.0,0.0,0.0,0,697.423,-144.942,552.481,0.0,552.481,1773.83,
