Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Real Estate Investments,Other Investments,Net Receivables,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2011,8259.149,1093.644,,737.335,,,,737.335,400.105,,,,266.302,266.302,5147.525,1282.048,3865.477,279.953,9.415,0.0,324.87,,,251.008,,,,1.008,250.0,1384.374,,,,1384.374,,247.933,1.081,773.388,2657.784,0.0,3856.76,13.976,3842.784,0.0,1638.025,60.952,5555.737,45.628,5601.365,8259.149,
12/31/2011,8371.062,1232.594,,742.81,415.267,,,327.543,364.316,,,,246.331,246.331,5139.906,1279.319,3860.587,287.236,10.204,0.0,347.665,,,251.266,,,,1.266,250.0,1391.253,,,,1391.253,,247.936,1.402,853.417,2745.274,0.0,3869.72,13.977,3855.743,0.0,1662.99,64.262,5596.972,28.816,5625.788,8371.062,
03/31/2012,8555.747,1382.263,,738.547,,,,738.547,433.837,,,,239.411,239.411,5131.911,1275.045,3856.866,260.097,0.084,0.0,369.597,,,251.278,0.0,0.0,,1.278,250.0,1407.321,0.0,0.0,,1407.321,,242.567,0.886,952.373,2854.425,0.0,3878.203,13.987,3864.216,0.0,1727.616,71.472,5677.291,24.031,5701.322,8555.747,
06/30/2012,7799.007,757.884,,672.073,,,,672.073,355.575,,,,232.401,232.401,5112.276,1259.043,3853.233,303.319,1.129,0.0,364.35,,,51.066,,,,51.066,0.0,1375.295,,,,1375.295,,225.717,0.762,668.275,2321.115,0.0,3698.193,13.503,3684.69,0.0,1699.807,58.39,5456.39,21.502,5477.892,7799.007,
09/30/2012,7874.899,897.968,,671.999,,,,671.999,361.063,,,,229.982,229.982,5106.062,1256.146,3849.916,279.482,0.939,0.0,327.404,,,58.372,,,,58.372,0.0,1371.776,,,,1371.776,,211.395,0.907,754.4,2396.85,0.0,3624.075,13.171,3610.904,0.0,1766.359,66.066,5456.5,21.549,5478.049,7874.899,
12/31/2012,7115.06,905.726,,628.947,,,,628.947,358.111,,,,226.741,226.741,4361.099,1248.648,3112.451,363.366,0.317,0.0,270.753,,,50.438,,,,50.438,0.0,1344.435,,,,1344.435,,126.698,0.744,652.76,2175.075,0.0,3566.07,12.894,3553.176,0.0,1293.316,58.923,4918.309,21.676,4939.985,7115.06,
03/31/2013,7269.66,933.036,,606.425,,,,606.425,423.118,,,,201.819,201.819,4446.727,1269.165,3177.562,364.618,1.939,0.0,291.978,,,50.438,0.0,0.0,,50.438,0.0,1302.351,0.0,0.0,,1302.351,,161.298,0.781,915.432,2430.3,0.0,3461.724,12.534,3449.19,0.0,1309.088,47.539,4818.351,21.009,4839.36,7269.66,
06/30/2013,6917.154,667.28,,571.493,,,,571.493,405.771,,,,199.923,199.923,4425.577,1252.543,3173.034,356.713,3.9,0.0,286.497,,,50.21,,,,50.21,0.0,1198.433,,,,1198.433,,171.054,1.794,729.394,2150.885,0.0,3382.751,12.375,3370.376,0.0,1341.073,21.963,4745.787,20.482,4766.269,6917.154,
09/30/2013,6910.559,711.856,,581.842,,,,581.842,415.162,,,,195.13,195.13,4422.205,1251.489,3170.716,324.735,5.191,0.0,254.438,,,50.218,,,,50.218,0.0,1146.772,,,,1146.772,,146.822,2.064,784.67,2130.546,0.0,3316.256,12.114,3304.142,0.0,1412.704,32.31,4761.27,18.743,4780.013,6910.559,
12/31/2013,7005.627,805.338,,582.683,,,,582.683,450.379,,,,192.045,192.045,4407.433,1240.735,3166.698,293.204,6.026,,268.519,,,50.438,,,,50.438,0.0,1139.171,,,,1139.171,,147.907,5.95,894.399,2237.865,0.0,3247.201,11.903,3235.298,0.0,1477.192,22.311,4746.704,21.058,4767.762,7005.627,
03/31/2014,7111.349,858.022,,549.999,,,,549.999,416.819,,,,189.241,189.241,4412.296,1240.523,3171.773,351.852,3.584,0.0,329.536,,,0.438,0.0,0.0,,0.438,0.0,1038.826,0.0,0.0,,1038.826,,265.583,2.335,984.681,2291.863,0.0,3160.113,11.717,3148.396,0.0,1526.662,87.567,4774.342,45.144,4819.486,7111.349,
06/30/2014,7447.934,1283.39,,547.179,462.621,,,84.558,372.045,,,,187.388,187.388,4421.017,1249.561,3171.456,345.064,7.402,0.0,284.449,,,645.502,,,,645.502,0.0,407.847,,,,407.847,,297.154,3.04,1348.263,2701.806,0.0,3070.175,11.611,3058.564,0.0,1579.659,49.324,4699.158,46.97,4746.128,7447.934,
09/30/2014,6755.032,658.974,,497.083,414.923,,,82.16,402.083,,,,182.091,182.091,4401.963,1231.335,3170.628,347.082,5.243,0.0,260.513,,,0.219,,,,0.219,0.0,1051.843,,,,1051.843,,290.461,5.218,776.053,2123.794,0.0,3001.495,11.451,2990.044,0.0,1565.983,16.311,4583.789,47.449,4631.238,6755.032,
12/31/2014,7043.23,665.12,,515.98,,433.991,,81.989,422.077,,,,183.655,183.655,4690.323,1375.836,3314.487,347.351,4.967,0.0,213.757,,,0.0,,,,,,1056.215,,,,1056.215,,344.191,14.274,1014.814,2429.494,0.0,2935.301,11.299,2924.002,0.0,1624.328,-18.983,4540.646,73.09,4613.736,7043.23,
03/31/2015,7064.834,669.552,,502.735,,,,502.735,487.249,,,,179.606,179.606,4652.844,1339.51,3313.334,331.684,6.042,0.0,235.122,,,0.0,0.0,0.0,,,0.0,1048.946,0.0,0.0,,1048.946,38.706,362.209,8.665,1075.887,2534.413,0.0,2855.588,11.147,2844.441,0.0,1690.055,-60.742,4484.901,45.52,4530.421,7064.834,
06/30/2015,6829.388,530.243,,473.038,419.668,,,53.37,424.01,,,,175.897,175.897,4669.765,1348.149,3321.616,331.817,8.578,0.0,216.04,,,0.0,,,,0.0,0.0,1057.122,,,,1057.122,,369.105,0.061,825.381,2251.669,0.0,2799.431,11.013,2788.418,0.0,1761.785,-39.01,4522.206,55.513,4577.719,6829.388,
09/30/2015,6877.954,618.935,,494.347,440.826,,,53.521,419.192,,,,172.822,172.822,4634.263,1319.522,3314.741,329.432,9.991,0.0,198.972,,,0.0,,,,,0.0,1059.902,,,,1059.902,,387.136,14.562,880.363,2341.963,0.0,2727.843,10.821,2717.022,0.0,1803.934,-74.264,4457.513,78.478,4535.991,6877.954,
12/31/2015,6838.473,563.472,,550.691,498.017,,,52.674,395.515,,,,167.741,167.741,4613.205,1471.145,3142.06,342.834,5.224,0.0,199.791,,,40.0,,,,,40.0,1056.759,,,,1056.759,,343.416,0.449,954.061,2394.685,0.0,2719.524,10.77,2708.754,0.0,1643.842,-78.109,4285.257,158.531,4443.788,6838.473,
03/31/2016,7520.446,1329.126,,564.05,,,,564.05,409.616,,,,163.305,163.305,4626.001,1479.516,3146.485,206.797,10.49,0.0,211.061,,,40.0,0.0,0.0,,0.0,40.0,1740.985,0.0,0.0,,1740.985,32.757,260.386,18.079,1016.689,3108.896,0.0,2703.814,10.701,2693.113,0.0,1576.242,-66.493,4213.563,197.987,4411.55,7520.446,
06/30/2016,8296.593,490.688,,594.167,447.647,,,146.52,522.591,,,,170.804,170.804,6044.865,1795.409,4249.456,208.034,3.313,0.0,262.131,,,500.0,,,,0.0,500.0,1738.321,,,,1738.321,33.863,304.779,5.371,874.127,3456.461,0.0,2615.796,10.36,2605.436,0.0,1569.994,-91.471,4094.319,745.813,4840.132,8296.593,
09/30/2016,8254.55,570.868,,513.174,446.61,,,66.564,484.839,,,,165.765,165.765,6048.42,1958.654,4089.766,209.334,0.277,0.0,261.873,,,0.0,,,,,0.0,2221.896,,,,2221.896,47.493,301.215,5.744,919.305,3495.653,0.0,2545.347,10.098,2535.249,0.0,1612.875,-98.675,4059.547,699.35,4758.897,8254.55,
12/31/2016,8259.872,689.506,,516.398,437.015,,,79.383,466.879,,,,160.831,160.831,5956.262,1927.452,4028.81,209.293,0.836,0.0,259.867,,,0.0,,,,,0.0,2221.882,,,,2221.882,41.568,321.815,7.047,969.895,3562.207,0.0,2472.698,9.809,2462.889,0.0,1641.068,-136.28,3977.486,720.179,4697.665,8259.872,
03/31/2017,8290.415,733.709,,473.52,,,,473.52,503.719,,,,159.662,159.662,5959.269,1924.889,4034.38,202.843,5.596,0.0,252.097,,,0.0,0.0,0.0,,0.0,0.0,2221.867,0.0,0.0,,2221.867,37.514,329.229,4.522,1008.339,3601.471,0.0,2395.299,9.573,2385.726,0.0,1694.859,-106.784,3983.374,705.57,4688.944,8290.415,
06/30/2017,8054.429,491.301,,476.361,394.96,,,81.401,544.9,,,,156.008,156.008,5923.737,1924.211,3999.526,202.823,2.963,0.0,256.336,,,0.0,,,,0.0,0.0,2221.853,,,,2221.853,36.909,320.113,0.274,796.304,3375.453,0.0,2321.164,9.412,2311.752,0.0,1741.362,-95.994,3966.532,712.444,4678.976,8054.429,
09/30/2017,8195.665,654.234,,499.088,394.829,,,104.259,502.133,,,,151.995,151.995,5931.862,1931.351,4000.511,204.787,8.276,0.0,243.29,,,0.0,,,,0.0,0.0,2221.839,,,,2221.839,37.928,347.079,,895.848,3502.694,0.0,2251.304,9.189,2242.115,0.0,1789.298,-74.431,3966.171,726.8,4692.971,8195.665,
12/31/2017,8075.166,680.322,,536.311,409.369,,,126.942,535.757,,,,148.859,148.859,5726.535,1925.65,3800.885,204.787,7.183,0.0,235.412,,,225.5,,,,,225.5,2221.824,,,,2221.824,38.129,123.788,2.288,902.439,3513.968,0.0,1968.47,8.449,1960.021,0.0,1911.479,-74.118,3805.831,755.367,4561.198,8075.166,
03/31/2018,8152.534,736.13,,539.503,399.37,,,140.133,552.618,,,,148.406,148.406,5730.014,1932.355,3797.659,202.068,4.82,0.0,238.975,,,125.5,0.0,0.0,,0.0,125.5,2221.81,0.0,0.0,,2221.81,34.94,139.787,0.309,1045.757,3568.103,0.0,1984.825,8.461,1976.364,0.0,1894.762,-55.182,3824.405,760.026,4584.431,8152.534,
06/30/2018,7926.241,590.53,,556.764,392.296,,,164.468,491.447,,,,154.315,154.315,5679.241,1901.926,3777.315,199.431,1.67,0.0,252.843,,,125.5,,,,0.0,125.5,2221.796,,,,2221.796,29.601,155.99,3.512,786.429,3322.828,0.0,1993.178,8.544,1984.634,0.0,1941.988,-107.662,3827.504,775.909,4603.413,7926.241,
09/30/2018,7876.328,611.164,,480.499,404.087,,,76.412,527.283,,,,153.906,153.906,5657.813,1891.306,3766.507,194.352,1.549,0.0,249.762,,,250.971,,,,250.971,0.0,1970.81,,,,1970.81,29.08,166.543,4.118,912.516,3334.038,0.0,2022.091,8.55,2013.541,0.0,1981.939,-122.109,3881.921,660.369,4542.29,7876.328,
12/31/2018,7682.615,835.168,,473.925,331.588,,,142.337,494.003,,,,150.23,150.23,5271.269,1881.47,3389.799,189.867,1.787,0.0,266.366,,,250.636,,,,250.636,0.0,1971.131,,,,1971.131,,99.544,9.787,1021.884,3352.982,0.0,2037.139,8.553,2028.586,0.0,1723.817,-135.767,3625.189,704.444,4329.633,7682.615,
03/31/2019,7794.122,921.071,,506.756,377.129,,,129.627,482.577,,,,149.989,149.989,5270.313,1883.554,3386.759,199.717,2.123,0.0,261.576,,,250.301,,,,250.301,0.0,1971.451,,,,1971.451,33.335,123.42,5.371,1028.329,3412.207,0.0,2048.227,8.556,2039.671,0.0,1742.764,-131.236,3659.755,722.16,4381.915,7794.122,
06/30/2019,7845.841,643.574,,521.741,385.768,,,135.973,467.424,,,,472.644,472.644,5279.657,1896.349,3383.308,194.814,2.123,0.0,263.864,,,327.626,77.66,,77.66,249.966,0.0,2287.22,315.448,,315.448,1971.772,,136.767,,698.208,3449.821,0.0,2093.332,8.666,2084.666,0.0,1748.106,-140.655,3700.783,695.237,4396.02,7845.841,
09/30/2019,7802.302,580.874,,542.522,380.165,,,162.357,514.553,,,,453.438,453.438,5249.049,1877.609,3371.44,193.311,8.643,0.0,259.912,,,76.51,76.51,,76.51,0.0,0.0,2269.923,297.831,,297.831,1972.092,28.24,152.385,-0.65,843.748,3370.156,0.0,2112.469,8.678,2103.791,0.0,1777.014,-170.161,3719.322,712.824,4432.146,7802.302,
12/31/2019,8039.718,823.665,,514.755,408.945,,,105.81,526.71,,,,434.5,434.5,5273.614,1896.097,3377.517,193.792,4.035,0.0,268.647,,,77.377,77.377,,77.377,,0.0,2258.324,285.911,,285.911,1972.413,30.266,181.115,4.703,984.303,3536.088,0.0,2127.863,8.682,2119.181,0.0,1804.251,-127.402,3804.712,698.918,4503.63,8039.718,
03/31/2020,8006.12,1018.86,,455.978,338.894,,,117.084,455.527,,,,425.765,425.765,5203.456,1847.766,3355.69,161.977,2.784,0.0,281.773,,,77.814,77.814,,77.814,,0.0,2251.47,279.805,1.068,278.737,1971.665,12.443,165.038,7.114,956.146,3470.025,0.0,2167.533,8.778,2158.755,0.0,1820.412,-195.306,3792.639,743.456,4536.095,8006.12,
06/30/2020,7917.437,931.605,,447.121,413.31,,,33.811,473.329,,,,406.641,406.641,5219.143,1862.673,3356.47,165.948,3.675,0.0,269.975,,,327.191,77.191,,77.191,,250.0,2242.095,269.889,0.848,269.041,1972.206,,167.828,1.077,670.588,3408.779,0.0,2196.23,9.053,2187.177,0.0,1831.364,-161.246,3866.348,642.31,4508.658,7917.437,
