Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,2137.218,113.604,113.604,0.0,328.214,328.214,,275.398,95.385,48.242,131.771,0.0,61.891,,,,779.107,268.804,754.963,-486.159,0.0,1089.307,630.472,566.754,63.718,458.835,1358.111,,144.037,144.037,,,,1.33,1.33,0.0,0.0,,,262.864,,,262.864,408.231,292.933,292.933,0.0,0.0,,708.512,,,,708.512,1001.445,1409.676,0.0,183.881,,,-286.913,784.871,45.703,727.542,0.0,727.542,2137.218,
12/31/2005,2139.486,180.392,180.392,0.0,289.521,289.521,,272.354,92.027,46.406,133.921,0.0,56.128,,,,798.395,263.791,738.368,-474.577,,1077.3,629.09,568.355,60.735,448.21,1341.091,,149.647,149.647,,,,0.254,,,,,,248.688,,,248.688,398.589,293.248,,,,,694.355,,,,694.355,987.603,1386.192,0.0,187.214,,,-279.207,814.197,31.09,753.294,,753.294,2139.486,
03/31/2006,2167.37207,96.500999,96.500999,0.0,315.062988,315.062988,,284.884003,98.286003,53.264999,90.054001,43.278999,58.610001,,,,755.057983,265.104004,740.419983,-475.31601,,1147.209961,704.823975,608.534973,96.289001,442.385986,1412.313965,,150.690002,150.690002,,,,0.189,,,,,,247.005,,,247.005,397.884003,293.615997,,,,,686.057007,,,,686.057007,979.673004,1377.557007,0.0,189.214996,,,-274.791992,837.994995,37.396973,789.814972,,789.814972,2167.371979,
06/30/2006,2242.133,100.164,100.164,0.0,336.291,336.291,,284.206,94.02,53.378,136.808,0.0,50.082,,,,770.743,260.928,742.081,-481.153,,1210.462,759.516,664.578,94.938,450.946,1471.39,,153.964,153.964,,,,0.188,,,,,,248.2,,,248.2,402.352,294.033,,,,,683.284,,,,683.284,977.317,1379.669,0.0,200.302,,,-277.441,876.762,62.841,862.464,,862.464,2242.133,
09/30/2006,2331.309,99.077,99.077,0.0,342.865,342.865,,301.963,104.994,53.551,143.418,0.0,51.467,,,,795.372,267.236,754.081,-486.845,,1268.701,831.282,712.377,118.905,437.419,1535.937,,155.557,155.557,,,,0.315,,,,,,270.008,,,270.008,425.88,366.094,,,,,645.631,,,,645.631,1011.725,1437.605,0.0,201.423,,,-287.927,915.629,64.579,893.704,,893.704,2331.309,
12/31/2006,2436.846,138.607,138.607,0.0,330.146,330.146,,313.259,110.052,53.707,149.5,0.0,98.397,,,,880.409,289.555,776.787,-487.232,,1266.882,827.48,704.736,122.744,439.402,1556.437,,161.27,161.27,,,,9.505,,,,,,291.151,,,291.151,461.926,398.122,,,,,650.162,,,,650.162,1048.284,1510.21,0.0,207.224,,,-307.873,946.077,73.175,918.603,8.033,926.636,2436.846,
03/31/2007,2442.957031,133.921005,133.921005,0.0,358.10199,358.10199,,327.622986,111.950996,58.646999,116.487999,40.536999,84.546997,,,,904.192993,276.683014,765.994995,-489.312012,,1262.081055,828.224976,709.245972,118.979004,433.856079,1538.764069,,172.479004,172.479004,,,,11.31,,,,,,296.986997,,,296.986997,480.776001,392.11499,,,,,639.692017,,,,639.692017,1031.807007,1512.583008,0.0,209.447998,,,-341.98999,976.481018,78.638977,922.578003,7.796,930.374003,2442.957011,
06/30/2007,2486.663086,135.074997,135.074997,0.0,387.656006,387.656006,,331.384003,117.838997,59.499001,112.903,41.143002,86.087997,,,,940.203003,282.040009,785.486023,-503.446014,,1264.420044,837.77301,721.375977,116.397034,426.647034,1546.460052,,184.850006,184.850006,,,,0.917,,,,,,297.041984,,,297.041984,482.80899,398.210999,,,,,622.39801,,,,622.39801,1020.609009,1503.417999,0.0,210.576996,,,-344.661987,1015.375977,93.950012,975.240997,8.004,983.244997,2486.662996,
09/30/2007,2915.297119,162.248001,162.248001,0.0,390.315002,390.315002,,343.07901,125.674004,62.641998,114.82,39.943001,93.295998,,,,988.937988,295.519989,811.664001,-516.143982,,1630.838989,890.041016,776.577026,113.463989,740.797974,1926.358978,,193.934006,193.934006,,,,25.032,,,,,,308.865965,,,308.865965,527.83197,398.256012,,,,,1175.067993,,,,1175.067993,1573.324005,2101.155975,0.0,216.335007,,,-341.467987,809.526978,121.759979,806.153976,7.987,814.140976,2915.296952,
12/31/2007,2877.292,283.37,283.37,0.0,345.176,345.176,,327.719,127.351,51.923,148.445,0.0,81.357,,,,1037.622,289.683,749.968,-460.285,,1549.987,894.7,766.55,128.15,655.287,1839.67,,177.978,177.978,,,,0.548,,,,,,315.026,,,315.026,493.552,398.301,,,,,1092.242,,,,1092.242,1490.543,1984.095,,220.939,,,-336.077,845.864,154.077,884.803,8.394,893.197,2877.292,
03/31/2008,2907.6521,294.727997,294.727997,0.0,373.791992,373.791992,,344.562988,137.886002,53.334999,112.608002,40.734001,91.334999,,,,1104.417969,292.028992,764.921997,-472.893005,,1511.204956,893.307983,769.106018,124.201965,617.896973,1803.233948,,197.936005,197.936005,,,,9.613,,,,,,307.740973,,,307.740973,515.289978,398.345001,,,,,1075.057007,,,,1075.057007,1473.402008,1988.691986,0.0,222.468002,,,-362.813995,876.075012,174.761993,910.491013,8.469,918.960012,2907.651999,
06/30/2008,2937.729,321.548,321.548,0.0,377.844,377.844,,358.328,143.004,50.155,123.564,41.605,95.086,,,,1152.806,293.013,774.7,-481.687,,1491.91,890.085,769.642,120.443,601.825,1784.923,,191.426,191.426,,,,3.648,,,,,,317.114,,,317.114,512.188,398.39,,,,,1050.184,,,,1050.184,1448.574,1960.762,0.0,224.68,,,-357.716,926.12,175.557,968.641,8.326,976.967,2937.729,
09/30/2008,2865.121,278.431,278.431,0.0,359.418,359.418,,368.53,147.909,58.169,109.752,52.7,97.889,,,,1104.268,293.606,768.453,-474.847,,1467.247,885.02,770.052,114.968,582.227,1760.853,,195.787,195.787,,,,1.022,,,,,,320.901,,,320.901,517.71,398.434,,,,,1013.318,,,,1013.318,1411.752,1929.462,0.0,226.614,,,-357.49,951.636,107.088,927.848,7.811,935.659,2865.121,
12/31/2008,2774.488,231.84,231.84,0.0,334.263,334.263,,349.926,150.979,60.106,138.841,0.0,105.211,,,,1021.24,290.814,786.526,-495.712,0.0,1462.434,887.933,781.232,106.701,574.501,1753.248,,182.147,182.147,,,,16.622,,,,,,339.895,,,339.895,538.664,398.479,,,,,1091.524,,,,1091.524,1490.003,2028.667,0.0,229.504,,,-381.771,935.46,-45.131,738.062,7.759,745.821,2774.488,
03/31/2009,2700.067,210.315,210.315,0.0,324.596,324.596,0.0,352.056,151.625,62.822,97.352,40.257,102.62,,223.25,102.62,989.587,287.798,777.069,-489.271,0.0,1422.682,874.867,765.516,109.351,324.565,1710.48,,400.309,156.917,0.228,,243.164,7.507,7.507,,,,,91.0,,,91.0,498.816,398.523,398.523,,,,1064.506,,151.691,22.533,890.282,1463.029,1961.845,0.0,226.659,72.426,154.233,-377.704,947.381,-66.03,730.306,7.916,738.222,2700.067,
06/30/2009,2713.467,232.974,232.974,0.0,319.812,319.812,0.0,333.66,142.899,55.851,102.714,32.196,102.085,,227.445,47.453,988.531,289.807,795.518,-505.711,0.0,1435.129,891.407,763.026,128.381,316.277,1724.936,,374.039,143.278,5.411,,225.35,0.805,0.805,,,,,91.0,,,91.0,465.844,399.436,399.436,,,,1040.57,,156.464,24.887,859.219,1440.006,1905.85,0.0,228.908,72.426,156.482,-377.296,963.452,-15.71,799.354,8.263,807.617,2713.467,
09/30/2009,2732.385,304.888,304.888,0.0,314.07,314.07,0.0,303.243,128.636,56.428,24.792,93.387,103.949,,214.102,49.09,1026.15,284.715,792.848,-508.133,0.0,1421.52,896.795,770.328,126.467,310.623,1706.235,,374.388,142.861,4.535,,226.992,0.952,0.952,,,,,91.0,,,91.0,466.34,398.613,398.613,,,,1008.378,,158.452,26.525,823.401,1406.991,1873.331,0.0,231.129,72.426,158.703,-377.848,986.924,10.473,850.678,8.376,859.054,2732.385,
12/31/2009,2712.898,372.714,372.714,0.0,282.463,282.463,0.0,284.552,119.027,53.126,112.399,0.0,106.617,0.0,204.386,47.761,1046.346,285.224,771.147,-485.923,0.0,1381.328,880.709,761.978,118.731,296.233,1666.552,,365.404,142.39,4.15,0.0,218.864,1.078,1.078,0.0,0.0,,,100.3,0.0,0.0,100.3,466.782,398.557,398.557,0.0,0.0,,953.857,0.0,141.849,29.578,782.43,1352.414,1819.196,0.0,233.835,72.426,161.409,-376.041,1022.838,5.13,885.762,7.94,893.702,2712.898,
03/31/2010,2705.565,319.584,319.584,0.0,311.914,311.914,0.0,296.708,120.296,61.946,86.639,27.827,107.73,,190.044,48.698,1035.936,285.715,799.462,-513.747,0.0,1383.914,909.084,775.871,133.213,284.786,1669.629,,369.893,155.966,4.3,,209.627,0.879,0.0,,,,0.879,100.3,,,100.3,471.072,398.602,398.602,,,,929.015,,143.163,30.587,755.265,1327.617,1798.689,0.0,233.819,72.426,161.393,-367.558,1044.322,-11.446,899.137,7.739,906.876,2705.565,
06/30/2010,2666.863,335.529,335.529,0.0,295.336,295.336,0.0,299.219,119.82,67.698,80.955,30.746,108.326,,185.622,49.171,1038.41,274.232,781.684,-507.452,0.0,1354.221,892.849,766.512,126.337,275.75,1628.453,,374.371,152.533,10.66,,211.178,1.032,0.0,,,,1.032,100.3,,,100.3,475.703,398.646,398.646,,,,896.506,,139.787,29.416,727.303,1295.152,1770.855,0.0,237.48,72.426,165.054,-369.972,1072.548,-51.783,888.273,7.735,896.008,2666.863,
09/30/2010,2695.505,315.564,315.564,0.0,330.681,330.681,0.0,315.291,124.984,72.728,86.667,30.912,109.376,,173.249,50.117,1070.912,273.487,798.672,-525.185,0.0,1351.106,903.074,778.18,124.894,274.783,1624.593,,383.717,155.286,4.365,,224.066,1.424,0.0,,,,1.424,100.3,,,100.3,485.441,398.691,398.691,,,,852.237,,113.078,38.521,700.638,1250.928,1736.369,0.0,241.499,72.426,169.073,-385.832,1100.602,-5.253,951.016,8.12,959.136,2695.505,
12/31/2010,2706.697,272.941,272.941,0.0,301.918,301.918,0.0,319.077,136.642,58.519,123.916,0.0,94.725,0.0,182.832,49.769,988.661,280.746,781.469,-500.723,0.0,1437.29,972.921,810.285,162.636,281.537,1718.036,,397.57,157.051,11.057,0.0,229.462,0.984,0.984,0.0,0.0,,,100.0,0.0,0.0,100.0,498.554,398.736,398.736,0.0,0.0,,816.377,0.0,98.324,48.852,669.201,1215.113,1713.667,0.0,246.569,72.426,174.143,-399.773,1126.63,11.518,984.944,8.086,993.03,2706.697,
03/31/2011,2749.658,233.162,233.162,0.0,356.257,356.257,0.0,347.813,141.907,67.488,102.75,35.668,108.708,0.935,162.145,50.281,1045.94,283.006,800.977,-517.971,0.0,1420.712,979.961,822.516,157.445,277.671,1703.718,,505.088,173.798,13.605,,317.685,0.916,0.0,,,,0.916,0.0,,0.452,0.0,506.004,398.78,398.78,,,,795.217,,98.14,49.482,647.143,1193.997,1700.001,0.0,248.449,72.426,176.023,-411.598,1161.653,43.076,1041.58,8.077,1049.657,2749.658,
06/30/2011,2770.137,231.365,231.365,0.0,377.948,377.948,0.0,362.113,142.956,73.052,109.896,36.209,100.442,4.2,165.217,51.773,1071.868,284.101,810.788,-526.687,0.0,1414.168,977.003,824.318,152.685,267.748,1698.269,,421.07,180.216,18.882,,221.972,0.464,0.0,,,,0.464,100.0,,0.75,100.0,521.534,398.825,398.825,,,,760.513,,94.585,50.224,614.954,1159.338,1680.872,0.0,253.451,72.426,181.025,-426.713,1198.675,55.544,1080.957,8.308,1089.265,2770.137,
09/30/2011,2734.189,211.183,211.183,0.0,379.764,379.764,0.0,363.751,150.732,77.463,98.617,36.939,103.079,0.408,154.735,52.262,1057.777,289.667,806.492,-516.825,0.0,1386.745,974.284,821.731,152.553,257.318,1676.412,,438.201,180.917,32.538,,224.746,0.752,0.0,,,,0.752,100.0,,1.727,100.0,538.953,398.869,398.869,,,,714.939,,88.996,47.344,576.872,1113.808,1652.761,0.0,257.54,72.426,185.114,-423.999,1236.117,3.679,1073.337,8.091,1081.428,2734.189,
12/31/2011,2843.531,245.089,245.089,0.0,349.25,349.25,0.0,360.689,145.539,74.608,140.542,0.0,77.204,0.29,265.849,30.54,1032.232,284.146,802.057,-517.911,0.0,1527.153,967.051,820.824,146.227,293.963,1811.299,,431.04,194.158,10.165,0.0,226.717,1.112,1.112,0.0,0.0,,,100.943,0.0,6.06,100.943,533.095,398.914,398.914,0.0,0.0,,1089.466,0.0,178.382,41.668,863.356,1488.38,2021.475,0.0,261.72,72.426,189.294,-450.608,1095.953,-93.512,813.553,8.503,822.056,2843.531,
03/31/2012,2850.413,195.86,195.86,0.0,404.418,404.418,0.0,368.495,142.816,75.954,113.375,36.35,80.437,0.155,254.104,31.859,1049.21,284.289,815.619,-531.33,0.0,1516.914,970.189,826.717,143.472,292.466,1801.203,,386.07,184.319,14.745,,187.006,0.794,0.0,,,,0.794,100.943,,0.203,100.943,487.807,398.958,398.958,,,,1067.792,,180.77,42.664,844.155,1466.75,1954.557,0.0,263.216,72.426,190.79,-437.826,1132.524,-70.721,887.193,8.663,895.856,2850.413,
06/30/2012,2861.528,252.299,252.299,0.0,416.116,416.116,0.0,363.933,136.455,75.179,116.113,36.186,81.703,0.088,245.443,33.391,1114.051,273.64,795.058,-521.418,0.0,1473.837,937.636,806.17,131.466,290.67,1747.477,,417.896,180.809,27.407,,209.68,1.102,0.0,,,,1.102,100.943,,5.585,100.943,519.941,399.003,399.003,,,,1038.081,,179.026,41.546,811.924,1437.084,1957.025,0.0,267.851,72.426,195.425,-467.263,1180.1,-84.946,895.742,8.761,904.503,2861.528,
09/30/2012,2872.512,280.536,280.536,0.0,403.688,403.688,0.0,366.845,142.987,66.265,121.905,35.688,81.408,0.211,236.083,33.718,1132.477,271.384,802.711,-531.327,0.0,1468.651,941.781,812.453,129.328,290.576,1740.035,,419.207,173.328,28.618,,217.261,1.114,0.0,,,,1.114,100.943,,0.4,100.943,521.264,399.048,399.048,,,,1019.448,,180.368,42.545,796.135,1418.496,1939.76,0.0,272.087,72.426,199.661,-486.915,1221.304,-82.311,924.165,8.587,932.752,2872.512,
12/31/2012,2889.878,423.947,423.947,0.0,333.33,333.33,0.0,352.725,142.059,59.277,151.389,0.0,70.519,2.617,245.843,48.901,1180.521,268.283,796.377,-528.094,0.0,1441.074,939.705,813.792,125.913,252.909,1709.357,,419.095,182.731,15.686,0.0,220.678,1.123,1.123,0.0,0.0,,,91.67,0.0,0.172,91.67,511.888,399.092,399.092,0.0,0.0,,1051.522,0.0,233.603,36.853,780.894,1450.614,1962.502,0.0,276.898,72.426,204.472,-481.41,1250.972,-128.077,918.383,8.993,927.376,2889.878,
03/31/2013,2850.103,384.639,384.639,0.0,372.252,372.252,0.0,359.623,139.06,64.829,115.319,40.415,68.602,0.553,238.342,49.801,1185.116,260.313,787.055,-526.742,0.0,1404.674,922.482,803.917,118.565,243.297,1664.987,,365.878,174.182,13.189,,178.507,1.127,1.127,,,,,91.67,,0.947,91.67,458.675,399.137,399.137,,,,1018.998,,226.457,35.178,756.416,1418.135,1876.81,0.0,280.529,72.426,208.103,-463.125,1292.618,-145.883,964.139,9.154,973.293,2850.103,
06/30/2013,2872.4,420.918,420.918,0.0,379.373,379.373,0.0,358.471,140.911,60.758,119.43,37.372,72.391,1.445,230.266,48.411,1231.153,257.793,794.041,-536.248,0.0,1383.454,917.037,802.447,114.59,234.706,1641.247,,448.252,168.191,1.954,,278.107,14.422,14.422,,,,,0.0,,1.087,0.0,462.674,399.181,399.181,,,,984.6,,217.817,34.722,730.974,1383.781,1846.455,0.0,287.327,72.426,214.901,-456.501,1331.258,-145.679,1016.405,9.54,1025.945,2872.4,
09/30/2013,2858.145,403.404,403.404,0.0,382.348,382.348,0.0,361.026,143.489,61.723,117.576,38.238,73.42,1.703,220.88,48.658,1220.198,259.551,811.618,-552.067,0.0,1378.396,926.065,811.274,114.791,229.748,1637.947,,376.386,175.731,10.874,,189.781,124.672,0.0,,,,124.672,91.67,,3.173,91.67,592.728,199.22,199.22,,,,956.721,,217.147,36.145,700.256,1155.941,1748.669,0.0,294.01,72.426,221.584,-452.329,1370.949,-113.121,1099.509,9.967,1109.476,2858.145,
12/31/2013,3559.607,270.643,270.643,0.0,437.541,437.541,0.0,368.886,168.398,55.434,145.054,0.0,72.022,2.787,186.734,40.371,1149.092,305.055,841.231,-536.176,0.0,2105.46,1658.239,1249.316,408.923,257.7,2410.515,,455.038,229.828,2.062,0.0,223.148,125.826,0.0,0.0,0.0,,125.826,88.038,0.0,5.861,88.038,668.902,749.17,749.17,0.0,0.0,,926.862,0.0,151.133,76.041,693.827,1676.032,2344.934,0.0,300.963,72.426,228.537,-451.195,1403.202,-48.651,1204.319,10.354,1214.673,3559.607,
03/31/2014,3553.345,250.274,250.274,0.0,457.18,457.18,0.0,389.301,169.451,58.093,124.917,36.84,73.33,3.433,179.992,41.496,1170.085,303.778,843.618,-539.84,0.0,2079.482,1645.437,1247.1,398.337,250.62,2383.26,,449.131,214.108,1.519,,233.504,143.804,0.0,,,,143.804,88.038,,5.234,88.038,680.973,749.181,749.181,,,,863.746,,146.352,50.907,661.253,1612.927,2293.9,0.0,307.208,72.426,234.782,-442.896,1434.27,-49.654,1248.928,10.517,1259.445,3553.345,
06/30/2014,3632.763,314.192,314.192,0.0,467.497,467.497,0.0,401.51,177.374,58.384,128.183,37.569,77.894,3.312,169.895,41.248,1261.093,305.681,862.589,-556.908,0.0,2065.989,1639.848,1247.324,392.524,252.934,2371.67,,544.984,237.549,2.127,,305.308,153.806,0.0,,,,153.806,0.0,,12.282,0.0,698.79,749.192,749.192,,,,859.054,,137.481,76.812,632.479,1608.246,2307.036,0.0,311.403,72.426,238.977,-435.735,1476.291,-37.011,1314.948,10.779,1325.727,3632.763,
09/30/2014,3554.105,301.672,301.672,0.0,442.535,442.535,0.0,409.044,180.361,62.497,127.585,38.601,72.833,2.985,175.47,40.373,1226.084,294.762,838.417,-543.655,0.0,2033.259,1595.22,1223.653,371.567,259.584,2328.021,,455.058,224.791,9.523,,220.744,114.814,0.0,,,,114.814,88.038,,4.166,88.038,657.91,749.202,749.202,,,,875.163,,121.372,71.894,677.731,1624.365,2282.275,0.0,317.01,72.426,244.584,-434.682,1484.903,-106.168,1261.063,10.767,1271.83,3554.105,
12/31/2014,3450.785,346.266,346.266,0.0,410.852,410.852,0.0,369.719,162.169,53.246,154.304,0.0,68.347,0.0,196.245,35.345,1195.184,290.264,824.942,-534.678,0.0,1965.337,1544.759,1191.305,353.454,224.333,2255.601,,460.219,228.822,5.624,0.0,225.773,100.806,0.0,0.0,0.0,,100.806,79.0,0.0,0.0,79.0,640.025,749.213,749.213,0.0,0.0,,990.946,0.0,278.253,46.301,666.392,1740.159,2380.184,0.0,321.616,72.426,249.19,-485.103,1521.99,-298.751,1059.752,10.849,1070.601,3450.785,
03/31/2015,3387.3,296.9,296.9,0.0,436.2,436.2,0.0,377.6,158.3,58.9,115.1,45.3,72.0,0.1,189.2,38.9,1182.7,281.2,804.6,-523.4,0.0,1923.4,1515.4,1174.0,341.4,218.7,2204.6,,455.1,210.7,15.9,,228.5,127.5,0.0,,,,127.5,79.0,,2.9,79.0,661.6,749.2,749.2,,,,954.3,,268.0,43.0,640.4,1703.5,2365.1,0.0,321.8,72.4,249.4,-496.9,1553.9,-367.5,1011.3,10.9,1022.2,3387.3,
06/30/2015,3428.1,326.3,326.3,0.0,432.0,432.0,0.0,387.9,165.1,61.7,116.1,45.0,78.2,0.5,180.4,40.6,1224.4,283.1,818.1,-535.0,0.0,1920.6,1519.4,1183.4,336.0,220.3,2203.7,,454.1,211.9,13.4,,228.8,122.7,0.0,,,,122.7,79.0,,0.4,79.0,655.8,749.2,749.2,,,,931.3,,264.5,42.9,623.5,1680.5,2336.3,0.0,325.7,72.4,253.3,-496.5,1590.5,-339.0,1080.7,11.1,1091.8,3428.1,
09/30/2015,3402.7,335.2,335.2,0.0,430.1,430.1,0.0,401.6,168.7,72.5,112.5,47.9,73.4,0.2,166.8,39.8,1240.3,280.1,816.6,-536.5,0.0,1882.3,1502.6,1175.6,327.0,212.7,2162.4,,475.6,221.0,12.1,,242.5,97.7,0.0,,,,97.7,79.0,,0.2,79.0,652.3,749.2,749.2,,,,890.8,,247.2,41.6,601.8,1640.0,2292.3,0.0,330.3,72.4,257.9,-495.9,1628.3,-363.4,1099.3,11.1,1110.4,3402.7,
12/31/2015,3336.9,363.5,363.5,0.0,397.6,397.6,0.0,376.9,167.0,60.7,102.3,46.9,65.5,0.0,162.4,38.0,1203.5,276.0,809.5,-533.5,0.0,1857.4,1485.0,1167.9,317.1,210.0,2133.4,,448.2,223.3,6.3,,218.6,49.6,0.0,0.0,0.0,,49.6,75.0,0.0,0.4,75.0,572.8,744.6,744.6,0.0,0.0,,868.7,0.0,235.4,50.0,582.9,1613.3,2186.1,0.0,336.0,72.4,263.6,-494.2,1674.3,-376.7,1139.4,11.4,1150.8,3336.9,
03/31/2016,3395.0,354.0,354.0,0.0,430.2,430.2,0.0,401.9,166.4,72.2,111.8,51.5,68.6,0.5,155.9,40.9,1254.7,279.9,825.7,-545.8,0.0,1860.4,1492.6,1178.3,314.3,211.4,2140.3,,422.5,199.1,9.9,,213.5,78.1,0.0,,,,78.1,75.0,,0.3,75.0,575.6,744.8,744.8,,,,849.7,,231.4,52.0,566.0,1594.5,2170.1,0.0,334.8,72.4,262.4,-488.6,1710.1,-343.1,1213.2,11.7,1224.9,3395.0,
06/30/2016,3432.4,408.9,408.9,0.0,435.2,435.2,0.0,389.4,161.3,65.4,109.7,53.0,75.0,0.5,146.3,41.5,1308.5,281.7,829.0,-547.3,0.0,1842.2,1486.1,1176.9,309.2,209.3,2123.9,,425.7,205.9,4.5,,215.3,100.9,0.0,,,,100.9,75.0,,0.8,75.0,601.6,745.0,745.0,,,,816.0,,224.4,52.5,538.3,1561.0,2162.6,0.0,339.8,72.4,267.4,-484.8,1759.2,-356.1,1258.1,11.7,1269.8,3432.4,
09/30/2016,3409.2,436.3,436.3,0.0,426.7,426.7,0.0,372.3,160.6,51.0,106.6,54.1,74.6,0.3,135.4,39.8,1309.9,283.0,837.4,-554.4,0.0,1816.3,1477.7,1175.6,302.1,202.9,2099.3,,447.6,202.5,14.4,,230.7,34.0,0.0,,,,34.0,75.0,,0.4,75.0,556.6,745.2,745.2,,,,783.4,,219.8,52.3,510.9,1528.6,2085.2,0.0,345.4,72.4,273.0,-477.1,1803.3,-359.5,1312.1,11.9,1324.0,3409.2,
12/31/2016,3428.0,509.7,509.7,0.0,396.4,396.4,0.0,342.5,150.6,56.0,97.7,38.2,67.1,,181.8,37.5,1315.7,278.9,826.9,-548.0,0.0,1833.4,1431.4,1149.2,282.2,220.2,2112.3,,449.8,223.2,3.5,,223.1,0.0,0.0,0.0,0.0,,0.0,71.0,0.0,,71.0,520.8,745.3,745.3,0.0,0.0,,1016.2,0.0,249.1,42.4,724.7,1761.5,2282.3,0.0,349.3,72.4,276.9,-459.3,1719.9,-476.1,1133.8,11.9,1145.7,3428.0,
03/31/2017,3451.0,504.8,504.8,0.0,419.1,419.1,0.0,356.9,148.8,66.7,102.1,39.3,37.7,,199.5,37.7,1318.5,281.0,841.2,-560.2,0.0,1851.5,1436.5,1157.7,278.8,215.5,2132.5,,413.1,199.8,12.2,,201.1,0.0,0.0,,,,,71.0,,,71.0,484.1,745.5,745.5,,,,989.1,,245.4,39.8,703.9,1734.6,2218.7,0.0,347.5,72.4,275.1,-439.1,1763.4,-451.8,1220.0,12.3,1232.3,3451.0,
06/30/2017,3533.8,509.3,509.3,0.0,436.4,436.4,0.0,367.7,157.4,62.8,107.2,40.3,38.9,,196.4,38.9,1352.3,287.1,862.6,-575.5,0.0,1894.4,1489.7,1196.6,293.1,208.3,2181.5,,416.2,209.2,6.8,,200.2,0.0,0.0,,,,,71.0,,,71.0,487.2,745.7,745.7,,,,969.8,,243.5,40.7,685.6,1715.5,2202.7,0.0,352.9,72.4,280.5,-434.1,1813.0,-413.3,1318.5,12.6,1331.1,3533.8,
09/30/2017,3607.1,572.2,572.2,0.0,437.3,437.3,0.0,376.2,164.3,59.7,107.1,45.1,37.1,,191.5,37.1,1422.8,292.0,876.1,-584.1,0.0,1892.3,1490.6,1205.9,284.7,210.2,2184.3,,464.2,210.0,13.7,,240.5,0.0,0.0,,,,,71.0,,,71.0,535.2,745.9,745.9,,,,935.7,,237.7,43.3,654.7,1681.6,2216.8,0.0,358.9,72.4,286.5,-456.8,1861.6,-384.6,1379.1,11.2,1390.3,3607.1,
12/31/2017,3593.5,706.2,706.2,0.0,418.4,418.4,0.0,349.3,150.5,51.6,101.1,46.1,44.6,0.0,104.2,44.6,1518.5,282.4,839.4,-557.0,0.0,1792.6,1483.7,1206.9,276.8,204.7,2075.0,,503.1,247.4,3.6,,252.1,249.4,0.0,0.0,0.0,,249.4,85.0,0.0,0.0,85.0,837.5,494.1,494.1,0.0,0.0,,913.4,0.0,240.5,44.9,628.0,1407.5,2245.0,0.0,364.1,72.4,291.7,-452.1,1813.3,-380.1,1345.2,3.3,1348.5,3593.5,
03/31/2018,4490.5,642.3,642.3,0.0,493.5,493.5,0.0,406.5,179.6,64.2,112.6,50.1,94.6,,85.7,94.6,1636.9,594.2,1154.4,-560.2,0.0,2259.4,1970.5,1449.5,521.0,203.2,2853.6,,554.3,252.4,1.4,,300.5,272.7,0.0,,,,272.7,85.0,,,85.0,912.0,1138.5,1138.5,,,,991.9,,275.1,100.8,616.0,2130.4,3042.4,0.0,360.2,72.4,287.8,-438.0,1867.7,-345.1,1444.8,3.3,1448.1,4490.5,
06/30/2018,4120.5,318.2,318.2,0.0,542.0,542.0,0.0,411.5,176.0,64.1,121.2,50.2,102.1,,32.2,102.1,1373.8,581.6,1144.2,-562.6,0.0,2165.1,1937.1,1432.5,504.6,195.8,2746.7,,604.9,274.6,2.3,,328.0,171.4,171.4,,,,,85.0,,,85.0,861.3,937.1,937.1,,,,875.5,,253.9,44.3,577.3,1812.6,2673.9,0.0,365.7,72.4,293.3,-462.5,1927.6,-387.3,1443.5,3.1,1446.6,4120.5,
09/30/2018,4110.0,323.6,323.6,0.0,565.0,565.0,0.0,412.0,163.6,61.3,137.8,49.3,102.6,,16.6,102.6,1403.2,594.5,1169.7,-575.2,0.0,2112.3,1899.1,1407.0,492.1,196.6,2706.8,,643.3,268.4,9.9,,365.0,106.3,106.3,,,,,85.0,,,85.0,834.6,937.5,937.5,,,,808.4,,209.4,42.8,556.2,1745.9,2580.5,0.0,370.5,72.4,298.1,-454.8,2003.7,-393.0,1526.4,3.1,1529.5,4110.0,
