Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2014,10562.8,702.3,702.3,0.0,555.7,555.7,0.0,8.6,0.0,0.0,8.6,0.0,117.4,1.7,50.7,,,66.7,1384.0,9096.3,14244.6,-5148.3,0.0,82.5,,,0.0,36.7,44.1,9178.8,,729.7,,,37.1,692.6,0.0,0.0,,,,,180.7,,16.1,1597.6,65.7,910.4,3910.8,3910.8,,,,1915.7,,,,,302.0,5826.5,6736.9,0.0,519.8,1.8,518.0,-23.0,2857.9,-24.6,3330.1,495.8,3825.9,10562.8,
09/30/2014,10276.2,0.0,0.0,0.0,599.4,599.4,0.0,16.4,0.0,0.0,16.4,0.0,221.7,12.7,0.0,,402.0,50.8,837.5,8212.4,13191.5,-4979.1,0.0,1226.3,,,,,39.4,9438.7,,725.5,,,34.1,691.4,0.0,0.0,,,,,279.3,,0.2,1500.8,73.5,1004.8,3115.5,3115.5,,,,2155.6,,,,,252.6,5271.1,6275.9,0.0,529.0,1.8,527.2,-25.1,3025.4,-23.7,3505.6,494.7,4000.3,10276.2,
12/31/2014,9286.8,1160.1,1160.1,0.0,441.9,441.9,0.0,13.7,0.0,0.0,13.7,0.0,385.8,9.9,0.0,0.0,,46.8,2001.5,7231.2,13452.0,-6220.8,0.0,54.1,0.0,0.0,0.0,,44.2,7285.3,,1143.9,,532.1,36.4,575.4,0.0,0.0,0.0,0.0,,0.0,200.9,0.0,0.0,1362.7,61.7,1344.8,2218.1,2218.1,0.0,0.0,,1648.6,0.0,53.2,,,232.7,3866.7,5211.5,0.0,537.1,1.8,535.3,-25.4,3587.9,-24.3,4075.3,0.0,4075.3,9286.8,
03/31/2015,8524.4,500.4,500.4,0.0,319.4,319.4,0.0,7.6,0.0,0.0,7.6,0.0,349.5,13.7,0.0,,,37.8,1176.9,7297.0,13727.5,-6430.5,0.0,50.5,,0.0,,,36.8,7347.5,,487.2,,0.0,33.7,453.5,0.0,0.0,,,,,155.7,,,1348.9,45.1,642.9,2218.3,2218.3,,,,1643.3,,,,,294.4,3861.6,4504.5,0.0,531.9,1.8,530.1,-11.0,3522.6,-23.6,4019.9,0.0,4019.9,8524.4,
06/30/2015,8433.1,445.6,445.6,0.0,330.8,330.8,0.0,10.4,0.0,0.0,10.4,0.0,257.3,6.1,,55.7,,38.0,1044.1,7347.4,13840.2,-6492.8,0.0,41.6,,0.0,0.0,,35.5,7389.0,,499.7,,0.0,36.4,463.3,0.0,0.0,,,,,104.6,,1.6,1381.4,59.3,604.3,2218.5,2218.5,,,,1662.6,,,,,279.6,3881.1,4485.4,0.0,539.9,1.8,538.1,-11.5,3442.8,-23.5,3947.7,0.0,3947.7,8433.1,
09/30/2015,8456.1,495.8,495.8,0.0,316.2,316.2,0.0,12.2,0.0,0.0,12.2,0.0,216.3,17.0,,,,32.4,1040.5,7348.5,14084.9,-6736.4,0.0,67.1,,0.0,,,50.1,7415.6,,442.9,,0.0,33.7,409.2,176.7,0.0,,,,176.7,119.0,,0.0,1423.2,56.3,738.6,2041.8,2041.8,,,,1703.6,,,,,280.4,3745.4,4484.0,0.0,545.9,1.8,544.1,-10.0,3459.3,-23.1,3972.1,0.0,3972.1,8456.1,
12/31/2015,8398.2,376.1,376.1,0.0,278.2,278.2,0.0,13.3,0.0,0.0,13.3,0.0,264.2,23.2,0.0,87.3,,30.1,931.8,7384.6,14342.3,-6957.7,0.0,81.8,0.0,0.0,0.0,,58.6,7466.4,,388.1,,,36.4,351.7,176.8,0.0,0.0,0.0,,176.8,76.7,0.0,4.0,1479.8,46.1,641.6,2014.7,2014.7,0.0,0.0,,1794.0,0.0,43.0,,,267.2,3808.7,4450.3,0.0,556.6,1.8,554.8,-14.6,3418.3,-12.4,3947.9,0.0,3947.9,8398.2,
03/31/2016,7282.6,616.4,616.4,0.0,115.5,115.5,0.0,7.9,0.0,0.0,7.9,0.0,325.4,20.8,0.0,170.1,,20.9,1065.2,6135.7,14478.7,-8343.0,0.0,81.7,,0.0,,,60.9,6217.4,,238.4,,,33.7,204.7,176.7,0.0,,,,176.7,41.5,,3.4,1033.3,41.5,456.6,2016.2,2016.2,,,,1352.1,,,,,315.4,3368.3,3824.9,0.0,933.6,2.2,931.4,-18.2,2554.5,-12.2,3457.7,0.0,3457.7,7282.6,
06/30/2016,7481.7,1038.3,1038.3,0.0,132.5,132.5,0.0,7.2,0.0,0.0,7.2,0.0,193.3,0.0,,170.5,,21.4,1371.3,6018.6,14554.3,-8535.7,0.0,91.8,,0.0,0.0,,91.8,6110.4,,251.7,,,37.9,213.8,176.8,0.0,,,,176.8,86.3,,33.1,920.2,39.7,514.8,2017.8,2017.8,,,,1269.0,,,,,315.7,3286.8,3801.6,0.0,1355.0,2.4,1352.6,-20.6,2357.5,-11.8,3680.1,0.0,3680.1,7481.7,
09/30/2016,7275.2,1032.2,1032.2,0.0,135.6,135.6,0.0,10.8,0.0,0.0,10.8,0.0,30.4,0.0,,22.5,,7.4,1209.0,5970.6,14674.9,-8704.3,0.0,95.6,,0.0,,,95.6,6066.2,,292.1,,,32.8,259.3,0.0,0.0,,,,0.0,79.1,,19.4,899.2,40.3,371.2,2019.3,2019.3,,,,1249.6,,,,,331.0,3268.9,3640.1,0.0,1362.2,2.4,1359.8,-22.2,2306.6,-11.5,3635.1,0.0,3635.1,7275.2,
12/31/2016,7245.4,443.8,443.8,0.0,155.7,155.7,0.0,10.4,0.0,0.0,10.4,0.0,30.2,0.0,0.0,18.6,,11.6,640.1,6539.0,15438.5,-8899.5,0.0,66.3,0.0,0.0,0.0,,66.3,6605.3,,302.6,,,32.9,269.7,0.0,0.0,0.0,0.0,,0.0,212.2,0.0,32.0,825.9,30.1,514.8,2020.9,2020.9,0.0,0.0,,1207.0,0.0,45.7,,,303.4,3227.9,3742.7,0.0,1369.0,2.4,1366.6,-22.9,2173.3,-16.7,3502.7,0.0,3502.7,7245.4,
03/31/2017,7235.0,338.4,338.4,0.0,136.2,136.2,0.0,6.5,0.0,0.0,6.5,0.0,31.5,21.1,0.0,18.6,,5.3,512.6,6627.6,15714.6,-9087.0,0.0,94.8,,0.0,,,73.7,6722.4,,329.0,,,32.8,296.2,0.0,0.0,,,,,85.2,,0.3,872.7,30.7,414.2,2022.4,2022.4,,,,1215.4,,,,,342.4,3237.8,3652.0,0.0,1377.5,2.4,1375.1,-29.9,2250.2,-14.8,3583.0,0.0,3583.0,7235.0,
06/30/2017,7265.5,178.8,178.8,0.0,165.0,165.0,0.0,8.6,0.0,0.0,8.6,0.0,71.9,28.6,,12.9,,10.2,424.3,6737.3,15914.6,-9177.3,0.0,103.9,,0.0,0.0,,75.3,6841.2,,338.8,,,32.9,305.9,134.0,0.0,,,,134.0,46.3,,0.1,894.3,33.0,519.1,1889.0,1889.0,,,,1222.4,,,,,328.0,3111.4,3630.5,0.0,1384.5,2.4,1382.1,-30.3,2295.6,-14.8,3635.0,0.0,3635.0,7265.5,
09/30/2017,7347.4,782.6,782.6,0.0,120.4,120.4,0.0,6.1,0.0,0.0,6.1,0.0,31.9,1.7,,17.9,,10.2,941.0,6292.2,12896.4,-6604.2,0.0,114.2,0.0,0.0,0.0,,112.5,6406.4,,421.4,,,32.8,388.6,134.0,0.0,,,,134.0,50.8,,2.4,895.7,37.4,606.2,1890.6,1890.6,,,,1213.1,,,,,315.0,3103.7,3709.9,0.0,1392.9,2.4,1390.5,-33.2,2292.3,-14.5,3637.5,0.0,3637.5,7347.4,
12/31/2017,7394.8,0.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1,0.0,4.9,,13.7,162.0,5866.7,9245.3,-3378.6,0.0,1366.1,0.0,0.0,0.0,,1366.0,7232.8,,386.1,,,26.0,360.1,0.0,0.0,0.0,0.0,,,182.0,0.0,34.8,518.0,34.4,568.1,2160.8,2160.8,0.0,0.0,,868.0,0.0,30.5,,,284.7,3028.8,3596.9,0.0,1400.6,2.4,1398.2,-34.2,2442.6,-11.1,3797.9,0.0,3797.9,7394.8,
03/31/2018,7608.6,0.0,0.0,0.0,130.2,130.2,0.0,2.1,0.0,0.0,2.1,0.0,17.5,4.5,0.0,4.7,,9.6,149.8,7380.2,14171.6,-6791.4,0.0,78.6,,0.0,,,74.1,7458.8,,434.3,,,33.4,400.9,0.0,0.0,,,,,178.7,,32.8,504.0,42.0,613.0,2458.1,2458.1,,,,840.8,,,,,304.0,3298.9,3911.9,0.0,1410.4,2.4,1408.0,-39.5,2336.3,-10.5,3696.7,0.0,3696.7,7608.6,
06/30/2018,7389.7,0.0,0.0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,5.4,,5.3,,10.1,214.1,6901.9,14285.2,-7383.3,0.0,273.7,0.0,0.0,0.0,,268.3,7175.6,,420.7,,,32.7,388.0,0.0,0.0,,,,,206.0,,49.3,397.7,42.3,626.7,2649.4,2649.4,,,,752.2,,,,,305.2,3401.6,4028.3,0.0,1418.1,2.4,1415.7,-41.2,1994.7,-10.2,3361.4,0.0,3361.4,7389.7,
09/30/2018,7157.2,0.0,0.0,0.0,191.7,191.7,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.1,,4.1,,11.6,221.4,6877.4,13159.1,-6281.7,0.0,58.4,0.0,0.0,0.0,,58.3,6935.8,,368.7,,,33.1,335.6,0.0,0.0,,,,,261.9,,52.6,398.8,45.9,630.6,2451.1,2451.1,,,,700.6,,,,,249.2,3151.7,3782.3,0.0,1427.0,2.4,1424.6,-44.2,2002.0,-9.9,3374.9,0.0,3374.9,7157.2,
12/31/2018,6117.8,0.0,0.0,0.0,104.3,104.3,0.0,0.0,0.0,0.0,0.0,0.0,176.3,35.4,0.0,75.9,,12.9,280.6,5059.5,10000.0,-4940.5,0.0,777.7,0.0,0.0,0.0,,742.3,5837.2,,290.5,,,32.4,258.1,0.0,0.0,0.0,0.0,,,43.8,0.0,0.7,269.2,29.2,334.3,2507.1,2507.1,0.0,0.0,,525.5,0.0,30.0,,,225.6,3032.6,3366.9,0.0,1434.3,2.4,1431.9,-45.6,1376.5,-14.3,2750.9,0.0,2750.9,6117.8,
03/31/2019,5470.2,89.9,89.9,0.0,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0,76.3,6.7,,68.8,,7.5,246.4,5163.8,10219.1,-5055.3,0.0,60.0,0.0,0.0,0.0,,53.3,5223.8,,249.0,,,33.0,216.0,71.8,0.0,20.1,,20.1,51.7,98.5,,1.5,151.2,27.9,419.3,2076.1,2026.7,49.4,,49.4,338.7,,,,,186.0,2414.8,2834.1,0.0,1442.6,2.4,1440.2,-51.8,1259.8,-14.5,2636.1,0.0,2636.1,5470.2,
06/30/2019,5504.3,97.1,97.1,0.0,93.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,80.8,15.2,,70.8,,7.3,271.4,5163.5,10272.8,-5109.3,0.0,69.4,0.0,0.0,0.0,,54.2,5232.9,,260.4,,,32.5,227.9,70.5,0.0,18.8,,18.8,51.7,45.6,,0.9,181.4,22.7,376.5,2076.0,2028.1,47.9,,47.9,362.5,,,,,180.2,2438.5,2815.0,0.0,1448.7,2.4,1446.3,-53.6,1308.6,-14.4,2689.3,0.0,2689.3,5504.3,
09/30/2019,5570.6,92.4,92.4,0.0,104.3,104.3,0.0,0.0,0.0,0.0,0.0,0.0,153.4,23.2,,75.5,,8.1,350.1,5142.8,10354.6,-5211.8,0.0,77.7,,,0.0,,54.5,5220.5,,239.2,,,33.0,206.2,70.1,0.0,18.4,,18.4,51.7,25.9,,0.4,208.0,24.4,335.2,2074.7,2029.4,45.3,,45.3,390.7,,,,,182.3,2465.4,2800.6,0.0,1454.3,2.4,1451.9,-54.8,1384.8,-14.3,2770.0,0.0,2770.0,5570.6,
12/31/2019,5477.8,166.3,166.3,0.0,108.4,108.4,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.2,0.0,37.4,,11.6,325.2,5099.1,10410.6,-5311.5,0.0,53.5,0.0,0.0,0.0,,53.3,5152.6,,258.2,,,31.0,227.2,18.0,0.0,18.0,,18.0,,61.9,0.0,0.5,274.5,24.9,338.1,2060.4,2015.6,44.8,,44.8,418.7,0.0,14.5,,,129.2,2479.1,2817.2,0.0,1458.9,2.4,1456.5,-55.4,1269.6,-12.5,2660.6,0.0,2660.6,5477.8,
03/31/2020,5895.8,70.3,70.3,0.0,81.1,81.1,0.0,0.0,0.0,0.0,0.0,0.0,545.6,19.1,,165.4,,9.6,697.0,5128.5,10531.6,-5403.1,0.0,70.3,0.0,,,,51.2,5198.8,,274.2,,,31.1,243.1,350.1,0.0,18.5,,18.5,331.6,18.6,,0.0,469.6,14.4,642.9,1629.7,1587.4,42.3,,42.3,597.2,,,,,127.6,2226.9,2869.8,0.0,1462.4,2.5,1459.9,-56.2,1632.2,-12.4,3026.0,0.0,3026.0,5895.8,
06/30/2020,5524.1,3.4,3.4,0.0,97.9,97.9,0.0,0.0,0.0,0.0,0.0,0.0,345.1,6.2,,165.0,,10.7,446.4,5017.2,10565.9,-5548.7,0.0,60.5,0.0,,,,54.3,5077.7,,184.9,,,27.9,157.0,295.2,0.0,20.3,,20.3,274.9,19.5,,3.2,416.1,15.4,499.6,1628.6,1589.4,39.2,,39.2,551.0,,,,,131.7,2179.6,2679.2,0.0,1465.8,2.5,1463.3,-56.6,1447.8,-12.1,2844.9,0.0,2844.9,5524.1,
