Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2010,80222.0,80222.0,-67113.0,63833.0,3280.0,13109.0,0.0,-4200.0,3514.0,686.0,8909.0,3159.0,,55.0,,,-2537.0,-677.0,12068.0,-5493.0,6575.0,0.0,0.0,0.0,6575.0,-275.0,6300.0,0.0,0.0,6300.0,6500.0,200.0,4722.0,1.33,1.33,1.376535,4736.0,1.33,1.33,1.37223,
06/30/2010,82747.0,82747.0,-68780.0,65414.0,3366.0,13967.0,0.0,-4014.0,3607.0,407.0,9953.0,2753.0,,40.0,,,-2244.0,-549.0,12706.0,-4960.0,7746.0,0.0,0.0,0.0,7746.0,-186.0,7560.0,0.0,0.0,7560.0,7969.75,409.75,4716.0,1.61,1.61,1.689939,4729.0,1.6,1.6,1.686646,
09/30/2010,85181.0,85181.0,-71007.0,67163.0,3844.0,14174.0,0.0,-4207.0,3707.0,500.0,9967.0,2891.0,,54.0,,,-2443.0,-502.0,12858.0,-5297.0,7561.0,0.0,0.0,0.0,7561.0,-211.0,7350.0,0.0,0.0,7350.0,7351.3,1.3,5076.0,1.44,1.44,1.448247,5089.0,1.44,1.44,1.440255,
12/31/2010,93428.0,93428.0,-77729.0,73459.0,4270.0,15699.0,0.0,-4406.0,3855.0,551.0,11293.0,4034.0,,110.0,,,-3453.0,-691.0,15327.0,-5811.0,9516.0,0.0,0.0,0.0,9516.0,-266.0,9250.0,0.0,0.0,9250.0,9250.65,0.65,4973.0,1.86,1.86,1.860175,5031.0,1.85,1.85,1.850129,
03/31/2011,101335.0,101335.0,-83181.0,79420.0,3761.0,18154.0,0.0,-3961.0,3627.0,334.0,14193.0,4724.0,,29.0,,,-3827.0,-926.0,18917.0,-8004.0,10913.0,0.0,0.0,0.0,10913.0,-263.0,10650.0,0.0,0.0,10650.0,10650.0,0.0,4963.0,2.14,2.14,2.14,4971.0,2.14,2.14,2.14,
06/30/2011,112781.0,112781.0,-93936.0,90055.0,3881.0,18845.0,0.0,-4273.0,3681.0,592.0,14572.0,4047.0,,45.0,,,-3720.0,-372.0,18619.0,-7721.0,10898.0,0.0,0.0,0.0,10898.0,-218.0,10680.0,0.0,0.0,10680.0,10680.0,0.0,4906.0,2.19,2.19,2.19,4912.0,2.18,2.18,2.18,
09/30/2011,111991.0,111991.0,-93576.0,89710.0,3866.0,18415.0,0.0,-4492.0,3764.0,728.0,13923.0,4757.0,,98.0,,,-3915.0,-940.0,18680.0,-8009.0,10671.0,0.0,0.0,0.0,10671.0,-341.0,10330.0,0.0,0.0,10330.0,10330.0,0.0,4839.0,2.13,2.13,2.13,4843.0,2.13,2.13,2.13,
12/31/2011,107419.0,107419.0,-91665.0,87590.0,4075.0,15754.0,0.0,-4338.0,3911.0,427.0,11416.0,5625.0,,75.0,,,-3827.0,-1873.0,17041.0,-7317.0,9724.0,0.0,0.0,0.0,9724.0,-324.0,9400.0,0.0,0.0,9400.0,9400.0,0.0,4771.573604,1.97,1.97,1.97,4775.0,1.97,1.97,1.97,
03/31/2012,110696.0,110696.0,-93815.0,89973.0,3842.0,16881.0,0.0,-4123.0,3601.0,522.0,12758.0,4757.0,,107.0,,,-4210.0,-654.0,17515.0,-7716.0,9799.0,0.0,0.0,0.0,9799.0,-349.0,9450.0,0.0,0.0,9450.0,9450.0,0.0,4715.0,2.0,2.0,2.0,4716.0,2.0,2.0,2.0,
06/30/2012,104718.0,104718.0,-89237.0,85338.0,3899.0,15481.0,0.0,-3858.0,3486.0,372.0,11623.0,14568.0,,50.0,,,-3651.0,-10967.0,26191.0,-8537.0,17654.0,0.0,0.0,0.0,17654.0,-1744.0,15910.0,0.0,0.0,15910.0,8410.0,-7500.0,4656.0,3.41,3.41,1.806271,4656.0,3.41,3.41,1.799175,
09/30/2012,102852.0,102852.0,-85663.0,81626.0,4037.0,17189.0,0.0,-3962.0,3468.0,494.0,13227.0,4093.0,,59.0,,,-3386.0,-766.0,17320.0,-7394.0,9926.0,0.0,0.0,0.0,9926.0,-356.0,9570.0,0.0,0.0,9570.0,9570.0,0.0,4597.0,2.09,2.09,2.09,4597.0,2.09,2.09,2.09,
12/31/2012,101409.0,101409.0,-85362.0,81252.0,4110.0,16047.0,0.0,-3774.0,3322.0,452.0,12273.0,5427.0,,111.0,,,-3763.0,-1775.0,17700.0,-7398.0,10302.0,0.0,0.0,0.0,10302.0,-352.0,9950.0,0.0,0.0,9950.0,9350.0,-600.0,4522.727273,2.2,2.2,2.067337,4541.0,2.2,2.2,2.067337,
03/31/2013,96336.0,96336.0,-81690.0,77580.0,4110.0,14646.0,0.0,-3563.0,3118.0,445.0,11083.0,4955.0,,24.0,,,-4418.0,-561.0,16038.0,-6277.0,9761.0,0.0,0.0,0.0,9761.0,-261.0,9500.0,0.0,0.0,9500.0,9500.0,0.0,4485.0,2.12,2.12,2.12,4485.0,2.12,2.12,2.12,
06/30/2013,95498.0,95498.0,-82539.0,78134.0,4405.0,12959.0,0.0,-3722.0,3268.0,454.0,9237.0,3531.0,,85.0,,,-3098.0,-518.0,12768.0,-5793.0,6975.0,0.0,0.0,0.0,6975.0,-115.0,6860.0,0.0,0.0,6860.0,6860.0,0.0,4433.0,1.55,1.55,1.55,4433.0,1.55,1.55,1.55,
09/30/2013,100508.0,100508.0,-86613.0,82326.0,4287.0,13895.0,0.0,-3636.0,3150.0,486.0,10259.0,3930.0,,52.0,,,-3444.0,-538.0,14189.0,-6120.0,8069.0,0.0,0.0,0.0,8069.0,-199.0,7870.0,0.0,0.0,7870.0,7870.0,0.0,4395.0,1.79,1.79,1.79,4395.0,1.79,1.79,1.79,
12/31/2013,98355.0,98355.0,-84701.0,80321.0,4380.0,13654.0,0.0,-3932.0,3341.0,591.0,9722.0,4994.0,,,-152.0,,-2967.0,-1875.0,14716.0,-6073.0,8643.0,0.0,0.0,0.0,8643.0,-293.0,8350.0,0.0,0.0,8350.0,8350.0,0.0,4361.0,1.91,1.91,1.91,4361.0,1.91,1.91,1.91,
03/31/2014,93896.0,93896.0,-80167.0,75975.0,4192.0,13729.0,0.0,-3449.0,3132.0,317.0,10280.0,4947.0,,66.0,,,-4108.0,-905.0,15227.0,-5857.0,9370.0,0.0,0.0,0.0,9370.0,-270.0,9100.0,0.0,0.0,9100.0,9100.0,0.0,4328.0,2.1,2.1,2.1,4328.0,2.1,2.1,2.1,
06/30/2014,97848.0,97848.0,-85457.0,81172.0,4285.0,12391.0,0.0,-3665.0,3169.0,496.0,8726.0,5425.0,,64.0,,,-3312.0,-2177.0,14151.0,-5034.0,9117.0,0.0,0.0,0.0,9117.0,-337.0,8780.0,0.0,0.0,8780.0,8780.0,0.0,4297.0,2.05,2.05,2.05,4297.0,2.05,2.05,2.05,
09/30/2014,95687.0,95687.0,-82625.0,78263.0,4362.0,13062.0,0.0,-3488.0,3169.0,319.0,9574.0,3836.0,,88.0,,,-3211.0,-713.0,13410.0,-5064.0,8346.0,0.0,0.0,0.0,8346.0,-276.0,8070.0,0.0,0.0,8070.0,8070.0,0.0,4267.0,1.89,1.89,1.89,4267.0,1.89,1.89,1.89,
12/31/2014,76085.0,76085.0,-66918.0,62460.0,4458.0,9167.0,0.0,-3665.0,3128.0,537.0,5502.0,3340.0,,68.0,,,-2692.0,-716.0,8842.0,-2060.0,6782.0,0.0,0.0,0.0,6782.0,-212.0,6570.0,0.0,0.0,6570.0,6301.0,-269.0,4235.0,1.56,1.56,1.487839,4235.0,1.56,1.56,1.487839,
03/31/2015,59228.0,59228.0,-52341.0,48041.0,4300.0,6887.0,0.0,-3024.0,2713.0,311.0,3863.0,2772.0,,88.0,,,-2261.0,-599.0,6635.0,-1560.0,5075.0,0.0,0.0,0.0,5075.0,-135.0,4940.0,0.0,0.0,4940.0,4940.0,0.0,4211.0,1.17,1.17,1.17,4211.0,1.17,1.17,1.17,
06/30/2015,65395.0,65395.0,-57908.0,53457.0,4451.0,7487.0,0.0,-3201.0,2831.0,370.0,4286.0,2668.0,,85.0,,,-2081.0,-672.0,6954.0,-2692.0,4262.0,0.0,0.0,0.0,4262.0,-72.0,4190.0,0.0,0.0,4190.0,4190.0,0.0,4200.0,1.0,1.0,1.0,4200.0,1.0,1.0,1.0,
09/30/2015,59866.0,59866.0,-52413.0,47871.0,4542.0,7453.0,0.0,-3291.0,2967.0,324.0,4162.0,1587.0,,78.0,,,-1783.0,118.0,5749.0,-1365.0,4384.0,0.0,0.0,0.0,4384.0,-144.0,4240.0,0.0,0.0,4240.0,4240.0,0.0,4190.0,1.01,1.01,1.01,4190.0,1.01,1.01,1.01,
12/31/2015,52321.0,52321.0,-48241.0,43486.0,4755.0,4080.0,0.0,-3508.0,2990.0,518.0,572.0,2056.0,,60.0,,,-1519.0,-597.0,2628.0,202.0,2830.0,0.0,0.0,0.0,2830.0,-50.0,2780.0,0.0,0.0,2780.0,2780.0,0.0,4183.0,0.67,0.67,0.67,4183.0,0.67,0.67,0.67,
03/31/2016,42290.0,42290.0,-39137.0,34372.0,4765.0,3153.0,0.0,-2948.0,2593.0,355.0,205.0,1525.0,,77.0,,,-1251.0,-351.0,1730.0,51.0,1781.0,0.0,0.0,0.0,1781.0,29.0,1810.0,0.0,0.0,1810.0,1810.0,0.0,4178.0,0.43,0.43,0.43,4178.0,0.43,0.43,0.43,
06/30/2016,50925.0,50925.0,-46697.0,41876.0,4821.0,4228.0,0.0,-3091.0,2646.0,445.0,1137.0,1259.0,,75.0,,,-1124.0,-210.0,2396.0,-715.0,1681.0,0.0,0.0,0.0,1681.0,19.0,1700.0,0.0,0.0,1700.0,1700.0,0.0,4147.0,0.41,0.41,0.41,4178.0,0.41,0.41,0.41,
09/30/2016,51330.0,51330.0,-46845.0,42240.0,4605.0,4485.0,0.0,-3063.0,2736.0,327.0,1422.0,1804.0,,106.0,,,-1103.0,-807.0,3226.0,-337.0,2889.0,0.0,0.0,0.0,2889.0,-239.0,2650.0,0.0,0.0,2650.0,2650.0,0.0,4178.0,0.63,0.63,0.63,4178.0,0.63,0.63,0.63,
12/31/2016,56399.0,56399.0,-54747.0,46630.0,8117.0,1652.0,0.0,-3480.0,2824.0,656.0,-1828.0,2445.0,,195.0,,,-1328.0,-1312.0,617.0,1407.0,2024.0,0.0,0.0,0.0,2024.0,-344.0,1680.0,0.0,0.0,1680.0,3815.0,2135.0,4176.0,0.41,0.41,0.913554,4176.0,0.41,0.41,0.913554,
03/31/2017,56474.0,56474.0,-49440.0,44921.0,4519.0,7034.0,0.0,-3167.0,2505.0,662.0,3867.0,2051.0,,146.0,,,-1710.0,-487.0,5918.0,-1828.0,4090.0,0.0,0.0,0.0,4090.0,-80.0,4010.0,0.0,0.0,4010.0,4010.0,0.0,4223.0,0.95,0.95,0.95,4223.0,0.95,0.95,0.95,
06/30/2017,56026.0,56026.0,-50274.0,45622.0,4652.0,5752.0,0.0,-3489.0,2556.0,933.0,2263.0,1893.0,,158.0,,,-1525.0,-526.0,4156.0,-892.0,3264.0,0.0,0.0,0.0,3264.0,86.0,3350.0,0.0,0.0,3350.0,3350.0,0.0,4271.0,0.78,0.78,0.78,4271.0,0.78,0.78,0.78,
09/30/2017,59350.0,59350.0,-52015.0,47135.0,4880.0,7335.0,0.0,-3391.0,2632.0,759.0,3944.0,1639.0,,111.0,,,-1472.0,-278.0,5583.0,-1498.0,4085.0,0.0,0.0,0.0,4085.0,-115.0,3970.0,0.0,0.0,3970.0,3970.0,0.0,4271.0,0.93,0.93,0.93,4271.0,0.93,0.93,0.93,
12/31/2017,65312.0,65312.0,-59175.0,53333.0,5842.0,6137.0,0.0,-4137.0,2956.0,1181.0,2000.0,1017.0,,186.0,,,-673.0,-530.0,3017.0,5392.0,8409.0,0.0,0.0,0.0,8409.0,-29.0,8380.0,0.0,0.0,8380.0,3732.0,-4648.0,4270.0,1.97,1.97,0.874005,4270.0,1.97,1.97,0.874005,
03/31/2018,65436.0,65436.0,-57396.0,52926.0,4470.0,8040.0,0.0,-3371.0,2747.0,624.0,4669.0,2571.0,,204.0,,,-1910.0,-865.0,7240.0,-2457.0,4783.0,0.0,0.0,0.0,4783.0,-133.0,4650.0,0.0,0.0,4650.0,4650.0,0.0,4270.0,1.09,1.09,1.09,4270.0,1.09,1.09,1.09,
06/30/2018,71456.0,71456.0,-63209.0,58620.0,4589.0,8247.0,0.0,-3633.0,2993.0,640.0,4614.0,1898.0,,147.0,,,-1729.0,-316.0,6512.0,-2526.0,3986.0,0.0,0.0,0.0,3986.0,-36.0,3950.0,0.0,0.0,3950.0,3950.0,0.0,4271.0,0.92,0.92,0.92,4271.0,0.92,0.92,0.92,
09/30/2018,74187.0,74187.0,-63834.0,59176.0,4658.0,10353.0,0.0,-3491.0,2892.0,599.0,6862.0,2218.0,,200.0,,,-1960.0,-458.0,9080.0,-2634.0,6446.0,0.0,0.0,0.0,6446.0,-206.0,6240.0,0.0,0.0,6240.0,6240.0,0.0,4271.0,1.46,1.46,1.46,4271.0,1.46,1.46,1.46,
12/31/2018,68253.0,68253.0,-59823.0,54795.0,5028.0,8430.0,0.0,-3736.0,2848.0,888.0,4694.0,3427.0,,215.0,,,-1756.0,-1886.0,8121.0,-1915.0,6206.0,0.0,0.0,0.0,6206.0,-206.0,6000.0,0.0,0.0,6000.0,6409.0,409.0,4270.0,1.41,1.41,1.500937,4270.0,1.41,1.41,1.500937,
03/31/2019,61646.0,61646.0,-55747.0,51176.0,4571.0,5899.0,0.0,-3408.0,2770.0,638.0,2491.0,1798.0,,181.0,,,-1709.0,-270.0,4289.0,-1883.0,2406.0,0.0,0.0,0.0,2406.0,-56.0,2350.0,0.0,0.0,2350.0,2350.0,0.0,4270.0,0.55,0.55,0.55,4270.0,0.55,0.55,0.55,
06/30/2019,67491.0,67491.0,-60770.0,56139.0,4631.0,6721.0,0.0,-3473.0,2827.0,646.0,3248.0,1384.0,,216.0,,,-1359.0,-241.0,4632.0,-1241.0,3391.0,0.0,0.0,0.0,3391.0,-261.0,3130.0,0.0,0.0,3130.0,3130.0,0.0,4271.0,0.73,0.73,0.73,4271.0,0.73,0.73,0.73,
09/30/2019,63422.0,63422.0,-56687.0,51814.0,4873.0,6735.0,0.0,-3409.0,2753.0,656.0,3326.0,1395.0,,232.0,,,-1196.0,-431.0,4721.0,-1474.0,3247.0,0.0,0.0,0.0,3247.0,-77.0,3170.0,0.0,0.0,3170.0,3170.0,0.0,4271.0,0.75,0.75,0.75,4271.0,0.75,0.75,0.75,
12/31/2019,63024.0,63024.0,-56946.0,52023.0,4923.0,6078.0,0.0,-3612.0,3048.0,564.0,2466.0,3948.0,,201.0,,,-1177.0,-2972.0,6414.0,-684.0,5730.0,0.0,0.0,0.0,5730.0,-40.0,5690.0,0.0,0.0,5690.0,1990.0,-3700.0,4269.0,1.33,1.33,0.466151,4269.0,1.33,1.33,0.463286,
03/31/2020,55134.0,55134.0,-53031.0,47212.0,5819.0,2103.0,0.0,-3136.0,2579.0,557.0,-1033.0,775.0,,249.0,,,-775.0,-249.0,-258.0,-512.0,-770.0,0.0,0.0,0.0,-770.0,160.0,-610.0,0.0,0.0,-610.0,-610.0,0.0,4270.0,-0.14,-0.14,-0.14,4270.0,-0.14,-0.14,-0.14,
06/30/2020,32277.0,32277.0,-31034.0,26118.0,4916.0,1243.0,0.0,-2894.0,2409.0,485.0,-1651.0,11.0,,317.0,,,-103.0,-225.0,-1640.0,471.0,-1169.0,0.0,0.0,0.0,-1169.0,89.0,-1080.0,0.0,0.0,-1080.0,-1080.0,0.0,4271.0,-0.26,-0.26,-0.26,4271.0,-0.26,-0.26,-0.26,
09/30/2020,46455.111,,,,,,,,,,-1858.0,,,,,,,,-338.025,,-380.425,,,,,,-380.425,,,-380.425,-380.425,,,-0.062,-0.062,-0.047,,-0.062,-0.062,-0.047,
12/31/2020,50916.875,,,,,,,,,,360.0,,,,,,,,757.25,,599.917,,,,,,599.917,,,599.917,599.917,,,0.12,0.12,0.138,,0.12,0.12,0.138,
