Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2006,56373.476,1336.737,133.67,,,7802.75,,,,,,,,,,,,,,42098.271,-646.319,41451.952,332.504,,3179.759,2908.849,270.91,,,0.0,2136.104,,7754.061,31324.728,14813.569,16511.159,,39078.789,4418.356,,,,,5723.488,,,,,,,,,,,,0.0,2954.909,,,-1013.381,4296.655,-86.94,6151.243,0.0,6151.243,,
12/31/2006,57064.905,1605.506,126.097,,,7388.35,,,,,28042.501,,,14904.796,,,,,0.0,42947.297,-649.948,42297.349,335.008,,3159.082,2908.849,250.233,,,0.0,2153.513,,7879.977,32030.526,15110.229,16920.297,0.0,39910.503,3094.214,,,,,6890.741,,,,,,,,,,,,0.0,2954.707,,,-1063.479,4443.441,-53.574,6281.095,0.0,6281.095,,
03/31/2007,57842.471,1437.859,437.803,,,7181.22,,,,,,,,,,,,,,43507.176,-659.757,42847.419,331.426,,3140.726,2908.849,231.877,,,,2466.018,,7614.624,31323.282,15401.881,15921.401,,38937.906,4048.782,,,,,7664.309,,,,,,,,,,,,,2952.56,,,-1216.839,4553.63,-36.167,6253.184,,6253.184,,
06/30/2007,57869.069,1301.894,341.878,,,7134.733,,,,,,,,,,,,,,43743.822,-668.138,43075.684,329.737,,3124.746,2908.849,215.897,,,0.0,2560.397,,7477.576,31941.059,15473.947,16467.112,0.0,39418.635,2933.081,,,,,8444.797,,,,,,,,,,,,0.0,2960.243,,,-1421.395,4703.292,-66.833,6175.307,0.0,6175.307,,
09/30/2007,60008.123,1295.377,408.5,,,8183.034,,,,,,,,,,,,,,44778.472,-680.498,44097.974,332.197,,3109.044,2908.849,200.195,,,0.0,2581.997,,7565.762,30907.417,15096.493,15810.924,0.0,38473.179,4920.901,,,,,9516.192,,,,,,,,,,,,0.0,2962.507,,,-1465.421,4827.583,-86.665,6238.004,0.0,6238.004,,
12/31/2007,64875.639,1719.509,66.469,,,9243.242,,,,,31530.188,,,16491.374,,,,,,48021.562,-759.439,47262.123,370.765,,3444.989,3196.433,248.556,,,0.0,2768.542,,8131.662,33134.526,16609.518,16525.008,0.0,41266.188,5821.897,,,,,10317.945,,,,,,,,,,,,0.0,2913.726,,,-1129.233,4815.585,-114.822,6485.256,0.0,6485.256,,
03/31/2008,66085.573,1763.426,19.727,,,9048.424,,,,,,,,,,,,,,49278.881,-773.624,48505.257,366.065,,3422.221,3192.128,230.093,,,0.0,2960.453,,7890.326,33642.684,18279.114,15363.57,0.0,41533.01,6195.434,,,,,10672.411,,,,,,,,,,,,0.0,2914.047,,,-1107.324,4940.723,-259.484,6487.962,0.0,6487.962,,
06/30/2008,65893.428,1624.753,109.404,,,8901.825,,,,,,,,,,,,,,49114.616,-774.076,48340.54,368.542,,3405.656,3192.128,213.528,,,0.0,3142.708,,8483.856,33441.834,18592.459,14849.375,0.0,41925.69,3761.55,,,,,12770.11,,,,,,,,,,,,0.0,2918.441,,,-1090.285,5023.817,-332.917,6519.056,0.0,6519.056,,
09/30/2008,65247.215,1368.917,122.204,,,8803.861,,,,,,,,,,,,,,48693.543,-780.683,47912.86,374.181,,3390.682,3192.128,198.554,,,0.0,3274.51,,8332.06,34169.233,19202.114,14967.119,0.0,42501.293,2929.242,,,,,12481.967,,,,,,,,,,,,0.0,2926.319,,,-1085.384,5037.799,-462.05,6416.684,0.0,6416.684,,
12/31/2008,65815.757,1546.804,121.631,,,7820.397,,,,,33680.397,,,15320.066,,,,,0.0,49000.463,-787.904,48212.559,388.855,,3375.624,3192.128,183.496,,,0.0,4349.887,,8856.114,33725.149,20630.226,13094.923,0.0,42581.263,3009.735,,,,,12075.149,,,,,,,,,,,,567.463,2962.722,,,-1071.327,5062.754,-736.881,6784.731,0.0,6784.731,,
03/31/2009,64883.195,1117.845,153.174,125.8,27.374,8278.647,591.802,6657.377,469.568,559.9,32826.0,18795.0,14031.0,16092.14,5710.0,,3269.0,7113.14,0.0,48918.14,-845.971,48072.169,386.157,386.157,3360.254,3192.128,168.126,22.0,679.18,0.0,2813.769,,9544.932,32932.424,22605.201,10327.223,0.0,42477.356,2641.811,,,,2641.811,11535.644,,,,11535.644,,,,,517.232,809.313,57981.356,568.284,2909.513,64.386,2845.127,-997.182,5043.633,-622.409,6901.839,0.0,6901.839,64883.195,
06/30/2009,69913.217,1148.428,62.25,2.3,59.95,8650.758,495.324,6963.004,610.777,581.653,33786.0,19719.0,14067.0,18928.644,6199.0,,3194.0,9535.644,0.0,52714.644,-855.365,51859.279,442.162,442.162,3740.697,3524.625,216.072,,474.767,0.0,3534.876,,12403.999,34350.708,23681.353,10669.355,0.0,46754.707,2951.149,,,,2951.149,11568.238,,,,11568.238,,,,,360.871,878.088,62513.053,725.472,2513.293,64.442,2448.851,-261.396,5003.551,-580.756,7400.164,0.0,7400.164,69913.217,
09/30/2009,68997.45,1356.508,71.649,17.206,54.443,8131.326,497.064,6522.856,598.743,512.663,34644.0,20843.0,13801.0,17559.772,6829.0,,3127.0,7603.772,0.0,52203.772,-867.874,51335.898,436.586,436.586,3723.773,3524.625,199.148,,511.725,0.0,3429.985,,12730.083,34131.768,24048.178,10083.59,0.0,46861.851,2927.268,,,,2927.268,10354.392,,,,10354.392,,,,,397.642,843.934,61385.087,727.748,2513.332,64.489,2448.843,-245.239,5035.808,-419.286,7612.363,0.0,7612.363,68997.45,
12/31/2009,68880.399,1226.223,153.454,20.119,133.335,8167.593,386.984,6704.378,567.607,508.624,33940.0,20085.0,13855.0,17996.686,6402.0,,3150.0,8444.686,0.0,51936.686,-878.022,51058.664,435.845,435.845,3707.043,3524.625,182.418,1023.912,407.775,0.0,2699.89,,13794.636,33655.202,25073.269,8581.933,0.0,47449.838,2442.582,0.0,0.0,,2442.582,10240.016,0.0,0.0,,10240.016,153.083,,,362.879,308.237,170.857,61127.492,730.235,2507.487,64.54,2442.947,-225.702,5076.884,-335.997,7752.907,0.0,7752.907,68880.399,
03/31/2010,68439.222,1033.269,131.705,10.4,121.305,8508.122,403.476,6097.266,1509.805,497.575,34275.0,20867.0,13408.0,17169.041,6800.0,,2898.0,7471.041,0.0,51444.041,-891.265,50552.776,427.883,427.883,3692.17,3524.625,167.545,,422.053,0.0,3671.244,,13622.819,33915.586,26180.045,7735.541,0.0,47538.405,1870.763,,,,1870.763,10065.894,,,,10065.894,,,,,318.048,730.425,60523.535,778.0,2430.442,64.271,2366.171,-169.174,5131.6,-255.181,7915.687,0.0,7915.687,68439.222,
06/30/2010,68153.616,1045.886,127.826,10.0,117.826,8585.264,487.692,6150.088,1481.541,465.943,33855.0,20759.0,13096.0,17206.286,6746.0,,2824.0,7636.286,0.0,51061.286,-894.667,50166.619,422.557,422.557,3677.337,3524.625,152.712,,538.398,0.0,3589.729,,13960.723,33561.948,26476.953,7084.995,0.0,47522.671,2158.957,,,,2158.957,9255.529,,,,9255.529,,,,,397.298,717.317,60051.772,735.35,2473.882,64.275,2409.607,-134.025,5223.834,-197.197,8101.844,0.0,8101.844,68153.616,
09/30/2010,68246.837,1070.625,845.324,443.7,401.624,8199.417,536.702,5783.496,1425.717,453.502,33468.0,20612.0,12856.0,17323.558,6696.0,,2761.0,7866.558,0.0,50791.558,-894.72,49896.838,421.352,421.352,3663.811,3524.625,139.186,,615.367,0.0,3534.103,,14665.603,33989.02,27215.588,6773.432,0.0,48654.623,1211.683,,,,1211.683,8991.508,,,,8991.508,,,,,437.072,720.178,60015.064,737.979,2473.081,64.344,2408.737,-105.931,5319.198,-192.554,8231.773,0.0,8231.773,68246.837,
12/31/2010,68021.263,908.755,126.222,25.0,101.222,7674.374,523.834,5413.492,1324.339,412.709,33222.281,19831.671,13390.61,18768.101,6556.351,7279.546,2684.726,2247.478,0.0,51990.382,-902.941,51087.441,435.837,435.837,3650.542,3524.625,125.917,882.776,471.565,0.0,2783.751,,14557.568,35247.716,27824.63,7423.086,0.0,49805.284,947.432,0.0,0.0,,947.432,7840.151,0.0,0.0,,7840.151,177.832,116.157,61.675,358.863,336.829,197.177,59663.568,740.657,2463.002,64.387,2398.615,-67.445,5426.701,-205.22,8357.695,0.0,8357.695,68021.263,
03/31/2011,67881.208,972.005,110.401,10.3,100.101,6920.902,413.737,4854.984,1262.089,390.092,33415.993,19589.694,13826.299,18702.688,6421.5,7456.881,2609.169,2215.138,0.0,52118.681,-903.703,51214.978,431.292,431.292,3638.228,3524.625,113.603,,429.625,0.0,4163.777,,15219.562,35328.537,28756.435,6572.102,0.0,50548.099,504.676,,,,504.676,7305.42,,,,7305.42,,,,,308.043,707.452,59373.69,743.385,2431.643,64.087,2367.556,-4.898,5534.909,-197.521,8507.518,0.0,8507.518,67881.208,
06/30/2011,77727.154,1297.335,2691.03,415.58,2275.45,6995.251,502.986,4890.489,1219.686,382.09,37463.088,22422.196,15040.892,21078.141,6832.522,8812.451,2844.448,2588.72,0.0,58541.229,-907.589,57633.64,567.107,567.107,3799.682,3524.625,275.057,,513.214,0.0,4229.895,,18598.828,40630.387,32400.035,8230.352,0.0,59229.215,567.144,,,,567.144,7128.916,,,,7128.916,,,,,373.504,1184.181,68482.96,860.901,2866.809,66.807,2800.002,,5745.253,-228.769,9244.194,0.0,9244.194,77727.154,
09/30/2011,77863.891,1349.057,2231.779,5.0,2226.779,7779.354,605.557,5635.878,1161.837,376.082,37509.859,22291.357,15218.502,20891.405,6775.97,8735.4,2768.674,2611.361,0.0,58401.264,-908.525,57492.739,569.495,569.495,3782.281,3524.625,257.656,,643.449,0.0,4015.737,,19637.491,39844.898,32552.528,7292.37,0.0,59482.389,694.398,,,,694.398,6748.857,,,,6748.857,,,,,463.803,1099.318,68488.765,862.717,2881.014,66.871,2814.143,0.0,5823.928,-192.533,9375.126,0.0,9375.126,77863.891,
12/31/2011,77924.287,1449.547,157.81,2.85,154.96,8234.988,561.834,6228.56,1077.708,366.886,38637.217,22902.781,15734.436,21458.788,6681.385,9431.498,2720.108,2625.797,0.0,60096.005,-908.29,59187.715,581.435,581.435,3701.019,3524.625,176.394,1417.473,619.001,0.0,2575.299,,20017.883,39376.766,32913.309,6463.457,0.0,59394.649,782.082,0.0,0.0,,782.082,6686.226,0.0,0.0,,6686.226,471.5,381.396,90.104,371.831,440.685,506.105,68653.078,864.585,2895.9,66.914,2828.986,0.0,5867.165,-356.441,9271.209,0.0,9271.209,77924.287,
03/31/2012,79186.887,1344.092,1282.04,,1282.04,7712.916,517.62,5838.022,1000.294,356.98,38979.406,23040.734,15938.672,21942.344,6552.607,10142.415,2630.1,2617.222,0.0,60921.75,-909.006,60012.744,580.033,580.033,3684.244,3524.625,159.619,,588.669,0.0,3982.149,,20648.97,40263.973,34101.194,6162.779,0.0,60912.943,511.981,,,,511.981,6476.526,,,,6476.526,,,,,405.815,1450.934,69758.199,866.489,2924.221,66.665,2857.556,0.0,5969.236,-331.258,9428.688,0.0,9428.688,79186.887,
06/30/2012,80807.578,1421.831,1070.717,1.0,1069.717,7602.238,544.938,5534.054,1188.465,334.781,39960.62,23565.033,16395.587,22890.652,6500.733,11145.199,2550.294,2694.426,0.0,62851.272,-917.028,61934.244,592.498,592.498,3668.338,3524.625,143.713,,644.741,0.0,3872.971,,22854.794,39694.013,33997.61,5696.403,0.0,62548.807,975.575,,,,975.575,5687.868,,,,5687.868,,,,,444.456,1520.965,71177.671,868.433,2941.239,66.723,2874.516,0.0,6098.084,-277.849,9629.907,0.0,9629.907,80807.578,
09/30/2012,81085.233,1622.928,411.994,,411.994,7150.848,526.844,5183.878,1121.325,318.801,40368.639,23664.064,16704.575,23743.316,6423.932,12114.572,2496.274,2708.538,0.0,64111.955,-921.223,63190.732,589.035,589.035,3654.253,3524.625,129.628,,681.483,0.0,3783.96,,22968.401,41038.857,34663.695,6375.162,0.0,64007.258,592.154,,,,592.154,4969.536,,,,4969.536,,,,,464.11,1106.648,71139.706,870.416,3018.401,67.153,2951.248,0.0,6286.785,-230.075,9945.527,0.0,9945.527,81085.233,
12/31/2012,83008.803,1983.615,132.945,3.0,129.945,6563.327,488.966,4739.437,1032.276,302.648,43770.743,25993.79,17776.953,22800.214,6321.95,11240.837,2508.321,2729.106,0.0,66570.957,-925.86,65645.097,594.652,594.652,3640.388,3524.625,115.763,1242.906,603.019,0.0,2602.854,,24240.802,41370.451,35763.566,5606.885,0.0,65611.253,1074.482,0.0,0.0,,1074.482,4607.758,0.0,0.0,,4607.758,310.762,235.796,74.966,405.65,384.866,411.439,72806.21,872.5,3093.081,67.561,3025.52,0.0,6477.276,-240.264,10202.593,0.0,10202.593,83008.803,
03/31/2013,82811.957,1231.091,1899.746,594.976,1304.77,6080.975,420.144,4400.742,959.199,300.89,42247.309,24778.171,17469.138,23676.958,6204.181,12261.225,2517.193,2694.359,0.0,65924.267,-927.117,64997.15,589.57,589.57,3627.045,3524.625,102.42,,537.507,0.0,3848.873,,23603.971,41485.755,36915.646,4570.109,0.0,65089.726,374.593,,,,374.593,5394.563,,,,5394.563,,,,,337.142,1192.976,72389.0,874.627,3129.088,67.305,3061.783,0.0,6645.195,-225.953,10422.957,0.0,10422.957,82811.957,
06/30/2013,83229.005,1350.015,2679.841,124.487,2555.354,5588.761,378.235,3085.086,1819.691,305.749,43027.6,25005.788,18021.812,22944.266,6172.637,11510.355,2521.335,2739.939,0.0,65971.866,-927.065,65044.801,595.536,595.536,3614.543,3524.625,89.918,,534.64,0.0,3820.868,,24074.815,41586.655,37247.688,4338.967,0.0,65661.47,307.74,,,,307.74,5122.398,,,,5122.398,,,,,301.146,1119.921,72512.675,876.796,3180.235,67.569,3112.666,0.0,6887.07,-227.771,10716.33,0.0,10716.33,83229.005,
09/30/2013,84427.485,1941.944,2043.62,117.809,1925.811,8681.143,371.37,4692.18,3319.114,298.479,43059.914,25148.765,17911.149,20599.128,6169.392,10424.505,1205.705,2799.526,0.0,63659.042,-916.37,62742.672,614.795,614.795,3603.915,3524.625,79.29,,440.518,0.0,4358.878,,24150.771,42401.37,38253.417,4147.953,0.0,66552.141,246.019,,,,246.019,5121.326,,,,5121.326,,,,,285.659,1206.138,73411.283,879.01,3260.967,67.986,3192.981,0.0,7074.287,-198.062,11016.202,0.0,11016.202,84427.485,
12/31/2013,85162.391,1573.361,1750.711,99.573,1651.138,9172.628,376.131,4531.786,3966.13,298.581,43576.912,24871.696,18705.216,20496.247,6121.789,10204.733,1364.9,2804.825,0.0,64073.159,-916.676,63156.483,633.52,633.52,3593.476,3524.625,68.851,1000.299,414.263,0.0,3867.65,,24661.007,42457.605,38611.021,3846.584,0.0,67118.612,260.455,0.0,0.0,,260.455,5108.87,0.0,0.0,,5108.87,177.677,117.085,60.592,417.112,254.189,519.944,73856.859,1231.5,2950.187,68.173,2882.014,0.0,7188.004,-64.159,11305.532,0.0,11305.532,85162.391,
03/31/2014,88530.36,1671.052,3391.251,92.066,3299.185,10679.056,314.807,6191.571,3873.985,298.693,43701.879,24805.809,18896.07,20433.199,6062.42,10072.372,1491.167,2807.24,0.0,64135.078,-916.768,63218.31,627.966,627.966,3583.414,3524.625,58.789,,367.951,0.0,4991.36,,25244.2,43455.166,39804.771,3650.395,0.0,68699.366,230.209,,,,230.209,6251.197,,,,6251.197,,,,,220.71,1242.015,76643.497,1231.5,3370.712,68.31,3302.402,0.0,7309.912,-25.261,11886.863,0.0,11886.863,88530.36,
06/30/2014,90835.002,1827.197,3122.769,90.239,3032.53,12433.52,313.325,8008.779,3760.665,350.751,44060.724,24954.832,19105.892,20686.969,6064.26,10076.208,1661.233,2885.268,0.0,64747.693,-917.666,63830.027,625.006,625.006,3574.18,3524.625,49.555,,359.938,0.0,5062.365,,26088.763,43740.492,40216.607,3523.885,0.0,69829.255,161.631,,,,161.631,7391.931,,,,7391.931,,,,,216.816,1066.614,78666.247,1231.5,3415.87,68.556,3347.314,0.0,7481.077,40.308,12168.755,0.0,12168.755,90835.002,
09/30/2014,97228.342,1445.877,7753.83,77.766,7676.064,13645.281,296.913,9384.017,3635.815,328.536,46054.856,26942.847,19112.009,19517.503,6062.045,8663.408,1850.618,2941.432,0.0,65572.359,-918.633,64653.726,612.076,612.076,3566.822,3524.625,42.197,,316.65,0.0,5234.08,,27440.524,46900.978,43488.444,3412.534,0.0,74341.502,164.609,,,,164.609,9061.391,,,,9061.391,,,,,187.577,1139.947,84895.026,1231.5,3446.354,68.64,3377.714,0.0,7642.995,12.467,12333.316,0.0,12333.316,97228.342,
12/31/2014,96685.535,1289.965,6554.259,83.392,6470.867,13301.717,308.175,9156.932,3507.868,328.742,47028.861,27567.569,19461.292,19640.095,6021.884,8657.301,1979.349,2981.561,0.0,66668.956,-919.562,65749.394,612.984,612.984,3559.652,3524.625,35.027,1043.687,338.855,0.0,4235.022,,26947.88,46634.173,43393.618,3240.555,0.0,73582.053,192.676,0.0,0.0,,192.676,9006.959,0.0,0.0,,9006.959,375.25,307.748,67.502,475.993,212.059,504.649,84349.639,1231.5,3478.271,68.765,3409.506,0.0,7807.119,-180.994,12335.896,0.0,12335.896,96685.535,
03/31/2015,98377.783,1269.816,6388.528,97.037,6291.491,14756.355,363.085,10703.5,3360.812,328.958,47621.204,27845.71,19775.494,19477.838,5922.985,8504.119,2063.948,2986.786,0.0,67099.042,-921.373,66177.669,602.096,602.096,3552.859,3524.625,28.234,,386.159,0.0,5244.301,,27181.12,46413.0,43288.329,3124.671,0.0,73594.12,193.495,,,,193.495,10509.143,,,,10509.143,,,,,252.314,1300.41,85849.482,1231.5,3514.472,68.765,3445.707,0.0,7934.82,-152.491,12528.301,0.0,12528.301,98377.783,
06/30/2015,97080.076,1347.858,4048.852,3.0,4045.852,15028.646,277.009,11250.877,3164.585,336.175,48553.516,28442.488,20111.028,19577.736,5889.51,8444.542,2179.062,3064.622,0.0,68131.252,-929.987,67201.265,590.567,590.567,3535.594,3513.325,22.269,,309.527,0.0,5017.767,,27674.588,44955.031,41885.954,3069.077,0.0,72629.619,153.299,,,,153.299,10175.912,,,,10175.912,,,,,176.57,1276.679,84412.079,1231.5,3546.474,68.863,3477.611,0.0,8107.525,-217.502,12667.997,0.0,12667.997,97080.076,
09/30/2015,97797.062,1249.704,4713.266,,4713.266,14835.249,340.71,11159.509,2998.486,336.544,48953.714,28720.537,20233.177,19586.534,5844.993,8211.062,2370.368,3160.111,0.0,68540.248,-933.798,67606.45,581.976,581.976,3531.504,3513.325,18.179,6.0,361.275,0.0,4911.638,,28189.33,44755.213,41757.661,2997.552,0.0,72944.543,173.783,,,,173.783,10174.289,,,,10174.289,,,,,242.495,1340.018,84875.128,1231.5,3580.16,68.978,3511.182,0.0,8273.747,-163.473,12921.934,0.0,12921.934,97797.062,
12/31/2015,122787.884,1368.04,7594.35,,7594.35,15930.222,273.783,12242.671,2859.709,554.059,49800.102,29377.764,20422.338,37689.397,5952.776,26089.65,2519.257,3127.714,0.0,87489.499,-955.992,86533.507,666.682,666.682,4733.38,4593.112,140.268,1194.792,268.637,0.0,4498.274,,29110.635,62847.206,49566.644,13280.562,0.0,91957.841,2132.182,0.0,0.0,,2132.182,10653.858,0.0,0.0,,10653.858,500.894,379.397,121.497,487.708,162.65,719.462,106614.595,1231.5,6762.914,82.146,6680.768,0.0,8430.502,-251.627,16173.289,0.0,16173.289,122787.884,
03/31/2016,124625.632,1178.175,9545.181,,9545.181,15935.307,467.987,12200.647,2730.611,536.062,50939.87,29713.293,21226.577,36932.596,5857.255,25299.638,2628.499,3147.204,0.0,87872.466,-962.752,86909.714,662.891,662.891,4721.061,4593.112,127.949,52.0,406.574,0.0,5214.729,,29709.218,64505.358,51497.24,13008.118,0.0,94214.576,1766.826,,,,1766.826,10341.035,,,,10341.035,,,,,301.569,1646.573,108270.579,1231.5,6765.661,82.162,6683.499,-88.671,8596.752,-150.189,16355.053,0.0,16355.053,124625.632,
06/30/2016,123820.584,1284.442,8474.839,,8474.839,15469.215,506.131,11918.974,2574.421,469.689,52180.472,30711.23,21469.242,36341.526,5796.319,24530.249,2721.238,3293.72,0.0,88521.998,-970.496,87551.502,658.216,658.216,4709.643,4593.112,116.531,46.0,464.929,0.0,5161.798,,30700.066,63950.037,51126.237,12823.8,0.0,94650.103,407.123,,,,407.123,10328.751,,,,10328.751,,,,,368.854,1594.239,107349.07,1231.5,6772.851,82.18,6690.671,-233.121,8801.305,-101.021,16471.514,0.0,16471.514,123820.584,
09/30/2016,126841.028,1332.202,10777.636,,10777.636,15222.162,488.588,11862.567,2409.95,461.057,53995.925,32078.762,21917.163,35650.567,5721.387,23584.42,2866.583,3478.177,0.0,89646.492,-976.121,88670.371,660.381,660.381,4699.856,4593.112,106.744,42.0,405.464,,5030.956,,33127.627,65009.218,53065.03,11944.188,0.0,98136.845,213.846,,,,213.846,10211.16,,,,10211.16,,,,,305.147,1633.054,110500.052,1231.5,6772.011,82.199,6689.812,-569.941,9021.965,-114.559,16340.976,0.0,16340.976,126841.028,
12/31/2016,123449.206,1320.549,5000.638,,5000.638,16574.335,323.867,13332.072,2457.278,461.118,56116.441,33506.394,22610.047,34736.975,5641.149,22590.912,2944.065,3560.849,0.0,90853.416,-988.997,89864.419,675.263,675.263,4690.767,4593.112,97.655,1053.547,295.069,0.0,3974.619,,32813.896,62679.98,52346.207,10333.773,0.0,95493.876,163.442,0.0,0.0,,163.442,9493.835,0.0,0.0,,9493.835,474.949,365.027,109.922,488.535,176.857,671.09,106962.584,1231.5,6759.066,82.118,6676.948,-431.796,9222.488,-294.636,16486.622,0.0,16486.622,123449.206,
03/31/2017,123223.251,1286.962,6945.149,,6945.149,16143.269,174.854,12631.0,2876.119,461.296,55367.03,33071.654,22295.376,33945.972,5523.729,21724.491,3114.572,3583.18,0.0,89313.002,-1001.43,88311.572,672.769,672.769,4687.647,4593.112,94.535,0.039,144.199,0.0,5031.645,,34279.591,62762.93,53542.149,9220.781,0.0,97042.521,185.102,,,,185.102,8087.619,,,,8087.619,,,,,143.243,1551.662,107010.147,1231.5,6685.189,81.834,6603.355,-849.468,9437.45,-291.567,16213.104,0.0,16213.104,123223.251,
06/30/2017,120896.567,1344.478,5024.829,1.0,5023.829,15990.706,174.646,11928.865,3388.268,498.927,55540.042,33348.991,22191.051,33540.513,5460.188,20960.171,3243.31,3876.844,0.0,89080.555,-1008.225,88072.33,673.552,673.552,4679.534,4593.112,86.422,33.0,142.627,0.0,4935.511,,32366.426,61174.512,52871.146,8303.366,0.0,93540.938,1695.453,,,,1695.453,7649.58,,,,7649.58,,,,,119.456,1607.603,104613.03,1231.5,6686.781,81.851,6604.93,-1050.141,9685.478,-270.081,16283.537,0.0,16283.537,120896.567,
09/30/2017,120401.804,1368.252,6306.484,,6306.484,15244.442,170.516,11416.824,3242.124,414.978,54657.539,32914.288,21743.251,33267.595,5396.662,20265.162,3415.696,4190.075,0.0,87925.134,-1013.326,86911.808,656.713,656.713,4671.726,4593.112,78.614,31.0,131.831,0.0,5079.548,,33111.246,60402.147,52936.615,7465.532,0.0,93513.393,200.768,,,,200.768,8577.645,,,,8577.645,,,,,113.808,1678.138,104083.752,1231.5,6679.785,81.737,6598.048,-1254.733,9909.415,-247.915,16318.052,0.0,16318.052,120401.804,
12/31/2017,118593.487,1420.888,5078.903,,5078.903,14797.434,132.909,10896.284,3353.213,415.028,55109.024,33366.373,21742.651,32879.959,5293.782,19613.344,3543.663,4429.17,0.0,87988.983,-1017.198,86971.785,646.451,646.451,4664.701,4593.112,71.589,572.813,92.517,0.0,4347.995,,33975.18,58456.966,51698.008,6758.958,0.0,92432.146,175.099,0.0,0.0,,175.099,8141.43,0.0,0.0,,8141.43,242.482,173.845,68.637,401.557,139.186,810.768,102342.668,1231.5,6672.611,81.756,6590.855,-1454.282,10164.804,-363.814,16250.819,0.0,16250.819,118593.487,
03/31/2018,118622.824,1291.664,6136.434,1.0,6135.434,14207.698,141.134,10297.856,3228.756,539.952,55451.028,33753.506,21697.522,32259.721,5150.639,18960.946,3554.501,4593.635,0.0,87710.749,-1019.671,86691.078,628.706,628.706,4658.069,4593.112,64.957,0.018,96.198,0.0,4912.959,,31817.516,59129.114,52724.608,6404.506,0.0,90946.63,1626.129,,,,1626.129,8591.051,,,,8591.051,,,,,242.447,1506.873,102913.13,1231.5,6653.84,81.559,6572.281,-2096.861,10404.458,-483.243,15709.694,0.0,15709.694,118622.824,
06/30/2018,118426.053,1367.594,6671.485,1.5,6669.985,13431.305,148.303,9658.846,3101.095,523.061,56032.794,34137.937,21894.857,31764.656,5034.515,18310.712,3539.075,4880.354,0.0,87797.45,-1019.248,86778.202,637.809,637.809,4651.681,4593.112,58.569,16.0,101.474,0.0,4770.503,,32086.191,57186.397,51107.29,6079.107,0.0,89272.588,3239.416,,,,3239.416,8382.316,,,,8382.316,,,,,290.021,1663.827,102848.168,1231.5,6660.97,81.575,6579.395,-2560.282,10763.638,-517.941,15577.885,0.0,15577.885,118426.053,
09/30/2018,116827.637,1311.611,6523.746,,6523.746,13198.919,125.038,9154.515,3418.719,500.647,55153.769,33518.375,21635.394,31526.716,4957.198,17721.399,3620.0,5228.119,0.0,86680.485,-1019.488,85660.997,634.424,634.424,4645.538,4593.112,52.426,0.014,91.44,0.0,4760.948,,31773.56,57366.836,51108.962,6257.874,0.0,89140.396,1310.11,,,,1310.11,9140.268,,,,9140.268,,,,,310.968,1489.81,101391.552,1231.5,6667.046,81.599,6585.447,-3048.405,11128.343,-542.399,15436.085,0.0,15436.085,116827.637,
12/31/2018,120097.403,1605.439,8105.197,,8105.197,12878.397,185.584,8682.509,3316.64,693.664,57341.532,34363.556,22977.976,31124.945,4860.254,17154.446,3658.92,5451.325,0.0,88466.477,-1019.444,87447.033,647.408,647.408,4640.179,4593.112,47.067,526.314,148.862,0.0,4098.574,,32256.668,57899.904,50963.744,6936.16,0.0,90156.572,4398.378,,,,4398.378,8444.914,,,,8444.914,175.771,115.78,59.991,352.693,190.686,918.198,104637.212,1231.5,6660.951,81.609,6579.342,-3528.851,11516.672,-420.081,15460.191,0.0,15460.191,120097.403,
03/31/2019,120025.205,1267.26,7602.897,,7602.897,12813.162,276.322,8325.584,3714.699,496.557,57781.134,34690.93,23090.204,30858.749,4739.895,16769.933,3703.07,5645.851,0.0,88639.883,-1019.337,87620.546,1437.608,1437.608,4637.059,4593.112,43.947,0.012,220.442,,4426.219,,29966.753,60502.997,52932.297,7570.7,0.0,90469.75,3602.566,,,,3602.566,8802.522,326.498,,326.498,8476.024,,,,,122.846,1439.992,104437.676,1231.5,6649.865,81.385,6568.48,-3848.198,11842.371,-288.009,15587.529,0.0,15587.529,120025.205,
