Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/31/2011,10552.0,10552.0,,-8274.0,7775.0,499.0,2278.0,0.0,-1390.0,0.0,1390.0,888.0,-23.0,12.0,15.0,-3.0,0.0,0.0,11.0,865.0,-307.0,558.0,0.0,0.0,0.0,558.0,0.0,558.0,0.0,0.0,558.0,559.3,1.3,318.0,1.75,1.75,1.758805,318.0,1.75,1.75,1.754088,
08/31/2011,10521.0,10521.0,,-8446.0,7937.0,509.0,2075.0,0.0,-1338.0,,1338.0,737.0,-13.0,11.0,13.0,-2.0,,,2.0,724.0,-260.0,464.0,0.0,0.0,0.0,464.0,0.0,464.0,0.0,0.0,464.0,464.0,0.0,316.0,1.46,1.46,1.46,318.0,1.46,1.46,1.46,
11/30/2011,10587.0,10587.0,,-8410.0,7892.0,518.0,2177.0,0.0,-1397.0,,1397.0,780.0,-3.0,7.0,9.0,-2.0,,,-4.0,777.0,-280.0,497.0,0.0,0.0,0.0,497.0,0.0,497.0,0.0,0.0,497.0,497.0,0.0,315.0,1.57,1.57,1.57,316.0,1.57,1.57,1.57,
02/29/2012,10564.0,10564.0,,-8500.0,7957.0,543.0,2064.0,0.0,-1251.0,,1251.0,813.0,-21.0,12.0,15.0,-3.0,,,9.0,792.0,-271.0,521.0,0.0,0.0,0.0,521.0,0.0,521.0,0.0,0.0,521.0,489.4,-31.6,314.0,1.66,1.66,1.558599,316.0,1.65,1.65,1.55,
05/31/2012,11008.0,11008.0,,-8614.0,8071.0,543.0,2394.0,0.0,-1538.0,,1538.0,856.0,-8.0,9.0,15.0,-6.0,,0.0,-1.0,848.0,-298.0,550.0,0.0,0.0,0.0,550.0,0.0,550.0,0.0,0.0,550.0,634.0,84.0,317.0,1.73,1.73,2.0,317.0,1.73,1.73,1.994984,
08/31/2012,10792.0,10792.0,,-8654.0,8081.0,573.0,2138.0,0.0,-1396.0,,1396.0,742.0,-15.0,10.0,12.0,-2.0,,,5.0,727.0,-268.0,459.0,0.0,0.0,0.0,459.0,0.0,459.0,0.0,0.0,459.0,461.6,2.6,315.0,1.46,1.46,1.465397,316.0,1.45,1.45,1.458228,
11/30/2012,11107.0,11107.0,,-8961.0,8369.0,592.0,2146.0,0.0,-1428.0,,1428.0,718.0,-26.0,18.0,23.0,-5.0,,,8.0,692.0,-254.0,438.0,0.0,0.0,0.0,438.0,0.0,438.0,0.0,0.0,438.0,446.45,8.45,314.0,1.39,1.39,1.421815,315.0,1.39,1.39,1.416825,
02/28/2013,10953.0,10953.0,,-8899.0,8300.0,599.0,2054.0,0.0,-1465.0,,1465.0,589.0,-25.0,9.0,19.0,-10.0,,,16.0,564.0,-203.0,361.0,0.0,0.0,0.0,361.0,0.0,361.0,0.0,0.0,361.0,391.0,30.0,315.0,1.14,1.14,1.24127,317.0,1.13,1.13,1.224637,
05/31/2013,11435.0,11435.0,,-8898.0,8276.0,622.0,2537.0,0.0,-2035.0,0.0,2035.0,502.0,-30.0,24.0,28.0,-4.0,,,6.0,472.0,-169.0,303.0,0.0,0.0,0.0,303.0,0.0,303.0,0.0,0.0,303.0,679.0,376.0,317.0,0.96,0.96,2.141956,319.0,0.95,0.95,2.13,
08/31/2013,11024.0,11024.0,,-8819.0,8180.0,639.0,2205.0,0.0,-1410.0,,1410.0,795.0,-29.0,27.0,31.0,-4.0,,,2.0,766.0,-277.0,489.0,0.0,0.0,0.0,489.0,0.0,489.0,0.0,0.0,489.0,489.0,0.0,316.0,1.54,1.54,1.54,319.0,1.53,1.53,1.53,
11/30/2013,11403.0,11403.0,,-9002.0,8355.0,647.0,2401.0,0.0,-1478.0,,1478.0,923.0,-35.0,30.0,33.0,-3.0,,,5.0,888.0,-329.0,559.0,0.0,0.0,0.0,559.0,0.0,559.0,0.0,0.0,559.0,559.0,0.0,315.0,1.774603,1.774603,1.774603,319.0,1.752351,1.752351,1.752351,
02/28/2014,11301.0,11301.0,,-9145.0,8493.0,652.0,2156.0,0.0,-1515.0,,1515.0,641.0,-47.0,38.0,42.0,-4.0,,,9.0,594.0,-216.0,378.0,0.0,0.0,0.0,378.0,0.0,378.0,0.0,0.0,378.0,378.0,0.0,303.0,1.24,1.24,1.24,307.0,1.23,1.23,1.23,
05/31/2014,11839.0,11839.0,,-9036.0,8387.0,649.0,2803.0,0.0,-1539.0,0.0,1539.0,1264.0,-46.0,47.0,54.0,-7.0,0.0,0.0,-1.0,1218.0,-438.0,780.0,0.0,0.0,0.0,780.0,0.0,780.0,0.0,0.0,780.0,788.88,8.88,293.0,2.66,2.66,2.692423,296.0,2.46,2.46,2.49,
08/31/2014,11684.0,11684.0,,-9155.0,8504.0,651.0,2529.0,0.0,-1467.0,,1467.0,1062.0,-50.0,48.0,51.0,-3.0,,,2.0,1012.0,-359.0,653.0,0.0,0.0,0.0,653.0,0.0,653.0,0.0,0.0,653.0,653.0,0.0,285.0,2.29,2.29,2.29,289.0,2.26,2.26,2.26,
11/30/2014,11939.0,11939.0,,-9323.0,8672.0,651.0,2616.0,0.0,-1528.0,,1528.0,1088.0,-42.0,47.0,51.0,-4.0,,,-5.0,1046.0,-383.0,663.0,0.0,0.0,0.0,663.0,0.0,663.0,0.0,0.0,663.0,663.0,0.0,283.0,2.34,2.34,2.34,287.0,2.31,2.31,2.31,
02/28/2015,11716.0,11716.0,,-9153.0,8501.0,652.0,2563.0,0.0,-1525.0,,1525.0,1038.0,-53.0,58.0,62.0,-4.0,,,-5.0,985.0,-357.0,628.0,0.0,0.0,0.0,628.0,0.0,628.0,0.0,0.0,628.0,628.0,0.0,283.0,2.21,2.21,2.21,287.0,2.18,2.18,2.18,
05/31/2015,12114.0,12114.0,,-9074.0,8417.0,657.0,3040.0,0.0,-4361.0,,4361.0,-1321.0,-95.0,68.0,71.0,-3.0,,,27.0,-1416.0,521.0,-895.0,0.0,0.0,0.0,-895.0,0.0,-895.0,0.0,0.0,-895.0,795.0,1690.0,283.0,-3.16,-3.16,2.809187,283.0,-3.16,-3.16,2.809187,
08/31/2015,12279.0,12279.0,,-9472.0,8824.0,648.0,2807.0,0.0,-1663.0,,1663.0,1144.0,-60.0,63.0,68.0,-5.0,,,-3.0,1084.0,-392.0,692.0,0.0,0.0,0.0,692.0,0.0,692.0,0.0,0.0,692.0,692.0,0.0,282.0,2.45,2.45,2.45,286.0,2.42,2.42,2.42,
11/30/2015,12453.0,12453.0,,-9587.0,8934.0,653.0,2866.0,0.0,-1729.0,,1729.0,1137.0,-82.0,74.0,78.0,-4.0,,,8.0,1055.0,-364.0,691.0,0.0,0.0,0.0,691.0,0.0,691.0,0.0,0.0,691.0,728.0,37.0,279.0,2.47,2.47,2.609319,283.0,2.44,2.44,2.570742,
02/29/2016,12654.0,12796.0,-142.0,-9783.0,9120.0,663.0,2871.0,0.0,-2007.0,,2007.0,864.0,-82.0,81.0,87.0,-6.0,,,1.0,782.0,-275.0,507.0,0.0,0.0,0.0,507.0,0.0,507.0,0.0,0.0,507.0,507.0,0.0,272.0,1.86,1.86,1.86,275.0,1.84,1.84,1.84,
05/31/2016,12979.0,13022.0,-43.0,-9697.0,9030.0,667.0,3282.0,0.0,-3350.0,,3350.0,-68.0,-113.0,97.0,103.0,-6.0,,,16.0,-181.0,111.0,-70.0,0.0,0.0,0.0,-70.0,0.0,-70.0,0.0,0.0,-70.0,897.0,967.0,269.230769,-0.26,-0.26,3.331714,269.230769,-0.26,-0.26,3.331714,
08/31/2016,14663.0,14663.0,,-11328.0,10589.0,739.0,3335.0,0.0,-2071.0,,2071.0,1264.0,-122.0,113.0,119.0,-6.0,,,9.0,1142.0,-427.0,715.0,0.0,0.0,0.0,715.0,0.0,715.0,0.0,0.0,715.0,760.0,45.0,265.0,2.69,2.69,2.867925,269.0,2.65,2.65,2.817286,
11/30/2016,14931.0,14931.0,,-11563.0,10823.0,740.0,3368.0,0.0,-2201.0,,2201.0,1167.0,-89.0,119.0,123.0,-4.0,,,-30.0,1078.0,-378.0,700.0,0.0,0.0,0.0,700.0,0.0,700.0,0.0,0.0,700.0,778.4,78.4,266.0,2.63,2.63,2.926316,270.0,2.59,2.59,2.88037,
02/28/2017,14997.0,15138.0,-141.0,-11812.0,11050.0,762.0,3185.0,0.0,-2160.0,,2160.0,1025.0,-126.0,122.0,128.0,-6.0,,,4.0,899.0,-337.0,562.0,0.0,0.0,0.0,562.0,0.0,562.0,0.0,0.0,562.0,625.0,63.0,266.0,2.11,2.11,2.349624,271.0,2.07,2.07,2.302472,
05/31/2017,15728.0,15885.0,-157.0,-11832.0,11078.0,754.0,3896.0,0.0,-2315.0,0.0,2315.0,1581.0,-121.0,125.0,142.0,-17.0,,0.0,-4.0,1460.0,-440.0,1020.0,0.0,0.0,0.0,1020.0,0.0,1020.0,0.0,0.0,1020.0,1138.0,118.0,267.0,3.81,3.81,4.262172,271.0,3.75,3.75,4.185424,
08/31/2017,15297.0,15297.0,,-12056.0,11305.0,751.0,3241.0,0.0,-2270.0,,2270.0,971.0,11.0,114.0,125.0,-11.0,,,-125.0,982.0,-386.0,596.0,0.0,0.0,0.0,596.0,0.0,596.0,0.0,0.0,596.0,683.0,87.0,268.0,2.22,2.22,2.548507,272.0,2.19,2.19,2.509853,
11/30/2017,16313.0,16313.0,,-12803.0,12047.0,756.0,3510.0,0.0,-2395.0,,2395.0,1115.0,24.0,124.0,124.0,0.0,,,-148.0,1139.0,-364.0,775.0,0.0,0.0,0.0,775.0,0.0,775.0,0.0,0.0,775.0,775.0,0.0,268.0,2.89,2.89,2.89,272.0,2.84,2.84,2.84,
02/28/2018,16526.0,15936.0,590.0,-13260.0,12474.0,786.0,3266.0,0.0,-2408.0,,2408.0,858.0,16.0,125.0,125.0,0.0,,,-141.0,874.0,1200.0,2074.0,0.0,0.0,0.0,2074.0,0.0,2074.0,0.0,0.0,2074.0,980.0,-1094.0,268.0,7.74,7.74,3.656716,273.0,7.59,7.59,3.582674,
05/31/2018,17314.0,16694.0,620.0,-13077.0,12275.0,802.0,4237.0,0.0,-2747.0,0.0,2747.0,1490.0,-132.0,147.0,163.0,-16.0,,0.0,-15.0,1358.0,-231.0,1127.0,0.0,0.0,0.0,1127.0,0.0,1127.0,0.0,0.0,1127.0,1605.0,478.0,266.43026,4.23,4.23,6.024091,271.0,4.15,4.15,5.913838,
08/31/2018,17052.0,15989.0,1063.0,-13579.0,12771.0,808.0,3473.0,0.0,-2402.0,,2402.0,1071.0,30.0,112.0,138.0,-26.0,,,-142.0,1101.0,-266.0,835.0,0.0,0.0,0.0,835.0,0.0,835.0,0.0,0.0,835.0,933.0,98.0,265.0,3.15,3.15,3.520755,269.0,3.1,3.1,3.464312,
11/30/2018,17824.0,17824.0,,-14073.0,13245.0,828.0,3751.0,0.0,-2583.0,,2583.0,1168.0,9.0,131.0,131.0,0.0,,,-140.0,1177.0,-242.0,935.0,0.0,0.0,0.0,935.0,0.0,935.0,0.0,0.0,935.0,935.0,0.0,262.0,3.56,3.56,3.56,266.0,3.51,3.51,3.51,
02/28/2019,17010.0,16020.0,990.0,-13612.0,12761.0,851.0,3398.0,0.0,-2487.0,,2487.0,911.0,20.0,135.0,135.0,0.0,,,-155.0,931.0,-192.0,739.0,0.0,0.0,0.0,739.0,0.0,739.0,0.0,0.0,739.0,797.0,58.0,261.0,2.83,2.83,3.05364,263.0,2.8,2.8,3.020532,
05/31/2019,17807.0,17218.0,589.0,-13602.0,12736.0,866.0,4205.0,0.0,-2889.0,,2889.0,1316.0,-3870.0,136.0,136.0,0.0,,,3734.0,-2554.0,585.0,-1969.0,0.0,0.0,0.0,-1969.0,0.0,-1969.0,0.0,0.0,-1969.0,1320.0,3289.0,260.0,-7.56,-7.56,5.076923,260.0,-7.56,-7.56,5.076923,
08/31/2019,17048.0,16033.0,1015.0,-13552.0,12673.0,879.0,3496.0,0.0,-2519.0,,2519.0,977.0,19.0,137.0,137.0,0.0,,,-156.0,996.0,-251.0,745.0,0.0,0.0,0.0,745.0,0.0,745.0,0.0,0.0,745.0,800.0,55.0,260.0,2.86,2.86,3.076923,262.0,2.84,2.84,3.049924,
11/30/2019,17324.0,17324.0,,-14052.0,13151.0,901.0,3272.0,0.0,-2718.0,,2718.0,554.0,18.0,151.0,151.0,0.0,,,-169.0,572.0,-12.0,560.0,0.0,0.0,0.0,560.0,0.0,560.0,0.0,0.0,560.0,660.0,100.0,261.0,2.15,2.15,2.528736,262.0,2.13,2.13,2.511679,
02/29/2020,17487.0,16513.0,974.0,-14375.0,13467.0,908.0,3112.0,0.0,-2701.0,,2701.0,411.0,9.0,155.0,155.0,0.0,,,-164.0,420.0,-105.0,315.0,0.0,0.0,0.0,315.0,0.0,315.0,0.0,0.0,315.0,371.0,56.0,261.0,1.21,1.21,1.421456,262.0,1.2,1.2,1.41374,
05/31/2020,17358.0,16576.0,782.0,-13894.0,12967.0,927.0,3464.0,0.0,-2989.0,,2989.0,475.0,-794.0,174.0,174.0,0.0,,,620.0,-319.0,-15.0,-334.0,0.0,0.0,0.0,-334.0,0.0,-334.0,0.0,0.0,-334.0,663.0,997.0,261.0,-1.28,-1.28,2.54023,261.0,-1.28,-1.28,2.539923,
08/31/2020,17490.444,,,,,,4510.7855076,,,,,908.071,,,,,,,,877.933,,657.231,,,,,,657.231,,,657.231,650.353,,,2.449,2.449,2.522,,2.449,2.449,2.522,
11/30/2020,17853.667,,,,,,4415.74745911,,,,,847.0,,,,,,,,812.867,,621.077,,,,,,621.077,,,621.077,595.471,,,2.243,2.243,2.336,,2.243,2.243,2.336,
