Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2017,288.552,288.552,-47.644,47.644,240.908,0.0,-65.948,52.438,19.474,32.964,13.51,0.0,174.96,-15.088,25.781,29.09,-3.309,,,-10.693,159.872,-36.772,123.1,0.0,0.0,0.0,123.1,0.0,123.1,0.0,0.0,123.1,122.91215,-0.18785,101.06,1.22,1.22,1.216229,123.98,0.99,0.99,0.988485,
09/30/2017,292.428,292.428,-47.333,47.333,245.095,0.0,-64.036,51.321,18.667,32.654,12.715,0.0,181.059,-31.515,31.924,37.756,-5.832,,,-0.409,149.544,-34.645,114.899,0.0,0.0,0.0,114.899,0.0,114.899,0.0,0.0,114.899,115.0264,0.1274,99.614,1.15,1.15,1.154721,124.074,0.93,0.93,0.931027,
12/31/2017,295.501,295.501,-47.68,47.68,247.821,0.0,-71.389,58.616,25.488,33.128,12.773,0.0,176.432,-34.385,33.909,40.467,-6.558,,,0.476,142.047,-39.21,102.837,0.0,0.0,0.0,102.837,0.0,102.837,0.0,0.0,102.837,111.86495,9.02795,98.215,1.05,1.05,1.13898,124.257,0.83,0.83,0.902655,
03/31/2018,299.288,299.288,-48.152,48.152,251.136,0.0,-65.717,50.342,17.275,33.067,15.375,0.0,185.419,-32.984,33.299,40.788,-7.489,,,-0.315,152.435,-18.172,134.263,0.0,0.0,0.0,134.263,0.0,134.263,0.0,0.0,134.263,134.17057,-0.09243,97.25,1.38,1.38,1.379646,123.506,1.09,1.09,1.089252,
06/30/2018,302.452,302.452,-47.365,47.365,255.087,0.0,-62.077,48.322,16.569,31.753,13.755,0.0,193.01,-28.132,22.209,28.792,-6.583,,,5.923,164.878,-36.527,128.351,0.0,0.0,0.0,128.351,,128.351,0.0,0.0,128.351,133.360569,5.009569,113.936,1.13,1.13,1.170487,123.2,1.04,1.04,1.080662,
09/30/2018,305.777,305.777,-48.249,48.249,257.528,0.0,-62.531,48.819,13.868,34.951,13.712,0.0,194.997,-16.696,16.808,22.631,-5.823,,,-0.112,178.301,-40.621,137.68,0.0,0.0,0.0,137.68,0.0,137.68,0.0,0.0,137.68,137.89804,0.21804,121.682,1.13,1.13,1.133266,122.261,1.13,1.13,1.131783,
12/31/2018,307.452,307.452,-48.368,48.368,259.084,0.0,-65.118,50.076,17.179,32.897,15.042,0.0,193.966,39.936,16.038,22.634,-6.596,,,-55.974,233.902,-51.707,182.195,0.0,0.0,0.0,182.195,0.0,182.195,0.0,0.0,182.195,138.8477,-43.3473,120.591,1.51,1.51,1.151394,121.329,1.5,1.5,1.142729,
03/31/2019,306.408,306.408,-45.504,45.504,260.904,0.0,-60.652,44.52,10.519,34.001,16.132,0.0,200.252,-10.428,15.271,22.631,-7.36,,,-4.843,189.824,-27.297,162.527,0.0,0.0,0.0,162.527,0.0,162.527,0.0,0.0,162.527,162.527,0.0,119.757,1.36,1.36,1.36,120.317,1.35,1.35,1.35,
06/30/2019,306.289,306.289,-44.066,44.066,262.223,0.0,-60.53,45.577,12.399,33.178,14.953,0.0,201.693,-11.199,15.407,22.635,-7.228,,,-4.208,190.494,-42.96,147.534,0.0,0.0,0.0,147.534,0.0,147.534,0.0,0.0,147.534,147.534,0.0,118.965,1.24,1.24,1.24,119.361,1.24,1.24,1.24,
09/30/2019,308.421,308.421,-44.443,44.443,263.978,0.0,-58.362,43.743,9.857,33.886,14.619,0.0,205.616,-12.135,16.176,22.633,-6.457,,,-4.041,193.481,-39.568,153.913,0.0,0.0,0.0,153.913,0.0,153.913,0.0,0.0,153.913,110.04983,-43.86317,118.194,1.3,1.3,0.931095,118.569,1.3,1.3,0.930062,
12/31/2019,310.543,310.543,-46.454,46.454,264.089,0.0,-65.523,50.422,13.862,36.56,15.101,0.0,198.566,-13.589,17.161,22.712,-5.551,,,-3.572,184.977,-36.652,148.325,0.0,0.0,0.0,148.325,0.0,148.325,0.0,0.0,148.325,148.325,0.0,117.169,1.27,1.27,1.27,117.658,1.26,1.26,1.26,
03/31/2020,312.524,312.524,-45.573,45.573,266.951,0.0,-60.687,43.329,6.604,36.725,17.358,0.0,206.264,-15.451,18.114,22.535,-4.421,,,-2.663,190.813,143.303,334.116,0.0,0.0,0.0,334.116,0.0,334.116,0.0,0.0,334.116,334.116,0.0,116.375,2.87,2.87,2.87,116.73,2.86,2.86,2.86,
06/30/2020,314.365,314.365,-43.608,43.608,270.757,0.0,-63.977,45.775,8.89,36.885,18.202,0.0,206.78,-15.132,20.261,22.535,-2.274,,,-5.129,191.648,-39.169,152.479,0.0,0.0,0.0,152.479,0.0,152.479,0.0,0.0,152.479,152.479,0.0,115.347,1.32,1.32,1.32,115.544,1.32,1.32,1.32,
09/30/2020,316.0,,,,271.76,,,,,,,,,,,,,,,,183.5,,148.0,,,,,,148.0,,,148.0,150.0,,,1.255,1.255,1.34,,1.255,1.255,1.34,
12/31/2020,319.0,,,,274.34,,,,,,,,,,,,,,,,181.0,,146.0,,,,,,146.0,,,146.0,148.5,,,1.25,1.25,1.345,,1.25,1.25,1.345,
