Date,Revenue,Revenue From Electric,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2007,973.0,0.0,973.0,0.0,0.0,-595.0,0.0,0.0,0.0,595.0,,,,378.0,-162.0,,35.0,11.0,116.0,216.0,-30.0,,,0.0,,31.0,31.0,0.0,0.0,-1.0,186.0,-62.0,124.0,0.0,,,124.0,-22.0,102.0,0.0,0.0,102.0,102.0,,77.5,1.31,1.31,1.31,77.9,1.3,1.3,1.3,
06/30/2007,467.0,0.0,467.0,0.0,0.0,-233.0,0.0,0.0,0.0,233.0,,,,234.0,-156.0,,36.0,9.0,111.0,78.0,-27.0,,,0.0,,27.0,27.0,0.0,0.0,0.0,51.0,-19.0,32.0,0.0,,,32.0,-2.0,30.0,0.0,0.0,30.0,30.0,,77.5,0.4,0.4,0.4,77.9,0.4,0.4,0.4,
09/30/2007,369.0,0.0,369.0,0.0,0.0,-159.0,0.0,0.0,0.0,159.0,,,,210.0,-155.0,,37.0,11.0,107.0,55.0,-34.0,,,0.0,,34.0,34.0,0.0,0.0,,21.0,-8.0,13.0,0.0,,,13.0,,13.0,0.0,0.0,13.0,13.0,,77.0,0.17,0.17,0.17,77.4,0.17,0.17,0.17,
12/31/2007,685.0,0.0,685.0,0.0,0.0,-382.0,0.0,0.0,0.0,382.0,,,,303.0,-163.0,,36.0,10.0,117.0,140.0,-30.0,,,0.0,,33.0,33.0,0.0,0.0,-3.0,110.0,-38.0,72.0,0.0,,,72.0,-6.0,66.0,0.0,0.0,66.0,66.0,,76.1,0.86,0.86,0.86,76.4,0.86,0.86,0.86,
03/31/2008,1012.0,0.0,1012.0,0.0,0.0,-657.0,0.0,0.0,0.0,657.0,,,,355.0,-167.0,,36.0,12.0,119.0,188.0,-29.0,,,0.0,,30.0,30.0,0.0,0.0,-1.0,159.0,-54.0,105.0,0.0,,,105.0,-16.0,89.0,0.0,0.0,89.0,89.0,,76.0,1.17,1.17,1.17,76.3,1.16,1.16,1.16,
06/30/2008,444.0,0.0,444.0,0.0,0.0,-275.0,0.0,0.0,0.0,275.0,,,,169.0,-163.0,,38.0,11.0,114.0,6.0,-23.0,,,0.0,,26.0,26.0,0.0,0.0,-3.0,-17.0,7.0,-10.0,0.0,,,-10.0,-1.0,-11.0,0.0,0.0,-11.0,-11.0,,76.2,-0.15,-0.15,0.3,76.2,-0.15,-0.15,0.3,
09/30/2008,539.0,0.0,539.0,0.0,0.0,-261.0,0.0,0.0,0.0,261.0,,,,278.0,-152.0,,38.0,10.0,104.0,126.0,-27.0,,,0.0,,29.0,29.0,0.0,0.0,-2.0,99.0,-39.0,60.0,0.0,,,60.0,5.0,65.0,0.0,0.0,65.0,65.0,,76.4,0.85,0.85,0.28,76.6,0.85,0.85,0.28,
12/31/2008,805.0,0.0,805.0,0.0,0.0,-461.0,0.0,0.0,0.0,461.0,,,,344.0,-186.0,,40.0,11.0,135.0,158.0,-30.0,,,0.0,,30.0,30.0,0.0,0.0,0.0,128.0,-46.0,82.0,0.0,,,82.0,-8.0,74.0,0.0,0.0,74.0,74.0,,76.5,0.97,0.97,0.97,76.7,0.97,0.97,0.97,
03/31/2009,995.0,,995.0,,,-589.0,,,,589.0,589.0,,,406.0,-176.0,,39.0,12.0,125.0,230.0,-23.0,25.0,,,,25.0,25.0,,,-2.0,207.0,-72.0,135.0,0.0,0.0,0.0,135.0,-16.0,119.0,0.0,0.0,119.0,119.0,0.0,76.7,1.55,1.55,1.55,76.8,1.55,1.55,1.55,
06/30/2009,377.0,,377.0,0.0,0.0,-152.0,,,,152.0,152.0,,,225.0,-170.0,,39.0,12.0,119.0,55.0,-21.0,24.0,,,,24.0,24.0,,,-3.0,34.0,-13.0,21.0,0.0,0.0,0.0,21.0,-1.0,20.0,0.0,0.0,20.0,20.0,0.0,76.7,0.26,0.26,0.26,76.9,0.26,0.26,0.26,
09/30/2009,307.0,,307.0,0.0,,-99.0,,,,99.0,99.0,,,208.0,-165.0,,40.0,10.0,115.0,43.0,-24.0,26.0,,,,26.0,26.0,,,-2.0,19.0,-7.0,12.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,76.9,0.16,0.16,0.16,77.2,0.16,0.16,0.16,
12/31/2009,638.0,,638.0,0.0,0.0,-302.0,,,,302.0,302.0,,0.0,336.0,-188.0,,40.0,10.0,138.0,148.0,-24.0,26.0,,,,26.0,26.0,,,-2.0,124.0,-43.0,81.0,0.0,0.0,0.0,81.0,-10.0,71.0,0.0,0.0,71.0,71.0,0.0,77.0,0.92,0.92,0.92,77.4,0.92,0.92,0.92,
03/31/2010,1003.0,,1003.0,0.0,0.0,-571.0,,,,571.0,571.0,,0.0,432.0,-179.0,,40.0,14.0,125.0,253.0,-26.0,28.0,,,,28.0,28.0,,,-2.0,227.0,-82.0,145.0,0.0,0.0,0.0,145.0,-11.0,134.0,0.0,0.0,134.0,134.0,0.0,77.2,1.74,1.74,1.74,77.6,1.73,1.73,1.73,
06/30/2010,359.0,,359.0,0.0,0.0,-141.0,,,,141.0,141.0,,0.0,218.0,-170.0,,39.0,12.0,119.0,48.0,-26.0,26.0,,,,26.0,26.0,,,0.0,22.0,-8.0,14.0,0.0,0.0,0.0,14.0,,14.0,0.0,0.0,14.0,14.0,0.0,77.4,0.17,0.17,0.17,77.8,0.17,0.17,0.17,
09/30/2010,346.0,,346.0,0.0,0.0,-120.0,,,,120.0,120.0,,0.0,226.0,-164.0,,40.0,10.0,114.0,62.0,-28.0,27.0,,,,27.0,27.0,,,1.0,34.0,-13.0,21.0,0.0,0.0,0.0,21.0,1.0,22.0,0.0,0.0,22.0,22.0,0.0,77.5,0.29,0.29,0.29,77.9,0.29,0.29,0.29,
12/31/2010,665.0,,665.0,0.0,0.0,-332.0,,,,332.0,332.0,,0.0,333.0,-196.0,,41.0,10.0,145.0,137.0,-31.0,29.0,,,,29.0,29.0,,,2.0,106.0,-36.0,70.0,0.0,0.0,0.0,70.0,-6.0,64.0,0.0,0.0,64.0,68.0,4.0,77.6,0.82,0.82,0.876289,78.1,0.81,0.81,0.861216,
03/31/2011,878.0,,878.0,0.0,,-455.0,,,,455.0,455.0,,,423.0,-185.0,,41.0,13.0,131.0,238.0,-28.0,29.0,,,,29.0,29.0,,,-1.0,210.0,-76.0,134.0,0.0,0.0,0.0,134.0,-10.0,124.0,0.0,0.0,124.0,127.0,3.0,77.7,1.6,1.6,1.634492,78.0,1.59,1.59,1.628462,
06/30/2011,375.0,0.0,375.0,0.0,0.0,-134.0,0.0,0.0,0.0,134.0,134.0,,0.0,241.0,-181.0,,42.0,12.0,127.0,60.0,-30.0,32.0,,,,32.0,32.0,,,-2.0,30.0,-11.0,19.0,0.0,0.0,0.0,19.0,-1.0,18.0,0.0,0.0,18.0,26.0,8.0,77.9,0.23,0.23,0.333761,78.5,0.23,0.23,0.331911,
09/30/2011,295.0,,295.0,0.0,0.0,-112.0,,,,112.0,112.0,,0.0,183.0,-159.0,,43.0,11.0,105.0,24.0,-30.0,31.0,,,,31.0,31.0,,,-1.0,-6.0,2.0,-4.0,0.0,0.0,0.0,-4.0,1.0,-3.0,0.0,0.0,-3.0,2.0,5.0,78.1,-0.04,-0.04,0.025608,78.1,-0.04,-0.04,0.02402,
12/31/2011,790.0,0.0,790.0,0.0,,-396.0,0.0,0.0,0.0,396.0,396.0,,,394.0,-276.0,,60.0,21.0,195.0,118.0,-41.0,44.0,,,,44.0,44.0,,,-3.0,77.0,-40.0,37.0,0.0,0.0,0.0,37.0,-4.0,33.0,0.0,0.0,33.0,78.0,45.0,87.8,0.37,0.37,0.888383,88.4,0.37,0.37,0.87905,
03/31/2012,1404.0,,1404.0,0.0,0.0,-719.0,,,,719.0,719.0,,0.0,685.0,-423.0,,104.0,64.0,255.0,262.0,-43.0,47.0,,,,47.0,47.0,,,-4.0,219.0,-80.0,139.0,0.0,0.0,0.0,139.0,-9.0,130.0,0.0,0.0,130.0,136.0,6.0,116.7,1.12,1.12,1.165381,117.0,1.11,1.11,1.161282,
06/30/2012,686.0,0.0,686.0,0.0,0.0,-240.0,0.0,0.0,0.0,240.0,240.0,,0.0,446.0,-355.0,,102.0,32.0,221.0,91.0,-36.0,44.0,-1.0,1.0,,45.0,45.0,,,-8.0,55.0,-20.0,35.0,0.0,0.0,0.0,35.0,-1.0,34.0,0.0,0.0,34.0,36.0,2.0,116.9,0.28,0.28,0.307956,117.2,0.28,0.28,0.297065,
09/30/2012,614.0,,614.0,0.0,0.0,-215.0,,,,215.0,215.0,,0.0,399.0,-345.0,,104.0,27.0,214.0,54.0,-39.0,45.0,,,,45.0,45.0,,,-6.0,15.0,-6.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,9.0,10.175,1.175,117.1,0.08,0.08,0.086892,117.5,0.08,0.08,0.086892,
12/31/2012,1218.0,0.0,1218.0,0.0,0.0,-617.0,0.0,0.0,0.0,617.0,617.0,,0.0,601.0,-398.0,,105.0,42.0,251.0,203.0,-42.0,47.0,-2.0,2.0,,49.0,49.0,,,-5.0,161.0,-58.0,103.0,0.0,0.0,0.0,103.0,-5.0,98.0,0.0,0.0,98.0,101.531,3.531,117.2,0.84,0.84,0.866305,117.7,0.84,0.84,0.866305,
03/31/2013,1709.0,,1709.0,0.0,,-973.0,,,,973.0,973.0,,0.0,736.0,-437.0,,107.0,71.0,259.0,299.0,-41.0,43.0,-3.0,3.0,,46.0,46.0,,,-2.0,258.0,-94.0,164.0,0.0,0.0,0.0,164.0,-10.0,154.0,0.0,0.0,154.0,154.0,0.0,117.4,1.31,1.31,1.31,117.7,1.31,1.31,1.31,
06/30/2013,816.0,,816.0,0.0,0.0,-353.0,0.0,0.0,0.0,353.0,353.0,,0.0,463.0,-340.0,,103.0,43.0,194.0,123.0,-39.0,43.0,-3.0,3.0,,46.0,46.0,,,-4.0,84.0,-33.0,51.0,1.0,1.0,0.0,50.0,-1.0,49.0,0.0,0.0,49.0,39.0,-11.0,117.8,0.41,0.42,0.33107,118.2,0.41,0.42,0.326937,
09/30/2013,574.0,,574.0,0.0,0.0,-174.0,,,,174.0,174.0,,0.0,400.0,-330.0,,104.0,27.0,199.0,70.0,-30.0,34.0,-3.0,3.0,,37.0,37.0,,,-4.0,40.0,-16.0,24.0,-1.0,-1.0,0.0,25.0,,25.0,0.0,0.0,25.0,24.0,0.0,118.2,0.21,0.2,0.2,118.5,0.21,0.2,0.2,
12/31/2013,1329.0,0.0,1329.0,0.0,0.0,-723.0,0.0,0.0,0.0,723.0,723.0,,0.0,606.0,-423.0,,93.0,49.0,281.0,183.0,-48.0,42.0,-8.0,8.0,,50.0,50.0,,,6.0,135.0,-46.0,89.0,0.0,0.0,0.0,89.0,-7.0,82.0,0.0,0.0,82.0,82.0,0.0,118.3,0.69,0.69,0.69,118.7,0.68,0.68,0.68,
03/31/2014,2462.0,,2462.0,0.0,0.0,-1400.0,,,,1400.0,1400.0,,0.0,1062.0,-470.0,,93.0,88.0,289.0,592.0,-43.0,46.0,,,,46.0,46.0,,,-3.0,549.0,-203.0,346.0,50.0,50.0,0.0,296.0,-12.0,284.0,0.0,0.0,284.0,353.0,19.0,118.5,2.39,2.82,2.978903,118.9,2.38,2.81,2.969798,
06/30/2014,889.0,0.0,889.0,0.0,0.0,-402.0,0.0,0.0,0.0,402.0,402.0,,0.0,487.0,-348.0,,95.0,42.0,211.0,139.0,-43.0,44.0,-1.0,1.0,,45.0,45.0,,,-1.0,96.0,-37.0,59.0,-1.0,-1.0,0.0,60.0,-2.0,58.0,0.0,0.0,58.0,57.0,0.0,118.8,0.49,0.48,0.48,119.2,0.49,0.48,0.48,
09/30/2014,589.0,,589.0,0.0,0.0,-198.0,0.0,0.0,0.0,198.0,198.0,,0.0,391.0,-313.0,,93.0,30.0,190.0,78.0,-41.0,43.0,-1.0,1.0,,44.0,44.0,,,-2.0,37.0,-14.0,23.0,31.0,31.0,0.0,-8.0,0.0,-8.0,0.0,0.0,-8.0,20.0,-3.0,119.0,-0.06,0.19,0.168067,119.4,-0.06,0.19,0.164874,
12/31/2014,1445.0,0.0,1445.0,0.0,0.0,-765.0,0.0,0.0,0.0,765.0,765.0,,0.0,680.0,-394.0,,99.0,48.0,247.0,286.0,-38.0,41.0,-3.0,3.0,,44.0,44.0,,,-3.0,248.0,-96.0,152.0,0.0,0.0,0.0,152.0,-4.0,148.0,0.0,0.0,148.0,149.0,1.0,119.1,1.24,1.24,1.25105,119.5,1.24,1.24,1.248368,
03/31/2015,1721.0,,1721.0,0.0,0.0,-935.0,,,,935.0,935.0,,0.0,786.0,-422.0,,97.0,76.0,249.0,364.0,-41.0,44.0,,,,44.0,44.0,,,-3.0,323.0,-118.0,205.0,0.0,0.0,0.0,205.0,-12.0,193.0,0.0,0.0,193.0,193.0,0.0,119.3,1.62,1.62,1.62,119.6,1.62,1.62,1.62,
06/30/2015,674.0,,674.0,0.0,,-222.0,,,,222.0,222.0,,0.0,452.0,-345.0,,98.0,38.0,209.0,107.0,-38.0,42.0,,,,42.0,42.0,,,-4.0,69.0,-25.0,44.0,0.0,0.0,0.0,44.0,-2.0,42.0,0.0,0.0,42.0,42.0,0.0,119.5,0.35,0.35,0.35,119.8,0.35,0.35,0.35,
09/30/2015,584.0,0.0,553.0,0.0,31.0,-146.0,0.0,0.0,0.0,140.0,140.0,0.0,6.0,438.0,-379.0,,98.0,28.0,253.0,59.0,-40.0,43.0,,,,43.0,43.0,,,-3.0,19.0,-7.0,12.0,0.0,0.0,0.0,12.0,-1.0,11.0,0.0,0.0,11.0,41.0,30.0,119.6,0.09,0.09,0.342809,120.0,0.09,0.09,0.34,
12/31/2015,962.0,0.0,930.0,0.0,32.0,-342.0,0.0,0.0,0.0,335.0,335.0,,7.0,620.0,-404.0,,104.0,39.0,261.0,216.0,-41.0,42.0,,,,46.0,46.0,,,-1.0,175.0,-63.0,112.0,0.0,0.0,0.0,112.0,-5.0,107.0,0.0,0.0,107.0,112.0,5.0,,,,,,,,,
03/31/2016,1334.0,0.0,1334.0,0.0,,-578.0,0.0,0.0,0.0,578.0,578.0,0.0,0.0,756.0,-408.0,,102.0,62.0,244.0,348.0,-44.0,47.0,,,,47.0,47.0,,,-3.0,304.0,-111.0,193.0,0.0,0.0,0.0,193.0,-11.0,182.0,0.0,0.0,182.0,184.0,2.0,120.1,1.52,1.52,1.532057,120.4,1.51,1.51,1.526611,
06/30/2016,571.0,0.0,571.0,0.0,,-191.0,0.0,0.0,0.0,191.0,191.0,0.0,0.0,380.0,-407.0,,104.0,37.0,266.0,-27.0,-45.0,48.0,,,,48.0,48.0,,,-3.0,-72.0,24.0,-48.0,0.0,0.0,0.0,-48.0,-3.0,-51.0,0.0,0.0,-51.0,-12.0,39.0,120.3,-0.43,-0.43,-0.099751,120.5,-0.43,-0.43,-0.106349,
09/30/2016,543.0,,518.0,0.0,25.0,-135.0,,,,133.0,133.0,,2.0,408.0,-396.0,,116.0,29.0,251.0,12.0,-1.0,39.0,,,,39.0,39.0,,,-38.0,11.0,-7.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,25.0,21.0,,,,,,,,,
12/31/2016,1109.0,0.0,1078.0,0.0,31.0,-488.0,0.0,0.0,0.0,480.0,480.0,,8.0,621.0,-436.0,,122.0,42.0,272.0,185.0,-6.0,42.0,,,,42.0,42.0,,,-36.0,179.0,-69.0,110.0,0.0,0.0,0.0,110.0,,110.0,0.0,0.0,110.0,151.0,41.0,,,,,,,,,
03/31/2017,1560.0,0.0,1521.0,0.0,39.0,-726.0,0.0,0.0,0.0,719.0,719.0,0.0,7.0,834.0,-445.0,,120.0,70.0,255.0,389.0,0.0,46.0,,,,46.0,46.0,,,-46.0,389.0,-150.0,239.0,0.0,0.0,0.0,239.0,0.0,239.0,0.0,0.0,239.0,239.0,0.0,,,,,,,,,
06/30/2017,716.0,0.0,684.0,0.0,32.0,-238.0,0.0,0.0,0.0,232.0,232.0,0.0,6.0,478.0,-382.0,,124.0,44.0,214.0,96.0,-16.0,48.0,,,,48.0,48.0,,,-32.0,80.0,-31.0,49.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,49.0,49.0,0.0,,,,,,,,,
09/30/2017,565.0,0.0,532.0,0.0,33.0,-141.0,0.0,0.0,0.0,134.0,134.0,0.0,7.0,424.0,-357.0,,125.0,26.0,206.0,67.0,0.0,51.0,,,,51.0,51.0,,,-51.0,67.0,-52.0,15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,,,,,,,,,
12/31/2017,1079.0,0.0,1050.0,0.0,29.0,-525.0,0.0,0.0,0.0,516.0,516.0,,9.0,554.0,-447.0,,131.0,44.0,272.0,107.0,-33.0,55.0,,,,55.0,55.0,,,-22.0,74.0,-134.0,-60.0,0.0,0.0,0.0,-60.0,0.0,-60.0,0.0,0.0,-60.0,-60.0,0.0,,,,,,,,,
03/31/2018,1639.0,0.0,1631.0,0.0,8.0,-727.0,0.0,0.0,0.0,720.0,720.0,0.0,7.0,912.0,-524.0,,129.0,77.0,318.0,388.0,-5.0,59.0,,,,59.0,59.0,,,-54.0,383.0,-104.0,279.0,0.0,0.0,0.0,279.0,0.0,279.0,0.0,0.0,279.0,321.0,42.0,,,,,,,,,
06/30/2018,730.0,,710.0,0.0,20.0,-233.0,0.0,0.0,0.0,228.0,228.0,0.0,5.0,497.0,-448.0,,126.0,48.0,274.0,49.0,-25.0,59.0,,,,59.0,59.0,,,-34.0,24.0,-55.0,-31.0,0.0,0.0,0.0,-31.0,0.0,-31.0,0.0,0.0,-31.0,-2.56,28.44,,,,,,,,,
09/30/2018,492.0,,487.0,,5.0,-104.0,,,,104.0,104.0,,0.0,388.0,-14.0,,119.0,32.0,-137.0,374.0,-12.0,52.0,,,,52.0,52.0,,,-40.0,362.0,-316.0,46.0,0.0,0.0,0.0,46.0,,46.0,0.0,0.0,46.0,-199.69,-245.69,,,,,,,,,
12/31/2018,1048.0,,,0.0,2.0,-487.0,0.0,0.0,0.0,487.0,487.0,,0.0,561.0,-457.0,,126.0,54.0,277.0,104.0,-37.0,58.0,,,,58.0,58.0,,,-21.0,67.0,11.0,78.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,78.0,-164.53,-242.53,152.68003,0.510872,0.510872,0.86272,152.68003,0.510872,0.510872,0.86272,
03/31/2019,1474.0,,1476.0,0.0,-2.0,-686.0,0.0,0.0,0.0,686.0,686.0,0.0,0.0,788.0,-435.0,,118.0,82.0,235.0,353.0,-6.0,59.0,,,,59.0,59.0,,,-53.0,347.0,-77.0,270.0,0.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,270.0,270.0,0.0,,,,,,,,,
06/30/2019,689.0,,688.0,0.0,1.0,-191.0,0.0,0.0,0.0,191.0,191.0,0.0,0.0,498.0,-364.0,,119.0,46.0,199.0,134.0,-22.0,59.0,,,,59.0,59.0,,,-37.0,112.0,-6.0,106.0,0.0,0.0,0.0,106.0,0.0,106.0,0.0,0.0,106.0,87.83,-18.17,,,,,,,,,
09/30/2019,498.0,,498.0,0.0,,-79.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,419.0,-454.0,,121.0,33.0,300.0,-35.0,-16.0,56.0,,,,56.0,56.0,,,-40.0,-51.0,22.0,-29.0,0.0,0.0,0.0,-29.0,0.0,-29.0,0.0,0.0,-29.0,43.68,72.68,,,,,,,,,
12/31/2019,1131.0,,1131.0,0.0,0.0,-363.0,,,,363.0,363.0,,0.0,768.0,-450.0,,128.0,52.0,269.0,318.0,-11.0,58.0,,,,58.0,58.0,,,-47.0,307.0,-69.0,238.0,0.0,0.0,0.0,238.0,0.0,238.0,0.0,0.0,238.0,298.49,60.49,,,,,,,,,
03/31/2020,1249.0,,1240.0,0.0,9.0,-439.0,0.0,0.0,0.0,439.0,439.0,0.0,0.0,810.0,-450.0,,120.0,72.0,258.0,360.0,-6.0,58.0,,,,58.0,58.0,,,-52.0,354.0,-79.0,275.0,0.0,0.0,0.0,275.0,0.0,275.0,0.0,0.0,275.0,275.0,0.0,,2.75,2.75,2.75,,2.75,2.75,2.75,
06/30/2020,636.0,,638.0,0.0,-2.0,-144.0,,,,144.0,144.0,,0.0,492.0,-390.0,,123.0,47.0,220.0,102.0,-15.0,57.0,,,,57.0,57.0,,,-42.0,87.0,-16.0,71.0,0.0,0.0,0.0,71.0,0.0,71.0,0.0,0.0,71.0,71.0,0.0,,,,,,,,,
