Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,312909.0,35939.0,18190.0,17749.0,3020.0,3020.0,,10193.0,3957.0,,7244.0,-1008.0,14075.0,,,,,63227.0,41168.0,,,154529.0,,,53985.0,7173.0,6035.0,1138.0,1990.0,44822.0,249682.0,,19349.0,19349.0,,,,27808.0,,,,,,40102.0,,,,40102.0,87259.0,143638.0,,,,,68390.0,,,68390.0,212028.0,299287.0,0.0,5392.0,,,-1787.0,10190.0,-913.0,12882.0,740.0,13622.0,312909.0,
06/30/2004,307094.0,33658.0,15648.0,18010.0,3016.0,3016.0,,10614.0,4001.0,,7610.0,-997.0,11249.0,,,,,58537.0,40680.0,,,143887.0,,,63990.0,7186.0,6064.0,1122.0,1897.0,54907.0,248557.0,,18332.0,18332.0,,,,27944.0,,,,,,39560.0,,,,39560.0,85836.0,140157.0,,,,,66755.0,,,66755.0,206912.0,292748.0,0.0,5360.0,,,-1761.0,11171.0,-1209.0,13561.0,785.0,14346.0,307094.0,
09/30/2004,302692.0,31330.0,17416.0,13914.0,3340.0,3340.0,,10981.0,3996.0,,7961.0,-976.0,11948.0,,,,,57599.0,41287.0,,,112011.0,,,91795.0,7014.0,6064.0,950.0,1856.0,82925.0,245093.0,,16751.0,16751.0,,,,30855.0,,,,,,38133.0,,,,38133.0,85739.0,136151.0,,,,,65920.0,,,65920.0,202071.0,287810.0,0.0,5376.0,,,-1768.0,11255.0,-794.0,14069.0,813.0,14882.0,302692.0,
12/31/2004,299398.0,32835.0,22831.0,10004.0,2894.0,2894.0,,10766.0,3968.0,,7799.0,-1001.0,11116.0,,,,,57611.0,42904.0,73915.0,-31011.0,137946.0,,,60937.0,6394.0,5456.0,938.0,,54543.0,241787.0,,21991.0,21991.0,,,,33095.0,,,,,,31959.0,,,,31959.0,87045.0,131242.0,,,,,66942.0,,,66942.0,198184.0,285229.0,0.0,5340.0,,,-1728.0,11175.0,-1495.0,13292.0,877.0,14169.0,299398.0,
03/31/2005,293228.0,34323.0,23345.0,10978.0,3034.0,3034.0,,11482.0,4132.0,,8353.0,-1003.0,11963.0,,,,,60802.0,41759.0,,,138523.0,,,52144.0,1125.0,5886.0,-4761.0,,51019.0,232426.0,,19987.0,19987.0,,,,33941.0,,,,,,38583.0,,,,38583.0,92511.0,127321.0,,,,,56880.0,,,56880.0,184201.0,276712.0,0.0,5243.0,,,-1628.0,12205.0,-150.0,15670.0,846.0,16516.0,293228.0,
06/30/2005,284305.0,39481.0,30133.0,9348.0,2832.0,2832.0,,11550.0,3809.0,,8749.0,-1008.0,11436.0,,,,,65299.0,40675.0,,,135115.0,,,43216.0,6679.0,5604.0,1075.0,1975.0,34562.0,219006.0,,19174.0,19174.0,,,,28182.0,,,,,,39480.0,,,,39480.0,86836.0,130259.0,,,,,53856.0,,,53856.0,184115.0,270951.0,0.0,5129.0,,,-1281.0,12966.0,-4266.0,12548.0,806.0,13354.0,284305.0,
09/30/2005,277556.0,37393.0,28200.0,9193.0,3297.0,3297.0,,11687.0,4050.0,,8646.0,-1009.0,10996.0,,,,,63373.0,41545.0,,,116752.0,,,55886.0,6072.0,5243.0,829.0,1748.0,48066.0,214183.0,,22991.0,22991.0,,,,49116.0,,,,,,31041.0,,,,31041.0,103148.0,92622.0,,,,,68333.0,,,68333.0,160955.0,264103.0,0.0,4975.0,,,-1031.0,12497.0,-4046.0,12395.0,1058.0,13453.0,277556.0,
12/31/2005,275940.0,42543.0,31499.0,11044.0,3061.0,3061.0,,10271.0,4056.0,,7224.0,-1009.0,9364.0,,,,,65239.0,40379.0,72996.0,-32617.0,134470.0,,,35852.0,5945.0,5125.0,820.0,,29907.0,210701.0,,22813.0,22813.0,,,,32799.0,32424.0,375.0,375.0,,,29620.0,,,,29620.0,85232.0,121533.0,121533.0,0.0,0.0,,55179.0,,,55179.0,176712.0,261944.0,0.0,4891.0,,,-833.0,12461.0,-3645.0,12874.0,1122.0,13996.0,275940.0,
03/31/2006,275238.0,39071.0,21179.0,17892.0,3603.0,3279.0,,11962.0,4413.0,,8586.0,-1037.0,10132.0,,,,,64768.0,40621.0,,,133942.0,,,35907.0,6072.0,5212.0,860.0,3135.0,26700.0,210470.0,,19810.0,19810.0,,,,34215.0,,,,,,35238.0,,,,35238.0,89263.0,116889.0,,,,,56239.0,,,56239.0,173128.0,262391.0,0.0,4797.0,,,-680.0,11088.0,-3480.0,11725.0,1122.0,12847.0,275238.0,
06/30/2006,282977.0,40618.0,27985.0,12633.0,3496.0,3496.0,,12116.0,4515.0,,8644.0,-1043.0,10229.0,,,,,66459.0,41328.0,,,138325.0,,,36865.0,6392.0,5517.0,875.0,1949.0,28524.0,216518.0,,23595.0,23595.0,,,,33446.0,,,,,,32748.0,,,,32748.0,89789.0,119556.0,,,,,58242.0,,,58242.0,177798.0,267587.0,0.0,5131.0,,,-420.0,10646.0,-1021.0,14336.0,1054.0,15390.0,282977.0,
09/30/2006,277125.0,40627.0,25511.0,15116.0,3551.0,3551.0,,11997.0,4683.0,,8343.0,-1029.0,8548.0,,,,,64723.0,37533.0,,,137424.0,,,37445.0,6396.0,5535.0,861.0,2026.0,29023.0,212402.0,,22738.0,22738.0,,,,64073.0,,,,,,30982.0,,,,30982.0,117793.0,90337.0,,,,,59811.0,,,59811.0,150148.0,267941.0,0.0,4598.0,,,-258.0,5608.0,-1779.0,8169.0,1015.0,9184.0,277125.0,
12/31/2006,290858.0,55624.0,28896.0,26728.0,3163.0,3163.0,,10017.0,4334.0,,6698.0,-1015.0,9185.0,,,,,77989.0,35786.0,70769.0,-34983.0,137373.0,,,39710.0,3611.0,3043.0,568.0,,36099.0,212869.0,,21214.0,21214.0,,,,61700.0,,,,,,30779.0,,,,30779.0,113693.0,110132.0,,,,,70806.0,,,70806.0,180938.0,294631.0,0.0,4581.0,,,-183.0,-17.0,-9313.0,-4932.0,1159.0,-3773.0,290858.0,
03/31/2007,281491.0,50020.0,26867.0,23153.0,5634.0,5634.0,,12525.0,4554.0,,9013.0,-1042.0,7289.0,,,,,75468.0,37379.0,,,111141.0,,,57503.0,6308.0,5227.0,1081.0,2086.0,49109.0,206023.0,,24480.0,24480.0,,,,60594.0,,,,,,31263.0,,,,31263.0,116337.0,106585.0,,,,,62016.0,,,62016.0,168601.0,284938.0,0.0,4615.0,,,-175.0,956.0,-9976.0,-4580.0,1133.0,-3447.0,281491.0,
06/30/2007,287939.0,53194.0,32000.0,21194.0,6389.0,6389.0,,12614.0,4360.0,,9314.0,-1060.0,8199.0,,,,,80396.0,37050.0,,,141917.0,,,28576.0,6344.0,5232.0,1112.0,2132.0,20100.0,207543.0,,25495.0,25495.0,,,,62731.0,,,,,,32772.0,,,,32772.0,120998.0,107305.0,,,,,61058.0,,,61058.0,168363.0,289361.0,0.0,4682.0,,,-189.0,1707.0,-8873.0,-2673.0,1251.0,-1422.0,287939.0,
09/30/2007,284583.0,46972.0,27437.0,19535.0,6571.0,6571.0,,12886.0,4565.0,,9385.0,-1064.0,9030.0,,,,,75459.0,37567.0,,,142951.0,,,28606.0,6487.0,5336.0,1151.0,2092.0,20027.0,209124.0,,25898.0,25898.0,,,,57960.0,,,,,,32540.0,,,,32540.0,116398.0,105253.0,,,,,61813.0,,,61813.0,167066.0,283464.0,0.0,7295.0,,,-186.0,1326.0,-8710.0,-275.0,1394.0,1119.0,284583.0,
12/31/2007,285727.0,50798.0,35283.0,15515.0,4530.0,4530.0,,10121.0,4360.0,,6861.0,-1100.0,6555.0,,,,,72004.0,35979.0,72540.0,-36561.0,143042.0,,,34702.0,2069.0,1504.0,565.0,,32633.0,213723.0,,20832.0,20832.0,,,,60735.0,,,,,,30343.0,,,,30343.0,111910.0,107795.0,,,,,60996.0,,,60996.0,168791.0,280701.0,0.0,7856.0,,,-185.0,-1485.0,-2581.0,3605.0,1421.0,5026.0,285727.0,
03/31/2008,288869.0,49090.0,33751.0,15339.0,4164.0,4164.0,,11721.0,4475.0,,8327.0,-1081.0,6993.0,,,,,71968.0,36757.0,,,114786.0,,,65358.0,2064.0,1502.0,562.0,3120.0,60174.0,216901.0,,23964.0,23964.0,,,,62361.0,,,,,,29100.0,,,,29100.0,115425.0,106844.0,,,,,60251.0,,,60251.0,167095.0,282520.0,,8010.0,,,-184.0,-1372.0,-1571.0,4883.0,1466.0,6349.0,288869.0,
06/30/2008,270450.0,49938.0,30066.0,19872.0,5116.0,5116.0,,12987.0,4506.0,,9540.0,-1059.0,8472.0,,,,,76513.0,31909.0,,,110776.0,,,51252.0,2044.0,1493.0,551.0,3189.0,46019.0,193937.0,,24216.0,24216.0,,,,62019.0,,,,,,31219.0,,,,31219.0,117454.0,104006.0,,,,,52219.0,,,52219.0,156225.0,273679.0,0.0,8409.0,,,-183.0,-10040.0,-2874.0,-4688.0,1459.0,-3229.0,270450.0,
09/30/2008,246549.0,42106.0,24894.0,17212.0,4623.0,4623.0,,12048.0,4367.0,,8722.0,-1041.0,6266.0,,,,,65043.0,30027.0,,,129634.0,,,21845.0,1805.0,1339.0,466.0,3065.0,16975.0,181506.0,,20358.0,20358.0,,,,1282.0,,,,,,27764.0,,,,27764.0,49404.0,155816.0,,,,,45869.0,,,45869.0,201685.0,251089.0,,8934.0,,,-183.0,-10169.0,-4580.0,-5998.0,1458.0,-4540.0,246549.0,
12/31/2008,222947.0,39952.0,22049.0,17903.0,3065.0,3065.0,,6988.0,2747.0,,5091.0,-850.0,5787.0,,,,,55792.0,23930.0,58482.0,-34552.0,119221.0,,,24004.0,246.0,40.0,206.0,,23758.0,167155.0,,13145.0,13145.0,,,,1191.0,,,,,,32374.0,,,,32374.0,46710.0,151878.0,,,,,41421.0,,,41421.0,193299.0,240009.0,0.0,10899.0,,,-181.0,-16316.0,-12659.0,-18257.0,1195.0,-17062.0,222947.0,
03/31/2009,207270.0,41813.0,21093.0,20720.0,2694.0,2694.0,0.0,6575.0,2926.0,0.0,4493.0,-844.0,5276.0,3050.0,,6410.0,4970.0,56358.0,23590.0,,,107478.0,20765.0,86713.0,19844.0,227.0,38.0,189.0,1736.0,8421.0,150912.0,,37063.0,10940.0,,,26123.0,55013.0,17148.0,,,,37865.0,5236.0,,,2986.0,0.0,97312.0,90930.0,90930.0,,,,35505.0,,,32519.0,126435.0,223747.0,0.0,11009.0,24.0,10985.0,-180.0,-17782.0,-10624.0,-17577.0,1100.0,-16477.0,207270.0,
06/30/2009,204328.0,41491.0,24011.0,17480.0,3825.0,3825.0,0.0,6603.0,2978.0,0.0,4469.0,-844.0,5412.0,2232.0,,6441.0,4973.0,57331.0,24603.0,,,101840.0,18722.0,83118.0,20554.0,235.0,42.0,193.0,1742.0,9904.0,146997.0,,40251.0,12372.0,,,27879.0,51991.0,15645.0,,,,36346.0,4663.0,,,3129.0,0.0,96905.0,81432.0,81432.0,,,,35409.0,,,32280.0,116841.0,213746.0,0.0,13962.0,33.0,13929.0,-179.0,-15521.0,-9005.0,-10743.0,1325.0,-9418.0,204328.0,
09/30/2009,205896.0,49012.0,25798.0,23214.0,3747.0,3747.0,0.0,6560.0,3057.0,0.0,4336.0,-833.0,5812.0,2458.0,,5733.0,5384.0,65131.0,24627.0,,,95992.0,16819.0,79173.0,20146.0,225.0,43.0,182.0,1544.0,10186.0,140765.0,,41184.0,13748.0,,,27436.0,50644.0,16708.0,,,,33936.0,4557.0,,,2540.0,0.0,96385.0,82019.0,82019.0,,,,34762.0,,,32222.0,116781.0,213166.0,0.0,14731.0,33.0,14698.0,-178.0,-14524.0,-8704.0,-8675.0,1405.0,-7270.0,205896.0,
12/31/2009,195006.0,45135.0,20894.0,24241.0,3378.0,3378.0,0.0,5041.0,2456.0,0.0,3383.0,-798.0,3735.0,1955.0,,5660.0,3256.0,57289.0,22455.0,55863.0,-33408.0,94767.0,15062.0,79705.0,20495.0,165.0,0.0,165.0,2367.0,10348.0,137717.0,,31126.0,13127.0,0.0,568.0,17431.0,43557.0,16121.0,,,,27436.0,4404.0,1656.0,0.0,2296.0,0.0,79087.0,88724.0,88724.0,,,,34977.0,0.0,17186.0,13839.0,123701.0,202788.0,0.0,16820.0,34.0,16786.0,-177.0,-13599.0,-10864.0,-7820.0,38.0,-7782.0,195006.0,
03/31/2010,195485.0,46671.0,24356.0,22315.0,3332.0,3332.0,0.0,6292.0,2816.0,0.0,4276.0,-800.0,6124.0,1626.0,,5600.0,5631.0,62419.0,22655.0,,,91475.0,13780.0,77695.0,18936.0,192.0,41.0,151.0,2544.0,8974.0,133066.0,,32032.0,14547.0,,,17485.0,47614.0,14867.0,,,,32747.0,4170.0,,,2168.0,0.0,83816.0,82923.0,82923.0,,,,34183.0,,,32015.0,117106.0,200922.0,0.0,17416.0,34.0,17382.0,-178.0,-11514.0,-11199.0,-5475.0,38.0,-5437.0,195485.0,
06/30/2010,183156.0,42686.0,18322.0,24364.0,3513.0,3513.0,0.0,6076.0,2721.0,0.0,4166.0,-811.0,2489.0,1614.0,,4869.0,2130.0,54764.0,22047.0,,,87528.0,12077.0,75451.0,18817.0,183.0,39.0,144.0,2523.0,9628.0,128392.0,,33366.0,15200.0,,,18166.0,41693.0,15035.0,,,,26658.0,3217.0,,,2046.0,0.0,78276.0,76006.0,76006.0,,,,32415.0,,,30369.0,108421.0,186697.0,0.0,17794.0,35.0,17759.0,-176.0,-8915.0,-12277.0,-3574.0,33.0,-3541.0,183156.0,
09/30/2010,180330.0,46475.0,17992.0,28483.0,4049.0,4049.0,0.0,6855.0,3111.0,0.0,4570.0,-826.0,2710.0,1979.0,,4801.0,2314.0,60089.0,22799.0,,,85719.0,10912.0,74807.0,11723.0,123.0,,123.0,2676.0,2144.0,120241.0,,34763.0,16710.0,,,18053.0,40881.0,15104.0,,,,25777.0,3003.0,,,2080.0,0.0,78647.0,76039.0,76039.0,,,,27384.0,,,25304.0,103423.0,182070.0,0.0,18225.0,35.0,18190.0,-161.0,-7228.0,-12609.0,-1773.0,33.0,-1740.0,180330.0,
12/31/2010,165793.0,37053.0,14805.0,22248.0,3992.0,3992.0,0.0,5917.0,2812.0,0.0,3970.0,-865.0,2669.0,1393.0,,2468.0,2310.0,49631.0,23027.0,56927.0,-33900.0,83839.0,10393.0,73446.0,9296.0,102.0,0.0,102.0,2569.0,2764.0,116162.0,,32737.0,15771.0,0.0,479.0,16487.0,41664.0,14267.0,,,,27397.0,1082.0,1622.0,0.0,1849.0,0.0,75483.0,62525.0,62525.0,,,,28427.0,0.0,17619.0,7337.0,90952.0,166435.0,0.0,20841.0,38.0,20803.0,-163.0,-7038.0,-14313.0,-673.0,31.0,-642.0,165793.0,
03/31/2011,168266.0,35914.0,21318.0,14596.0,4259.0,4259.0,0.0,7414.0,3244.0,0.0,5044.0,-874.0,3124.0,1255.0,,2365.0,2859.0,50711.0,23261.0,,,85781.0,10392.0,75389.0,8513.0,98.0,,98.0,2525.0,2270.0,117555.0,,35487.0,19679.0,,,15808.0,41433.0,14921.0,,,,26512.0,757.0,,,1769.0,0.0,77677.0,60406.0,60406.0,,,,27718.0,,,25949.0,88124.0,165801.0,0.0,20761.0,38.0,20723.0,-164.0,-4487.0,-13684.0,2426.0,39.0,2465.0,168266.0,
06/30/2011,168844.0,35293.0,17472.0,17821.0,4374.0,4374.0,0.0,7036.0,3156.0,0.0,4769.0,-889.0,3134.0,1396.0,,2340.0,2828.0,49837.0,23119.0,,,86765.0,10584.0,76181.0,9123.0,103.0,,103.0,2593.0,2691.0,119007.0,,35927.0,19111.0,,,16816.0,39053.0,15066.0,,,,23987.0,753.0,,,1885.0,0.0,75733.0,59698.0,59698.0,,,,28063.0,,,26178.0,87761.0,163494.0,0.0,20800.0,38.0,20762.0,-166.0,-2089.0,-13236.0,5309.0,41.0,5350.0,168844.0,
09/30/2011,163817.0,34926.0,16460.0,18466.0,4039.0,4039.0,,7212.0,3307.0,0.0,4805.0,-900.0,2676.0,2151.0,,2502.0,2573.0,48853.0,22165.0,,,82921.0,10793.0,72128.0,9878.0,100.0,,100.0,2608.0,2517.0,114964.0,,33433.0,18617.0,,,14816.0,39669.0,16189.0,,,,23480.0,1210.0,,,1836.0,0.0,74312.0,55663.0,55663.0,,,,27816.0,,,25980.0,83479.0,157791.0,,20857.0,38.0,20819.0,-166.0,-440.0,-14269.0,5982.0,44.0,6026.0,163817.0,
12/31/2011,179248.0,37323.0,17148.0,20175.0,4219.0,4219.0,0.0,5901.0,2847.0,0.0,3982.0,-928.0,3722.0,1593.0,,13932.0,1931.0,51165.0,22229.0,55103.0,-32874.0,84844.0,11482.0,73362.0,21010.0,100.0,0.0,100.0,2936.0,2449.0,128083.0,,31608.0,17425.0,0.0,253.0,13930.0,40311.0,17173.0,,,,23138.0,1159.0,1739.0,0.0,1556.0,0.0,73078.0,59378.0,59378.0,,,,31721.0,0.0,21243.0,7183.0,91099.0,164177.0,0.0,20943.0,38.0,20905.0,-166.0,12985.0,-18734.0,15028.0,43.0,15071.0,179248.0,
03/31/2012,183108.0,37186.0,15244.0,21942.0,4880.0,4880.0,0.0,7031.0,3409.0,0.0,4559.0,-937.0,4450.0,1399.0,,13277.0,2470.0,53547.0,23011.0,,,86228.0,12317.0,73911.0,20322.0,97.0,,,2964.0,2585.0,129561.0,,33744.0,19248.0,,271.0,14225.0,37924.0,15595.0,,,,22329.0,1110.0,1832.0,,1559.0,0.0,72778.0,62566.0,62566.0,,,,31114.0,,,27723.0,93680.0,166458.0,0.0,20923.0,39.0,20884.0,-193.0,14190.0,-18314.0,16606.0,44.0,16650.0,183108.0,
06/30/2012,182389.0,37482.0,15101.0,22381.0,4750.0,4750.0,0.0,7289.0,3475.0,0.0,4759.0,-945.0,3792.0,1467.0,,12829.0,1707.0,53313.0,22673.0,,,85618.0,13295.0,72323.0,20785.0,95.0,,,2938.0,3456.0,129076.0,,33663.0,19362.0,,273.0,14028.0,33959.0,13927.0,,,,20032.0,1235.0,3220.0,,1722.0,0.0,68857.0,65938.0,65938.0,,,,30515.0,,,25573.0,96453.0,165310.0,0.0,20959.0,39.0,20920.0,-225.0,15230.0,-18928.0,17036.0,43.0,17079.0,182389.0,
09/30/2012,185860.0,37363.0,13539.0,23824.0,5077.0,5077.0,0.0,8208.0,3891.0,0.0,5271.0,-954.0,3900.0,1661.0,,12097.0,1516.0,54548.0,24213.0,,,86887.0,14289.0,72598.0,20212.0,89.0,,,2716.0,3649.0,131312.0,,34704.0,20393.0,,252.0,14059.0,33902.0,14888.0,,,,19014.0,1161.0,1942.0,,1761.0,0.0,69767.0,66702.0,66702.0,,,,30185.0,,,26482.0,96887.0,166654.0,0.0,20970.0,39.0,20931.0,-258.0,16670.0,-18541.0,18841.0,365.0,19206.0,185860.0,
12/31/2012,191218.0,37358.0,15659.0,21699.0,5361.0,5361.0,0.0,7362.0,3697.0,0.0,4614.0,-949.0,4612.0,1541.0,,13325.0,1124.0,54693.0,24813.0,57648.0,-32835.0,89658.0,13888.0,75770.0,22054.0,102.0,0.0,102.0,3246.0,3840.0,136525.0,,33927.0,19179.0,0.0,277.0,14471.0,38762.0,18229.0,,,,20533.0,1072.0,2044.0,0.0,2201.0,0.0,73761.0,66296.0,66296.0,,,,34850.0,0.0,24798.0,5807.0,101146.0,174907.0,0.0,21016.0,40.0,20976.0,-292.0,18077.0,-22854.0,15947.0,364.0,16311.0,191218.0,
03/31/2013,194618.0,35377.0,13820.0,21557.0,5677.0,5677.0,0.0,8423.0,3889.0,0.0,5494.0,-960.0,5590.0,1732.0,,12081.0,1762.0,55067.0,25671.0,,,92861.0,16229.0,76632.0,21019.0,84.0,,,3291.0,3831.0,139551.0,,34300.0,20345.0,,234.0,13721.0,39547.0,16974.0,,,,22573.0,1013.0,2073.0,,2061.0,0.0,74860.0,67809.0,67809.0,,,,33987.0,,22556.0,7297.0,101796.0,176656.0,0.0,21134.0,40.0,21094.0,-302.0,19296.0,-22533.0,17595.0,367.0,17962.0,194618.0,
06/30/2013,197899.0,38663.0,13362.0,25301.0,5925.0,5925.0,0.0,8192.0,3841.0,0.0,5322.0,-971.0,4547.0,1378.0,,12108.0,1440.0,57327.0,25740.0,,,94478.0,17894.0,76584.0,20354.0,82.0,,,3223.0,3563.0,140572.0,,36133.0,20575.0,,248.0,15310.0,37878.0,14213.0,,,,23665.0,1061.0,2136.0,,2100.0,0.0,75072.0,69979.0,69979.0,,,,33299.0,,,29063.0,103278.0,178350.0,0.0,21259.0,40.0,21219.0,-379.0,20136.0,-21837.0,19179.0,370.0,19549.0,197899.0,
09/30/2013,202742.0,39476.0,14752.0,24724.0,6141.0,6141.0,0.0,8799.0,4191.0,0.0,5591.0,-983.0,4043.0,1330.0,,11583.0,1100.0,58459.0,26713.0,,,97146.0,19125.0,78021.0,20424.0,86.0,,,3466.0,3959.0,144283.0,,37092.0,21085.0,,252.0,15755.0,38431.0,15226.0,,,,23205.0,1174.0,1942.0,,2101.0,0.0,76697.0,72191.0,72191.0,,,,33015.0,,,28972.0,105206.0,181903.0,0.0,21418.0,40.0,21378.0,-456.0,21014.0,-21509.0,20467.0,372.0,20839.0,202742.0,
12/31/2013,203905.0,37952.0,14468.0,23484.0,5641.0,5641.0,0.0,7708.0,3628.0,0.0,5081.0,-1001.0,2608.0,1165.0,,13436.0,1034.0,53909.0,27492.0,58968.0,-31476.0,100140.0,18600.0,81540.0,22364.0,85.0,0.0,85.0,3679.0,3999.0,149996.0,,36051.0,19932.0,0.0,262.0,15857.0,38063.0,15556.0,,,,22507.0,1191.0,2534.0,0.0,2057.0,0.0,75305.0,76625.0,76625.0,,,,25499.0,0.0,14790.0,6118.0,102124.0,177429.0,0.0,21462.0,40.0,21422.0,-506.0,23386.0,-18230.0,26112.0,364.0,26476.0,203905.0,
03/31/2014,209022.0,37507.0,12983.0,24524.0,5742.0,5742.0,0.0,8874.0,4027.0,0.0,5818.0,-971.0,3044.0,1212.0,,13312.0,1462.0,55167.0,28222.0,,,102356.0,19046.0,83310.0,23277.0,,,,3982.0,4771.0,153855.0,,38153.0,22056.0,,194.0,15903.0,38888.0,14479.0,,,,24409.0,1151.0,2516.0,,2190.0,0.0,78192.0,78116.0,78116.0,,,,25576.0,,14282.0,6588.0,103692.0,181884.0,0.0,21587.0,40.0,21547.0,-506.0,23882.0,-18190.0,26773.0,365.0,27138.0,209022.0,
06/30/2014,213032.0,37699.0,11573.0,26126.0,6052.0,6052.0,0.0,9365.0,4055.0,0.0,6328.0,-1018.0,2738.0,998.0,,12928.0,1169.0,55854.0,29023.0,,,106054.0,20039.0,86015.0,22101.0,,,,3356.0,4819.0,157178.0,,40610.0,22199.0,,240.0,18171.0,39924.0,12345.0,,,,27579.0,1149.0,2641.0,,2320.0,0.0,81683.0,78783.0,78783.0,,,,25422.0,,14091.0,6370.0,104205.0,185888.0,0.0,21645.0,40.0,21605.0,-1461.0,24699.0,-18107.0,26776.0,368.0,27144.0,213032.0,
09/30/2014,210598.0,35898.0,13320.0,22578.0,5697.0,5697.0,0.0,9296.0,4199.0,0.0,6126.0,-1029.0,2895.0,1945.0,,12307.0,1305.0,53786.0,29739.0,,,106306.0,21075.0,85231.0,20767.0,,,,3103.0,3412.0,156812.0,,36960.0,19897.0,,182.0,16881.0,40801.0,12671.0,,,,28130.0,1952.0,2622.0,,2026.0,0.0,79713.0,78392.0,78392.0,,,,25989.0,,13439.0,7902.0,104381.0,184094.0,0.0,21720.0,40.0,21680.0,-2470.0,25051.0,-18165.0,26136.0,368.0,26504.0,210598.0,
12/31/2014,210531.0,32849.0,10757.0,22092.0,5789.0,5789.0,0.0,7870.0,3859.0,0.0,5026.0,-1015.0,3397.0,1376.0,,13705.0,1347.0,49905.0,29795.0,58929.0,-29134.0,108156.0,21518.0,86638.0,22675.0,133.0,0.0,133.0,3357.0,4104.0,160626.0,,37594.0,20395.0,,222.0,16977.0,39172.0,36671.0,,,,2501.0,1150.0,2686.0,0.0,2216.0,0.0,77916.0,79999.0,79999.0,,,,27809.0,0.0,16189.0,6718.0,107808.0,185724.0,0.0,21129.0,40.0,21089.0,-848.0,9422.0,-5265.0,24438.0,369.0,24807.0,210531.0,
03/31/2015,214617.0,35030.0,12368.0,22662.0,5649.0,5649.0,0.0,9519.0,4178.0,0.0,6331.0,-990.0,4092.0,1166.0,,12845.0,1925.0,54290.0,29493.0,,,107897.0,21984.0,85913.0,22937.0,,,,3628.0,5298.0,160327.0,,39017.0,22272.0,,159.0,16586.0,38703.0,36717.0,,,,1986.0,708.0,4301.0,,2483.0,0.0,78428.0,84073.0,84073.0,,,,27053.0,,14859.0,5410.0,111126.0,189554.0,0.0,21314.0,41.0,21273.0,-848.0,24887.0,-20406.0,24947.0,116.0,25063.0,214617.0,
06/30/2015,218655.0,34067.0,12897.0,21170.0,5793.0,5793.0,0.0,9438.0,4282.0,0.0,6151.0,-995.0,4151.0,690.0,,12151.0,1372.0,53449.0,30623.0,,,112179.0,23383.0,88796.0,22404.0,,,,3469.0,6094.0,165206.0,,40467.0,22085.0,,239.0,18143.0,39339.0,37151.0,,,,2188.0,334.0,2825.0,716.0,2854.0,0.0,80140.0,84187.0,84187.0,,,,27880.0,,15109.0,6376.0,112067.0,192207.0,0.0,21358.0,41.0,21317.0,-939.0,26175.0,-20260.0,26334.0,114.0,26448.0,218655.0,
09/30/2015,222499.0,34244.0,14686.0,19558.0,5827.0,5827.0,0.0,9496.0,4280.0,0.0,6222.0,-1006.0,4473.0,1219.0,,11453.0,1588.0,54040.0,30003.0,,,116478.0,24510.0,91968.0,21978.0,,,,3505.0,5801.0,168459.0,,40450.0,22941.0,,195.0,17314.0,39438.0,37848.0,,,,1590.0,263.0,2874.0,228.0,3334.0,0.0,80151.0,86987.0,86987.0,,,,27783.0,,14917.0,6430.0,114770.0,194921.0,0.0,21395.0,41.0,21354.0,-977.0,27489.0,-20442.0,27465.0,113.0,27578.0,222499.0,
