Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/30/2005,7074.0,51.0,51.0,0.0,718.0,718.0,,762.0,265.0,,497.0,0.0,143.0,,,,,,1674.0,1917.0,,,0.0,,3483.0,3156.0,2015.0,1141.0,327.0,5400.0,,651.0,651.0,,,,576.0,576.0,0.0,0.0,,,992.0,,,992.0,2219.0,2552.0,,,,,964.0,,,,,,,964.0,3516.0,5735.0,0.0,250.0,,,-4780.0,5967.0,-98.0,1339.0,0.0,1339.0,7074.0,
05/01/2005,6813.0,32.0,32.0,0.0,539.0,539.0,,706.0,244.0,,462.0,0.0,142.0,,,,,,1419.0,1911.0,,,0.0,,3483.0,3153.0,2013.0,1140.0,330.0,5394.0,,518.0,518.0,,,,447.0,447.0,0.0,0.0,,,935.0,,,935.0,1900.0,2541.0,,,,,1004.0,,,,,,,1004.0,3545.0,5445.0,0.0,254.0,,,-4823.0,6043.0,-106.0,1368.0,0.0,1368.0,6813.0,
07/31/2005,6776.0,40.0,40.0,0.0,509.0,509.0,,782.0,297.0,0.0,498.0,-13.0,181.0,,,,,,1512.0,1987.0,4511.0,-2524.0,0.0,,3277.0,3009.0,1950.0,1059.0,268.0,5264.0,,624.0,624.0,,,,451.0,451.0,0.0,0.0,,,927.0,,,927.0,2002.0,2542.0,2542.0,0.0,0.0,,962.0,,,,,,,962.0,3504.0,5506.0,0.0,256.0,,,-4832.0,6069.0,-223.0,1270.0,0.0,1270.0,6776.0,
10/30/2005,7164.0,45.0,45.0,0.0,788.0,788.0,,894.0,304.0,0.0,590.0,0.0,183.0,,,,,,1910.0,1957.0,,,0.0,,3297.0,3006.0,1946.0,1060.0,291.0,5254.0,,757.0,757.0,,,,751.0,,,,,,930.0,,,930.0,2438.0,2225.0,,,,,988.0,,,,,,,988.0,3213.0,5651.0,0.0,309.0,,,-4861.0,6297.0,-232.0,1513.0,0.0,1513.0,7164.0,
01/29/2006,7146.0,267.0,267.0,0.0,719.0,719.0,,755.0,254.0,0.0,501.0,0.0,173.0,,,,,,1914.0,1940.0,,,0.0,,3292.0,3011.0,1950.0,1061.0,281.0,5232.0,,679.0,679.0,,,,687.0,,,,,,937.0,,,937.0,2303.0,2219.0,,,,,1003.0,,,,,,,1003.0,3222.0,5525.0,0.0,361.0,,,-4996.0,6477.0,-221.0,1621.0,0.0,1621.0,7146.0,
04/30/2006,7252.0,530.0,530.0,0.0,579.0,579.0,,650.0,218.0,0.0,432.0,0.0,163.0,,,,,,1922.0,1944.0,,,0.0,,3386.0,3085.0,1997.0,1088.0,301.0,5330.0,,546.0,546.0,,,,1043.0,,,,,,1037.0,,,1037.0,2626.0,1904.0,,,,,942.0,,,,,,,942.0,2846.0,5472.0,0.0,364.0,,,-4973.0,6569.0,-180.0,1780.0,0.0,1780.0,7252.0,
07/30/2006,7745.0,657.0,657.0,0.0,494.0,494.0,,728.0,252.0,0.0,476.0,0.0,233.0,,,,,,2112.0,1954.0,4497.0,-2543.0,0.0,,3679.0,2361.0,1765.0,596.0,1318.0,5633.0,,691.0,691.0,,,,1097.0,1097.0,0.0,0.0,,,1093.0,,,1093.0,2881.0,2116.0,2116.0,0.0,0.0,,980.0,,,,,,,980.0,3096.0,5977.0,0.0,372.0,,,-5147.0,6539.0,4.0,1768.0,0.0,1768.0,7745.0,
10/29/2006,7024.0,230.0,230.0,0.0,802.0,802.0,,859.0,305.0,0.0,554.0,0.0,201.0,,,,,,2092.0,1939.0,,,0.0,,2993.0,2369.0,1767.0,602.0,624.0,4932.0,,741.0,741.0,,,,747.0,,,,,,1149.0,,,1149.0,2637.0,2116.0,,,,,1003.0,,,,,,,1003.0,3119.0,5756.0,,339.0,,,-5813.0,6752.0,-10.0,1268.0,,1268.0,7024.0,
01/28/2007,7085.0,483.0,483.0,0.0,747.0,747.0,,730.0,260.0,0.0,470.0,0.0,190.0,,,,,,2150.0,1943.0,,,0.0,,2992.0,2372.0,1772.0,600.0,620.0,4935.0,,651.0,651.0,,,,745.0,,,,,,1103.0,,,1103.0,2499.0,2111.0,,,,,1020.0,,,,,,,1020.0,3131.0,5630.0,0.0,353.0,,,-5849.0,6960.0,-9.0,1455.0,0.0,1455.0,7085.0,
04/29/2007,6754.0,274.0,274.0,0.0,575.0,575.0,,680.0,238.0,0.0,442.0,0.0,165.0,,,,,,1694.0,1978.0,,,0.0,,3082.0,2466.0,1849.0,617.0,616.0,5060.0,,592.0,592.0,,,,493.0,,,,,,879.0,,,879.0,1964.0,2123.0,,,,,1050.0,,,,,,,1050.0,3173.0,5137.0,0.0,354.0,,,-5884.0,7099.0,48.0,1617.0,0.0,1617.0,6754.0,
07/29/2007,6445.0,71.0,71.0,0.0,581.0,581.0,,775.0,289.0,0.0,486.0,0.0,151.0,,,,,,1578.0,2042.0,4809.0,-2767.0,0.0,,2825.0,2487.0,1872.0,615.0,338.0,4867.0,,694.0,694.0,,,,595.0,595.0,0.0,0.0,,,741.0,,,741.0,2030.0,2074.0,2074.0,0.0,0.0,,1046.0,,,,,,,1046.0,3120.0,5150.0,0.0,351.0,,,-6015.0,7082.0,-123.0,1295.0,0.0,1295.0,6445.0,
10/28/2007,7058.0,77.0,77.0,,862.0,862.0,,917.0,330.0,,587.0,,162.0,,,,,,2018.0,2064.0,,,,,2976.0,2598.0,1965.0,633.0,378.0,5040.0,,805.0,805.0,,,,1041.0,,,,,,766.0,,,766.0,2612.0,1773.0,,,,,1168.0,,,,,,,1168.0,2941.0,5553.0,,342.0,,,-6066.0,7261.0,-32.0,1505.0,0.0,1505.0,7058.0,
01/27/2008,6876.0,95.0,95.0,0.0,813.0,813.0,,735.0,264.0,0.0,471.0,0.0,235.0,,,,,,1878.0,1930.0,,,0.0,,3068.0,2566.0,1933.0,633.0,502.0,4998.0,,619.0,619.0,,,,976.0,,,,,,765.0,,,765.0,2360.0,1780.0,,,,,1141.0,,,,,,,1141.0,2921.0,5281.0,0.0,357.0,,,-6172.0,7451.0,-41.0,1595.0,0.0,1595.0,6876.0,
04/27/2008,6507.0,50.0,50.0,0.0,655.0,655.0,,666.0,272.0,0.0,394.0,0.0,239.0,,,,,,1610.0,1892.0,,,0.0,,3005.0,2624.0,2009.0,615.0,381.0,4897.0,,593.0,593.0,,,,349.0,,,,,,721.0,,,721.0,1663.0,1767.0,,,,,1181.0,,,,,,,1181.0,2948.0,4611.0,0.0,347.0,,,-6370.0,7900.0,19.0,1896.0,0.0,1896.0,6507.0,
08/03/2008,6474.0,81.0,81.0,0.0,570.0,570.0,,829.0,338.0,0.0,491.0,0.0,213.0,,,,,,1693.0,1939.0,4766.0,-2827.0,0.0,,2842.0,2603.0,1998.0,605.0,239.0,4781.0,,655.0,655.0,,,,982.0,982.0,0.0,0.0,,,766.0,,,766.0,2403.0,1633.0,1633.0,0.0,0.0,,1120.0,,,,,,,1120.0,2753.0,5156.0,0.0,357.0,,,-6812.0,7909.0,-136.0,1318.0,0.0,1318.0,6474.0,
11/02/2008,6196.0,63.0,63.0,0.0,784.0,784.0,0.0,896.0,350.0,0.0,546.0,0.0,173.0,,0.0,,,173.0,1916.0,1776.0,,,0.0,,2504.0,2217.0,1669.0,548.0,287.0,4280.0,,1318.0,677.0,39.0,91.0,511.0,1121.0,1121.0,,,,,0.0,,,0.0,2439.0,1635.0,1635.0,,,,1051.0,,,,,,362.0,689.0,2686.0,5125.0,0.0,305.0,20.0,285.0,-6804.0,8078.0,-508.0,1071.0,0.0,1071.0,6196.0,
02/01/2009,5911.0,80.0,80.0,0.0,658.0,658.0,0.0,751.0,279.0,0.0,472.0,0.0,149.0,,0.0,,,149.0,1638.0,1760.0,,,0.0,,2513.0,2189.0,1646.0,543.0,324.0,4273.0,,1111.0,504.0,18.0,90.0,499.0,754.0,754.0,,,,,0.0,,,0.0,1865.0,1957.0,1957.0,,,,1052.0,,,,,,1052.0,0.0,3009.0,4874.0,0.0,323.0,20.0,303.0,-6972.0,8221.0,-535.0,1037.0,0.0,1037.0,5911.0,
05/03/2009,5842.0,61.0,61.0,0.0,518.0,518.0,0.0,720.0,282.0,0.0,438.0,0.0,149.0,95.0,0.0,,,138.0,1448.0,1812.0,,,0.0,,2582.0,2292.0,1740.0,552.0,195.0,4394.0,,987.0,429.0,14.0,89.0,455.0,628.0,0.0,,,,628.0,18.0,,16.0,0.0,1633.0,1954.0,1954.0,,,,1125.0,,,,,,,1109.0,3079.0,4712.0,0.0,336.0,20.0,316.0,-7079.0,8307.0,-434.0,1130.0,0.0,1130.0,5842.0,
08/02/2009,6056.0,51.0,51.0,0.0,528.0,528.0,0.0,824.0,324.0,0.0,500.0,0.0,148.0,45.0,,24.0,,31.0,1551.0,1977.0,4893.0,-2916.0,0.0,,2528.0,2423.0,1901.0,522.0,36.0,4505.0,,1224.0,569.0,14.0,131.0,510.0,378.0,0.0,,,,378.0,26.0,0.0,39.0,0.0,1628.0,2246.0,2243.0,3.0,3.0,,1451.0,0.0,969.0,656.0,313.0,142.0,237.0,64.0,3697.0,5325.0,0.0,352.0,20.0,332.0,-7194.0,8288.0,-718.0,728.0,3.0,731.0,6056.0,
11/01/2009,6431.0,76.0,76.0,0.0,790.0,790.0,0.0,839.0,320.0,0.0,519.0,0.0,147.0,47.0,,,,138.0,1852.0,1985.0,,,0.0,,2594.0,2494.0,1966.0,528.0,53.0,4579.0,,1288.0,594.0,88.0,88.0,518.0,656.0,656.0,,,,,40.0,,43.0,0.0,1984.0,2249.0,2249.0,,,,1243.0,,,,,,287.0,913.0,3492.0,5476.0,0.0,311.0,20.0,291.0,-7232.0,8505.0,-632.0,952.0,3.0,955.0,6431.0,
01/31/2010,6152.0,113.0,113.0,0.0,679.0,679.0,,700.0,250.0,0.0,450.0,0.0,140.0,51.0,,,,133.0,1632.0,1969.0,,,,,2551.0,2442.0,1926.0,516.0,58.0,4520.0,,1200.0,512.0,49.0,96.0,543.0,400.0,400.0,,,,,33.0,,32.0,0.0,1633.0,2250.0,2250.0,,,,1243.0,,,,,,289.0,922.0,3493.0,5126.0,0.0,331.0,20.0,311.0,-7321.0,8668.0,-655.0,1023.0,3.0,1026.0,6152.0,
05/02/2010,5986.0,80.0,80.0,0.0,543.0,543.0,0.0,639.0,226.0,0.0,413.0,0.0,169.0,41.0,,,,151.0,1431.0,1995.0,,,0.0,,2560.0,2457.0,1945.0,512.0,62.0,4555.0,,1121.0,430.0,76.0,95.0,520.0,945.0,945.0,,,,,48.0,,30.0,0.0,2114.0,1542.0,1542.0,,,,1234.0,,,,,,297.0,907.0,2776.0,4890.0,0.0,348.0,20.0,328.0,-7377.0,8742.0,-620.0,1093.0,3.0,1096.0,5986.0,
08/01/2010,6276.0,254.0,254.0,0.0,512.0,512.0,0.0,724.0,261.0,0.0,463.0,0.0,197.0,50.0,,21.0,,50.0,1687.0,2051.0,5043.0,-2992.0,0.0,,2538.0,2428.0,1919.0,509.0,39.0,4589.0,,1225.0,545.0,30.0,142.0,508.0,835.0,134.0,1.0,1.0,,700.0,5.0,0.0,38.0,0.0,2065.0,1945.0,1945.0,0.0,0.0,,1337.0,0.0,832.0,500.0,332.0,149.0,258.0,60.0,3282.0,5347.0,0.0,361.0,20.0,341.0,-7459.0,8760.0,-736.0,926.0,3.0,929.0,6276.0,
10/31/2010,6818.0,291.0,291.0,0.0,805.0,805.0,0.0,838.0,320.0,0.0,518.0,0.0,190.0,47.0,,,,176.0,2124.0,2042.0,,,0.0,,2652.0,2538.0,2016.0,522.0,67.0,4694.0,,1336.0,577.0,101.0,94.0,564.0,1134.0,1134.0,,,,,9.0,,71.0,0.0,2479.0,1946.0,1946.0,,,,1289.0,,,,,,300.0,918.0,3235.0,5714.0,0.0,314.0,20.0,294.0,-7545.0,8945.0,-613.0,1101.0,3.0,1104.0,6818.0,
01/30/2011,6580.0,325.0,325.0,0.0,712.0,712.0,0.0,703.0,285.0,0.0,418.0,0.0,174.0,39.0,,,,155.0,1914.0,2018.0,,,0.0,,2648.0,2535.0,2015.0,520.0,74.0,4666.0,,1223.0,538.0,23.0,97.0,565.0,1184.0,1184.0,,,,,8.0,,74.0,0.0,2415.0,1937.0,1937.0,,,,1336.0,,,,,,347.0,915.0,3273.0,5688.0,0.0,336.0,20.0,316.0,-7939.0,9087.0,-595.0,889.0,3.0,892.0,6580.0,
05/01/2011,6700.0,449.0,449.0,0.0,604.0,604.0,0.0,639.0,270.0,0.0,369.0,0.0,150.0,35.0,,,,140.0,1842.0,2060.0,,,0.0,,2798.0,2684.0,2147.0,537.0,79.0,4858.0,,1135.0,431.0,74.0,94.0,536.0,674.0,674.0,,,,,28.0,,122.0,0.0,1837.0,2431.0,2431.0,,,,1361.0,,,,,,352.0,887.0,3792.0,5629.0,0.0,355.0,20.0,335.0,-8040.0,9180.0,-433.0,1062.0,9.0,1071.0,6700.0,
07/31/2011,6862.0,484.0,484.0,0.0,560.0,560.0,0.0,767.0,261.0,0.0,506.0,0.0,152.0,34.0,,47.0,,37.0,1963.0,2103.0,5363.0,-3260.0,0.0,,2796.0,2660.0,2133.0,527.0,55.0,4899.0,,1293.0,585.0,33.0,127.0,548.0,657.0,656.0,1.0,1.0,,0.0,39.0,0.0,104.0,0.0,1989.0,2427.0,2427.0,0.0,0.0,,1350.0,0.0,663.0,319.0,344.0,144.0,367.0,72.0,3777.0,5766.0,0.0,351.0,20.0,331.0,-8021.0,9185.0,-427.0,1088.0,8.0,1096.0,6862.0,
10/30/2011,6948.0,285.0,285.0,0.0,788.0,788.0,0.0,889.0,330.0,0.0,559.0,0.0,161.0,35.0,,,,152.0,2123.0,2057.0,,,0.0,,2768.0,2619.0,2096.0,523.0,114.0,4825.0,,1442.0,661.0,105.0,94.0,582.0,567.0,567.0,,,,,24.0,,91.0,0.0,2033.0,2422.0,2422.0,,,,1326.0,,,,,,402.0,833.0,3748.0,5781.0,0.0,333.0,20.0,313.0,-8061.0,9355.0,-466.0,1161.0,6.0,1167.0,6948.0,
01/29/2012,6665.0,322.0,322.0,0.0,683.0,683.0,0.0,746.0,297.0,0.0,449.0,0.0,167.0,32.0,,,,153.0,1918.0,2047.0,,,0.0,,2700.0,2569.0,2058.0,511.0,99.0,4747.0,,1265.0,551.0,40.0,93.0,581.0,870.0,870.0,,,,,17.0,,84.0,0.0,2152.0,2008.0,2008.0,,,,1308.0,,,,,,425.0,799.0,3316.0,5468.0,0.0,352.0,20.0,332.0,-8138.0,9466.0,-485.0,1195.0,2.0,1197.0,6665.0,
04/29/2012,6492.0,383.0,383.0,0.0,564.0,564.0,0.0,673.0,264.0,0.0,409.0,0.0,147.0,14.0,,,,137.0,1767.0,2054.0,,,0.0,,2671.0,2558.0,2047.0,511.0,99.0,4725.0,,1139.0,507.0,10.0,93.0,529.0,751.0,751.0,,,,,18.0,,79.0,0.0,1908.0,2006.0,2006.0,,,,1306.0,,,,,,439.0,788.0,3312.0,5220.0,0.0,351.0,20.0,331.0,-8144.0,9550.0,-485.0,1272.0,0.0,1272.0,6492.0,
07/29/2012,6530.0,335.0,335.0,0.0,553.0,553.0,0.0,714.0,277.0,0.0,437.0,0.0,169.0,10.0,0.0,49.0,,30.0,1771.0,2127.0,5483.0,-3356.0,0.0,,2632.0,2509.0,2013.0,496.0,64.0,4759.0,,1255.0,571.0,22.0,124.0,538.0,786.0,382.0,0.0,0.0,,404.0,29.0,0.0,29.0,0.0,2070.0,2004.0,2004.0,0.0,0.0,,1558.0,0.0,1004.0,1004.0,0.0,96.0,298.0,131.0,3562.0,5632.0,0.0,349.0,20.0,329.0,-8259.0,9584.0,-776.0,898.0,0.0,898.0,6530.0,
10/28/2012,8747.0,361.0,361.0,0.0,892.0,892.0,0.0,963.0,431.0,0.0,532.0,0.0,185.0,4.0,,,,161.0,2401.0,2409.0,,,0.0,,3937.0,3802.0,2721.0,1081.0,131.0,6346.0,,1532.0,702.0,105.0,98.0,627.0,1507.0,1507.0,,,,,53.0,,28.0,0.0,3092.0,2940.0,2940.0,,,,1618.0,,,,,,461.0,1129.0,4558.0,7650.0,0.0,331.0,20.0,311.0,-8223.0,9736.0,-745.0,1099.0,-2.0,1097.0,8747.0,
01/27/2013,8593.0,410.0,410.0,0.0,799.0,799.0,0.0,886.0,383.0,0.0,503.0,0.0,169.0,9.0,,,,153.0,2264.0,2361.0,,,0.0,,3968.0,3827.0,2743.0,1084.0,132.0,6329.0,,1321.0,631.0,32.0,9.0,649.0,1489.0,1489.0,,,,,81.0,,3.0,0.0,2891.0,2940.0,2940.0,,,,1607.0,,,,,,479.0,1125.0,4547.0,7438.0,0.0,343.0,12.0,331.0,-324.0,1841.0,-700.0,1160.0,-5.0,1155.0,8593.0,
04/28/2013,8453.0,453.0,453.0,0.0,674.0,674.0,0.0,888.0,359.0,0.0,529.0,0.0,162.0,5.0,,,,152.0,2177.0,2356.0,,,0.0,,3920.0,3786.0,2711.0,1075.0,129.0,6276.0,,1217.0,590.0,21.0,8.0,598.0,1309.0,1309.0,,,,,78.0,,1.0,0.0,2604.0,2944.0,2944.0,,,,1592.0,,,,,,478.0,1113.0,4536.0,7140.0,0.0,369.0,12.0,357.0,-365.0,2022.0,-709.0,1317.0,-4.0,1313.0,8453.0,
07/28/2013,8323.0,333.0,333.0,0.0,635.0,635.0,0.0,925.0,364.0,0.0,561.0,0.0,328.0,23.0,,27.0,22.0,36.0,2221.0,2260.0,5655.0,-3395.0,0.0,,3842.0,3318.0,2297.0,1021.0,81.0,6102.0,,1224.0,523.0,19.0,141.0,541.0,1909.0,1207.0,2.0,2.0,,700.0,149.0,0.0,1.0,0.0,3282.0,2544.0,2540.0,4.0,4.0,,1287.0,0.0,604.0,214.0,390.0,112.0,489.0,59.0,3831.0,7113.0,0.0,374.0,12.0,362.0,-364.0,1772.0,-565.0,1217.0,-7.0,1210.0,8323.0,
10/27/2013,9055.0,305.0,305.0,0.0,804.0,804.0,,1079.0,425.0,0.0,654.0,0.0,399.0,3.0,,,23.0,180.0,2587.0,2283.0,,,,,4185.0,3655.0,2461.0,1194.0,120.0,6468.0,,1344.0,630.0,38.0,101.0,575.0,2585.0,0.0,,,,2585.0,175.0,,6.0,0.0,4104.0,2247.0,2247.0,,,,1359.0,,,,,,595.0,735.0,3606.0,7710.0,0.0,313.0,12.0,301.0,-305.0,1847.0,-506.0,1349.0,-4.0,1345.0,9055.0,
01/26/2014,8119.0,293.0,293.0,0.0,783.0,783.0,0.0,891.0,380.0,0.0,511.0,0.0,207.0,7.0,,,0.0,162.0,2174.0,2241.0,,,0.0,,3704.0,3569.0,2381.0,1188.0,128.0,5945.0,,1223.0,528.0,10.0,101.0,584.0,1958.0,1958.0,,,,,8.0,,,0.0,3189.0,2247.0,2247.0,,,,1284.0,,,,,,555.0,729.0,3531.0,6720.0,0.0,327.0,12.0,315.0,-374.0,2073.0,-616.0,1410.0,-11.0,1399.0,8119.0,
04/27/2014,7964.0,222.0,222.0,0.0,669.0,669.0,,858.0,359.0,0.0,499.0,0.0,198.0,,,,0.0,171.0,1947.0,2263.0,,,,,3754.0,3616.0,2431.0,1185.0,138.0,6017.0,,1153.0,501.0,3.0,101.0,548.0,1662.0,1662.0,,,,,2.0,,3.0,0.0,2817.0,2247.0,2247.0,,,,1309.0,,,,,,581.0,725.0,3556.0,6373.0,0.0,334.0,12.0,322.0,-364.0,2159.0,-527.0,1602.0,-11.0,1591.0,7964.0,
08/03/2014,8113.0,232.0,232.0,0.0,670.0,670.0,0.0,1016.0,399.0,0.0,617.0,0.0,182.0,0.0,,32.0,0.0,71.0,2100.0,2318.0,5519.0,-3201.0,0.0,,3695.0,3608.0,2433.0,1175.0,55.0,6013.0,,1201.0,527.0,37.0,138.0,499.0,1771.0,1470.0,1.0,1.0,,300.0,17.0,0.0,6.0,0.0,2989.0,2244.0,2241.0,3.0,3.0,,1277.0,0.0,570.0,182.0,388.0,109.0,548.0,44.0,3521.0,6510.0,0.0,342.0,12.0,330.0,-356.0,2198.0,-569.0,1615.0,-12.0,1603.0,8113.0,
11/02/2014,8297.0,239.0,239.0,0.0,840.0,840.0,0.0,1105.0,453.0,0.0,652.0,0.0,174.0,7.0,,,,163.0,2358.0,2286.0,,,0.0,,3653.0,3539.0,2379.0,1160.0,107.0,5939.0,,1324.0,597.0,118.0,101.0,508.0,1828.0,1828.0,,,,,16.0,,,0.0,3168.0,2244.0,2244.0,,,,1279.0,,,,,,560.0,719.0,3523.0,6691.0,0.0,313.0,12.0,301.0,-393.0,2332.0,-634.0,1618.0,-12.0,1606.0,8297.0,
02/01/2015,7903.0,201.0,201.0,0.0,794.0,794.0,0.0,916.0,410.0,0.0,506.0,0.0,179.0,36.0,,,,161.0,2090.0,2257.0,,,0.0,,3556.0,3410.0,2271.0,1139.0,110.0,5813.0,,1172.0,510.0,59.0,100.0,503.0,1640.0,1640.0,,,,,38.0,,23.0,0.0,2850.0,2253.0,2253.0,,,,1286.0,,,,,,547.0,716.0,3539.0,6389.0,0.0,328.0,12.0,316.0,-448.0,2441.0,-795.0,1526.0,-12.0,1514.0,7903.0,
05/03/2015,7759.0,230.0,230.0,0.0,641.0,641.0,0.0,876.0,395.0,0.0,481.0,0.0,155.0,23.0,,,,148.0,1902.0,2292.0,,,0.0,,3565.0,3414.0,2281.0,1133.0,128.0,5857.0,,1074.0,462.0,38.0,100.0,474.0,1232.0,1232.0,,,,,17.0,,10.0,0.0,2323.0,2553.0,2553.0,,,,1298.0,,,,,,573.0,715.0,3851.0,6174.0,0.0,343.0,12.0,331.0,-507.0,2526.0,-765.0,1597.0,-12.0,1585.0,7759.0,
08/02/2015,8077.0,253.0,253.0,0.0,647.0,647.0,0.0,995.0,427.0,0.0,568.0,0.0,198.0,22.0,,25.0,,52.0,2093.0,2347.0,5513.0,-3166.0,0.0,,3637.0,3549.0,2344.0,1205.0,41.0,5984.0,,1251.0,544.0,29.0,136.0,542.0,1543.0,1542.0,1.0,1.0,,0.0,12.0,0.0,8.0,0.0,2806.0,2539.0,2529.0,10.0,10.0,,1355.0,0.0,645.0,253.0,392.0,104.0,505.0,93.0,3894.0,6700.0,0.0,351.0,12.0,339.0,-556.0,1754.0,-168.0,1381.0,-4.0,1377.0,8077.0,
11/01/2015,8304.0,263.0,263.0,0.0,829.0,829.0,0.0,1049.0,445.0,0.0,604.0,0.0,196.0,22.0,,,,168.0,2337.0,2340.0,,,0.0,,3627.0,3531.0,2331.0,1200.0,74.0,5967.0,,1349.0,567.0,123.0,100.0,559.0,1545.0,1545.0,,,,,10.0,,16.0,0.0,2904.0,2551.0,2551.0,,,,1439.0,,,,,,462.0,961.0,3990.0,6894.0,0.0,321.0,12.0,309.0,-557.0,1850.0,-200.0,1414.0,-4.0,1410.0,8304.0,
01/31/2016,8079.0,306.0,306.0,0.0,770.0,770.0,0.0,855.0,387.0,0.0,468.0,0.0,201.0,30.0,,,,165.0,2132.0,2340.0,,,0.0,,3607.0,3511.0,2318.0,1193.0,66.0,5947.0,,1261.0,502.0,75.0,100.0,584.0,1293.0,1293.0,,,,,12.0,,26.0,0.0,2566.0,2551.0,2551.0,,,,1438.0,,,,,,479.0,933.0,3989.0,6555.0,0.0,340.0,12.0,328.0,-608.0,2017.0,-223.0,1526.0,-2.0,1524.0,8079.0,
05/01/2016,8081.0,383.0,383.0,0.0,648.0,648.0,,829.0,370.0,0.0,459.0,0.0,182.0,1.0,,,,145.0,2042.0,2371.0,,,,,3668.0,3574.0,2377.0,1197.0,93.0,6039.0,,1224.0,487.0,54.0,100.0,583.0,1134.0,1134.0,,,,,19.0,,30.0,0.0,2377.0,2552.0,2552.0,,,,1478.0,,,,,,485.0,963.0,4030.0,6407.0,0.0,354.0,12.0,342.0,-639.0,2105.0,-144.0,1676.0,-2.0,1674.0,8081.0,
07/31/2016,7837.0,296.0,296.0,0.0,626.0,626.0,0.0,940.0,391.0,0.0,549.0,0.0,46.0,0.0,,41.0,,41.0,1908.0,2407.0,5764.0,-3357.0,47.0,47.0,3475.0,3415.0,2263.0,1152.0,19.0,5929.0,,1320.0,610.0,22.0,135.0,553.0,1219.0,776.0,2.0,2.0,,441.0,16.0,0.0,44.0,0.0,2555.0,2314.0,2306.0,8.0,8.0,,1435.0,0.0,828.0,515.0,313.0,100.0,396.0,67.0,3749.0,6304.0,0.0,366.0,12.0,354.0,-664.0,1927.0,-104.0,1525.0,8.0,1533.0,7837.0,
10/30/2016,8039.0,290.0,290.0,0.0,841.0,841.0,0.0,964.0,422.0,0.0,542.0,0.0,51.0,,,,,45.0,2146.0,2380.0,,,,,3513.0,3404.0,2259.0,1145.0,109.0,5893.0,,1428.0,653.0,119.0,111.0,545.0,1290.0,1290.0,,,,,42.0,,0.0,0.0,2760.0,2298.0,2298.0,,,,1383.0,,,,,,414.0,969.0,3681.0,6441.0,0.0,329.0,12.0,317.0,-745.0,2112.0,-107.0,1589.0,9.0,1598.0,8039.0,
01/29/2017,7570.0,309.0,309.0,0.0,714.0,714.0,0.0,820.0,373.0,0.0,447.0,0.0,53.0,,,,,47.0,1896.0,2375.0,,,,,3299.0,3179.0,2064.0,1115.0,120.0,5674.0,,1247.0,564.0,16.0,112.0,555.0,1185.0,1185.0,,,,,4.0,,17.0,0.0,2436.0,2293.0,2293.0,,,,1362.0,,,,,,402.0,943.0,3655.0,6091.0,0.0,346.0,12.0,334.0,-865.0,2102.0,-113.0,1470.0,9.0,1479.0,7570.0,
04/30/2017,7451.0,313.0,313.0,0.0,618.0,618.0,0.0,791.0,360.0,0.0,431.0,0.0,68.0,,,,,59.0,1790.0,2372.0,,,,,3289.0,3170.0,2057.0,1113.0,119.0,5661.0,,1229.0,568.0,13.0,111.0,537.0,1122.0,1122.0,,,,,1.0,,23.0,0.0,2352.0,2270.0,2270.0,,,,1339.0,,,,,,412.0,904.0,3609.0,5961.0,0.0,360.0,12.0,348.0,-934.0,2173.0,-118.0,1481.0,9.0,1490.0,7451.0,
