Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/28/2003,28447.0,82.0,82.0,0.0,1728.0,1728.0,,1959.0,519.0,153.0,1287.0,0.0,436.0,,,,,,,,4205.0,17189.0,,,1737.0,,5316.0,3221.0,3221.0,0.0,,616.0,1479.0,24242.0,,1075.0,1075.0,,,,247.0,,,,,,1214.0,,,1214.0,2536.0,12882.0,,,,,6108.0,,,,6108.0,18990.0,21526.0,0.0,3344.0,,,0.0,3659.0,-82.0,6921.0,0.0,6921.0,28447.0,
12/28/2003,28109.0,202.0,202.0,0.0,1548.0,,,1911.0,515.0,169.0,1227.0,0.0,455.0,,,,,,,,4116.0,16933.0,26198.0,-9265.0,1645.0,,5415.0,3237.0,3237.0,0.0,,,2178.0,23993.0,,1041.0,1041.0,,,,95.0,95.0,0.0,0.0,,,1390.0,,,1390.0,2526.0,12396.0,12393.0,3.0,3.0,,6078.0,,,,6078.0,18474.0,21000.0,0.0,3371.0,,,0.0,3662.0,76.0,7109.0,0.0,7109.0,28109.0,
03/28/2004,28137.0,79.0,79.0,0.0,1753.0,1753.0,,2020.0,511.0,197.0,1312.0,0.0,471.0,,,,,,,,4323.0,16671.0,,,1728.0,,5415.0,3232.0,3232.0,0.0,,644.0,1539.0,23814.0,,1065.0,1065.0,,,,1310.0,,,,,,1212.0,,,1212.0,3587.0,11286.0,,,,,6050.0,,,,6050.0,17336.0,20923.0,0.0,3473.0,,,0.0,3693.0,48.0,7214.0,0.0,7214.0,28137.0,
06/27/2004,28723.0,737.0,737.0,0.0,1902.0,1902.0,,1936.0,508.0,159.0,1269.0,0.0,488.0,,,,,,,,5063.0,16406.0,,,1849.0,,5405.0,3218.0,3218.0,0.0,,640.0,1547.0,23660.0,,1114.0,1114.0,,,,447.0,,,,,,1323.0,,,1323.0,2884.0,11197.0,,,,,6232.0,,,,6232.0,17429.0,20313.0,0.0,4455.0,,,0.0,3972.0,-17.0,8410.0,0.0,8410.0,28723.0,
09/26/2004,29284.0,1227.0,1227.0,0.0,1804.0,,,1998.0,506.0,182.0,1310.0,0.0,527.0,,,,,,,,5556.0,16273.0,,,1929.0,,5526.0,3241.0,3241.0,0.0,,,2285.0,23728.0,,1102.0,1102.0,,,,493.0,493.0,0.0,0.0,,,1337.0,,,1337.0,2932.0,10879.0,10879.0,0.0,0.0,,6414.0,,,,6414.0,17293.0,20225.0,0.0,4465.0,,,0.0,4470.0,124.0,9059.0,0.0,9059.0,29284.0,
12/26/2004,29954.0,1197.0,1197.0,0.0,1647.0,1647.0,,2045.0,512.0,216.0,1111.0,206.0,600.0,,,,,,,,5489.0,16324.0,26564.0,-10240.0,1889.0,,6252.0,3244.0,3244.0,0.0,,548.0,2460.0,24465.0,,1197.0,1197.0,,,,494.0,494.0,0.0,0.0,,,1460.0,,,1460.0,3151.0,10144.0,10058.0,86.0,86.0,,7404.0,,,,7404.0,17548.0,20699.0,0.0,4519.0,,,0.0,4573.0,163.0,9255.0,0.0,9255.0,29954.0,
03/27/2005,29670.0,407.0,407.0,0.0,1900.0,1900.0,,2122.0,506.0,159.0,1457.0,0.0,634.0,,,,,,,,5063.0,11447.0,,,2052.0,,11108.0,2997.0,2997.0,0.0,,546.0,7565.0,24607.0,,1150.0,1150.0,,,,100.0,,,,,,1313.0,,,1313.0,2563.0,10132.0,,,,,7470.0,,,,7470.0,17602.0,20165.0,0.0,4590.0,,,0.0,4715.0,200.0,9505.0,0.0,9505.0,29670.0,
06/26/2005,29993.0,1715.0,1715.0,0.0,2065.0,2065.0,,2018.0,508.0,356.0,1154.0,0.0,612.0,,,,,,,,6410.0,14884.0,,,2333.0,,6366.0,2977.0,2977.0,0.0,,553.0,2836.0,23583.0,,1225.0,1225.0,,,,232.0,,,,,,1655.0,,,1655.0,3112.0,9780.0,,,,,7252.0,,,,7252.0,17032.0,20144.0,0.0,4655.0,,,0.0,5012.0,182.0,9849.0,0.0,9849.0,29993.0,
09/25/2005,29157.0,889.0,889.0,0.0,2015.0,2015.0,,1992.0,521.0,257.0,1214.0,0.0,581.0,,,,,,,,5477.0,11093.0,11093.0,,2288.0,,10299.0,2988.0,2988.0,0.0,,556.0,6755.0,23680.0,,1167.0,1167.0,,,,188.0,,,,,,1562.0,,,1562.0,2917.0,8862.0,,,,,7252.0,,,,7252.0,16114.0,19031.0,0.0,4662.0,,,0.0,5174.0,290.0,10126.0,0.0,10126.0,29157.0,
12/25/2005,28229.0,1104.0,1104.0,0.0,1769.0,1769.0,,1917.0,487.0,144.0,1286.0,0.0,414.0,,,,,,,,5204.0,14748.0,26535.0,-11787.0,2222.0,,6055.0,2982.0,2982.0,0.0,,,3073.0,23025.0,,1241.0,1241.0,,,,399.0,399.0,0.0,0.0,,,1622.0,,,1622.0,3262.0,8255.0,8191.0,64.0,64.0,,6912.0,,,,6912.0,15167.0,18429.0,0.0,4670.0,,,0.0,4840.0,290.0,9800.0,0.0,9800.0,28229.0,
03/26/2006,27449.0,144.0,144.0,0.0,1971.0,1971.0,,2068.0,499.0,,1569.0,,501.0,,,,,,,,4684.0,17274.0,17274.0,,0.0,,5491.0,2235.0,2235.0,0.0,,535.0,2721.0,22765.0,,1193.0,1193.0,,,,763.0,,,,,,1253.0,,,1253.0,3209.0,7816.0,,,,,7195.0,,,,7195.0,15011.0,18220.0,0.0,445.0,,,,4137.0,4647.0,9229.0,0.0,9229.0,27449.0,
06/25/2006,27618.0,149.0,149.0,0.0,2083.0,2083.0,,1911.0,487.0,486.0,938.0,487.0,561.0,,,,,,,,4704.0,14461.0,,,2872.0,,5581.0,2243.0,2243.0,0.0,,545.0,2793.0,22914.0,,1222.0,1222.0,,,,555.0,,,,,,1327.0,,,1327.0,3104.0,7828.0,,,,,7186.0,,,,7186.0,15014.0,18118.0,0.0,4874.0,,,0.0,4328.0,298.0,9500.0,0.0,9500.0,27618.0,
09/24/2006,27372.0,127.0,127.0,0.0,1961.0,1961.0,,1983.0,487.0,94.0,1402.0,0.0,528.0,,,,,,,,4599.0,14231.0,,,2991.0,,5551.0,2254.0,2254.0,0.0,,564.0,2733.0,22773.0,,1142.0,1142.0,,,,1099.0,,,,,,1116.0,,,1116.0,3357.0,7683.0,,,,,7111.0,,,,7111.0,14794.0,18151.0,0.0,4546.0,,,0.0,4390.0,285.0,9221.0,0.0,9221.0,27372.0,
12/31/2006,26862.0,243.0,243.0,0.0,1713.0,1713.0,,1929.0,485.0,101.0,1343.0,0.0,400.0,,,,,,,,4285.0,14098.0,26496.0,-12398.0,2814.0,,5665.0,2203.0,2203.0,0.0,,,3462.0,22577.0,,1048.0,1048.0,,,,566.0,,,,,,1515.0,,,1515.0,3129.0,7675.0,,,,,6973.0,,,,6973.0,14648.0,17777.0,0.0,4242.0,,,0.0,4755.0,88.0,9085.0,0.0,9085.0,26862.0,
04/01/2007,24242.0,1185.0,1185.0,0.0,1471.0,1471.0,,1437.0,319.0,119.0,1046.0,-47.0,470.0,,,,,,,,4563.0,11022.0,19976.0,-8954.0,2967.0,,5690.0,2158.0,2158.0,0.0,,579.0,2953.0,19679.0,,920.0,920.0,,,,660.0,,,,,,1220.0,,,1220.0,2800.0,7454.0,,,,,6148.0,,,,6148.0,13602.0,16402.0,0.0,2360.0,,,0.0,5367.0,113.0,7840.0,0.0,7840.0,24242.0,
07/01/2007,23391.0,215.0,215.0,0.0,1583.0,1583.0,,1308.0,316.0,82.0,910.0,0.0,378.0,,,,,,,,3484.0,12516.0,,,1561.0,,5830.0,2181.0,2181.0,0.0,,593.0,3056.0,19907.0,,1010.0,1010.0,,,,155.0,,,,,,1145.0,,,1145.0,2310.0,6997.0,,,,,6231.0,,,,6231.0,13228.0,15538.0,0.0,2368.0,,,0.0,5269.0,216.0,7853.0,0.0,7853.0,23391.0,
09/30/2007,23371.0,80.0,80.0,0.0,1491.0,1491.0,,1323.0,326.0,69.0,928.0,0.0,406.0,,,,,,,,3300.0,12570.0,22081.0,-9511.0,1587.0,,5914.0,2200.0,2200.0,0.0,,574.0,3140.0,20071.0,,894.0,894.0,,,,354.0,,,,,,1185.0,,,1185.0,2433.0,7328.0,,,,,6141.0,,,,6141.0,13469.0,15902.0,0.0,1925.0,,,0.0,5239.0,305.0,7469.0,0.0,7469.0,23371.0,
12/30/2007,23806.0,114.0,114.0,0.0,1396.0,1396.0,,1255.0,315.0,69.0,871.0,-420.0,333.0,,,,,,,,3098.0,12650.0,22179.0,-9529.0,1270.0,,6788.0,2207.0,2207.0,0.0,,414.0,4167.0,20708.0,,869.0,869.0,,,,875.0,875.0,0.0,0.0,,,1177.0,,,1177.0,2921.0,6520.0,6520.0,0.0,0.0,,6384.0,,,,6384.0,12904.0,15825.0,0.0,1980.0,,,0.0,5014.0,987.0,7981.0,0.0,7981.0,23806.0,
03/30/2008,23756.0,53.0,53.0,0.0,818.0,818.0,,840.0,,81.0,889.0,-130.0,1402.0,,,,,,,,3113.0,9854.0,16289.0,-6435.0,1190.0,,9599.0,948.0,948.0,0.0,,391.0,8260.0,20643.0,,537.0,537.0,,,,958.0,,,,,,1287.0,,,1287.0,2782.0,7014.0,,,,,6260.0,,,,6260.0,13274.0,16056.0,0.0,2006.0,,,0.0,4738.0,956.0,7700.0,,7700.0,23756.0,
06/29/2008,23711.0,73.0,73.0,,762.0,762.0,,732.0,,51.0,823.0,-142.0,1526.0,,,,,,,,3093.0,9912.0,9912.0,,993.0,,9713.0,931.0,931.0,0.0,,238.0,8544.0,20618.0,,509.0,509.0,,,,1034.0,,,,,,1444.0,,,1444.0,2987.0,7092.0,,,,,5939.0,,,,5939.0,13031.0,16018.0,0.0,2017.0,,,0.0,4516.0,1160.0,7693.0,0.0,7693.0,23711.0,
09/28/2008,22216.0,4797.0,4096.0,701.0,658.0,658.0,,712.0,,37.0,532.0,143.0,298.0,,,,,,,,6465.0,9636.0,4021.0,,860.0,,5255.0,919.0,919.0,0.0,,237.0,4099.0,15751.0,,449.0,449.0,,,,880.0,,,,,,2215.0,,,2215.0,3544.0,5943.0,,,,,5124.0,,,,5124.0,11067.0,14611.0,0.0,264.0,,,0.0,4670.0,2671.0,7605.0,0.0,7605.0,22216.0,
12/31/2008,16695.0,2426.0,2288.0,138.0,429.0,429.0,,702.0,,63.0,386.0,253.0,533.0,,,,,,,,4090.0,9118.0,15370.0,-6252.0,920.0,,2567.0,43.0,43.0,0.0,,232.0,2292.0,12605.0,,381.0,381.0,,,,408.0,,,,,,933.0,,,933.0,1722.0,5609.0,8301.0,,,,4517.0,,,,4517.0,10126.0,11848.0,0.0,2031.0,,,0.0,3278.0,-495.0,4814.0,33.0,4847.0,16695.0,
03/31/2009,15981.0,1745.0,1653.0,92.0,384.0,384.0,0.0,708.0,0.0,69.0,492.0,147.0,806.0,98.0,,,439.0,273.0,,285.0,3643.0,9930.0,16243.0,-6313.0,0.0,,2408.0,40.0,40.0,0.0,520.0,226.0,1183.0,12338.0,,1110.0,285.0,9.0,61.0,755.0,407.0,1.0,,,,406.0,0.0,,,0.0,1517.0,5609.0,5609.0,,,,4461.0,,1623.0,1723.0,1115.0,10070.0,11587.0,0.0,2035.0,264.0,1771.0,0.0,3013.0,-667.0,4381.0,13.0,4394.0,15981.0,
06/30/2009,15842.0,1805.0,1745.0,60.0,402.0,402.0,,530.0,0.0,39.0,349.0,142.0,864.0,92.0,,,419.0,336.0,,285.0,3601.0,9805.0,,,,,2436.0,40.0,40.0,0.0,600.0,216.0,1161.0,12241.0,,1130.0,314.0,2.0,118.0,696.0,389.0,1.0,,,,388.0,0.0,,,0.0,1519.0,5609.0,5609.0,,,,4437.0,,1699.0,1677.0,1061.0,10046.0,11565.0,,2040.0,264.0,1776.0,0.0,2855.0,-646.0,4249.0,28.0,4277.0,15842.0,
09/30/2009,15365.0,1671.0,1624.0,47.0,403.0,403.0,0.0,498.0,0.0,26.0,332.0,140.0,821.0,87.0,,,396.0,299.0,,285.0,3393.0,9552.0,16146.0,-6594.0,0.0,,2420.0,40.0,40.0,0.0,658.0,215.0,1111.0,11972.0,,1033.0,325.0,2.0,58.0,648.0,44.0,3.0,,,,41.0,0.0,,,0.0,1077.0,5554.0,5554.0,,,,4369.0,,1649.0,1663.0,1057.0,9923.0,11000.0,0.0,2045.0,264.0,1781.0,0.0,2844.0,-540.0,4349.0,16.0,4365.0,15365.0,
12/31/2009,15250.0,1911.0,1862.0,49.0,370.0,370.0,0.0,447.0,0.0,33.0,200.0,214.0,939.0,82.0,0.0,,299.0,602.0,,146.0,3667.0,5178.0,11860.0,-6682.0,0.0,,6405.0,40.0,40.0,0.0,756.0,214.0,5096.0,11583.0,,948.0,317.0,1.0,121.0,509.0,47.0,4.0,0.0,0.0,,43.0,0.0,0.0,0.0,0.0,995.0,5643.0,5643.0,0.0,0.0,,4558.0,0.0,2000.0,1538.0,1020.0,10201.0,11196.0,0.0,2050.0,264.0,1786.0,0.0,2658.0,-664.0,4044.0,10.0,4054.0,15250.0,
03/31/2010,15175.0,2161.0,2160.0,1.0,496.0,496.0,0.0,515.0,0.0,65.0,314.0,136.0,359.0,93.0,,,271.0,34.0,,96.0,3531.0,9177.0,15920.0,-6743.0,0.0,,2467.0,40.0,40.0,0.0,904.0,210.0,1042.0,11644.0,,932.0,329.0,,75.0,528.0,4.0,1.0,,,,3.0,0.0,,,0.0,936.0,5671.0,5671.0,,,,4511.0,,1942.0,1578.0,991.0,10182.0,11118.0,0.0,2053.0,264.0,1789.0,0.0,2628.0,-635.0,4046.0,11.0,4057.0,15175.0,
06/30/2010,14708.0,1842.0,1839.0,3.0,481.0,481.0,0.0,472.0,0.0,42.0,296.0,134.0,278.0,91.0,,,270.0,51.0,,0.0,3073.0,9074.0,15856.0,-6782.0,0.0,,2561.0,40.0,40.0,0.0,948.0,210.0,1093.0,11635.0,,985.0,322.0,,109.0,554.0,4.0,1.0,,,,3.0,0.0,,,0.0,989.0,5124.0,5124.0,,,,4484.0,,1854.0,1642.0,988.0,9608.0,10597.0,0.0,2061.0,265.0,1796.0,0.0,2631.0,-592.0,4100.0,11.0,4111.0,14708.0,
09/30/2010,14053.0,1368.0,1368.0,0.0,511.0,511.0,0.0,479.0,0.0,32.0,312.0,135.0,290.0,87.0,,,271.0,81.0,,0.0,2648.0,9007.0,15755.0,-6748.0,0.0,,2398.0,40.0,40.0,0.0,830.0,211.0,1046.0,11405.0,,982.0,326.0,,74.0,582.0,25.0,1.0,,,,24.0,0.0,,,0.0,1007.0,5100.0,5100.0,,,,3330.0,,1644.0,704.0,982.0,8430.0,9437.0,0.0,5217.0,670.0,4547.0,0.0,36.0,-643.0,4610.0,6.0,4616.0,14053.0,
12/31/2010,13429.0,1466.0,1466.0,0.0,432.0,432.0,0.0,478.0,0.0,66.0,400.0,12.0,213.0,81.0,0.0,,266.0,19.0,,0.0,2589.0,4831.0,11615.0,-6784.0,0.0,,6009.0,40.0,40.0,0.0,363.0,210.0,5130.0,10840.0,,1074.0,340.0,65.0,110.0,559.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1074.0,5060.0,5060.0,0.0,0.0,,2681.0,0.0,1323.0,366.0,992.0,7741.0,8815.0,0.0,5222.0,670.0,4552.0,0.0,181.0,-791.0,4612.0,2.0,4614.0,13429.0,
03/31/2011,13580.0,1459.0,1459.0,0.0,505.0,505.0,0.0,544.0,0.0,99.0,429.0,16.0,240.0,85.0,,,266.0,,,0.0,2748.0,8796.0,15545.0,-6749.0,0.0,,2036.0,40.0,40.0,0.0,,207.0,1523.0,10832.0,,1045.0,359.0,95.0,73.0,518.0,0.0,0.0,,,,,0.0,,,0.0,1045.0,5058.0,5058.0,,,,2773.0,,908.0,485.0,1380.0,7831.0,8876.0,0.0,5271.0,674.0,4597.0,0.0,187.0,-756.0,4702.0,2.0,4704.0,13580.0,
06/30/2011,13039.0,881.0,881.0,0.0,569.0,569.0,0.0,513.0,0.0,72.0,423.0,18.0,282.0,115.0,,,263.0,,,0.0,2245.0,8921.0,15755.0,-6834.0,15.0,15.0,1858.0,40.0,40.0,0.0,,,1555.0,10794.0,,1038.0,326.0,80.0,98.0,534.0,0.0,0.0,,,,,0.0,,,0.0,1038.0,4510.0,4510.0,,,,2755.0,,835.0,533.0,1387.0,7265.0,8303.0,0.0,5280.0,673.0,4607.0,0.0,116.0,-662.0,4734.0,2.0,4736.0,13039.0,
09/30/2011,12835.0,969.0,969.0,0.0,467.0,467.0,0.0,468.0,0.0,57.0,387.0,24.0,187.0,81.0,,,260.0,,,0.0,2091.0,4054.0,10726.0,-6672.0,549.0,549.0,6141.0,40.0,40.0,0.0,,209.0,5632.0,10744.0,,977.0,305.0,85.0,68.0,519.0,11.0,0.0,,,,11.0,0.0,,,0.0,988.0,4499.0,4499.0,,,,2549.0,,797.0,440.0,1312.0,7048.0,8036.0,0.0,5258.0,671.0,4587.0,0.0,192.0,-655.0,4795.0,4.0,4799.0,12835.0,
12/31/2011,12634.0,950.0,950.0,0.0,468.0,468.0,0.0,476.0,0.0,68.0,391.0,17.0,171.0,68.0,0.0,,276.0,22.0,,0.0,2065.0,3982.0,10532.0,-6550.0,555.0,555.0,6032.0,40.0,40.0,0.0,,213.0,5503.0,10569.0,,929.0,336.0,13.0,99.0,481.0,12.0,0.0,0.0,0.0,,12.0,0.0,0.0,0.0,0.0,941.0,4466.0,4466.0,0.0,0.0,,2960.0,0.0,1467.0,129.0,1364.0,7426.0,8367.0,0.0,5266.0,671.0,4595.0,0.0,176.0,-1179.0,4263.0,4.0,4267.0,12634.0,
03/31/2012,12474.0,726.0,726.0,0.0,503.0,503.0,,517.0,0.0,93.0,389.0,35.0,193.0,80.0,,,246.0,,,0.0,1939.0,3964.0,10627.0,-6663.0,606.0,606.0,5965.0,40.0,40.0,0.0,,208.0,5471.0,10535.0,,879.0,343.0,12.0,72.0,452.0,167.0,0.0,,,,167.0,0.0,,,0.0,1046.0,4309.0,4309.0,,,,2914.0,,1470.0,108.0,1336.0,7223.0,8269.0,,5283.0,672.0,4611.0,0.0,128.0,-1214.0,4197.0,8.0,4205.0,12474.0,
06/30/2012,12475.0,857.0,857.0,0.0,494.0,494.0,,487.0,0.0,70.0,384.0,33.0,186.0,86.0,,,238.0,,,0.0,2024.0,3937.0,10630.0,-6693.0,581.0,581.0,5933.0,40.0,40.0,0.0,,207.0,5448.0,10451.0,,936.0,360.0,13.0,99.0,464.0,184.0,0.0,,,,184.0,0.0,,,0.0,1120.0,4288.0,4288.0,,,,2870.0,,1429.0,92.0,1349.0,7158.0,8278.0,,5292.0,672.0,4620.0,0.0,132.0,-1238.0,4186.0,11.0,4197.0,12475.0,
09/30/2012,12338.0,602.0,602.0,0.0,504.0,504.0,,512.0,0.0,65.0,416.0,31.0,297.0,83.0,,,233.0,97.0,,0.0,1915.0,3961.0,10561.0,-6600.0,602.0,602.0,5860.0,40.0,40.0,0.0,,208.0,5379.0,10423.0,,914.0,356.0,,71.0,487.0,340.0,0.0,,,,340.0,0.0,,,0.0,1254.0,3951.0,3951.0,,,,2780.0,,1378.0,68.0,1334.0,6731.0,7985.0,,5368.0,676.0,4692.0,0.0,169.0,-1197.0,4340.0,13.0,4353.0,12338.0,
12/31/2012,12592.0,898.0,898.0,0.0,523.0,523.0,0.0,531.0,0.0,45.0,347.0,139.0,455.0,88.0,0.0,,368.0,95.0,,184.0,2407.0,3893.0,10281.0,-6388.0,695.0,695.0,5597.0,40.0,40.0,0.0,2.0,213.0,4974.0,10185.0,,1035.0,373.0,0.0,100.0,562.0,570.0,0.0,0.0,0.0,,570.0,0.0,0.0,0.0,0.0,1605.0,4393.0,4393.0,0.0,0.0,,2481.0,0.0,1930.0,,551.0,6874.0,8479.0,0.0,5409.0,678.0,4731.0,0.0,219.0,-1558.0,4070.0,43.0,4113.0,12592.0,
03/31/2013,12510.0,635.0,635.0,0.0,628.0,628.0,,596.0,0.0,107.0,458.0,31.0,343.0,89.0,,,274.0,65.0,,0.0,2202.0,3682.0,10032.0,-6350.0,724.0,724.0,5902.0,40.0,40.0,0.0,,211.0,5377.0,10308.0,,888.0,357.0,15.0,70.0,446.0,184.0,0.0,,,,184.0,0.0,,,0.0,1072.0,3951.0,3951.0,,,,3211.0,,1856.0,46.0,1309.0,7162.0,8234.0,,5510.0,683.0,4827.0,0.0,264.0,-1530.0,4244.0,32.0,4276.0,12510.0,
06/30/2013,13908.0,908.0,908.0,0.0,589.0,589.0,0.0,561.0,0.0,46.0,375.0,140.0,283.0,96.0,,,265.0,43.0,,0.0,2341.0,3619.0,9838.0,-6219.0,769.0,769.0,7179.0,42.0,42.0,0.0,,206.0,6666.0,11567.0,,914.0,341.0,16.0,95.0,462.0,165.0,2.0,,,,163.0,0.0,,,0.0,1079.0,3951.0,3951.0,,,,2972.0,,1785.0,38.0,1149.0,6923.0,8002.0,690.0,6336.0,722.0,5614.0,0.0,350.0,-1508.0,5868.0,38.0,5906.0,13908.0,
09/30/2013,15609.0,898.0,898.0,0.0,586.0,586.0,0.0,533.0,0.0,38.0,347.0,148.0,258.0,114.0,,,261.0,31.0,,0.0,2275.0,2810.0,9121.0,-6311.0,851.0,851.0,9673.0,42.0,42.0,0.0,,206.0,9164.0,13334.0,,985.0,362.0,42.0,80.0,501.0,2.0,2.0,,,,0.0,0.0,,,0.0,987.0,5568.0,5568.0,,,,2937.0,,1727.0,44.0,1166.0,8505.0,9492.0,690.0,6472.0,728.0,5744.0,0.0,379.0,-1463.0,6078.0,39.0,6117.0,15609.0,
12/31/2013,14577.0,830.0,830.0,0.0,518.0,518.0,0.0,542.0,0.0,48.0,348.0,146.0,436.0,117.0,0.0,,5.0,101.0,32.0,88.0,2326.0,2801.0,9128.0,-6327.0,0.0,,9450.0,42.0,42.0,0.0,35.0,190.0,7484.0,12251.0,,972.0,343.0,4.0,104.0,521.0,2.0,2.0,0.0,0.0,,0.0,154.0,0.0,0.0,0.0,1128.0,5402.0,5402.0,0.0,0.0,,1215.0,0.0,516.0,285.0,382.0,6617.0,7745.0,690.0,6497.0,729.0,5768.0,0.0,294.0,-686.0,6795.0,37.0,6832.0,14577.0,
03/31/2014,14505.0,780.0,780.0,0.0,560.0,560.0,0.0,626.0,0.0,77.0,400.0,149.0,349.0,108.0,,,37.0,34.0,,0.0,2315.0,3223.0,9580.0,-6357.0,927.0,927.0,8040.0,40.0,40.0,0.0,,205.0,7758.0,12190.0,,1070.0,409.0,15.0,74.0,572.0,2.0,2.0,,,,,0.0,,,0.0,1072.0,5407.0,5407.0,,,,1141.0,,471.0,306.0,364.0,6548.0,7620.0,690.0,6519.0,731.0,5788.0,0.0,344.0,-701.0,6852.0,33.0,6885.0,14505.0,
06/30/2014,15706.0,845.0,845.0,0.0,590.0,590.0,,596.0,0.0,44.0,402.0,150.0,1259.0,106.0,,,0.0,37.0,926.0,0.0,3290.0,9327.0,15755.0,-6428.0,,,3089.0,40.0,40.0,0.0,,803.0,419.0,12416.0,,932.0,335.0,2.0,104.0,491.0,0.0,0.0,,,,,137.0,,,0.0,1069.0,5402.0,5402.0,,,,2092.0,,422.0,410.0,334.0,7494.0,8563.0,690.0,6570.0,733.0,5837.0,0.0,495.0,-663.0,7092.0,51.0,7143.0,15706.0,
09/30/2014,13440.0,1620.0,1620.0,0.0,583.0,583.0,,578.0,0.0,44.0,276.0,258.0,231.0,97.0,,,0.0,23.0,0.0,0.0,3012.0,2749.0,9157.0,-6408.0,,,7679.0,40.0,40.0,0.0,,186.0,7453.0,10428.0,,957.0,351.0,37.0,73.0,496.0,0.0,0.0,,,,,0.0,,,0.0,957.0,5402.0,5402.0,,,,1225.0,,569.0,338.0,318.0,6627.0,7584.0,690.0,4529.0,657.0,3872.0,0.0,1494.0,-857.0,5856.0,0.0,5856.0,13440.0,
12/31/2014,13265.0,1580.0,1580.0,0.0,525.0,525.0,0.0,595.0,0.0,47.0,399.0,149.0,105.0,80.0,0.0,,44.0,25.0,,0.0,2805.0,2754.0,9078.0,-6324.0,0.0,,7706.0,40.0,40.0,0.0,8.0,188.0,7426.0,10460.0,,918.0,331.0,24.0,105.0,458.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,918.0,5402.0,5402.0,0.0,0.0,,1641.0,0.0,1319.0,14.0,308.0,7043.0,7961.0,669.0,4520.0,656.0,3864.0,0.0,1508.0,-1393.0,5304.0,0.0,5304.0,13265.0,
03/31/2015,13009.0,1158.0,1158.0,0.0,539.0,539.0,0.0,645.0,0.0,68.0,428.0,149.0,310.0,95.0,,,3.0,23.0,,0.0,2652.0,9247.0,15551.0,-6304.0,0.0,,1110.0,40.0,40.0,0.0,,183.0,884.0,10357.0,,852.0,319.0,,74.0,459.0,0.0,0.0,,,,,0.0,,,0.0,852.0,5402.0,5402.0,,,,1728.0,,1249.0,195.0,284.0,7130.0,7982.0,690.0,4271.0,648.0,3623.0,0.0,1445.0,-1379.0,5027.0,0.0,5027.0,13009.0,
06/30/2015,12883.0,1121.0,1121.0,0.0,537.0,537.0,0.0,603.0,0.0,44.0,409.0,150.0,256.0,82.0,,,2.0,12.0,,0.0,2517.0,9259.0,15637.0,-6378.0,0.0,,1107.0,40.0,40.0,0.0,,176.0,889.0,10366.0,,919.0,343.0,,103.0,473.0,0.0,0.0,,,,,0.0,,,0.0,919.0,5402.0,5402.0,,,,1637.0,,1166.0,196.0,275.0,7039.0,7958.0,690.0,4130.0,643.0,3487.0,0.0,1428.0,-1323.0,4925.0,0.0,4925.0,12883.0,
09/30/2015,12820.0,1048.0,1048.0,0.0,545.0,545.0,0.0,590.0,0.0,50.0,390.0,150.0,319.0,87.0,,,0.0,14.0,,0.0,2502.0,2715.0,9076.0,-6361.0,0.0,,7603.0,40.0,40.0,0.0,,174.0,7389.0,10318.0,,898.0,344.0,37.0,73.0,444.0,0.0,0.0,,,,,0.0,,,0.0,898.0,5402.0,5402.0,,,,1642.0,,1106.0,259.0,277.0,7044.0,7942.0,690.0,4052.0,639.0,3413.0,0.0,1449.0,-1313.0,4878.0,0.0,4878.0,12820.0,
