Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
03/31/1993,12.519654,12.895901,12.991948,12.610894,3.050453,,1.463127,,19.90625,21834.529461,67.286686,183181.629559,12.252214,12.615989,
06/30/1993,12.425038,12.606667,13.07869,12.528642,3.058453,,1.498131,,20.71875,22628.271641,66.750064,192522.869297,12.660148,13.072073,
09/30/1993,11.154391,13.047695,13.81039,12.939981,2.781576,,1.386783,,19.6875,21471.266327,59.725358,208310.060272,13.345253,13.808354,
12/31/1993,10.551075,13.800019,14.320097,13.720246,2.656151,,1.342859,,19.625,21387.325942,67.044909,221659.325942,13.807969,14.319078,
03/31/1994,10.270806,14.415423,14.872652,14.310278,2.509049,,1.293589,,19.4375,21269.21151,68.455779,236162.806847,14.318278,14.878084,
06/30/1994,10.62341,14.966685,15.050425,14.334532,2.586906,,1.269561,,20.875,22833.325745,73.537281,249284.424133,13.812608,14.334023,
09/30/1994,9.955752,14.369059,14.4264,14.247542,2.342458,,1.155342,,19.6875,21518.752327,63.891785,259810.252327,13.884835,14.425008,
12/31/1994,9.155151,14.356189,14.7373,14.263811,2.083686,,1.024174,,18.21875,19880.445896,65.612033,276879.445896,14.178297,14.735547,
03/31/1995,10.007994,14.764356,14.884362,14.176834,2.236403,,1.087839,,20.34375,22181.767582,74.686086,280398.862888,13.668192,14.175949,
06/30/1995,11.623616,14.318379,14.937803,14.17511,2.49766,,1.263296,,23.625,25782.341446,83.034916,295416.435196,14.400232,14.93896,
09/30/1995,12.411666,14.957712,15.092448,14.760258,2.635857,,1.327869,,25.90625,28264.028664,87.694787,305101.420845,14.250883,14.759877,
12/31/1995,15.802398,14.853589,15.721124,14.746682,3.085854,,1.530075,5.276386,30.96875,33817.875,292.542176,332673.875,14.951635,15.72257,
03/31/1996,15.514724,15.787094,15.949974,15.571969,3.133098,,1.522592,4.913425,31.875,34475.361098,278.027106,341098.864211,14.814347,15.556821,
06/30/1996,15.656035,15.527537,15.696479,15.212105,3.250324,,1.547649,4.712486,33.5,35757.463261,296.250739,343529.566409,14.483063,15.19108,
09/30/1996,15.709459,15.152907,15.316566,15.031779,3.284806,,1.556673,5.090474,34.875,37010.570102,,356503.670078,14.607513,15.307354,
12/31/1996,15.05,15.457987,15.597841,15.294438,3.39082,,1.619984,6.312606,37.625,39920.125,,371340.125,14.82159,15.294074,
03/31/1997,14.111328,15.387898,15.539879,15.065894,3.144044,,1.506506,6.469639,36.125,38287.225891,,374475.629028,14.592954,15.064228,
06/30/1997,16.524621,15.320524,15.543875,15.076564,3.732852,,1.756294,8.871607,43.625,45780.816284,,390321.609985,14.797128,15.278509,
09/30/1997,17.216117,15.339719,15.541392,15.18095,3.952571,,1.830457,9.085973,47.0,48845.077026,,406682.0802,15.025848,15.523165,
12/31/1997,20.163427,15.703826,15.925959,15.493413,4.624971,,2.153455,9.220742,57.0625,59167.250883,,427736.247709,15.398992,15.920921,
03/31/1998,21.513605,16.126964,16.270682,15.921124,5.003335,,2.312081,10.857796,63.25,65397.589203,,447137.279816,15.68578,16.224022,
06/30/1998,19.918033,16.134685,16.510602,15.963753,4.726471,,2.141939,8.972095,60.75,62320.875458,,468681.687958,15.943289,16.493294,
09/30/1998,20.396826,16.566419,16.862352,16.344378,4.804474,,2.17322,10.013219,64.25,65831.387634,,497374.578262,16.301965,16.859641,
12/31/1998,22.699387,17.027176,17.602406,16.610242,5.305346,,2.416878,9.890594,74.0,75881.300049,,536579.500061,17.034918,17.604372,
03/31/1999,20.610119,17.490524,17.636022,17.256213,4.745596,,2.170022,6.571955,69.25,71109.428436,,547636.234688,16.718552,17.259366,
06/30/1999,19.668588,17.218118,17.373361,17.042943,4.569511,,2.06236,6.047265,68.25,69824.869583,,570885.560211,16.820187,17.350352,
09/30/1999,17.461699,17.269981,17.455709,17.062739,4.061103,,1.822117,5.109001,62.6875,63981.872143,,590051.487766,16.736343,17.24611,
12/31/1999,16.784274,17.329678,17.555189,16.996732,3.897988,,1.728418,5.395819,62.4375,63651.410912,,610471.104759,16.513232,16.994636,
03/31/2000,14.653497,16.825478,17.058887,16.433024,3.478327,,1.493861,5.786056,56.5625,56980.214615,,616391.220863,15.962026,16.414863,
06/30/2000,13.046875,16.505097,16.662088,16.124873,3.10932,,1.312723,5.093115,52.1875,52239.6875,,632727.6875,15.686503,16.116386,
09/30/2000,17.228916,16.248126,16.597143,16.027047,4.091464,,1.712371,6.731313,71.5,71228.300873,,680332.200867,16.157069,16.588775,
12/31/2000,20.221445,16.74226,17.006487,16.511716,4.667954,,1.973641,6.956772,86.75,86637.226059,,730980.526047,16.579695,17.011534,
03/31/2001,17.807606,16.812649,16.96012,16.599323,5.611957,,1.724883,6.416936,79.6,79600.0,,747285.5,16.193097,16.601622,
06/30/2001,18.15565,16.619988,16.812359,16.48506,4.976073,,1.769389,6.90956,85.15,85235.15,,789047.15,16.40765,16.814174,
09/30/2001,16.239351,16.739184,16.832177,16.589987,6.976298,,1.608351,5.371784,80.06,80060.0,,807285.300049,16.221493,16.621,
12/31/2001,15.288461,16.634747,17.013613,16.547704,5.011476,,1.565256,5.408907,79.5,79261.5,,843512.5,16.603596,17.008803,
03/31/2002,14.576642,17.010058,17.082517,16.929931,4.226545,,1.552136,4.945781,79.88,79560.48,,850324.380024,16.535233,16.949942,
06/30/2002,12.803819,16.939494,17.021601,16.812554,4.634168,,1.414045,4.638448,73.75,73233.75,,863197.75,16.588217,17.017239,
09/30/2002,9.857616,16.984575,17.087322,16.777627,4.432114,,1.129175,4.933535,59.54,58885.06,,858682.06,16.363423,16.799516,
12/31/2002,10.211111,16.936785,17.703269,16.846138,4.674678,,1.206885,5.262639,64.33,63622.37,,915572.37,17.30741,17.703269,
03/31/2003,9.812312,17.722601,17.89155,17.600005,4.324049,,1.210223,4.915591,65.35,64108.35,,935124.35,17.488767,17.884144,
06/30/2003,9.675753,17.999476,18.118211,17.903849,4.882534,,1.23822,4.816235,67.44,65821.44,,951620.44,17.716201,18.113303,
09/30/2003,9.763561,18.122955,19.935104,17.980012,5.080814,,1.28442,4.243079,70.2,68164.2,,1046650.2,19.501369,19.931335,
12/31/2003,10.282192,19.952284,20.030607,19.837422,3.986214,,1.365636,3.761427,75.06,72808.2,,1037233.2,19.290902,19.83503,
03/31/2004,9.926569,19.856192,19.926983,19.664226,4.319309,,1.359537,3.796424,74.35,72119.5,,1018356.5,19.108277,19.659012,
06/30/2004,9.464191,19.588269,19.908208,19.51573,3.137986,,1.324269,3.853343,71.36,69076.48,,1012512.48,19.330135,19.906661,
09/30/2004,8.375165,19.926253,20.024129,19.795202,,,,,63.4,,,,,,
12/31/2004,9.635995,,,,2.316167,,,,71.21,69007.871553,,1031047.871553,,,
03/31/2005,7.712465,,,,,,,,54.45,,,,,,
06/30/2005,9.125,,,,,,,,58.4,,,,,,
09/30/2005,7.229032,,,,,,,,44.82,,,,,,
12/31/2005,8.189597,,,,1.568911,1.568911,1.083032,,48.81,47371.705431,,818495.705431,18.729022,,
03/31/2006,8.290323,,,,1.688353,1.688353,1.186534,,51.4,49909.4,,820438.4,19.519376,,
06/30/2006,6.960926,,,,1.580919,1.580919,1.058541,,48.1,46705.1,,825342.1,18.714392,,
09/30/2006,12.535874,,,,1.686147,1.686147,1.266519,,55.91,54344.52,,820955.52,19.152118,,
12/31/2006,,,,,,,,,59.39,,,,,,
03/31/2007,,,,,1.608411,1.608411,,,54.58,53114.563132,,824084.563132,,,
06/30/2007,,,,,2.008578,2.008578,,,65.33,63595.592897,,847473.592897,,,
09/30/2007,,,,,1.915435,1.915435,,,60.81,59213.752155,,827272.752155,,,
12/31/2007,,21.447254,21.447254,21.447254,1.43718,1.43718,0.897143,0.906736,39.98,38944.701028,,849191.701028,19.576101,21.443152,
03/31/2008,,21.256928,24.271981,20.949114,1.17104,1.17104,0.643799,0.333947,26.32,25672.709582,,801797.709582,20.138587,24.269689,
06/30/2008,,24.302618,24.426259,24.111065,1.070309,1.070309,0.506758,0.250233,19.51,20872.103839,,829213.103839,21.768123,24.410878,
09/30/2008,,24.124644,27.846974,23.864234,,,0.049992,0.024711,1.53,1636.885301,,820886.885301,24.137343,27.626267,
12/31/2008,,28.058827,49.598535,27.625237,,,0.034395,0.024578,0.76,824.922402,,875740.922402,38.660645,49.415468,
03/31/2009,,49.553532,49.666072,49.479203,,,0.0482,,0.7,773.237361,,815311.237361,41.914006,,
06/30/2009,,,,,,,0.116257,,0.58,643.256567,,835503.256567,44.496099,,
09/30/2009,,,,,,,0.392441,,1.52,1687.18076,,821013.18076,37.29166,,
12/31/2009,,,,,,,0.134845,,1.18,1313.7625,,796710.7625,16.018794,,
03/31/2010,,,,,,,0.072433,,1.05,1171.604021,,3267663.604021,39.626296,,
06/30/2010,,,,,,,0.017548,,0.3425,382.281145,,3265287.281145,29.396346,,
09/30/2010,,,,,,,0.01111,,0.273625,305.906848,,3278965.906848,23.388108,,
12/31/2010,,,,,,,0.0111,,0.3,335.551258,,3133746.551258,20.362358,,
03/31/2011,,,,,,,0.014591,0.370933,0.394,440.915139,,3274645.915139,21.291032,,
06/30/2011,,,,,,,0.012624,0.106696,0.331,383.215394,,3260365.215394,21.798985,,
09/30/2011,,,,,,,0.009657,0.162432,0.24,277.86169,,3255775.86169,22.907672,,
12/31/2011,,,,,,,0.008395,,0.201187,232.928329,,3258326.928329,23.705371,,
03/31/2012,,,,,,,0.012621,,0.2945,341.051526,,3283836.051526,24.464977,,
06/30/2012,,,,,,,0.011361,0.133727,0.255,295.307773,,3251937.307773,25.149355,,
09/30/2012,,,,,,,0.012404,0.06744,0.278,321.945676,,3267189.945676,25.303124,,
12/31/2012,1.000628,,,,,,0.011548,0.03971,0.255,295.309882,,3272515.309882,25.721255,,
03/31/2013,4.459664,,,,,,0.031718,0.128587,0.685,793.283409,,3267111.283409,26.254932,,
06/30/2013,,,,,,,0.065264,0.459838,1.41,1632.889938,,3315963.889938,26.637457,,
09/30/2013,,,,,,,0.06074,0.464792,1.31,1517.085661,,3306882.085661,26.610034,,
12/31/2013,,,,,,,0.137981,1.344154,3.01,3485.822778,,3316134.822778,26.382183,,
03/31/2014,,,,,,,0.177689,1.248295,3.9,4516.514562,,3308759.514562,26.163027,,
06/30/2014,,,,,,,0.180898,1.955509,3.91,4528.095369,,3292855.095369,26.439716,,
09/30/2014,,,,,,,0.126189,6.609714,2.69,3115.242598,,3295145.242597,26.826877,,
12/31/2014,,,,,,,0.10173,,2.055,2379.860051,,3307930.860051,28.419871,,
03/31/2015,,,,,,,0.122813,,2.35,2721.494463,,3307669.494462,30.000177,,
06/30/2015,,,,,,,0.11921,,2.325,2692.542394,,3296258.542394,29.331624,,
09/30/2015,,,,,,,0.119406,,2.250125,2605.830948,,3298763.830948,30.380673,,
12/31/2015,,,,,,,0.085627,,1.64,1899.25571,,3293854.25571,29.846721,,
03/31/2016,,,,,,,0.074109,,1.4,1621.31585,,3301216.31585,30.327846,,
06/30/2016,,,,,,,0.111285,,2.0,2316.1655,,3304567.1655,31.911536,,
09/30/2016,88.490941,,,,,,0.093354,,1.69,1957.159848,,3326440.159847,31.889945,,
12/31/2016,390.0,,,,,,0.209699,,3.9,4516.522725,,3347472.522725,31.237496,,
03/31/2017,,,,,,,0.136248,3.118485,2.6,3011.027674,,3360696.027674,30.564286,,
06/30/2017,,,,,,,0.119988,,2.33,2698.344031,,3380520.344031,30.212891,,
09/30/2017,,,,,,,0.150258,4.364265,2.985,3456.891387,,3400664.891387,29.708692,,
12/31/2017,4.458682,,,,,,0.135855,58.279771,2.65,3068.932053,,3417821.932053,30.409292,,
03/31/2018,1.221471,,,,,,0.070685,,1.41,1632.903469,,3432121.903469,29.860377,,
06/30/2018,1.240883,,,,,,0.069872,3.697262,1.42,1644.484345,,3441946.484345,29.392973,,
09/30/2018,1.24746,,,,,,0.069967,,1.44,1667.646096,,3461616.646096,29.190032,,
12/31/2018,1.859649,,,,,,0.050855,2.716957,1.06,1227.572821,,3459452.572821,28.804528,,
03/31/2019,23.39494,,,,,,0.134396,2.947853,2.8,3242.645188,,3473306.645188,28.933372,,
06/30/2019,11.342513,,,,,,0.128911,2.546307,2.697,3123.362168,,3493149.362168,28.977008,,
09/30/2019,16.682911,,,,,,0.182669,3.56026,3.8,4400.732755,,3547690.732755,29.597386,,
12/31/2019,12.756667,,,,,,0.149433,,3.12,3613.233209,,3568437.233209,29.661834,,
03/31/2020,6.599948,,,,,,0.076984,,1.59,1841.359232,,3611559.359232,30.214416,,
06/30/2020,9.241357,,,,,,0.108785,,2.17,2513.05002,,3777972.05002,32.586422,,
09/06/2020,9.45429160361064,,,,,,0.111291510247764,,2.22,12790.81790514,,3788249.81790514,32.6750719606781,,
09/30/2020,1.15025906735751,,,,,,,,,,,,,,
12/31/2020,1.15625,,,,,,,,,,,,,,
