Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,28590.0,1912.0,1761.0,151.0,1102.0,1102.0,,,,,,,7.0,,,,,,3021.0,18896.0,30884.0,-11988.0,761.0,761.0,5912.0,5525.0,5525.0,0.0,,,387.0,25569.0,,680.0,680.0,,,,685.0,,,,,,1601.0,,,,1601.0,2966.0,7270.0,,,,,5699.0,,,5699.0,12969.0,15935.0,1.0,9329.0,,,-148.0,3047.0,426.0,12655.0,0.0,12655.0,28590.0,
12/31/2004,30025.0,2119.0,1152.0,967.0,1320.0,1320.0,,0.0,0.0,0.0,0.0,0.0,433.0,,,,,,3872.0,19346.0,32114.0,-12768.0,0.0,,6807.0,5637.0,5637.0,0.0,,745.0,425.0,26153.0,,715.0,715.0,,,,933.0,933.0,0.0,0.0,,,1452.0,,,,1452.0,3100.0,7031.0,7031.0,0.0,0.0,,6220.0,,,6220.0,13251.0,16351.0,1.0,9135.0,,,0.0,3693.0,845.0,13674.0,0.0,13674.0,30025.0,
03/31/2005,30676.0,2532.0,1499.0,1033.0,1364.0,1364.0,,0.0,0.0,0.0,0.0,0.0,469.0,,,,,,4365.0,19479.0,32795.0,-13316.0,827.0,,6005.0,5624.0,5624.0,0.0,,,381.0,26311.0,,937.0,937.0,,,,932.0,,,,,,1891.0,,,,1891.0,3760.0,7008.0,,,,,6274.0,,,6274.0,13282.0,17042.0,150.0,8486.0,,,0.0,4218.0,780.0,13634.0,0.0,13634.0,30676.0,
06/30/2005,29270.0,2776.0,2227.0,549.0,1308.0,1308.0,,0.0,0.0,0.0,0.0,0.0,397.0,,,,,,4481.0,18026.0,31819.0,-13793.0,793.0,,5970.0,5592.0,5592.0,0.0,,,378.0,24789.0,,900.0,900.0,,,,906.0,,,,,,1379.0,,,,1379.0,3185.0,5917.0,,,,,6869.0,,,6869.0,12786.0,15971.0,1.0,7654.0,,,0.0,4834.0,810.0,13299.0,0.0,13299.0,29270.0,
09/30/2005,29523.0,1886.0,1095.0,791.0,1516.0,1516.0,,0.0,,,,,357.0,,,,,,3759.0,18722.0,33313.0,-14591.0,918.0,,6124.0,5729.0,5729.0,0.0,,,395.0,25764.0,,970.0,970.0,,,,900.0,,,,,,1208.0,,,,1208.0,3078.0,5957.0,,,,,6544.0,,,6544.0,12501.0,15579.0,1.0,7690.0,,,-567.0,5543.0,1277.0,13944.0,0.0,13944.0,29523.0,
12/31/2005,30273.0,2286.0,1606.0,680.0,1601.0,1601.0,,0.0,0.0,0.0,0.0,0.0,319.0,,,,,,4206.0,19132.0,34246.0,-15114.0,0.0,,6935.0,5705.0,5705.0,0.0,,805.0,425.0,26067.0,,947.0,947.0,,,,662.0,662.0,0.0,0.0,,,1325.0,,,,1325.0,2934.0,5957.0,5957.0,0.0,0.0,,6520.0,,,6520.0,12477.0,15411.0,1.0,7110.0,,,-2.0,6477.0,1276.0,14862.0,0.0,14862.0,30273.0,
03/31/2006,30765.0,2228.0,1494.0,734.0,1320.0,1320.0,,0.0,0.0,0.0,0.0,0.0,246.0,,,,,,3794.0,20023.0,35673.0,-15650.0,822.0,,6126.0,5702.0,5702.0,0.0,,,424.0,26971.0,,1139.0,1139.0,,,,665.0,,,,,,1123.0,,,,1123.0,2927.0,5954.0,,,,,6582.0,,,6582.0,12536.0,15463.0,150.0,6628.0,,,-18.0,7126.0,1416.0,15302.0,0.0,15302.0,30765.0,
09/30/2006,34232.0,1320.0,1196.0,124.0,1317.0,1317.0,,,,,,,299.0,,,,,,2936.0,24097.0,41247.0,-17150.0,920.0,,6279.0,5822.0,5822.0,0.0,,,457.0,31296.0,,1133.0,1133.0,,,,1439.0,,,,,,1254.0,,,,1254.0,3826.0,5962.0,,,,,7227.0,,,7227.0,13189.0,17015.0,1.0,6835.0,,,-1.0,8586.0,1796.0,17217.0,,17217.0,34232.0,
12/31/2006,36106.0,1266.0,692.0,574.0,1324.0,1324.0,,0.0,0.0,0.0,0.0,0.0,622.0,,,,,,3212.0,23156.0,39585.0,-16429.0,1043.0,,8695.0,5706.0,5706.0,0.0,,1043.0,1946.0,32894.0,,1154.0,1154.0,,,,2205.0,2205.0,0.0,0.0,,,1292.0,,,,1292.0,4651.0,6295.0,6295.0,0.0,0.0,,7408.0,,,7408.0,13703.0,18354.0,1.0,6884.0,,,-1.0,9114.0,1444.0,17442.0,0.0,17442.0,35796.0,
03/31/2007,35978.0,890.0,615.0,275.0,1361.0,1361.0,,0.0,0.0,0.0,0.0,0.0,485.0,,,,,,2736.0,24408.0,41536.0,-17128.0,1049.0,,7785.0,5741.0,5741.0,0.0,,,2044.0,33242.0,,1236.0,1236.0,,,,1857.0,,,,,,1347.0,,,,1347.0,4440.0,5571.0,,,,,7811.0,,,7811.0,13382.0,17822.0,150.0,6792.0,,,,10055.0,1159.0,18156.0,0.0,18156.0,35978.0,
06/30/2007,38031.0,1357.0,1042.0,315.0,1375.0,1375.0,,,0.0,0.0,0.0,0.0,434.0,,,,,,3166.0,25654.0,43992.0,-18338.0,1195.0,,8016.0,5961.0,5961.0,0.0,,,2055.0,34865.0,,1139.0,1139.0,,,,2022.0,,,,,,1255.0,,,,1255.0,4416.0,5574.0,,,,,8355.0,,,8355.0,13929.0,18345.0,1.0,7001.0,,,0.0,10893.0,1791.0,19686.0,0.0,19686.0,38031.0,
09/30/2007,40271.0,1733.0,1392.0,341.0,1435.0,1435.0,,0.0,0.0,0.0,0.0,0.0,516.0,,,,,,3684.0,26985.0,46546.0,-19561.0,1327.0,,8275.0,6150.0,6150.0,0.0,,,2125.0,36587.0,,1268.0,1268.0,,,,2076.0,,,,,,1422.0,,,,1422.0,4766.0,5873.0,,,,,8800.0,,,8800.0,14673.0,19439.0,1.0,6928.0,,,,11564.0,2339.0,20832.0,0.0,20832.0,40271.0,
12/31/2007,41456.0,1736.0,1364.0,372.0,1779.0,1779.0,,0.0,0.0,0.0,0.0,0.0,399.0,,,,,,3914.0,28079.0,48473.0,-20394.0,1324.0,,8139.0,6172.0,6172.0,0.0,,,1967.0,37542.0,,1360.0,1360.0,,,,1004.0,1004.0,0.0,0.0,,,1293.0,,,,1293.0,3657.0,6924.0,6924.0,0.0,0.0,,8869.0,,,8869.0,15793.0,19450.0,1.0,6787.0,,,0.0,12813.0,2405.0,22006.0,0.0,22006.0,41456.0,
03/31/2008,42985.0,1898.0,1875.0,23.0,2090.0,2090.0,,,0.0,0.0,0.0,0.0,669.0,,,,,,4657.0,28933.0,49816.0,-20883.0,1211.0,,8184.0,6054.0,6054.0,0.0,,,2130.0,38328.0,,1440.0,1440.0,,,,1446.0,,,,,,2109.0,,,,2109.0,4995.0,6371.0,,,,,9221.0,,,9221.0,15592.0,20587.0,150.0,6716.0,,,0.0,13489.0,2043.0,22398.0,0.0,22398.0,42985.0,
06/30/2008,43780.0,1838.0,1837.0,1.0,2460.0,2460.0,,,0.0,0.0,0.0,0.0,1135.0,,,,,,5433.0,30184.0,51953.0,-21769.0,1406.0,,6757.0,6081.0,6081.0,0.0,,,676.0,38347.0,,1525.0,1525.0,,,,621.0,,,,,,3886.0,,,,3886.0,6032.0,4829.0,,,,,9486.0,,,9486.0,14315.0,20347.0,,6635.0,,,-50.0,14717.0,2131.0,23433.0,0.0,23433.0,43780.0,
09/30/2008,42655.0,1194.0,1193.0,1.0,1710.0,1710.0,,217.0,,,,,298.0,,,,,,3419.0,31450.0,53750.0,-22300.0,1170.0,,6616.0,5966.0,5966.0,0.0,,,650.0,39236.0,,1559.0,1559.0,,,,0.0,,,,,,1500.0,,,,1500.0,3059.0,4837.0,,,,,9469.0,,,9469.0,14306.0,17365.0,0.0,6263.0,,,,17265.0,1762.0,25290.0,0.0,25290.0,42655.0,
12/31/2008,31908.0,195.0,195.0,0.0,1300.0,1300.0,,0.0,0.0,0.0,0.0,0.0,1189.0,,,,,,2684.0,22031.0,53391.0,-31360.0,0.0,,7193.0,5511.0,5511.0,0.0,,,1682.0,29224.0,,1612.0,1612.0,,,,180.0,180.0,0.0,0.0,,,1343.0,,,,1343.0,3135.0,5661.0,5661.0,0.0,0.0,,6052.0,,,6052.0,11713.0,14848.0,,6301.0,,,0.0,10376.0,383.0,17060.0,0.0,17060.0,31908.0,
03/31/2009,25723.0,397.0,397.0,0.0,1221.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,57.0,,106.0,,325.0,2376.0,17216.0,56784.0,-39568.0,0.0,,6131.0,5509.0,5509.0,0.0,,,565.0,23347.0,,1631.0,1261.0,,,370.0,1073.0,1073.0,,,,,530.0,,,1364.0,530.0,3234.0,5851.0,5851.0,,,,3696.0,,,2332.0,9547.0,12781.0,0.0,6354.0,44.0,6310.0,0.0,6347.0,241.0,12942.0,0.0,12942.0,25723.0,
06/30/2009,27057.0,648.0,648.0,0.0,1318.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,62.0,,27.0,,358.0,2577.0,18087.0,59086.0,-40999.0,0.0,,6393.0,5710.0,5710.0,0.0,,,621.0,24480.0,,1432.0,1074.0,,,358.0,1508.0,1508.0,,,,,552.0,,,1587.0,552.0,3492.0,5849.0,5849.0,,,,4034.0,,,2447.0,9883.0,13375.0,0.0,6407.0,44.0,6363.0,0.0,6589.0,686.0,13682.0,0.0,13682.0,27057.0,
09/30/2009,28141.0,905.0,905.0,0.0,1142.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,51.0,,47.0,,384.0,2609.0,18872.0,61375.0,-42503.0,0.0,,6660.0,5929.0,5929.0,0.0,,,680.0,25532.0,,1113.0,1113.0,,,,1545.0,1545.0,,,,,785.0,,,1709.0,778.0,3443.0,5848.0,5848.0,,,,4197.0,,,2488.0,10045.0,13488.0,0.0,6454.0,44.0,6410.0,0.0,7017.0,1182.0,14653.0,0.0,14653.0,28141.0,
12/31/2009,29686.0,646.0,646.0,0.0,1208.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,131.0,657.0,,,270.0,2992.0,18767.0,60475.0,-41708.0,0.0,,7927.0,5930.0,5930.0,0.0,2.0,,1864.0,26694.0,,1137.0,1137.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,,1432.0,1233.0,0.0,0.0,1899.0,1195.0,3802.0,5847.0,5847.0,0.0,0.0,,4467.0,0.0,442.0,2126.0,10314.0,14116.0,0.0,6572.0,45.0,6527.0,0.0,7613.0,1385.0,15570.0,0.0,15570.0,29686.0,
03/31/2010,30677.0,724.0,724.0,0.0,1296.0,1296.0,,0.0,0.0,0.0,0.0,0.0,1728.0,130.0,731.0,,,264.0,3748.0,18812.0,61392.0,-42580.0,,,8117.0,6018.0,6018.0,0.0,,,1969.0,26929.0,,1199.0,1199.0,,,,240.0,240.0,,,,,1669.0,,,2003.0,1633.0,3108.0,5845.0,5845.0,,,,4769.0,,,2766.0,10614.0,13722.0,,6622.0,45.0,6577.0,0.0,8733.0,1600.0,16955.0,,16955.0,30677.0,
06/30/2010,29971.0,2174.0,2174.0,0.0,1205.0,1205.0,,0.0,0.0,0.0,0.0,0.0,1670.0,84.0,1020.0,,,199.0,5049.0,16841.0,59319.0,-42478.0,,,8081.0,5892.0,5892.0,0.0,,,2105.0,24922.0,,1133.0,1133.0,,,,53.0,53.0,,,,,2216.0,,,1714.0,2216.0,3402.0,5571.0,5571.0,,,,4168.0,,,2454.0,9739.0,13141.0,,6230.0,44.0,6186.0,-65.0,9369.0,1296.0,16830.0,,16830.0,29971.0,
09/30/2010,31863.0,3608.0,3608.0,0.0,1028.0,1028.0,,0.0,0.0,0.0,0.0,0.0,1314.0,93.0,,,,821.0,5950.0,18199.0,61498.0,-43299.0,,,7714.0,5977.0,5977.0,0.0,,,1644.0,25913.0,,1192.0,1192.0,,,,1808.0,1808.0,,,,,1450.0,,96.0,2405.0,1398.0,4450.0,3821.0,3821.0,,,,4940.0,,,2439.0,8761.0,13211.0,,5757.0,43.0,5714.0,-7.0,11390.0,1512.0,18652.0,,18652.0,31863.0,
12/31/2010,32927.0,2866.0,2866.0,0.0,1202.0,1202.0,,0.0,0.0,0.0,0.0,0.0,1487.0,41.0,563.0,,,576.0,5555.0,19652.0,63875.0,-44223.0,,,7720.0,6080.0,6080.0,0.0,2.0,,1597.0,27372.0,,1411.0,1411.0,,,,1811.0,0.0,0.0,0.0,,1811.0,1361.0,,142.0,2756.0,1311.0,4583.0,3819.0,3819.0,0.0,0.0,,5272.0,,485.0,1889.0,9091.0,13674.0,,5644.0,43.0,5601.0,-33.0,11882.0,1760.0,19253.0,,19253.0,32927.0,
03/31/2011,34550.0,2947.0,1311.0,1636.0,1269.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,31.0,533.0,,,555.0,5599.0,21081.0,66145.0,-45064.0,0.0,,7870.0,6151.0,6151.0,0.0,,,1688.0,28951.0,,1353.0,1353.0,,,,3003.0,3003.0,,,,,1398.0,,157.0,3199.0,1173.0,5754.0,3800.0,3800.0,,,,5767.0,,,2411.0,9567.0,15321.0,0.0,5071.0,43.0,5028.0,-23.0,12230.0,1951.0,19229.0,0.0,19229.0,34550.0,
06/30/2011,38537.0,6718.0,3351.0,3367.0,1446.0,1446.0,,0.0,0.0,0.0,0.0,0.0,747.0,114.0,36.0,,,393.0,8911.0,22427.0,68070.0,-45643.0,,,7199.0,6176.0,6176.0,0.0,,,909.0,29626.0,,1365.0,1365.0,,,,1962.0,1962.0,,,,,1157.0,,78.0,4348.0,1074.0,4484.0,5968.0,5968.0,,,,6657.0,,,2231.0,12625.0,17109.0,,4531.0,42.0,4489.0,-25.0,14901.0,2021.0,21428.0,,21428.0,38537.0,
09/30/2011,39866.0,6849.0,5618.0,1231.0,1430.0,1430.0,,0.0,0.0,0.0,0.0,0.0,1328.0,215.0,26.0,,,601.0,9607.0,23170.0,68170.0,-45000.0,,,7089.0,5951.0,5951.0,0.0,,,923.0,30259.0,,1512.0,1512.0,,,,3288.0,3288.0,,,,,1231.0,,20.0,4809.0,1193.0,6031.0,5969.0,5969.0,,,,6764.0,,,1935.0,12733.0,18764.0,,3868.0,41.0,3827.0,-48.0,15870.0,1412.0,21102.0,,21102.0,39866.0,
12/31/2011,41117.0,7058.0,5555.0,1503.0,1379.0,1379.0,,0.0,0.0,0.0,0.0,0.0,868.0,39.0,21.0,,,206.0,9305.0,24774.0,70776.0,-46002.0,,,7038.0,6013.0,6013.0,0.0,116.0,,870.0,31812.0,,1471.0,1471.0,,,,3811.0,0.0,0.0,0.0,,3811.0,1456.0,,,4763.0,1374.0,6738.0,5969.0,5969.0,0.0,0.0,,6980.0,,222.0,1995.0,12949.0,19687.0,,3547.0,40.0,3507.0,0.0,16308.0,1575.0,21430.0,,21430.0,41117.0,
03/31/2012,42605.0,7110.0,5828.0,1282.0,1107.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,71.0,,,,246.0,9078.0,26561.0,73509.0,-46948.0,0.0,,6966.0,6067.0,6067.0,0.0,,,828.0,33527.0,,1079.0,1079.0,,,,4120.0,4120.0,,,,,1063.0,,39.0,4972.0,992.0,6262.0,6719.0,6719.0,,,,7668.0,,,2657.0,14387.0,20649.0,0.0,3604.0,40.0,3564.0,,16621.0,1731.0,21956.0,,21956.0,42605.0,
06/30/2012,43470.0,7045.0,6101.0,944.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,218.0,,,,380.0,9217.0,27241.0,74572.0,-47331.0,0.0,,7012.0,6007.0,6007.0,0.0,,,787.0,34253.0,,1510.0,1510.0,,,,2148.0,2148.0,,,,,1303.0,,27.0,5088.0,1285.0,4961.0,8455.0,8455.0,,,,7829.0,,,2714.0,16284.0,21245.0,0.0,3644.0,40.0,3604.0,0.0,17016.0,1565.0,22225.0,0.0,22225.0,43470.0,
09/30/2012,43548.0,7502.0,5338.0,2164.0,1113.0,1113.0,,0.0,0.0,0.0,0.0,0.0,818.0,75.0,,,,428.0,9433.0,27146.0,76815.0,-49669.0,,,6969.0,6114.0,6114.0,0.0,,,780.0,34115.0,,1485.0,1485.0,,,,2780.0,2780.0,,,,,1231.0,,27.0,4944.0,1218.0,5496.0,8455.0,8455.0,,,,7816.0,,,2845.0,16271.0,21767.0,,3685.0,41.0,3644.0,0.0,16217.0,1879.0,21781.0,,21781.0,43548.0,
12/31/2012,43326.0,6980.0,4637.0,2343.0,1245.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,22.0,,,,343.0,8971.0,27316.0,78348.0,-51032.0,0.0,,7039.0,6079.0,6079.0,0.0,62.0,,876.0,34355.0,,1451.0,1451.0,0.0,0.0,0.0,3189.0,0.0,0.0,0.0,,3189.0,1363.0,0.0,29.0,4693.0,1360.0,6003.0,8455.0,8455.0,0.0,0.0,,7590.0,0.0,245.0,2623.0,16045.0,22048.0,0.0,3729.0,41.0,3688.0,0.0,15778.0,1771.0,21278.0,0.0,21278.0,43326.0,
03/31/2013,41582.0,6501.0,5275.0,1226.0,1369.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,63.0,,,,428.0,8403.0,26382.0,79649.0,-53267.0,0.0,,6797.0,6017.0,6017.0,0.0,,,717.0,33179.0,,1409.0,1409.0,,,,4197.0,4197.0,,,,,1194.0,,112.0,4154.0,1112.0,6800.0,7955.0,7955.0,,,,7119.0,,,2853.0,15074.0,21874.0,0.0,3758.0,41.0,3717.0,0.0,14358.0,1592.0,19708.0,0.0,19708.0,41582.0,
06/30/2013,40020.0,4232.0,3363.0,869.0,1538.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,109.0,,,,256.0,6357.0,26925.0,80278.0,-53353.0,0.0,,6738.0,5917.0,5917.0,0.0,,,712.0,33663.0,,1197.0,1197.0,,,,2194.0,2194.0,,,,,1474.0,,69.0,4196.0,1450.0,4865.0,7956.0,7956.0,,,,7133.0,,,2868.0,15089.0,19954.0,0.0,3788.0,41.0,3747.0,0.0,14952.0,1326.0,20066.0,0.0,20066.0,40020.0,
09/30/2013,40846.0,4320.0,4320.0,0.0,1520.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,58.0,,,,251.0,6315.0,27962.0,82378.0,-54416.0,0.0,,6569.0,5954.0,5954.0,0.0,,,557.0,34531.0,,1269.0,1269.0,,,,2112.0,2112.0,,,,,1401.0,,51.0,4505.0,1351.0,4782.0,7956.0,7956.0,,,,7496.0,,,2940.0,15452.0,20234.0,0.0,3818.0,41.0,3777.0,0.0,15292.0,1502.0,20612.0,0.0,20612.0,40846.0,
12/31/2013,42877.0,6066.0,6066.0,0.0,1520.0,1520.0,,0.0,0.0,0.0,0.0,0.0,419.0,28.0,,,,344.0,8005.0,28447.0,82981.0,-54534.0,,,6425.0,5858.0,5858.0,0.0,47.0,,492.0,34872.0,,1229.0,1229.0,,,,4066.0,0.0,0.0,0.0,,4066.0,1360.0,,62.0,4793.0,1301.0,6655.0,7956.0,7956.0,0.0,0.0,,7767.0,,206.0,2706.0,15723.0,22378.0,0.0,3821.0,41.0,3780.0,0.0,15410.0,1268.0,20499.0,0.0,20499.0,42877.0,
03/31/2014,52765.0,2027.0,2027.0,0.0,2580.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,39.0,,,,411.0,5020.0,37429.0,92021.0,-54592.0,0.0,,10316.0,9155.0,9155.0,0.0,,,1122.0,47745.0,,1581.0,1581.0,,,,3773.0,0.0,,,,3773.0,2226.0,,73.0,5249.0,1988.0,7580.0,11739.0,11739.0,,,,8400.0,,,3078.0,20139.0,27719.0,0.0,3877.0,41.0,3836.0,0.0,15644.0,973.0,20494.0,4552.0,25046.0,52765.0,
06/30/2014,51115.0,1706.0,1706.0,0.0,2301.0,2301.0,,0.0,0.0,0.0,0.0,0.0,385.0,11.0,,,,378.0,4392.0,36999.0,88182.0,-51183.0,,,9724.0,8408.0,8408.0,0.0,,,1305.0,46723.0,,1529.0,1529.0,,,,475.0,0.0,,,,475.0,2675.0,,158.0,5927.0,2283.0,4679.0,11880.0,11880.0,,,,8497.0,,,2412.0,20377.0,25056.0,0.0,3984.0,41.0,3943.0,0.0,16220.0,1270.0,21474.0,4585.0,26059.0,51115.0,
09/30/2014,50839.0,3408.0,3408.0,0.0,2009.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,66.0,,,,312.0,5973.0,35169.0,86579.0,-51410.0,0.0,,9697.0,8310.0,8310.0,0.0,,,1321.0,44866.0,,1995.0,1344.0,651.0,,,1898.0,0.0,,,,1898.0,2101.0,,52.0,5642.0,2069.0,5994.0,10161.0,10161.0,,,,7916.0,,,2222.0,18077.0,24071.0,0.0,4045.0,41.0,4004.0,0.0,17138.0,993.0,22176.0,4592.0,26768.0,50839.0,
12/31/2014,50637.0,1480.0,1480.0,0.0,1959.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.0,11.0,,522.0,,544.0,6498.0,36296.0,88185.0,-51889.0,0.0,,7843.0,6303.0,6303.0,0.0,22.0,,1507.0,44139.0,,1400.0,1400.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,,1432.0,3103.0,0.0,28.0,6244.0,2344.0,5935.0,9830.0,9830.0,0.0,0.0,,8531.0,0.0,261.0,1998.0,18361.0,24296.0,0.0,4129.0,41.0,4088.0,0.0,16631.0,779.0,21539.0,4802.0,26341.0,50637.0,
03/31/2015,45342.0,1858.0,1858.0,0.0,1663.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,11.0,,0.0,,579.0,5806.0,31455.0,88717.0,-57262.0,0.0,,8081.0,6328.0,6328.0,0.0,,,1742.0,39536.0,,1335.0,1335.0,,,,1448.0,0.0,,,,1448.0,2777.0,,9.0,4167.0,2090.0,5560.0,10301.0,10301.0,,,,6462.0,,,2286.0,16763.0,22323.0,0.0,4583.0,41.0,4542.0,0.0,12933.0,481.0,17997.0,5022.0,23019.0,45342.0,
06/30/2015,40606.0,1725.0,1725.0,0.0,1602.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,8.0,,9.0,,470.0,4730.0,27824.0,90230.0,-62406.0,0.0,,8052.0,6349.0,6349.0,0.0,,,1695.0,35876.0,,1035.0,1035.0,,,,670.0,0.0,,,,670.0,2293.0,,7.0,2909.0,1912.0,3998.0,11375.0,11375.0,,,,5082.0,,,2166.0,16457.0,20455.0,0.0,4777.0,41.0,4736.0,0.0,10018.0,528.0,15323.0,4828.0,20151.0,40606.0,
09/30/2015,34351.0,1787.0,1787.0,0.0,1318.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,5.0,,8.0,,495.0,4298.0,22775.0,90191.0,-67416.0,0.0,,7278.0,6378.0,5775.0,603.0,,,895.0,30053.0,,940.0,940.0,,,,500.0,0.0,,,,500.0,2061.0,,35.0,1333.0,1780.0,3501.0,11400.0,11400.0,,,,3528.0,,,2160.0,14928.0,18429.0,0.0,4814.0,41.0,4773.0,0.0,6413.0,321.0,11548.0,4374.0,15922.0,34351.0,
12/31/2015,,2310.0,,,,,,,,,,,35.0,2.0,0.0,,,,,,,,,,,,,690.0,2.0,,636.0,25430.0,,0.0,,0.0,0.0,,,,,,,,22.0,,26.0,888.0,-22.0,,,12056.0,,,,2852.0,,,1938.0,,,,,,,,,,7049.0,,,,
03/31/2016,28637.0,1635.0,1635.0,0.0,1023.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,2.0,,24.0,,214.0,2950.0,19264.0,94787.0,-75523.0,0.0,,6423.0,5856.0,4159.0,1697.0,,,565.0,25687.0,,1545.0,640.0,,179.0,726.0,350.0,350.0,,,,,705.0,,97.0,731.0,653.0,2600.0,12195.0,12195.0,,,,3334.0,,,2506.0,15529.0,18129.0,0.0,7553.0,52.0,7501.0,0.0,-1400.0,257.0,6410.0,4098.0,10508.0,28637.0,
06/30/2016,27244.0,1723.0,1723.0,0.0,1167.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,4.0,728.0,,,349.0,3982.0,16815.0,94107.0,-77292.0,0.0,,6447.0,5826.0,4159.0,1667.0,,,617.0,23262.0,,1555.0,545.0,,150.0,860.0,350.0,350.0,,,,,1024.0,,173.0,555.0,920.0,2929.0,12357.0,12357.0,,,,3039.0,,,2311.0,15396.0,18325.0,0.0,7552.0,52.0,7500.0,0.0,-2970.0,265.0,4847.0,4072.0,8919.0,27244.0,
09/30/2016,26813.0,2385.0,2385.0,0.0,1092.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,2.0,717.0,,,244.0,4451.0,16169.0,89388.0,-73219.0,0.0,,6193.0,5614.0,3963.0,1651.0,,,577.0,22362.0,,1439.0,529.0,,171.0,739.0,350.0,350.0,,,,,1062.0,,191.0,631.0,1022.0,2851.0,11004.0,11004.0,,,,2897.0,,,2075.0,13901.0,16752.0,0.0,7539.0,52.0,7487.0,0.0,-1977.0,278.0,5840.0,4221.0,10061.0,26813.0,
12/31/2016,28675.0,1959.0,1959.0,0.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,193.0,,,254.0,3772.0,20533.0,58697.0,-38164.0,0.0,,4370.0,4179.0,2383.0,1796.0,3.0,,187.0,24903.0,,642.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1974.0,0.0,57.0,1063.0,1787.0,2616.0,10154.0,10154.0,0.0,0.0,,3183.0,0.0,254.0,1809.0,13337.0,15953.0,0.0,7289.0,52.0,7237.0,0.0,-69.0,1054.0,8274.0,4448.0,12722.0,28675.0,
03/31/2017,26134.0,2119.0,2119.0,0.0,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,5.0,0.0,,,256.0,3775.0,16421.0,90218.0,-73797.0,0.0,,5938.0,5559.0,3964.0,1595.0,,,374.0,22359.0,,1479.0,638.0,,156.0,685.0,0.0,0.0,,,,,991.0,,36.0,651.0,945.0,2470.0,10381.0,10381.0,,,,2361.0,,,1674.0,12742.0,15212.0,0.0,7260.0,53.0,7207.0,0.0,-1081.0,287.0,6466.0,4456.0,10922.0,26134.0,
