Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1999,1432.001,43.847,43.847,0.0,193.471,193.471,,408.518,47.611,18.556,342.351,0.0,128.735,,,,,774.571,481.736,844.265,-362.529,0.0,175.694,90.938,90.938,0.0,84.756,657.43,,41.995,41.995,,,,20.808,,,,,42.809,,,42.809,105.612,0.205,,,,66.833,,,,,66.833,67.038,172.65,0.0,136.688,,,-77.785,1240.184,-39.736,1259.351,0.0,1259.351,1432.001,
03/31/2000,1447.23999,39.882,39.882,0.0,212.020996,,,404.747009,50.159,19.351,335.237,,145.035995,,,,,801.685974,473.416992,844.518982,-371.10199,0.0,172.136993,87.971001,,,84.165993,645.553986,,47.285999,47.285999,,,,273.833008,,,,,65.036999,,,65.036999,386.156006,0.19,,,,65.416,,,,,65.416,65.606,451.762006,0.0,138.514999,,,-0.376,,857.339013,995.478012,0.0,995.478012,1447.240018,
06/30/2000,1298.588013,22.177999,22.177999,0.0,205.462997,,,416.115997,,,,,69.177002,,,,,712.934021,477.217987,861.017029,-383.799011,0.0,108.435997,,,,108.435997,585.653984,,47.687,47.687,,,,50.470001,,,,,172.551006,,,172.551006,270.708008,0.19,,,,57.889999,,,,,57.889999,58.079999,328.788007,0.0,,,,,,969.799988,969.799988,0.0,969.799988,1298.587995,
09/30/2000,1335.453003,39.604,39.604,0.0,196.873993,,,429.928009,,,,,55.138,,,,,721.544006,478.411987,872.044983,-393.632996,0.0,135.496994,,,,135.496994,613.908981,,50.358002,50.358002,,,,109.117996,,,,,134.965012,,,134.965012,294.44101,100.175003,,,,65.527,,,,,65.527,165.702003,460.143013,0.0,,,,,,875.309998,875.309998,0.0,875.309998,1335.453011,
12/31/2000,1347.707031,31.058001,31.058001,0.0,185.938004,,,444.277008,55.277,21.871,367.28299,0.0,52.352001,,,,,713.625,493.005005,903.434998,-410.429993,0.0,141.076996,118.157997,,,22.918999,634.082001,,58.049999,58.049999,,,,180.108994,,,,,97.121006,,,97.121006,335.279999,100.846001,,,,52.306,,,,,52.306,153.152,488.431999,0.0,142.184998,,,-756.968018,,1474.058044,859.275024,0.0,859.275024,1347.707024,
03/31/2001,1401.875,30.304001,30.304001,0.0,209.671997,,,448.416992,66.388,23.066,358.963013,0.0,43.500999,,,,,731.893982,501.368988,912.854004,-411.484985,0.0,168.612,129.953995,129.953995,0.0,38.658005,669.980988,,55.893002,55.893002,,,,257.483002,,,,,100.95499,,,100.95499,414.330994,100.778999,,,,53.165001,,,,,53.165001,153.944,568.274994,0.0,142.766998,,,-786.822998,,1477.656006,833.600006,0.0,833.600006,1401.875,
06/30/2001,2868.054,75.662,75.662,,412.85,,,912.238,115.504,52.254,744.48,0.0,86.178,,,,,1486.928,1022.588,1861.348,-838.76,,358.538,252.022,252.022,0.0,106.516,1381.126,,122.398,122.398,,,,615.932,,,,,178.964,,,178.964,917.294,201.492,,,,108.474,,,,,108.474,309.966,1227.26,,291.066,,,-1650.89,,3000.618,1640.794,,1640.794,2868.054,
09/30/2001,1469.946045,37.272999,37.272999,0.0,204.468994,,,471.604004,58.076,23.85,389.678009,0.0,42.674999,,,,,756.020996,534.758972,974.942993,-440.18399,0.0,179.166,127.239998,127.239998,0.0,51.926003,713.924973,,60.287998,60.287998,,,,342.084991,,,,,89.775021,,,89.775021,492.14801,103.528,,,,54.480999,,,,,54.480999,158.008999,650.157009,0.0,145.576004,,,-875.583984,,1549.796997,819.789017,0.0,819.789017,1469.946026,
12/31/2001,1439.802002,37.637001,37.637001,0.0,181.449997,,,468.925995,58.181,26.247,384.497986,0.0,39.298,,,,,727.310974,542.049988,992.952026,-450.902008,0.0,170.440994,127.601997,127.601997,0.0,42.838997,712.490982,,59.508999,59.508999,,,,270.381989,270.381989,0.0,0.0,,67.672001,,,67.672001,397.562988,177.699997,177.699997,0.0,0.0,54.824001,,,,,54.824001,232.523998,630.086987,0.0,144.412994,,,-903.479004,,1568.781006,809.714996,0.0,809.714996,1439.801983,
03/31/2002,1447.129028,35.401001,35.401001,0.0,208.498001,,,456.963013,59.308998,22.51,375.144012,0.0,41.891998,,,,,742.754028,535.007019,999.215027,-464.208008,0.0,169.367996,126.449997,126.449997,0.0,42.917999,704.375015,,55.896,55.896,,,,232.041,232.041,0.0,0.0,,89.009014,,,89.009014,376.946014,176.809998,176.809998,0.0,0.0,57.021,,,,,57.021,233.830997,610.777012,0.0,144.927994,,,-901.901001,,1593.325012,836.352005,0.0,836.352005,1447.129017,
06/30/2002,1412.725952,52.424999,52.424999,0.0,214.860992,,,427.419006,46.235001,18.528,362.656006,0.0,38.081001,,,,,732.786011,534.078003,1002.776978,-468.699005,0.0,145.862,102.546997,102.546997,0.0,43.315002,679.940002,,61.043999,61.043999,,,,167.654007,167.654007,0.0,0.0,,87.295006,,,87.295006,315.993011,176.869995,176.869995,0.0,0.0,57.323002,,,,,57.323002,234.192997,550.186008,0.0,146.410004,,,-893.578003,,1609.708008,862.540009,0.0,862.540009,1412.726017,
09/30/2002,1386.238037,39.717999,39.717999,0.0,198.774994,,,422.455994,44.700001,17.537001,360.218994,0.0,42.229,,,,,703.177979,531.633972,987.031982,-455.39801,0.0,151.425995,102.652,102.652,0.0,48.773995,683.059967,,58.646999,58.646999,,,,141.117996,141.117996,0.0,0.0,,104.564992,,,104.564992,304.329987,176.707993,176.707993,0.0,0.0,58.153,,,,,58.153,234.860993,539.19098,0.0,146.722,,,-952.221985,,1652.546997,847.047012,0.0,847.047012,1386.237992,
12/31/2002,1389.656006,52.382,52.382,0.0,175.356003,,,421.368011,42.088001,18.365999,360.914001,0.0,45.780998,,,,,694.887024,535.796997,996.205994,-460.408997,0.0,158.972,105.547997,105.547997,0.0,53.424004,694.768997,,69.183998,69.183998,,,,89.93,89.93,0.0,0.0,,106.539017,,,106.539017,265.653015,176.804993,176.804993,0.0,0.0,65.024002,,,,,65.024002,241.828995,507.48201,0.0,146.751999,,,-1002.950012,,1738.372009,882.173996,0.0,882.173996,1389.656006,
03/31/2003,1415.991943,54.195,54.195,0.0,206.181,,,417.209015,40.549,17.809,358.851013,0.0,48.251999,,,,,725.836975,530.312988,1006.711975,-476.398987,0.0,159.841995,106.611,106.611,0.0,53.230995,690.154984,,73.004997,73.004997,,,,58.138,,,,,113.500008,,,113.500008,244.643005,176.686996,,,,67.647003,,,,,67.647003,244.334,488.977005,0.0,146.175995,,,-1012.315979,,1793.154968,927.014984,0.0,927.014984,1415.991989,
06/30/2003,1408.886963,53.481998,53.481998,0.0,195.901001,,,410.791992,38.624001,20.056,352.112,0.0,51.310001,,,,,711.484985,535.34198,1032.890015,-497.548004,0.0,162.059998,108.767998,108.767998,0.0,53.292,697.401978,,67.778999,67.778999,,,,15.845,,,,,104.366006,,,104.366006,187.990005,176.548996,,,,68.973,,,,,68.973,245.521996,433.512001,0.0,146.832993,,,-1029.352051,1840.593994,17.300049,975.374985,0.0,975.374985,1408.886986,
09/30/2003,1462.43103,118.589996,118.589996,0.0,187.815002,,,413.842987,40.091999,18.1,355.651001,0.0,41.966999,,,,,762.215027,532.210022,1046.396973,-514.187012,0.0,168.005997,109.392998,109.392998,0.0,58.612999,700.216019,,69.241997,69.241997,,,,41.888,,,,,117.361,,,117.361,228.490997,176.425003,,,,72.906998,,,,,72.906998,249.332001,477.822998,0.0,147.371994,,,-1065.599976,1876.097046,26.738953,984.608017,0.0,984.608017,1462.431015,
12/31/2003,1548.241943,127.627998,127.627998,0.0,178.240997,,,426.588013,38.213001,20.849001,367.526001,0.0,82.572998,,,,,815.030029,547.390015,1086.651001,-539.260986,0.0,185.822006,113.022003,113.022003,0.0,72.800003,733.212021,,73.371002,73.371002,,,,66.648003,,,,,117.358986,,,117.358986,257.377991,176.259003,,,,115.344002,,,,,115.344002,291.603005,548.980996,0.0,148.156998,,,-1126.60498,1911.644043,66.064941,999.261002,0.0,999.261002,1548.241998,
03/31/2004,1556.5,125.400002,125.400002,0.0,214.800003,,,408.899994,38.799999,18.5,351.600006,0.0,87.599998,,,,,836.700012,538.400024,1091.399902,-553.0,0.0,181.399994,112.400002,112.400002,0.0,68.999992,719.800018,,71.800003,71.800003,,,,8.7,,,,,138.8,,,138.8,219.300003,176.300003,,,,114.400002,,,,,114.400002,290.700005,510.000008,0.0,149.800003,,,-1128.700073,1962.099976,63.30011,1046.500015,0.0,1046.500015,1556.500023,
06/30/2004,1635.599976,138.699997,138.699997,0.0,206.899994,,,409.0,39.700001,19.6,349.700012,0.0,87.099998,,,,,841.699951,547.699951,1123.199951,-575.500061,0.0,246.199997,178.899994,178.899994,0.0,67.300003,793.899948,,77.099998,77.099998,,,,50.599998,,,,,124.699997,,,124.699997,252.399994,179.0,,,,122.0,,,,,122.0,301.0,553.399994,0.0,151.100006,,,-1136.600098,2009.900024,57.80011,1082.200043,0.0,1082.200043,1635.600037,
09/30/2004,1642.5,134.300003,134.300003,0.0,197.600006,197.600006,,424.600006,41.599998,19.700001,363.299988,0.0,79.699997,,,,,836.200012,555.0,1143.399902,-588.400024,0.0,251.300003,149.899994,149.899994,0.0,101.400009,806.300003,,67.400002,67.400002,,,,8.0,,,,,138.999992,,,138.999992,214.399994,177.800003,,,,121.099998,,,,,121.099998,298.900002,513.299995,0.0,151.600006,,,-141.100006,2054.399902,-935.699921,1129.199982,0.0,1129.199982,1642.499977,
