Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2015,,80.093857,53.34329,80.456889,78.291841,,56.508663,48.666846,-104.999526,51.08435,32.320162,32.320162,32.177805,,36.731773,37.742367,49.864539,
03/31/2016,,86.093699,55.062436,,81.004734,,63.871419,55.555556,3811.111111,56.254368,34.381551,34.521314,34.661076,,38.881988,37.931452,53.437109,
06/30/2016,,88.355453,56.84999,,83.34389,,62.664816,54.129077,,58.15406,35.322693,35.530881,35.1839,,39.260143,36.881657,55.768498,
09/30/2016,,69.452585,45.734601,,64.941558,,55.800294,48.311307,-69.460018,49.48605,29.735683,29.955947,29.58884,,39.910979,50.434243,34.424699,
12/31/2016,,64.16816,43.366826,,60.127638,,59.370629,52.377622,-7.678047,52.377622,31.538462,31.748252,31.258741,,39.786382,45.469799,34.991027,
03/31/2017,,10.075745,5.327591,,6.795678,,26.47363,13.495346,,9.462254,7.859359,8.014478,7.807653,,16.939891,152.152318,-5.254735,
06/30/2017,,10.861444,5.859802,,8.039675,,65.043087,44.136381,32.410423,39.752716,25.477707,25.590109,25.215436,,35.909519,41.641902,6.338532,
09/30/2017,,11.794921,6.692017,9.408249,9.32967,,64.775677,44.234334,40.074906,39.265851,22.358176,22.432332,22.135706,,43.05949,51.256281,5.749283,
12/31/2017,,23.141315,13.990666,18.264653,16.408332,,61.972892,40.926205,27.569331,39.194277,96.799699,96.912651,95.858434,,,11.909269,20.385354,
03/31/2018,,16.853022,9.45537,12.454002,12.124378,,67.549467,51.050228,104.811251,48.523592,35.951294,36.042618,35.707763,,25.909661,25.872123,12.492787,
06/30/2018,,17.230109,9.700817,12.802025,12.572242,,63.315697,45.537919,68.072289,42.257496,29.276896,29.382716,29.065256,,30.717863,42.135922,9.970044,
09/30/2018,,17.887824,10.535776,13.445596,13.210043,,65.212569,46.617375,850.0,42.994455,31.68207,31.792976,31.42329,,26.311264,40.628235,10.620317,
12/31/2018,,13.28799,8.05539,10.320404,9.134311,,67.434211,52.751196,98.401163,52.511962,41.357656,41.477273,41.058612,,21.241458,25.129643,9.948766,
03/31/2019,,12.361081,7.569474,9.651547,9.538709,,70.30303,52.228164,-44.166667,45.561497,33.939394,34.010695,33.72549,,25.508607,36.538055,7.844582,
06/30/2019,,12.491122,7.79672,10.015224,9.892263,,60.769774,44.20904,-1300.0,42.231638,29.837571,31.179379,30.932203,,29.347826,39.726027,7.528895,
09/30/2019,,13.116069,8.450704,10.512706,10.368611,,65.884354,50.136054,90.638298,47.92517,36.020408,36.054422,35.884354,,24.840312,32.792417,8.814993,
12/31/2019,,11.333111,7.206586,9.145871,8.310569,,58.615769,42.525865,-105.730129,40.742062,30.788441,30.788441,30.717089,,24.430823,46.573751,6.054856,
03/31/2020,,13.2272,8.289253,10.35459,10.191526,,75.858219,63.187273,102.699229,60.703321,43.929668,43.929668,43.81803,,27.632184,25.31465,9.878781,
06/30/2020,,13.96882,8.803299,11.315081,11.174318,,68.945773,54.462782,266.423358,52.745032,38.262041,38.262041,38.160997,,27.458493,34.792586,9.108707,
