Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
01/16/1999,2.079,0.541,0.925,0.371,,,0.371,0.242,,,,0.242,,-0.606,-0.692,0.023,,,-0.715,,,0.0,0.0,0.0,,,,,0.086,-1.603,0.0,-1.346,-0.257,0.0,-0.257,0.0,,-0.13,,,
04/10/1999,0.942,0.544,0.662,-0.145,,,-0.145,-0.119,,,,-0.119,,-0.441,-0.512997,0.034,,,-0.546997,,,0.0,0.0,0.0,,,,,0.071997,-0.579,0.0,-0.475,-0.104,0.096,-0.2,0.0,,-0.078,,,
07/03/1999,1.057,0.515,0.674,0.404,,,0.404,-0.536,,,,-0.536,,-0.536,-0.536,0.003,,,-0.539,,,0.0,0.0,0.0,,,,,0.0,-0.132,0.0,-0.306,0.174,0.174,0.0,0.0,,0.389,,,
09/25/1999,2.548,0.833,0.682,0.673,,,0.673,0.36,,,,0.36,,-0.825,-0.825,0.029,,,-0.854,,,0.0,0.0,0.0,,,,,0.0,-2.266,0.0,-2.234,-0.032,0.128,-0.16,0.0,,-0.543,,,
01/15/2000,3.374,1.3,0.926,0.351,,0.213,0.138,0.797,-0.775,0.335,,1.237,,-1.145,-1.145,0.025,,,-1.17,,,0.0,0.0,0.0,,,,,0.0,-1.561,0.0,-0.536,-1.025,0.001,-1.026,0.0,,0.668,,,
04/08/2000,0.574,0.615,0.67,0.114,,-0.08,0.194,-0.825,-0.934,-0.305,,0.414,,-0.67,-0.67,0.23,,,-0.9,,,0.0,0.0,0.0,,,,,0.0,-0.168,0.0,-2.054,-0.533,0.135,-0.668,2.419,,-0.264,,,
07/01/2000,1.241,0.802,0.692,0.155,,,0.155,-0.408,,,,-0.408,,-1.025,-1.025,0.042,,,-1.067,,,0.0,0.0,0.0,,,,,0.0,-0.461,0.0,3.949,-4.41,0.109,-4.519,0.0,,-0.245,,,
09/25/2000,2.217,1.496,0.68,-0.236,,,-0.236,0.277,,,,0.277,,-1.392,-1.392,0.068,,,-1.46,,,0.0,0.0,0.0,,,,,0.0,-0.91,0.0,-0.052,0.041,0.203,-0.162,-0.899,,-0.085,,,
01/20/2001,1.52,1.82,1.06,0.856,,0.062,0.794,-2.216,-1.307,0.182,,-1.091,,-1.359,-1.359,0.055,,,-1.414,,,0.0,0.0,0.0,,,,,0.0,-0.337,0.0,-0.841,0.504,0.504,0.0,0.0,,-0.176,,,
04/14/2001,2.934,1.213,1.892,1.48,,0.102,1.378,-1.651,-1.928,0.376,,-0.099,,-2.44,-2.44,0.113,,,-2.553,,,,,,,,,,0.0,-1.615,,0.014,0.871,0.871,,-2.5,,-1.121,,,
07/07/2001,8.298,4.375,2.756,3.629,,0.205,3.424,-2.462,-2.807,0.337,,0.008,,-7.332,-4.852,0.166,,,-5.018,,,0.0,0.0,0.0,,,,,-2.48,-0.607,0.0,0.074,-0.171,1.696,-1.867,-0.51,,0.359,,,
09/29/2001,3.44,1.525,0.917,-0.188,,,-0.188,1.186,,,,1.186,,-1.593,-1.599,0.049,,,-1.648,,,0.0,0.0,0.0,,,,,0.006,-1.786,0.0,-0.041,0.245,0.378,-0.133,-1.99,,0.061,,,
01/19/2002,5.238,2.246,1.203,0.396,,0.103,0.293,1.393,0.063,0.562,,0.768,,-4.456,-2.626,0.174,,,-2.8,,,0.0,0.0,0.0,,,,,-1.83,-0.88,0.0,-0.063,0.213,0.242,-0.029,-1.03,,-0.098,,,
04/13/2002,1.789,1.326,0.919,0.168,,0.203,-0.035,-0.624,-0.207,0.061,,-0.478,,-6.446,-2.355,0.039,,,-2.394,,,0.0,0.0,0.0,,,,,-4.091,13.081,0.0,4.955,0.276,0.277,-0.001,7.85,,8.426,,,
07/06/2002,2.122,1.441,0.954,0.5,,0.52,-0.02,-0.773,-0.125,0.481,,-1.129,,-9.944,-1.261,0.325,,,-1.586,,,0.0,0.0,0.0,,,,,-8.683,-1.059,0.0,-1.155,0.089,0.089,0.0,0.007,,-8.881,,,
09/28/2002,2.835,0.957,1.005,0.977,,0.086,0.891,-0.104,-0.054,-1.104,0.172,0.882,,-4.227,-4.229,0.033,,,-4.262,,,0.0,0.0,0.0,,,,,0.002,1.738,0.0,8.214,0.351,0.351,0.0,-6.827,,0.374,2.423,0.247,
01/18/2003,3.934,2.314,1.385,0.499,0.067,0.143,0.289,-0.264,-1.628,-0.301,0.004,1.661,,-1.73,-1.73,0.432,,,-2.162,,,0.0,0.0,0.0,,,,,0.0,-2.526,0.0,-2.508,-0.018,0.268,-0.286,0.0,,-0.322,0.0,0.0,
04/12/2003,0.965,1.198,1.056,0.667,,0.163,0.504,-1.956,-2.206,-1.175,,1.425,,-1.201,-1.201,0.06,,,-1.261,,,0.0,0.0,0.0,,,,,0.0,-0.124,0.0,-0.748,0.627,0.627,0.0,-0.003,,-0.36,,,
07/05/2003,3.024,1.358,1.035,0.959,,,0.959,-0.328,,,,-0.328,,-1.552,-1.552,0.082,,,-1.634,,,0.0,0.0,0.0,,,,,0.0,-1.242,0.0,-1.296,0.051,0.054,-0.003,0.003,,0.23,,,
09/27/2003,3.399,1.396,1.372,1.641,,,1.641,-1.01,,,,-1.01,,-1.771,-1.771,0.027,,,-1.798,,,0.0,0.0,0.0,,,,,0.0,-1.474,0.0,-1.819,0.345,0.345,,0.0,,0.154,,,
01/17/2004,6.504,2.599,1.368,0.945,0.116,0.118,0.711,1.592,-1.066,-0.49,1.419,1.729,,-4.491,-4.491,0.093,,,-4.584,,,0.0,0.0,0.0,,,,,0.0,-2.124,0.0,-2.228,0.104,0.104,0.0,0.0,,-0.111,,,
04/10/2004,0.932,1.315,1.063,0.177,0.199,-0.093,0.071,-1.623,-0.603,0.551,1.072,-2.643,,-3.779,-3.779,0.104,,,-3.883,,,0.0,0.0,0.0,,,,,0.0,2.644,0.0,2.25,0.394,0.394,0.0,0.0,,-0.203,,,
07/03/2004,3.22,1.906,1.089,0.728,,0.584,0.144,-0.503,-0.981,-1.126,,1.604,,-6.859,-6.859,0.114,,,-6.973,,,0.0,0.0,0.0,,,,,0.0,4.692,0.0,4.648,0.044,0.044,0.0,0.0,,1.053,,,
09/25/2004,5.933,2.005,1.154,1.273,0.347,0.179,0.747,1.501,1.329,-1.05,2.03,-0.808,,-3.645,-3.645,0.177,,,-3.822,,,0.0,0.0,0.0,,,,,0.0,0.985,0.0,0.597,0.388,0.388,0.0,0.0,,3.273,3.521,0.513,
01/15/2005,5.942,2.406,1.778,1.164,0.228,0.163,0.773,0.594,-0.751,0.2,,1.145,,-2.252,-2.252,0.428,,,-2.68,,,0.0,0.0,0.0,,,,,0.0,-1.67,0.0,-1.887,0.217,0.217,0.0,0.0,,2.02,,,
04/09/2005,1.886,1.96,1.364,0.623,,0.48,0.143,-2.061,-1.728,-0.855,,0.522,,-1.54,-1.54,0.118,,,-1.658,,,0.0,0.0,0.0,,,,,0.0,-0.301,0.0,-0.751,0.45,0.45,0.0,0.0,,0.045,,,
07/02/2005,4.844,2.155,1.382,1.805,,-0.076,1.881,-0.498,1.269,-2.168,,0.401,,-2.743,-2.743,0.079,,,-2.822,,,0.0,0.0,0.0,,,,,0.0,-3.019,0.0,-5.884,2.84,2.84,0.0,0.025,,-0.918,0.0,0.0,
09/24/2005,2.531,2.435,1.524,0.162,2.018,-0.41,-1.446,-1.59,-0.615,-1.636,1.783,-1.122,,-2.548,-2.548,0.088,,,-2.636,,,0.0,0.0,0.0,,,,,0.0,0.806,0.0,-0.028,0.834,0.834,0.0,0.0,,0.789,,,
01/14/2006,8.587,2.98,2.144,1.203,0.466,0.533,0.204,2.26,-1.623,0.007,1.939,1.937,,-5.163,-5.163,0.193,,,-5.356,,,0.0,0.0,0.0,,,,,0.0,-1.398,0.0,-1.737,0.192,0.192,0.0,0.147,,2.026,0.0,0.0,
04/08/2006,0.034,1.974,1.749,0.347,,-0.32,0.667,-4.036,-1.863,-0.849,,-1.324,,-2.569,-2.569,0.18,,,-2.749,,,0.0,0.0,0.0,,,,,0.0,-0.048,0.0,-0.887,0.539,0.539,0.0,0.3,,-2.583,0.0,0.0,
07/01/2006,4.932,1.955,2.042,1.062,,-0.759,1.821,-0.127,2.377,-0.307,,-2.197,,-102.657,-1.749,0.069,,,-1.818,,,0.0,0.0,0.0,,,,,-100.908,93.285,0.0,94.071,0.224,0.224,0.0,-1.01,,-4.44,0.0,0.0,
09/30/2006,-0.521,1.534,3.373,1.659,,0.497,1.162,-7.087,-6.797,-7.477,,7.187,,-3.783,-3.639,0.051,,,-3.69,,,0.0,0.0,0.0,,,,,-0.144,4.328,0.0,2.773,1.234,1.234,0.0,0.321,,0.024,,,
12/30/2006,8.746,2.442,3.572,3.815,0.813,2.903,0.099,-1.083,-0.017,3.325,-1.744,-2.647,,-4.516,-4.516,0.038,,,-4.554,,,0.0,0.0,0.0,,,,,0.0,-1.562,0.0,-3.428,0.845,0.845,0.0,1.021,,2.668,,,
03/31/2007,7.056,3.145,3.679,0.502,,-0.746,1.248,-0.27,-4.573,2.781,,1.522,,-4.176,-4.176,0.056,,,-4.232,,,0.0,0.0,0.0,,,,,0.0,-5.96,0.0,-7.728,0.974,0.974,0.0,0.794,,-3.08,,0.0,
06/30/2007,15.917,3.685,3.821,-0.218,,-1.506,1.288,8.629,5.815,-1.671,,4.485,,-6.382,-6.382,0.061,,,-6.443,,,0.0,0.0,0.0,,,,,0.0,-8.403,0.0,-9.723,0.376,0.376,0.0,0.944,,1.132,,,
09/29/2007,-1.464,3.571,4.067,1.867,,-0.513,2.38,-10.969,-11.147,-11.418,,11.596,,-6.583,-6.583,0.032,,,-6.615,,,0.0,0.0,0.0,,,,,0.0,9.5,0.0,8.024,0.928,0.928,,0.548,,1.453,,,
12/29/2007,-10.209,2.925,4.339,2.017,1.347,0.092,0.578,-19.49,-20.689,-8.913,7.209,2.903,,-11.636,-11.636,0.134,,,-11.77,,,0.0,0.0,0.0,,,,,0.0,19.405,0.0,17.279,1.189,1.189,0.0,0.937,,-2.44,,,
03/29/2008,16.95,5.957,4.49,1.618,,0.046,1.572,4.885,16.208,-2.588,,-8.735,,-10.051,-10.051,,,,-10.051,,,0.0,0.0,0.0,,,,,0.0,-6.73,0.0,-9.521,1.835,1.835,0.0,0.956,,0.169,,,
06/28/2008,3.473,6.329,4.631,2.17,,0.046,2.124,-9.657,5.272,-12.697,,-2.232,,-6.103,-6.103,0.185,,,-6.288,,,0.0,0.0,0.0,,,,,0.0,2.093,0.0,-2.012,1.384,1.384,0.0,2.721,,-0.537,,,
09/27/2008,-8.268,7.088,4.852,1.658,,0.365,1.293,-21.866,-17.359,-22.204,,17.697,,-20.521,-20.521,0.088,,,-20.609,,,0.0,0.0,0.0,,,,,0.0,37.383,0.0,35.491,1.245,1.245,0.0,0.647,,8.594,,,
12/27/2008,40.536,14.384,5.361,-4.137,-1.423,-2.576,-0.138,24.928,-15.757,18.472,11.442,10.771,,-10.107,-10.107,0.017,0.017,0.0,-10.124,-10.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.758,0.0,-33.508,4.75,4.75,0.0,0.0,0.0,1.671,,,
03/28/2009,12.447,12.983,5.522,-2.297,-3.774,0.616,0.861,-3.761,-0.727,-2.471,-5.866,5.303,,-45.767,-4.316,0.076,0.076,0.0,-4.392,-4.392,0.0,0.0,0.0,0.0,-41.451,-41.451,0.0,0.0,0.0,33.484,0.0,28.491,7.867,7.867,0.0,-2.874,0.0,0.164,,,
06/27/2009,2.87,14.14,6.032,-6.856,-7.442,0.02,0.566,-10.446,2.481,-31.641,9.898,8.816,0.0,-14.452,-14.452,0.059,0.059,0.0,-14.511,-14.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.043,0.0,7.312,11.102,11.102,0.0,-5.371,0.0,1.461,,,
09/26/2009,-17.236,14.052,6.39,12.039,-9.073,3.623,17.489,-49.717,-38.96,-32.01,10.36,10.893,0.0,-69.29,-19.261,0.01,0.01,0.0,-19.271,-19.271,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,-50.119,324.237,0.0,-48.012,390.228,390.228,0.0,-17.979,0.0,237.711,,,
12/26/2009,18.066,10.06,7.996,9.665,1.982,-0.578,8.261,-9.655,-49.422,21.885,4.662,13.22,0.0,-186.935,-23.556,0.145,0.145,0.0,-23.701,-23.701,0.0,0.0,0.0,0.0,-163.259,0.0,-163.259,0.0,-0.12,0.25,0.0,-1.258,1.508,1.508,0.0,0.0,0.0,-168.619,,,
03/27/2010,47.228,24.055,9.875,-8.536,1.966,-1.866,-8.636,21.834,17.839,16.131,1.885,-14.021,0.0,21.445,-29.436,0.038,0.038,0.0,-29.474,-29.474,0.0,0.0,0.0,0.0,0.551,0.0,0.551,0.0,50.33,2.27,0.0,-4.267,6.537,6.537,0.0,0.0,,70.943,,,
06/26/2010,-7.253,18.4,12.005,26.798,-3.488,2.493,27.793,-64.456,-13.186,-69.372,14.997,3.105,0.0,-326.984,-31.141,0.07,0.07,0.0,-31.211,-31.211,0.0,0.0,0.0,0.0,-296.761,0.0,-296.761,0.0,0.918,199.083,0.0,198.734,1.708,1.708,0.0,-1.359,0.0,-135.154,,,
09/25/2010,-60.338,26.991,14.581,1.163,6.937,-6.98,1.206,-103.073,-57.528,-85.297,19.463,20.289,0.0,-40.961,-41.546,0.273,0.273,0.0,-41.819,-41.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,96.719,0.0,83.074,13.625,13.625,0.0,0.02,0.0,-4.58,,,
12/25/2010,49.729,2.412,18.131,36.465,1.347,2.487,32.631,-7.279,-52.099,30.03,2.335,12.455,0.0,-955.161,-47.485,0.021,0.021,0.0,-47.506,-47.506,0.0,0.0,0.0,0.0,-907.835,0.0,-907.835,0.0,0.159,933.822,0.0,728.049,250.849,250.849,0.0,-45.076,0.162,28.552,,,
03/26/2011,61.225,65.372,30.653,10.051,-2.54,0.375,12.216,-44.851,6.376,-30.919,6.355,-26.663,0.0,-959.079,-51.275,0.259,0.259,0.0,-51.534,-51.534,0.0,0.0,0.0,0.0,-907.835,0.0,-907.835,0.0,0.031,229.081,0.0,-30.404,269.443,269.443,0.0,-9.958,1.026,-667.747,,,
06/25/2011,63.754,56.348,30.979,15.041,-20.258,0.481,34.818,-38.614,-12.506,-117.224,40.444,50.672,0.0,832.17,-75.864,0.57,0.57,0.0,-76.434,-76.434,0.0,0.0,0.0,0.0,907.835,0.0,907.835,0.0,0.199,-184.968,0.0,-642.15,482.604,482.604,0.0,-25.422,-0.024,710.932,,,
09/24/2011,-173.923,75.369,33.873,-34.56,-41.929,-12.171,19.54,-248.605,-99.1,-257.596,57.068,51.023,0.0,-105.602,-108.82,0.0,0.0,0.0,-108.82,-108.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218,216.75,0.0,167.822,46.389,46.389,0.0,2.539,-0.374,-63.149,,,
12/24/2011,132.096,104.414,37.064,33.228,-0.302,5.636,27.894,-42.61,-155.553,67.048,,45.895,0.0,44.27,-101.848,0.0,0.0,0.0,-101.848,-101.848,0.0,0.0,0.0,0.0,145.169,145.169,0.0,0.0,0.949,-105.482,0.0,-115.312,4.719,4.719,0.0,5.111,0.238,71.122,,,
03/24/2012,235.457,93.031,41.779,14.085,-1.534,2.689,12.93,86.562,100.007,5.623,,-44.603,0.0,-107.381,-102.874,,,,,,,0.0,,0.0,-4.833,-4.833,0.0,0.0,0.326,-66.621,0.0,-75.202,8.681,8.681,0.0,-0.1,0.437,61.892,,,
06/23/2012,118.026,73.296,44.874,32.915,3.193,4.873,24.849,-33.059,17.651,-66.207,,-22.927,0.0,-101.966,-101.191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.775,-21.573,0.0,-28.65,7.441,7.441,0.0,-0.364,-1.502,-7.015,,,
09/29/2012,-10.397,91.887,57.93,78.894,3.637,47.658,27.599,-239.108,-121.422,-99.326,41.462,-59.822,0.0,-97.965,-401.121,0.0,0.0,0.0,-401.121,-401.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036,25.712,0.0,95.065,-73.149,3.321,-76.47,3.796,1.951,-80.699,136.407,20.783,
12/29/2012,337.142,107.583,55.345,50.986,3.19,2.934,44.862,123.228,-115.282,179.767,,58.743,0.0,-79.797,-83.458,0.0,0.0,0.0,-83.458,-83.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661,-217.011,0.0,-122.339,-94.428,4.102,-98.53,-0.244,-0.098,40.236,,,
03/30/2013,267.543,132.421,55.414,20.138,2.461,-0.033,17.71,59.57,105.455,-2.102,,-43.783,0.0,-65.308,-64.891,0.0,0.0,0.0,-64.891,-64.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.417,-80.209,0.0,-67.548,-12.356,14.795,-27.151,-0.305,0.619,122.645,,,
06/29/2013,167.55,116.272,61.209,-20.817,-32.103,5.893,5.393,10.886,-22.905,-2.133,,35.924,0.0,-41.93,-42.039,0.0,0.0,0.0,-42.039,-42.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,4.696,0.0,-45.559,50.712,50.712,0.0,-0.457,0.719,131.035,,,
09/28/2013,63.734,126.956,57.225,2.527,-1.932,-26.495,30.954,-122.974,-154.489,-87.855,,119.37,0.0,-38.532,-42.392,0.0,0.0,0.0,-42.392,-42.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,-118.802,0.0,-70.672,-47.73,14.867,-62.597,-0.4,1.487,-92.113,,,
12/28/2013,272.676,138.227,59.148,47.791,2.578,-0.033,45.246,27.51,-99.31,205.602,,-78.782,0.0,-60.589,-60.822,0.0,0.0,0.0,-60.822,-60.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,-119.862,0.0,-3.616,-116.272,6.192,-122.464,0.026,-3.652,88.573,,,
03/29/2014,320.944,162.084,67.016,-17.555,-32.866,-0.047,15.358,109.399,78.613,13.815,,16.971,0.0,-67.054,-58.156,0.0,0.0,0.0,-58.156,-58.156,0.0,-10.0,0.0,-10.0,0.0,0.0,0.0,0.0,1.102,509.814,-37.22,-3.855,551.095,1309.447,-758.352,-0.206,-0.214,763.49,,,
06/28/2014,230.148,155.151,65.653,14.265,1.117,-1.126,14.274,-4.921,35.276,-184.984,,144.787,0.0,-102.919,-102.909,0.0,0.0,0.0,-102.909,-102.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-42.505,-40.485,-3.771,2.007,118.577,-116.57,-0.256,6.832,91.556,,,
09/27/2014,-104.335,141.056,65.822,16.12,4.609,-51.502,63.013,-327.333,-289.463,-200.906,,163.036,0.0,-241.857,-115.973,0.0,0.0,0.0,-115.973,-115.973,0.0,-25.905,0.0,-25.905,0.0,0.0,0.0,0.0,-99.979,-94.461,-40.653,-3.647,-44.721,10.323,-55.044,-5.44,-1.844,-442.497,,,
12/27/2014,142.408,134.579,61.159,81.183,-1.917,0.003,83.097,-134.513,-69.245,51.001,,-116.269,0.0,-282.432,-100.303,0.0,0.0,0.0,-100.303,-100.303,0.0,0.0,0.0,0.0,-180.698,0.0,-180.698,0.0,-1.431,-111.667,-40.58,-5.543,-65.404,15.494,-80.898,-0.14,-3.164,-254.855,,,
03/28/2015,225.557,155.479,63.73,-4.383,3.318,-0.144,-7.557,10.731,92.632,48.459,,-130.36,0.0,-33.897,-134.539,0.0,0.0,0.0,-134.539,-134.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.642,-604.528,-46.611,259.617,-817.408,20.05,-837.458,-0.126,4.062,-408.806,,,
06/27/2015,242.137,113.621,65.217,30.992,8.809,6.077,16.106,32.307,60.973,38.258,,-66.924,0.0,-103.711,-103.282,0.0,0.0,0.0,-103.282,-103.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.429,-160.774,-44.234,-120.622,4.156,4.156,0.0,-0.074,5.113,-17.235,,,
09/26/2015,144.76,94.596,75.557,24.035,-18.582,-14.527,57.144,-49.428,-108.663,-9.295,,68.53,0.0,-78.391,-72.975,0.0,0.0,0.0,-72.975,-72.975,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.416,-94.91,-44.282,34.995,-84.55,30.415,-114.965,-1.073,7.557,-20.984,,,
12/26/2015,334.33,104.497,72.717,54.709,8.5,-0.416,46.625,102.407,-97.813,172.456,,27.764,0.0,-53.423,-57.911,0.0,0.0,0.0,-57.911,-57.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.488,-128.188,-44.019,149.051,-228.766,6.269,-235.035,-4.454,2.856,155.575,,,
