Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2011,2203.474,235.601,235.601,0.0,425.147,425.147,0.0,241.421,101.716,40.822,98.883,0.0,116.694,0.0,118.899,65.024,1018.863,410.007,750.752,-340.745,0.0,774.604,569.153,447.743,121.41,52.66,33.892,1184.611,,463.508,168.109,55.139,0.0,240.26,28.3,0.0,0.0,0.0,,28.3,118.036,0.0,0.48,125.833,0.0,609.844,476.715,476.715,0.0,0.0,,335.778,0.0,176.882,32.583,812.493,1422.337,0.0,616.65,0.448,616.202,-1225.125,1476.55,-86.938,781.137,0.0,781.137,2203.474,
03/31/2012,2113.443,156.192,156.192,0.0,389.118,389.118,0.0,238.176,105.86,42.149,90.167,0.0,122.096,,116.082,68.747,905.582,425.746,,,0.0,782.115,572.132,451.678,120.454,,93.901,1207.861,,378.428,131.984,56.121,,190.323,28.817,0.0,,,,28.817,118.174,,9.163,122.983,0.0,525.419,444.858,444.858,,,,336.193,,,204.047,781.051,1306.47,0.0,620.251,0.448,619.803,-1270.206,1523.075,-66.147,806.973,0.0,806.973,2113.443,
06/30/2012,2055.626,134.766,134.766,0.0,397.238,397.238,0.0,217.231,97.738,36.736,82.757,0.0,111.741,,114.651,59.921,860.976,427.666,,,0.0,766.984,564.719,446.28,118.439,,87.614,1194.65,,382.317,129.988,58.587,,193.742,27.075,0.0,,,,27.075,113.61,,0.328,120.664,0.0,523.002,431.73,431.73,,,,325.92,,,204.928,757.65,1280.652,0.0,622.902,0.448,622.454,-1341.12,1584.074,-90.882,774.974,0.0,774.974,2055.626,
09/30/2012,2061.405,105.374,105.374,0.0,406.57,406.57,0.0,214.893,99.103,36.367,79.423,0.0,111.526,,114.964,58.523,838.363,445.024,,,0.0,778.018,569.447,451.016,118.431,,93.607,1223.042,,415.718,129.982,69.456,,216.28,36.57,0.0,,,,36.57,102.95,,0.6,121.863,0.0,555.238,379.06,379.06,,,,328.863,,,206.4,707.923,1263.161,0.0,626.376,0.448,625.928,-1407.74,1653.715,-74.107,798.244,0.0,798.244,2061.405,
12/31/2012,2022.288,101.702,101.702,0.0,437.39,437.39,0.0,198.939,94.45,36.899,67.59,0.0,126.206,0.0,32.681,68.751,864.237,469.421,849.426,-380.005,0.0,688.63,569.915,452.351,117.564,64.183,21.851,1158.051,,433.611,142.362,64.0,0.0,227.249,41.6,0.0,0.0,0.0,,41.6,86.783,0.0,0.701,45.058,0.0,561.994,347.131,347.131,0.0,0.0,,285.944,0.0,205.137,35.048,633.075,1195.069,0.0,639.153,0.448,638.705,-1463.924,1749.451,-97.461,827.219,0.0,827.219,2022.288,
03/31/2013,2070.606,93.209,93.209,0.0,410.65,410.65,0.0,199.574,93.781,36.858,68.935,0.0,125.505,,125.723,66.468,828.938,466.165,,,0.0,775.503,561.198,445.709,115.489,,88.582,1241.668,,362.072,116.678,50.692,,194.702,17.959,0.0,,,,17.959,98.264,,1.402,137.846,0.0,478.295,421.913,421.913,,,,370.176,,,230.928,792.089,1270.384,0.0,641.958,0.448,641.51,-1525.455,1798.295,-114.576,800.222,0.0,800.222,2070.606,
06/30/2013,2133.437,120.217,120.217,0.0,418.031,418.031,0.0,203.288,92.959,39.535,70.794,0.0,133.84,,125.09,73.176,875.376,474.05,,,0.0,784.011,561.662,447.166,114.496,,97.259,1258.061,,389.899,122.755,59.629,,207.515,17.931,0.0,,,,17.931,101.196,,8.458,138.233,0.0,509.026,443.727,443.727,,,,369.582,,,222.891,813.309,1322.335,0.0,645.005,0.448,644.557,-1588.676,1863.514,-108.741,811.102,0.0,811.102,2133.437,
09/30/2013,2144.016,92.222,92.222,0.0,402.708,402.708,0.0,219.178,97.854,43.538,77.786,0.0,134.767,,126.061,72.618,848.875,497.277,,,0.0,797.864,566.111,452.099,114.012,,105.692,1295.141,,424.666,120.665,69.939,,234.062,16.019,0.0,,,,16.019,98.29,,7.118,139.549,0.0,538.975,384.871,384.871,,,,372.528,,,225.861,757.399,1296.374,0.0,648.141,0.448,647.693,-1655.051,1935.087,-80.535,847.642,0.0,847.642,2144.016,
12/31/2013,2152.819,111.874,111.874,0.0,466.703,466.703,0.0,210.414,98.244,38.061,74.109,0.0,124.996,0.0,24.121,64.806,913.987,514.438,933.15,-418.712,0.0,724.394,570.26,455.842,114.418,105.132,24.881,1238.832,,447.819,145.993,61.502,0.0,240.324,17.067,0.0,0.0,0.0,,17.067,99.302,0.0,0.458,64.449,0.0,564.188,395.96,395.96,0.0,0.0,,257.619,0.0,158.339,34.373,653.579,1217.767,0.0,653.698,0.448,653.25,-1721.03,2037.42,-35.036,935.052,0.0,935.052,2152.819,
03/31/2014,2135.137,115.804,115.804,0.0,425.161,425.161,0.0,224.42,102.512,42.036,79.872,0.0,124.72,,22.204,65.311,890.105,517.686,,,0.0,727.346,569.861,456.942,112.919,,135.281,1245.032,,377.983,119.128,51.384,,207.471,16.255,16.255,,,,0.0,114.957,,0.778,63.122,0.0,509.195,449.582,449.582,,,,252.756,,,188.856,702.338,1211.533,0.0,661.394,0.448,660.946,-1796.55,2091.943,-33.183,923.604,0.0,923.604,2135.137,
06/30/2014,2143.42,111.012,111.012,0.0,427.495,427.495,0.0,224.448,101.373,41.242,81.833,0.0,123.433,,22.093,63.761,886.388,521.884,,,0.0,735.148,572.016,457.759,114.257,,141.039,1257.032,,405.097,140.105,42.26,,222.732,121.306,0.0,,,,121.306,113.978,,0.384,61.74,0.0,640.381,345.364,345.364,,,,249.961,,,187.837,595.325,1235.706,0.0,669.77,0.448,669.322,-1888.911,2162.428,-35.573,907.714,0.0,907.714,2143.42,
09/30/2014,2107.455,126.311,126.311,0.0,410.9,410.9,0.0,219.714,99.949,41.12,78.645,0.0,115.987,,21.241,55.276,872.912,512.091,,,0.0,722.452,560.753,449.539,111.214,,140.458,1234.543,,421.752,129.172,49.602,,242.978,120.025,0.0,,,,120.025,109.107,,4.538,64.751,0.0,650.884,365.007,365.007,0.0,0.0,,242.624,,,173.335,607.631,1258.515,0.0,673.941,0.448,673.493,-1991.994,2243.022,-76.029,848.94,0.0,848.94,2107.455,
12/31/2014,2009.11,85.263,85.263,0.0,435.648,435.648,0.0,204.531,97.969,34.973,71.589,0.0,123.988,0.0,30.273,59.469,849.43,511.462,934.772,-423.31,0.0,648.218,556.869,444.085,112.784,38.922,22.154,1159.68,,461.83,145.896,59.297,,256.637,116.164,0.0,0.0,0.0,,116.164,100.896,0.0,5.567,56.727,0.0,678.89,335.79,335.79,0.0,0.0,,274.835,0.0,187.459,25.082,610.625,1289.515,0.0,670.866,0.448,670.418,-2095.656,2357.334,-212.949,719.595,0.0,719.595,2009.11,
03/31/2015,1975.665,75.359,75.359,0.0,382.385,382.385,0.0,218.663,100.936,43.144,74.583,0.0,138.443,,26.625,52.311,814.85,510.518,,,0.0,650.297,548.18,437.704,110.476,,75.492,1160.815,,401.366,131.667,57.084,,212.615,114.693,14.693,,,,100.0,121.644,,7.359,60.636,0.0,637.703,409.179,409.179,,,,262.655,,,194.66,671.834,1309.537,0.0,674.803,0.448,674.355,-2205.272,2415.802,-219.205,666.128,0.0,666.128,1975.665,
06/30/2015,2096.949,149.309,149.309,0.0,402.404,402.404,0.0,223.275,100.031,41.625,81.619,0.0,137.676,,27.237,54.777,912.664,522.195,,,0.0,662.09,552.138,442.482,109.656,,82.715,1184.285,,434.505,138.589,69.156,,226.76,23.353,0.0,,,,23.353,121.682,,3.405,55.198,0.0,579.54,605.141,605.141,,,,258.017,,,199.414,863.158,1442.698,0.0,679.125,0.448,678.677,-2316.441,2488.992,-197.425,654.251,0.0,654.251,2096.949,
09/30/2015,2053.546,123.299,123.299,0.0,390.54,390.54,0.0,225.542,101.655,42.184,81.703,0.0,128.934,,27.206,56.118,868.315,513.568,,,0.0,671.663,562.697,448.342,114.355,,81.76,1185.231,,460.347,136.565,76.255,,247.527,21.061,0.0,,,,21.061,112.007,,6.528,63.883,0.0,593.415,601.731,601.731,,,,272.048,,,201.637,873.779,1467.194,0.0,682.632,0.448,682.184,-2434.46,2576.218,-238.038,586.352,0.0,586.352,2053.546,
12/31/2015,1959.335,98.887,98.887,0.0,411.42,411.42,0.0,214.383,98.252,35.1,81.031,0.0,70.642,0.0,33.051,62.42,795.332,517.229,954.224,-436.995,0.0,646.774,561.536,446.284,115.252,32.786,19.401,1164.003,,454.895,142.075,48.759,,264.061,14.488,0.0,0.0,0.0,,14.488,88.829,0.0,4.717,50.976,0.0,558.212,575.138,575.138,0.0,0.0,,245.528,0.0,158.944,30.891,820.666,1378.878,0.0,698.018,0.448,697.57,-2543.229,2692.317,-266.649,580.457,0.0,580.457,1959.335,
03/31/2016,2035.273,110.595,110.595,0.0,387.296,387.296,0.0,227.323,101.759,39.835,85.729,0.0,141.485,,23.275,65.152,866.699,521.496,,,0.0,647.078,564.173,448.183,115.99,,59.63,1168.574,,401.786,120.536,64.956,,216.294,17.381,0.0,,,,17.381,125.625,,9.331,64.089,0.0,544.792,681.872,681.872,,,,265.276,,,191.856,947.148,1491.94,0.0,707.479,0.448,707.031,-2660.782,2756.453,-259.817,543.333,0.0,543.333,2035.273,
06/30/2016,2061.747,114.646,114.646,0.0,407.972,407.972,0.0,234.006,101.369,41.433,91.204,0.0,143.636,,22.958,67.44,900.26,514.312,,,0.0,647.175,558.28,444.278,114.002,,65.937,1161.487,,429.345,131.888,69.178,,228.279,20.945,0.0,,,,20.945,140.818,,12.033,78.034,0.0,591.108,693.263,693.263,,,,285.414,,,195.347,978.677,1569.785,0.0,716.419,0.448,715.971,-2776.454,2834.772,-282.775,491.962,0.0,491.962,2061.747,
09/30/2016,2220.98,146.133,146.133,0.0,414.607,414.607,0.0,239.985,109.599,43.179,87.207,0.0,145.377,,22.734,70.988,946.102,527.477,,,0.0,747.401,651.261,482.144,169.117,,73.406,1274.878,,462.81,129.65,70.993,,262.167,21.779,0.0,,,,21.779,136.26,,9.431,65.341,0.0,620.849,826.022,826.022,,,,273.592,,,198.82,1099.614,1720.463,0.0,726.045,0.448,725.597,-2893.292,2934.167,-266.403,500.517,0.0,500.517,2220.98,
12/31/2016,2166.777,158.674,158.674,0.0,454.988,454.988,0.0,222.047,100.408,41.454,80.185,0.0,61.075,0.0,33.951,60.284,896.784,563.707,1023.177,-459.47,0.0,706.286,643.433,476.378,167.055,10.53,18.372,1269.993,,468.211,146.593,47.99,,273.628,18.974,0.0,0.0,0.0,,18.974,100.33,0.0,5.753,64.306,0.0,587.515,875.056,875.056,0.0,0.0,,269.263,0.0,164.823,34.381,1144.319,1731.834,0.0,731.004,0.448,730.556,-3006.771,3065.708,-354.998,434.943,0.0,434.943,2166.777,
03/31/2017,2203.764,164.893,164.893,0.0,439.413,439.413,0.0,242.375,107.256,46.369,88.75,0.0,66.184,,38.027,65.113,912.865,572.058,,,0.0,718.841,644.128,478.652,165.476,,36.686,1290.899,,408.756,137.827,46.31,,224.619,19.476,19.046,,,,0.43,132.93,,3.798,56.852,0.0,561.162,944.211,944.211,,,,258.539,,,197.889,1202.75,1763.912,0.0,734.826,0.448,734.378,-3121.111,3157.257,-331.12,439.852,0.0,439.852,2203.764,
06/30/2017,2247.95,146.334,146.334,0.0,448.098,448.098,0.0,253.734,113.113,50.245,90.376,0.0,65.587,,39.326,64.783,913.753,600.9,,,0.0,733.297,647.891,483.757,164.134,,46.08,1334.197,,441.011,143.607,53.82,,243.584,21.608,0.0,,,,21.608,126.19,,5.909,37.106,0.0,588.809,947.781,947.781,,,,249.441,,,206.426,1197.222,1786.031,0.0,738.797,0.448,738.349,-3235.176,3256.684,-298.386,461.919,0.0,461.919,2247.95,
09/30/2017,2497.199,169.086,169.086,0.0,483.167,483.167,0.0,263.527,119.148,50.212,94.167,0.0,70.784,,43.103,70.028,986.564,641.709,,,0.0,868.926,768.393,538.418,229.975,,57.43,1510.635,,510.095,148.521,72.082,,289.492,18.533,0.0,,,,18.533,123.73,,4.92,31.09,0.0,652.358,1050.681,1050.681,,,,281.181,,,245.171,1331.862,1984.22,0.0,742.827,0.448,742.379,-3312.526,3360.315,-277.637,512.979,0.0,512.979,2497.199,
12/31/2017,2549.805,148.687,148.687,0.0,528.615,528.615,0.0,255.39,118.79,43.035,93.565,0.0,74.031,0.0,41.425,72.119,1006.723,668.271,1177.378,-509.107,0.0,874.811,766.556,539.838,226.718,40.493,26.337,1543.082,,562.83,167.627,72.21,,322.993,19.677,0.0,0.0,0.0,,19.677,107.166,0.0,2.384,51.23,0.0,689.673,960.17,960.17,0.0,0.0,,352.682,0.0,178.944,120.124,1312.852,2002.525,0.0,747.586,0.448,747.138,-3368.182,3433.282,-265.406,547.28,0.0,547.28,2549.805,
03/31/2018,2511.907,98.949,98.949,0.0,483.919,483.919,0.0,278.318,122.851,51.872,103.595,0.0,66.186,,41.717,63.839,927.372,696.89,,,0.0,887.645,769.511,544.784,224.727,,76.417,1584.535,,491.295,164.639,63.017,,263.639,14.883,0.0,,,,14.883,130.704,,2.828,46.689,0.0,636.882,978.715,978.715,,,,335.563,,,286.046,1314.278,1951.16,0.0,751.94,0.448,751.492,-3481.032,3526.355,-236.516,560.747,0.0,560.747,2511.907,
06/30/2018,2558.216,183.19,183.19,0.0,486.203,486.203,0.0,270.047,121.265,50.186,98.596,0.0,63.867,,36.88,61.215,1003.307,678.706,,,0.0,876.203,756.265,536.407,219.858,,83.058,1554.909,,509.93,170.865,76.606,,262.459,52.052,0.0,,,,52.052,126.835,,2.72,46.138,0.0,688.817,1020.42,1020.42,,,,316.545,,,267.687,1336.965,2025.782,0.0,755.822,0.448,755.374,-3595.296,3637.629,-265.721,532.434,0.0,532.434,2558.216,
09/30/2018,2557.664,137.448,137.448,0.0,494.887,494.887,0.0,277.266,125.197,50.546,101.523,0.0,61.898,,36.423,58.867,971.499,697.689,,,0.0,888.476,758.766,537.862,220.904,,93.287,1586.165,,518.19,156.447,90.483,,271.26,55.753,0.0,,,,55.753,123.526,,1.287,50.216,0.0,697.469,988.894,988.894,,,,339.686,,,288.183,1328.58,2026.049,0.0,760.091,0.448,759.643,-3708.805,3763.858,-283.529,531.615,0.0,531.615,2557.664,
12/31/2018,2618.847,178.11,178.11,0.0,535.528,535.528,0.0,268.821,122.945,47.098,98.778,0.0,63.401,0.0,35.066,61.867,1045.86,717.526,1233.188,-515.662,0.0,855.461,752.088,534.78,217.308,46.014,22.293,1572.987,,579.383,196.641,73.777,,308.965,49.67,0.0,0.0,0.0,,49.67,105.381,0.0,1.086,48.818,0.0,734.434,985.021,985.021,0.0,0.0,,309.329,0.0,174.121,85.304,1294.35,2028.784,0.0,765.165,0.448,764.717,-3814.604,3941.916,-302.414,590.063,0.0,590.063,2618.847,
03/31/2019,2636.697,126.48,126.48,0.0,489.281,489.281,0.0,282.087,128.1,50.911,103.076,0.0,71.536,,34.495,70.361,969.384,809.473,,,0.0,857.84,749.494,535.517,213.977,,73.851,1667.313,,498.994,174.639,76.713,,247.642,80.008,0.0,26.21,,26.21,53.798,128.962,,1.845,39.648,0.0,707.964,1069.111,1008.485,60.626,,60.626,297.872,,,256.379,1366.983,2074.947,0.0,770.398,0.448,769.95,-3972.597,4053.703,-289.754,561.75,0.0,561.75,2636.697,
06/30/2019,2660.858,124.439,124.439,0.0,498.723,498.723,0.0,286.347,128.624,48.294,109.429,0.0,71.937,,35.722,70.263,981.446,816.15,,,0.0,863.262,745.768,534.557,211.211,,81.772,1679.412,,500.219,160.584,74.066,,265.569,78.328,0.0,26.41,,26.41,51.918,128.704,,9.94,40.282,0.0,707.251,1150.194,1087.874,62.32,,62.32,299.327,,,249.105,1449.521,2156.772,0.0,774.736,0.448,774.288,-4149.54,4180.323,-301.433,504.086,0.0,504.086,2660.858,
09/30/2019,2635.869,120.534,120.534,0.0,503.247,503.247,0.0,280.978,128.371,45.843,106.764,0.0,59.049,,34.599,58.491,963.808,810.793,,,0.0,861.268,740.595,531.224,209.371,,86.074,1672.061,,516.892,148.22,90.225,,278.447,75.438,0.0,26.861,,26.861,48.577,126.925,,5.583,39.954,0.0,719.255,1186.322,1124.279,62.043,,62.043,291.991,,,246.454,1478.313,2197.568,0.0,779.316,0.448,778.868,-4335.747,4309.718,-314.986,438.301,0.0,438.301,2635.869,
12/31/2019,2789.321,207.785,207.785,0.0,566.256,566.256,0.0,274.285,129.294,43.202,101.789,0.0,61.321,0.0,36.978,59.753,1109.647,835.974,1399.918,-563.944,0.0,843.7,742.221,535.979,206.242,44.536,19.965,1679.674,,548.571,185.592,69.043,,293.936,83.452,0.0,27.584,,27.584,55.868,122.489,0.0,9.017,45.267,0.0,754.512,1296.287,1235.35,60.937,,60.937,317.742,0.0,179.382,84.076,1614.029,2368.541,0.0,784.319,0.448,783.871,-4539.154,4499.288,-323.673,420.78,0.0,420.78,2789.321,
03/31/2020,2885.78,323.585,323.585,0.0,518.556,518.556,0.0,292.11,133.634,49.583,108.893,0.0,66.614,,35.538,63.915,1200.865,742.651,,,0.0,942.264,742.59,536.895,205.695,,164.136,1684.915,,478.604,168.515,54.48,,255.609,56.398,0.0,,,,56.398,144.836,,14.59,44.901,0.0,679.838,1513.02,1513.02,,,,386.525,,,327.034,1899.545,2579.383,0.0,788.714,0.448,788.266,-4729.799,4595.183,-347.701,306.397,0.0,306.397,2885.78,
06/30/2020,2679.647,127.277,127.277,0.0,490.429,490.429,0.0,299.746,143.603,49.867,106.276,0.0,72.356,,35.777,70.93,989.808,743.393,,,0.0,946.446,739.755,537.624,202.131,,170.914,1689.839,,498.502,155.901,70.766,,271.835,53.585,0.0,,,,53.585,150.742,,14.804,44.926,0.0,702.829,1146.59,1146.59,,,,380.135,,,320.405,1526.725,2229.554,0.0,793.137,0.448,792.689,-4717.962,4720.523,-345.605,450.093,0.0,450.093,2679.647,
