Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2011,327.909,250.906,77.003,-136.885,136.885,191.024,0.0,-152.803,142.971,,9.832,0.0,38.221,-2.719,2.719,,,,,0.0,35.502,-13.875,21.627,0.0,0.0,0.0,21.627,0.0,21.627,0.0,0.0,21.627,21.627,0.0,45.009,0.48,0.48,0.48,45.187,0.48,0.48,0.48,
12/31/2011,328.717,247.538,81.179,-128.412,128.412,200.305,0.0,-145.445,134.94,,10.505,0.0,54.86,-2.897,2.897,,,,,0.0,51.963,-20.369,31.594,0.0,0.0,0.0,31.594,0.0,31.594,0.0,0.0,31.594,31.594,0.0,44.838,0.7,0.7,0.7,45.044,0.7,0.7,0.7,
03/31/2012,345.513,267.803,77.71,-136.454,136.454,209.059,0.0,-170.759,159.352,,11.407,0.0,38.3,-3.283,3.283,,,,,0.0,35.017,-13.848,21.169,0.0,0.0,0.0,21.169,,21.169,0.0,0.0,21.169,28.644,7.475,44.8,0.47,0.47,0.639375,45.296,0.47,0.47,0.635026,
06/30/2012,374.548,288.822,85.726,-142.395,142.395,232.153,0.0,-177.763,165.181,,12.582,0.0,54.39,-3.997,3.997,,,,,0.0,50.393,-20.411,29.982,0.0,0.0,0.0,29.982,0.0,29.982,0.0,0.0,29.982,32.582,2.6,44.652,0.67,0.67,0.729687,45.044,0.67,0.67,0.727721,
09/30/2012,354.157,282.611,71.546,-140.611,140.611,213.546,0.0,-168.241,156.314,,11.927,0.0,45.305,-3.686,3.686,,,,,0.0,41.619,-16.764,24.855,0.0,0.0,0.0,24.855,0.0,24.855,0.0,0.0,24.855,24.855,0.0,44.494,0.56,0.56,0.56,45.043,0.55,0.55,0.55,
12/31/2012,360.595,284.492,76.103,-134.117,134.117,226.478,0.0,-169.025,158.058,,10.967,0.0,57.453,-3.316,3.316,,,,,0.0,54.137,-18.566,35.571,0.0,0.0,0.0,35.571,0.0,35.571,0.0,0.0,35.571,35.57529,0.00429,44.409,0.8,0.8,0.801083,44.936,0.79,0.79,0.790095,
03/31/2013,369.615,286.701,82.914,-141.605,141.605,228.01,0.0,-177.964,166.873,,11.091,0.0,50.046,-3.228,3.228,,,,,0.0,46.818,-17.397,29.421,0.0,0.0,0.0,29.421,0.0,29.421,0.0,0.0,29.421,32.554,3.133,44.404,0.66,0.66,0.733132,45.079,0.65,0.65,0.7195,
06/30/2013,386.973,292.109,94.864,-144.725,144.725,242.248,0.0,-184.218,172.853,,11.365,0.0,58.03,-3.2,3.2,3.2,0.0,,,0.0,54.83,-21.027,33.803,0.0,0.0,0.0,33.803,0.0,33.803,0.0,0.0,33.803,33.803,0.0,44.512,0.76,0.76,0.76,45.193,0.75,0.75,0.75,
09/30/2013,356.452,274.281,82.171,-140.777,140.777,215.675,0.0,-172.867,161.072,,11.795,0.0,42.808,-2.713,2.713,,,,,0.0,40.095,-16.054,24.041,0.0,0.0,0.0,24.041,0.0,24.041,0.0,0.0,24.041,24.041,0.0,44.648,0.54,0.54,0.54,45.432,0.53,0.53,0.53,
12/31/2013,354.048,261.264,92.784,-132.216,132.216,221.832,0.0,-169.931,158.341,,11.59,0.0,51.901,-2.555,2.555,,,,,0.0,49.346,-18.777,30.569,0.0,0.0,0.0,30.569,0.0,30.569,0.0,0.0,30.569,31.531,0.962,44.696,0.68,0.68,0.705455,45.619,0.67,0.67,0.691088,
03/31/2014,367.414,278.253,89.161,-144.766,144.766,222.648,0.0,-191.419,168.386,,23.033,0.0,31.229,-3.408,3.408,,,,,0.0,27.821,-9.335,18.486,0.0,0.0,0.0,18.486,0.0,18.486,0.0,0.0,18.486,18.2975,-0.1885,44.649,0.41,0.41,0.409808,45.376,0.41,0.41,0.405846,
06/30/2014,390.794,291.807,98.987,-149.265,149.265,241.529,0.0,-180.952,167.442,,13.51,0.0,60.577,-3.5,3.5,,,,,0.0,57.077,-16.632,40.445,0.0,0.0,0.0,40.445,0.0,40.445,0.0,0.0,40.445,44.618,4.173,44.551,0.91,0.91,1.001504,45.25,0.89,0.89,0.982221,
09/30/2014,371.184,283.916,87.268,-141.887,141.887,229.297,0.0,-176.445,163.676,,12.769,0.0,52.852,-4.242,4.242,,,,,0.0,48.61,-19.245,29.365,0.0,0.0,0.0,29.365,0.0,29.365,0.0,0.0,29.365,29.365,0.0,44.459,0.66,0.66,0.66,45.157,0.65,0.65,0.65,
12/31/2014,398.905,300.89,98.015,-140.283,140.283,258.622,0.0,-189.76,175.452,,14.308,0.0,68.862,-4.785,4.785,,,,,0.0,64.077,-24.486,39.591,0.0,0.0,0.0,39.591,0.0,39.591,0.0,0.0,39.591,45.73805,6.14705,44.483,0.89,0.89,1.028214,45.268,0.87,0.87,1.005792,
03/31/2015,398.179,302.047,96.132,-154.448,154.448,243.731,0.0,-196.625,182.015,,14.61,0.0,47.106,-5.179,5.179,,,,,0.0,41.927,-16.671,25.256,0.0,0.0,0.0,25.256,0.0,25.256,0.0,0.0,25.256,32.58345,7.32745,44.549,0.57,0.57,0.731407,45.387,0.56,0.56,0.721444,
06/30/2015,425.908,323.38,102.528,-162.323,162.323,263.585,0.0,-190.293,174.176,,16.117,0.0,73.292,-5.146,5.146,,,,,0.0,68.146,-25.567,42.579,0.0,0.0,0.0,42.579,0.0,42.579,0.0,0.0,42.579,42.579,0.0,44.596,0.95,0.95,0.95,45.416,0.94,0.94,0.94,
09/30/2015,384.666,290.845,93.821,-153.178,153.178,231.488,0.0,-202.476,174.73,,15.08,12.666,29.012,-5.313,5.313,,,,,0.0,23.699,-12.67,11.029,0.0,0.0,0.0,11.029,0.0,11.029,0.0,0.0,11.029,20.7543,9.7253,44.612,0.25,0.25,0.465218,45.366,0.24,0.24,0.454374,
12/31/2015,406.413,307.922,98.491,-151.065,151.065,255.348,0.0,-195.235,176.792,,14.986,3.457,60.113,-5.265,5.265,,,,,0.0,54.848,-22.329,32.519,0.0,0.0,0.0,32.519,0.0,32.519,0.0,0.0,32.519,35.09105,2.57205,44.64,0.73,0.73,0.78609,45.358,0.72,0.72,0.776706,
03/31/2016,422.771,319.021,103.75,-156.739,156.739,266.032,0.0,-137.994,183.045,,14.613,-59.664,128.038,-5.104,5.104,,,,,0.0,122.934,-42.03,80.904,0.0,0.0,0.0,80.904,0.0,80.904,0.0,0.0,80.904,44.4767,-36.4273,44.617,1.81,1.81,0.996855,45.298,1.79,1.79,0.98583,
06/30/2016,435.778,325.013,110.765,-150.89,150.89,284.888,0.0,-371.442,195.507,,14.473,161.462,-86.554,-4.72,4.72,,,,,0.0,-91.274,0.759,-90.515,0.0,0.0,0.0,-90.515,0.0,-90.515,0.0,0.0,-90.515,49.60665,140.12165,44.556,-2.03,-2.03,1.113355,44.556,-2.03,-2.03,1.113355,
09/30/2016,399.879,294.557,105.322,-150.228,150.228,249.651,0.0,-188.889,174.993,,13.896,0.0,60.762,-4.749,4.749,,,,,0.0,56.013,-22.04,33.973,0.0,0.0,0.0,33.973,0.0,33.973,0.0,0.0,33.973,33.973,0.0,44.558,0.76,0.76,0.76,45.484,0.75,0.75,0.75,
12/31/2016,442.642,333.934,108.708,-148.625,148.625,294.017,0.0,-184.192,170.643,,13.549,0.0,109.825,-4.679,4.679,,,,,0.0,105.146,-33.341,71.805,0.0,0.0,0.0,71.805,0.0,71.805,0.0,0.0,71.805,65.0944,-6.7106,44.511,1.61,1.61,1.462434,45.378,1.58,1.58,1.432118,
03/31/2017,425.4,307.0,118.4,-149.9,149.9,275.5,0.0,-205.5,192.2,,13.3,0.0,70.0,-4.6,4.6,,,,,0.0,65.4,-25.6,39.8,0.0,0.0,0.0,39.8,0.0,39.8,0.0,0.0,39.8,39.8,0.0,44.7,0.89,0.89,0.89,45.6,0.87,0.87,0.87,
06/30/2017,445.4,320.6,124.8,-154.4,154.4,291.0,0.0,-222.5,200.9,,13.1,8.5,68.5,-4.8,4.8,,,,,0.0,63.7,-20.4,43.3,0.0,0.0,0.0,43.3,0.0,43.3,0.0,0.0,43.3,55.2,11.9,44.7,0.96868,0.96868,1.234899,45.5,0.951648,0.951648,1.213187,
09/30/2017,392.8,209.2,183.6,-156.6,156.6,236.2,0.0,-180.0,170.7,,12.6,-3.3,56.2,-4.5,5.1,,,,,-0.6,51.7,-18.3,33.4,0.0,0.0,0.0,33.4,0.0,33.4,0.0,0.0,33.4,31.4,-2.0,44.8,0.75,0.75,0.700893,45.6,0.73,0.73,0.68614,
12/31/2017,417.698,299.487,118.211,-158.746,158.746,258.952,0.0,-221.607,189.384,,12.458,19.765,37.345,-5.171,5.171,,,,,0.0,32.174,127.134,159.308,0.0,0.0,0.0,159.308,0.0,159.308,0.0,0.0,159.308,44.83895,-114.46905,44.857,3.55,3.55,0.999598,45.601,3.49,3.49,0.979769,
03/31/2018,651.0,324.4,326.6,-250.4,250.4,400.6,0.0,-473.4,294.6,,40.0,138.8,-72.8,-52.8,45.6,,,,,7.2,-125.6,30.1,-95.5,14.7,14.7,0.0,-110.2,0.0,-110.2,0.0,0.0,-110.2,9.994111,105.494111,45.0,-2.74,-2.122222,0.222091,45.0,-2.74,-2.41,-0.065686,
06/30/2018,798.7,422.9,375.8,-299.5,299.5,499.2,0.0,-432.7,346.1,,64.0,22.6,66.5,-34.5,41.1,,,,0.0,-6.6,32.0,-15.4,16.6,-0.3,-0.3,0.0,16.9,0.0,16.9,0.0,0.0,16.9,31.1,14.5,45.1,0.374723,0.368071,0.689579,45.1,0.374723,0.368071,0.689579,
09/30/2018,774.4,425.5,348.9,-289.1,289.1,485.3,0.0,-431.1,350.3,,63.7,17.1,54.2,-34.3,41.6,,,,,-7.3,19.9,-3.7,16.2,-0.8,-0.8,0.0,17.0,0.0,17.0,-18.3,-1.3,-2.6,10.1,13.5,45.1,-0.06,-0.07,0.223947,45.1,-0.06,-0.07,0.223947,
12/31/2018,878.4,492.3,386.1,-305.9,305.9,572.5,0.0,-438.8,346.0,,65.1,27.7,133.7,-45.0,50.9,,,,,-5.9,88.7,-0.6,88.1,69.5,69.5,0.0,18.6,0.0,18.6,-18.7,-0.4,-0.5,95.283,26.283,45.3,-0.01,1.52,2.103377,47.3,-0.01,1.46,2.015666,
03/31/2019,750.1,368.0,382.1,-286.5,286.5,463.6,0.0,-388.0,309.7,,61.5,16.8,75.6,-34.5,38.6,,,,,-4.1,41.1,-12.7,28.4,4.7,4.7,0.0,23.7,0.0,23.7,-18.1,-0.9,4.7,23.9,14.5,45.3,0.1,0.207506,0.527594,45.6,0.1,0.2,0.517982,
06/30/2019,785.6,400.8,384.8,-279.7,279.7,505.9,0.0,-482.4,344.0,,57.3,81.1,23.5,-32.6,39.5,,,,0.0,-6.9,-9.1,5.5,-3.6,9.4,9.4,0.0,-13.0,0.0,-13.0,0.0,0.0,-13.0,58.1,61.7,45.4,-0.286344,-0.079295,1.279736,45.4,-0.286344,-0.079295,1.279736,
09/30/2019,725.2,379.6,345.6,-273.7,273.7,451.5,0.0,-408.6,330.8,,58.5,19.3,42.9,-30.3,38.9,,,,,-8.6,12.6,-0.5,12.1,6.0,6.0,0.0,6.1,0.0,6.1,-18.9,-1.1,-13.9,1.3,9.2,45.6,-0.3,-0.17,0.028509,45.6,-0.3,-0.17,0.028509,
12/31/2019,810.5,427.3,383.2,-280.1,280.1,530.4,0.0,-396.5,338.4,,58.6,-0.5,133.9,-44.1,36.9,,,,,7.2,89.8,-27.7,62.1,24.3,24.3,0.0,37.8,0.0,37.8,-18.6,-0.2,19.0,54.1,10.8,45.7,0.39,0.93,1.183807,47.3,0.39,0.91,1.13833,
03/31/2020,701.7,332.1,369.6,-257.4,257.4,444.3,0.0,-738.3,294.2,,53.5,390.6,-294.0,-39.0,36.6,,,,,2.4,-333.0,43.6,-289.4,-5.0,-5.0,0.0,-284.4,0.0,-284.4,-18.6,-1.1,-304.1,-226.347023,82.752977,45.7,-6.65,-6.76,-4.952889,45.7,-6.65,-6.76,-4.952889,
06/30/2020,611.2,260.0,351.2,-236.4,236.4,374.8,0.0,-351.7,295.7,,49.3,6.7,23.1,-33.7,33.4,,,,0.0,0.3,-10.6,16.8,6.2,0.0,0.0,0.0,6.2,0.0,6.2,-14.0,-168.2,-176.0,-165.992,10.008,45.8,-3.842795,-3.84,-3.624279,45.8,-3.842795,-3.84,-3.624279,
09/30/2020,671.333,,,,,,,,,,,,61.45,,,,,,,,49.5,,-13.0,,,,,,-13.0,,,-13.0,11.35,,,,,0.383,,,,0.383,
12/31/2020,786.0,,,,,,,,,,,,159.0,,,,,,,,141.0,,,,,,,,,,,,81.0,,,,,1.57,,,,1.57,
