Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2008,154349.0,6349.0,36788.0,,,73348.0,,,,,,,,,,14904.0,-18.0,14886.0,1965.0,,6486.0,4533.0,1953.0,,,0.0,14527.0,,19054.0,85653.0,,,0.0,104707.0,14666.0,13441.0,,,,,4162.0,,,,,,,,20008.0,143543.0,0.0,4853.0,,,-574.0,8185.0,-1658.0,10806.0,0.0,10806.0,154349.0,
06/30/2008,146221.0,4587.0,36357.0,,,72021.0,,,,,,,,,,14684.0,-18.0,14666.0,1992.0,,6490.0,4549.0,1941.0,,,0.0,10108.0,,14896.0,82351.0,,,0.0,97247.0,21381.0,15266.0,,,,,4127.0,,,,,,,,9427.0,132182.0,0.0,7144.0,,,-18.0,8629.0,-1716.0,14039.0,0.0,14039.0,146221.0,
09/30/2008,285564.0,58263.0,29528.0,,,155818.0,,,,,,,,,,17448.0,-18.0,17430.0,1987.0,,6406.0,4516.0,1890.0,,,0.0,16132.0,,70033.0,80836.0,,,0.0,150869.0,100174.0,17274.0,,,,,4106.0,,,,,,,,17351.0,272500.0,0.0,7225.0,,,-17.0,9002.0,-3146.0,13064.0,0.0,13064.0,285564.0,
12/31/2008,173631.0,3181.0,57368.0,,,76832.0,,,,,7287.0,,,0.0,1844.0,9131.0,-18.0,9113.0,2011.0,,5912.0,4527.0,1385.0,,,0.0,19214.0,,32785.0,79440.0,,,0.0,112225.0,29833.0,11154.0,,,,,4419.0,,,,,,,,14380.0,160857.0,1883.0,7424.0,,,-18.0,9135.0,-5650.0,12774.0,0.0,12774.0,173631.0,
03/31/2009,142144.0,3539.0,36197.0,1291.0,34906.0,75346.0,4872.0,54295.0,16179.0,0.0,,,,,,7738.0,-94.0,7644.0,2029.0,2029.0,6302.0,4493.0,1809.0,,9287.0,0.0,1800.0,,13247.0,70669.0,,,0.0,83916.0,28176.0,10388.0,,,,17788.0,8405.0,,,,8405.0,,,6984.0,805.0,128286.0,1889.0,7399.0,435.0,6964.0,-18.0,9575.0,-4987.0,13858.0,0.0,13858.0,142144.0,
06/30/2009,153421.0,4044.0,31623.0,5277.0,26346.0,80828.0,127.0,58308.0,22393.0,0.0,,,,,,12662.0,-108.0,12554.0,2114.0,2114.0,6337.0,4547.0,1790.0,,6757.0,0.0,9164.0,,14539.0,71038.0,,,0.0,85577.0,37166.0,12899.0,,,,24267.0,8980.0,,,,8980.0,,,6998.0,2597.0,141318.0,0.0,9696.0,494.0,9202.0,-20.0,6255.0,-3828.0,12103.0,0.0,12103.0,153421.0,
09/30/2009,163277.0,5027.0,29058.0,1579.0,27479.0,93092.0,150.0,71675.0,21267.0,0.0,,,,,,11459.0,-53.0,11406.0,1947.0,1947.0,6399.0,4554.0,1845.0,,5361.0,0.0,10987.0,,13572.0,78196.0,,,0.0,91768.0,37563.0,11890.0,,,,25673.0,8845.0,,,,8845.0,,,5365.0,6296.0,149837.0,0.0,9654.0,495.0,9159.0,-17.0,6579.0,-2776.0,13440.0,0.0,13440.0,163277.0,
12/31/2009,157946.0,2641.0,29019.0,2387.0,26632.0,93724.0,148.0,72699.0,20877.0,0.0,6710.0,,6710.0,,4098.0,10808.0,-79.0,10729.0,1953.0,1953.0,6360.0,4550.0,1810.0,3973.0,4511.0,0.0,5036.0,,11969.0,78093.0,,,0.0,90062.0,35274.0,10542.0,,,,24732.0,8838.0,738.0,738.0,,8100.0,140.0,1260.0,4767.0,3114.0,143455.0,0.0,9675.0,495.0,9180.0,-17.0,7071.0,-2238.0,14491.0,0.0,14491.0,157946.0,
03/31/2010,153971.0,2097.0,26183.0,1914.0,24269.0,92934.0,147.0,72956.0,19831.0,0.0,7523.0,,7523.0,,4813.0,12336.0,-91.0,12245.0,1880.0,1880.0,6283.0,4515.0,1768.0,,4101.0,0.0,8248.0,,13550.0,76786.0,,,0.0,90336.0,29794.0,8894.0,,,,20900.0,8815.0,,,,8815.0,,,4504.0,5112.0,138561.0,,9724.0,502.0,9222.0,-17.0,7588.0,-1885.0,15410.0,0.0,15410.0,153971.0,
06/30/2010,162075.0,5312.0,23048.0,2750.0,20298.0,98305.0,203.0,79936.0,18166.0,0.0,8150.0,615.0,7535.0,,3639.0,11789.0,-102.0,11687.0,1839.0,1839.0,8111.0,5380.0,2731.0,,9570.0,0.0,4203.0,,11704.0,84039.0,,,0.0,95743.0,30254.0,9058.0,,,,21196.0,8546.0,,,,8546.0,,,9858.0,1615.0,146016.0,,9768.0,502.0,9266.0,-17.0,8015.0,-1707.0,16059.0,0.0,16059.0,162075.0,
09/30/2010,172964.0,4583.0,28501.0,3941.0,24560.0,99781.0,1485.0,80719.0,17577.0,0.0,10011.0,602.0,9409.0,,3755.0,13766.0,-101.0,13665.0,1835.0,1835.0,8333.0,5521.0,2812.0,,7232.0,0.0,9034.0,,17313.0,87721.0,,,0.0,105034.0,27636.0,8671.0,,,,18965.0,8573.0,,,,8573.0,,,7556.0,6596.0,155395.0,0.0,9812.0,502.0,9310.0,-17.0,8556.0,-782.0,17569.0,0.0,17569.0,172964.0,
12/31/2010,160505.0,3311.0,25162.0,2928.0,22234.0,94609.0,479.0,81881.0,12249.0,0.0,1494.0,,1494.0,,10463.0,11957.0,-100.0,11857.0,1843.0,1843.0,8190.0,5597.0,2593.0,1786.0,5423.0,0.0,8324.0,,17464.0,80881.0,,,0.0,98345.0,24041.0,7599.0,,,,16442.0,8550.0,,,,8550.0,150.0,1614.0,6579.0,3439.0,142718.0,0.0,9858.0,502.0,9356.0,-16.0,8634.0,-689.0,17787.0,0.0,17787.0,160505.0,
03/31/2011,171796.0,2637.0,22237.0,2253.0,19984.0,104776.0,1832.0,90691.0,12253.0,0.0,9268.0,696.0,8572.0,,3458.0,12726.0,-80.0,12646.0,1845.0,1845.0,8364.0,5720.0,2644.0,,6502.0,0.0,12789.0,,23667.0,83747.0,,,0.0,107414.0,19798.0,7133.0,,,,12665.0,9531.0,,,,9531.0,,,8463.0,7410.0,152616.0,500.0,9920.0,504.0,9416.0,-15.0,9013.0,-238.0,19180.0,0.0,19180.0,171796.0,
06/30/2011,190455.0,4572.0,32822.0,1923.0,30899.0,108341.0,2427.0,94783.0,11131.0,0.0,9923.0,663.0,9260.0,,3009.0,12932.0,-54.0,12878.0,1853.0,1853.0,8364.0,5748.0,2616.0,,4906.0,0.0,16719.0,,28065.0,97344.0,,,0.0,125409.0,20889.0,9171.0,,,,11718.0,9544.0,,,,9544.0,,,7116.0,7663.0,170621.0,500.0,9978.0,504.0,9474.0,-234.0,9430.0,160.0,19834.0,0.0,19834.0,190455.0,
09/30/2011,208795.0,9487.0,42542.0,6058.0,36484.0,108549.0,1936.0,96595.0,10018.0,0.0,9408.0,603.0,8805.0,,2332.0,11740.0,-22.0,11718.0,1738.0,1738.0,8125.0,5639.0,2486.0,,11363.0,0.0,15273.0,,36435.0,98563.0,,,0.0,134998.0,25647.0,9521.0,,,,16126.0,8112.0,,,,8112.0,,,12149.0,8238.0,189144.0,500.0,10032.0,504.0,9528.0,-455.0,9889.0,-315.0,19651.0,0.0,19651.0,208795.0,
12/31/2011,216827.0,2193.0,65931.0,7045.0,58886.0,109860.0,707.0,99832.0,9321.0,0.0,7864.0,460.0,7404.0,,2189.0,10053.0,-22.0,10031.0,1747.0,1747.0,8104.0,5645.0,2459.0,1249.0,6366.0,0.0,11346.0,,59229.0,98058.0,,,0.0,157287.0,13994.0,8572.0,,,,5422.0,8131.0,,,,8131.0,239.0,1485.0,6690.0,9603.0,197429.0,500.0,10061.0,504.0,9557.0,-680.0,10176.0,-659.0,19398.0,0.0,19398.0,216827.0,
03/31/2012,187956.0,1383.0,34604.0,7895.0,26709.0,114145.0,773.0,104704.0,8668.0,0.0,10289.0,460.0,9829.0,,1986.0,12275.0,-22.0,12253.0,1736.0,1736.0,8143.0,5700.0,2443.0,,3672.0,0.0,12020.0,,37201.0,92979.0,,,0.0,130180.0,12817.0,7836.0,,,,4981.0,8117.0,,,,8117.0,,,4103.0,12580.0,167797.0,500.0,10050.0,504.0,9546.0,-570.0,10478.0,-299.0,20159.0,0.0,20159.0,187956.0,
06/30/2012,200777.0,6088.0,39289.0,8144.0,31145.0,114791.0,606.0,106378.0,7807.0,0.0,10547.0,419.0,10128.0,,1813.0,12360.0,-22.0,12338.0,1702.0,1702.0,7945.0,5611.0,2334.0,,4175.0,0.0,14449.0,,41194.0,102577.0,,,0.0,143771.0,14278.0,8893.0,,,,5385.0,6392.0,,,,6392.0,,,4426.0,12013.0,180880.0,500.0,10127.0,504.0,9623.0,-1039.0,10846.0,-537.0,19897.0,0.0,19897.0,200777.0,
09/30/2012,204522.0,6432.0,39847.0,8264.0,31583.0,116100.0,611.0,107129.0,8360.0,0.0,12375.0,418.0,11957.0,,1671.0,14046.0,-22.0,14024.0,1720.0,1720.0,7961.0,5650.0,2311.0,,3435.0,0.0,15003.0,,40963.0,105326.0,,105326.0,0.0,146289.0,13283.0,7933.0,,,,5350.0,6418.0,,,,6418.0,,,3814.0,13969.0,183773.0,488.0,10138.0,504.0,9634.0,-1455.0,11392.0,186.0,20749.0,0.0,20749.0,204522.0,
12/31/2012,222582.0,2590.0,55779.0,5016.0,50763.0,121698.0,637.0,109682.0,11379.0,0.0,10749.0,411.0,10338.0,,1558.0,12307.0,-22.0,12285.0,1728.0,1728.0,8516.0,5977.0,2539.0,764.0,4556.0,0.0,14666.0,,44445.0,119736.0,,,0.0,164181.0,12907.0,8006.0,,,,4901.0,7429.0,,,,7429.0,217.0,1724.0,5367.0,9888.0,201713.0,489.0,10171.0,504.0,9667.0,-1902.0,11751.0,360.0,20869.0,0.0,20869.0,222582.0,
03/31/2013,218189.0,4708.0,47927.0,8703.0,39224.0,118083.0,654.0,103836.0,13593.0,0.0,12501.0,409.0,12092.0,,1484.0,13985.0,-22.0,13963.0,1756.0,1756.0,8364.0,5912.0,2452.0,,4511.0,0.0,18877.0,,40704.0,114071.0,,,0.0,154775.0,16462.0,11538.0,,,,4924.0,7440.0,,,,7440.0,,,5370.0,13273.0,197320.0,489.0,10173.0,504.0,9669.0,-2134.0,12090.0,251.0,20869.0,0.0,20869.0,218189.0,
06/30/2013,227300.0,5479.0,50352.0,5569.0,44783.0,116301.0,653.0,100180.0,15468.0,0.0,15080.0,248.0,14832.0,,1351.0,16431.0,-22.0,16409.0,1772.0,1772.0,8330.0,5924.0,2406.0,,6135.0,0.0,22522.0,,49922.0,116598.0,,,0.0,166520.0,12529.0,9154.0,,,,3375.0,8841.0,,,,8841.0,,,5996.0,13333.0,207219.0,490.0,10217.0,504.0,9713.0,-2648.0,12545.0,-523.0,20081.0,0.0,20081.0,227300.0,
09/30/2013,217180.0,3896.0,44463.0,5827.0,38636.0,117596.0,916.0,99982.0,16698.0,0.0,14176.0,166.0,14010.0,,1402.0,15578.0,-22.0,15556.0,1816.0,1816.0,8402.0,6006.0,2396.0,,4320.0,0.0,21131.0,,45679.0,108520.0,,,0.0,154199.0,13874.0,10123.0,,,,3751.0,8748.0,,,,8748.0,,,6307.0,13622.0,196750.0,490.0,10257.0,504.0,9753.0,-3166.0,12963.0,-114.0,20430.0,0.0,20430.0,217180.0,
12/31/2013,243291.0,3220.0,70487.0,6230.0,64257.0,117757.0,843.0,99174.0,17740.0,0.0,12148.0,209.0,11939.0,,1338.0,13486.0,-28.0,13458.0,1860.0,1860.0,8396.0,6036.0,2360.0,895.0,5476.0,0.0,21742.0,,65614.0,116654.0,,,0.0,182268.0,11752.0,7953.0,,,,3799.0,9699.0,,,,9699.0,184.0,1616.0,6259.0,11135.0,222913.0,491.0,10280.0,504.0,9776.0,-3693.0,13395.0,-95.0,20378.0,0.0,20378.0,243291.0,
03/31/2014,256663.0,3877.0,81883.0,6087.0,75796.0,118393.0,889.0,99162.0,18342.0,0.0,14802.0,234.0,14568.0,,1312.0,16114.0,-30.0,16084.0,1896.0,1896.0,8344.0,6038.0,2306.0,,3469.0,0.0,22717.0,,72800.0,121848.0,,,0.0,194648.0,12782.0,8953.0,,,,3829.0,9503.0,,,,9503.0,,,4312.0,14145.0,235390.0,1233.0,10241.0,504.0,9737.0,-4028.0,13639.0,188.0,21273.0,0.0,21273.0,256663.0,
06/30/2014,282324.0,6247.0,102067.0,3681.0,98386.0,118244.0,941.0,98546.0,18757.0,0.0,15526.0,263.0,15263.0,,1273.0,16799.0,-32.0,16767.0,1920.0,1920.0,8284.0,6037.0,2247.0,,2879.0,0.0,25916.0,,73109.0,145725.0,,,0.0,218834.0,13504.0,9168.0,,,,4336.0,9037.0,,,,9037.0,,,3520.0,15729.0,260624.0,1233.0,10269.0,504.0,9765.0,-4405.0,14114.0,489.0,21700.0,0.0,21700.0,282324.0,
09/30/2014,274805.0,4146.0,89549.0,2603.0,86946.0,116352.0,1033.0,96552.0,18767.0,0.0,17188.0,296.0,16892.0,,1210.0,18398.0,-34.0,18364.0,1911.0,1911.0,8020.0,5899.0,2121.0,,8712.0,0.0,27751.0,,66134.0,141834.0,,,0.0,207968.0,13709.0,9385.0,,,,4324.0,9016.0,,,,9016.0,,,6913.0,16043.0,253649.0,1233.0,10284.0,504.0,9780.0,-4785.0,14531.0,-107.0,21156.0,0.0,21156.0,274805.0,
12/31/2014,274119.0,1855.0,95913.0,2390.0,93523.0,113560.0,924.0,94913.0,17723.0,0.0,17066.0,28.0,17038.0,,1133.0,18199.0,-38.0,18161.0,1937.0,1937.0,7851.0,5826.0,2025.0,600.0,7934.0,0.0,26308.0,,70490.0,138550.0,,,0.0,209040.0,13781.0,8925.0,,,454.0,4402.0,9588.0,,,,9588.0,,1587.0,6308.0,12342.0,252646.0,1961.0,10295.0,504.0,9791.0,-5158.0,14882.0,-507.0,21473.0,0.0,21473.0,274119.0,
03/31/2015,279476.0,3149.0,94729.0,11331.0,83398.0,114002.0,1145.0,96612.0,16245.0,0.0,17257.0,35.0,17222.0,,1062.0,18319.0,-41.0,18278.0,1933.0,1933.0,7555.0,5663.0,1892.0,,16260.0,0.0,23570.0,,72704.0,138648.0,,,0.0,211352.0,14521.0,10158.0,,,,4363.0,9174.0,,,,9174.0,,,17397.0,6213.0,258657.0,1961.0,10248.0,504.0,9744.0,-5519.0,15135.0,-1006.0,20819.0,0.0,20819.0,279476.0,
06/30/2015,294571.0,3084.0,121175.0,4447.0,116728.0,102836.0,1373.0,85308.0,16155.0,0.0,17539.0,35.0,17504.0,,1051.0,18590.0,-43.0,18547.0,2035.0,2035.0,7600.0,5729.0,1871.0,,10592.0,0.0,28702.0,,83120.0,147471.0,,,0.0,230591.0,15749.0,10978.0,,,,4771.0,9085.0,,,,9085.0,,,10329.0,7317.0,273071.0,2703.0,10248.0,504.0,9744.0,-5830.0,15390.0,-1011.0,21500.0,0.0,21500.0,294571.0,
09/30/2015,247274.0,3660.0,77516.0,9155.0,68361.0,98783.0,1223.0,80097.0,17463.0,0.0,18051.0,51.0,18000.0,,1016.0,19067.0,-48.0,19019.0,1984.0,1984.0,7536.0,5716.0,1820.0,,10971.0,0.0,27805.0,,58426.0,127941.0,,,0.0,186367.0,11546.0,7760.0,,,,3786.0,12025.0,,,,12025.0,,,10609.0,5195.0,225742.0,2703.0,10246.0,504.0,9742.0,-6143.0,15795.0,-1101.0,21500.0,32.0,21532.0,247274.0,
12/31/2015,245155.0,1207.0,78742.0,3404.0,75338.0,100871.0,849.0,70070.0,29952.0,0.0,17884.0,28.0,17856.0,,915.0,18799.0,-46.0,18753.0,1894.0,1894.0,7439.0,5671.0,1768.0,910.0,11456.0,0.0,23883.0,,65800.0,125827.0,,,0.0,191627.0,6253.0,4499.0,,,,1754.0,11497.0,,,,11497.0,16.0,1524.0,11153.0,1950.0,224020.0,2750.0,10203.0,504.0,9699.0,-6457.0,16049.0,-1442.0,21103.0,32.0,21135.0,245155.0,
03/31/2016,243685.0,3735.0,68754.0,3722.0,65032.0,103171.0,873.0,71086.0,31212.0,0.0,18203.0,27.0,18176.0,,984.0,19187.0,-47.0,19140.0,1949.0,1949.0,7482.0,5733.0,1749.0,,16674.0,0.0,22780.0,,54248.0,131268.0,,,0.0,185516.0,5930.0,4224.0,,,,1706.0,10323.0,,,,10323.0,,,16136.0,4252.0,222157.0,2750.0,10196.0,504.0,9692.0,-6719.0,16233.0,-964.0,21496.0,32.0,21528.0,243685.0,
06/30/2016,255386.0,4673.0,77179.0,2010.0,75169.0,104011.0,890.0,72735.0,30386.0,0.0,18881.0,27.0,18854.0,,958.0,19839.0,-51.0,19788.0,1994.0,1994.0,7353.0,5671.0,1682.0,,21380.0,0.0,19008.0,,57268.0,135862.0,,,0.0,193130.0,6062.0,4350.0,,,,1712.0,11924.0,,,,11924.0,,,20993.0,1173.0,233282.0,3250.0,10217.0,504.0,9713.0,-7083.0,16686.0,-997.0,22073.0,31.0,22104.0,255386.0,
09/30/2016,256140.0,3490.0,81532.0,2442.0,79090.0,100951.0,1063.0,71520.0,28368.0,0.0,20581.0,27.0,20554.0,,921.0,21502.0,-51.0,21451.0,2042.0,2042.0,7760.0,5911.0,1849.0,,8379.0,0.0,30535.0,,60545.0,138221.0,,,0.0,198766.0,5777.0,4364.0,,,,1413.0,11834.0,,,,11834.0,,,8240.0,9342.0,233959.0,3250.0,10228.0,504.0,9724.0,-7382.0,17047.0,-993.0,22150.0,31.0,22181.0,256140.0,
12/31/2016,242698.0,1314.0,72891.0,1956.0,70935.0,98191.0,1024.0,61998.0,35169.0,0.0,18915.0,27.0,18888.0,,842.0,19757.0,-53.0,19704.0,2062.0,2062.0,7564.0,5814.0,1750.0,1446.0,16552.0,0.0,22974.0,,59397.0,127766.0,,,0.0,187163.0,5985.0,4400.0,,,,1585.0,11430.0,,,,11430.0,32.0,37.0,16684.0,148.0,221479.0,3250.0,10232.0,504.0,9728.0,-7682.0,17459.0,-2040.0,21219.0,0.0,21219.0,242698.0,
03/31/2017,236802.0,2909.0,68970.0,2181.0,66789.0,95584.0,945.0,58810.0,35829.0,0.0,21704.0,27.0,21677.0,,833.0,22537.0,-51.0,22486.0,2101.0,2101.0,7565.0,5855.0,1710.0,,9170.0,0.0,28017.0,,56786.0,126679.0,,,0.0,183465.0,5180.0,4003.0,,,,1177.0,11394.0,,,,11394.0,,,9394.0,6075.0,215508.0,3250.0,10246.0,504.0,9742.0,-8159.0,17762.0,-1805.0,21294.0,0.0,21294.0,236802.0,
06/30/2017,238274.0,3156.0,66789.0,3172.0,63617.0,96151.0,896.0,59025.0,36230.0,0.0,23601.0,0.0,23601.0,,760.0,24361.0,-54.0,24307.0,2137.0,2137.0,7638.0,5945.0,1693.0,,13371.0,0.0,24725.0,,50957.0,130459.0,,,0.0,181416.0,5321.0,3856.0,,,,1465.0,11737.0,,,,11737.0,,,13792.0,3940.0,216206.0,3250.0,10253.0,504.0,9749.0,-8367.0,18202.0,-1270.0,22068.0,0.0,22068.0,238274.0,
09/30/2017,235986.0,3939.0,64421.0,3465.0,60956.0,94223.0,1135.0,56238.0,36850.0,0.0,22925.0,0.0,22925.0,,713.0,23638.0,-57.0,23581.0,2167.0,2167.0,7655.0,5997.0,1658.0,,11740.0,0.0,28260.0,,49850.0,129413.0,,,0.0,179263.0,5120.0,3867.0,,,,1253.0,11716.0,,,,11716.0,,,12009.0,5381.0,213489.0,3250.0,10253.0,504.0,9749.0,-8697.0,18675.0,-984.0,22497.0,0.0,22497.0,235986.0,
12/31/2017,238425.0,2107.0,70468.0,3241.0,67227.0,98672.0,1093.0,57121.0,40458.0,0.0,22631.0,98.0,22533.0,,663.0,23294.0,-54.0,23240.0,2186.0,2186.0,7635.0,6022.0,1613.0,679.0,11606.0,0.0,21832.0,,47175.0,137721.0,,,0.0,184896.0,3986.0,2842.0,,,,1144.0,11620.0,,,,11620.0,146.0,424.0,11852.0,3184.0,216108.0,3250.0,10249.0,504.0,9745.0,-9029.0,18856.0,-1009.0,22317.0,0.0,22317.0,238425.0,
03/31/2018,250286.0,2546.0,84554.0,5136.0,79418.0,86640.0,1178.0,44304.0,41158.0,0.0,28918.0,257.0,28661.0,,664.0,29582.0,-54.0,29528.0,2194.0,2194.0,7646.0,6068.0,1578.0,,11054.0,0.0,26124.0,,57025.0,134492.0,,,0.0,191517.0,3086.0,2020.0,,,,1066.0,10944.0,,,,10944.0,,,11557.0,10783.0,227887.0,3250.0,10246.0,504.0,9742.0,-9334.0,19311.0,-1074.0,22399.0,0.0,22399.0,250286.0,
06/30/2018,248308.0,3886.0,79949.0,3583.0,76366.0,88102.0,1160.0,47348.0,39594.0,0.0,23693.0,285.0,23408.0,,431.0,24124.0,-55.0,24069.0,2189.0,2189.0,7473.0,5973.0,1500.0,,17382.0,0.0,25258.0,,52316.0,134347.0,,,0.0,186663.0,4191.0,3088.0,,,,1103.0,10387.0,,,,10387.0,,,17934.0,6562.0,225737.0,3250.0,10270.0,504.0,9766.0,-9317.0,19856.0,-1488.0,22571.0,0.0,22571.0,248308.0,
09/30/2018,234007.0,4145.0,67813.0,4195.0,63618.0,87670.0,1001.0,46102.0,40567.0,0.0,23122.0,602.0,22520.0,,250.0,23372.0,-60.0,23312.0,2193.0,2193.0,7477.0,6016.0,1461.0,,15078.0,0.0,26319.0,,41893.0,126305.0,,,0.0,168198.0,2699.0,1690.0,,,,1009.0,10335.0,,,,10335.0,,,15279.0,12943.0,209454.0,3750.0,10862.0,504.0,10358.0,-8735.0,20387.0,-1711.0,24553.0,0.0,24553.0,234007.0,
12/31/2018,244596.0,3212.0,77719.0,4679.0,73040.0,87922.0,860.0,45148.0,41914.0,0.0,25789.0,874.0,24915.0,,,25789.0,-67.0,25722.0,2214.0,2214.0,9815.0,7446.0,2369.0,830.0,16399.0,0.0,20763.0,,44804.0,135556.0,,,0.0,180360.0,4174.0,1082.0,,,,3092.0,11093.0,,,,11093.0,170.0,154.0,16807.0,7101.0,219859.0,3750.0,10505.0,504.0,10001.0,-8715.0,20553.0,-1356.0,24737.0,0.0,24737.0,244596.0,
03/31/2019,228332.0,4469.0,55386.0,1522.0,53864.0,91003.0,856.0,49002.0,41145.0,0.0,23381.0,976.0,22405.0,,,23381.0,-70.0,23311.0,2230.0,2230.0,9757.0,7549.0,2208.0,,11369.0,0.0,30807.0,,35295.0,127176.0,,,0.0,162471.0,2511.0,1420.0,144.0,144.0,,947.0,11182.0,1201.0,160.0,1041.0,9981.0,,,11144.0,15986.0,203294.0,3750.0,10526.0,504.0,10022.0,-8969.0,20911.0,-1180.0,25038.0,0.0,25038.0,228332.0,
06/30/2019,241540.0,3742.0,64266.0,1732.0,62534.0,93372.0,894.0,53242.0,39236.0,0.0,25421.0,1164.0,24257.0,,,25421.0,-72.0,25349.0,2244.0,2244.0,9720.0,7565.0,2155.0,,11569.0,0.0,31278.0,,34278.0,136316.0,,,0.0,170594.0,6864.0,1829.0,96.0,96.0,,4939.0,11374.0,1080.0,152.0,928.0,10294.0,,,11844.0,15410.0,216086.0,3750.0,10553.0,504.0,10049.0,-9249.0,21274.0,-874.0,25454.0,0.0,25454.0,241540.0,
09/30/2019,244606.0,3598.0,65365.0,3041.0,62324.0,94715.0,839.0,54757.0,39119.0,0.0,27009.0,1346.0,25663.0,,,27009.0,-71.0,26938.0,2306.0,2306.0,9577.0,7500.0,2077.0,,13934.0,0.0,28173.0,,33719.0,137167.0,,,0.0,170886.0,8451.0,1330.0,48.0,48.0,,7073.0,11455.0,929.0,,929.0,10526.0,,,14447.0,14158.0,219397.0,3750.0,10561.0,504.0,10057.0,-9729.0,21612.0,-985.0,25209.0,0.0,25209.0,244606.0,
12/31/2019,245610.0,3302.0,70452.0,1487.0,68965.0,96511.0,914.0,53815.0,41782.0,0.0,26309.0,1766.0,24543.0,,,26309.0,-74.0,26235.0,2282.0,2282.0,9586.0,7556.0,2030.0,1125.0,15148.0,0.0,20969.0,,34031.0,147841.0,,,0.0,181872.0,2124.0,1102.0,183.0,183.0,,839.0,12509.0,837.0,,837.0,11672.0,167.0,237.0,15381.0,8889.0,221179.0,3750.0,9848.0,504.0,9344.0,-10209.0,21918.0,-876.0,24431.0,0.0,24431.0,245610.0,
03/31/2020,362527.0,4932.0,148772.0,1037.0,147735.0,124673.0,872.0,55843.0,41150.0,26808.0,32352.0,1815.0,30537.0,,27.0,32379.0,-97.0,32282.0,2225.0,2225.0,9469.0,7506.0,1963.0,,30345.0,0.0,9829.0,,69404.0,187700.0,,,0.0,257104.0,10208.0,5373.0,,,,4835.0,15538.0,,,,15538.0,,,31804.0,24012.0,338666.0,3000.0,10130.0,504.0,9626.0,-10664.0,22315.0,-920.0,23861.0,0.0,23861.0,362527.0,
06/30/2020,280242.0,3685.0,94225.0,4026.0,90199.0,110219.0,883.0,56231.0,41848.0,11257.0,26832.0,1944.0,24888.0,,28.0,26860.0,-141.0,26719.0,2212.0,2212.0,9452.0,7538.0,1914.0,,16041.0,0.0,17689.0,,42132.0,158330.0,,,0.0,200462.0,4425.0,3513.0,,,,912.0,15587.0,,,,15587.0,,,15926.0,18969.0,255369.0,3000.0,10154.0,504.0,9650.0,-10645.0,22794.0,-430.0,24873.0,0.0,24873.0,280242.0,
