Date,P/E,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
10/03/1998,,,,,15.275547,6218.531856,7177.474083,5209.92048,0.951429,6.346606,7.884344,8.69183,5158.946831,
01/02/1999,,,,,23.060485,6086.406391,6728.380116,4852.93198,1.156865,7.416167,9.14257,11.030241,6338.24189,
04/03/1999,,,,,24.362863,6261.896295,6802.567793,5671.850338,1.23388,7.867945,9.654513,11.544985,6799.722,
07/03/1999,,,,,16.935658,6545.957319,7422.297685,5456.381892,1.119024,7.226256,8.922772,10.162528,6183.00825,
10/02/1999,,,,,14.55874,5407.47653,6035.44088,4635.505974,0.831988,5.492512,6.839938,7.294666,4602.088,
01/01/2000,,,,,12.875456,4499.05098,4806.850222,4269.881018,0.788073,5.335048,6.703749,7.059354,4375.081,
04/01/2000,,,,,7.808051,3966.484647,4417.706137,3494.909292,0.657831,4.505529,5.691341,5.66219,3657.62025,
07/01/2000,,,,,7.420559,4028.999166,4366.877804,3586.046207,0.712875,4.893601,6.199801,5.603362,3939.074437,
09/30/2000,,,,,10.870699,3961.869134,4252.908834,3731.928818,0.706777,4.950914,6.277259,5.80926,4000.798625,
12/30/2000,,,,,12.929649,4424.103198,5355.545333,3802.123822,0.895214,7.496528,10.024093,8.5277,5155.93216,
03/31/2001,,,,,13.996951,5069.768283,5268.478418,4886.232711,0.864728,7.263427,9.718386,8.235913,5029.255,
06/30/2001,,,,,11.7053,5501.657593,5822.577825,4993.869877,0.89284,7.515436,10.069484,8.560643,5186.17684,
09/29/2001,,,,,6.878633,5037.980605,5514.595556,4212.462491,0.743727,6.130727,8.053701,6.887576,4176.34339,
12/29/2001,,,,,7.091914,4937.357018,5442.091478,4138.548433,,7.91784,10.543743,9.097154,4946.95568,
03/30/2002,,,,,6.565924,5293.080982,5696.510866,5023.376617,,8.943978,11.639347,10.177235,5346.289611,
06/29/2002,,,,,5.305296,5322.958297,5591.787307,4855.825177,,8.058888,10.117711,9.226576,4819.207245,
09/28/2002,,,,,5.510791,4813.601685,5234.440104,4337.184005,,7.356222,9.121207,8.800661,4494.0188,
01/04/2003,,,,,6.259869,4433.56549,4706.764655,3955.799384,0.838021,5.84596,6.881658,8.793602,4260.09725,
04/05/2003,,,,,11.948825,4075.557656,4566.081226,3773.769046,0.884858,6.129245,7.213619,8.946555,4531.63896,
07/05/2003,,,,,17.811373,4465.866601,4799.902108,4094.056719,0.812249,5.872965,6.946434,8.010014,4139.06048,
10/04/2003,,,,,20.976062,4626.840689,5248.495948,4280.442617,1.022752,7.603451,9.003634,9.412472,5247.552,
01/03/2004,,,,,10.042437,5455.542296,5683.565572,5118.942587,0.981775,6.987745,8.336549,10.019576,5112.5556,
04/03/2004,,,,,7.881254,5303.067373,5634.614293,5095.112187,1.044073,7.415605,8.801421,11.085539,5627.62838,
07/03/2004,,,,,7.062781,5631.559817,6398.341736,5272.009903,1.159214,8.164833,9.715009,11.389091,6404.5032,
10/02/2004,,,,,7.451723,6467.37312,6661.718388,6273.089141,1.096209,7.365813,8.827917,11.704409,6447.93686,
01/01/2005,,,,,9.455712,6825.293158,7086.935803,6255.489276,1.108249,7.709289,8.83465,13.031567,6709.933989,
04/02/2005,,,,,11.449176,6876.684994,7256.895746,6361.624014,1.155032,8.131874,9.264839,13.695147,7165.880387,
07/02/2005,,,,,12.339285,7087.084871,7324.352605,6837.464078,1.137608,8.111386,9.222239,13.499838,7265.473421,
10/01/2005,,,,,13.661494,7499.567633,7789.655176,7185.873007,1.134456,8.088304,8.992411,13.641025,7278.826545,
12/31/2005,,,,,13.325029,7004.582683,7306.763982,6528.307646,1.050953,7.138687,8.044347,13.022155,6640.77764,
04/01/2006,,,,,16.270568,6728.554801,7074.427996,6513.156281,1.13426,7.549267,8.499804,13.389241,7023.62641,
07/01/2006,,,,,,7653.360366,8205.202888,6981.885698,,,,15.982377,,
09/30/2006,,,,,,8941.349667,8941.349667,8941.349667,1.474178,,10.954191,17.165996,8962.226395,
12/30/2006,,,,,,9492.134771,10081.420523,9030.087265,1.553721,,11.689985,19.314393,9657.611309,
03/31/2007,,,,,,9372.736529,10147.774071,8720.125217,1.558401,,11.738404,19.441461,10026.428018,
06/30/2007,,,,,23.918865,10851.151754,11410.538898,10217.559785,1.6178,10.50336,12.177146,21.549855,10677.274519,
09/29/2007,,,,,20.145993,10161.416532,11281.884112,9260.34008,1.512857,9.753194,11.284934,19.001428,10382.635834,
12/29/2007,,,,,11.614386,10099.530973,11104.838084,8685.704059,1.200703,7.771104,8.978601,16.523595,8668.309436,
03/29/2008,,,,,13.118541,9228.115847,9988.645148,7978.110208,1.277549,8.210641,9.49845,17.829575,9443.748172,
06/28/2008,,,,,11.608165,9407.570262,9867.674745,8801.417076,1.206558,8.091916,9.207564,16.968334,9112.128083,
09/27/2008,,,,,14.573696,9624.222284,10452.541852,8875.851452,1.319934,8.806171,10.046012,18.879066,10144.533382,
01/03/2009,,,,,11.252997,7312.269093,9752.802184,5722.923915,0.924245,6.51939,7.522548,13.382182,7063.634908,
04/04/2009,,,,,12.279734,6824.311971,8246.710069,6065.518412,1.097416,8.273962,9.63949,15.147021,8254.468424,
07/04/2009,,,,,9.847271,7700.837853,8747.918055,7034.325834,0.957758,7.336594,8.643514,12.596241,7020.262274,
10/03/2009,,,,,9.63152,8479.694663,9271.403156,7060.872954,1.202671,9.38685,11.143895,16.274164,8679.757169,
01/02/2010,,,,,9.119072,9223.130642,9763.639353,8582.582123,1.181531,9.579746,11.578172,17.234236,8530.994068,
04/03/2010,,,,,8.085535,8923.12102,9428.454325,8379.471334,1.294623,9.784488,11.744059,19.064962,9379.14649,
07/03/2010,,,,,7.066586,9293.938561,10118.532807,8305.809498,1.123367,8.236892,9.736147,16.617719,8260.293399,
10/02/2010,,,,,8.437651,9020.044935,9656.026401,8263.071443,1.24469,8.953773,10.535756,19.0179,9324.871254,
01/01/2011,,,,,10.551108,9737.051648,10272.664202,9127.284395,1.231425,9.707761,11.555152,20.279171,9485.161889,
04/02/2011,,,,,16.372259,9913.421421,11007.499108,9005.517507,1.401436,10.75461,12.711454,23.272337,11087.476336,
07/02/2011,,,,,23.25572,11263.620202,12557.713722,10345.495211,1.542122,11.962715,14.112686,26.216088,12579.906868,
10/01/2011,,,,,33.828329,13076.868641,15977.071744,11733.943028,1.846837,14.223539,16.56913,28.59509,16021.735406,
12/31/2011,,,,,15.400186,17232.801684,18123.045784,15615.016536,1.671785,11.18609,12.703978,29.882245,15813.798017,
03/31/2012,,,,,19.162004,17358.354293,18634.22352,16084.911354,1.804041,12.422192,14.127338,34.350817,18143.034282,
06/30/2012,,,,,15.12895,18006.881828,19533.698913,16806.166717,1.620798,11.603807,13.32931,31.40236,16789.118518,
09/29/2012,,,,,18.471027,18619.059972,20244.217264,16572.791344,1.843599,12.700018,14.514193,37.499288,19831.29341,
12/29/2012,,,,,15.909653,19512.194683,20826.527463,17582.392856,1.616694,10.582221,12.004227,34.894387,17589.397005,
03/30/2013,,,,,17.222654,18489.329589,20329.298825,17301.491228,1.832704,11.743566,13.281996,39.473554,20041.110895,
06/29/2013,,,,,17.58953,21565.883914,22796.455811,20091.811463,2.064443,13.030155,14.705044,45.429296,22737.556187,
09/28/2013,,,,,16.436549,23067.829427,24034.380371,22022.859623,2.094175,13.040531,14.711198,46.704686,23376.872583,
12/28/2013,,,,,21.867791,25772.652038,28916.898473,22441.035047,2.433413,14.622407,16.870817,57.962003,27788.715585,
03/29/2014,,,,,20.871746,27045.091314,28395.772263,25327.070997,2.412195,14.248477,16.515249,57.764341,27953.859057,
06/30/2014,,,,,22.557496,28182.005465,28950.635534,26779.622893,2.436725,14.347738,16.76178,59.298574,28680.797517,
09/30/2014,,,,,23.756917,28903.704218,30491.714407,27637.986502,2.508786,14.529965,17.052716,62.150553,30088.870066,
01/03/2015,,,,,20.81837,31911.393602,34176.104243,28660.142713,2.637605,18.915895,22.532485,69.426393,32395.49456,
04/04/2015,,,,,28.960973,32120.646154,33985.354588,30141.691532,2.747905,19.838061,23.670945,71.045339,33905.528443,
07/04/2015,,,,,30.444838,32319.38245,34076.921768,31084.489126,2.632542,19.095282,22.736114,67.826273,32547.678786,
10/03/2015,,,,,35.269885,32824.815452,34666.163689,30520.733493,2.590632,18.737062,22.289857,66.094378,32053.304811,
01/02/2016,,,,,26.496873,30302.549357,33300.297139,27456.824356,2.250885,14.26827,16.615922,58.592638,27475.822556,
04/02/2016,,,,,22.219702,27202.347025,29581.443322,23939.77443,2.429397,15.833663,18.603589,61.406967,29161.981835,
07/02/2016,,,,,20.206003,28300.014702,29441.709863,26264.54122,2.35423,15.361915,18.152389,58.639701,28008.918234,
10/01/2016,,,,,17.23128,27614.679083,29140.17156,25104.77082,2.183557,14.259314,16.893539,52.756906,25537.490617,
12/31/2016,,,,,16.206973,25134.420053,26366.52355,23162.51785,2.047556,13.809386,16.592999,50.215538,23178.627096,
04/01/2017,,,,,17.653553,22793.799413,24775.78031,21081.55152,2.162014,14.705393,17.696373,51.740359,24360.277966,
07/01/2017,,,,,17.673639,24275.791444,25969.60655,22661.04134,2.234866,15.538576,18.715104,54.215839,25268.553198,
09/30/2017,,,,,19.800089,26871.204327,27859.720156,24927.43548,2.430073,18.492798,22.772174,59.835085,27915.747512,
12/30/2017,,,,,22.212021,30513.486992,32319.283337,27914.827145,2.615682,18.450256,22.212043,69.652293,31648.074794,
03/31/2018,,,,,,32753.509461,35526.076188,31074.294778,,,,69.765242,32289.648748,
06/30/2018,,,,,,34680.597215,36383.067836,32069.785959,,,,76.730472,35431.648446,
09/30/2018,,,,,,38926.306384,41257.733808,35124.360513,,,,87.959551,40488.985958,
12/31/2018,,,,,29.382219,35585.02255,40562.258864,30087.19492,2.629177,17.43398,20.517505,67.148575,30576.498822,
03/30/2019,,,,,24.28732,35163.973689,37069.979602,29842.3295,3.36933,22.951317,28.244083,81.803794,36866.012374,
06/29/2019,,,,,31.733661,37772.248554,40178.081174,34896.256915,3.476284,20.948017,28.910373,87.35,37735.632182,
09/28/2019,,,,,36.197781,36939.001814,39139.526092,33827.851382,3.51904,19.418311,28.859304,88.79,38811.644494,
12/31/2019,,,,,48.388187,39144.241086,43317.739155,35720.320488,3.778933,18.337137,29.900628,99.66,42271.440157,
03/28/2020,,,,,38.896864,34162.862049,42981.992035,21105.958861,2.407057,13.284538,25.548878,57.79,26311.754611,
06/30/2020,,,,,38.551755,26682.427751,30404.836271,23057.283425,2.77543,17.977123,42.234948,60.94,27634.19947,
09/19/2020,31.3621774010646,9.64939958472414,2.85972806720694,30.4073506116737,45.6307507606064,,,,3.21338679322565,20.8138751231568,48.8995337880809,72.13,31994.81825894,
09/30/2020,41.6936416184971,9.70010758472297,2.93725371875857,4.5033402010364,,,,,3.34373629396746,23.7970209733644,33.8857085684782,,,
12/31/2020,32.2440768886902,9.11192521475493,2.76397668907028,4.43358534636425,,,,,3.1464796901612,20.2077920548673,27.1395983867476,,,
