Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1999,139.059998,242.253006,237.785004,,9.542654,1.252812,0.38,0.38,0.73,0.37,0.37,0.71,0.147,1.606493,,0.553718,19.177334,14.233425,
06/30/1999,238.791,238.438004,238.438004,,9.552169,0.122044,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,0.147,2.337715,,0.782274,22.579158,19.344949,
09/30/1999,240.028,239.740005,239.740005,,10.148911,-0.953116,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,0.147,1.723117,,0.579516,20.574266,17.494626,
12/31/1999,240.339,241.383,240.34,,9.776983,0.912041,0.57,0.57,0.56,0.56,0.56,0.558,0.147,1.720479,,1.216615,20.729886,17.790704,
03/31/2000,240.492004,241.384995,240.593994,,9.950789,1.040342,0.56,0.56,0.56,0.56,0.56,0.56,0.148,1.05863,,0.557607,21.236465,15.78514,
06/30/2000,240.656998,241.645996,240.755005,,10.06708,1.099458,0.59,0.59,0.59,0.59,0.59,0.59,0.148,1.155947,,0.458329,21.124672,15.739414,
09/30/2000,240.857239,242.188004,240.929993,,9.594903,1.061304,0.57,0.57,0.6,0.57,0.57,0.6,0.148,1.512057,,0.416844,21.492814,16.199222,
12/31/2000,241.134628,242.975998,241.207993,,9.546948,1.147143,0.62,0.62,0.616,0.616,0.616,0.61,0.148,1.30261,,0.44415,23.121939,20.288253,
03/31/2001,241.380005,243.201004,241.410995,,9.696741,1.111383,0.75,0.75,0.61,0.75,0.75,0.61,0.148,1.429512,,0.540227,24.086503,21.232911,
06/30/2001,241.981995,244.009003,241.720993,,9.775733,1.055349,0.6,0.6,0.61,0.6,0.6,0.6,0.148,1.955974,,0.390938,23.771191,20.946601,
09/30/2001,242.054,243.7851,242.0208,,9.823123,0.968099,0.53,0.53,0.53,0.52,0.52,0.52,0.1475,0.602841,0.602841,0.41561,24.896098,22.09383,
12/31/2001,242.218994,243.470993,242.130997,,9.386655,0.810718,0.4,0.415065,0.62,0.4,0.41278,0.62,0.148,3.332081,,0.511521,24.52285,21.737354,
03/31/2002,242.925119,244.1196,242.5973,,9.606455,0.71765,0.36,0.39,0.39,0.36,0.39,0.39,0.1475,0.854503,0.854503,0.573428,23.611803,18.638254,
06/30/2002,241.387655,243.7729,242.5408,,9.901839,0.769767,0.4,0.4,0.4,0.4,0.4,0.4,0.1475,2.519988,2.519988,0.395215,25.419693,20.482406,
09/30/2002,241.504002,242.2766,241.4538,,10.147283,0.903693,0.47,0.47,0.47,0.47,0.47,0.47,0.1475,2.371882,2.371882,0.467073,27.619418,22.734199,
12/31/2002,241.587006,242.128998,241.559998,,10.060855,0.802285,0.39,0.39,0.64,0.39,0.39,0.64,0.1475,2.495446,,0.598956,28.326027,25.5676,
03/31/2003,241.644012,241.6194,241.6194,,9.911456,-1.440282,-1.02,-1.03,-1.03,-1.02,-1.03,-1.03,0.1475,-0.271915,-0.271915,0.578123,27.086539,22.123039,
06/30/2003,295.96,273.7736,272.5641,,9.279285,0.672502,0.36,0.35,0.35,0.36,0.34,0.34,0.075,1.90047,1.90047,0.452426,26.082917,23.830247,
09/30/2003,296.062,298.7073,294.7198,,8.673662,0.670807,0.37,0.33,0.33,0.36,0.33,0.33,0.075,1.37724,1.37724,0.42052,26.51573,22.511501,
12/31/2003,296.143,295.625,295.625,,7.461142,-1.041522,-1.17,-0.76,-0.76,-1.17,-0.76,-0.76,0.075,3.399577,3.399577,0.402508,24.552328,21.37751,
03/31/2004,296.291201,294.99,294.99,,8.8942,0.458999,-1.91,-1.93,0.15,-1.91,-1.93,-1.93,0.075,0.941388,0.941388,0.443145,24.078677,22.794804,
06/30/2004,296.405532,301.478,295.161,,8.501462,0.554274,0.02,0.25,0.44,0.02,0.25,0.43,0.075,-0.458055,-0.458055,0.402152,21.006356,19.728714,
09/30/2004,296.491489,303.628,295.265,,8.992939,1.047195,0.57,0.57,0.43,0.55,0.55,0.41,0.075,5.128275,5.128275,0.438798,23.273518,22.011762,
12/31/2004,296.545913,302.248,295.3697,,9.061864,0.662898,0.46,0.46,0.39,0.45,0.45,0.39,0.075,1.500492,,0.440741,24.360815,23.104348,
03/31/2005,297.801193,307.6109,295.4905,,8.703833,0.793257,0.52,0.52,0.53,0.49,0.49,0.5,0.075,0.971943,0.971943,0.203156,23.681571,22.448533,
06/30/2005,297.886901,309.1083,295.6064,,8.987289,1.078123,0.58,0.58,0.45,0.55,0.55,0.42,0.075,1.158297,,0.318577,26.367725,25.163913,
09/30/2005,298.019247,314.6481,295.7672,,8.601021,0.399301,0.18,0.18,0.46,0.17,0.17,0.43,0.075,1.071451,,0.213745,24.286015,23.089784,
12/31/2005,298.557764,318.681427,296.086409,,8.999738,0.832189,0.46,0.46,0.46,0.43,0.43,0.43,0.075,1.881545,,0.232451,24.664909,23.487582,
03/31/2006,299.417651,319.6368,296.5604,,8.767523,0.559751,0.25,0.24,0.43,0.23,0.22,0.4,0.075,0.889195,0.889195,0.203729,21.935915,20.766311,
06/30/2006,342.51835,329.905,319.2073,,8.213158,0.8023,0.39,0.38,0.43,0.38,0.37,0.42,0.075,1.239633,1.239633,0.184516,20.398615,19.368889,
09/30/2006,342.541722,340.7277,340.7277,,7.681794,-0.156136,-0.19,-0.19,0.46,-0.19,-0.19,-0.19,0.075,0.562913,0.562913,0.094003,22.17073,21.14341,
12/31/2006,342.627521,345.527845,340.812551,,7.9108,0.921621,0.81,0.8,0.8,0.8,0.79,0.79,0.075,4.20143,,0.354029,22.528255,21.704328,
03/31/2007,342.80296,346.3803,341.208,,7.621744,0.903261,0.52,0.5,1.01,0.51,0.49,0.5,0.075,0.8212,0.8212,0.395271,21.518484,20.922807,
06/30/2007,360.797154,354.8374,350.8438,,7.597683,0.792945,0.44,0.44,0.52,0.43,0.43,0.51,0.075,0.959116,0.959116,0.351444,20.431425,19.864625,
09/30/2007,360.830497,360.9063,359.7412,,7.255772,0.89759,0.52,0.52,0.6,0.52,0.52,0.52,0.075,1.775165,1.775165,0.400742,21.702157,21.134854,
12/31/2007,360.893475,360.982,360.0834,,7.341355,0.922564,0.45,0.45,0.6,0.44,0.44,0.6,0.075,1.374682,,0.551686,22.277765,21.71167,
03/31/2008,346.293186,351.4658,350.7196,,7.243964,0.82288,0.47,0.47,0.6,0.46,0.46,0.59,0.075,0.782391,0.782391,0.244879,22.05761,21.467647,
06/30/2008,345.453899,346.0354,345.4435,,7.744537,1.180511,0.7,0.7,0.66,0.69,0.69,0.65,0.075,1.235803,1.235803,0.272395,22.186173,21.594777,
09/30/2008,333.05986,337.9128,337.2364,,7.243287,0.58416,0.32,0.32,0.64,0.32,0.32,0.64,0.075,0.949779,0.949779,0.298145,20.224292,19.615393,
12/31/2008,331.120345,330.981471,330.845996,,7.02351,0.263869,0.13,0.13,0.63,0.13,0.13,0.13,0.075,0.920368,,0.1507,19.321978,18.716458,
03/31/2009,331.207527,330.9645,330.8048,,7.402855,0.856094,0.5,0.5,0.372123,0.5,0.5,0.372123,0.075,0.879371,0.879371,0.151265,19.391468,18.786711,
06/30/2009,331.328109,331.9552,331.1718,,7.935458,1.333447,0.81,0.81,0.962038,0.8,0.8,0.95484,0.075,0.957811,0.957811,0.146984,22.57098,21.961916,
09/30/2009,331.631819,332.6221,331.4112,,7.596303,1.093807,0.67,0.67,0.695812,0.66,0.66,0.688561,0.0825,0.740772,0.740772,0.665196,24.855878,24.248276,
12/31/2009,331.809247,332.99848,331.67276,,7.527299,0.996163,0.6,0.6,0.544211,0.6,0.6,0.543243,0.0825,1.155959,1.155959,0.215787,25.61743,25.009852,
03/31/2010,332.775452,333.5247,332.2702,,7.709388,1.187588,0.69,0.69,0.641526,0.69,0.69,0.641526,0.0825,0.847503,0.847503,0.15536,26.384759,25.781048,
06/30/2010,327.141993,332.6322,331.2368,,7.579472,1.033098,0.63,0.63,0.690971,0.63,0.63,0.69,0.0825,1.167745,1.167745,0.248516,27.118805,26.505005,
09/30/2010,317.790045,324.467,323.0835,,7.824293,1.119525,0.68,0.68,0.68,0.68,0.68,0.68,0.0925,0.759556,0.759556,0.247333,28.081748,27.448311,
12/31/2010,316.573452,318.46294,316.968173,,8.180948,1.181822,0.71,0.71,0.766638,0.71,0.71,0.764009,0.0925,0.892834,0.892834,0.169313,28.253791,27.618235,
03/31/2011,308.966237,314.3323,312.7423,,8.195565,1.168054,0.72,0.72,0.683374,0.71,0.71,0.678568,0.0925,0.962454,0.962454,0.183192,29.076964,28.424789,
06/30/2011,303.386914,307.411,306.3162,,8.372068,1.206596,0.74,0.74,0.750662,0.74,0.74,0.747612,0.0925,1.02737,1.02737,0.234684,29.938008,29.27351,
09/30/2011,292.336945,299.1729,298.1858,,8.536959,1.0859,0.68,0.68,0.624108,0.68,0.68,0.624108,0.105,0.580175,0.580175,0.178561,32.360262,31.672015,
12/31/2011,292.715954,292.624885,292.624885,,8.901499,-1.989236,-1.26,-1.26,-1.355011,-1.26,-1.26,-1.355011,0.105,1.550791,1.550791,0.398338,27.909992,27.222636,
03/31/2012,285.812401,291.284,290.4295,,8.991167,1.189617,0.74,0.74,0.765074,0.73,0.73,0.758495,0.105,1.133838,1.133838,0.358627,28.619822,27.914814,
06/30/2012,280.046813,283.7406,283.3166,,9.240193,1.170422,0.76,0.76,0.758868,0.76,0.76,0.755066,0.105,1.234661,1.234661,0.135692,29.944636,29.225828,
09/30/2012,275.085287,278.511,278.3544,,9.441202,1.282538,0.83,0.83,0.87658,0.83,0.83,0.87658,0.13,0.986871,0.986871,0.194849,31.529494,30.796631,
12/31/2012,270.205185,273.613206,273.444807,,9.721157,1.319462,0.86,0.86,0.915358,0.85,0.85,0.909939,0.13,1.55717,1.55717,0.286079,31.874296,31.127826,
03/31/2013,266.967798,270.3544,269.3611,,9.74454,1.265587,0.79,0.79,0.814149,0.79,0.79,0.814149,0.13,0.984181,0.984181,0.382069,32.055552,31.303026,
06/30/2013,263.564941,266.7363,265.5604,,9.797771,1.313449,0.82,0.82,0.855549,0.82,0.82,0.852242,0.13,0.689862,0.689862,0.181359,31.797097,31.034477,
09/30/2013,261.139638,264.26,262.9459,,9.663204,1.222685,0.78,0.78,0.716878,0.78,0.78,0.714913,0.145,0.99336,0.99336,0.24125,33.200245,32.427861,
12/31/2013,260.017414,262.5579,261.1476,,9.903212,1.314965,0.85,0.85,0.86924,0.84,0.84,0.86209,0.145,1.233019,1.233019,0.361899,33.302,32.52936,
03/31/2014,257.561796,260.7099,259.4085,,10.078313,1.417455,0.87,0.87,0.886247,0.86,0.86,0.875726,0.145,1.336502,1.336502,0.295851,34.771073,33.990678,
06/30/2014,254.752745,257.9097,256.7902,,10.346189,1.567427,0.93,0.93,1.046769,0.93,0.93,1.043993,0.145,1.476302,1.476302,0.439642,36.284987,35.494809,
09/30/2014,251.93129,254.7955,253.5861,,10.309319,1.401496,0.86,0.86,0.867555,0.86,0.86,0.863532,0.06,0.860457,0.860457,0.240542,36.692544,35.895898,
12/31/2014,252.309707,252.4,252.4,,10.455626,-1.648574,-1.12,-1.12,-0.801775,-1.12,-1.12,-0.803708,0.165,1.107765,1.107765,0.406247,33.775553,32.988029,
03/31/2015,249.481644,252.2,251.5,,10.526441,1.35507,0.85,0.85,0.806759,0.84,0.84,0.800349,0.165,1.590855,1.590855,0.337099,34.823805,34.029357,
06/30/2015,246.646588,249.2,248.3,,10.888844,1.440999,0.9,0.9,0.918244,0.9,0.9,0.914848,0.165,1.314136,1.314136,0.497067,34.525919,33.719907,
09/30/2015,243.421956,246.3244,245.4,,10.830481,1.373268,0.83,0.83,0.90872,0.83,0.83,0.907946,0.185,1.112469,1.112469,0.449015,35.251956,34.298467,
12/31/2015,240.917345,243.7943,242.8877,,11.208472,1.463639,0.93,0.93,0.981318,0.93,0.93,0.980247,0.185,1.205084,1.205084,0.468625,35.962126,35.003706,
03/31/2016,237.73353,239.9304,239.6194,,11.37387,1.430602,0.88,0.88,0.832988,0.88,0.88,0.832988,0.185,1.224024,1.224024,0.507711,37.522263,36.555634,
06/30/2016,235.011264,237.3,236.9,,11.655973,1.615027,1.0,1.0,1.026593,1.0,1.0,1.026593,0.2,1.131701,1.131701,0.39913,38.96409,37.999455,
09/30/2016,232.095472,234.2,233.8,,11.819076,1.613772,1.01,1.01,1.051754,1.01,1.01,1.051754,0.185,0.82763,0.82763,0.378723,40.333402,38.882275,
12/31/2016,229.822942,232.4541,231.5186,,12.078943,1.775235,1.07,1.07,0.992145,1.07,1.07,0.991275,0.2,1.58389,1.58389,0.436858,39.021344,37.563265,
03/31/2017,228.194534,230.3788,229.4296,,12.232511,1.613131,1.0,1.0,1.029074,1.0,1.0,1.026912,0.2,1.352049,1.352049,0.468898,39.910684,38.439571,
06/30/2017,226.102131,228.1787,227.4544,,12.406882,1.765189,1.08,1.08,1.056915,1.07,1.07,1.049402,0.2,1.490848,1.490848,0.517465,41.205273,39.714354,
09/30/2017,224.366595,226.0,225.3,,12.51265,1.806036,1.12,1.12,1.092321,1.12,1.12,1.092321,0.23,1.008877,1.008877,0.312435,42.11233,40.604975,
12/31/2017,222.547082,224.8286,223.8725,,12.682219,1.721516,1.19,1.19,1.01933,1.19,1.19,1.017869,0.23,1.284213,1.284213,0.347792,43.024154,41.502679,
03/31/2018,221.168657,222.577,221.894,,13.067501,1.718388,1.23,1.23,1.239781,1.23,1.23,1.237189,0.23,1.351546,1.351546,1.396672,42.951384,41.373855,
06/30/2018,218.681949,221.0627,220.7767,,13.091508,1.799103,1.29,1.29,1.302674,1.29,1.29,1.2995,0.23,1.795026,1.795026,0.454999,43.196981,41.612488,
09/30/2018,218.748493,218.8928,218.8928,,13.375497,-1.530886,-1.3,-1.3,1.373275,-1.3,-1.3,1.373275,0.26,1.769359,1.769359,0.979207,38.940611,37.358886,
12/31/2018,214.553035,217.4415,217.0493,,13.272561,1.620369,1.15,1.15,1.297862,1.15,1.15,1.297862,0.26,2.087083,2.087083,0.43812,40.184936,38.55224,
03/31/2019,212.2903,214.4297,214.2971,,13.941393,1.845102,1.31,1.31,1.307997,1.31,1.31,1.307202,0.26,2.411605,2.411605,0.292524,42.679764,41.026368,
06/30/2019,209.575192,211.1126,211.0687,,14.292503,1.869533,1.33,1.33,1.359273,1.33,1.33,1.357,0.26,2.017826,2.017826,0.290111,45.106007,43.435484,
09/30/2019,206.228602,208.116,208.0978,,14.224081,1.660277,1.16,1.16,1.358496,1.16,1.16,1.355564,0.285,1.509386,1.509386,0.373372,46.703512,45.013155,
12/31/2019,202.936812,205.6905,205.5655,,14.762205,2.062603,1.44,1.44,1.414148,1.44,1.44,1.413261,0.285,2.358372,2.358372,0.414415,49.103955,47.370903,
03/31/2020,203.3,203.3557,203.306,,14.122062,1.218852,0.79,0.79,1.348214,0.79,0.79,1.346168,0.29,1.081621,1.081621,1.658633,48.219872,46.504181,
06/30/2020,203.5,203.6711,203.6243,,14.837129,1.891228,1.3,1.3,1.228242,1.3,1.3,1.224388,0.29,3.106211,3.106211,0.813759,51.898771,50.184275,
09/30/2020,,,,,,,1.245,1.245,1.301,1.245,1.245,1.301,0.292,2.38,,,52.397,,
12/31/2020,,,,,,,1.264,1.264,1.298,1.264,1.264,1.298,0.292,2.43,,,53.013,,
