Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1999,,39141.0,32875.0,4222.0,0.0,1286.0,0.0,758.0,182.0,6544.0,,5038.0,116146.0,167051.0,,16884.0,2777.0,22578.0,111667.0,153906.0,31.0,0.0,1548.0,4421.0,159906.0,0.0,1679.0,0.0,1553.0,3913.0,7145.0,167051.0,
03/31/2000,,38741.0,32983.0,3549.0,0.0,1257.0,0.0,952.0,216.0,6656.0,,5140.0,121648.0,172401.0,,15678.0,2915.0,22632.0,117620.0,158845.0,31.0,,3255.0,4595.0,166726.0,0.0,0.0,0.0,1558.0,4117.0,5675.0,172401.0,
06/30/2000,,39017.0,32856.0,3581.0,0.0,1264.0,0.0,1316.0,212.0,6590.0,,5239.0,120847.0,171905.0,,15878.0,2973.0,6833.0,131236.0,156920.0,431.0,,3304.0,4962.0,165617.0,0.0,0.0,0.0,1688.0,4600.0,6288.0,171905.0,
09/30/2000,,39888.0,33584.0,3598.0,0.0,1291.0,0.0,1415.0,235.0,6786.0,,5331.0,125006.0,177246.0,,15698.0,3081.0,22980.0,119611.0,161370.0,430.0,,3305.0,5397.0,170502.0,0.0,0.0,0.0,1682.0,5062.0,6744.0,177246.0,
12/31/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2001,,42835.0,36243.0,3658.0,0.0,1238.0,0.0,1696.0,277.0,6703.0,,5461.0,110230.0,165506.0,,16324.0,3256.0,22944.0,105929.0,148453.0,234.0,,3707.0,4666.0,157060.0,0.0,0.0,0.0,1886.0,6560.0,8446.0,165506.0,
06/30/2001,,44292.0,37380.0,3728.0,0.0,1315.0,0.0,1869.0,324.0,7028.0,,6200.0,120083.0,177927.0,,18661.0,3385.0,23559.0,114943.0,160548.0,234.0,,3707.0,4959.0,169448.0,0.0,0.0,0.0,1934.0,6545.0,8479.0,177927.0,
09/30/2001,,45946.0,39010.0,3715.0,0.0,1248.0,0.0,1973.0,325.0,7568.0,,6313.0,110460.0,170612.0,,19542.0,3458.0,24611.0,105487.0,153098.0,234.0,,3709.0,4805.0,161846.0,0.0,0.0,0.0,1947.0,6819.0,8766.0,170612.0,
12/31/2001,,46689.0,40046.0,3317.0,0.0,1349.0,0.0,1977.0,353.0,7594.0,,6420.0,120182.0,181238.0,,16678.0,3436.0,8819.0,134075.0,163008.0,599.0,0.0,3377.0,5241.0,172225.0,0.0,0.0,0.0,2364.0,6649.0,9013.0,181238.0,
03/31/2002,,47059.0,40346.0,3288.0,0.0,1309.0,0.0,2116.0,351.0,7720.0,,6581.0,123226.0,184937.0,,19771.0,3649.0,25741.0,117689.0,166850.0,615.0,,3390.0,5043.0,175898.0,0.0,0.0,0.0,2418.0,6621.0,9039.0,184937.0,
06/30/2002,,49332.0,42984.0,3204.0,0.0,1154.0,0.0,1990.0,319.0,7823.0,,6722.0,115441.0,179637.0,,20517.0,3839.0,25931.0,110177.0,160464.0,615.0,,3394.0,5508.0,169981.0,0.0,0.0,0.0,2464.0,7192.0,9656.0,179637.0,
09/30/2002,,54101.0,48085.0,2980.0,0.0,985.0,0.0,2051.0,413.0,7674.0,,6853.0,106498.0,175539.0,,26109.0,3973.0,22336.0,101533.0,153951.0,615.0,,4056.0,5974.0,164596.0,0.0,0.0,0.0,2769.0,8174.0,10943.0,175539.0,
12/31/2002,,54530.0,48889.0,2934.0,0.0,917.0,0.0,1790.0,377.0,7638.0,,6689.0,112741.0,181975.0,,17091.0,3989.0,8567.0,131034.0,160681.0,315.0,,4064.0,6181.0,171241.0,0.0,0.0,0.0,2787.0,7947.0,10734.0,181975.0,
03/31/2003,,57328.0,52126.0,2876.0,0.0,619.0,0.0,1707.0,655.0,9212.0,,6899.0,114563.0,188657.0,,29933.0,4291.0,25251.0,108068.0,167543.0,315.0,,4065.0,7292.0,179215.0,0.0,0.0,0.0,2796.0,6646.0,9442.0,188657.0,
06/30/2003,,62190.0,57137.0,2889.0,0.0,671.0,0.0,1493.0,429.0,9015.0,,6915.0,129252.0,207801.0,,29983.0,4454.0,26254.0,122556.0,183247.0,514.0,,4633.0,7908.0,196302.0,0.0,0.0,0.0,3872.0,7627.0,11499.0,207801.0,
09/30/2003,,63620.0,58909.0,2533.0,0.0,639.0,0.0,1539.0,496.0,9046.0,,7247.0,130956.0,211365.0,,30795.0,4560.0,26240.0,125110.0,186705.0,515.0,,4622.0,8179.0,200021.0,0.0,0.0,0.0,3900.0,7444.0,11344.0,211365.0,
12/31/2003,,65847.0,61263.0,2512.0,0.0,565.0,0.0,1507.0,462.0,9043.0,,7599.0,142902.0,225853.0,,33117.0,4423.0,26185.0,136633.0,200358.0,1050.0,,4613.0,8193.0,214214.0,0.0,0.0,0.0,3932.0,7707.0,11639.0,225853.0,
03/31/2004,,85757.0,72814.0,2655.0,0.0,8443.0,0.0,1845.0,638.0,8937.0,,7511.0,134421.0,237264.0,,20246.0,4612.0,11658.0,172462.0,208978.0,573.0,,4580.0,9596.0,223727.0,0.0,0.0,0.0,4422.0,9115.0,13537.0,237264.0,
06/30/2004,,84849.0,70703.0,2650.0,0.0,9579.0,0.0,1917.0,695.0,9084.0,,8086.0,137508.0,240222.0,,20562.0,4843.0,11746.0,177445.0,214596.0,622.0,,4304.0,8425.0,227947.0,0.0,0.0,0.0,4497.0,7778.0,12275.0,240222.0,
09/30/2004,,90372.0,74276.0,2665.0,0.0,11335.0,0.0,2096.0,819.0,9273.0,,8193.0,137832.0,246489.0,,21314.0,4911.0,11800.0,181002.0,219027.0,621.0,,4312.0,8879.0,232839.0,0.0,0.0,0.0,4530.0,9120.0,13650.0,246489.0,
12/31/2004,,94408.0,75100.0,2662.0,0.0,14466.0,0.0,2180.0,1148.0,9413.0,643.0,8509.0,145614.0,259735.0,,21329.0,4807.0,12246.0,192856.0,231238.0,621.0,,4308.0,9330.0,245497.0,0.0,0.0,0.0,4570.0,9668.0,14238.0,259735.0,
03/31/2005,,96508.0,75215.0,2119.0,0.0,16944.0,0.0,2230.0,1439.0,9249.0,658.0,8989.0,144577.0,261420.0,,21301.0,4943.0,12373.0,193961.0,232578.0,622.0,0.0,4300.0,9709.0,247209.0,0.0,0.0,0.0,4699.0,9512.0,14211.0,261420.0,
06/30/2005,,100624.0,76554.0,2140.0,0.0,19337.0,0.0,2593.0,1027.0,9029.0,657.0,8938.0,148107.0,268382.0,,21104.0,5038.0,12467.0,200255.0,238864.0,620.0,0.0,4061.0,9247.0,252792.0,0.0,0.0,0.0,4833.0,10757.0,15590.0,268382.0,
09/30/2005,,103617.0,76461.0,2009.0,0.0,22648.0,0.0,2499.0,1481.0,9246.0,675.0,9364.0,156082.0,280465.0,,21791.0,5111.0,12591.0,211876.0,251369.0,620.0,0.0,4053.0,9113.0,265155.0,0.0,0.0,0.0,4928.0,10382.0,15310.0,280465.0,
12/31/2005,,106935.0,76440.0,3747.0,0.0,25495.0,0.0,1253.0,1273.0,10094.0,683.0,9702.0,156870.0,285557.0,,22266.0,5566.0,12987.0,215327.0,256146.0,719.0,0.0,4048.0,9319.0,270232.0,0.0,0.0,0.0,5070.0,10255.0,15325.0,285557.0,
03/31/2006,,108819.0,75719.0,4152.0,0.0,27596.0,0.0,1352.0,1394.0,9795.0,691.0,10199.0,164477.0,295375.0,,21974.0,5672.0,13163.0,225021.0,265830.0,1442.0,0.0,3324.0,9369.0,279965.0,0.0,0.0,0.0,5099.0,10311.0,15410.0,295375.0,
06/30/2006,,110831.0,76054.0,4665.0,0.0,28484.0,0.0,1628.0,1081.0,8978.0,717.0,10539.0,162792.0,294938.0,,21770.0,5660.0,13454.0,224290.0,265174.0,2768.0,0.0,1996.0,9617.0,279555.0,0.0,0.0,0.0,5186.0,10197.0,15383.0,294938.0,
09/30/2006,,114724.0,78705.0,4799.0,0.0,29457.0,0.0,1763.0,1355.0,8723.0,753.0,10328.0,168911.0,304794.0,,21849.0,5670.0,13662.0,232197.0,273378.0,1990.0,0.0,2086.0,9607.0,287061.0,0.0,0.0,0.0,5915.0,11818.0,17733.0,304794.0,
12/31/2006,,119173.0,80755.0,5369.0,0.0,31132.0,0.0,1917.0,1424.0,9246.0,791.0,10268.0,185808.0,326710.0,,21991.0,5620.0,14016.0,251795.0,293422.0,899.0,0.0,3204.0,10309.0,307834.0,0.0,0.0,0.0,6324.0,12552.0,18876.0,326710.0,
03/31/2007,,122943.0,81566.0,6114.0,0.0,33017.0,0.0,2246.0,1790.0,9252.0,815.0,10360.0,187551.0,332711.0,,21987.0,5657.0,14255.0,255191.0,297090.0,936.0,0.0,3536.0,12298.0,313860.0,0.0,0.0,0.0,6438.0,12413.0,18851.0,332711.0,
06/30/2007,,125317.0,81636.0,6943.0,0.0,34233.0,0.0,2505.0,1624.0,8980.0,910.0,10729.0,198086.0,345646.0,,21990.0,5704.0,14630.0,266610.0,308934.0,798.0,0.0,3720.0,13546.0,326998.0,0.0,0.0,0.0,6544.0,12104.0,18648.0,345646.0,
09/30/2007,,129192.0,81818.0,7286.0,0.0,37350.0,0.0,2738.0,1952.0,8929.0,941.0,11499.0,203942.0,356455.0,,22197.0,5677.0,15007.0,276802.0,319683.0,1644.0,0.0,2848.0,13330.0,337505.0,0.0,0.0,0.0,6588.0,12362.0,18950.0,356455.0,
12/31/2007,,131086.0,81657.0,7471.0,0.0,38777.0,0.0,3181.0,2011.0,8831.0,972.0,11742.0,205719.0,360361.0,,22153.0,5545.0,15331.0,280288.0,323317.0,2357.0,0.0,2150.0,13333.0,341157.0,0.0,0.0,0.0,6630.0,12574.0,19204.0,360361.0,
03/31/2008,,131475.0,80179.0,7621.0,0.0,39869.0,0.0,3806.0,2248.0,8886.0,994.0,12819.0,187746.0,344168.0,,22150.0,5551.0,15544.0,265109.0,308354.0,2728.0,0.0,2254.0,12996.0,326332.0,0.0,0.0,0.0,6584.0,11252.0,17836.0,344168.0,
06/30/2008,,131493.0,80195.0,8028.0,0.0,39472.0,0.0,3798.0,2084.0,8773.0,1022.0,12952.0,177516.0,333840.0,,22315.0,5530.0,15772.0,254226.0,297843.0,2706.0,0.0,3265.0,13202.0,317016.0,0.0,0.0,0.0,6594.0,10230.0,16824.0,333840.0,
09/30/2008,,123437.0,75444.0,8381.0,0.0,35385.0,0.0,4227.0,1963.0,9302.0,1038.0,12272.0,163473.0,311485.0,,22605.0,5523.0,16602.0,234866.0,279596.0,1854.0,0.0,3693.0,13785.0,298928.0,0.0,0.0,0.0,6601.0,5956.0,12557.0,311485.0,
12/31/2008,,120107.0,75134.0,8677.0,0.0,32278.0,0.0,4018.0,1811.0,9961.0,1075.0,13248.0,141381.0,287583.0,,21933.0,5379.0,16747.0,214736.0,258795.0,422.0,0.0,5799.0,13299.0,278315.0,0.0,0.0,0.0,7572.0,1696.0,9268.0,287583.0,
03/31/2009,,116333.0,73752.0,8586.0,0.0,28893.0,0.0,5102.0,1851.0,10082.0,1062.0,12077.0,134763.0,276168.0,,21804.0,5366.0,18562.0,205483.0,251215.0,838.0,0.0,5338.0,10890.0,268281.0,0.0,27.0,0.0,7604.0,256.0,7887.0,276168.0,
06/30/2009,,121361.0,77569.0,8726.0,,32121.0,0.0,2945.0,2558.0,9358.0,1024.0,11780.0,143619.0,289700.0,,21902.0,5333.0,18153.0,213996.0,259384.0,684.0,,5148.0,11022.0,276238.0,2921.0,20.0,0.0,8194.0,2327.0,13462.0,289700.0,
09/30/2009,,129439.0,82551.0,8537.0,0.0,34860.0,0.0,3491.0,2417.0,9086.0,1032.0,11040.0,163706.0,316720.0,,21901.0,5324.0,17950.0,237393.0,282568.0,684.0,0.0,5151.0,10836.0,299239.0,2940.0,25.0,0.0,8980.0,5536.0,17481.0,316720.0,
12/31/2009,,125556.0,81510.0,8112.0,,33542.0,,2392.0,2142.0,8788.0,1026.0,10686.0,159519.0,307717.0,,21651.0,5221.0,17980.0,228542.0,273394.0,686.0,,5153.0,10590.0,289823.0,2960.0,29.0,0.0,8989.0,5916.0,17894.0,307717.0,
03/31/2010,,127351.0,84129.0,7339.0,0.0,33206.0,0.0,2677.0,2079.0,8581.0,1032.0,10270.0,167969.0,317282.0,,21560.0,5293.0,17990.0,237613.0,282456.0,550.0,0.0,6322.0,10114.0,299442.0,556.0,0.0,0.0,10480.0,6804.0,17840.0,317282.0,
06/30/2010,,128071.0,85863.0,6855.0,0.0,31286.0,0.0,4067.0,2998.0,8856.0,1150.0,9689.0,163386.0,314150.0,,21479.0,5291.0,18529.0,231438.0,276737.0,,,6600.0,11922.0,295259.0,556.0,0.0,0.0,10475.0,7860.0,18891.0,314150.0,
09/30/2010,,133590.0,89253.0,6864.0,0.0,33663.0,0.0,3810.0,1707.0,8612.0,1143.0,9386.0,159488.0,313926.0,,39890.0,5296.0,0.0,232578.0,277764.0,0.0,0.0,6603.0,8650.0,293017.0,556.0,,0.0,10460.0,9893.0,20909.0,313926.0,
12/31/2010,,130995.0,86348.0,6670.0,0.0,33793.0,0.0,4184.0,2062.0,8135.0,1150.0,9857.0,166147.0,318346.0,,39598.0,5176.0,0.0,237085.0,281859.0,800.0,0.0,5807.0,9569.0,298035.0,556.0,0.0,0.0,10453.0,9302.0,20311.0,318346.0,
03/31/2011,,129689.0,85598.0,6917.0,0.0,33332.0,0.0,3842.0,2317.0,8377.0,1132.0,9843.0,171180.0,322538.0,,39420.0,5314.0,0.0,240231.0,284965.0,800.0,0.0,5810.0,9964.0,301539.0,556.0,0.0,0.0,10396.0,10047.0,20999.0,322538.0,
06/30/2011,,132072.0,86993.0,7492.0,0.0,33359.0,0.0,4228.0,1898.0,8269.0,1020.0,9584.0,164626.0,317469.0,,40184.0,5315.0,0.0,233795.0,279294.0,800.0,0.0,5814.0,9886.0,295794.0,556.0,0.0,0.0,10398.0,10721.0,21675.0,317469.0,
09/30/2011,,136178.0,89967.0,7766.0,0.0,31759.0,0.0,6686.0,2589.0,8778.0,1029.0,8729.0,148295.0,305598.0,,41034.0,5409.0,0.0,220525.0,266968.0,800.0,0.0,5817.0,9232.0,282817.0,556.0,0.0,0.0,10400.0,11825.0,22781.0,305598.0,
12/31/2011,,134948.0,89545.0,7729.0,0.0,31420.0,0.0,6254.0,2581.0,8214.0,1029.0,6556.0,149281.0,302609.0,,41016.0,5222.0,0.0,219943.0,266181.0,,0.0,6530.0,8412.0,281123.0,556.0,0.0,0.0,10396.0,10534.0,21486.0,302609.0,
03/31/2012,,133600.0,88413.0,8245.0,0.0,31660.0,0.0,5282.0,2059.0,8124.0,1017.0,6577.0,159171.0,310548.0,,40532.0,5325.0,0.0,227159.0,273016.0,310.0,0.0,6220.0,9728.0,289274.0,556.0,0.0,0.0,10036.0,10682.0,21274.0,310548.0,
06/30/2012,,134935.0,90381.0,8831.0,,30066.0,,5657.0,2338.0,8480.0,1001.0,6336.0,150887.0,303977.0,,40980.0,5278.0,,217850.0,264108.0,254.0,,7125.0,10529.0,282016.0,556.0,0.0,0.0,10042.0,11363.0,21961.0,303977.0,
09/30/2012,,137168.0,91513.0,8863.0,,30858.0,,5934.0,2705.0,8372.0,979.0,5947.0,153747.0,308918.0,,40992.0,5370.0,,221393.0,267755.0,640.0,,6486.0,10667.0,285548.0,556.0,0.0,0.0,10037.0,12777.0,23370.0,308918.0,
12/31/2012,,134250.0,90503.0,8708.0,,29823.0,0.0,5216.0,2421.0,8208.0,977.0,5725.0,146932.0,298513.0,,40992.0,5145.0,0.0,212470.0,258607.0,640.0,0.0,6647.0,10172.0,276066.0,556.0,0.0,,10043.0,11848.0,22447.0,298513.0,
03/31/2013,,114838.0,74079.0,6650.0,0.0,28961.0,0.0,5148.0,1985.0,25979.0,921.0,2431.0,150867.0,297021.0,,41681.0,5307.0,0.0,214283.0,261271.0,520.0,0.0,5807.0,8503.0,276101.0,556.0,0.0,0.0,9998.0,10366.0,20920.0,297021.0,
06/30/2013,,105520.0,69755.0,6823.0,0.0,24196.0,0.0,4746.0,1740.0,26301.0,911.0,2472.0,157889.0,294833.0,,41548.0,5297.0,0.0,211934.0,258779.0,630.0,0.0,6105.0,10306.0,275820.0,0.0,0.0,0.0,10549.0,8464.0,19013.0,294833.0,
09/30/2013,,103064.0,68169.0,6990.0,0.0,23205.0,0.0,4700.0,1422.0,26788.0,895.0,2249.0,149529.0,283947.0,,41545.0,5445.0,0.0,202309.0,249299.0,283.0,0.0,6106.0,9331.0,265019.0,0.0,0.0,0.0,10419.0,8509.0,18928.0,283947.0,
12/31/2013,,98401.0,66365.0,7018.0,0.0,20613.0,0.0,4405.0,1428.0,26795.0,877.0,2161.0,148222.0,277884.0,,41373.0,5225.0,0.0,199649.0,246247.0,438.0,0.0,6190.0,6104.0,258979.0,0.0,0.0,0.0,9899.0,9006.0,18905.0,277884.0,
03/31/2014,,97084.0,67381.0,7136.0,0.0,18197.0,0.0,4370.0,1285.0,26605.0,870.0,2092.0,144987.0,272923.0,,41461.0,5326.0,0.0,194328.0,241115.0,821.0,0.0,5529.0,5684.0,253149.0,0.0,0.0,0.0,9554.0,10220.0,19774.0,272923.0,
06/30/2014,,76239.0,64757.0,7006.0,,835.0,,3641.0,1512.0,26516.0,807.0,2026.0,147613.0,254713.0,,41682.0,5348.0,,174998.0,222028.0,289.0,,5819.0,7149.0,235285.0,0.0,0.0,0.0,9235.0,10193.0,19428.0,254713.0,
09/30/2014,,76231.0,64599.0,7155.0,0.0,660.0,0.0,3817.0,440.0,26354.0,816.0,1868.0,141391.0,247100.0,,41442.0,5389.0,,169067.0,215898.0,289.0,0.0,5819.0,6259.0,228265.0,0.0,0.0,0.0,9018.0,9817.0,18835.0,247100.0,
12/31/2014,,76278.0,64267.0,6987.0,0.0,1058.0,0.0,3966.0,399.0,26349.0,831.0,1823.0,139333.0,245013.0,,41444.0,5255.0,,167234.0,213933.0,456.0,0.0,5653.0,6251.0,226293.0,0.0,0.0,0.0,9128.0,9592.0,18720.0,245013.0,
03/31/2015,,76576.0,64206.0,7149.0,0.0,1148.0,0.0,4073.0,500.0,26234.0,848.0,1764.0,141038.0,246960.0,,41523.0,5383.0,0.0,167904.0,214810.0,167.0,0.0,5653.0,7253.0,227883.0,0.0,0.0,0.0,9001.0,10076.0,19077.0,246960.0,
06/30/2015,,74440.0,62406.0,7132.0,0.0,856.0,0.0,4046.0,493.0,26479.0,874.0,1786.0,136948.0,241020.0,,21993.0,5463.0,19507.0,163360.0,210323.0,167.0,0.0,5358.0,6945.0,222793.0,0.0,0.0,0.0,8988.0,9239.0,18227.0,241020.0,
09/30/2015,,74405.0,62542.0,6980.0,0.0,813.0,0.0,4070.0,665.0,26688.0,932.0,1710.0,127053.0,231453.0,,21952.0,5508.0,19733.0,153557.0,200750.0,167.0,0.0,5359.0,6973.0,213249.0,0.0,0.0,0.0,8961.0,9243.0,18204.0,231453.0,
12/31/2015,,72918.0,61039.0,7071.0,0.0,1121.0,0.0,3687.0,448.0,26726.0,974.0,1816.0,125466.0,228348.0,,21825.0,5385.0,19747.0,151793.0,198750.0,550.0,0.0,4809.0,6597.0,210706.0,0.0,0.0,0.0,8978.0,8664.0,17642.0,228348.0,
03/31/2016,,73910.0,62611.0,7081.0,0.0,798.0,0.0,3420.0,479.0,26730.0,995.0,1694.0,123685.0,227493.0,,21823.0,5497.0,20019.0,149886.0,197225.0,690.0,0.0,4633.0,6833.0,209381.0,0.0,0.0,0.0,8890.0,9222.0,18112.0,227493.0,
06/30/2016,,75144.0,63738.0,7095.0,0.0,827.0,0.0,3484.0,461.0,26777.0,1005.0,1637.0,122592.0,227616.0,,21904.0,5538.0,20269.0,149240.0,196951.0,690.0,0.0,4634.0,6782.0,209057.0,0.0,0.0,0.0,8902.0,9657.0,18559.0,227616.0,
09/30/2016,,73719.0,62444.0,7043.0,0.0,875.0,0.0,3357.0,810.0,26789.0,1001.0,1683.0,124428.0,228430.0,,21615.0,5622.0,20237.0,149893.0,197367.0,690.0,0.0,4635.0,7080.0,209772.0,0.0,0.0,0.0,8898.0,9760.0,18658.0,228430.0,
12/31/2016,,39757.0,34077.0,2886.0,0.0,945.0,0.0,1849.0,328.0,7389.0,991.0,645.0,175466.0,224576.0,,28317.0,5392.0,322.0,164136.0,198167.0,416.0,0.0,4494.0,4596.0,207673.0,0.0,0.0,0.0,5251.0,11652.0,16903.0,224576.0,
03/31/2017,,72189.0,60921.0,7127.0,0.0,1223.0,0.0,2918.0,337.0,27169.0,984.0,1693.0,123016.0,225388.0,,27687.0,5609.0,14051.0,147445.0,194792.0,320.0,0.0,4817.0,8450.0,208379.0,0.0,0.0,0.0,5181.0,11828.0,17009.0,225388.0,
06/30/2017,,73780.0,62550.0,7229.0,0.0,1055.0,0.0,2946.0,362.0,27111.0,974.0,1648.0,121988.0,225863.0,,27839.0,5573.0,14156.0,147212.0,194780.0,320.0,0.0,4817.0,8658.0,208575.0,0.0,0.0,0.0,5199.0,12089.0,17288.0,225863.0,
09/30/2017,,72993.0,61425.0,7476.0,0.0,1112.0,0.0,2980.0,333.0,27127.0,962.0,1635.0,121161.0,224211.0,,28232.0,5528.0,14247.0,145777.0,193784.0,320.0,0.0,4818.0,8056.0,206978.0,0.0,0.0,0.0,5195.0,12038.0,17233.0,224211.0,
12/31/2017,,45146.0,39234.0,3175.0,0.0,1012.0,0.0,1725.0,180.0,7971.0,1034.0,650.0,170279.0,225260.0,,32287.0,5322.0,713.0,163258.0,201580.0,640.0,0.0,4358.0,5188.0,211766.0,0.0,0.0,0.0,4383.0,9111.0,13494.0,225260.0,
03/31/2018,,44432.0,38309.0,3221.0,0.0,1123.0,0.0,1779.0,228.0,8033.0,1018.0,663.0,162292.0,216666.0,,32213.0,5450.0,678.0,154994.0,193335.0,413.0,0.0,4755.0,5020.0,203523.0,0.0,0.0,0.0,4367.0,8776.0,13143.0,216666.0,
