Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
07/04/1999,,,,,,25.36733,4663.093925,5910.897666,3728.471158,4.236588,36.298866,74.882115,36.0,5917.259774,
10/03/1999,,,,,,27.526684,6118.967663,6919.828488,5234.659799,3.832484,26.325592,42.146098,36.0625,5972.987292,
12/31/1999,,,,,,45.506249,7382.943763,11075.808965,4831.927817,6.150621,31.966721,42.661913,66.0,11015.221013,
04/02/2000,,,,,,55.339162,12912.06588,15474.45939,9320.62972,6.76077,30.748838,38.221725,82.0,13939.463506,
07/02/2000,,,,,,48.141971,15022.940537,18513.399022,11987.724385,5.177669,20.320412,25.178124,73.5,12469.743,
10/01/2000,,,,,,23.337851,10138.057835,13449.170364,5761.107219,2.101681,7.669276,9.131642,35.0,5823.358043,
12/31/2000,,,,,,25.407636,5425.067089,6756.846927,3907.452189,2.017499,7.337816,8.640209,37.25,6141.157959,
04/01/2001,,,,,,53.233488,6155.294344,7358.776941,5122.022816,1.835505,7.018156,8.421945,33.0,5568.513956,
07/01/2001,,,,,,,6402.212303,8046.201948,4471.987177,2.239729,10.661467,14.453134,35.0,5940.079,
09/30/2001,,,,,,,5207.576196,6262.345724,3154.101085,1.608228,14.953045,53.099303,19.5,3284.032514,
12/31/2001,,,,,,,4448.428704,5580.469203,3194.68672,3.853127,,,30.14,5550.741762,
03/31/2002,,,,,,,5975.746685,6997.846752,4696.321801,6.707802,,,39.43,7267.232541,
06/30/2002,,,,,,,5668.00343,7261.633378,4412.892417,4.301876,,,23.5,4420.070085,
09/29/2002,,,,,,,2850.740299,4222.318603,1775.101547,1.744439,,,9.81,1934.324442,
12/31/2002,,,,,,,2400.800525,3248.843097,1459.956537,2.059059,,,13.01,2516.655957,
03/30/2003,,,,,,,2316.592441,3027.793032,1887.195875,1.834325,,,12.01,2400.772186,
06/29/2003,,,,,,,2858.758898,3691.852551,2296.963702,2.380051,,,17.32,3166.50264,
09/28/2003,,,,,,,3316.410542,4077.601369,2713.36127,2.710337,,,19.49,3601.69929,
12/31/2003,,,,,,2370.08762,4149.06412,4995.434994,3382.565094,3.704381,87.122282,,25.45,5011.535023,
04/04/2004,,,,,,65.3706,4963.203054,5998.058653,4197.906753,3.255866,32.41022,2412.991999,25.36,4717.40477,
07/04/2004,,,,,,29.338343,4028.276803,4788.131378,3649.321237,2.32873,14.363075,29.816587,20.93,3828.03235,
10/03/2004,,,,,,14.753718,2731.73676,3792.607214,2232.947708,1.619293,8.559671,14.202287,14.36,2870.12608,
12/31/2004,,,,,,36.94912,2906.717125,3434.203224,2293.072763,1.917204,10.816579,17.772649,17.07,3435.39971,
04/03/2005,,,,,,,3011.773728,3337.111771,2590.450776,1.64847,10.648638,25.847955,14.29,2590.79221,
07/03/2005,,,,,,,2283.801722,2592.407027,1938.746957,1.702174,16.655594,,11.86,2164.01132,
10/02/2005,,,,,,,2855.686696,3196.650616,2124.989951,2.767561,27.624832,,16.5,3063.953,
12/31/2005,,,,,,,2686.937508,3073.842586,2452.106558,2.305122,156.285911,,14.57,2478.538306,
04/02/2006,,,,,,,2828.491196,3132.597903,2391.610513,1.948684,29.797627,,15.51,2392.570658,
07/02/2006,,,,,,28.242849,2402.543315,2801.66944,1977.263468,,,,13.93,,
10/01/2006,,,,,,5.159048,,,,,,,13.16,,
12/31/2006,,,,,,5.35103,2223.302921,2223.302921,2223.302921,1.630181,7.443084,13.28413,14.96,2210.930835,
04/01/2007,,,,,,7.952502,2394.66276,2642.448341,2206.22281,1.807,9.020734,18.707696,16.54,2253.37934,
07/01/2007,,,,,,12.408878,2344.692511,2588.069657,2218.854291,2.116195,13.080072,31.302214,17.58,2431.33688,
09/30/2007,,,,,,78.210416,2039.105531,2563.180251,1666.450507,1.560089,13.848783,31.213852,13.8,1706.2116,
12/31/2007,,,,,,204.412794,1355.484862,1872.617657,999.165525,0.949657,8.387388,18.236088,10.34,1046.787919,
03/30/2008,,,,,,22.039026,1169.504521,1722.952293,809.408624,1.478678,11.771141,23.733041,12.41,1694.42045,
06/29/2008,,,,,,18.45916,1770.53982,1994.92909,1400.387888,1.177156,8.740568,18.006192,10.71,1383.03762,
09/28/2008,,,,,,12.829057,1194.287706,1515.931124,935.265568,0.798978,6.364875,15.883002,8.31,936.95415,
12/31/2008,,,,,,9.33667,345.165833,850.834667,34.809661,0.419234,4.294564,34.871833,4.22,464.10922,
04/05/2009,,,,,,1189.808537,532.546454,699.505024,342.257969,0.751048,285.544054,,5.14,698.7263,
07/05/2009,,,,,,,896.281953,1108.418676,637.334283,1.207506,,,6.76,944.52324,
10/04/2009,,,,,,25.468565,1169.803998,1405.344771,816.85431,1.627364,,,8.83,1215.83101,
12/31/2009,,,,,,23.533764,1341.793239,1562.355581,1099.969243,1.931016,,,10.73,1501.21984,
04/04/2010,,,,,,12.212545,1452.646645,1659.138981,1210.579616,1.64376,12.192463,58.231344,11.24,1604.56468,
07/04/2010,,,,,,6.890179,1636.242665,1935.98205,1195.20312,0.961734,3.669114,5.332725,9.48,1203.94276,
10/03/2010,,,,,,5.164529,1319.174003,1553.88628,1115.025802,0.852848,2.668105,3.378532,11.1,1263.1317,
12/31/2010,,,,,,5.184944,1481.600096,1860.747912,1230.714574,1.005187,3.096074,3.794035,14.04,1574.2854,
04/03/2011,,,,,,6.741787,2084.093769,2553.073727,1463.785918,1.452425,4.466599,5.406727,17.84,2358.717,
07/03/2011,,,,,,5.890591,1989.937874,2482.769163,1577.676327,1.126008,3.649023,4.474336,15.18,1789.48836,
10/02/2011,,,,,,6.677417,1293.889418,1782.790313,976.919911,0.661625,2.426457,3.13318,11.01,954.21622,
12/31/2011,,,,,,13.428093,1393.861472,1916.56998,891.275226,1.336664,5.715168,8.310889,13.63,1910.17481,
04/01/2012,,,,,,17.909873,2410.958171,2622.407954,1938.656724,1.774651,8.265474,13.120049,16.89,2570.70302,
07/01/2012,,,,,,15.692511,2279.521163,2666.256112,1930.967873,1.242656,5.176782,7.774912,14.06,1971.26678,
09/30/2012,,,,,,8.544079,2112.161996,2421.196755,1775.114991,1.073683,4.152901,6.099854,14.22,1830.99322,
12/31/2012,,,,,,11.080632,2033.453526,2339.900911,1693.218809,1.412914,5.441712,8.14581,16.89,2340.84512,
03/31/2013,,,,,,12.490278,2335.397454,2482.668504,2175.959189,1.499061,5.920168,9.411356,16.22,2309.22684,
06/30/2013,,,,,,13.297216,2385.479195,2657.840997,1945.584292,1.75851,7.814163,14.37551,17.57,2498.93797,
09/29/2013,,,,,,20.624609,2317.794366,2686.26793,2075.381137,1.597774,7.247309,13.958445,16.71,2222.56129,
12/31/2013,,,,,,21.018984,2259.090058,2428.42854,2058.912288,1.656496,6.952294,12.40626,17.62,2365.36522,
03/30/2014,,,,,,22.841321,2707.405626,2911.230615,2351.754563,1.930025,8.270924,14.922622,19.52,2834.38788,
06/29/2014,,,,,,15.998672,2658.438076,2998.459471,2405.723353,1.73218,7.162223,12.066429,19.45,2711.30245,
09/28/2014,,,,,,20.532123,2822.10427,3133.763319,2412.721533,1.895107,7.951228,13.297782,19.55,3050.9101,
12/31/2014,,,,,,12.758549,2811.929596,3228.67482,2126.264886,1.813265,12.001395,30.988149,19.79,2987.93927,
04/05/2015,,,,,,9.815227,2856.208313,3078.622651,2595.899511,1.678051,10.159613,21.907317,18.86,2801.02572,
07/05/2015,,,,,,10.992386,3039.260148,3279.525381,2657.422501,1.871788,11.018761,22.469789,19.43,3100.40401,
10/04/2015,,,,,,8.489653,2878.982935,3161.375757,2509.204157,1.641209,10.039002,21.326107,18.22,2698.7548,
12/31/2015,,,,,,13.52438,3074.049564,3337.354334,2753.713795,1.952289,8.341361,13.17418,20.67,3200.93047,
04/03/2016,,,,,,14.232059,3009.839098,3461.45748,2598.500211,1.999336,8.491319,13.08989,21.75,3455.19425,
07/03/2016,,,,,,11.59575,3030.135601,3443.097933,2716.328891,1.625128,64.734821,,19.45,2839.46345,
10/02/2016,,,,,,11.849171,3079.079133,3256.458275,2789.146861,1.830855,1666.093029,,21.58,3097.26694,
12/31/2016,,,,,,13.932043,3529.967259,4027.891307,2984.641481,2.166841,63.323229,,25.4,3799.0138,
04/02/2017,,,,,,23.35029,4484.160893,5099.183465,3846.935074,2.855821,57.597774,,31.1,5080.9876,
07/02/2017,,,,,,18.666189,5580.013273,6150.134114,4713.547332,2.409618,8.961196,11.227959,30.03,4684.96697,
10/01/2017,,,,,,17.418334,5602.324672,6070.710772,4645.904085,2.871369,9.802374,11.940432,37.29,5849.49819,
12/31/2017,,,,,,15.886416,6630.931324,7229.432944,5974.389569,3.112334,10.498317,12.658056,41.87,6649.83376,
04/01/2018,,,,,,18.629075,7428.344198,8217.738836,6243.816149,3.525685,12.02323,14.441124,45.71,7640.72668,
07/01/2018,,,,,,19.506338,6302.561571,7489.960343,5120.131147,3.116631,11.354143,14.0924,38.07,6224.50034,
09/30/2018,,,,,,22.033933,6667.048867,7534.522965,5905.465893,2.829208,10.309319,12.780872,36.98,5830.03322,
12/31/2018,,,,,,15.682989,5248.163112,5937.158755,4239.498395,2.229283,7.978008,9.884513,31.38,4683.28236,
03/31/2019,,,,,,15.596807,5799.606414,6716.445714,4481.199336,2.993512,10.39265,13.360981,39.84,6308.62952,
06/30/2019,,,,,,17.93028,7259.208888,8002.234798,6572.134723,3.55437,12.238034,15.68808,47.91,7622.99776,
09/29/2019,,,,,,23.239661,8474.796212,9555.589624,7185.627676,4.207392,14.325618,18.272416,57.4,9087.432,
12/31/2019,,,,,,25.95216,10107.061194,11084.539092,9160.799319,4.702378,15.500795,19.3831,68.19,10791.7929,
03/29/2020,,,,,,20.23761,10116.870678,12215.389154,6831.180372,3.45721,10.732051,12.979537,54.85,8661.0763,
06/28/2020,,,,,,26.127939,10535.669409,13621.50121,8246.680024,4.667734,14.596962,17.27129,81.85,12974.9181,
09/13/2020,21.4254802985226,7.12056295081092,10.2241469782756,4.50482365186323,18.3281185626838,23.9157625867762,,,,4.26046785492268,13.3233576916067,15.7643469590358,74.92,11842.8395382,
09/30/2020,21.2298101445169,6.54608999563128,,4.50531330383188,16.0359589041096,,,,,4.28933910693033,13.9292354993201,16.9348657879045,,,
12/31/2020,21.0923423423423,6.4447311827957,,4.52706655355499,18.5813492063492,,,,,4.31004955666993,13.7450311149696,16.8745407110401,,,
