Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2012,3484.0,3484.0,-2177.0,2177.0,1307.0,0.0,-783.0,721.0,62.0,524.0,852.0,,61.0,,-913.0,1376.0,-455.0,921.0,-58.0,-58.0,0.0,979.0,,979.0,0.0,0.0,979.0,289.0,-632.0,459.7,2.13,2.0,0.628671,463.1,2.11,1.99,0.625284,
03/31/2013,3420.0,3420.0,-2078.0,2078.0,1342.0,0.0,-764.0,703.0,61.0,578.0,-13.0,,60.0,,-47.0,565.0,-164.0,401.0,47.0,47.0,0.0,354.0,,354.0,0.0,0.0,354.0,378.26,-22.74,451.7,0.78,0.89,0.837414,454.8,0.78,0.88,0.83,
06/30/2013,3593.0,3593.0,-2155.0,2155.0,1438.0,0.0,-808.0,747.0,61.0,630.0,-49.0,,59.0,,-10.0,581.0,-165.0,416.0,-49.0,-49.0,0.0,465.0,,465.0,0.0,0.0,465.0,416.0,0.0,449.6,1.04,0.93,0.93,452.5,1.03,0.92,0.92,
09/30/2013,3568.0,3568.0,-2148.0,2148.0,1420.0,0.0,-742.0,676.0,66.0,678.0,-50.0,,60.0,,-10.0,628.0,-222.0,406.0,-46.0,-46.0,0.0,452.0,,452.0,0.0,0.0,452.0,447.3,41.3,445.9,1.01,0.91,1.00314,448.9,1.01,0.9,0.992003,
12/31/2013,3554.0,3554.0,-2173.0,2173.0,1381.0,0.0,-753.0,689.0,64.0,628.0,-55.0,,60.0,,-5.0,573.0,-166.0,407.0,-1.0,-1.0,0.0,408.0,,408.0,0.0,0.0,408.0,368.705,-38.295,437.7,0.93,0.93,0.842369,440.9,0.93,0.92,0.833144,
03/31/2014,3569.0,3569.0,-2158.0,2158.0,1411.0,0.0,-744.0,682.0,62.0,667.0,-55.0,,64.0,,-9.0,612.0,-184.0,428.0,-45.0,-45.0,0.0,473.0,,473.0,0.0,0.0,473.0,428.0,0.0,421.9,1.12,1.01,1.01,425.0,1.11,1.01,1.01,
06/30/2014,3719.0,3719.0,-2219.0,2219.0,1500.0,0.0,-737.0,677.0,60.0,763.0,-57.0,,64.0,,-7.0,706.0,-212.0,494.0,-998.0,-998.0,0.0,1492.0,,1492.0,0.0,0.0,1492.0,494.0,0.0,404.7,3.69,1.22,1.22,407.6,3.66,1.21,1.21,
09/30/2014,3692.0,3692.0,-2182.0,2182.0,1510.0,0.0,-738.0,675.0,63.0,772.0,-48.0,,68.0,,-20.0,724.0,-217.0,507.0,-24.0,-24.0,0.0,531.0,,531.0,0.0,0.0,531.0,508.95,1.95,394.0,1.35,1.29,1.291751,396.8,1.34,1.28,1.284914,
12/31/2014,3504.0,3504.0,-2114.0,2114.0,1390.0,0.0,-704.0,644.0,60.0,686.0,-29.0,,54.0,,-25.0,657.0,-196.0,461.0,11.0,11.0,0.0,450.0,,450.0,0.0,0.0,450.0,461.0,0.0,386.4,1.17,1.19,1.19,389.2,1.16,1.18,1.18,
03/31/2015,3342.0,3342.0,-1970.0,1970.0,1372.0,0.0,-675.0,616.0,59.0,697.0,-33.0,,54.0,,-21.0,664.0,-206.0,458.0,0.0,0.0,0.0,458.0,,458.0,0.0,0.0,458.0,458.0,0.0,376.6,1.22,1.22,1.22,379.2,1.21,1.21,1.21,
06/30/2015,3434.0,3434.0,-2024.0,2024.0,1410.0,0.0,-680.0,622.0,58.0,730.0,-34.0,,55.0,,-21.0,696.0,-216.0,480.0,0.0,0.0,0.0,480.0,,480.0,0.0,0.0,480.0,480.0,0.0,366.2,1.31,1.31,1.31,368.4,1.3,1.3,1.3,
09/30/2015,3354.0,3354.0,-1953.0,1953.0,1401.0,0.0,-640.0,581.0,59.0,761.0,-36.0,,59.0,,-23.0,725.0,-214.0,511.0,0.0,0.0,0.0,511.0,,511.0,0.0,0.0,511.0,511.0,0.0,365.1,1.4,1.4,1.4,367.1,1.39,1.39,1.39,
12/31/2015,3275.0,3275.0,-1941.0,1941.0,1334.0,0.0,-655.0,598.0,57.0,679.0,-45.0,,58.0,,-13.0,634.0,-184.0,450.0,0.0,0.0,0.0,450.0,,450.0,0.0,0.0,450.0,450.0,0.0,363.7,1.24,1.24,1.24,365.9,1.23,1.23,1.23,
03/31/2016,3274.0,3274.0,-1896.0,1896.0,1378.0,0.0,-656.0,597.0,59.0,722.0,-54.0,,58.0,,-4.0,668.0,-200.0,468.0,0.0,0.0,0.0,468.0,,468.0,0.0,0.0,468.0,467.35,-0.65,362.0,1.29,1.29,1.291022,363.9,1.29,1.29,1.288214,
06/30/2016,3431.0,3431.0,-1967.0,1967.0,1464.0,0.0,-672.0,617.0,55.0,792.0,-41.0,,58.0,,-17.0,751.0,-226.0,525.0,0.0,0.0,0.0,525.0,,525.0,0.0,0.0,525.0,524.35,-0.65,356.6,1.47,1.47,1.470415,358.5,1.46,1.46,1.458187,
09/30/2016,3495.0,3495.0,-2027.0,2027.0,1468.0,0.0,-660.0,604.0,56.0,808.0,-45.0,,58.0,,-13.0,763.0,-228.0,535.0,0.0,0.0,0.0,535.0,,535.0,0.0,0.0,535.0,534.35,-0.65,353.5,1.51,1.51,1.511598,355.5,1.5,1.5,1.498172,
12/31/2016,3399.0,3399.0,-2018.0,2018.0,1381.0,0.0,-647.0,593.0,54.0,734.0,-8.0,,63.0,,-55.0,726.0,-219.0,507.0,0.0,0.0,0.0,507.0,,507.0,0.0,0.0,507.0,490.14,-16.86,347.9,1.457315,1.457315,1.408853,350.5,1.446505,1.446505,1.398402,
03/31/2017,3471.0,3471.0,-2003.0,2003.0,1468.0,0.0,-661.0,608.0,53.0,807.0,-58.0,,64.0,,-6.0,749.0,-213.0,536.0,0.0,0.0,0.0,536.0,,536.0,0.0,0.0,536.0,534.7,-1.3,346.2,1.55,1.55,1.544483,349.0,1.54,1.54,1.536275,
06/30/2017,3599.0,3599.0,-2087.0,2087.0,1512.0,0.0,-640.0,603.0,37.0,872.0,-53.0,,65.0,,-12.0,819.0,-232.0,587.0,0.0,0.0,0.0,587.0,,587.0,0.0,0.0,587.0,570.725,-16.275,344.7,1.7,1.7,1.655715,347.5,1.69,1.69,1.643165,
09/30/2017,3615.0,3615.0,-2092.0,2092.0,1523.0,0.0,-563.0,592.0,-29.0,960.0,-54.0,,65.0,,-11.0,906.0,-266.0,640.0,0.0,0.0,0.0,640.0,,640.0,0.0,0.0,640.0,590.26,-49.74,343.4,1.86,1.86,1.71887,346.0,1.85,1.85,1.706243,
12/31/2017,3629.0,3629.0,-2124.0,2124.0,1505.0,0.0,-659.0,609.0,50.0,846.0,-50.0,,66.0,,-16.0,796.0,-872.0,-76.0,0.0,0.0,0.0,-76.0,,-76.0,0.0,0.0,-76.0,580.05,656.05,342.1,-0.22,-0.22,1.695557,342.1,-0.22,-0.22,1.695557,
03/31/2018,3744.0,3744.0,-2181.0,2181.0,1563.0,0.0,-660.0,612.0,48.0,903.0,-54.0,,66.0,,-12.0,849.0,-197.0,652.0,0.0,0.0,0.0,652.0,,652.0,0.0,0.0,652.0,648.84,-3.16,340.2,1.92,1.92,1.907231,342.8,1.9,1.9,1.890782,
06/30/2018,3831.0,3831.0,-2231.0,2231.0,1600.0,0.0,-668.0,620.0,48.0,932.0,-38.0,,64.0,,-26.0,894.0,-228.0,666.0,0.0,0.0,0.0,666.0,,666.0,0.0,0.0,666.0,664.42,-1.58,336.7,1.98,1.98,1.973329,338.9,1.97,1.97,1.965338,
09/30/2018,3613.0,3613.0,-2096.0,2096.0,1517.0,0.0,-628.0,581.0,47.0,889.0,-54.0,,64.0,,-10.0,835.0,-197.0,638.0,0.0,0.0,0.0,638.0,,638.0,0.0,0.0,638.0,620.63,-17.37,333.3,1.91,1.91,1.862076,335.3,1.9,1.9,1.848196,
12/31/2018,3580.0,3580.0,-2096.0,2096.0,1484.0,0.0,-624.0,578.0,46.0,860.0,-44.0,,63.0,,-19.0,816.0,-209.0,607.0,0.0,0.0,0.0,607.0,,607.0,0.0,0.0,607.0,603.05,-3.95,329.8,1.84,1.84,1.828532,331.6,1.83,1.83,1.818088,
03/31/2019,3552.0,3552.0,-2059.0,2059.0,1493.0,0.0,-654.0,611.0,43.0,839.0,-49.0,,63.0,,-14.0,790.0,-193.0,597.0,0.0,0.0,0.0,597.0,,597.0,0.0,0.0,597.0,593.05,-3.95,327.3,1.82,1.82,1.811946,329.6,1.81,1.81,1.798016,
06/30/2019,3609.0,3609.0,-2099.0,2099.0,1510.0,0.0,-639.0,598.0,41.0,871.0,-46.0,,55.0,,-9.0,825.0,-202.0,623.0,0.0,0.0,0.0,623.0,,623.0,0.0,0.0,623.0,623.79,0.79,324.8,1.92,1.92,1.920536,326.6,1.91,1.91,1.912419,
09/30/2019,3479.0,3479.0,-2007.0,2007.0,1472.0,0.0,-604.0,566.0,38.0,868.0,-26.0,,52.0,,-26.0,842.0,-182.0,660.0,0.0,0.0,0.0,660.0,,660.0,0.0,0.0,660.0,643.74,-16.26,322.3,2.05,2.05,1.997332,324.0,2.04,2.04,1.989815,
12/31/2019,3469.0,3469.0,-2022.0,2022.0,1447.0,0.0,-623.0,586.0,37.0,824.0,7.0,,51.0,,-58.0,831.0,-190.0,641.0,0.0,0.0,0.0,641.0,,641.0,0.0,0.0,641.0,602.321,-38.679,321.2,2.0,2.0,1.875221,322.9,1.99,1.99,1.870214,
03/31/2020,3228.0,3228.0,-1871.0,1871.0,1357.0,0.0,-596.0,560.0,36.0,761.0,-26.0,,51.0,,-25.0,735.0,-169.0,566.0,0.0,0.0,0.0,566.0,,566.0,0.0,0.0,566.0,563.63,-2.37,318.3,1.78,1.78,1.770751,319.7,1.77,1.77,1.762587,
06/30/2020,2564.0,2564.0,-1594.0,1594.0,970.0,0.0,-521.0,486.0,35.0,449.0,-43.0,,51.0,,-8.0,406.0,-87.0,319.0,0.0,0.0,0.0,319.0,,319.0,0.0,0.0,319.0,317.42,-1.58,316.1,1.01,1.01,1.004176,317.4,1.01,1.01,1.004176,
09/30/2020,2928.944,,,,1160.24258672,,,,,622.429,,,,,,576.615,,444.636,,,,,,444.636,,,444.636,443.429,,,1.389,1.389,1.413,,1.389,1.389,1.413,
12/31/2020,3114.444,,,,1262.128431,,,,,693.143,,,,,,652.154,,490.727,,,,,,490.727,,,490.727,495.214,,,1.543,1.543,1.578,,1.543,1.543,1.578,
