Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
06/30/1999,297.330994,297.325012,297.325012,,3.173968,0.974355,0.57681,0.17,0.17,0.17,0.17,0.17,0.17,0.269997,0.355167,-0.182292,0.816598,13.306046,12.010184,30.818854,
09/30/1999,297.393005,297.325012,297.325012,,3.471622,1.030186,0.647776,0.25,0.25,0.25,0.25,0.25,0.25,0.27,1.006306,0.535105,0.923357,13.28007,12.001291,30.880348,
12/31/1999,297.325012,297.325012,297.325012,,3.478685,0.902379,0.534432,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,0.04,0.403935,-0.130161,0.482973,12.751702,11.464558,30.944587,
03/31/2000,297.325012,297.325012,297.325012,,3.284957,1.087362,0.612461,0.3,0.2,0.2,0.3,0.2,0.2,0.0,0.786008,0.398217,0.518624,13.049356,11.762212,30.936852,
06/30/2000,297.325012,297.325012,297.325012,,3.462541,0.317498,-0.079711,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,,0.766165,0.374674,0.90507,11.716808,11.135289,30.270579,
09/30/2000,297.325012,297.325012,297.325012,,4.815942,0.89498,0.469184,0.16,0.16,0.16,0.16,0.16,0.16,0.27,0.69419,0.338014,1.015387,11.829479,11.829479,26.73169,
12/31/2000,297.325012,297.325012,297.325012,,4.575128,0.540486,0.252922,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.27,0.270411,0.022871,0.853948,11.498528,11.498528,26.623727,
03/31/2001,297.325012,297.325012,297.325012,,4.153704,0.836122,0.503826,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.27,0.450685,-0.187674,0.468847,11.483729,11.483729,26.64727,
06/30/2001,297.325012,297.325012,297.325012,,4.310434,1.349701,1.014715,0.65,0.53,0.53,0.65,0.53,0.53,0.27,0.193391,-0.165139,0.850248,11.536197,11.536197,26.656352,
09/30/2001,297.325012,297.325012,297.325012,,4.184646,0.450349,0.113008,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,0.27,-0.531069,-0.874128,0.480619,11.49281,11.49281,26.647607,
12/31/2001,297.325012,297.325012,297.325012,,2.975868,0.592281,0.250904,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.231397,-0.198772,0.710334,11.570503,11.570503,26.6244,
03/31/2002,297.325012,297.325012,297.325012,,2.854116,0.383419,0.041705,0.38,0.38,0.38,0.38,0.38,0.38,0.46,1.258555,0.690827,0.531069,9.726394,9.726394,26.804001,
06/30/2002,297.325012,297.325012,297.325012,,2.394686,0.764483,0.406626,0.11,0.12,0.12,0.11,0.12,0.12,0.0,0.444295,0.0037,0.537123,9.841083,9.841083,26.79223,
09/30/2002,297.325012,297.325012,297.325012,,2.564197,0.791726,0.426806,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.228706,-0.181956,0.173884,10.013621,10.013621,26.822836,
12/31/2002,297.325012,297.325012,297.325012,,2.630118,0.776255,0.408307,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.37602,-0.0972,0.268057,10.648617,10.648617,26.910619,
03/31/2003,297.325012,297.325012,297.325012,,2.778105,0.772555,0.40259,0.1,0.09,0.09,0.1,0.09,0.09,0.0,1.24342,0.718069,0.512907,10.743799,10.743799,29.255864,
06/30/2003,297.325012,297.325012,297.325012,,2.636509,0.913142,0.56302,0.2,0.21,0.21,0.2,0.21,0.21,0.0,0.50988,-0.02018,0.418734,10.824182,10.824182,29.586478,
09/30/2003,297.325012,297.325012,297.325012,,2.843353,0.900698,0.543849,0.2,0.2,0.2,0.2,0.2,0.2,0.14,0.619188,0.106954,0.181956,10.888085,10.888085,29.742537,
12/31/2003,297.325012,297.325012,297.325012,,2.651644,0.898007,0.535105,0.2,0.2,0.2,0.2,0.2,0.2,0.14,0.438914,-0.149332,0.287564,10.960397,10.960397,30.062053,
03/31/2004,297.325012,297.325012,297.325012,,2.612629,0.881527,0.509207,0.22,0.22,0.22,0.22,0.22,0.22,0.28,1.229967,0.538468,0.196754,11.027327,11.027327,30.392667,
06/30/2004,297.325012,297.325012,297.325012,,2.515093,0.798789,0.436896,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.103927,-0.457412,0.243505,11.032372,11.032372,30.723281,
09/30/2004,297.325012,297.325012,297.325012,,2.787186,0.922559,0.555957,0.21,0.21,0.21,0.21,0.21,0.21,0.16,0.583873,0.042378,0.184983,11.075759,11.075759,30.901202,
12/31/2004,312.176089,312.176,312.176,,2.721221,0.849841,0.497155,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.492671,-0.186433,0.080083,10.562628,,29.747634,
03/31/2005,312.175995,341.880005,341.880005,,1.821692,0.924886,0.602551,0.25,0.25,0.25,0.25,0.25,0.25,0.14,1.031941,0.120218,0.638422,10.685639,10.685639,30.401439,
06/30/2005,323.913177,323.910004,323.910004,,2.721126,0.76194,0.419561,0.143,0.143,0.143,0.143,0.143,0.143,0.16,0.432528,-0.279399,0.517114,10.667056,10.667056,29.708271,
09/30/2005,335.530273,335.530273,335.530273,,1.849908,0.719756,0.385062,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.31562,-0.397878,0.367776,10.629145,10.629145,29.052223,
12/31/2005,347.158173,347.158173,347.158173,,3.355819,1.061764,0.737992,0.37,0.37,0.37,0.37,0.37,0.37,0.157277,0.94251,0.233611,0.471255,10.841456,10.841456,28.493639,
03/31/2006,357.060913,421.641998,421.641998,,2.921673,0.914757,0.647469,0.35,0.35,0.35,0.35,0.35,0.35,0.04,0.762258,-0.027274,0.334957,11.231977,11.231977,28.312257,
03/31/2007,357.0,357.060913,357.060913,,2.87626,0.901807,0.562929,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.946617,-0.106424,1.257703,12.591036,12.591036,31.02521,
06/30/2007,357.0,357.060913,357.060913,,2.873459,0.904608,0.562929,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.344479,-0.649749,0.156863,13.322129,13.322129,31.781513,
09/30/2007,357.0,357.060913,357.060913,,3.184331,1.103453,0.753373,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.529321,-0.604939,0.156863,13.834734,13.834734,32.414566,
12/31/2007,357.0,357.060913,357.060913,,2.991086,0.969022,0.607739,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.487312,-0.585334,0.638655,14.114846,14.114846,33.190476,
03/31/2008,357.060915,357.0,357.0,,3.067227,0.969188,0.641457,0.302521,0.302521,0.302521,0.302521,0.302521,0.302521,0.0,1.0,0.014006,0.674955,14.412107,,33.876573,
06/30/2008,357.060915,357.0,357.0,,2.955182,0.943978,0.596639,0.277311,0.277311,0.277311,0.277311,0.277311,0.277311,0.0,0.366947,-0.635854,0.162437,15.224293,15.224293,34.629945,
09/30/2008,357.060915,357.0,357.0,,3.487395,1.117647,0.773109,0.369748,0.369748,0.369748,0.369748,0.369748,0.369748,0.0,0.739496,-0.383754,0.193244,15.641589,15.641589,36.439161,
12/31/2008,357.0,357.0,357.0,,3.089636,1.014006,0.661064,0.33,0.33,0.33,0.33,0.33,0.33,0.0,0.672269,-1.226891,0.165266,16.655462,16.655462,38.722689,
03/31/2009,357.060915,357.0,357.0,,3.12605,1.10084,0.72549,0.344538,0.344538,0.344538,0.344538,0.344538,0.344538,0.0,1.168067,-0.420168,2.262919,16.991498,16.991498,39.603887,
06/30/2009,357.060915,357.0,357.0,,2.845938,1.019608,0.638655,0.308123,0.308123,0.308123,0.308123,0.308123,0.308123,0.0,0.913165,-0.714286,1.545955,17.299569,17.299569,40.990205,
09/30/2009,357.060915,357.0,357.0,,3.210084,1.207283,0.820728,0.453782,0.453782,0.453782,0.453782,0.453782,0.453782,0.0,0.941176,-0.789916,0.417296,17.744871,17.744871,42.298105,
12/31/2009,357.060915,357.0,357.0,,3.302521,1.179272,0.784314,0.406162,0.406162,0.406162,0.406162,0.406162,0.406162,0.0,1.179272,,0.327675,18.503845,18.503845,43.513584,
03/31/2010,357.060915,357.0,357.0,,3.098039,1.089636,0.703081,0.380952,0.380952,0.380952,0.380952,0.380952,0.380952,0.0,1.439776,0.406162,0.714164,18.898736,18.898736,43.446368,
06/30/2010,357.060915,357.0,357.0,,2.946779,1.142857,0.753501,0.420168,0.420168,0.420168,0.420168,0.420168,0.420168,0.0,0.742297,-0.677871,0.308071,19.596096,19.596096,44.432194,
09/30/2010,357.060915,357.0,357.0,,3.263305,1.168067,0.784314,0.436975,0.436975,0.436975,0.436975,0.436975,0.436975,0.0,0.742297,-0.305322,0.089621,20.032996,20.032996,45.224776,
12/31/2010,357.060915,357.0,357.0,,3.106443,1.072829,0.661064,0.341737,0.341737,0.341737,0.341737,0.341737,0.341737,0.0,1.02521,0.02521,0.08682,20.360672,20.360672,45.908133,
03/31/2011,357.060915,357.0,357.0,,3.134454,1.176471,0.747899,0.352941,0.352941,0.352941,0.352941,0.352941,0.352941,0.0,1.109244,0.123249,0.109225,19.170398,19.170398,46.412249,
06/30/2011,357.060915,357.0,357.0,,3.056022,1.162465,0.736695,0.361345,0.361345,0.361345,0.361345,0.361345,0.361345,0.0,1.80112,0.792717,0.473309,19.534482,19.534482,47.154419,
09/30/2011,357.060915,357.0,357.0,,3.355742,1.308123,0.885154,0.473389,0.473389,0.473389,0.473389,0.473389,0.473389,0.0,1.156863,0.156863,0.422897,20.00499,20.00499,47.736953,
12/31/2011,357.060915,357.0,357.0,,3.29972,1.10084,0.666667,0.355742,0.355742,0.355742,0.355742,0.355742,0.355742,0.0,0.515406,-0.708683,0.13163,20.363472,20.363472,48.658364,
03/31/2012,357.060915,357.0,357.0,,3.336134,1.218487,0.778711,0.420168,0.420168,0.420168,0.420168,0.420168,0.420168,0.0,1.341737,0.207283,0.126029,20.643536,20.643536,49.210091,
06/30/2012,357.060915,357.0,357.0,,3.229692,1.151261,0.703081,0.364146,0.364146,0.364146,0.364146,0.364146,0.364146,0.0,1.128852,0.243697,0.299669,21.00762,21.00762,49.787023,
09/30/2012,357.060915,357.0,357.0,,3.717087,1.509804,1.058824,0.593838,0.593838,0.593838,0.593838,0.593838,0.593838,0.0,1.32493,0.439776,0.490112,21.318491,21.318491,50.053084,
12/31/2012,357.060915,357.0,357.0,,3.392157,0.773109,0.319328,0.114845,0.114845,0.406162,0.114845,0.114845,0.406162,0.0,0.761905,-0.103641,0.224051,21.293285,21.293285,50.571203,
03/31/2013,357.060915,357.0,357.0,,3.45098,1.302521,0.831933,0.445378,0.445378,0.445378,0.445378,0.445378,0.445378,0.0,1.313725,0.588235,0.372485,21.318491,21.318491,50.786852,
06/30/2013,357.060915,357.0,357.0,,3.403361,1.344538,0.871148,0.462185,0.462185,0.462185,0.462185,0.462185,0.462185,0.0,1.014006,0.288515,0.333276,20.803173,20.803173,51.100524,
09/30/2013,357.060915,357.0,357.0,,3.915966,1.563025,1.089636,0.602241,0.602241,0.602241,0.602241,0.602241,0.602241,0.0,1.305322,0.64986,0.439701,21.408112,21.408112,51.355383,
12/31/2013,357.060915,357.0,357.0,,3.647059,1.221289,0.747899,0.394958,0.394958,0.394958,0.394958,0.394958,0.394958,0.0,0.717087,-0.159664,0.148434,21.803002,21.803002,51.831492,
03/31/2014,357.060915,357.0,357.0,,3.607843,1.313725,0.812325,0.434174,0.434174,0.434174,0.434174,0.434174,0.434174,0.0,1.35014,0.593838,0.481711,20.836781,,51.99673,
06/30/2014,357.060915,357.0,357.0,,3.481793,1.45098,0.955182,0.515406,0.515406,0.515406,0.515406,0.515406,0.515406,0.0,1.131653,0.397759,0.526521,21.002019,21.002019,52.189974,
09/30/2014,357.060915,357.0,357.0,,4.028011,1.686275,1.168067,0.669468,0.669468,0.669468,0.669468,0.669468,0.669468,0.0,1.319328,0.633053,0.324875,21.391308,21.391308,52.464437,
12/31/2014,,357.0,357.0,,3.593838,1.22409,0.705882,0.336134,0.336134,0.336134,0.336134,0.336134,0.336134,0.0,0.596639,-0.212885,,,,,
03/31/2015,357.060915,357.0,357.0,,3.501401,1.291317,0.761905,0.37535,0.37535,0.37535,0.37535,0.37535,0.37535,1.26,1.35014,0.767507,0.033608,20.831179,,52.604469,
06/30/2015,357.060915,357.0,357.0,,3.554622,1.442577,0.910364,0.478992,0.478992,0.478992,0.478992,0.478992,0.478992,0.7,1.414566,0.823529,0.268862,20.609929,,52.932145,
09/30/2015,357.060915,357.0,357.0,,3.985994,1.747899,1.221289,0.686275,0.686275,0.686275,0.686275,0.686275,0.686275,0.7,1.467787,0.848739,0.13163,20.595925,,53.058174,
12/31/2015,357.060915,357.0,357.0,,3.613445,1.392157,0.859944,0.406,0.406,0.406,0.406,0.406,0.406,0.0,0.62465,-0.148459,0.033608,21.00762,21.00762,53.285026,
03/31/2016,357.060915,357.0,357.0,,3.507003,1.439776,0.907563,0.462185,0.462185,0.462185,0.462185,0.462185,0.462185,0.28,1.490196,0.929972,0.467707,21.189662,,53.313032,
06/30/2016,357.060915,357.0,357.0,,3.453782,1.490196,0.94958,0.492997,0.492997,0.492997,0.492997,0.492997,0.492997,0.42,0.742297,0.140056,0.165238,21.262478,,53.39145,
09/30/2016,357.060915,357.0,357.0,,4.016807,1.784314,1.243697,0.708683,0.708683,0.708683,0.708683,0.708683,0.708683,0.84,1.610644,1.131653,0.554527,21.130848,,53.343839,
12/31/2016,357.060915,357.0,357.0,,3.591036,1.442577,0.89916,0.473389,0.473389,0.473389,0.473389,0.473389,0.473389,0.91,0.621849,-0.266106,0.047611,20.691147,20.691147,53.665913,
03/31/2017,357.060915,357.0,357.0,,3.588235,1.498599,0.94958,0.501401,0.501401,0.501401,0.501401,0.501401,0.501401,0.28,1.647059,1.148459,0.04201,20.912398,,53.576292,
06/30/2017,357.060915,357.0,357.0,,3.487395,1.498599,0.932773,0.490196,0.490196,0.490196,0.490196,0.490196,0.490196,0.28,1.27451,0.736695,0.467707,21.122446,,53.6071,
09/30/2017,357.060915,357.0,357.0,,4.005602,1.851541,1.291317,0.736695,0.736695,0.736695,0.736695,0.736695,0.736695,0.8403,1.170868,0.658263,0.291267,21.018823,,53.590296,
12/31/2017,357.060915,357.0,357.0,,3.588235,1.414566,0.859944,0.422969,0.422969,0.422969,0.422969,0.422969,0.422969,0.2797,0.394958,-0.210084,0.039209,21.153253,21.153253,53.780739,
03/31/2018,357.060915,357.0,357.0,,3.316527,1.257703,0.691877,0.414566,0.414566,0.414566,0.414566,0.414566,0.414566,0.41,1.492997,0.831933,0.047611,20.867588,,53.744331,
06/30/2018,357.060915,357.0,357.0,,3.341737,1.347339,0.795518,0.515406,0.515406,0.515406,0.515406,0.515406,0.515406,0.28,1.07563,0.338936,0.061614,21.102842,,54.029997,
09/30/2018,357.060915,357.0,357.0,,3.834734,1.64986,1.081232,0.756303,0.756303,0.756303,0.756303,0.756303,0.756303,0.5,1.577031,0.977591,0.862598,21.718983,,54.158826,
12/31/2018,357.060915,357.0,357.0,,3.585434,1.431373,0.37535,0.380952,0.380952,0.380952,0.380952,0.380952,0.380952,0.07,0.927171,-0.596639,0.215649,21.96544,21.96544,54.867389,
03/31/2019,357.060915,357.0,357.0,,3.526611,1.369748,0.795518,0.501401,0.501401,0.501401,0.501401,0.501401,0.501401,0.49,1.383754,0.439776,1.87363,21.979443,21.979443,55.167057,
06/30/2019,357.060915,357.0,357.0,,3.268908,1.338936,0.7507,0.470588,0.470588,0.470588,0.470588,0.470588,0.470588,0.49,0.97479,-0.369748,1.501144,22.44715,,56.449752,
09/30/2019,357.060915,357.0,357.0,,3.829132,1.694678,0.932773,0.778711,0.778711,0.778711,0.778711,0.778711,0.778711,0.49,1.190476,-0.579832,0.927013,23.225729,,57.715642,
12/31/2019,357.060915,357.0,357.0,,3.571429,1.271709,0.52381,0.408964,0.408964,0.408964,0.408964,0.408964,0.408964,0.49,0.784314,-1.2493,0.084019,23.62342,23.62342,58.737877,
