Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/30/2004,1440.359,231.706,231.706,0.0,259.897,259.897,,,443.81,34.906,164.66,244.244,0.0,56.639,,,,,,992.052,207.974,315.544,-107.57,,,240.333,40.213,,,,,200.12,448.307,,139.178,139.178,,,,3.11,,,,,289.564,,,289.564,431.852,202.869,,,,353.59,,,,353.59,556.459,988.311,0.0,694.123,,,0.0,-45.042,-197.033,452.048,0.0,452.048,1440.359,
01/29/2005,1451.85,189.74,189.74,,244.07,244.07,,,507.765,48.938,204.071,254.756,,64.474,,,,,,1006.049,204.326,,,,,241.475,42.22,,,,,199.255,445.801,,127.754,127.754,,,,2.094,,,,,293.223,,,293.223,423.071,188.252,,,,356.906,,,,356.906,545.158,968.229,,,,,,,483.621,483.621,,483.621,1451.85,
04/30/2005,1562.776,208.314,208.314,0.0,301.742,301.742,,,545.988,52.755,214.927,278.306,0.0,59.611,,,,,,1115.655,205.789,,,,,241.332,39.928,,,,,201.404,447.121,,142.013,142.013,,,,2.091,,,,,371.447,,,371.447,515.551,169.749,,,,361.9,,,,361.9,531.649,1047.2,0.0,,,,0.0,,515.576,515.576,0.0,515.576,1562.776,
07/30/2005,1427.787,69.895,69.895,0.0,313.997,313.997,,,538.883,54.43,193.734,290.719,0.0,56.818,,,,,,979.593,199.908,,,,,248.286,40.88,,,,,207.406,448.194,,146.294,146.294,,,,0.673,,,,,370.588,,,370.588,517.555,27.265,,,,355.18,,,,355.18,382.445,900.0,0.0,,,,0.0,,527.787,527.787,0.0,527.787,1427.787,
10/29/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2006,1628.311,150.371,150.371,0.0,341.246,341.246,,,555.58,66.64,195.002,293.938,,49.709,,,,,,1096.906,202.589,,,0.0,,328.816,6.547,,,,,322.269,531.405,,134.148,134.148,,,,0.914,,,,,358.739,,,358.739,493.801,1.82,,,,376.371,,,,376.371,378.191,871.992,0.0,,,,,,756.319,756.319,0.0,756.319,1628.311,
04/29/2006,1730.766,175.238,175.238,0.0,363.145,363.145,,,610.992,33.252,250.954,326.786,0.0,48.486,,,,,,1197.861,202.704,,,,,330.201,6.625,,,,,323.576,532.905,,155.555,155.555,,,,0.897,,,,,366.557,,,366.557,523.009,2.13,,,,378.04,,,,378.04,380.17,903.179,0.0,,,,0.0,,827.587,827.587,0.0,827.587,1730.766,
07/29/2006,1876.585,102.15,102.15,0.0,417.542,417.542,,,623.08,306.587,284.794,31.699,0.0,49.101,,,,,,1191.873,199.25,,,,,485.462,6.243,,,,,479.219,684.712,,156.619,156.619,,,,0.693,,,,,387.56,,,387.56,544.872,77.296,,,,379.264,,,,379.264,456.56,1001.432,0.0,,,,0.0,,875.153,875.153,0.0,875.153,1876.585,
10/28/2006,1954.005,101.254,101.254,0.0,431.43,431.43,,,639.934,73.489,207.66,358.785,0.0,55.257,,,,,,1227.875,205.011,367.158,-162.147,,,521.119,76.154,,,,,444.965,726.13,,200.121,200.121,,,,5.166,5.166,0.0,0.0,,394.694,,,394.694,599.981,98.145,98.145,0.0,0.0,336.25,,,,336.25,434.395,1034.376,0.0,971.164,,,-295.538,431.31,-187.307,919.629,0.0,919.629,1954.005,
01/26/2007,1968.74,70.099,70.099,0.0,434.293,434.293,,,685.617,69.852,228.091,387.674,,60.043,,,,,,1250.052,211.304,,,0.0,,507.384,73.476,,,,,433.908,718.688,,161.604,161.604,,,,4.068,,,,,365.306,,,365.306,530.978,479.08,,,,337.714,,,,337.714,816.794,1347.772,0.0,,,,,,620.968,620.968,0.0,620.968,1968.74,
04/27/2007,2033.934,91.644,91.644,0.0,442.372,442.372,,,740.603,66.01,221.063,453.53,0.0,66.157,,,,,,1340.776,214.422,,,0.0,,478.736,70.888,,,,,407.848,693.158,,183.87,183.87,,,,2.056,,,,,374.05,,,374.05,559.976,521.061,,,,338.474,,,,338.474,859.535,1419.511,0.0,,,,,,614.423,614.423,0.0,614.423,2033.934,
07/27/2007,2101.926,118.608,118.608,0.0,466.422,466.422,,,747.502,69.331,220.681,457.49,0.0,69.45,,,,,,1401.982,233.764,,,0.0,,466.18,68.361,,,,,397.819,699.944,,169.017,169.017,,,,0.214,,,,,468.51,,,468.51,637.741,446.198,,,,345.331,,,,345.331,791.529,1429.27,0.0,,,,,,672.656,672.656,0.0,672.656,2101.926,
10/26/2007,2134.903,173.248,173.248,,560.242,560.242,,,727.36,508.045,151.642,67.673,,76.945,,,,,,1537.795,234.029,436.742,-202.713,,,363.079,79.716,16.784,62.932,,,283.363,597.108,,199.198,199.198,,,,0.24,,,,,554.101,,,554.101,753.539,396.257,,,,261.113,,,,261.113,657.37,1410.909,,988.438,,,-795.211,644.414,-113.647,723.994,,723.994,2134.903,
02/01/2008,2236.245,226.944,226.944,0.0,552.601,552.601,,,800.44,76.895,179.08,544.465,,71.419,,,,,,1651.404,237.619,,,0.0,,347.222,78.576,,,,,268.646,584.841,,183.213,183.213,,,,0.224,,,,,637.594,,,637.594,821.031,396.142,,,,264.949,,,,264.949,661.091,1482.122,0.0,,,,,,754.123,754.123,0.0,754.123,2236.245,
05/02/2008,2734.183,233.334,233.334,0.0,652.861,652.861,,,859.092,94.767,198.717,565.608,0.0,92.943,,,,,,1838.23,284.993,,,0.0,,610.96,334.705,,,,,276.255,895.953,,253.963,253.963,,,,19.357,,,,,719.589,,,719.589,992.909,567.312,,,,344.055,,,,344.055,911.367,1904.276,0.0,,,,,,829.907,829.907,0.0,829.907,2734.183,
08/01/2008,2824.317,306.885,306.885,0.0,601.918,601.918,,,892.613,591.984,186.295,114.334,0.0,122.987,,,,,,1924.403,293.742,,,0.0,,606.172,328.419,,,,,277.753,899.914,,268.377,268.377,,,,18.483,,,,,743.11,,,743.11,1029.97,546.094,,,,347.096,,,,347.096,893.19,1923.16,0.0,,,,,,901.157,901.157,0.0,901.157,2824.317,
10/31/2008,2644.313,201.575,201.575,,632.194,632.194,,,805.244,117.647,134.905,552.692,,99.116,,,,,,1738.129,289.001,503.271,-214.27,,,617.183,320.027,124.994,195.033,,,297.156,906.184,,291.779,291.779,,,,26.46,,,,,822.112,,,822.112,1140.351,540.967,,,,430.521,,,,430.521,971.488,2111.839,,1030.614,,,-1102.917,950.697,-345.92,532.474,,532.474,2644.313,
01/30/2009,2726.692,164.007,164.007,0.0,601.608,601.608,0.0,,936.637,123.168,212.327,601.142,0.0,124.814,,,239.494,,124.814,1827.066,297.336,,,0.0,,602.29,321.309,128.402,192.907,,,41.487,899.626,,533.543,254.063,,,279.48,25.733,0.0,,,25.733,548.327,,,548.327,1107.603,612.393,612.393,,,436.196,,293.566,,142.63,1048.589,2156.192,0.0,,,,,,570.5,570.5,0.0,570.5,2726.692,
05/01/2009,2810.289,181.21,181.21,0.0,623.669,623.669,0.0,,965.337,122.425,211.029,631.883,0.0,126.557,,,240.073,,126.557,1896.773,312.508,,,0.0,,601.008,315.888,125.008,190.88,,,45.047,913.516,,529.298,240.751,,,288.547,27.285,0.0,,,27.285,510.4,,,510.4,1066.983,602.686,602.686,,,425.872,,285.151,,140.721,1028.558,2095.541,0.0,,,,,,714.748,714.748,0.0,714.748,2810.289,
07/31/2009,2836.123,266.569,266.569,0.0,611.803,611.803,0.0,,891.21,592.916,196.087,102.207,0.0,135.704,,,216.975,,135.704,1905.286,330.878,,,0.0,,599.959,315.087,126.253,188.834,,,67.897,930.837,,528.169,224.508,,,303.661,19.645,0.0,,,19.645,440.893,,,440.893,988.707,528.344,528.344,,,434.481,,289.512,,144.969,962.825,1951.532,0.0,,,,,,884.591,884.591,,884.591,2836.123,
10/30/2009,3008.279,471.685,471.685,0.0,580.629,580.629,0.0,,769.783,82.878,173.85,513.055,0.0,127.93,0.0,,334.589,,120.922,1950.027,347.058,600.519,-253.461,0.0,,711.194,314.769,127.732,187.037,,,61.836,1058.252,,573.44,206.77,0.0,0.0,366.67,19.791,0.0,,,19.791,333.553,0.0,0.0,321.629,926.784,523.89,523.89,,,743.866,0.0,603.957,0.0,139.909,1267.756,2194.54,0.0,1069.332,126.286,943.046,-1116.623,1333.254,-472.224,813.739,0.0,813.739,3008.279,
01/29/2010,2969.895,505.05,505.05,0.0,544.213,544.213,0.0,,763.575,72.554,206.617,484.404,0.0,120.119,,,316.044,,120.119,1932.957,345.994,,,0.0,,690.944,312.636,127.704,184.932,,,62.264,1036.938,,464.347,178.468,,,285.879,19.686,0.0,,,19.686,336.894,,,336.894,820.927,520.49,520.49,,,745.431,,576.138,,169.293,1265.921,2086.848,0.0,,,,,,883.047,883.047,0.0,883.047,2969.895,
04/30/2010,3061.999,583.033,583.033,0.0,594.864,594.864,0.0,,723.127,71.1,151.67,500.357,0.0,121.295,,,310.512,,117.902,2022.319,353.668,,,0.0,,686.012,311.056,128.69,182.366,,,64.444,1039.68,,516.391,217.963,,,298.428,19.539,0.0,,,19.539,290.893,,,278.219,826.823,515.795,515.795,,,709.145,,550.62,,158.525,1224.94,2051.763,0.0,,,,,,1010.236,1010.236,0.0,1010.236,3061.999,
07/30/2010,3284.605,748.642,748.642,0.0,606.511,606.511,0.0,,777.038,84.971,183.888,508.179,0.0,119.496,,,297.643,,111.665,2251.687,359.815,,,0.0,,673.103,308.631,127.756,180.875,,,66.829,1032.918,,586.423,256.703,,,329.72,19.465,0.0,,,19.465,361.376,,,351.618,967.264,511.387,511.387,,,685.033,,525.373,,159.66,1196.42,2163.684,0.0,,,,,,1120.921,1120.921,0.0,1120.921,3284.605,
10/29/2010,3271.013,815.581,815.581,0.0,600.373,600.373,0.0,73.762,764.945,77.931,183.658,503.356,0.0,107.266,0.0,,149.654,0.0,48.303,2361.927,378.024,686.515,-308.491,0.0,,531.062,304.517,125.686,178.831,,0.0,76.891,909.086,,641.262,291.742,0.0,0.0,349.52,1.55,0.0,,,1.55,380.512,0.0,0.0,376.3,1023.324,396.326,396.326,,,508.997,0.0,454.884,2.75,51.363,905.323,1928.647,0.0,1129.572,127.403,1002.169,-1116.623,1709.059,-379.642,1342.366,0.0,1342.366,3271.013,
01/28/2011,3355.877,819.546,819.546,0.0,670.473,670.473,0.0,,836.972,69.797,206.389,560.786,0.0,115.757,,,138.7,,107.435,2442.748,394.754,,,0.0,,518.375,302.717,125.92,176.797,,,76.958,913.129,,518.158,257.036,,,261.122,4.711,0.0,,,4.711,456.671,,,454.906,979.54,396.283,396.283,,,475.756,,394.338,,81.418,872.039,1851.579,0.0,,,,,,1504.298,1504.298,0.0,1504.298,3355.877,
04/29/2011,3816.376,1071.141,1071.141,0.0,745.413,745.413,0.0,,936.82,75.945,207.987,652.888,0.0,126.477,,,136.694,,107.852,2879.851,412.919,,,0.0,,523.606,302.136,127.424,174.712,,,84.776,936.525,,617.125,321.624,,,295.501,4.879,0.0,,,4.879,629.017,,,619.798,1251.021,396.348,396.348,,,446.888,,360.632,,86.256,843.236,2094.257,0.0,,,,,,1722.119,1722.119,0.0,1722.119,3816.376,
07/29/2011,4930.358,443.092,443.092,0.0,852.376,852.376,0.0,,1240.189,201.096,289.561,749.532,0.0,518.105,,,141.551,200.74,152.138,3053.762,504.384,,,134.814,134.814,1237.398,796.94,393.657,403.283,,,65.827,1876.596,,739.875,357.62,,,382.255,33.7,0.0,,,33.7,996.517,,,790.57,1770.092,873.366,873.366,,,408.529,,325.964,,82.565,1281.895,3051.987,0.0,,,,,,1878.371,1878.371,0.0,1878.371,4930.358,
10/28/2011,5426.354,288.321,288.321,0.0,799.304,799.304,0.0,85.392,1334.134,231.606,269.798,832.73,0.0,1056.856,0.0,,73.123,27.327,973.369,3564.007,539.571,942.133,-402.562,0.0,,1322.776,813.919,428.478,385.441,,380.114,55.448,1862.347,,885.504,452.519,0.0,0.0,432.985,35.895,0.0,,,35.895,803.172,0.0,0.0,771.841,1724.571,1356.412,1356.412,,,393.576,0.0,356.507,3.001,34.068,1749.988,3474.559,0.0,1219.761,128.987,1090.774,-1116.623,2244.74,-396.083,1951.795,0.0,1951.795,5426.354,
01/27/2012,6166.536,283.246,283.246,0.0,1103.166,1103.166,0.0,,1558.825,235.185,369.177,954.463,0.0,486.933,,,72.643,26.086,476.141,3432.17,662.473,,,0.0,,2071.893,1903.298,1483.352,419.946,,,95.952,2734.366,,910.046,481.102,,,428.944,53.07,0.0,,,53.07,937.626,,,901.863,1900.742,1343.979,1343.979,,,380.129,,296.409,,83.72,1724.108,3624.85,0.0,,,,,,2111.034,2111.034,430.652,2541.686,6166.536,
04/27/2012,6222.589,390.977,390.977,0.0,1151.909,1151.909,0.0,,1536.75,212.981,466.267,857.502,0.0,207.289,,,67.511,23.372,199.908,3286.925,743.584,,,0.0,,2192.08,1981.238,1389.296,591.942,,,143.331,2935.664,,1002.953,492.287,,,510.666,79.896,0.0,,,79.896,872.528,,,837.8,1955.377,1557.141,1557.141,,,365.535,,244.974,,120.561,1922.676,3878.053,0.0,,,,,,2328.149,2328.149,16.387,2344.536,6222.589,
07/27/2012,6307.377,454.237,454.237,0.0,1148.639,1148.639,0.0,,1544.062,236.356,416.728,890.978,0.0,189.902,,,62.143,18.609,178.162,3336.84,779.235,,,0.0,,2191.302,1982.78,1383.654,599.126,,,146.379,2970.537,,1009.491,487.811,,,521.68,82.4,0.0,,,82.4,856.903,,,823.231,1948.794,1538.46,1538.46,,,320.928,,204.811,,116.117,1859.388,3808.182,0.0,,,,,,2499.195,2499.195,,2499.195,6307.377,
10/26/2012,6142.503,263.873,263.873,0.0,1183.484,1183.484,0.0,45.599,1415.455,215.368,437.234,762.853,0.0,247.666,0.0,,67.101,13.147,140.376,3156.077,832.862,1329.17,-496.308,0.0,,2153.564,1971.582,1382.358,589.224,,,114.881,2986.426,,1025.467,452.236,0.0,0.0,573.231,65.316,0.0,0.0,0.0,65.316,690.034,0.0,0.0,669.792,1780.817,1306.625,1306.625,,,477.872,0.0,361.377,2.247,114.248,1784.497,3565.314,0.0,1270.48,129.8,1140.68,-1116.623,2931.981,-508.649,2577.189,0.0,2577.189,6142.503,
01/25/2013,6176.798,269.895,269.895,0.0,1144.098,1144.098,0.0,,1439.622,182.745,323.964,932.913,0.0,283.166,,,52.149,11.581,269.166,3136.781,864.794,,,0.0,,2175.223,1985.909,1481.689,504.22,,,137.165,3040.017,,922.214,390.732,,,531.482,60.724,0.0,,,60.724,733.522,,,712.548,1716.46,1294.2,1294.2,,,453.589,,292.623,,160.966,1747.789,3464.249,0.0,,,,,,2712.549,2712.549,0.0,2712.549,6176.798,
04/26/2013,6188.502,234.875,234.875,0.0,1249.734,1249.734,0.0,,1366.02,73.814,324.053,968.153,0.0,260.978,,,51.983,11.581,249.928,3111.607,890.072,,,0.0,,2186.823,1979.988,1481.494,498.494,,,154.852,3076.895,,906.64,434.89,,,471.75,59.872,0.0,,,59.872,615.607,,,590.743,1582.119,1309.775,1309.775,,,419.595,,254.432,,165.163,1729.37,3311.489,0.0,,,,,,2877.013,2877.013,0.0,2877.013,6188.502,
07/26/2013,6189.237,486.05,486.05,0.0,1114.483,1114.483,0.0,,1248.801,72.952,282.957,892.892,0.0,250.802,,,36.569,11.581,233.945,3100.136,893.326,,,0.0,,2195.775,1972.631,1479.88,492.751,,,186.575,3089.101,,951.073,405.9,,,545.173,60.156,0.0,,,60.156,513.699,,,488.563,1524.928,1269.352,1269.352,,,391.615,,236.988,,154.627,1660.967,3185.895,0.0,,,,,,3003.342,3003.342,0.0,3003.342,6189.237,
10/25/2013,5789.582,405.709,405.709,0.0,936.799,936.799,0.0,146.864,1139.744,68.389,233.303,838.052,0.0,193.328,0.0,,41.532,11.684,114.383,2822.444,912.642,1441.836,-529.194,0.0,,2054.496,1812.331,1480.519,331.812,,,200.633,2967.138,,883.861,388.119,0.0,0.0,495.742,58.669,0.0,0.0,0.0,58.669,418.06,0.0,0.0,399.768,1360.59,1256.927,1256.927,0.0,0.0,313.696,0.0,170.528,50.38,92.788,1570.623,2931.213,0.0,1306.273,130.205,1176.068,-1330.729,3390.459,-507.634,2858.369,0.0,2858.369,5789.582,
01/31/2014,5523.676,290.899,290.899,0.0,953.792,953.792,0.0,,1135.112,65.927,228.529,840.656,0.0,208.031,,,37.723,11.684,195.77,2587.834,897.884,,,0.0,,2037.958,1804.893,1479.321,325.572,,,195.342,2935.842,,694.784,283.969,,,410.815,58.356,0.0,,,58.356,490.373,,,472.846,1243.513,1243.874,1243.874,,,311.25,,164.64,,146.61,1555.124,2798.637,0.0,,,,,,2725.039,2725.039,0.0,2725.039,5523.676,
05/02/2014,5577.734,385.79,385.79,0.0,917.502,917.502,0.0,,1128.891,68.918,223.884,836.089,0.0,201.838,,,39.746,11.684,192.158,2634.021,893.649,,,0.0,,2050.064,1815.39,1492.689,322.701,,,194.928,2943.713,,740.68,335.319,,,405.361,58.089,0.0,,,58.089,421.109,,,403.518,1219.878,1231.572,1231.572,,,311.468,,159.14,,152.328,1543.04,2762.918,0.0,,,,,,2814.816,2814.816,0.0,2814.816,5577.734,
08/01/2014,5590.709,308.042,308.042,0.0,890.838,890.838,0.0,,1211.735,75.795,258.421,877.519,0.0,187.315,,,44.89,11.581,180.018,2597.93,910.738,,,0.0,,2082.041,1841.514,1516.97,324.544,,,195.637,2992.779,,760.299,356.871,,,403.428,0.168,0.0,,,0.168,412.79,,,397.483,1173.257,1269.327,1269.327,,,338.139,,184.136,,154.003,1607.466,2780.723,0.0,,,,,,2809.986,2809.986,0.0,2809.986,5590.709,
10/31/2014,5592.349,270.191,270.191,0.0,914.565,914.565,0.0,145.144,1101.955,69.276,203.805,828.874,0.0,180.151,0.0,,71.897,11.582,99.229,2612.006,892.44,1496.856,-604.416,0.0,,2087.903,1835.962,1516.693,319.269,,,180.044,2980.343,,858.434,395.945,0.0,0.0,462.489,11.739,0.0,,,11.739,304.815,0.0,0.0,285.939,1174.988,1269.541,1269.541,,,311.46,0.0,163.988,54.42,93.052,1581.001,2755.989,0.0,1330.817,130.794,1200.023,-1600.065,3111.888,-6.28,2836.36,0.0,2836.36,5592.349,
01/30/2015,5295.107,152.326,152.326,0.0,888.675,888.675,0.0,,1176.048,78.422,216.305,881.321,0.0,174.909,,,64.819,11.582,165.625,2391.958,864.719,,,0.0,,2038.43,1804.33,1493.301,311.029,,,169.281,2903.149,,680.392,322.887,,,357.505,16.672,0.0,,,16.672,337.74,,,312.401,1034.804,1264.988,1264.988,,,308.943,,156.542,,152.401,1573.931,2608.735,0.0,,,,,,2686.372,2686.372,0.0,2686.372,5295.107,
05/01/2015,5397.658,192.091,192.091,0.0,923.453,923.453,0.0,,1192.093,79.109,201.451,911.533,0.0,174.997,,,68.15,11.582,174.997,2482.634,872.363,,,0.0,,2042.661,1805.361,1500.603,304.758,,,169.15,2915.024,,720.296,352.743,,,367.553,21.793,0.0,,,21.793,341.453,,,329.871,1083.542,1260.499,1260.499,,,311.736,,159.091,,152.645,1572.235,2655.777,0.0,,,,,,2741.881,2741.881,0.0,2741.881,5397.658,
07/31/2015,5332.129,140.9,140.9,0.0,829.536,829.536,0.0,,1184.342,71.866,225.537,886.939,0.0,177.219,,,74.532,11.582,160.973,2331.997,875.15,,,0.0,,2124.982,1886.646,1554.177,332.469,,,163.804,3000.132,,675.435,330.838,,,344.597,14.171,14.171,,,,316.85,,,297.722,1006.456,1256.032,1256.032,,,325.374,,154.001,,171.373,1581.406,2587.862,0.0,,,,,,2744.267,2744.267,0.0,2744.267,5332.129,
10/30/2015,3712.446,102.885,102.885,0.0,812.073,812.073,0.0,,1007.925,58.309,135.31,814.306,0.0,145.559,0.0,0.0,118.913,11.582,85.828,2068.442,792.032,1562.209,-770.177,0.0,,851.972,610.331,354.621,255.71,5.554,,117.174,1644.004,,632.97,275.789,0.0,0.0,357.181,26.321,0.0,,,26.321,251.629,0.0,0.0,229.47,910.92,1060.643,1060.643,,,320.874,0.0,195.239,26.988,98.647,1381.517,2292.437,0.0,1362.352,131.242,1231.11,-1650.065,1854.794,-147.072,1420.009,0.0,1420.009,3712.446,
01/29/2016,3480.734,139.933,139.933,0.0,650.931,650.931,0.0,,962.663,57.513,158.282,746.868,0.0,110.879,,,149.641,11.582,98.589,1864.406,752.448,,,0.0,,863.88,604.305,354.627,249.678,,,109.934,1616.328,,549.579,216.408,,,333.171,29.532,0.0,,,29.532,254.548,,,235.508,833.659,992.74,992.74,,,309.917,,195.809,,114.108,1302.657,2136.316,0.0,,,,,,1344.418,1344.418,0.0,1344.418,3480.734,
04/29/2016,3508.1,160.878,160.878,0.0,670.376,670.376,0.0,,939.863,50.579,134.729,754.555,0.0,154.058,,31.025,153.008,0.0,113.545,1925.175,716.355,,,0.0,,866.57,586.98,350.875,236.105,,,126.582,1582.925,,558.025,240.9,,,317.125,23.353,0.0,,,23.353,245.55,,,225.167,826.928,983.488,983.488,,,317.917,,186.658,,131.259,1301.405,2128.333,0.0,,,,,,1379.767,1379.767,0.0,1379.767,3508.1,
07/29/2016,3433.417,182.825,182.825,0.0,647.017,647.017,0.0,,896.257,47.414,151.788,697.055,0.0,125.124,,33.724,202.463,0.0,78.209,1851.223,673.943,,,0.0,,908.251,580.443,350.74,229.703,,,125.345,1582.194,,533.721,231.713,,,302.008,32.545,32.545,,,,222.926,,,197.437,789.192,974.247,974.247,,,297.132,,178.44,,118.692,1271.379,2060.571,0.0,,,,,,1372.846,1372.846,0.0,1372.846,3433.417,
10/28/2016,3423.3,276.709,276.709,0.0,683.958,683.958,0.0,,814.821,43.598,122.674,648.549,0.0,117.137,0.0,3.703,171.775,0.0,100.367,1892.625,656.245,1330.454,-674.209,0.0,,874.43,574.254,350.843,223.411,7.329,,121.072,1530.675,,530.262,236.787,0.0,0.0,293.475,41.611,0.0,,,41.611,200.248,0.0,0.0,173.121,772.121,962.291,962.291,,,307.182,0.0,189.38,15.185,102.617,1269.473,2041.594,0.0,1385.091,131.967,1253.124,-1650.065,1792.431,-145.751,1381.706,0.0,1381.706,3423.3,
01/27/2017,3445.504,321.909,321.909,0.0,639.881,639.881,0.0,,836.465,39.284,131.77,665.411,0.0,133.335,,0.33,179.539,,126.391,1931.59,642.882,,,0.0,,871.032,567.843,350.762,217.081,,,123.65,1513.914,,481.395,219.502,,,261.893,43.006,0.0,,,43.006,261.521,,,242.45,785.922,953.241,953.241,,,311.65,,183.72,,127.93,1264.891,2050.813,0.0,,,,,,1394.691,1394.691,0.0,1394.691,3445.504,
