Date,P/Book,Average,High,Low,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1994,1.590859,4549.465426,4799.424999,4291.099997,0.77118,5.527583,,1.073201,6.303733,9.788254,23.25,4804.074928,
12/31/1994,1.446897,4625.346572,4834.249928,4366.537439,0.640617,8.846693,,1.151387,6.26763,9.019691,19.75,5279.22507,
03/31/1995,1.640658,5446.800252,5745.162592,4627.799894,0.733928,8.878716,,1.22163,6.643065,9.537535,23.0,5704.399832,
06/30/1995,1.711348,5901.974072,6096.049824,5720.737543,0.756559,14.807491,,1.250216,6.844725,9.802736,24.375,6011.037378,
09/30/1995,1.880469,6139.734005,6441.42487,5924.24988,0.845187,12.819958,,1.330288,7.040163,10.09079,27.25,6408.660809,
12/31/1995,1.886347,6402.012769,6633.851307,6097.625011,0.839899,7.281077,29.741524,1.321965,6.92926,9.820337,27.875,6566.859647,
03/31/1996,2.037701,6752.142471,7075.556546,6418.829075,0.860464,8.494345,34.682339,1.276669,7.016571,9.825389,31.125,6928.864016,
06/30/1996,2.110463,7082.845305,7283.287704,6872.299389,0.885842,8.364534,27.062603,1.297037,7.244844,10.136693,32.875,7237.598768,
09/30/1996,2.175906,7306.925893,7626.020754,6968.863997,0.830714,6.975404,27.349119,1.215096,7.533189,10.528374,34.625,7628.860029,
12/31/1996,2.777945,8480.567297,9262.469738,7663.766752,0.903358,8.052157,37.601438,1.234338,8.791253,12.239327,45.0,9277.409771,
03/31/1997,2.555218,9161.064596,9564.601727,8807.138567,0.769528,6.327095,18.195652,1.040667,7.883634,10.820997,43.125,8811.537533,
