Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,460.671997,,,-330.399994,,130.272003,,-79.473999,,,,50.798,-16.776001,,17.318001,,,,-0.542,34.022,-11.715,22.306999,-48.976999,,,71.283999,0.0,71.283997,-0.003,,71.280997,71.280997,,23.6758,3.0,0.95,,23.6758,3.0,0.95,0.95,
12/31/1992,468.950012,,,-343.223999,,125.726013,,-88.556999,,,,37.168999,68.970001,,15.945,,,,-84.915001,106.139,-64.737,41.402,-42.039001,,,83.441001,0.0,83.441002,-0.003,,83.438002,83.438002,,23.675999,3.5,1.75,1.75,23.675999,3.5,1.75,1.75,
03/31/1993,469.828003,,,-338.820007,,131.007996,,-79.862999,,,,51.145,-9.838,,11.259,,,,-1.421,41.307001,-14.978,26.329,-45.536001,,,71.865002,0.0,71.864998,-0.003,,71.861998,71.861998,,23.6856,3.05,1.15,,23.6856,3.05,1.15,1.15,
06/30/1993,495.037994,,,-352.10199,,142.936005,,-85.511002,,,,57.424999,-9.932,,11.9,,,,-1.968,47.493,-16.667999,30.825001,-44.947002,,,75.772003,0.0,75.772003,-0.003,,75.769003,75.769003,,23.687199,0.75,-1.15,,23.687199,0.75,-1.15,-1.15,
09/30/1993,486.873993,,,-336.524994,,150.348999,,-97.855003,,,,52.493999,-10.538,,11.046,,,,-0.508,41.956,-21.99,19.966,0.0,,,19.966,0.0,19.966,-0.003,,19.963,19.963,,23.6888,0.85,0.85,,23.6888,0.85,0.85,0.85,
12/31/1993,486.649994,,,-358.803986,,127.846008,,-85.154999,,,,42.691002,-39.94,,9.88,,-1.725,,31.785,2.751002,10.151,12.902,5.0,,,7.902002,0.0,7.902,-0.003,,7.899,7.899,,23.687199,0.35,0.55,0.55,23.687199,0.35,0.55,0.55,
03/31/1994,389.082001,,,-273.540985,,115.541016,,-74.555,,,,40.986,-7.932,,8.022,,,,-0.09,33.054,-12.79,20.264,0.0,,,20.264,0.0,20.264,-0.003,,20.261,20.261,,23.6924,0.85,0.85,,23.6924,0.85,0.85,0.85,
06/30/1994,276.083008,,,-168.320007,,107.763,,-54.636002,,,,53.126999,-4.756,,4.744,,,,0.012,48.370999,-17.993,30.378,0.0,,,30.377999,0.0,30.378,-0.003,,30.375,30.375,,23.6908,1.3,1.3,,23.6908,1.3,1.3,1.3,
09/30/1994,244.934998,,,-158.078995,,86.856003,,-52.43,,,,34.425999,-7.847,,5.996,,,,1.851,26.578999,-4.085,22.493999,0.0,,,22.493999,0.0,22.493999,-0.003,,22.490999,22.490999,,23.6896,0.95,0.95,,23.6896,0.95,0.95,0.95,
12/31/1994,263.985992,,,-176.567993,,87.417999,,-45.494999,,,,41.923,-8.781,,6.616,,-1.968,,4.133,33.142,-8.523,24.618999,0.0,,,24.619,0.0,24.618999,-0.003,,24.615999,24.615999,,23.689999,1.05,1.05,1.05,23.689999,1.05,1.05,1.05,
03/31/1995,234.291,,,-152.112,,82.179001,,-42.679001,,,,39.5,-5.864,,6.264,,,,-0.4,33.636,-12.143,21.493,0.0,,,21.493,0.0,21.493,0.0,,21.493,21.493,,23.687601,0.9,0.9,,23.687601,0.9,0.9,0.9,
06/30/1995,224.529999,,,-153.931,,70.598999,,-42.972,,,,27.627001,-7.905,,7.753,,,,0.152,19.722001,-6.716,13.006,0.0,,,13.006001,0.0,13.006,0.0,,13.006,13.006,,23.6886,0.55,0.55,,23.6886,0.55,0.55,0.55,
09/30/1995,241.671997,,,-159.753998,,81.917999,,-43.354,,,,38.563999,-11.974,,7.564,,,,4.41,26.589999,-9.623,16.966999,0.0,,,16.966999,0.0,16.966999,0.0,,16.966999,16.966999,,23.6884,0.7,0.7,,23.6884,0.7,0.7,0.7,
12/31/1995,259.957001,,,-170.259003,,89.697998,,-48.209999,,,,41.487999,-7.087,,5.252,,,,1.835,34.400999,-13.731,22.497,0.0,,,20.669999,0.0,22.497,0.0,,22.497,22.497,,23.692,0.95,0.95,0.95,23.692,0.95,0.95,0.95,
03/31/1996,242.184998,,,-166.128006,,76.056992,,-40.154999,,,,35.902,-5.395,,5.925,,0.0,,-0.53,30.507,-11.477,19.030001,0.0,,,19.03,0.0,19.030001,0.0,,19.030001,19.030001,,23.6912,0.8,0.8,0.8,23.6912,0.8,0.8,0.8,
06/30/1996,299.320007,,,-217.516006,,81.804001,,-43.716,,,,38.088001,-5.848,,6.273,,0.0,,-0.425,32.240001,-12.128,20.112,0.0,,,20.112001,0.0,20.112,0.0,,20.112,20.112,,23.6896,0.85,0.85,0.85,23.6896,0.85,0.85,0.85,
09/30/1996,304.169006,,,-208.742004,,95.427002,,-44.132,,,,51.294998,-6.149,,6.452,,0.0,,-0.303,45.145998,-16.660999,28.485001,0.0,,,28.484999,0.0,28.485001,0.0,,28.485001,28.485001,,23.6888,1.2,1.2,1.2,23.6888,1.2,1.2,1.2,
12/31/1996,303.97699,,,-212.237,,91.73999,,-47.346001,,,,44.394001,-6.515,,5.618,,3.158,,-2.261,37.879001,-12.534,25.344999,0.0,,,25.345001,0.0,25.344999,0.0,0.0,25.344999,25.344999,,23.6888,1.05,1.05,1.05,23.6888,1.05,1.05,1.05,
03/31/1997,265.713013,,,-189.688004,,76.025009,,-38.655998,,,,37.368999,-4.96,,5.298,,0.0,,-0.338,32.409,-11.82,20.589001,0.0,,,20.589,0.0,20.589001,0.0,,20.589001,20.589001,,23.6888,0.85,0.85,0.85,23.6888,0.85,0.85,0.85,
06/30/1997,269.335999,,,-189.964996,,79.371002,,-40.064999,,,,39.306,-5.246,,5.265,,0.0,,-0.019,34.06,-12.122,21.938,0.0,,,21.938,0.0,21.938,0.0,,21.938,21.938,,23.6888,0.95,0.95,0.95,23.6888,0.95,0.95,0.95,
09/30/1997,254.074005,,,-184.360001,,69.714005,,-37.033001,,,,32.681,-4.336,,4.926,,0.0,,-0.59,28.345,-9.499,18.846001,0.0,,,18.846,0.0,18.846001,0.0,,18.846001,18.846001,,23.6888,0.8,0.8,0.8,23.6888,0.8,0.8,0.8,
12/31/1997,274.492004,,,-197.647003,,76.845001,,-46.277,,,,30.568001,-15.4,,10.179,,0.0,,5.221,15.168001,0.989,16.157,0.0,,,16.157001,0.0,16.157,0.0,,16.157,16.157,,16.768401,0.95,0.95,0.95,16.768401,0.95,0.95,0.95,
03/31/1998,226.932007,,,-173.483002,,53.449005,,-36.891998,,,,16.556999,2.594,,10.334,,0.0,,-12.928,19.150999,-6.072,13.079,0.0,,,13.078999,0.0,13.079,0.0,,13.079,13.079,,16.692999,0.8,0.8,0.8,16.692999,0.8,0.8,0.8,
06/30/1998,244.251999,,,-177.035995,,67.216004,,-35.818001,,,,31.398001,-4.942,,10.348,,0.0,,-5.406,26.456001,-9.676,16.780001,0.0,,,16.780001,0.0,16.780001,0.0,,16.780001,16.780001,,16.692999,1.0,1.0,0.8,16.692999,1.0,1.0,0.8,
09/30/1998,285.282013,,,-200.255997,,85.026016,,-36.271999,,,,48.754002,0.175,,10.072,,0.0,,-10.247,48.929002,-18.130859,30.798,0.0,,,30.798142,0.0,30.798,0.0,,30.798,30.798,,16.692999,1.85,1.85,1.5,16.692999,1.85,1.85,1.5,
12/31/1998,217.723999,,,-174.242996,,43.481003,,-37.768002,,,,5.713,6.112,,9.655,,-4.21,,-11.557,11.825,-1.903,9.922,0.0,,,9.922,0.0,9.922,0.0,,9.922,9.922,,16.692999,0.6,0.6,0.6,16.692999,0.6,0.6,0.6,
03/31/1999,205.326004,,,-161.880005,,43.445999,,-33.411999,,,,10.034,12.927,,8.851,,0.0,,-21.778,22.961,-7.657,15.304,0.0,,,15.304,0.0,15.304,0.0,,15.304,15.304,,16.692999,0.9,0.9,0.65,16.692999,0.9,0.9,0.65,
06/30/1999,206.229996,,,-157.561996,,48.668,,-34.055,,,,14.613,6.326,,8.775,,0.0,,-15.101,20.939,-7.691,13.248,0.0,,,13.248,0.0,13.248,0.0,,13.248,13.248,,16.692999,0.8,0.8,0.8,16.692999,0.8,0.8,0.8,
09/30/1999,216.636993,,,-163.919998,,52.716995,,-33.088001,,,,19.629,4.749001,,9.011,,0.0,,-13.76,24.378,-7.685913,16.691999,0.0,,,16.692087,0.0,16.691999,0.0,,16.691999,16.691999,,16.692999,1.0,1.0,1.0,16.692999,1.0,1.0,1.0,
12/31/1999,215.529999,,,-165.944,,49.585999,,-39.028,,,,10.558,2.285999,,8.869,,-2.0,,-9.155,12.843999,-2.791,10.053,0.0,,,10.052999,0.0,10.053,0.0,,10.053,10.053,,16.692999,0.6,0.6,0.6,16.692999,0.6,0.6,0.6,
03/31/2000,198.511993,,,-156.248001,,42.263992,,-36.897999,,,,5.366,38.598999,,8.368,,0.0,,-46.966999,43.964999,-16.141001,27.823999,0.0,,,27.823998,0.0,27.823999,0.0,,27.823999,27.823999,,16.692999,1.65,1.65,0.05,16.692999,1.65,1.65,0.05,
06/30/2000,214.565994,,,-168.125,,46.440994,,-37.330002,,,,9.111,5.407,,9.196,,0.0,,-14.603,14.518,-5.249,9.269,0.0,,,9.269,0.0,9.269,0.0,,9.269,9.269,,16.692999,0.55,0.55,0.3,16.692999,0.55,0.55,0.3,
09/30/2000,204.388,,,-159.205,,45.183,0.0,-1.529,19.932,,-18.403,43.654,-11.096,,9.371,,,,1.725,32.558,-11.002,21.556,,,,21.556,,21.556,0.0,0.0,21.556,21.556,,16.6926,1.3,1.3,1.3,16.6926,1.3,1.3,1.3,
12/31/2000,203.404007,,,-172.139008,,31.264999,,-35.386002,,,,-4.121,3.174999,,9.14,,3.0,,-15.315,-0.946001,32.391998,2.348,0.0,,,31.445998,0.0,2.348,0.0,,2.348,2.348,,16.691,0.15,0.15,-0.1,16.691,0.15,0.15,-0.1,
03/31/2001,217.26,,,-187.085,,30.175,0.0,-39.086,18.47,,20.616,-8.911,-8.888,,8.194,,,,0.694,-17.799,6.532,-11.267,,,,-11.267,,-11.267,,0.0,-11.267,-11.267,,16.691,-0.7,-0.7,-0.7,16.691,-0.7,-0.7,-0.7,
06/30/2001,177.643005,,,-173.363998,,4.279007,,-31.004999,,,,-26.726,-104.213,,9.783,,,,94.43,-130.939,36.154999,-94.783997,0.0,,,-94.784001,0.0,-94.783997,0.0,0.0,-94.783997,-94.783997,,16.691,-5.68,-5.68,0.24,16.691,-5.68,-5.68,0.24,
09/30/2001,166.042999,,,-139.059006,,26.983993,,-29.040001,,,,-2.056,1.281,,7.792,,,,-9.073,-0.775,1.436,0.661,0.0,,,0.661,0.0,0.661,0.0,0.0,0.661,0.661,,16.689,0.04,0.04,-0.14,16.689,0.04,0.04,-0.14,
12/31/2001,159.535,,,-129.033,,30.502,0.0,-19.982,18.075,,1.907,10.52,-11.005,,7.039,,,,3.966,-0.485,0.201,-0.284,-0.634,,,0.35,,0.35,,0.0,0.35,0.35,,3.3378,0.1,-0.1,-0.1,3.3378,0.1,-0.1,-0.1,
03/31/2002,146.176,,,-116.118,,30.058,0.0,-22.42,16.13,,6.29,7.638,-7.724,,7.038,,,,0.686,-0.086,0.096,0.01,1.632,,,-1.622,,-1.622,,0.0,-1.622,-1.622,,16.691,-0.1,0.05,0.05,16.8898,-0.1,0.05,0.05,
06/30/2002,175.446,,,-138.621,,36.825,4.446,-32.698,19.342,,13.356,8.573,-10.296,,6.562,,,,3.734,-1.723,-0.739,-2.462,,,,-2.462,,-2.462,0.0,0.0,-2.462,-2.462,,3.3382,-0.7,-0.7,-0.7,3.3382,-0.7,-0.7,-0.7,
09/30/2002,181.074997,,,-130.792007,,50.28299,,-30.177,,,,20.106001,-4.962,,6.352,,0.0,,-1.39,15.144001,-4.999,10.145,-0.722,,,10.867001,0.0,10.867,0.0,0.0,10.867,10.867,,16.688999,0.65,0.61,0.61,16.688999,0.65,0.61,0.61,
12/31/2002,173.75,,,-135.455994,,38.294006,,-34.234001,,,,4.06,-3.139,,5.622,,0.0,,-2.483,0.921,1.521,2.442,-0.684,,,3.126,0.0,3.126,0.0,0.0,3.126,3.126,,16.688999,0.18,0.14,0.06,16.737,0.18,0.14,0.06,
03/31/2003,173.466,,,-137.406,,36.06,0.0,-31.269,20.588,,10.681,4.791,-5.0,,4.802,,,,0.198,-0.209,0.072,-0.137,-16.429,,,16.292,,16.292,,0.0,16.292,16.292,,16.689,0.98,-0.01,-0.01,16.689,0.98,-0.01,-0.01,
06/30/2003,180.574,,,-136.576,,43.998,7.931,-36.925,21.904,,15.021,15.004,-6.346,,6.402,,,,-0.056,8.658,-2.913,5.745,,,,5.745,,5.745,0.0,0.0,5.745,5.745,,16.724,0.34,0.34,0.34,16.724,0.34,0.34,0.34,
09/30/2003,206.807007,,,-151.839005,,54.968002,,-34.665001,,,,20.302999,-5.168,,5.205,,0.0,,-0.037,15.134999,-4.838,10.297,0.0,,,10.296999,0.0,10.297,0.0,0.0,10.297,10.297,,16.753,0.61,0.61,0.61,17.02,0.61,0.61,0.61,
12/31/2003,214.164993,,,-164.608994,,49.556,,-40.095001,,,,9.461,-3.703,,4.719,,0.0,,-1.016,5.758001,-1.039,4.719,0.0,,,4.719001,0.0,4.719,0.0,0.0,4.719,4.719,,16.768,0.28,0.28,0.28,17.082001,0.28,0.28,0.28,
03/31/2004,224.082001,,,-170.908997,,53.173004,,-39.266998,,,,13.906,-4.99,,5.156,,0.0,,-0.166,8.916,-3.098,5.818,0.0,,,5.818,0.0,5.818,0.0,0.0,5.818,5.818,,16.813,0.35,0.35,0.35,17.121,0.34,0.34,0.34,
06/30/2004,221.51,,,-170.978,,50.532,,-40.008,,,,21.287,-4.244,4.527,4.527,,0.0,,-0.283,17.043,-5.689,11.354,0.0,,,11.354,0.0,11.354,0.0,0.0,11.354,11.354,,16.904,0.67,0.67,0.67,17.168,0.66,0.66,0.66,
09/30/2004,224.668,,,-182.039,,42.629,,-41.833,,,,0.796,17.642,4.259,4.259,,0.0,,-21.901,18.438,-5.464,12.974,0.0,,,12.974,0.0,12.974,0.0,0.0,12.974,12.974,,16.969,0.76,0.76,0.26,17.189,0.75,0.75,0.26,
12/31/2004,231.1,,,-191.883,,39.217,,-16.804,,,,4.462,-4.229,,4.312,,-2.3,,2.217,0.233,2.679,2.912,0.0,,,2.912,0.0,2.912,0.0,0.0,2.912,2.912,,16.978,0.17,0.17,0.17,17.318,0.17,0.17,0.17,
03/31/2005,239.114,,,-196.001,,43.113,,-32.122,,,,10.991,-4.087,4.327,4.327,,0.0,,-0.24,6.904,-2.142,4.762,0.0,,,4.762,0.0,4.762,0.0,0.0,4.762,4.762,,16.982,0.28,0.28,0.28,17.314,0.28,0.28,0.28,
06/30/2005,278.668,,,-219.681,,58.987,0.0,-39.766,23.969,,15.797,19.221,-0.456,,4.455,,0.0,,-3.999,18.765,-5.698,13.067,0.0,,,13.067,0.0,13.067,0.0,0.0,13.067,13.067,,17.016,0.77,0.77,0.77,17.305,0.76,0.76,0.76,
09/30/2005,270.932,,,-217.761,,53.171,0.0,-40.886,24.967,,15.919,12.285,5.464,,4.138,,0.0,-6.352,-3.25,17.749,-4.348,13.401,0.0,,,13.401,0.0,13.401,0.0,0.0,13.401,13.401,,17.042,0.79,0.79,0.61,17.317,0.77,0.77,0.59,
12/31/2005,286.83,,,-241.843,,44.987,0.0,-116.708,17550.0,,-17433.292,30.379,-5.929,,3.929,,2.0,,-13.737,38.187,-2.383,11.151,0.0,,,35.804,0.0,11.151,0.0,0.0,11.151,11.151,,17.344,0.642931,0.642931,0.47317,17.344,0.642931,0.642931,0.47317,
03/31/2006,303.288,,,-237.946,,65.342,,-41.364,,,,23.978,-3.309,3.906,3.906,,0.0,,-0.597,20.669,-6.897,13.772,0.0,,,13.772,0.0,13.772,0.0,0.0,13.772,13.772,,17.122,0.8,0.8,0.8,17.394,0.79,0.79,0.79,
06/30/2006,331.916,,,-260.365,,71.551,,-43.784,,,,27.767,4.43,3.866,3.866,,0.0,,-8.296,32.197,-11.828,20.369,0.0,,,20.369,0.0,20.369,0.0,0.0,20.369,20.369,,17.232,1.18,1.18,0.9,17.411,1.17,1.17,0.89,
09/30/2006,325.119,,,-258.955,,66.164,,-44.376,,,,21.788,8.023,3.917,3.917,,0.0,,-11.94,29.811,-10.89,18.921,0.0,,,18.921,0.0,18.921,0.0,0.0,18.921,18.921,,17.257,1.1,1.1,0.82,17.409,1.09,1.09,0.81,
12/31/2006,302.974,,,-241.945,,61.029,,-49.93,,,,11.099,-29.217,14.923,14.923,,0.0,,14.294,-18.118,1.964,-0.751,-5.211,,,-10.943,0.0,4.46,0.0,0.0,4.46,4.46,6.0,17.209,0.26,-0.04,0.38,17.406,0.25,-0.04,0.37,
03/31/2007,309.796,,,-240.367,,69.429,,-42.085,,,,27.344,-2.572,2.962,2.962,,0.0,,-0.39,24.772,-8.53,16.242,0.0,,,16.242,0.0,16.242,0.0,0.0,16.242,16.242,,17.294,0.94,0.94,0.94,17.412,0.93,0.93,0.93,
06/30/2007,344.013,,,-268.495,,75.518,,-46.146,,,,29.372,-2.07,2.827,2.827,,0.0,,-0.757,27.302,-9.863,17.439,-13.487,,,30.926,0.0,30.926,0.0,0.0,30.926,30.926,,17.296,1.79,1.01,1.01,17.411,1.78,1.0,1.0,
09/30/2007,356.946,,,-277.877,,79.069,,-46.135,,,,32.934,-1.719,2.954,2.954,,0.0,,-1.235,31.215,-11.125,20.09,-1.067,,,21.157,0.0,21.157,0.0,0.0,21.157,21.157,,16.772,1.26,1.2,1.2,16.887,1.25,1.19,1.19,
12/31/2007,364.119,,,-291.563,,72.556,,-50.102,,,,22.454,-1.838,2.814,2.814,,0.0,,-0.976,20.616,6.38,26.996,0.0,,,26.996,0.0,26.996,0.0,0.0,26.996,26.996,-11.6,16.001,1.69,1.69,0.97,16.117,1.68,1.68,0.96,
03/31/2008,382.35,,,-300.747,,81.603,,-49.002,,,,32.601,-2.636,3.015,3.015,,0.0,,-0.379,29.965,-10.193,19.772,0.0,,,19.772,0.0,19.772,0.0,0.0,19.772,19.772,,15.459,1.28,1.28,1.42,15.558,1.27,1.27,1.41,
06/30/2008,425.882,,,-343.689,,82.193,,-52.378,,,,29.815,-2.573,2.873,2.873,,0.0,,-0.3,27.242,-9.618,17.624,0.0,,,17.624,0.0,17.624,0.0,0.0,17.624,17.624,,15.488,1.14,1.14,1.14,15.556,1.13,1.13,1.13,
09/30/2008,440.604,,,-367.026,,73.578,,-47.947,,,,25.631,-2.744,2.966,2.966,,0.0,,-0.222,22.887,-6.415,16.472,0.0,,,16.472,0.0,16.472,0.0,0.0,16.472,16.472,,15.306,1.08,1.08,1.08,15.365,1.07,1.07,1.07,
12/31/2008,368.595,,,-291.475,,77.12,,-48.807,,,,28.313,-3.081,3.192,3.192,,0.0,,-0.111,25.232,-5.873,19.359,0.0,,,19.359,0.0,19.359,0.0,0.0,19.359,19.359,,15.196,1.27,1.27,1.27,15.242,1.27,1.27,1.27,
03/31/2009,337.128,337.128,,-246.054,246.054,91.074,0.0,-45.021,26.267,18.754,0.0,46.053,-3.016,,2.936,,,,0.08,43.037,-14.349,28.688,0.0,0.0,0.0,28.688,0.0,28.688,0.0,0.0,28.688,28.688,0.0,15.203,1.89,1.89,1.89,15.241,1.88,1.88,1.88,
06/30/2009,370.921,370.921,,-259.508,259.508,111.413,0.0,-50.348,29.256,21.092,0.0,61.065,-14.709,,2.859,,,,11.85,46.356,-15.698,30.658,0.0,0.0,0.0,30.658,0.0,30.658,0.0,0.0,30.658,38.058,7.4,15.204,2.02,2.02,2.503157,15.242,2.01,2.01,2.495501,
09/30/2009,417.832,417.832,,-274.865,274.865,142.967,0.0,-49.22,27.618,21.602,0.0,93.747,-6.713,,2.909,,,,3.804,87.034,-30.347,56.687,0.0,0.0,0.0,56.687,0.0,56.687,0.0,0.0,56.687,59.087,2.4,15.208,3.73,3.73,3.885258,15.245,3.72,3.72,3.877429,
12/31/2009,404.241,404.241,,-286.435,286.435,117.806,0.0,-56.383,31.759,24.624,0.0,61.423,1.526,,3.012,,,,-4.538,62.949,-16.699,46.25,0.0,0.0,0.0,46.25,0.0,46.25,0.0,0.0,46.25,43.45,-2.8,15.208,3.04,3.04,2.857049,15.245,3.03,3.03,2.846333,
03/31/2010,395.126,392.265,2.861,-273.628,273.628,121.498,0.0,-52.747,30.574,21.083,1.09,68.751,-6.26,,3.949,,,,2.311,62.491,-20.353,42.138,0.0,0.0,0.0,42.138,0.0,42.138,0.0,0.0,42.138,43.67005,1.53205,15.118,2.79,2.79,2.888613,15.154,2.78,2.78,2.881099,
06/30/2010,469.841,466.986,2.855,-336.574,336.574,133.267,0.0,-59.323,36.193,22.064,1.066,73.944,-13.524,,4.314,,,,9.21,60.42,-20.564,39.856,0.0,0.0,0.0,39.856,0.0,39.856,0.0,0.0,39.856,46.16425,6.30825,14.796,2.69,2.69,3.120049,14.828,2.69,2.69,3.115428,
09/30/2010,471.777,468.919,2.858,-334.766,334.766,137.011,0.0,-59.519,35.711,22.719,1.089,77.492,-9.918,,4.465,,,,5.453,67.574,-21.855,45.719,0.0,0.0,0.0,45.719,0.0,45.719,0.0,0.0,45.719,49.019,3.3,14.353,3.19,3.19,3.415244,14.383,3.18,3.18,3.409438,
12/31/2010,460.648,457.906,2.742,-332.537,332.537,128.111,0.0,-60.994,34.489,25.322,1.183,67.117,2.394,4.533,4.533,0.0,,,-6.927,69.511,-20.099,49.412,0.0,0.0,0.0,49.412,0.0,49.412,0.0,0.0,49.412,45.012,-4.4,14.209,3.48,3.48,3.167851,14.235,3.47,3.47,3.160903,
03/31/2011,508.083,505.225,2.858,-366.051,366.051,142.032,0.0,-63.953,38.424,24.461,1.068,78.079,-4.712,4.645,4.645,0.0,,,0.067,73.367,-23.778,49.589,0.0,0.0,0.0,49.589,0.0,49.589,0.0,0.0,49.589,49.089,-0.5,13.89,3.57,3.57,3.534125,13.906,3.57,3.57,3.534044,
06/30/2011,578.523,575.665,2.858,-429.659,429.659,148.864,0.0,-63.766,37.319,25.379,1.068,85.098,-8.68,4.693,4.693,0.0,,,3.987,76.418,-24.159,52.259,0.0,0.0,0.0,52.259,0.0,52.259,0.0,0.0,52.259,54.759,2.5,13.852,3.77,3.77,3.953148,13.856,3.77,3.77,3.950427,
09/30/2011,557.396,554.539,2.857,-411.133,411.133,146.263,0.0,-25.374,36.075,26.888,-37.589,120.889,-17.622,,4.797,,,,12.825,103.267,-31.906,71.361,0.0,0.0,0.0,71.361,0.0,71.361,0.0,0.0,71.361,55.361,-16.0,13.68,5.22,5.22,4.046857,13.68,5.22,5.22,4.046857,
12/31/2011,505.556,502.698,2.858,-379.302,379.302,126.254,0.0,-69.735,39.784,28.768,1.183,56.519,-6.072,,4.903,,,,1.169,50.447,-16.967,33.48,0.0,0.0,0.0,33.48,0.0,33.48,0.0,0.0,33.48,34.28,0.8,13.405,2.51,2.51,2.557255,13.405,2.51,2.51,2.557255,
