Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Student Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2008,136465.0,2084.0,755.0,,,23171.0,,,,,59606.0,,,34594.0,,,,,,,1515.0,95715.0,-1257.0,94458.0,1557.0,,5811.0,5306.0,505.0,,,0.0,8629.0,,13567.0,74647.0,39413.0,35234.0,,88214.0,10804.0,,,,,20556.0,,,,,,,,,,,,0.0,5881.0,,,,7258.0,-339.0,12800.0,0.0,12800.0,,
09/30/2008,137041.0,1982.0,717.0,,,20521.0,,,,,60717.0,,,34546.0,,,,,,,1419.0,96682.0,-1377.0,95305.0,1557.0,,5847.0,5340.0,507.0,,,,11112.0,,13534.0,74853.0,39975.0,34878.0,,88387.0,10075.0,,,,,21337.0,,,,,,,,,,4307.0,124106.0,0.0,6039.0,,,,7357.0,-461.0,12935.0,0.0,12935.0,137041.0,
12/31/2008,152015.0,2018.0,1101.0,,,33219.0,,,,,62923.0,,,34322.0,,,,,,,1424.0,98669.0,-1574.0,97095.0,1580.0,,6025.0,5483.0,542.0,,,0.0,10977.0,,13649.0,84964.0,41989.0,42975.0,,98613.0,11324.0,,,,,17496.0,,,,,,,,,,8545.0,135978.0,3082.0,6306.0,,,0.0,7381.0,-732.0,16037.0,0.0,16037.0,152015.0,
03/31/2009,143425.0,1471.0,812.0,301.0,511.0,19489.0,481.0,19008.0,,0.0,57070.0,,57070.0,33096.0,1760.0,,16336.0,,,15000.0,10073.0,100239.0,-1869.0,98370.0,1583.0,1583.0,6013.0,5492.0,521.0,,1468.0,0.0,14219.0,,14766.0,75851.0,43005.0,32846.0,0.0,90617.0,13721.0,,,,13721.0,17955.0,,,,17955.0,,,,,982.0,3968.0,127243.0,3085.0,6350.0,2803.0,3547.0,0.0,7385.0,-683.0,16137.0,45.0,16182.0,143425.0,
06/30/2009,152398.0,1838.0,663.0,247.0,416.0,31555.0,522.0,31033.0,,0.0,57757.0,,57757.0,32059.0,1843.0,,15639.0,,,14577.0,10518.0,100334.0,-2110.0,98224.0,1577.0,1577.0,5988.0,5491.0,497.0,,1113.0,,11440.0,,16054.0,86110.0,46813.0,39297.0,0.0,102164.0,12631.0,,,,12631.0,18110.0,,,,18110.0,,,,,758.0,3943.0,137606.0,0.0,8068.0,3240.0,4828.0,0.0,7409.0,-730.0,14747.0,45.0,14792.0,152398.0,
09/30/2009,165328.0,1578.0,1099.0,520.0,579.0,34819.0,686.0,34133.0,,0.0,57088.0,,57088.0,31874.0,1929.0,,15463.0,,,14482.0,18065.0,107027.0,-2379.0,104648.0,1591.0,1591.0,6828.0,6183.0,645.0,,1128.0,0.0,13637.0,,18673.0,95837.0,52499.0,43338.0,0.0,114510.0,8357.0,,,,8357.0,21317.0,,,,21317.0,,,,,746.0,4256.0,149186.0,0.0,9000.0,3437.0,5563.0,0.0,7458.0,-364.0,16094.0,48.0,16142.0,165328.0,
12/31/2009,165764.0,1854.0,1065.0,398.0,667.0,33889.0,636.0,33253.0,,0.0,57490.0,,57490.0,31734.0,2016.0,,15435.0,,,14283.0,16983.0,106207.0,-2600.0,103607.0,1583.0,1583.0,6693.0,6053.0,640.0,1858.0,983.0,0.0,14232.0,,18945.0,96020.0,55517.0,40503.0,0.0,114965.0,8106.0,0.0,0.0,,8106.0,21376.0,0.0,0.0,,21376.0,145.0,145.0,0.0,1289.0,700.0,2942.0,149523.0,0.0,9069.0,3449.0,5620.0,0.0,7539.0,-417.0,16191.0,50.0,16241.0,165764.0,
03/31/2010,163700.0,1534.0,973.0,399.0,574.0,33305.0,651.0,32654.0,,0.0,56698.0,,56698.0,31534.0,1981.0,,15498.0,,,14055.0,16169.0,104401.0,-2714.0,101687.0,1798.0,1798.0,6656.0,6055.0,601.0,,983.0,0.0,16764.0,,19022.0,94701.0,55401.0,39300.0,0.0,113723.0,7020.0,,,,7020.0,21428.0,,,,21428.0,,,,,700.0,4301.0,147172.0,0.0,9136.0,3459.0,5677.0,0.0,7624.0,-292.0,16468.0,60.0,16528.0,163700.0,
06/30/2010,155083.0,1525.0,1239.0,308.0,931.0,24249.0,587.0,23662.0,,0.0,57008.0,,57008.0,31415.0,2024.0,,15452.0,,,13939.0,16296.0,104719.0,-2723.0,101996.0,1835.0,1835.0,6636.0,6067.0,569.0,,1374.0,0.0,16229.0,,19767.0,84684.0,53749.0,30935.0,0.0,104451.0,6080.0,,,,6080.0,22086.0,,,,22086.0,,,,,1095.0,4631.0,138343.0,0.0,9184.0,3464.0,5720.0,0.0,7729.0,-237.0,16676.0,64.0,16740.0,155083.0,
09/30/2010,157230.0,1494.0,1229.0,285.0,944.0,25065.0,568.0,24497.0,,0.0,56178.0,,56178.0,32209.0,2065.0,,16316.0,,,13828.0,17627.0,106014.0,-2611.0,103403.0,1831.0,1831.0,6548.0,6013.0,535.0,,1554.0,0.0,16106.0,,20607.0,85812.0,55020.0,30792.0,0.0,106419.0,5820.0,,,,5820.0,22111.0,,,,22111.0,,,,,1277.0,4816.0,140443.0,0.0,9221.0,3468.0,5753.0,0.0,7833.0,-335.0,16719.0,68.0,16787.0,157230.0,
12/31/2010,157081.0,1436.0,1258.0,327.0,931.0,23802.0,633.0,23169.0,,0.0,56839.0,,56839.0,40476.0,2127.0,,17550.0,,,20799.0,9949.0,107264.0,-2708.0,104556.0,1840.0,1840.0,6516.0,6008.0,508.0,2194.0,933.0,0.0,14546.0,,20637.0,86576.0,58090.0,28486.0,0.0,107213.0,5673.0,0.0,0.0,,5673.0,21730.0,0.0,0.0,,21730.0,182.0,182.0,0.0,1338.0,1002.0,3445.0,140583.0,0.0,9248.0,3472.0,5776.0,0.0,7935.0,-747.0,16436.0,62.0,16498.0,157081.0,
03/31/2011,157039.0,1183.0,1170.0,305.0,865.0,26950.0,730.0,17887.0,8333.0,0.0,55692.0,14338.0,41354.0,41024.0,2063.0,,18228.0,,,20733.0,8171.0,104887.0,-2641.0,102246.0,1830.0,1830.0,6497.0,6014.0,483.0,,976.0,0.0,16187.0,,21864.0,85049.0,61143.0,23906.0,0.0,106913.0,5186.0,,,,5186.0,22591.0,,,,22591.0,,,,,1083.0,4596.0,140369.0,0.0,9275.0,3481.0,5794.0,0.0,8042.0,-706.0,16611.0,59.0,16670.0,157039.0,
06/30/2011,159310.0,1218.0,1587.0,250.0,1337.0,28525.0,564.0,19409.0,8552.0,0.0,56453.0,13823.0,42630.0,41378.0,2091.0,,18372.0,,,20915.0,7519.0,105350.0,-2516.0,102834.0,1846.0,1846.0,6473.0,6016.0,457.0,,940.0,0.0,15887.0,,22507.0,85557.0,60654.0,24903.0,0.0,108064.0,4842.0,,,,4842.0,23380.0,,,,23380.0,,,,,969.0,5006.0,142261.0,0.0,9314.0,3484.0,5830.0,0.0,8241.0,-574.0,16981.0,68.0,17049.0,159310.0,
09/30/2011,167677.0,1331.0,3092.0,185.0,2907.0,33212.0,428.0,24649.0,8135.0,0.0,56798.0,13345.0,43453.0,42636.0,2128.0,,19361.0,,,21147.0,8015.0,107449.0,-2355.0,105094.0,1864.0,1864.0,6449.0,6016.0,433.0,,1770.0,0.0,14865.0,,24557.0,93010.0,62829.0,30181.0,0.0,117567.0,3953.0,,,,3953.0,22153.0,,,,22153.0,,,,,1563.0,4900.0,150136.0,0.0,9342.0,3486.0,5856.0,0.0,8493.0,-356.0,17479.0,62.0,17541.0,167677.0,
12/31/2011,174579.0,1582.0,2782.0,136.0,2646.0,36941.0,534.0,22313.0,14094.0,0.0,57902.0,12750.0,45152.0,44661.0,2212.0,,20581.0,,,21868.0,8642.0,111205.0,-2256.0,108949.0,1855.0,1855.0,6522.0,6078.0,444.0,2066.0,1525.0,0.0,12357.0,,25684.0,99255.0,65319.0,33936.0,0.0,124939.0,3566.0,0.0,0.0,,3566.0,21803.0,0.0,0.0,,21803.0,207.0,207.0,0.0,1424.0,1506.0,3654.0,157099.0,,9359.0,3486.0,5873.0,0.0,8772.0,-713.0,17418.0,62.0,17480.0,174579.0,
03/31/2012,174752.0,1356.0,2716.0,252.0,2464.0,38454.0,589.0,24380.0,13485.0,0.0,57473.0,12366.0,45107.0,46121.0,2159.0,,21513.0,,,22449.0,7092.0,110686.0,-2181.0,108505.0,1822.0,1822.0,6499.0,6077.0,422.0,,1546.0,0.0,13854.0,,27410.0,96747.0,96747.0,,0.0,124157.0,3436.0,,,,3436.0,22768.0,,,,22768.0,,,,,1343.0,5166.0,156870.0,,9372.0,3492.0,5880.0,0.0,9064.0,-616.0,17820.0,62.0,17882.0,174752.0,
06/30/2012,178529.0,1413.0,2458.0,212.0,2246.0,38176.0,533.0,25067.0,12576.0,0.0,58820.0,12047.0,46773.0,48272.0,2206.0,,23117.0,,,22949.0,6719.0,113811.0,-2126.0,111685.0,1816.0,1816.0,7111.0,6428.0,683.0,,1877.0,0.0,13993.0,,28664.0,97395.0,97395.0,,0.0,126059.0,3196.0,,,,3196.0,22561.0,,,,22561.0,,,,,1628.0,6159.0,159603.0,559.0,9408.0,3494.0,5914.0,0.0,9433.0,-541.0,18859.0,67.0,18926.0,178529.0,
09/30/2012,182021.0,1560.0,1946.0,162.0,1784.0,37810.0,572.0,24098.0,13140.0,0.0,60435.0,12367.0,48068.0,50017.0,2291.0,,24293.0,,,23433.0,7155.0,117607.0,-2051.0,115556.0,1940.0,1940.0,7436.0,6718.0,718.0,,2001.0,0.0,13772.0,,30810.0,99208.0,99208.0,,0.0,130018.0,3093.0,,,,3093.0,19221.0,,,,19221.0,,,,,1737.0,7420.0,161489.0,1679.0,9448.0,3498.0,5950.0,0.0,9761.0,-409.0,20479.0,53.0,20532.0,182021.0,
12/31/2012,184499.0,2725.0,1064.0,122.0,942.0,39228.0,497.0,25137.0,13594.0,0.0,55155.0,12722.0,42433.0,50155.0,2330.0,,24272.0,,,23553.0,13054.0,118364.0,-2018.0,116346.0,1888.0,1888.0,7477.0,6804.0,673.0,1815.0,1450.0,0.0,12506.0,,32452.0,100623.0,68999.0,31624.0,0.0,133075.0,2864.0,0.0,0.0,,2864.0,19114.0,0.0,0.0,,19114.0,287.0,287.0,0.0,1740.0,1535.0,4661.0,163276.0,2675.0,8913.0,3499.0,5414.0,0.0,10129.0,-559.0,21158.0,65.0,21223.0,184499.0,
03/31/2013,180837.0,1324.0,1890.0,302.0,1588.0,37916.0,627.0,24170.0,13119.0,0.0,51029.0,12600.0,38429.0,50119.0,2284.0,,23954.0,,,23881.0,16480.0,117628.0,-1975.0,115653.0,1880.0,1880.0,7470.0,6823.0,647.0,,1239.0,0.0,13465.0,,33236.0,98116.0,69263.0,28853.0,0.0,131352.0,3239.0,,,,3239.0,18316.0,,,,18316.0,,,,,1324.0,5377.0,159608.0,2675.0,8923.0,3507.0,5416.0,0.0,10178.0,-612.0,21164.0,65.0,21229.0,180837.0,
06/30/2013,182735.0,1444.0,1520.0,195.0,1325.0,38765.0,537.0,24477.0,13751.0,0.0,51199.0,12498.0,38701.0,51010.0,2325.0,,23795.0,,,24890.0,16073.0,118282.0,-1901.0,116381.0,1893.0,1893.0,7444.0,6824.0,620.0,,1315.0,0.0,13973.0,,33760.0,97319.0,67582.0,29737.0,0.0,131079.0,3192.0,,,,3192.0,19362.0,,,,19362.0,,,,,1336.0,5770.0,160739.0,2675.0,9485.0,3515.0,5970.0,0.0,10564.0,-784.0,21940.0,56.0,21996.0,182735.0,
09/30/2013,181050.0,2327.0,658.0,160.0,498.0,36915.0,521.0,22865.0,13529.0,0.0,61671.0,12313.0,49358.0,51630.0,2333.0,,24037.0,,,25260.0,5281.0,118582.0,-1838.0,116744.0,1876.0,1876.0,7418.0,6823.0,595.0,,996.0,0.0,14116.0,,34486.0,92998.0,67837.0,25161.0,0.0,127484.0,4813.0,,,,4813.0,20402.0,,,,20402.0,,,,,1156.0,5101.0,158956.0,2675.025,9564.975,3525.0,6039.975,0.0,10669.0,-860.0,22049.0,45.0,22094.0,181050.0,
12/31/2013,183010.0,1987.0,600.0,148.0,452.0,40586.0,381.0,22104.0,18101.0,0.0,55620.0,12610.0,43010.0,52302.0,2403.0,,24648.0,,,25251.0,9217.0,117139.0,-1732.0,115407.0,1869.0,1869.0,7383.0,6814.0,569.0,1529.0,864.0,0.0,12785.0,,34972.0,92503.0,67548.0,24955.0,0.0,127475.0,4138.0,0.0,0.0,,4138.0,21493.0,0.0,0.0,,21493.0,304.0,304.0,0.0,1682.0,970.0,4139.0,160201.0,2675.0,9633.0,3533.0,6100.0,0.0,11044.0,-593.0,22759.0,50.0,22809.0,183010.0,
03/31/2014,184651.0,2085.0,498.0,144.0,354.0,41833.0,525.0,20496.0,20812.0,0.0,56273.0,12889.0,43384.0,52515.0,2340.0,,32897.0,,,17278.0,8844.0,117632.0,-1642.0,115990.0,1854.0,1854.0,7370.0,6824.0,546.0,,810.0,0.0,14211.0,,36322.0,91154.0,77962.0,13192.0,0.0,127476.0,3285.0,,,,3285.0,23384.0,,,,23384.0,,,,,877.0,6073.0,161095.0,2675.0,9905.0,3592.0,6313.0,0.0,11382.0,-500.0,23462.0,94.0,23556.0,184651.0,
06/30/2014,188012.0,2010.0,730.0,141.0,589.0,41368.0,,20936.0,20432.0,0.0,58119.0,13072.0,45047.0,53393.0,2391.0,,32800.0,,,18202.0,9703.0,121215.0,-1590.0,119625.0,1857.0,1857.0,7420.0,6868.0,552.0,,894.0,0.0,14108.0,,37398.0,94188.0,77923.0,16265.0,0.0,131586.0,3979.0,,,,3979.0,21927.0,,,,21927.0,,,,,839.0,5716.0,164047.0,2675.0,9977.0,3598.0,6379.0,0.0,11634.0,-406.0,23880.0,85.0,23965.0,188012.0,
09/30/2014,187022.0,1731.0,578.0,141.0,437.0,41891.0,,21174.0,20717.0,0.0,58706.0,13395.0,45311.0,52538.0,2414.0,,31813.0,,,18311.0,9446.0,120690.0,-1504.0,119186.0,1842.0,1842.0,7396.0,6869.0,527.0,,816.0,0.0,13582.0,,38103.0,92792.0,68562.0,24230.0,0.0,130895.0,3385.0,,,,3385.0,22355.0,,,,22355.0,,,,,760.0,5313.0,162708.0,2675.0,10023.0,3601.0,6422.0,0.0,11982.0,-442.0,24238.0,76.0,24314.0,187022.0,
12/31/2014,186834.0,1639.0,686.0,157.0,529.0,41147.0,,20907.0,20240.0,0.0,61358.0,13457.0,47901.0,51205.0,2460.0,,31090.0,,,17655.0,8744.0,121307.0,-1474.0,119833.0,1827.0,1827.0,7374.0,6869.0,505.0,1546.0,1122.0,0.0,11660.0,,38786.0,90254.0,70866.0,19388.0,0.0,129040.0,3717.0,0.0,0.0,,3717.0,23312.0,0.0,0.0,,23312.0,367.0,367.0,0.0,1808.0,1013.0,3200.0,162457.0,2675.0,10048.0,3603.0,6445.0,0.0,12317.0,-751.0,24289.0,88.0,24377.0,186834.0,
03/31/2015,189228.0,1965.0,547.0,222.0,325.0,42089.0,,21674.0,20415.0,0.0,60835.0,13374.0,47461.0,51824.0,2390.0,,30533.0,,,18901.0,9368.0,122027.0,-1464.0,120563.0,1879.0,1879.0,7480.0,6950.0,530.0,,1413.0,0.0,13292.0,,41414.0,89815.0,74268.0,15547.0,0.0,131229.0,3130.0,,,,3130.0,23437.0,,,,23437.0,,,,,1228.0,5466.0,164490.0,2675.0,10068.0,3616.0,6452.0,0.0,12632.0,-733.0,24642.0,96.0,24738.0,189228.0,
06/30/2015,191017.0,1607.0,1014.0,190.0,824.0,40620.0,,21183.0,19437.0,0.0,63118.0,14006.0,49112.0,51629.0,2407.0,,30054.0,,,19168.0,10023.0,124770.0,-1457.0,123313.0,1900.0,1900.0,7655.0,7141.0,514.0,,955.0,0.0,13953.0,,42234.0,90549.0,76112.0,14437.0,0.0,132783.0,3883.0,,,,3883.0,23271.0,,,,23271.0,,,,,778.0,5170.0,165885.0,2675.0,10262.0,3667.0,6595.0,0.0,12891.0,-748.0,25080.0,52.0,25132.0,191017.0,
09/30/2015,208809.0,1538.0,1242.0,127.0,1115.0,43494.0,,24249.0,19245.0,0.0,71696.0,17120.0,54576.0,54897.0,2429.0,,31070.0,,,21398.0,10374.0,136967.0,-1458.0,135509.0,2038.0,2038.0,9198.0,8498.0,700.0,,1352.0,0.0,14438.0,,44700.0,103127.0,85263.0,17864.0,0.0,147827.0,2581.0,,,,2581.0,24883.0,,,,24883.0,,,,,1066.0,5188.0,181545.0,2675.0,12173.0,3901.0,8272.0,0.0,13172.0,-796.0,27224.0,40.0,27264.0,208809.0,
12/31/2015,209947.0,2123.0,1588.0,153.0,1435.0,43827.0,,25297.0,18530.0,0.0,73593.0,17153.0,56440.0,54510.0,2510.0,,30533.0,,,21467.0,8883.0,136986.0,-1460.0,135526.0,2007.0,2007.0,9234.0,8548.0,686.0,1894.0,970.0,0.0,12778.0,,45695.0,103429.0,85871.0,17558.0,0.0,149124.0,3593.0,0.0,0.0,,3593.0,23769.0,0.0,0.0,,23769.0,392.0,392.0,0.0,1949.0,792.0,2988.0,182607.0,2675.0,12195.0,3902.0,8293.0,0.0,13464.0,-1028.0,27306.0,34.0,27340.0,209947.0,
03/31/2016,212405.0,1825.0,953.0,167.0,786.0,46480.0,,27129.0,19351.0,0.0,73890.0,17144.0,56746.0,53316.0,2449.0,,29998.0,,,20869.0,9465.0,136671.0,-1488.0,135183.0,2001.0,2001.0,9215.0,8559.0,656.0,,1444.0,0.0,15304.0,,47258.0,103242.0,86264.0,16978.0,0.0,150500.0,4130.0,,,,4130.0,22823.0,,,,22823.0,,,,,1220.0,5493.0,184166.0,3150.0,12176.0,3912.0,8264.0,0.0,13791.0,-917.0,28200.0,39.0,28239.0,212405.0,
06/30/2016,221859.0,1958.0,655.0,145.0,510.0,47006.0,,28244.0,18762.0,0.0,79188.0,18562.0,60626.0,54616.0,2512.0,,30650.0,,,21454.0,10907.0,144711.0,-1507.0,143204.0,2088.0,2088.0,10567.0,9621.0,946.0,,1606.0,0.0,14775.0,,49180.0,110058.0,92592.0,17466.0,0.0,159238.0,1472.0,,,,1472.0,24435.0,,,,24435.0,,,,,1426.0,5545.0,192116.0,3150.0,13287.0,4073.0,9214.0,0.0,14104.0,-837.0,29704.0,39.0,29743.0,221859.0,
09/30/2016,222622.0,1850.0,1122.0,192.0,930.0,47199.0,,29449.0,17750.0,0.0,78977.0,18488.0,60489.0,54916.0,2561.0,,30369.0,,,21986.0,11219.0,145112.0,-1511.0,143601.0,2059.0,2059.0,10519.0,9627.0,892.0,,1267.0,0.0,15005.0,,51000.0,108915.0,91799.0,17116.0,0.0,159915.0,4064.0,,,,4064.0,22776.0,,,,22776.0,,,,,1187.0,4589.0,192531.0,3150.0,13193.0,4057.0,9136.0,0.0,14459.0,-750.0,30052.0,39.0,30091.0,222622.0,
12/31/2016,219276.0,1897.0,2039.0,144.0,1895.0,43606.0,,26926.0,16680.0,0.0,79180.0,21441.0,57739.0,63232.0,2655.0,,29921.0,,,30656.0,2626.0,145038.0,-1489.0,143549.0,2107.0,2107.0,10492.0,9638.0,854.0,1965.0,822.0,0.0,12799.0,,50697.0,109537.0,95146.0,14391.0,0.0,160234.0,1406.0,0.0,0.0,,1406.0,21965.0,0.0,0.0,,21965.0,426.0,426.0,0.0,1875.0,1003.0,2441.0,189350.0,3140.0,13064.0,4047.0,9017.0,0.0,14809.0,-1132.0,29881.0,45.0,29926.0,219276.0,
03/31/2017,220501.0,1739.0,2294.0,238.0,2056.0,44877.0,,26668.0,18209.0,0.0,79496.0,18631.0,60865.0,54767.0,2574.0,,29651.0,,,22542.0,9633.0,143896.0,-1487.0,142409.0,2104.0,2104.0,10436.0,9618.0,818.0,,624.0,0.0,16018.0,,53262.0,108071.0,94332.0,13739.0,0.0,161333.0,2019.0,,,,2019.0,21635.0,,,,21635.0,,,,,854.0,4635.0,190476.0,3150.0,13023.0,4057.0,8966.0,0.0,14933.0,-1125.0,29981.0,44.0,30025.0,220501.0,
06/30/2017,221192.0,2201.0,808.0,137.0,671.0,45283.0,,26899.0,18384.0,0.0,81089.0,18727.0,62362.0,53938.0,2630.0,,29217.0,,,22091.0,10089.0,145116.0,-1485.0,143631.0,2084.0,2084.0,10400.0,9618.0,782.0,,616.0,0.0,16169.0,,53343.0,103625.0,89637.0,13988.0,0.0,156968.0,6142.0,,,,6142.0,21738.0,,,,21738.0,,,,,803.0,5192.0,190843.0,3150.0,12909.0,4040.0,8869.0,0.0,15321.0,-1073.0,30307.0,42.0,30349.0,221192.0,
09/30/2017,220340.0,2195.0,503.0,75.0,428.0,46631.0,,23184.0,23447.0,0.0,81292.0,19401.0,61891.0,52752.0,2697.0,,28657.0,,,21398.0,9967.0,144011.0,-1478.0,142533.0,2043.0,2043.0,10363.0,9618.0,745.0,,616.0,0.0,15456.0,,54049.0,102086.0,87479.0,14607.0,0.0,156135.0,7916.0,,,,7916.0,20863.0,,,,20863.0,,,,,803.0,4770.0,190487.0,3150.0,12040.0,3945.0,8095.0,0.0,15656.0,-1036.0,29810.0,43.0,29853.0,220340.0,
12/31/2017,221642.0,2243.0,470.0,127.0,343.0,47574.0,,24547.0,23027.0,0.0,82327.0,23174.0,59153.0,60723.0,2872.0,,28725.0,,,29126.0,1750.0,144800.0,-1490.0,143310.0,2055.0,2055.0,10329.0,9618.0,711.0,1192.0,443.0,0.0,14026.0,,53767.0,103604.0,90434.0,13170.0,0.0,157371.0,4938.0,0.0,0.0,,4938.0,23648.0,0.0,0.0,,23648.0,387.0,387.0,0.0,1344.0,714.0,3545.0,191947.0,3150.0,11706.0,3910.0,7796.0,0.0,16259.0,-1467.0,29648.0,47.0,29695.0,221642.0,
03/31/2018,220729.0,1869.0,1044.0,132.0,912.0,47407.0,,25017.0,22390.0,0.0,82515.0,23383.0,59132.0,59913.0,2766.0,,28792.0,,,28355.0,1778.0,144206.0,-1498.0,142708.0,2078.0,2078.0,10296.0,9617.0,679.0,,199.0,0.0,15128.0,,55085.0,103111.0,89386.0,13725.0,0.0,158196.0,4321.0,,,,4321.0,23410.0,,,,23410.0,,,,,412.0,4728.0,191067.0,3150.0,11395.0,3899.0,7496.0,0.0,16712.0,-1645.0,29612.0,50.0,29662.0,220729.0,
06/30/2018,222681.0,2046.0,875.0,213.0,662.0,45668.0,,23919.0,21749.0,0.0,84008.0,23534.0,60474.0,61642.0,2876.0,,29965.0,,,28801.0,2148.0,147798.0,-1530.0,146268.0,2154.0,2154.0,10264.0,9617.0,647.0,,192.0,0.0,15214.0,,54270.0,105205.0,90424.0,14781.0,0.0,159475.0,3576.0,,,,3576.0,24081.0,,,,24081.0,,,,,395.0,5322.0,192849.0,3150.0,11139.0,3872.0,7267.0,0.0,17197.0,-1706.0,29780.0,52.0,29832.0,222681.0,
09/30/2018,222885.0,2123.0,883.0,135.0,748.0,45368.0,,24286.0,21082.0,0.0,83216.0,23494.0,59722.0,62977.0,3070.0,,30821.0,,,29086.0,1519.0,147712.0,-1538.0,146174.0,2154.0,2154.0,10621.0,9832.0,789.0,,186.0,0.0,15376.0,,53646.0,100910.0,88187.0,12723.0,0.0,154556.0,9652.0,,,,9652.0,23236.0,,,,23236.0,,,,,439.0,4995.0,192878.0,3853.0,10274.0,3853.0,6421.0,0.0,17673.0,-1852.0,29948.0,59.0,30007.0,222885.0,
12/31/2018,225697.0,2753.0,1234.0,143.0,1091.0,45981.0,391.0,25038.0,20552.0,,85013.0,23078.0,61935.0,63534.0,2941.0,,31393.0,11282.0,,17918.0,1454.0,150001.0,-1558.0,148443.0,2118.0,2118.0,10576.0,9818.0,758.0,1410.0,246.0,,12936.0,,53025.0,108174.0,91597.0,16577.0,0.0,161199.0,5178.0,0.0,0.0,,5178.0,23709.0,0.0,0.0,,23709.0,386.0,386.0,,1511.0,247.0,3289.0,195519.0,3817.0,9902.0,3817.0,6085.0,0.0,18118.0,-1715.0,30122.0,56.0,30178.0,225697.0,
03/31/2019,227683.0,1873.0,1003.0,252.0,751.0,46410.0,,26315.0,20095.0,0.0,84905.0,22927.0,61978.0,63711.0,3152.0,,31572.0,,,28987.0,1275.0,149891.0,-1561.0,148330.0,2900.0,2900.0,10544.0,9818.0,726.0,,338.0,0.0,16285.0,,53021.0,106745.0,91767.0,14978.0,0.0,159766.0,6443.0,144.0,6.0,138.0,6299.0,25550.0,842.0,21.0,821.0,24708.0,,,,,180.0,4861.0,196800.0,3140.0,10586.0,3830.0,6756.0,0.0,18518.0,-1421.0,30823.0,60.0,30883.0,227683.0,
06/30/2019,230872.0,1831.0,855.0,148.0,707.0,45289.0,,25802.0,19487.0,0.0,86618.0,22925.0,63693.0,65547.0,3239.0,,32607.0,,,29701.0,1658.0,153823.0,-1595.0,152228.0,2871.0,2871.0,10542.0,9830.0,712.0,,498.0,0.0,16758.0,,52458.0,107063.0,91993.0,15070.0,0.0,159521.0,10430.0,90.0,4.0,86.0,10340.0,23515.0,896.0,21.0,875.0,22619.0,,,,,35.0,5607.0,199108.0,3150.0,10622.0,3830.0,6792.0,0.0,19050.0,-1119.0,31703.0,61.0,31764.0,230872.0,
09/30/2019,236750.0,2027.0,980.0,114.0,866.0,54765.0,,35997.0,18768.0,0.0,87564.0,23240.0,64324.0,61462.0,3241.0,,28297.0,,,29924.0,1829.0,150855.0,-1573.0,149282.0,2863.0,2863.0,10510.0,9832.0,678.0,,680.0,0.0,15643.0,,52667.0,109613.0,92177.0,17436.0,0.0,162280.0,10437.0,34.0,2.0,32.0,10403.0,26456.0,957.0,21.0,936.0,25499.0,,,,,39.0,5235.0,204447.0,3832.0,9988.0,3832.0,6156.0,0.0,19440.0,-1026.0,32234.0,69.0,32303.0,236750.0,
12/31/2019,473078.0,4084.0,16398.0,1417.0,14981.0,80460.0,5733.0,74727.0,,0.0,169339.0,39159.0,130180.0,127019.0,5619.0,27044.0,52071.0,24442.0,6743.0,11100.0,11857.0,308215.0,-1549.0,306666.0,5535.0,5535.0,27296.0,24154.0,3142.0,2747.0,2053.0,0.0,27839.0,,92405.0,242322.0,206426.0,35896.0,0.0,334727.0,18593.0,390.0,15.0,375.0,18203.0,43085.0,1854.0,108.0,1746.0,41231.0,484.0,484.0,0.0,3759.0,366.0,5506.0,406520.0,6711.0,40711.0,6711.0,34000.0,0.0,19806.0,-844.0,66384.0,174.0,66558.0,473078.0,
