Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/29/2006,8649.241,682.083,162.807,519.276,0.0,0.0,,,2408.149,0.0,0.0,2408.149,0.0,167.538,,,,,3257.77,5104.521,,,0.0,,286.95,235.446,9.338,226.108,51.504,5391.471,,1012.174,1012.174,,,,8.243,,,,,,835.812,,,835.812,1856.229,1041.314,,,,,433.193,,,,,,433.193,1474.507,3330.736,0.0,1648.859,,,-1100.809,4770.455,0.0,5318.505,0.0,5318.505,8649.241,
10/28/2006,9478.077,517.678,198.686,318.992,0.0,0.0,,,3234.793,0.0,0.0,3234.793,0.0,170.272,,,,,3922.743,5266.048,,,0.0,,289.286,232.062,9.338,222.724,57.224,5555.334,,1648.788,1648.788,,,,8.809,,,,,,778.031,,,778.031,2435.628,1040.45,,,,,472.717,,,,,,472.717,1513.167,3948.795,0.0,1702.247,,,-1167.916,4994.951,0.0,5529.282,0.0,5529.282,9478.077,
02/03/2007,9034.024,620.4,189.17,431.23,0.0,0.0,,,2578.378,0.0,0.0,2578.378,0.0,195.109,,,,,3393.887,5352.974,7006.709,-1653.735,0.0,,287.163,228.624,9.338,219.286,58.539,5640.137,,934.376,934.376,,,,18.841,,,,,,958.288,,,958.288,1911.505,1040.057,,,,,479.067,,,,,,479.067,1519.124,3430.629,0.0,1752.277,,,-1628.416,5479.534,0.0,5603.395,0.0,5603.395,9034.024,
05/05/2007,9261.418,503.63,250.889,252.741,0.0,,,,2713.646,,,,,181.145,,,,,3398.421,5576.938,,,,,286.059,225.758,9.338,216.42,60.301,5862.997,,1022.304,1022.304,,,,9.921,,,,,,773.889,,,773.889,1806.114,1040.915,,,,,503.975,,,,,,503.975,1544.89,3351.004,0.0,1851.247,,,-1629.32,5688.487,0.0,5910.414,0.0,5910.414,9261.418,
08/04/2007,9752.001,265.477,229.921,35.556,0.0,,,,2802.643,,,2802.643,,209.892,,,,,3278.012,6190.119,,,,,283.87,222.892,9.338,213.554,60.978,6473.989,,1075.228,1075.228,,,,305.866,,,,,,992.725,,,992.725,2373.819,1040.847,,,,,504.872,,,,,,504.872,1545.719,3919.538,0.0,1877.53,,,-2002.778,5957.711,0.0,5832.463,0.0,5832.463,9752.001,
11/03/2007,11113.983,320.665,294.986,25.679,0.0,0.0,,,3908.529,,,,,206.034,,,,,4435.228,6383.58,,,0.0,,295.175,222.636,9.338,213.298,72.539,6678.755,,1708.891,1708.891,,,,181.345,,,,,,842.098,,,842.098,2732.334,2045.535,,,,,527.209,,,,,,527.209,2572.744,5305.078,0.0,1898.08,,,-2240.891,6151.716,0.0,5808.905,0.0,5808.905,11113.983,
02/02/2008,10560.082,663.671,180.543,483.128,0.0,0.0,,,2855.733,0.0,0.0,2855.733,0.0,204.485,,,,,3723.889,6509.819,8539.745,-2029.926,0.0,,326.374,219.296,9.338,209.958,107.078,6836.193,,835.985,835.985,,,,12.701,,,,,,922.762,,,922.762,1771.448,2051.875,,,,,635.156,,,,,,635.156,2687.031,4458.479,0.0,1914.549,,,-2376.331,6563.385,0.0,6101.603,0.0,6101.603,10560.082,
05/03/2008,10629.829,272.532,238.805,33.727,0.0,0.0,0.0,,2816.719,,,,,206.018,,64.892,,141.126,3295.269,6619.045,,,395.025,395.025,320.49,213.657,9.338,204.319,106.833,7334.56,,1725.249,945.411,76.87,,702.968,121.778,109.0,,,,12.778,0.0,,,0.0,1847.027,2048.08,2048.08,,,,641.191,,,,,269.608,371.583,2689.271,4536.298,0.0,1922.086,3.508,1918.578,-2526.842,6716.34,-18.053,6093.531,0.0,6093.531,10629.829,
08/02/2008,10875.514,287.582,216.951,70.631,,,,,2717.55,,,,,206.466,,71.863,,134.603,3211.598,6951.127,,,390.74,390.74,322.049,210.911,9.338,201.573,111.138,7663.916,,1920.741,1023.258,77.85,,819.633,13.991,0.0,,,,13.991,0.0,,,0.0,1934.732,2049.661,2049.661,,,,657.922,,,,,278.82,379.102,2707.583,4642.315,,1938.351,3.508,1934.843,-2637.869,6952.355,-19.638,6233.199,,6233.199,10875.514,
11/01/2008,11872.41,279.101,242.97,36.131,0.0,0.0,0.0,,3712.033,,,,,226.688,,75.841,,150.847,4217.822,6991.337,,,344.888,344.888,318.363,208.322,9.338,198.984,110.041,7654.588,,2400.072,1644.562,0.615,,754.895,319.111,302.0,,,,17.111,0.0,,,0.0,2719.183,2056.773,2056.773,,,,701.907,,,,,314.298,387.609,2758.68,5477.863,0.0,1958.125,3.511,1954.614,-2637.969,7112.512,-38.121,6394.547,0.0,6394.547,11872.41,
01/31/2009,11334.0,676.0,167.0,509.0,0.0,0.0,0.0,,2799.0,,,,,225.0,0.0,74.0,,151.0,3700.0,6984.0,9449.0,-2465.0,332.0,332.0,318.0,210.0,9.0,201.0,108.0,7634.0,,1798.0,881.0,105.0,0.0,812.0,17.0,0.0,,,,17.0,0.0,0.0,0.0,0.0,1815.0,2053.0,2053.0,,,,727.0,0.0,0.0,0.0,0.0,320.0,407.0,2780.0,4595.0,0.0,1975.0,4.0,1971.0,-2638.0,7448.0,-46.0,6739.0,0.0,6739.0,11334.0,
05/02/2009,11563.0,856.0,856.0,0.0,0.0,0.0,0.0,,2804.0,,,,,262.0,,74.0,,188.0,3922.0,7001.0,,,327.0,327.0,313.0,198.0,,198.0,115.0,7641.0,,1862.0,1003.0,82.0,,777.0,17.0,0.0,,,,17.0,0.0,,,0.0,1879.0,2056.0,2056.0,,,,743.0,,,,,323.0,420.0,2799.0,4678.0,0.0,1985.0,4.0,1981.0,-2639.0,7585.0,-46.0,6885.0,0.0,6885.0,11563.0,
08/01/2009,12086.0,1310.0,1310.0,0.0,0.0,0.0,0.0,,2724.0,,,,,273.0,,72.0,,201.0,4307.0,7142.0,,,326.0,326.0,311.0,196.0,,196.0,115.0,7779.0,,2112.0,1153.0,59.0,,900.0,16.0,0.0,,,,16.0,0.0,,,0.0,2128.0,2053.0,2053.0,,,,769.0,,,,,333.0,436.0,2822.0,4950.0,0.0,2004.0,4.0,2000.0,-2639.0,7816.0,-45.0,7136.0,0.0,7136.0,12086.0,
10/31/2009,13323.0,1503.0,1503.0,0.0,0.0,0.0,0.0,,3807.0,,,,,277.0,,69.0,0.0,208.0,5587.0,7082.0,,,326.0,326.0,328.0,198.0,,198.0,130.0,7736.0,,3003.0,2071.0,14.0,,918.0,17.0,0.0,,,,17.0,0.0,,,0.0,3020.0,2054.0,2054.0,,,,854.0,,,,,390.0,464.0,2908.0,5928.0,0.0,2064.0,4.0,2060.0,-2639.0,8008.0,-38.0,7395.0,0.0,7395.0,13323.0,
01/30/2010,14465.0,2267.0,2267.0,0.0,0.0,0.0,0.0,,2923.0,,,,,295.0,0.0,73.0,,222.0,5485.0,8506.0,12119.0,-3613.0,321.0,321.0,153.0,0.0,,0.0,153.0,8980.0,,2377.0,1188.0,184.0,0.0,1005.0,78.0,0.0,78.0,78.0,,0.0,0.0,0.0,0.0,0.0,2455.0,3862.0,1894.0,1968.0,1968.0,,553.0,0.0,0.0,0.0,0.0,214.0,339.0,4415.0,6870.0,0.0,2089.0,4.0,2085.0,-2639.0,8181.0,-36.0,7595.0,0.0,7595.0,14465.0,
05/01/2010,14756.0,2388.0,2388.0,0.0,0.0,0.0,0.0,,3017.0,,,,,300.0,,91.0,,209.0,5705.0,8579.0,,,318.0,318.0,154.0,,,,154.0,9051.0,,2422.0,1412.0,113.0,,897.0,382.0,0.0,82.0,82.0,,300.0,0.0,,,0.0,2804.0,3557.0,1594.0,1963.0,1963.0,,561.0,,,,,212.0,349.0,4118.0,6922.0,0.0,2137.0,4.0,2133.0,-2642.0,8375.0,-36.0,7834.0,0.0,7834.0,14756.0,
07/31/2010,15011.0,2518.0,2518.0,0.0,0.0,0.0,0.0,,2930.0,,,,,322.0,,95.0,,227.0,5770.0,8792.0,,,298.0,298.0,151.0,,,,151.0,9241.0,,2383.0,1345.0,35.0,,1003.0,385.0,0.0,85.0,85.0,,300.0,0.0,,,0.0,2768.0,3589.0,1594.0,1995.0,1995.0,,545.0,,,,,194.0,351.0,4134.0,6902.0,0.0,2159.0,4.0,2155.0,-2643.0,8631.0,-38.0,8109.0,0.0,8109.0,15011.0,
10/30/2010,16005.0,2441.0,2441.0,0.0,0.0,0.0,0.0,,4030.0,,,,,332.0,,92.0,25.0,215.0,6803.0,8698.0,,,275.0,275.0,229.0,,,,229.0,9202.0,,3055.0,2125.0,0.0,,930.0,487.0,0.0,87.0,87.0,,400.0,0.0,,,0.0,3542.0,3499.0,1494.0,2005.0,2005.0,,651.0,,,,,216.0,435.0,4150.0,7692.0,0.0,2189.0,4.0,2185.0,-2642.0,8806.0,-40.0,8313.0,0.0,8313.0,16005.0,
01/29/2011,14849.0,2277.0,2277.0,0.0,0.0,0.0,0.0,,3036.0,,,,,329.0,,77.0,,252.0,5642.0,8692.0,12895.0,-4203.0,277.0,277.0,238.0,0.0,0.0,0.0,238.0,9207.0,,2295.0,1138.0,127.0,,1030.0,486.0,0.0,86.0,86.0,,400.0,0.0,,,0.0,2781.0,3512.0,1494.0,2018.0,2018.0,,706.0,,,,,256.0,450.0,4218.0,6999.0,,2229.0,4.0,2225.0,-3643.0,9301.0,-37.0,7850.0,,7850.0,14849.0,
04/30/2011,14453.0,1668.0,1668.0,0.0,0.0,0.0,0.0,,3193.0,,,,,366.0,,113.0,,253.0,5227.0,8718.0,,,250.0,250.0,258.0,,,,258.0,9226.0,,2452.0,1397.0,85.0,,970.0,184.0,0.0,84.0,84.0,,100.0,0.0,,,0.0,2636.0,3490.0,1494.0,1996.0,1996.0,,765.0,,,,,309.0,456.0,4255.0,6891.0,0.0,2255.0,4.0,2251.0,-4092.0,9430.0,-31.0,7562.0,0.0,7562.0,14453.0,
07/30/2011,13974.0,1169.0,1169.0,0.0,0.0,0.0,0.0,,3095.0,,,,,371.0,,115.0,,256.0,4635.0,8876.0,,,208.0,208.0,255.0,,,,255.0,9339.0,,2428.0,1345.0,18.0,,1065.0,189.0,0.0,89.0,89.0,,100.0,0.0,,,0.0,2617.0,3481.0,1494.0,1987.0,1987.0,,798.0,,,,,338.0,460.0,4279.0,6896.0,0.0,2299.0,4.0,2295.0,-4846.0,9660.0,-35.0,7078.0,0.0,7078.0,13974.0,
10/29/2011,14719.0,760.0,760.0,0.0,0.0,0.0,0.0,,4130.0,,,,,490.0,,128.0,105.0,257.0,5380.0,8918.0,,,158.0,158.0,263.0,,,,263.0,9339.0,,3105.0,2080.0,0.0,,1025.0,95.0,0.0,95.0,95.0,,0.0,0.0,,,0.0,3200.0,4144.0,2141.0,2003.0,2003.0,,904.0,,,,,445.0,459.0,5048.0,8248.0,0.0,2317.0,4.0,2313.0,-5597.0,9803.0,-52.0,6471.0,0.0,6471.0,14719.0,
01/28/2012,14148.0,1205.0,1205.0,0.0,0.0,0.0,0.0,,3216.0,,,,,408.0,0.0,109.0,,299.0,4829.0,8905.0,13462.0,-4557.0,153.0,153.0,261.0,0.0,0.0,0.0,261.0,9319.0,,2513.0,1233.0,133.0,0.0,1147.0,94.0,0.0,94.0,94.0,,,0.0,0.0,0.0,0.0,2607.0,4150.0,2141.0,2009.0,2009.0,,883.0,0.0,0.0,0.0,0.0,423.0,460.0,5033.0,7640.0,0.0,2343.0,4.0,2339.0,-5977.0,10195.0,-53.0,6508.0,0.0,6508.0,14148.0,
04/28/2012,14232.0,1029.0,1029.0,0.0,0.0,0.0,0.0,,3424.0,,,,,396.0,,119.0,,277.0,4849.0,8961.0,,,156.0,156.0,266.0,,,,266.0,9383.0,,2791.0,1609.0,80.0,,1102.0,98.0,0.0,98.0,98.0,,0.0,0.0,,,0.0,2889.0,4149.0,2141.0,2008.0,2008.0,,894.0,,,,,421.0,473.0,5043.0,7932.0,0.0,2363.0,4.0,2359.0,-6284.0,10271.0,-50.0,6300.0,0.0,6300.0,14232.0,
07/28/2012,13829.0,600.0,600.0,0.0,0.0,0.0,0.0,,3494.0,,,,,369.0,,109.0,,260.0,4463.0,9010.0,,,102.0,102.0,254.0,,,,254.0,9366.0,,2529.0,1531.0,24.0,,974.0,94.0,0.0,94.0,94.0,,0.0,0.0,,,0.0,2623.0,4138.0,2141.0,1997.0,1997.0,,880.0,,,,,411.0,469.0,5018.0,7641.0,0.0,2385.0,4.0,2381.0,-6580.0,10434.0,-51.0,6188.0,0.0,6188.0,13829.0,
10/27/2012,15128.0,550.0,550.0,0.0,0.0,0.0,0.0,,4818.0,,,,,405.0,,124.0,0.0,281.0,5773.0,9009.0,,,90.0,90.0,256.0,,,,256.0,9355.0,,3571.0,2429.0,48.0,,1094.0,100.0,0.0,100.0,100.0,,,0.0,,,0.0,3671.0,4478.0,2492.0,1986.0,1986.0,,873.0,,,,,395.0,478.0,5351.0,9022.0,0.0,2427.0,4.0,2423.0,-6848.0,10575.0,-48.0,6106.0,0.0,6106.0,15128.0,
02/02/2013,13905.0,537.0,537.0,0.0,0.0,0.0,0.0,,3748.0,,,,,434.0,,122.0,,312.0,4719.0,8872.0,13980.0,-5108.0,53.0,53.0,261.0,0.0,0.0,0.0,261.0,9186.0,,2430.0,1307.0,137.0,,986.0,105.0,0.0,105.0,105.0,,,0.0,0.0,0.0,0.0,2535.0,4448.0,2492.0,1956.0,1956.0,,874.0,0.0,0.0,0.0,,362.0,512.0,5322.0,7857.0,0.0,2458.0,4.0,2454.0,-7243.0,10878.0,-45.0,6048.0,0.0,6048.0,13905.0,
05/04/2013,14050.0,518.0,518.0,0.0,0.0,0.0,0.0,,3961.0,,,,,432.0,,138.0,,294.0,4911.0,8822.0,,,58.0,58.0,259.0,,,,259.0,9139.0,,2592.0,1452.0,117.0,,1023.0,107.0,0.0,107.0,107.0,,,0.0,,,0.0,2699.0,4430.0,2492.0,1938.0,1938.0,,900.0,,,,,368.0,532.0,5330.0,8029.0,0.0,2467.0,4.0,2463.0,-7354.0,10948.0,-40.0,6021.0,0.0,6021.0,14050.0,
08/03/2013,14097.0,592.0,592.0,0.0,0.0,0.0,0.0,,3856.0,,,,,434.0,,150.0,,284.0,4882.0,8891.0,,,58.0,58.0,266.0,,,,266.0,9215.0,,2536.0,1396.0,75.0,,1065.0,147.0,0.0,147.0,147.0,,,0.0,,,0.0,2683.0,4440.0,2492.0,1948.0,1948.0,,921.0,,,,,381.0,540.0,5361.0,8044.0,0.0,2520.0,4.0,2516.0,-7531.0,11103.0,-39.0,6053.0,0.0,6053.0,14097.0,
11/02/2013,15245.0,598.0,598.0,0.0,0.0,0.0,0.0,,4959.0,,,,,430.0,,147.0,0.0,283.0,5987.0,8925.0,,,57.0,57.0,276.0,,,,276.0,9258.0,,3500.0,2261.0,41.0,,1198.0,141.0,0.0,141.0,141.0,,,0.0,,,0.0,3641.0,4742.0,2792.0,1950.0,1950.0,,938.0,,,,,390.0,548.0,5680.0,9321.0,0.0,2561.0,4.0,2557.0,-7802.0,11204.0,-39.0,5924.0,0.0,5924.0,15245.0,
02/01/2014,14357.0,971.0,971.0,0.0,0.0,0.0,0.0,,3874.0,,,,,469.0,0.0,142.0,,327.0,5314.0,8745.0,14124.0,-5379.0,0.0,,298.0,0.0,0.0,0.0,298.0,9043.0,,2619.0,1365.0,116.0,0.0,1138.0,139.0,0.0,139.0,139.0,,,0.0,0.0,0.0,0.0,2758.0,4722.0,2792.0,1930.0,1930.0,,899.0,0.0,0.0,0.0,0.0,339.0,560.0,5621.0,8379.0,0.0,2602.0,4.0,2598.0,-8052.0,11462.0,-34.0,5978.0,0.0,5978.0,14357.0,
05/03/2014,14114.0,717.0,717.0,0.0,0.0,0.0,0.0,,3981.0,,,,,441.0,,137.0,,304.0,5139.0,8677.0,,,0.0,,298.0,,,,298.0,8975.0,,2533.0,1382.0,73.0,,1078.0,112.0,0.0,112.0,112.0,,,0.0,,,0.0,2645.0,4711.0,2792.0,1919.0,1919.0,,901.0,,,,,339.0,562.0,5612.0,8257.0,0.0,2616.0,4.0,2612.0,-8232.0,11506.0,-33.0,5857.0,0.0,5857.0,14114.0,
08/02/2014,14101.0,746.0,746.0,0.0,0.0,0.0,0.0,,3899.0,,,,,432.0,,132.0,,300.0,5077.0,8686.0,,,0.0,,338.0,,,,338.0,9024.0,,2579.0,1479.0,43.0,,1057.0,105.0,0.0,105.0,105.0,,,0.0,,,0.0,2684.0,4688.0,2792.0,1896.0,1896.0,,920.0,,,,,358.0,562.0,5608.0,8292.0,0.0,2642.0,4.0,2638.0,-8459.0,11656.0,-30.0,5809.0,0.0,5809.0,14101.0,
11/01/2014,15014.0,631.0,631.0,0.0,0.0,0.0,0.0,,4973.0,,,,,496.0,,125.0,76.0,295.0,6100.0,8671.0,,,0.0,,243.0,,,,243.0,8914.0,,3570.0,2384.0,24.0,,1162.0,109.0,0.0,109.0,109.0,,,0.0,,,0.0,3679.0,4665.0,2779.0,1886.0,1886.0,,865.0,,,,,293.0,572.0,5530.0,9209.0,0.0,2723.0,4.0,2719.0,-8615.0,11718.0,-21.0,5805.0,0.0,5805.0,15014.0,
01/31/2015,14333.0,1407.0,1407.0,0.0,0.0,0.0,0.0,,3814.0,,,,,359.0,0.0,,,359.0,5580.0,8515.0,14405.0,-5890.0,0.0,,238.0,0.0,0.0,0.0,238.0,8753.0,,2749.0,1511.0,78.0,0.0,1160.0,110.0,0.0,110.0,110.0,,,0.0,0.0,0.0,0.0,2859.0,4638.0,2780.0,1858.0,1858.0,,845.0,0.0,0.0,0.0,0.0,298.0,547.0,5483.0,8342.0,0.0,2747.0,4.0,2743.0,-8744.0,12008.0,-20.0,5991.0,0.0,5991.0,14333.0,
05/02/2015,14453.0,1195.0,1195.0,0.0,0.0,0.0,0.0,,4165.0,,,,,338.0,,,,338.0,5698.0,8518.0,,,0.0,,237.0,,,,237.0,8755.0,,2872.0,1645.0,87.0,,1140.0,113.0,0.0,113.0,113.0,,,0.0,,,0.0,2985.0,4620.0,2780.0,1840.0,1840.0,,831.0,,,,,275.0,556.0,5451.0,8436.0,0.0,2901.0,4.0,2897.0,-8909.0,12044.0,-19.0,6017.0,0.0,6017.0,14453.0,
08/01/2015,14355.0,934.0,934.0,0.0,0.0,0.0,0.0,,4252.0,,,,,440.0,,130.0,,310.0,5626.0,8528.0,,,0.0,,201.0,,,,201.0,8729.0,,2744.0,1566.0,53.0,,1125.0,434.0,0.0,117.0,117.0,,317.0,0.0,,,0.0,3178.0,4612.0,2791.0,1821.0,1821.0,,888.0,,,,,318.0,570.0,5500.0,8678.0,0.0,2918.0,4.0,2914.0,-9308.0,12085.0,-18.0,5677.0,0.0,5677.0,14355.0,
10/31/2015,14794.0,501.0,501.0,0.0,0.0,0.0,0.0,,5254.0,,,,,312.0,,,,312.0,6067.0,8499.0,,,0.0,,228.0,,,,228.0,8727.0,,3413.0,2141.0,28.0,,1244.0,526.0,400.0,126.0,126.0,,,0.0,,,0.0,3939.0,4609.0,2792.0,1817.0,1817.0,,772.0,,,,,216.0,556.0,5381.0,9320.0,0.0,2930.0,4.0,2926.0,-9556.0,12118.0,-18.0,5474.0,0.0,5474.0,14794.0,
01/30/2016,13606.0,707.0,707.0,0.0,0.0,0.0,0.0,,4038.0,,,,,331.0,0.0,,,331.0,5076.0,8308.0,14518.0,-6210.0,0.0,,222.0,0.0,0.0,0.0,222.0,8530.0,,2587.0,1251.0,130.0,0.0,1206.0,127.0,0.0,127.0,127.0,,,0.0,0.0,0.0,0.0,2714.0,4581.0,2792.0,1789.0,1789.0,,820.0,0.0,0.0,0.0,0.0,257.0,563.0,5401.0,8115.0,0.0,2948.0,4.0,2944.0,-9769.0,12329.0,-17.0,5491.0,0.0,5491.0,13606.0,
04/30/2016,13304.0,423.0,423.0,0.0,0.0,0.0,0.0,,4084.0,,,,,348.0,,,,348.0,4855.0,8230.0,,,0.0,,219.0,,,,219.0,8449.0,,2520.0,1346.0,48.0,,1126.0,127.0,0.0,127.0,127.0,,,0.0,,,0.0,2647.0,4563.0,2793.0,1770.0,1770.0,,797.0,,,,,239.0,558.0,5360.0,8007.0,0.0,2965.0,4.0,2961.0,-9906.0,12254.0,-16.0,5297.0,0.0,5297.0,13304.0,
07/30/2016,13360.0,700.0,700.0,0.0,0.0,0.0,0.0,,3928.0,,,,,327.0,,,,327.0,4955.0,8192.0,,,0.0,,213.0,,,,213.0,8405.0,,2676.0,1375.0,155.0,,1146.0,127.0,0.0,127.0,127.0,,0.0,0.0,,,0.0,2803.0,4502.0,2793.0,1709.0,1709.0,,840.0,,,,,184.0,656.0,5342.0,8145.0,0.0,2977.0,4.0,2973.0,-10047.0,12301.0,-16.0,5215.0,0.0,5215.0,13360.0,
10/29/2016,14076.0,597.0,597.0,0.0,0.0,0.0,0.0,,4721.0,,,,,336.0,,,,336.0,5654.0,8203.0,,,0.0,,219.0,,,,219.0,8422.0,,3398.0,2097.0,66.0,,1235.0,128.0,0.0,128.0,128.0,,,0.0,,,0.0,3526.0,4496.0,2794.0,1702.0,1702.0,,947.0,,,,,298.0,649.0,5443.0,8969.0,0.0,2985.0,4.0,2981.0,-10221.0,12358.0,-15.0,5107.0,0.0,5107.0,14076.0,
01/28/2017,13574.0,1074.0,1074.0,0.0,0.0,0.0,0.0,,3795.0,,,,,378.0,0.0,,,378.0,5247.0,8103.0,14891.0,-6788.0,0.0,,224.0,0.0,0.0,0.0,224.0,8327.0,,2843.0,1507.0,112.0,0.0,1224.0,131.0,0.0,131.0,131.0,,,0.0,0.0,0.0,0.0,2974.0,4480.0,2795.0,1685.0,1685.0,,943.0,0.0,0.0,0.0,0.0,272.0,671.0,5423.0,8397.0,0.0,3007.0,4.0,3003.0,-10338.0,12522.0,-14.0,5177.0,0.0,5177.0,13574.0,
04/29/2017,13294.0,625.0,625.0,0.0,0.0,0.0,0.0,0.0,3991.0,,,,,378.0,,,,378.0,4994.0,8069.0,,,0.0,,231.0,,,,231.0,8300.0,,2764.0,1480.0,137.0,,1147.0,134.0,0.0,134.0,134.0,,,0.0,,,0.0,2898.0,4452.0,2795.0,1657.0,1657.0,,957.0,,,,,283.0,674.0,5409.0,8307.0,0.0,3017.0,4.0,3013.0,-10503.0,12486.0,-13.0,4987.0,0.0,4987.0,13294.0,
07/29/2017,13084.0,552.0,552.0,0.0,0.0,0.0,0.0,,3853.0,,,,,381.0,,,,381.0,4786.0,8068.0,,,0.0,,230.0,,,,230.0,8298.0,,2538.0,1370.0,43.0,,1125.0,133.0,0.0,133.0,133.0,,,0.0,,,0.0,2671.0,4433.0,2796.0,1637.0,1637.0,,959.0,,,,,268.0,691.0,5392.0,8063.0,0.0,3030.0,4.0,3026.0,-10596.0,12599.0,-12.0,5021.0,0.0,5021.0,13084.0,
10/28/2017,13947.0,736.0,736.0,0.0,0.0,0.0,0.0,,4632.0,,,,,379.0,,,,379.0,5747.0,7974.0,,,0.0,,226.0,0.0,,,226.0,8200.0,,3431.0,2113.0,24.0,,1294.0,131.0,0.0,131.0,131.0,,,0.0,,,0.0,3562.0,4418.0,2796.0,1622.0,1622.0,,945.0,,,,,272.0,673.0,5363.0,8925.0,0.0,3043.0,4.0,3039.0,-10633.0,12624.0,-12.0,5022.0,0.0,5022.0,13947.0,
02/03/2018,13389.0,1308.0,1308.0,0.0,0.0,0.0,0.0,,3542.0,,,,,530.0,0.0,,,530.0,5380.0,7773.0,15179.0,-7406.0,0.0,,236.0,0.0,0.0,0.0,236.0,8009.0,,2583.0,1271.0,99.0,0.0,1213.0,126.0,0.0,126.0,126.0,,,0.0,0.0,0.0,0.0,2709.0,4388.0,2797.0,1591.0,1591.0,,873.0,0.0,0.0,0.0,0.0,211.0,662.0,5261.0,7970.0,0.0,3082.0,4.0,3078.0,-10651.0,12999.0,-11.0,5419.0,0.0,5419.0,13389.0,
05/05/2018,12916.0,822.0,822.0,0.0,0.0,0.0,0.0,,3726.0,,,,,435.0,,,,435.0,4983.0,7694.0,,,0.0,,239.0,0.0,,,239.0,7933.0,,2707.0,1454.0,118.0,,1135.0,123.0,0.0,123.0,123.0,,,0.0,,,0.0,2830.0,3864.0,2301.0,1563.0,1563.0,,866.0,,,,,198.0,668.0,4730.0,7560.0,0.0,3129.0,4.0,3125.0,-10737.0,12972.0,-8.0,5356.0,0.0,5356.0,12916.0,
08/04/2018,12915.0,1066.0,1066.0,0.0,0.0,0.0,0.0,,3572.0,,,,,404.0,,,,404.0,5042.0,7635.0,,,0.0,,238.0,,,,238.0,7873.0,,2648.0,1404.0,70.0,,1174.0,122.0,0.0,122.0,122.0,,,0.0,,,0.0,2770.0,3810.0,2273.0,1537.0,1537.0,,848.0,,,,,188.0,660.0,4658.0,7428.0,0.0,3167.0,4.0,3163.0,-10835.0,13163.0,-8.0,5487.0,0.0,5487.0,12915.0,
11/03/2018,14118.0,1047.0,1047.0,0.0,0.0,0.0,0.0,,4844.0,,,,,446.0,,,,446.0,6337.0,7538.0,,,0.0,,243.0,0.0,,0.0,243.0,7781.0,,3886.0,2583.0,14.0,,1289.0,121.0,0.0,121.0,121.0,,,0.0,,,0.0,4007.0,3800.0,2272.0,1528.0,1528.0,,858.0,,,,,201.0,657.0,4658.0,8665.0,0.0,3189.0,4.0,3185.0,-10952.0,13224.0,-8.0,5453.0,0.0,5453.0,14118.0,
02/02/2019,12469.0,934.0,934.0,0.0,0.0,0.0,0.0,,3475.0,,,,,426.0,0.0,,,426.0,4835.0,7428.0,15390.0,-7962.0,0.0,,206.0,0.0,0.0,0.0,206.0,7634.0,,2615.0,1187.0,64.0,0.0,1364.0,115.0,0.0,115.0,115.0,,,0.0,0.0,0.0,0.0,2730.0,3384.0,1861.0,1523.0,1523.0,,828.0,0.0,0.0,0.0,0.0,184.0,644.0,4212.0,6942.0,0.0,3208.0,4.0,3204.0,-11076.0,13395.0,0.0,5527.0,0.0,5527.0,12469.0,
05/04/2019,14466.0,543.0,543.0,0.0,0.0,0.0,0.0,,3680.0,,,,,412.0,,,15.0,397.0,4635.0,9664.0,,,0.0,,167.0,0.0,,,167.0,9831.0,,2519.0,1295.0,40.0,,1184.0,273.0,0.0,273.0,115.0,158.0,,0.0,,,0.0,2792.0,5760.0,1855.0,3905.0,1225.0,2680.0,472.0,,,,,233.0,239.0,6232.0,9024.0,0.0,3227.0,4.0,3223.0,-11221.0,13436.0,,5442.0,0.0,5442.0,14466.0,
