Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,3542.815,686.19,686.19,0.0,669.95,669.95,,336.152,76.244,29.736,230.172,0.0,227.525,,,,1919.817,338.66,829.666,-491.006,0.0,1284.338,1091.137,790.291,300.846,193.201,1622.998,,128.659,128.659,,,,0.0,0.0,0.0,0.0,,464.856,,,464.856,593.515,418.158,418.158,0.0,0.0,42.03,,,,,,42.03,460.188,1053.703,0,371.671,,,0,2071.172,46.269,2489.112,0.0,2489.112,3542.815,
06/30/2005,3485.407,517.45,517.45,0.0,699.589,699.589,,334.663,81.166,28.473,225.024,0.0,228.013,,,,1779.715,355.624,854.051,-498.427,0.0,1350.068,1107.845,794.594,313.251,242.223,1705.692,,143.825,143.825,,,,0.0,0.0,0.0,0.0,,491.828,,,491.828,635.653,188.986,188.986,0.0,0.0,57.296,,,,,,57.296,246.282,881.935,0,419.559,,,0,2172.653,11.26,2603.472,0.0,2603.472,3485.407,
09/30/2005,3743.377,712.451,712.451,0.0,733.74,733.74,,346.81,69.276,35.366,242.168,0.0,223.155,,,,2016.156,374.944,884.015,-509.071,0.0,1352.277,1110.168,805.303,304.865,242.109,1727.221,,152.491,152.491,,,,0.0,0.0,0.0,0.0,,529.892,,,529.892,682.383,184.502,184.502,0.0,0.0,58.594,,,,,,58.594,243.096,925.479,0,472.145,,,0,2340.44,5.313,2817.898,0.0,2817.898,3743.377,
12/31/2005,4873.856,534.568,534.568,0.0,793.929,793.929,,378.456,81.285,34.531,262.64,0.0,234.188,,,,2063.605,438.416,930.594,-492.178,,2465.283,2207.219,1634.973,572.246,258.064,2903.699,,169.296,169.296,,,,876.0,876.0,0.0,0.0,,489.086,,,489.086,1534.382,176.97,176.97,0.0,0.0,250.443,,,,,,250.443,427.413,1961.795,0,551.15,,,0,2345.311,-13.416,2883.045,0.0,2883.045,4844.84,
03/31/2006,4805.333,392.675,392.675,0.0,784.858,784.858,,403.937,85.398,39.567,278.972,0.0,264.847,,,,1846.317,486.649,979.056,-492.407,0.0,2472.367,2196.919,1635.649,561.27,275.448,2959.016,,159.811,159.811,,,,660.0,660.0,0.0,0.0,,457.309,,,457.309,1277.12,177.113,177.113,0.0,0.0,261.188,,,,,,261.188,438.301,1715.421,0,607.244,,,0,2482.38,0.288,3089.912,0.0,3089.912,4805.333,
06/30/2006,4854.85,314.955,314.955,0.0,836.95,836.95,,430.209,89.785,45.181,295.243,0.0,266.011,,,,1848.125,538.397,1049.656,-511.259,0.0,2468.328,2289.922,1639.063,650.859,178.406,3006.725,,177.835,177.835,,,,660.0,660.0,0.0,0.0,,439.878,,,439.878,1277.713,714.344,714.344,0.0,0.0,262.975,,,,,,262.975,977.319,2255.032,0,63.042,,,0,2516.942,19.834,2599.818,0.0,2599.818,4854.85,
09/30/2006,4675.064,70.289,70.289,0.0,868.327,868.327,,438.401,92.829,38.557,307.015,0.0,258.681,,,,1635.698,572.203,1093.493,-521.29,0.0,2467.163,2199.331,1639.023,560.308,267.832,3039.366,,167.337,167.337,,,,660.0,660.0,0.0,0.0,,439.693,,,439.693,1267.03,358.197,358.197,0.0,0.0,288.286,,,,,,288.286,646.483,1913.513,0,104.438,,,0,2632.482,24.631,2761.551,0.0,2761.551,4675.064,
12/30/2006,4789.794,79.888,79.888,0.0,882.098,882.098,,452.812,107.662,29.844,315.306,0.0,275.367,,,,1690.165,617.851,1161.266,-543.415,0.0,2481.778,2209.857,1649.581,560.276,271.921,3099.629,,162.954,162.954,,,,0.0,0.0,0.0,0.0,,513.253,,,513.253,676.207,859.376,859.376,0.0,0.0,285.224,,,,,,285.224,1144.6,1820.807,0,135.566,,,0,2787.092,46.329,2968.987,0.0,2968.987,4789.794,
03/31/2007,4905.964,111.435,111.435,0.0,905.093,905.093,,477.535,106.818,40.686,330.031,0.0,273.507,,,,1767.57,646.417,1209.341,-562.924,0.0,2491.977,2205.636,1650.776,554.86,286.341,3138.394,,166.931,166.931,,,,350.0,350.0,0.0,0.0,,368.972,,,368.972,885.903,1112.175,1112.175,0.0,0.0,380.521,,,,,,380.521,1492.696,2378.599,0,52.573,,,0,2414.282,60.51,2527.365,0.0,2527.365,4905.964,
06/30/2007,5049.781,108.261,108.261,0.0,947.529,947.529,,493.394,113.621,31.721,348.052,0.0,323.477,,,,1872.661,684.322,1276.998,-592.676,0.0,2492.798,2191.385,1648.93,542.455,301.413,3177.12,,181.661,181.661,,,,0.0,0.0,0.0,0.0,,396.855,,,396.855,578.516,1656.862,1656.862,0.0,0.0,366.63,,,,,,366.63,2023.492,2602.008,0,70.518,,,0,2311.722,65.533,2447.773,0.0,2447.773,5049.781,
09/29/2007,5156.212,90.048,90.048,0.0,987.187,987.187,,498.655,102.471,35.727,360.457,0.0,347.434,,,,1923.324,748.032,1365.818,-617.786,0.0,2484.856,2189.467,1655.783,533.684,295.389,3232.888,,185.415,185.415,,,,0.0,0.0,0.0,0.0,,402.261,,,402.261,587.676,1414.064,1414.064,0.0,0.0,395.227,,,,,,395.227,1809.291,2396.967,0,189.858,,,0,2471.961,97.426,2759.245,0.0,2759.245,5156.212,
12/29/2007,5329.404,389.094,389.094,0.0,1023.952,1023.952,,457.734,86.65,32.889,338.195,0.0,257.403,,,,2128.183,776.795,1399.404,-622.609,0.0,2424.426,2156.013,1657.313,498.7,268.413,3201.221,,188.21,188.21,,,,1205.498,1205.498,0.0,0.0,,455.521,,,455.521,1849.229,182.493,182.493,0.0,0.0,369.672,,,,,,369.672,552.165,2401.394,0,227.947,,,0,2600.905,99.158,2928.01,0.0,2928.01,5329.404,
03/29/2008,5645.376,558.268,558.268,0.0,1096.312,1096.312,,483.805,84.796,39.16,359.849,0.0,256.419,,,,2394.804,819.459,1469.702,-650.243,0.0,2431.113,2337.765,1672.732,665.033,93.348,3250.572,,197.1,197.1,,,,1205.498,,,,,434.411,,,434.411,1837.009,210.348,,,,377.138,,,,,,377.138,587.486,2424.495,0,281.563,,,0,2785.686,153.632,3220.881,0.0,3220.881,5645.376,
06/28/2008,5638.684,397.481,397.481,0.0,1169.772,1169.772,,475.471,88.997,39.154,347.32,0.0,298.407,,,,2341.131,859.511,1532.115,-672.604,0.0,2438.042,2335.394,1666.485,668.909,102.648,3297.553,,235.826,235.826,,,,1205.498,,,,,426.413,,,426.413,1867.737,193.529,,,,403.458,,,,,,403.458,596.987,2464.724,0,47.586,,,0,2979.143,147.231,3173.96,0.0,3173.96,5638.684,
09/27/2008,5952.331,579.242,579.242,,1147.338,1147.338,,501.47,95.259,39.765,366.446,0.0,292.96,,,,2521.01,899.565,1590.82,-691.255,,2531.756,2248.347,1753.42,494.927,283.409,3431.321,,245.84,245.84,,,,1205.498,,,,,451.779,,,451.779,1903.117,196.611,,,,387.815,,,,,,387.815,584.426,2487.543,0,211.595,,,0,3172.086,81.107,3464.788,0.0,3464.788,5952.331,
01/03/2009,5722.504,136.443,136.443,0.0,1101.258,1101.258,,546.499,108.904,39.143,398.452,0.0,295.863,,,,2080.063,980.176,1675.979,-695.803,0.0,2662.265,2674.179,1984.566,689.613,-11.914,3642.441,,238.31,238.31,,,,75.518,75.518,0.0,0.0,,714.696,,,714.696,1028.524,1126.084,1126.084,0.0,0.0,331.99,,,,,,331.99,1458.074,2486.598,0,253.574,,,0,2977.63,4.702,3235.906,0.0,3235.906,5722.504,
04/04/2009,5945.952,325.251,325.251,0.0,1104.662,1104.662,0.0,558.369,101.743,56.078,400.548,0.0,304.408,,,166.413,2292.69,1019.012,1741.931,-722.919,0.0,2634.25,2451.964,1967.72,484.244,182.286,3653.262,,867.206,209.913,49.234,,608.059,108.0,0.0,,,108.0,0.0,,,0.0,975.206,1196.992,1196.992,,,340.595,,,,,120.896,219.699,1537.587,2512.793,0,289.94,34.631,255.309,0,3178.901,-35.682,3433.159,0.0,3433.159,5945.952,
07/04/2009,6363.823,486.569,486.569,0.0,1177.067,1177.067,0.0,620.117,109.047,62.704,448.366,0.0,340.06,,,204.606,2623.813,1071.339,1833.448,-762.109,0.0,2668.671,2460.222,1985.966,474.256,208.449,3740.01,,918.793,229.243,18.357,,671.193,324.525,0.0,,,324.525,0.0,,,0.0,1243.318,961.022,961.022,,,381.125,,,,,126.738,254.387,1342.147,2585.465,0,337.439,34.764,302.675,0,3398.271,42.648,3778.358,0.0,3778.358,6363.823,
10/03/2009,6869.741,798.281,798.281,0.0,1194.7,1194.7,0.0,681.732,118.927,61.242,501.563,0.0,357.28,,,202.331,3031.993,1117.943,1925.893,-807.95,0.0,2719.805,2490.232,2018.182,472.05,229.573,3837.748,,465.456,177.97,0.0,,287.486,339.595,0.0,,,339.595,428.499,,,428.499,1233.55,1632.551,1632.551,,,415.632,,,,,136.046,279.586,2048.183,3281.733,0,53.542,33.66,19.882,0,3421.095,113.371,3588.008,0.0,3588.008,6869.741,
01/02/2010,6425.811,392.927,392.927,0.0,1170.579,1170.579,0.0,659.96,138.658,60.702,460.6,0.0,336.74,,,172.002,2560.206,1153.086,1949.416,-796.33,0.0,2712.519,2461.993,2005.851,456.142,250.526,3865.605,,732.526,132.543,13.498,0.0,586.485,334.787,0.0,0.0,0.0,334.787,0.0,0.0,,0.0,1067.313,1587.615,1587.615,0.0,0.0,447.332,0.0,0.0,0.0,0.0,132.392,314.94,2034.947,3102.26,0,38.314,32.454,5.86,0,3191.203,94.034,3323.551,0.0,3323.551,6425.811,
04/03/2010,6647.885,529.874,529.874,0.0,1206.599,1206.599,0.0,683.795,132.282,59.714,491.799,0.0,339.383,,,174.631,2759.651,1182.019,1989.144,-807.125,0.0,2706.215,2443.168,2001.568,441.6,263.047,3888.234,,666.731,91.409,64.664,,510.658,224.929,0.0,,,224.929,0.0,,,0.0,891.66,1711.038,1711.038,,,470.386,,,,,136.491,333.895,2181.424,3073.084,0,103.428,32.619,70.809,0,3429.772,41.601,3574.801,,3574.801,6647.885,
07/03/2010,6926.298,667.054,667.054,0.0,1227.404,1227.404,0.0,662.33,119.674,62.387,480.269,0.0,471.084,,,312.735,3027.872,1205.153,2043.325,-838.172,0.0,2693.273,2413.347,1989.031,424.316,279.926,3898.426,,668.434,150.565,0.0,,517.869,0.0,0.0,,,0.0,0.0,,,0.0,668.434,1961.837,1961.837,,,482.721,,,,,138.064,344.657,2444.558,3112.992,0,150.636,32.719,117.917,0,3683.81,-21.14,3813.306,0.0,3813.306,6926.298,
10/02/2010,7385.286,851.614,851.614,0.0,1261.414,1261.414,0.0,688.657,125.013,67.35,496.294,0.0,415.827,,,251.294,3217.512,1257.229,2152.548,-895.319,0.0,2910.545,2545.17,2075.62,469.55,365.375,4167.774,,730.217,183.501,0.0,,546.716,0.0,0.0,,,0.0,0.0,,,0.0,730.217,1988.266,1988.266,,,476.167,,,,,120.831,355.336,2464.433,3194.65,0,213.002,32.877,180.125,0,3892.195,85.439,4190.636,0.0,4190.636,7385.286,
01/01/2011,8566.448,500.336,500.336,0.0,1331.21,1331.21,0.0,667.545,138.747,62.607,466.191,0.0,413.057,,,216.458,2912.148,1323.931,2224.349,-900.418,0.0,4330.369,3942.662,2955.602,987.06,387.707,5654.3,,617.874,297.551,0.0,0.0,320.323,79.637,0.0,0.0,0.0,79.637,319.739,0.0,10.0,319.739,1017.25,2431.966,2431.966,0.0,0.0,745.561,0.0,0.0,0.0,0.0,310.503,425.058,3177.527,4194.777,0,189.028,32.902,156.126,0,4098.639,84.004,4371.671,0.0,4371.671,8566.448,
04/02/2011,8836.085,663.797,663.797,0.0,1382.251,1382.251,0.0,696.864,132.715,73.252,490.897,0.0,390.867,,,191.396,3133.779,1351.984,2295.249,-943.265,0.0,4350.322,3945.058,2977.044,968.014,405.264,5702.306,,888.764,276.413,15.258,68.647,528.446,78.417,0.0,,,78.417,0.0,,,0.0,967.181,2558.537,2558.537,,,773.494,,,,,310.537,462.957,3332.031,4299.212,0,201.845,32.713,169.132,0,4162.082,172.946,4536.873,0.0,4536.873,8836.085,
07/02/2011,9095.397,832.817,832.817,0.0,1443.614,1443.614,0.0,699.163,139.276,67.347,492.54,0.0,382.922,,,178.715,3358.516,1384.516,2393.776,-1009.26,0.0,4352.365,3924.886,2979.493,945.393,427.479,5736.881,,925.857,166.08,,69.136,690.641,80.465,0.0,,,80.465,0.0,,,0.0,1006.322,2486.016,2486.016,,,767.377,,,,,303.313,464.064,3253.393,4259.715,0,308.443,32.922,275.521,0,4333.84,193.399,4835.682,,4835.682,9095.397,
10/01/2011,9102.111,959.526,959.526,0.0,1396.572,1396.572,0.0,658.756,133.808,66.546,458.402,0.0,380.272,,,165.536,3395.126,1391.245,2426.224,-1034.979,0.0,4315.74,3884.291,2962.169,922.122,431.449,5706.985,,903.029,177.571,8.211,66.964,650.283,84.845,0.0,,,84.845,0.0,,,0.0,987.874,2917.207,2917.207,,,761.612,,,,,305.084,456.528,3678.819,4666.693,0,40.963,31.887,9.076,0,4326.043,68.412,4435.418,0.0,4435.418,9102.111,
12/31/2011,9118.0,986.0,986.0,0.0,1367.0,1367.0,0.0,624.0,132.0,54.0,438.0,0.0,407.0,18.1,,182.0,3384.0,1388.0,2454.0,-1066.0,0.0,4346.0,3809.0,2953.0,856.0,518.9,5734.0,,575.0,202.0,1.0,67.0,305.0,83.0,0.0,0.0,0.0,83.0,403.0,0.0,,403.0,1061.0,2713.0,2713.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,392.0,477.0,3582.0,4643.0,0,75.0,32.0,43.0,0,4384.0,16.0,4475.0,0.0,4475.0,9118.0,
03/31/2012,9176.0,1053.0,1053.0,0.0,1418.0,1418.0,0.0,626.0,138.0,60.0,428.0,0.0,422.0,19.0,,191.0,3519.0,1413.0,2532.0,-1119.0,0.0,4244.0,3806.0,2958.0,848.0,419.0,5657.0,,566.0,177.0,46.0,72.0,271.0,78.0,0.0,,,78.0,420.0,,,420.0,1064.0,2908.0,2908.0,,,787.0,,,,,270.0,517.0,3695.0,4759.0,0,65.0,31.0,34.0,0,4298.0,54.0,4417.0,,4417.0,9176.0,
06/30/2012,9186.0,1214.0,1214.0,0.0,1350.0,1350.0,0.0,621.0,143.0,54.0,424.0,0.0,402.0,,,172.0,3587.0,1413.0,2553.0,-1140.0,0.0,4186.0,3767.0,2945.0,822.0,419.0,5599.0,,510.0,135.0,0.0,72.0,303.0,81.0,0.0,,,81.0,409.0,,,409.0,1000.0,2882.0,2882.0,,,775.0,,,,,264.0,511.0,3657.0,4657.0,0,87.0,31.0,56.0,0,4471.0,-29.0,4529.0,,4529.0,9186.0,
09/29/2012,9019.0,1051.0,1051.0,0.0,1350.0,1350.0,0.0,648.0,145.0,59.0,444.0,0.0,388.0,,,156.0,3437.0,1409.0,2597.0,-1188.0,0.0,4173.0,3747.0,2967.0,780.0,426.0,5582.0,,541.0,157.0,29.0,73.0,282.0,540.0,0.0,,,540.0,437.0,,,437.0,1518.0,1983.0,1983.0,,,771.0,,,,,246.0,525.0,2754.0,4272.0,0,158.0,32.0,126.0,0,4573.0,16.0,4747.0,,4747.0,9019.0,
12/29/2012,9271.0,1194.0,1194.0,0.0,1349.0,1349.0,0.0,610.0,144.0,50.0,416.0,0.0,398.0,,130.0,178.0,3551.0,1425.0,2629.0,-1204.0,0.0,4295.0,3765.0,2961.0,804.0,400.0,5720.0,,763.0,254.0,142.0,68.0,299.0,530.0,0.0,0.0,0.0,530.0,482.0,0.0,,482.0,1775.0,2550.0,2550.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,323.0,529.0,3402.0,5177.0,0,30.0,30.0,0.0,0,4018.0,46.0,4094.0,0.0,4094.0,9271.0,
03/30/2013,9160.0,966.0,966.0,0.0,1319.0,1319.0,0.0,602.0,155.0,53.0,394.0,0.0,458.0,,,240.0,3345.0,1438.0,2687.0,-1249.0,0.0,4377.0,3886.0,3036.0,850.0,491.0,5815.0,,664.0,201.0,139.0,71.0,253.0,522.0,0.0,,,522.0,416.0,,,416.0,1602.0,2833.0,2833.0,,,894.0,,,,,344.0,550.0,3727.0,5329.0,0,71.0,28.0,43.0,0,3651.0,21.0,3743.0,88.0,3831.0,9160.0,
06/29/2013,9660.0,1220.0,1220.0,0.0,1377.0,1377.0,0.0,643.0,157.0,56.0,430.0,0.0,461.0,,,245.0,3701.0,1432.0,2732.0,-1300.0,0.0,4527.0,4016.0,3139.0,877.0,511.0,5959.0,,593.0,226.0,0.0,71.0,296.0,518.0,0.0,,,518.0,457.0,,,457.0,1568.0,3095.0,3095.0,,,920.0,,,,,349.0,571.0,4015.0,5583.0,0,136.0,28.0,108.0,0,3695.0,6.0,3837.0,240.0,4077.0,9660.0,
09/28/2013,9965.0,1245.0,1245.0,0.0,1399.0,1399.0,0.0,687.0,153.0,59.0,475.0,0.0,414.0,,,203.0,3745.0,1427.0,2776.0,-1349.0,0.0,4793.0,4281.0,3383.0,898.0,512.0,6220.0,,539.0,182.0,0.0,72.0,285.0,66.0,0.0,,,66.0,437.0,,,437.0,1042.0,3403.0,3403.0,,,1074.0,,,,,357.0,717.0,4477.0,5519.0,0,321.0,29.0,292.0,0,3885.0,55.0,4261.0,185.0,4446.0,9965.0,
12/28/2013,10248.0,1373.0,1373.0,0.0,1422.0,1422.0,0.0,708.0,162.0,52.0,494.0,0.0,407.0,,116.0,178.0,3910.0,1410.0,2799.0,-1389.0,0.0,4928.0,4435.0,3524.0,911.0,377.0,6338.0,,663.0,247.0,32.0,72.0,312.0,62.0,0.0,0.0,0.0,62.0,655.0,0.0,,655.0,1380.0,3518.0,3518.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,240.0,706.0,4464.0,5844.0,0,249.0,29.0,220.0,0,3936.0,46.0,4231.0,173.0,4404.0,10248.0,
03/29/2014,10291.0,1446.0,1446.0,0.0,1359.0,1359.0,0.0,781.0,161.0,79.0,541.0,0.0,393.0,,102.0,161.0,3979.0,1399.0,2829.0,-1430.0,0.0,4913.0,4424.0,3534.0,890.0,387.0,6312.0,,562.0,192.0,43.0,77.0,250.0,63.0,0.0,,,63.0,632.0,,,632.0,1257.0,3847.0,3847.0,,,959.0,,,,,244.0,715.0,4806.0,6063.0,0,87.0,29.0,58.0,0,3922.0,56.0,4065.0,163.0,4228.0,10291.0,
06/28/2014,10443.0,1580.0,1580.0,0.0,1439.0,1439.0,0.0,801.0,173.0,88.0,540.0,0.0,400.0,,102.0,169.0,4220.0,1382.0,2860.0,-1478.0,0.0,4841.0,4352.0,3484.0,868.0,387.0,6223.0,,609.0,188.0,46.0,77.0,298.0,564.0,0.0,,,564.0,654.0,,,654.0,1827.0,3642.0,3642.0,,,939.0,,,,,231.0,708.0,4581.0,6408.0,0,46.0,28.0,18.0,0,3896.0,37.0,3979.0,56.0,4035.0,10443.0,
09/27/2014,10236.0,1294.0,1294.0,0.0,1334.0,1334.0,0.0,813.0,184.0,83.0,546.0,0.0,395.0,,100.0,170.0,3836.0,1360.0,2860.0,-1500.0,0.0,5040.0,4483.0,3577.0,906.0,457.0,6400.0,,560.0,194.0,5.0,77.0,284.0,810.0,0.0,,,810.0,618.0,,,618.0,1988.0,3054.0,3054.0,,,1049.0,,,,,263.0,786.0,4103.0,6091.0,0,106.0,29.0,77.0,0,4057.0,-68.0,4095.0,50.0,4145.0,10236.0,
01/03/2015,10193.0,1442.0,1442.0,0.0,1215.0,1215.0,0.0,784.0,164.0,77.0,543.0,0.0,459.0,,113.0,168.0,3900.0,1343.0,2775.0,-1432.0,0.0,4950.0,4383.0,3532.0,851.0,454.0,6293.0,,580.0,151.0,60.0,77.0,292.0,1593.0,0.0,0.0,0.0,1593.0,493.0,0.0,,493.0,2666.0,2259.0,2259.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,240.0,784.0,3283.0,5949.0,0,147.0,29.0,118.0,0,4225.0,-173.0,4199.0,45.0,4244.0,10193.0,
04/04/2015,9414.0,695.0,695.0,0.0,1194.0,1194.0,0.0,808.0,190.0,82.0,536.0,0.0,496.0,5.0,,468.0,3193.0,1308.0,2741.0,-1433.0,0.0,4913.0,4334.0,3509.0,825.0,574.0,6221.0,,280.0,208.0,72.0,,,1737.0,0.0,,,1737.0,749.0,,,749.0,2766.0,1767.0,1767.0,,,999.0,,,,,,999.0,2766.0,5532.0,0,38.0,28.0,10.0,0,4075.0,-270.0,3843.0,39.0,3882.0,9414.0,
07/04/2015,9634.0,910.0,910.0,0.0,1240.0,1240.0,0.0,817.0,178.0,80.0,559.0,0.0,459.0,3.0,,444.0,3426.0,1298.0,2748.0,-1450.0,0.0,4910.0,4321.0,3520.0,801.0,586.0,6208.0,,179.0,179.0,0.0,,,1979.0,0.0,,,1979.0,856.0,,2.0,853.0,3014.0,1762.0,1762.0,,,1017.0,,,,,,1015.0,2779.0,5793.0,0,55.0,28.0,27.0,0,4047.0,-261.0,3841.0,0.0,3841.0,9634.0,
10/03/2015,11125.0,2535.0,2535.0,0.0,1180.0,1180.0,0.0,841.0,193.0,85.0,563.0,0.0,435.0,1.0,,429.0,4991.0,1268.0,2750.0,-1482.0,0.0,4866.0,4297.0,3515.0,782.0,568.0,6134.0,,200.0,188.0,12.0,,,1796.0,0.0,,,1796.0,862.0,,2.0,856.0,2858.0,3264.0,3264.0,,,1006.0,,,,,,1004.0,4270.0,7128.0,0,122.0,28.0,94.0,0,4180.0,-305.0,3997.0,0.0,3997.0,11125.0,
01/02/2016,13064.0,667.0,667.0,0.0,1237.0,1237.0,0.0,909.0,198.0,102.0,609.0,0.0,452.0,2.0,132.0,174.0,3265.0,1320.0,2767.0,-1447.0,0.0,8479.0,7877.0,5651.0,2226.0,468.0,9799.0,,793.0,201.0,201.0,82.0,309.0,1163.0,0.0,0.0,0.0,1163.0,517.0,0.0,3.0,511.0,2473.0,5229.0,5229.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,738.0,579.0,6549.0,9022.0,0,176.0,28.0,148.0,0,4211.0,-345.0,4042.0,0.0,4042.0,13064.0,
04/02/2016,12552.0,325.0,325.0,0.0,1260.0,1260.0,0.0,931.0,249.0,116.0,566.0,0.0,287.0,0.0,,287.0,2803.0,1324.0,2823.0,-1499.0,0.0,8425.0,7864.0,5676.0,2188.0,561.0,9749.0,,288.0,288.0,0.0,,,467.0,0.0,,,467.0,875.0,,8.0,847.0,1630.0,5591.0,5591.0,,,1232.0,,,,,,1224.0,6823.0,8453.0,0,208.0,28.0,180.0,0,4218.0,-327.0,4099.0,0.0,4099.0,12552.0,
07/02/2016,12658.0,398.0,398.0,0.0,1330.0,1330.0,0.0,904.0,236.0,105.0,563.0,0.0,295.0,1.0,,291.0,2927.0,1326.0,2888.0,-1562.0,0.0,8405.0,7816.0,5670.0,2146.0,588.0,9731.0,,242.0,242.0,0.0,,,660.0,0.0,,,660.0,811.0,,5.0,777.0,1713.0,5431.0,5431.0,,,1233.0,,,,,,1228.0,6664.0,8377.0,0,260.0,28.0,232.0,0,4368.0,-347.0,4281.0,0.0,4281.0,12658.0,
10/01/2016,12541.0,394.0,394.0,0.0,1290.0,1290.0,0.0,910.0,246.0,109.0,555.0,0.0,222.0,0.0,,221.0,2816.0,1336.0,2942.0,-1606.0,0.0,8389.0,7786.0,5678.0,2108.0,603.0,9725.0,,280.0,232.0,48.0,,,371.0,0.0,,,371.0,806.0,,3.0,774.0,1457.0,5403.0,5403.0,,,1195.0,,,,,,1192.0,6598.0,8055.0,0,340.0,29.0,311.0,0,4491.0,-345.0,4486.0,0.0,4486.0,12541.0,
